DAMID,Dam Name,Other Dam Names,NID ID,WDID,Physical Status,DIV,WD,County,PM,Township,Range,Section,Q160,Q40,UTM x,UTM y,Location Accuracy,Latdecdeg,Longdecdeg,Stream,Downstream Town,Town Distance,Year Completed,Purposes,Federal Land,Federal Regulations,Dam Type,Dam Length,Dam Height,Crest Elevation,Normal Storage,Surface Area,Drainage Area,Spillway Capacity,Outlet Description,Outlet Capacity,Outlet Inspection,Hazard Class,EAP,EAP Date,EAP Inundation Map,Inundation Map Date,Last Inspection Date,Overall Conditions,Safe Storage,Inspector,Current Restrictions,Primary Name,Primary Contact,Assigned To,More Information,Location,Counties
140111,ST. CHARLES MESA,ST. CHAS. MESA WTR. #1,00488,,Active,2,14,PUEBLO,S,21.0 S,64.0 W,9,SW,NE,538314.7,4231610.3,GPS,38.231673,-104.562227,ST. CHARLES RIVER,PUEBLO,3,1975,S,N,N,RE,1970,16,4650,91,6,6,0,12 CONC,4,,Significant,Yes,11/30/2021,Yes,12/01/2020,10/21/2020,Conditionally Satisfactory,Conditional Full Storage,MP3,No,"ST CHARLES MESA WATER DISTRICT (FARRELL, PATRICK)",PATRICK FARRELL,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/140111,"(38.231673, -104.562227)",34
120216,TRINITY RANCH DAM #1,LAKE STEINMEYER,02462,,Active,2,12,CUSTER,S,21.0 S,69.0 W,8,SE,NE,489161.1,4231805,GPS,38.234181,-105.12386,FOUR MILE CREEK,PORTLAND,16,1970,IR,N,N,RE,380,25,0,5,1,1830,1610,12 CMP,7.5,,Low,Not Required,,No,,08/01/2011,Conditionally Satisfactory,Conditional Full Storage,MP3,No,"DR. ROBERT HAMILTON (HAMILTON, ROBERT)",ROBERT HAMILTON,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/120216,"(38.234181, -105.12386)",1442
140135,COAL WASHERY WASTE,,02738,,Abandoned,2,14,PUEBLO,S,21.0 S,64.0 W,7,NE,SW,535214.6,4231946.5,GPS,38.234828,-104.59763,,,0,,,N,N,RE,3720,6.6,0,1250,67,196,1323,12 INCH RCP,6,,N,Not Required,,No,,,,,,No,ROCKY MOUNTAIN STEEL MILLS (WALT NASH),WALT NASH,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/140135,"(38.234828, -104.59763)",34
140110,N. MILLS CLARIFYING DAM,NORTH MILL POND,01320,,Active,2,14,PUEBLO,S,21.0 S,64.0 W,6,SE,SW,535509,4232901,Digitized,38.243423,-104.594223,SALT CREEK,SALT CREEK,0.1,1975,O,N,N,RE,575,28,4717,21,3,78,506,60 CONC,506,,Low,Not Required,,No,,08/24/2017,Satisfactory,Full Storage,MP3,No,"EVRAZ INC. (ZERFAS, BRAD)",BRAD C. ZERFAS,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/140110,"(38.243423, -104.594223)",34
670234,THURSTON LAKE,,01851,6703882,Active,2,67,PROWERS,S,21.0 S,46.0 W,18,SW,NW,707558.4,4233252.9,GPS,38.22334,-102.628902,ARKANSAS RIVER,LAMAR,10,1928,RI,N,N,RE,4000,16,3797,1714,650,1000,1560,36 VCP,113,04/05/2012,Significant,Yes,03/19/2016,Yes,05/01/2014,04/29/2021,Conditionally Satisfactory,Conditional Full Storage,MP3,No,FORT LYON CANAL CO.,CURTIS SNIFF- SUPERINTENDENT,mp3,https://dwr.state.co.us/Tools/DamSafety/Dams/670234,"(38.22334, -102.628902)",1064
170101,ADOBE CREEK,BLUE LAKE,00515,1703823,Active,2,17,BENT,S,21.0 S,52.0 W,7,SW,NE,650485,4233286.9,GPS,38.235006,-103.280565,ADOBE CREEK,LAS ANIMAS,15,1904,IR,N,N,RE,7375,32.3,4135.31,81592,5094,34112,72000,"10 x6 reinforced concrete conduit, construted in 2019 (C-1270B)",1430,06/26/2019,High,Yes,05/24/2018,Yes,05/24/2018,05/13/2022,Satisfactory,Full Storage,MP3,No,FORT LYON CANAL CO.,CURTIS SNIFF- SUPERINTENDENT,mp3,https://dwr.state.co.us/Tools/DamSafety/Dams/170101,"(38.235006, -103.280565)",84
120219,WATSON,,,,Active,2,14,CUSTER,S,21.0 S,68.0 W,6,SE,NW,496537.3,4233644.5,GPS,38.250814,-105.039588,,,0,,,N,N,RE,0,29,0,0,19,0,0,,0,,N,Not Required,,No,,,,,,No,,,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/120219,"(38.250814, -105.039588)",34
170235,ORDWAY TOWN RES. CELL NO. 2,ORDWAY RESERVOIR,02999,,Active,2,17,CROWLEY,S,21.0 S,57.0 W,2,SE,NE,609286,4234136,Digitized,38.248608,-103.751052,BOB CREEK,ORDWAY,1,1935,I,N,,RE,2880,19,4398,220,18,18,0,"12 CIP AT WEST END, SOUTH DAM (UPSTREAM GUARD GATE) 12 CIP AT EAST END, SOUTH DAM (NO UPSTREAM GUARD GATE)",,,Low,Not Required,,No,,05/10/2022,Unsatisfactory,Continue Existing Restriction,MP3,YES,LYNN CHUBBUCK,LYNN CHUBBUCK,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/170235,"(38.248608, -103.751052)",87
170203,LAKE HENRY,,01116,1703524,Active,2,17,CROWLEY,S,21.0 S,56.0 W,6,SE,NE,612537.4,4234150.3,GPS,38.248333,-103.713904,HORSE CREEK,ORDWAY,3,1914,IFR,N,N,RE,12920,18,4366,9500,1194,4800,16000,2-30 in. CLAY PIPE,150,11/19/2010,High,Yes,03/26/2018,Yes,03/26/2018,09/22/2021,Conditionally Satisfactory,Conditional Full Storage,MP3,No,"LAKE HENRY RESERVOIR CO. (HUGHES, BRUCE)",BRUCE HUGHES,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/170203,"(38.248333, -103.713904)",87
170109,BOB CREEK,,,,Breached,2,17,CROWLEY,S,21.0 S,58.0 W,1,NW,SE,600742.7,4234503,GPS,38.252914,-103.848613,BOB CREEK,CROWLEY,4,,I,N,N,RE,3125,27,0,0,228,0,30720,,0,,N,Not Required,,No,,,,,,No,COLORADO CANAL CO. (ALLEN RINGLE),ALLEN RINGLE,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/170109,"(38.252914, -103.848613)",87
680119,CORNERSTONE POND NO. 4,,02921,,Active,4,68,OURAY,N,46.0 N,10.0 W,24,SW,NE,244177,4234664,GPS,38.223615,-107.922398,COTTONWOOD,MONTROSE,22,2007,I,N,N,RE,520,46,8922,126,8,289,1050,14 HDPE PIPE ENCASED IN CONCRETE WITH DOWNSTREAM SAND COLLAR,19.5,,Significant,Yes,01/11/2008,Yes,01/01/2000,06/03/2022,Satisfactory,Full Storage,JPW,No,"CORNERSTONE ACQUISITION GROUP, LLC",JASON STROEHLEIN,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/680119,"(38.223615, -107.922398)",1061
600118,PAXTON,HI MOUNTAIN LAKE,00163,6003519,Active,4,60,MONTROSE,N,46.0 N,10.0 W,21,SE,NW,239666.5,4234776.7,GPS,38.223338,-107.973907,N FORK HORSEFLY CREEK,NATURITA,25,1963,ISP,,N,RE,600,21.3,0,575,50,175,440,15 CMP,10,,Low,Not Required,,No,,05/14/2020,Satisfactory,Full Storage,JPW,No,REHOBOTH LAND PARTNERS,,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/600118,"(38.223338, -107.973907)",32
130101,BALMAN,,00483,,Breached,2,13,CUSTER,N,46.0 N,12.0 E,6,SW,SW,439632,4235223,GPS,38.263022,-105.690062,NORTH BRANCH LAKE CR,PARKDALE,22,1965,RF,N,Y,RE,75,31,9440,51,4,160,499,NONE,0,,Low,Not Required,,No,,06/06/2014,,,MP3,No,U.S. FOREST SERVICE,,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/130101,"(38.263022, -105.690062)",1442
140105,ROCK CANYON BARRIER,,,,Active,2,14,PUEBLO,S,20.0 S,66.0 W,36,SW,NE,523881.4,4235319,GPS,38.265599,-104.727021,ARKANSAS RIVER,PUEBLO,4,,,N,N,RE,3000,31,0,0,0,0,0,,0,,N,Not Required,,No,,,,,,No,"BAILEY, JEFF ",JEFF BAILEY,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/140105,"(38.265599, -104.727021)",34
140123,PUEBLO W. CO. #2,,,,Active,2,10,PUEBLO,S,20.0 S,66.0 W,34,NW,SE,520599.4,4235322.5,GPS,38.265707,-104.764538,ARKANSAS RIVER,PUEBLO,7,,S,N,N,RE,0,10.5,0,0,0,0,0,,0,,N,Not Required,,No,,,,,,No,"PUEBLO BOARD OF WATER WORKS (ANSELMO, STEVE)",STEVE ANSELMO,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/140123,"(38.265707, -104.764538)",34
140139,STONEWALL SPRINGS CENTRAL,,,,Never Built,2,14,PUEBLO,S,20.0 S,63.0 W,36,NE,SW,552889.6,4235582,GPS,38.266729,-104.395406,,,,,ISRO,,,RE,12485,24,4549,6388,193,205,329,36 WELDED STEEL PIPE ENCASED IN CONCRETE,146.5,,N,,,No,,,,,,No,"TRIVIEW METROPOLITAN DISTRICT (MCGRADY, JAMES)",JAMES MCGRADY,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/140139,"(38.266729, -104.395406)",34
140106,SOUTH COLO. POWER CO.,,02141,,Active,2,10,PUEBLO,S,20.0 S,65.0 W,36,NE,SW,533693.3,4235590.5,Digitized,38.267727,-104.614847,ARKANSAS RIVER,AVONDALE,10,1927,S,N,N,RE,150,23,4670,105,9,9,1000,3-4 X 4 GATES,0,,Low,Not Required,,No,,06/22/2011,Satisfactory,Full Storage,MP3,No,"BLACK HILLS ENERGY (HALL, KEVIN)",KEVIN HALL,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/140106,"(38.267727, -104.614847)",34
140133,PUEBLO,LAKE PUEBLO,00299,1403526,Active,2,10,PUEBLO,S,20.0 S,66.0 W,35,NE,SE,523035.1,4235620.2,GPS,38.268334,-104.736682,ARKANSAS RIVER,PUEBLO,3,1975,ICFRS,N,Y,RE,10200,200,4925,357678,4646,988800,191500,"3-6X6.5,4X4 STL",5767,10/07/1997,High,Yes,04/11/2019,Yes,11/01/2007,09/18/2017,Satisfactory,Full Storage,MP3,No,U.S. BUREAU OF RECLAMATION (KATHERINE STROZINSKI),KATHERINE STROZINSKI,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/140133,"(38.268334, -104.736682)",34
680114,RIDGWAY,,02706,,Active,4,68,OURAY,N,46.0 N,8.0 W,17,SE,NE,258536.2,4235704.1,GPS,38.236945,-107.758903,UNCOMPAHGRE RIVER,MONTROSE,20,1987,I,N,Y,RE,2400,233,6886,94126,1398,196600,8660,,0,,High,Yes,09/20/2017,Yes,06/01/2011,06/01/2022,,,BOR,No,U.S. BUREAU OF RECLAMATION (ED VIDMAR),ED VIDMAR,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/680114,"(38.236945, -107.758903)",1061
130102,HOOK,,02052,,Active,2,13,FREMONT,N,46.0 N,12.0 E,2,NW,SE,446104.4,4235736.9,GPS,38.268066,-105.616125,SPRUCE CREEK,PARKDALE,20,1903,IF,N,N,RE,282,30,7531,21,3,2048,700,"12 CMP WITH CIPP LINER (NEW ID=11.18 ), LINER INSTALLED IN 2007 (SEO CONSTRUCTION FILE C-1929)",10,,Low,Not Required,,No,,06/30/2021,Satisfactory,Full Storage,MP3,No,"JON MILLER,  ",JON MILLER,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/130102,"(38.268066, -105.616125)",1448
140126,TRUSTEES PUEBLO WW #1,,02472,,Active,2,10,PUEBLO,S,20.0 S,65.0 W,34,NE,NE,530931.5,4235923.9,GPS,38.270836,-104.646395,ARKANSAS RIVER,PUEBLO,0,1969,S,N,N,RE,800,12,4770,40,10,10,233,,0,,Low,Not Required,,No,,07/02/2010,Satisfactory,Full Storage,MP3,No,"PUEBLO BOARD OF WATER WORKS (DON A. COLALANCIA, MANAGER)","DON A. COLALANCIA, MANAGER",MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/140126,"(38.270836, -104.646395)",34
620112,SILVER JACK,,01693,6203548,Active,4,62,GUNNISON,N,46.0 N,6.0 W,17,NE,NE,277381.1,4236059.2,GPS,38.245004,-107.543902,CIMARRON RIVER,DELTA,59,1971,I,N,Y,RE,1050,173,8834,13520,293,42752,6220,78 SP,280,06/16/1992,High,Yes,07/31/2016,Yes,03/11/1986,07/23/2018,Conditionally Satisfactory,Conditional Full Storage,BOR,No,U.S. BUREAU OF RECLAMATION (ED VIDMAR),ED VIDMAR,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/620112,"(38.245004, -107.543902)",1005
160117,NYBERG,ARKANSAS VALLEY LAND,00503,1603812,Breached,2,14,PUEBLO,S,20.0 S,63.0 W,36,NE,NE,553308.2,4236317.8,GPS,38.273337,-104.390572,HUERFANO RIVER,AVONDALE,6,1915,I,N,N,RE,2800,23,0,316,47,0,25000,21 VCP,61,,N,Not Required,,No,,,,,,No,ARKANSAS VALLEY LAND & WATER DEVELOPMENT (DAVID CIRULI),DAVID CIRULI,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160117,"(38.273337, -104.390572)",34
620101,BEAVER LAKE,,00217,,Active,4,62,GUNNISON,N,46.0 N,6.0 W,8,SE,NW,277296.6,4236835.4,GPS,38.25197,-107.545104,BIG CIMARRON RIVER,DELTA,51,1953,R,Y,Y,RE,85,20,0,51,7,96,161,18 CMP,20,,Low,Not Required,,No,,08/20/1998,,,,No,U.S. FOREST SERVICE (JAN FENNER),JAN FENNER,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/620101,"(38.25197, -107.545104)",1005
170208,LOLITA #3,,01098,1703591,Active,2,17,CROWLEY,S,20.0 S,55.0 W,30,SE,SE,622693.4,4237812.9,GPS,38.280007,-103.597235,BLACK DRAW,LAS ANIMAS,40,1895,PI,N,N,RE,2100,12,4340,1267,140,1300,1367,18 STEEL,0,,NPH,Not Required,,No,,,,,,No,RICHARD ELLIOT,RICHARD ELLIOT,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/170208,"(38.280007, -103.597235)",87
620122,FISH CREEK #1,,01458,,Breached,4,62,GUNNISON,N,46.0 N,6.0 W,6,SE,NW,275441.2,4238312.2,GPS,38.264806,-107.566764,STEWART CK,CIMARRON,16,1906,R,Y,N,RE,285,16,0,85,27,59,545,18 CMP,18,05/24/1994,Low,Not Required,,No,,07/15/2008,Unsatisfactory,Continue Existing Restriction,JPW,No,"CIMARRON CANAL & RESERVOIR CO. (DISTEL, ALLEN)",ALLEN DISTEL,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/620122,"(38.264806, -107.566764)",1005
620121,FISH CREEK #2,,01638,,Active,4,62,GUNNISON,N,46.0 N,6.0 W,6,SW,NE,275254.6,4238339.3,GPS,38.265003,-107.568896,FISH CREEK,CIMARRON,16,1906,R,Y,N,RE,1200,24,9420,343,40,997,2300,20 CMP,29,08/16/2013,Significant,Yes,03/27/2015,No,,10/01/2020,Unsatisfactory,Continue Existing Restriction,JPW,YES,"CIMARRON CANAL & RESERVOIR CO. (DISTEL, ALLEN)",ALLEN DISTEL,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/620121,"(38.265003, -107.568896)",1005
670223,QUEEN,NEESKAH RESERVOIR,02026,6703513,Active,2,67,KIOWA,S,20.0 S,47.0 W,36,SW,NW,706837.6,4238601.9,GPS,38.271673,-102.63556,ARKANSAS RIVER,LAMAR,13,1896,IRF,N,N,RE,1800,25,3889,17741,1643,23296,44000,3-36 CONC New 54-inch outlet installed in project C-2108 with Rule 7.8.2.1 waiver.,572,01/17/2018,Significant,Yes,11/20/2020,Yes,11/19/2020,07/02/2020,Unsatisfactory,Continue Existing Restriction,MP3,YES,AMITY MUTUAL IRR. CO. (TERRY HOWLAND),TERRY HOWLAND,mp3,https://dwr.state.co.us/Tools/DamSafety/Dams/670223,"(38.271673, -102.63556)",29
170131,GEORGE LEWIS #6,TENNESSEE POND,00525,,Active,2,17,CROWLEY,S,20.0 S,58.0 W,20,NW,SW,594240.7,4239650.8,GPS,38.300007,-103.922227,ARKANSAS RIVER,OLNEY SPRINGS,6,1914,I,N,N,RE,2150,13,4540,1910,170,250,593,15 VCP,19,,NPH,Not Required,,No,,,,,,No,"ANDERSON, CLINT ",CLINT ANDERSON,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/170131,"(38.300007, -103.922227)",87
680102,CHAFFEE GULCH DETENTION #6,,01267,,Active,4,68,OURAY,N,46.0 N,8.0 W,2,NW,NW,261823.3,4239690.8,GPS,38.273714,-107.722726,CHAFFEE GULCH,RIDGWAY,9,1965,C,,Y,RE,510,65,0,187,9,1738,2520,18 RCP,59,,Low,Not Required,,No,,06/15/1998,,,,No,U.S. BUREAU OF LAND MANAGEMENT,,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/680102,"(38.273714, -107.722726)",1061
620113,SODERQUIST,,00932,,Active,4,62,GUNNISON,N,47.0 N,1.5 W,36,NE,NW,323005.3,4240114.7,GPS,38.291678,-107.023904,WILLOW CREEK,DELTA,63,1956,IP,,N,RE,700,24,0,163,17,4480,900,8 CMP,3,,Low,Not Required,,No,,08/25/2014,Conditionally Satisfactory,Conditional Full Storage,JPW,No,"SODERQUIST RANCHES, INC. (SODERQUIST, TY)",TY SODERQUIST,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/620113,"(38.291678, -107.023904)",1005
620109,HIGH PARK LAKE,,00933,6203541,Active,4,62,GUNNISON,N,47.0 N,7.0 W,35,SE,NE,272576.2,4240268.3,GPS,38.281696,-107.600108,HIGH PARK CREEK,DELTA,49,1955,SIP,,N,RE,360,32,0,422,32,960,864,24 STEEL,70,,Low,Not Required,,No,,07/24/2015,Conditionally Satisfactory,Conditional Full Storage,JPW,No,"HIGH CIMARRON, LLC (ARONSTEIN, JIM)",JIM ARONSTEIN,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/620109,"(38.281696, -107.600108)",1005
600117,NUCLA DOMESTIC,,00867,6003516,Active,4,60,MONTROSE,N,46.0 N,15.0 W,10,NE,SW,193113.6,4240298,GPS,38.258336,-108.507227,SAN MIGUEL RIVER,NATURITA,2,1957,S,,N,RE,1170,33,0,162,11,90,345,"12 CMP SLIPLINED WITH 8 HDPE DR17.0 AS PART OF C-0797C, JULY 2006 MULTI-LEVEL OUTLET WITH 3 - 8 GATE VALVES AS PART OF C-0797D, JULY 2007 18 CMP GROUTED AND ABANDONED IN PLACE AS PART OF C-0797D, JULY 2007",5.3,,Low,Not Required,,No,,05/04/2020,Conditionally Satisfactory,Conditional Full Storage,JPW,No,"MUSTANG WATER AUTHORITY (JACK CARTER, MANAGER)","JACK CARTER, MANAGER",JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/600117,"(38.258336, -108.507227)",32
170118,CUDAHY #1,"GEORGE LEWIS #3, ORDWAY ROCKFORD MUTUAL",01114,,Active,2,17,CROWLEY,S,20.0 S,58.0 W,14,NW,SW,598737.6,4241369.2,GPS,38.315004,-103.870566,BOB CREEK,ROCKY FORD,18,1917,I,N,N,RE,12800,24,4529,1435,600,10000,5880,"28 RCP, SILTED IN",70,,Low,Not Required,,No,,09/14/2012,Unsatisfactory,Recommended Restriction,MP3,YES,"ANDERSON, CLINT ",CLINT ANDERSON,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/170118,"(38.315004, -103.870566)",87
600132,NUCLA 3RD AVE RESERVOIR,OLD TOWN RESERVOIR,02748,,Active,4,60,MONTROSE,N,46.0 N,15.0 W,5,NE,SW,190104.6,4241833.5,GPS,38.271121,-108.542226,"SAN MIGUEL R, TR SP",NUCLA,0,1940,RD,,N,OT,852,13,5926,11,3,3,35,,0,,Significant,Yes,03/25/2022,Yes,08/30/2007,03/24/2022,Conditionally Satisfactory,Conditional Full Storage,JAB,No,TOWN OF NUCLA,ROD SUHR,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/600132,"(38.271121, -108.542226)",32
250101,RAWLEY #4,,00916,,Breached,3,25,SAGUACHE,N,47.0 N,8.0 E,18,SE,SW,401511.6,4241952.1,GPS,38.320284,-106.126676,RAWLEY GULCH,BONANZA,2,1928,T,N,N,RE,825,27,0,0,10,6400,371,2-30 IRON,0,,N,Not Required,,No,,,,,,No,,,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/250101,"(38.320284, -106.126676)",1067
670217,NEE-GRANDA,,02023,,Active,2,67,KIOWA,S,20.0 S,48.0 W,23,NW,SW,695520.2,4242021.8,GPS,38.305007,-102.763902,ARKANSAS,LAMAR,20,1896,I,N,N,RE,0,0,0,23040,3490,0,0,,0,,N,Not Required,,No,,,,,,No,AMITY MUTUAL IRR. CO. (TERRY HOWLAND),TERRY HOWLAND,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/670217,"(38.305007, -102.763902)",29
620119,LAKE ARROWHEAD,,01359,,Active,4,62,GUNNISON,N,47.0 N,4.0 W,20,SW,SW,294244,4242459.9,GPS,38.306662,-107.353223,E FORK LITTLE BLUE CREEK,DELTA,64,1979,RS,,N,RE,853,27,9580,334,44,326,3200,36 CSP AND 12*,96,,Significant,Yes,09/12/2018,No,,10/01/2020,Conditionally Satisfactory,Conditional Full Storage,JPW,No,ARROWHEAD RANCH WATER COMPANY,,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/620119,"(38.306662, -107.353223)",1005
170135,HOPE LAKE,,,1703560,Breached,2,17,CROWLEY,S,20.0 S,57.0 W,12,SE,NW,610775,4243065,GPS,38.328879,-103.73264,BRECKENRIDGE CREEK,LAS ANIMAS,33,,P,N,N,RE,0,10,0,0,24,0,0,,0,,N,Not Required,,No,,,,,,No,LATHAM & MOTO,LATHAM & MOTO,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/170135,"(38.328879, -103.73264)",87
120245,FLORENCE SOUTH RES. NO. 2,SOUTH CELL,02982,,Active,2,12,FREMONT,S,20.0 S,69.0 W,4,NW,SE,489582.8,4243362.6,GPS,38.338352,-105.119208,FIRST ALKALI CREEK,Florence,3.2,,S,,N,RE,300,39,5550,208,9,33,277,"24 DIP, concrete encased (C-2038A) - main outlet (capacity 18.7 cfs) 18 DIP, (modified under C-2038) - auxiliary outlet to Res. No. 1 (capacity 17.2 cfs)",35.9,03/30/2015,High,Yes,06/15/2022,Yes,06/01/2016,05/17/2022,Satisfactory,Full Storage,MP3,No,CITY OF FLORENCE,TOM PILTINGSRUD,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/120245,"(38.338352, -105.119208)",1448
670218,NEE-NOSHE,,02024,6703883,Active,2,67,KIOWA,S,20.0 S,47.0 W,15,NE,SE,704655.6,4244098.9,GPS,38.321673,-102.658893,ARKANSAS RIVER,LAMAR,16,1896,IRF,N,N,RE,1600,25,3934,60618,3696,20480,4800,4-27 STEEL PIPE INTAKES TO TUNNEL,545,03/01/2004,Significant,Yes,08/21/2020,No,,07/02/2020,Satisfactory,Full Storage,MP3,No,AMITY MUTUAL IRR. CO. (TERRY HOWLAND),TERRY HOWLAND,mp3,https://dwr.state.co.us/Tools/DamSafety/Dams/670218,"(38.321673, -102.658893)",29
170211,OWENS,,,1703561,Breached,2,17,CROWLEY,S,20.0 S,57.0 W,2,SE,NW,609154.4,4244614,GPS,38.343034,-103.750942,BRECKENRIDGE CREEK,ORDWAY,36,,PI,N,N,RE,0,14,0,0,21,0,0,,0,,N,Not Required,,No,,,,,,No,LATHAM & MOTE (RAYMOND L. PETERSON),RAYMOND L. PETERSON,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/170211,"(38.343034, -103.750942)",87
120204,PIKE VIEW,,,,Active,2,12,FREMONT,S,19.0 S,69.0 W,32,SW,NE,488215.3,4244904,GPS,38.352223,-105.134887,,,0,,,N,N,RE,0,10,0,9,1,0,0,,0,,N,Not Required,,No,,,,,,No,,,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/120204,"(38.352223, -105.134887)",1448
120122,HARRY WALKER,"HOBART KINCAID, HIDDEN VALLEY",02455,,Active,2,12,FREMONT,N,47.0 N,11.0 E,1,NW,SW,438064.1,4245688.3,GPS,38.357223,-105.708901,BIG COTTONWOOD CREEK,COTOPAXI,2,1978,RF,N,N,VACN,21,20,6560,11,2,16250,35,20 GP,59,,Low,Not Required,,No,,10/28/2021,Conditionally Satisfactory,Conditional Full Storage,MP3,No,CHARLES SEDMAK,CHARLES SEDMAK,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/120122,"(38.357223, -105.708901)",1448
670219,NEE-SO-PAH,,02025,,Active,2,67,KIOWA,S,20.0 S,48.0 W,1,SW,SE,697460.8,4246141.1,GPS,38.341675,-102.740567,ARKANSAS RIVER,LAMAR,17,1896,I,N,N,RE,0,0,0,23458,3537,0,0,,0,,N,Not Required,,No,,,,,,No,AMITY MUTUAL IRR. CO. (TERRY HOWLAND),TERRY HOWLAND,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/670219,"(38.341675, -102.740567)",29
280106,NEEDLE CREEK,,00797,2803593,Active,4,28,SAGUACHE,N,47.0 N,4.0 E,8,NW,NW,363789,4246168.8,GPS,38.353337,-106.5589,NEEDLE CREEK,GUNNISON,28,1961,IP,Y,N,RE,660,64,0,1046,42,6400,966,21 RCP,67,,Low,Not Required,,No,,07/11/2014,Conditionally Satisfactory,Conditional Full Storage,JPW,No,"NEEDLE CREEK RESERVOIR ASSOCIATION (DIANE BRAZINSKY, SECRETARY/TREASURER)","DIANE BRAZINSKY, SECRETARY/TREASURER",JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/280106,"(38.353337, -106.5589)",1067
280109,VOUGA,,00800,2803595,Active,4,28,SAGUACHE,N,47.0 N,3.0 E,8,NW,NE,354617.1,4246514.3,GPS,38.355003,-106.663902,RAZOR CREEK,GUNNISON,24,1978,I,,N,RE,1195,56,8588,920,50,20480,4550,36 Steel to 65 Steel,370,01/11/1995,High,Yes,01/15/2021,Yes,01/15/2021,07/08/2022,Unsatisfactory,Continue Existing Restriction,JPW,YES,"VOUGA RESERVOIR ASSOCIATION (STAHELI, RALPH)",RALPH STAHELI,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/280109,"(38.355003, -106.663902)",1067
410102,BUCKHORN LAKE #2,LOWER BUCKHORN,01752,,Active,4,41,MONTROSE,N,47.0 N,7.0 W,9,SW,SW,268668.9,4246945.5,GPS,38.340818,-107.646919,"UNCOMPAHGRE RIVER, TR&SP",MONTROSE,20,1884,IP,,N,RE,90,30,0,155,24,171,385,12 CMP,10,,Low,Not Required,,No,,06/24/2021,Unsatisfactory,Recommended Restriction,JPW,No,"BUCKHORN MOUNTAIN RANCH (ROBERT, PULLIAM)",PULLIAM ROBERT,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/410102,"(38.340818, -107.646919)",32
170125,EPLER #4,,,1703565,Breached,2,17,CROWLEY,S,19.0 S,56.0 W,27,SE,NW,617144.7,4247964.5,GPS,38.372208,-103.658966,BLACK DRAW,LAS ANIMAS,46,,P,N,N,RE,250,4,0,0,37,0,0,,0,,N,Not Required,,No,,,,,,No,FRANK TRAINER ESTATE (WILLIAM J. TRAINER),WILLIAM J. TRAINER,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/170125,"(38.372208, -103.658966)",87
