WDID,Water Right Name,Structure Type,Water Source,DIV,WD,County,Q10,Q40,Q160,Section,Township,Range,PM,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Location Accuracy,Adjudication Type,Adjudication Date,Previous Adj Date,Appropriation Date,Admin No,Order No,Priority No,Case Number,Decreed Uses,Max Decreed Rate,Total Volumetric Limit,Associated WDID,Plan Type,Plan WDID,Comments,More Information,Location,Counties
4904488,WIESNER RES,Reservoir,LANDSMAN CREEK,1,49,KIT CARSON,NW,NW,SE,30,9.0 S,46.0 W,S,,,,,708517,4345554,Spotted from quarters,"S,C",12/31/1978,12/31/1977,07/19/1978,46951,0,,W9284,1,,75,,,,SOURCE IS LANDSMAN CREEK,https://dwr.state.co.us/Tools/WaterRights/Transactions/185115,"(39.234261, -102.58412)",1009
4905007,WILEY WELL 11741R,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NE,SE,SW,4,5.0 S,42.0 W,S,,,,,750934.1,4392768.7,Spotted from quarters,"O,AP",12/28/1893,,11/23/1890,14937,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D,https://dwr.state.co.us/Tools/WaterRights/Transactions/185124,"(39.647922, -102.075488)",1073
4905007,WILEY WELL 11741R,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NE,SE,SW,4,5.0 S,42.0 W,S,,,,,750934.1,4392768.7,Spotted from quarters,"S,AP",09/08/1938,12/28/1893,01/08/1927,28131,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D ENL,https://dwr.state.co.us/Tools/WaterRights/Transactions/185126,"(39.647922, -102.075488)",1073
4905007,WILEY WELL 11741R,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NE,SE,SW,4,5.0 S,42.0 W,S,,,,,750934.1,4392768.7,Spotted from quarters,"S,AP",09/08/1938,12/28/1893,07/31/1904,19935,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D ENL,https://dwr.state.co.us/Tools/WaterRights/Transactions/185125,"(39.647922, -102.075488)",1073
4905008,WILEY WELL 11742R,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NW,SW,SW,4,5.0 S,42.0 W,S,,,,,750527.2,4392750.4,Spotted from quarters,"S,AP",09/08/1938,12/28/1893,01/08/1927,28131,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D ENL,https://dwr.state.co.us/Tools/WaterRights/Transactions/185129,"(39.647876, -102.080231)",1073
4905008,WILEY WELL 11742R,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NW,SW,SW,4,5.0 S,42.0 W,S,,,,,750527.2,4392750.4,Spotted from quarters,"S,AP",09/08/1938,12/28/1893,07/31/1904,19935,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D ENL,https://dwr.state.co.us/Tools/WaterRights/Transactions/185128,"(39.647876, -102.080231)",1073
4905008,WILEY WELL 11742R,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NW,SW,SW,4,5.0 S,42.0 W,S,,,,,750527.2,4392750.4,Spotted from quarters,"O,AP",12/28/1893,,11/23/1890,14937,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D,https://dwr.state.co.us/Tools/WaterRights/Transactions/185127,"(39.647876, -102.080231)",1073
4905009,WILEY WELL 11743R,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NE,NW,SW,4,5.0 S,42.0 W,S,,,,,750502.9,4393152,Spotted from quarters,"S,AP",09/08/1938,12/28/1893,01/08/1927,28131,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D ENL,https://dwr.state.co.us/Tools/WaterRights/Transactions/185132,"(39.651498, -102.080363)",1073
4905009,WILEY WELL 11743R,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NE,NW,SW,4,5.0 S,42.0 W,S,,,,,750502.9,4393152,Spotted from quarters,"S,AP",09/08/1938,12/28/1893,07/31/1904,19935,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D ENL,https://dwr.state.co.us/Tools/WaterRights/Transactions/185131,"(39.651498, -102.080363)",1073
4905009,WILEY WELL 11743R,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NE,NW,SW,4,5.0 S,42.0 W,S,,,,,750502.9,4393152,Spotted from quarters,"O,AP",12/28/1893,,11/23/1890,14937,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D,https://dwr.state.co.us/Tools/WaterRights/Transactions/185130,"(39.651498, -102.080363)",1073
4905010,WILEY WELL 4717F,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NE,SE,SE,5,5.0 S,42.0 W,S,,,,,750124.7,4392733.8,Spotted from quarters,"S,AP",09/08/1938,12/28/1893,01/08/1927,28131,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D ENL,https://dwr.state.co.us/Tools/WaterRights/Transactions/185135,"(39.647845, -102.084923)",1073
4905010,WILEY WELL 4717F,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NE,SE,SE,5,5.0 S,42.0 W,S,,,,,750124.7,4392733.8,Spotted from quarters,"S,AP",09/08/1938,12/28/1893,07/31/1904,19935,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D ENL,https://dwr.state.co.us/Tools/WaterRights/Transactions/185134,"(39.647845, -102.084923)",1073
4905010,WILEY WELL 4717F,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NE,SE,SE,5,5.0 S,42.0 W,S,,,,,750124.7,4392733.8,Spotted from quarters,"O,AP",12/28/1893,,11/23/1890,14937,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D,https://dwr.state.co.us/Tools/WaterRights/Transactions/185133,"(39.647845, -102.084923)",1073
4905011,WILEY WELL 4718F,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NE,NW,SE,4,5.0 S,42.0 W,S,,,,,751316.1,4393188.8,Spotted from quarters,"S,AP",09/08/1938,12/28/1893,01/08/1927,28131,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D ENL,https://dwr.state.co.us/Tools/WaterRights/Transactions/185138,"(39.65159, -102.070882)",1073
4905011,WILEY WELL 4718F,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NE,NW,SE,4,5.0 S,42.0 W,S,,,,,751316.1,4393188.8,Spotted from quarters,"S,AP",09/08/1938,12/28/1893,07/31/1904,19935,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D ENL,https://dwr.state.co.us/Tools/WaterRights/Transactions/185137,"(39.65159, -102.070882)",1073
4905011,WILEY WELL 4718F,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NE,NW,SE,4,5.0 S,42.0 W,S,,,,,751316.1,4393188.8,Spotted from quarters,"O,AP",12/28/1893,,11/23/1890,14937,0,,W7811,1,0,,4900509,,,ALT PT TO FULLER D,https://dwr.state.co.us/Tools/WaterRights/Transactions/185136,"(39.65159, -102.070882)",1073
4900533,WINKLER DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,NW,NW,31,5.0 S,44.0 W,S,4667,E,881,N,728383.8,4384846.5,Spotted from section lines,S,09/08/1938,12/28/1893,04/18/1894,16179,0,,CA2985,1,4.5,,,,,17,https://dwr.state.co.us/Tools/WaterRights/Transactions/185090,"(39.582931, -102.340752)",1073
4900533,WINKLER DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,NW,NW,31,5.0 S,44.0 W,S,4667,E,881,N,728383.8,4384846.5,Spotted from section lines,"S,AB",09/08/1938,12/28/1893,04/18/1894,16179,0,,11CW0263,1,4.5,,,,,ABANDONED,https://dwr.state.co.us/Tools/WaterRights/Transactions/255867,"(39.582931, -102.340752)",1073
