"year","institutionname","agedesc","gender","ethnicity","studentlevel","degreelevel","programname"
"2014","Community College of Aurora","Over 40","Male","Hispanic","Undergraduate","Associate","Office Management and Supervision"
"2014","Colorado State University","21-24","Female","Black or African American, non-Hispanic","Graduate","Masters","Business/Commerce, General"
"2014","Pueblo Community College","Over 40","Female","White, non-Hispanic","Undergraduate","Associate","Cooking and Related Culinary Arts, General"
"2014","Pueblo Community College","Over 40","Female","White, non-Hispanic","Undergraduate","Associate","Cooking and Related Culinary Arts, General"
"2014","Colorado Mesa University","21-24","Male","White, non-Hispanic","Undergraduate","Certificate","Cooking and Related Culinary Arts, General"
"2014","Pueblo Community College","17-20","Female","White, non-Hispanic","Undergraduate","Certificate","Fire Science/Fire-fighting"
"2014","Colorado Mountain College","21-24","Male","Hispanic","Undergraduate","Associate","Liberal Arts and Sciences/Liberal Studies"
"2014","Colorado Northwestern Community College","17-20","Female","White, non-Hispanic","Undergraduate","Certificate","Nursing Assistant/Aide and Patient Care Assistant/Aide"
"2014","Metropolitan State University of Denver","25-40","Female","Black or African American, non-Hispanic","Undergraduate","Bachelor","Drama and Dramatics/Theatre Arts, General"
"2014","Pueblo Community College","25-40","Female","Hispanic","Undergraduate","Certificate","Business/Office Automation/Technology/Data Entry"
"2014","Colorado Mesa University","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Music, General"
"2014","University of Colorado Boulder","25-40","Male","White, non-Hispanic","Graduate","Masters","English Language and Literature, General"
"2014","Fort Lewis College","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor","Liberal Arts and Sciences/Liberal Studies"
"2014","CSU-Global Campus","25-40","Male","More than one race/ethnicity (non-hispanic)","Graduate","Masters","Educational, Instructional, and Curriculum Supervision"
"2014","Red Rocks Community College","25-40","Female","White, non-Hispanic","Undergraduate","Associate","Medical Office Management/Administration"
"2014","Colorado Mountain College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Information Technology"
"2014","Red Rocks Community College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Somatic Bodywork and Related Therapeutic Services, Other"
"2014","University of Colorado Denver","25-40","Male","Black or African American, non-Hispanic","Undergraduate","Bachelor","Mechanical Engineering"
"2014","Colorado State University","25-40","Female","White, non-Hispanic","Graduate","Masters","Business/Commerce, General"
"2014","Colorado School of Mines","25-40","Male","White, non-Hispanic","Graduate","Doctoral","Geophysics and Seismology"
"2014","Colorado State University - Pueblo","21-24","Female","Black or African American, non-Hispanic","Undergraduate","Bachelor","Sociology"
"2014","University of Colorado Denver","25-40","Female","White, non-Hispanic","Graduate","Masters","Anthropology"
"2014","University of Colorado Boulder","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","International/Global Studies"
"2014","University of Northern Colorado","Over 40","Male","Hispanic","Undergraduate","Bachelor","Criminal Justice/Safety Studies"
"2014","Pikes Peak Community College","17-20","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","Registered Nursing/Registered Nurse"
"2014","Pikes Peak Community College","25-40","Male","White, non-Hispanic","Undergraduate","Certificate","Criminal Justice/Law Enforcement Administration"
"2014","Pikes Peak Community College","25-40","Male","White, non-Hispanic","Undergraduate","Certificate","Criminal Justice/Law Enforcement Administration"
"2014","University of Northern Colorado","25-40","Female","Hispanic","Graduate","Masters","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other"
"2014","Colorado State University - Pueblo","21-24","Male","Unknown","Undergraduate","Bachelor","Business/Commerce, General"
"2014","Colorado State University - Pueblo","25-40","Male","White, non-Hispanic","Undergraduate","Bachelor","Fine/Studio Arts, General"
"2014","Community College of Denver","17-20","Female","White, non-Hispanic","Undergraduate","Certificate","Nursing Assistant/Aide and Patient Care Assistant/Aide"
"2014","CSU-Global Campus","Over 40","Female","Black or African American, non-Hispanic","Undergraduate","Bachelor","Social Sciences, General"
"2014","Colorado State University","21-24","Male","Non-Resident Alien","Graduate","Masters","Business Administration and Management, General"
"2014","Colorado State University","21-24","Male","Non-Resident Alien","Graduate","Masters","Business Administration and Management, General"
"2014","Pikes Peak Community College","25-40","Male","White, non-Hispanic","Undergraduate","Associate","Automobile/Automotive Mechanics Technology/Technician"
"2014","Pikes Peak Community College","25-40","Male","White, non-Hispanic","Undergraduate","Associate","Automobile/Automotive Mechanics Technology/Technician"
"2014","Pikes Peak Community College","25-40","Male","White, non-Hispanic","Undergraduate","Associate","Automobile/Automotive Mechanics Technology/Technician"
"2014","University of Colorado Colorado Springs","21-24","Male","More than one race/ethnicity (non-hispanic)","Undergraduate","Bachelor","Business Administration and Management, General"
"2014","Pueblo Community College","21-24","Male","Native American or Alaskan Native","Undergraduate","Certificate","Welding Technology/Welder"
"2014","University of Northern Colorado","25-40","Female","White, non-Hispanic","Graduate","Masters","English Language and Literature, General"
"2014","Colorado Mesa University","21-24","Male","Hispanic","Undergraduate","Certificate","Emergency Medical Technology/Technician (EMT Paramedic)"
"2014","University of Colorado Colorado Springs","25-40","Female","Unknown","Undergraduate","Bachelor","Anthropology"
"2014","Front Range Community College","21-24","Male","Hispanic","Undergraduate","Associate","General Studies"
"2014","Trinidad State Junior College","25-40","Male","White, non-Hispanic","Undergraduate","Certificate","Diesel Mechanics Technology/Technician"
"2014","Colorado Mesa University","Over 40","Female","Unknown","Undergraduate","Associate","Liberal Arts and Sciences/Liberal Studies"
"2014","Front Range Community College","17-20","Female","White, non-Hispanic","Undergraduate","Certificate","Nursing Assistant/Aide and Patient Care Assistant/Aide"
"2014","University of Colorado Boulder","21-24","Female","Asian","Undergraduate","Bachelor","Physiology, General"
"2014","CSU-Global Campus","25-40","Unknown","Non-Resident Alien","Graduate","Masters","Human Resources Management/Personnel Administration, General"
"2014","Front Range Community College","Over 40","Female","Hispanic","Undergraduate","Associate","General Studies"
"2014","University of Colorado Denver","25-40","Female","White, non-Hispanic","Graduate","Doctoral","Molecular Biology"
"2014","University of Colorado Boulder","25-40","Female","Hispanic","Undergraduate","Bachelor","Political Science and Government, General"
"2014","Colorado Mesa University","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor","Liberal Arts and Sciences/Liberal Studies"
"2014","Front Range Community College","25-40","Male","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","Emergency Medical Technology/Technician (EMT Paramedic)"
"2014","University of Northern Colorado","25-40","Female","White, non-Hispanic","Graduate","Masters","Educational Statistics and Research Methods"
"2014","University of Colorado Denver","Over 40","Female","White, non-Hispanic","Graduate","Doctoral","Urban Education and Leadership"
"2014","Pikes Peak Community College","21-24","Female","Unknown","Undergraduate","Associate","Psychiatric/Mental Health Services Technician"
"2014","University of Colorado Denver","25-40","Male","Hispanic","Undergraduate","Bachelor","Music, General"
"2014","Pikes Peak Community College","25-40","Female","Black or African American, non-Hispanic","Undergraduate","Associate","General Studies"
"2014","Colorado Mesa University","21-24","Female","Unknown","Undergraduate","Bachelor","Psychology, General"
"2014","Pueblo Community College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Emergency Medical Technology/Technician (EMT Paramedic)"
"2014","Pikes Peak Community College","25-40","Female","White, non-Hispanic","Undergraduate","Associate","Liberal Arts and Sciences/Liberal Studies"
"2014","University of Colorado Denver","21-24","Male","Asian","Undergraduate","Bachelor","Music, General"
"2014","Pueblo Community College","Over 40","Female","White, non-Hispanic","Undergraduate","Certificate","Registered Nursing/Registered Nurse"
"2014","Morgan Community College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate",
"2014","Colorado State University","25-40","Female","White, non-Hispanic","Graduate","Doctoral","Exercise Physiology"
"2014","Metropolitan State University of Denver","Over 40","Male","Unknown","Undergraduate","Bachelor","Computer Science"
"2014","Colorado Mountain College","Over 40","Female","White, non-Hispanic","Undergraduate","Certificate","Early Childhood Education and Teaching"
"2014","University of Northern Colorado","25-40","Female","Asian","Graduate","Masters","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other"
"2014","Colorado State University","Over 40","Female","Non-Resident Alien","Graduate","Masters","English Language and Literature, General"
"2014","Pikes Peak Community College","Over 40","Male","Hispanic","Undergraduate","Certificate","Automobile/Automotive Mechanics Technology/Technician"
"2014","Pikes Peak Community College","Over 40","Male","Hispanic","Undergraduate","Certificate","Automobile/Automotive Mechanics Technology/Technician"
"2014","Front Range Community College","Over 40","Male","Hispanic","Undergraduate","Certificate","Accounting Technology/Technician and Bookkeeping"
"2014","Colorado Mesa University","25-40","Male","White, non-Hispanic","Undergraduate","Certificate","Criminal Justice/Police Science"
"2014","Colorado State University","Over 40","Male","Asian","Graduate","Masters","Computer and Information Sciences, General"
"2014","University of Colorado Denver","21-24","Female","Asian","Undergraduate","Bachelor","Sociology"
"2014","University of Colorado Boulder","25-40","Female","Asian","Undergraduate","Bachelor","Business Administration and Management, General"
"2014","Pikes Peak Community College","Over 40","Male","Black or African American, non-Hispanic","Undergraduate","Certificate","Welding Technology/Welder"
"2014","Community College of Denver","25-40","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","Radiologic Technology/Science - Radiographer"
"2014","University of Colorado Colorado Springs","21-24","Male","Hispanic","Undergraduate","Bachelor","Health Services/Allied Health/Health Sciences, General"
"2014","Front Range Community College","21-24","Female","Hispanic","Undergraduate","Certificate","Phlebotomy Technician/Phlebotomist"
"2014","University of Colorado Colorado Springs","25-40","Male","Non-Resident Alien","Graduate","Masters","Sociology"
"2014","University of Colorado Denver","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Registered Nursing/Registered Nurse"
"2014","University of Colorado Boulder","21-24","Female","Unknown","Undergraduate","Bachelor","Dance, General"
"2014","Colorado State University","21-24","Male","Hispanic","Undergraduate","Bachelor","International/Global Studies"
"2014","University of Colorado Boulder","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor","Music Teacher Education"
"2014","University of Colorado Denver","Over 40","Male","White, non-Hispanic","Graduate","Masters","Medical Scientist"
"2014","University of Northern Colorado","Over 40","Female","Unknown","Graduate","Doctoral","Nursing Science"
"2014","Metropolitan State University of Denver","Over 40","Female","White, non-Hispanic","Undergraduate","Bachelor","Parks, Recreation and Leisure Studies"
"2014","Metropolitan State University of Denver","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Accounting"
"2014","Colorado State University","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Chemistry, General"
"2014","Adams State University","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Dramatic/Theatre Arts and Stagecraft, Other"
"2014","Metropolitan State University of Denver","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Health/Health Care Administration/Management"
"2014","University of Colorado Denver","21-24","Female","Black or African American, non-Hispanic","Undergraduate","Bachelor","Business Administration and Management, General"
"2014","Lamar Community College","25-40","Female","Hispanic","Undergraduate","Associate","Registered Nursing/Registered Nurse"
"2014","Front Range Community College","21-24","Female","Asian","Undergraduate","Associate","Liberal Arts and Sciences, General Studies and Humanities, Other"
"2014","Colorado School of Mines","25-40","Male","White, non-Hispanic","Graduate","Masters","Geology/Earth Science, General"
"2014","Western State Colorado University","21-24","Male","Hispanic","Undergraduate","Bachelor","Business/Commerce, General"
"2014","Pikes Peak Community College","25-40","Male","White, non-Hispanic","Undergraduate","Certificate","Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other"
"2014","Community College of Denver","Over 40","Female","Hispanic","Undergraduate","Certificate","Early Childhood Education and Teaching"
"2014","Community College of Denver","Over 40","Female","Hispanic","Undergraduate","Certificate","Early Childhood Education and Teaching"
"2014","University of Colorado Colorado Springs","21-24","Male","Unknown","Undergraduate","Bachelor","Computer Engineering, General"
"2014","Arapahoe Community College","Over 40","Female","White, non-Hispanic","Undergraduate","Associate","Legal Assistant/Paralegal"
"2014","University of Colorado Boulder","Over 40","Female","White, non-Hispanic","Graduate","Masters","Engineering, General"
"2014","Aims Community College","25-40","Male","White, non-Hispanic","Undergraduate","Associate","Computer and Information Sciences, General"
"2014","Fort Lewis College","25-40","Male","White, non-Hispanic","Undergraduate","Bachelor","Biology/Biological Sciences, General"
"2014","University of Colorado Denver","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Chemistry, General"
"2014","Arapahoe Community College","17-20","Female","White, non-Hispanic","Undergraduate","Certificate","Architectural Engineering Technology/Technician"
"2014","Arapahoe Community College","17-20","Female","White, non-Hispanic","Undergraduate","Certificate","Architectural Engineering Technology/Technician"
"2014","Colorado State University - Pueblo","21-24","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Bachelor","Sociology"
"2014","Adams State University","21-24","Unknown","Unknown","Undergraduate","Bachelor","Liberal Arts and Sciences/Liberal Studies"
"2014","Colorado Mesa University","21-24","Female","Unknown","Undergraduate","Associate","Registered Nursing/Registered Nurse"
"2014","Colorado Mountain College","Over 40","Female","Hispanic","Undergraduate","Bachelor","Business Administration and Management, General"
"2014","Metropolitan State University of Denver","25-40","Male","Non-Resident Alien","Undergraduate","Bachelor","Business Administration and Management, General"
"2014","Western State Colorado University","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor",
"2014","Morgan Community College","17-20","Female","Non-Resident Alien","Undergraduate","Certificate","Autobody/Collision and Repair Technology/Technician"
"2014","University of Colorado Boulder","25-40","Male","White, non-Hispanic","Graduate","Masters","Applied Mathematics, General"
"2014","Front Range Community College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Business Administration and Management, General"
"2014","Adams State University","Over 40","Female","White, non-Hispanic","Undergraduate","Bachelor","Creative Writing"
"2014","University of Northern Colorado","25-40","Male","White, non-Hispanic","Graduate","Masters","Criminal Justice/Safety Studies"
"2014","Community College of Aurora","25-40","Male","White, non-Hispanic","Undergraduate","Associate","Diesel Mechanics Technology/Technician"
"2014","Community College of Aurora","25-40","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","Early Childhood Education and Teaching"
"2014","Colorado State University","21-24","Female","Hispanic","Undergraduate","Bachelor",
"2014","Colorado School of Mines","21-24","Male","Non-Resident Alien","Undergraduate","Bachelor","Petroleum Engineering"
"2014","Colorado State University - Pueblo","21-24","Female","Hispanic","Undergraduate","Bachelor","Kinesiology and Exercise Science"
"2014","Colorado State University","25-40","Female","Hispanic","Undergraduate","Bachelor","Human Development and Family Studies, General"
"2014","Pueblo Community College","Under 17","Female","Hispanic","Undergraduate","Certificate","Nursing Assistant/Aide and Patient Care Assistant/Aide"
"2014","Community College of Denver","21-24","Female","Hispanic","Undergraduate","Certificate","Early Childhood Education and Teaching"
"2014","University of Colorado Boulder","21-24","Male","Native American or Alaskan Native","Undergraduate","Bachelor","Sociology"
"2014","Colorado State University","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor",
"2014","Colorado State University","25-40","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Bachelor","Sociology"
"2014","University of Colorado Boulder","21-24","Female","Unknown","Undergraduate","Bachelor","Physiology, General"
"2014","Aims Community College","21-24","Male","Hispanic","Undergraduate","Certificate","Nursing Assistant/Aide and Patient Care Assistant/Aide"
"2014","Western State Colorado University","21-24","Female","Unknown","Undergraduate","Bachelor","Music, General"
"2014","Community College of Aurora","Over 40","Female","Black or African American, non-Hispanic","Undergraduate","Associate","Early Childhood Education and Teaching"
"2014","Metropolitan State University of Denver","Over 40","Female","Hispanic","Graduate","Masters","Accounting"
"2014","University of Colorado Boulder","25-40","Male","White, non-Hispanic","Undergraduate","Bachelor","Engineering Physics/Applied Physics"
"2014","Colorado Northwestern Community College","25-40","Male","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","Automobile/Automotive Mechanics Technology/Technician"
"2014","Northeastern Junior College","17-20","Male","White, non-Hispanic","Undergraduate","Certificate","Fire Science/Fire-fighting"
"2014","Morgan Community College","Under 17","Female","White, non-Hispanic","Undergraduate","Certificate","Nursing Assistant/Aide and Patient Care Assistant/Aide"
"2014","Trinidad State Junior College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Early Childhood Education and Teaching"
"2014","Colorado Mountain College","21-24","Male","White, non-Hispanic","Undergraduate","Associate","Industrial Production Technologies/Technicians, Other"
"2014","Colorado State University - Pueblo","17-20","Female","Unknown","Undergraduate","Bachelor","Political Science and Government, General"
"2014","University of Colorado Boulder","17-20","Male","White, non-Hispanic","Undergraduate","Bachelor","Film/Cinema/Video Studies"
"2014","Community College of Denver","Over 40","Female","White, non-Hispanic","Undergraduate","Certificate","Legal Assistant/Paralegal"
"2014","Fort Lewis College","Over 40","Female","White, non-Hispanic","Undergraduate","Bachelor","English Language and Literature, General"
"2014","Front Range Community College","Over 40","Female","Unknown","Undergraduate","Associate","General Studies"
"2014","Colorado School of Mines","21-24","Female","Non-Resident Alien","Graduate","Masters","Applied Economics"
"2014","University of Colorado Denver","21-24","Female","Native American or Alaskan Native","Undergraduate","Bachelor",
"2014","Colorado State University","21-24","Male","Unknown","Undergraduate","Bachelor",
"2014","Community College of Denver","21-24","Male","Black or African American, non-Hispanic","Undergraduate","Associate","Legal Assistant/Paralegal"
"2014","Community College of Denver","25-40","Male","Unknown","Undergraduate","Certificate","Emergency Medical Technology/Technician (EMT Paramedic)"
"2014","University of Colorado Denver","21-24","Female","Non-Resident Alien","Undergraduate","Bachelor","Mathematics, General"
"2014","Colorado State University","21-24","Male","More than one race/ethnicity (non-hispanic)","Undergraduate","Bachelor","Fine/Studio Arts, General"
"2014","University of Colorado Boulder","25-40","Male","White, non-Hispanic","Graduate","Masters","Music Performance, General"
"2014","Pueblo Community College","21-24","Male","White, non-Hispanic","Undergraduate","Associate","Automobile/Automotive Mechanics Technology/Technician"
"2014","Pueblo Community College","21-24","Male","White, non-Hispanic","Undergraduate","Associate","Automobile/Automotive Mechanics Technology/Technician"
"2014","Colorado State University","25-40","Male","Non-Resident Alien","Graduate","Masters",
"2014","Pueblo Community College","25-40","Female","White, non-Hispanic","Undergraduate","Associate","Animation, Interactive Technology, Video Graphics and Special Effects"
"2014","Colorado Mountain College","25-40","Male","White, non-Hispanic","Undergraduate","Associate","Photography"
"2014","Metropolitan State University of Denver","21-24","Male","Asian","Undergraduate","Bachelor","Political Science and Government, General"
"2014","University of Colorado Colorado Springs","25-40","Male","White, non-Hispanic","Undergraduate","Bachelor","Geography"
"2014","Colorado Mountain College","17-20","Female","Hispanic","Undergraduate","Certificate","Criminal Justice/Police Science"
"2014","Colorado School of Mines","25-40","Male","White, non-Hispanic","Graduate","Masters","Applied Economics"
"2014","University of Colorado Boulder","17-20","Female","White, non-Hispanic","Undergraduate","Bachelor","Anthropology"
"2014","Arapahoe Community College","Over 40","Female","White, non-Hispanic","Undergraduate","Certificate","Criminal Justice/Police Science"
"2014","University of Colorado Boulder","21-24","Male","Unknown","Undergraduate","Bachelor","Mechanical Engineering"
"2014","University of Colorado Colorado Springs","Over 40","Male","White, non-Hispanic","Undergraduate","Bachelor",
"2014","Metropolitan State University of Denver","Over 40","Female","Hispanic","Undergraduate","Bachelor","Marketing/Marketing Management, General"
"2014","Front Range Community College","21-24","Female","Hispanic","Undergraduate","Certificate","Emergency Medical Technology/Technician (EMT Paramedic)"
"2014","University of Colorado Boulder","25-40","Female","Non-Resident Alien","Graduate","Masters","Business Administration and Management, General"
"2014","Colorado School of Mines","25-40","Male","White, non-Hispanic","Graduate","Doctoral","Engineering, General"
"2014","Pueblo Community College","21-24","Male","Hawaiian or Pacific Islander","Undergraduate","Associate","Cooking and Related Culinary Arts, General"
"2014","Pueblo Community College","21-24","Male","Hawaiian or Pacific Islander","Undergraduate","Associate","Cooking and Related Culinary Arts, General"
"2014","University of Colorado Boulder","25-40","Male","Unknown","Graduate","Doctoral","Chemical Engineering"
"2014","Pikes Peak Community College","Over 40","Female","Native American or Alaskan Native","Undergraduate","Certificate","Early Childhood Education and Teaching"
"2014","Pikes Peak Community College","Over 40","Female","Native American or Alaskan Native","Undergraduate","Certificate","Early Childhood Education and Teaching"
"2014","Pikes Peak Community College","21-24","Male","More than one race/ethnicity (non-hispanic)","Undergraduate","Associate","Liberal Arts and Sciences, General Studies and Humanities, Other"
"2014","Red Rocks Community College","Under 17","Male","White, non-Hispanic","Undergraduate","Certificate","Welding Technology/Welder"
"2014","University of Colorado Boulder","25-40","Male","White, non-Hispanic","Graduate","Doctoral","Geology/Earth Science, General"
"2014","Colorado State University - Pueblo","Over 40","Male","Hispanic","Undergraduate","Bachelor","Civil Engineering Technology/Technician"
"2014","Red Rocks Community College","Over 40","Male","White, non-Hispanic","Undergraduate","Associate","Drafting and Design Technology/Technician, General"
"2014","Colorado Mountain College","21-24","Male","White, non-Hispanic","Undergraduate","Associate","Tourism and Travel Services Management"
"2014","Colorado Mountain College","25-40","Female","Unknown","Undergraduate","Certificate","Emergency Medical Technology/Technician (EMT Paramedic)"
"2014","Pueblo Community College","Over 40","Female","White, non-Hispanic","Undergraduate","Certificate","Business Administration and Management, General"
"2014","Pueblo Community College","21-24","Female","White, non-Hispanic","Undergraduate","Associate","Machine Shop Technology/Assistant"
"2014","Fort Lewis College","21-24","Male","Unknown","Undergraduate","Bachelor","Biology/Biological Sciences, General"
"2014","University of Colorado Denver","25-40","Male","Unknown","Undergraduate","Bachelor","Criminal Justice/Law Enforcement Administration"
"2014","Red Rocks Community College","17-20","Male","Hispanic","Undergraduate","Certificate","Autobody/Collision and Repair Technology/Technician"
"2014","Aims Community College","21-24","Male","White, non-Hispanic","Undergraduate","Associate",
"2014","Northeastern Junior College","17-20","Male","White, non-Hispanic","Undergraduate","Associate","Medium/Heavy Vehicle and Truck Technology/Technician"
"2014","University of Colorado Boulder","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor","Anthropology"
"2014","Community College of Denver","17-20","Male","White, non-Hispanic","Undergraduate","Associate","Liberal Arts and Sciences/Liberal Studies"
"2014","Western State Colorado University","21-24","Female","Unknown","Undergraduate","Bachelor","Economics, General"
"2014","Western State Colorado University","Over 40","Female","White, non-Hispanic","Undergraduate","Bachelor","Accounting"
"2014","University of Colorado Boulder","21-24","Female","Asian","Undergraduate","Bachelor","Civil Engineering, General"
"2014","Colorado State University","21-24","Male","Unknown","Undergraduate","Bachelor","Human Development and Family Studies, General"
"2014","Community College of Aurora","Over 40","Female","White, non-Hispanic","Undergraduate","Associate","Criminal Justice/Law Enforcement Administration"
"2014","University of Colorado Boulder","21-24","Female","White, non-Hispanic","Graduate","Masters","Physiology, General"
"2014","Colorado State University","21-24","Female","White, non-Hispanic","Graduate","Masters","Fine/Studio Arts, General"
"2014","Trinidad State Junior College","25-40","Male","Hispanic","Undergraduate","Certificate","Barbering/Barber"
"2014","Lamar Community College","17-20","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","Nursing Assistant/Aide and Patient Care Assistant/Aide"
"2014","Front Range Community College","21-24","Male","Hispanic","Undergraduate","Associate","Heating, Ventilation, Air Conditioning and Refrigeration Engineering Technology/Technician"
"2014","Front Range Community College","Over 40","Female","Hispanic","Undergraduate","Certificate","Teaching English as a Second or Foreign Language/ESL Language Instructor"
"2014","University of Colorado Denver","Over 40","Male","Asian","Graduate","Masters","Finance, General"
"2014","University of Colorado Boulder","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor",
"2014","CSU-Global Campus","Over 40","Unknown","White, non-Hispanic","Undergraduate","Bachelor","Business Administration and Management, General"
"2014","University of Colorado Boulder","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor","Ecology and Evolutionary Biology"
"2014","Metropolitan State University of Denver","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor",
"2014","Western State Colorado University","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor","Economics, General"
"2014","Community College of Denver","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Licensed Practical/Vocational Nurse Training"
"2014","Colorado State University","Over 40","Female","Non-Resident Alien","Graduate","Professional","Veterinary Medicine"
"2014","Western State Colorado University","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor","Fine/Studio Arts, General"
"2014","Colorado State University","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor",
"2014","Pueblo Community College","21-24","Male","White, non-Hispanic","Undergraduate","Associate","Liberal Arts and Sciences, General Studies and Humanities, Other"
"2014","University of Northern Colorado","25-40","Female","Unknown","Undergraduate","Bachelor","Drama and Dramatics/Theatre Arts, General"
"2014","Front Range Community College","Over 40","Male","Native American or Alaskan Native","Undergraduate","Certificate","Computer and Information Sciences, General"
"2014","University of Colorado Colorado Springs","21-24","Female","Black or African American, non-Hispanic","Undergraduate","Bachelor","Sociology"
"2014","Community College of Aurora","25-40","Male","Asian","Undergraduate","Certificate","Computer Systems Networking and Telecommunications"
"2014","Colorado School of Mines","25-40","Male","Non-Resident Alien","Graduate","Doctoral","Physics, Other"
"2014","Colorado State University","25-40","Male","Unknown","Graduate","Masters","Radiologic Technology/Science - Radiographer"
"2014","CSU-Global Campus","Over 40","Male","Asian","Undergraduate","Bachelor","Information Technology"
"2014","University of Colorado Boulder","25-40","Male","Unknown","Graduate","Doctoral","Cell/Cellular and Molecular Biology"
"2014","Pueblo Community College","17-20","Male","Native American or Alaskan Native","Undergraduate","Certificate","Welding Technology/Welder"
"2014","Arapahoe Community College","Over 40","Male","Unknown","Undergraduate","Certificate","Computer Engineering Technology/Technician"
"2014","Morgan Community College","17-20","Female","White, non-Hispanic","Undergraduate","Certificate","Child Care Provider/Assistant"
"2014","Metropolitan State University of Denver","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor","Behavioral Sciences"
"2014","Front Range Community College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Animation, Interactive Technology, Video Graphics and Special Effects"
"2014","University of Colorado Boulder","21-24","Male","Unknown","Undergraduate","Bachelor","Fine/Studio Arts, General"
"2014","Red Rocks Community College","Over 40","Male","White, non-Hispanic","Undergraduate","Associate","General Studies"
"2014","Pikes Peak Community College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Child Development"
"2014","Red Rocks Community College","17-20","Male","Asian","Undergraduate","Associate","Liberal Arts and Sciences/Liberal Studies"
"2014","Colorado State University - Pueblo","21-24","Male","Hispanic","Undergraduate","Bachelor","Business/Managerial Economics"
"2014","Arapahoe Community College","Over 40","Male","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","Telecommunications Technology/Technician"
"2014","University of Colorado Denver","Over 40","Male","White, non-Hispanic","Graduate","Masters","Educational Leadership and Administration, General"
"2014","Colorado Northwestern Community College","21-24","Male","White, non-Hispanic","Undergraduate","Associate","Airline/Commercial/Professional Pilot and Flight Crew"
"2014","Community College of Denver","21-24","Male","White, non-Hispanic","Undergraduate","Associate","Welding Technology/Welder"
"2014","Community College of Denver","25-40","Male","Hispanic","Undergraduate","Certificate","Graphic Design"
"2014","University of Colorado Boulder","21-24","Male","Unknown","Undergraduate","Bachelor","Chemical Engineering"
"2014","Front Range Community College","17-20","Male","White, non-Hispanic","Undergraduate","Associate","General Studies"
"2014","University of Colorado Colorado Springs","Over 40","Female","White, non-Hispanic","Graduate","Masters","Biological and Physical Sciences"
"2014","Red Rocks Community College","21-24","Female","White, non-Hispanic","Undergraduate","Certificate","Real Estate"
"2014","Arapahoe Community College","25-40","Male","Asian","Undergraduate","Associate","Telecommunications Technology/Technician"
"2014","Colorado Mesa University","21-24","Male","White, non-Hispanic","Undergraduate","Associate","Construction Trades, General"
"2014","University of Colorado Denver","21-24","Male","Native American or Alaskan Native","Undergraduate","Bachelor","Biology/Biological Sciences, General"
"2014","University of Colorado Boulder","21-24","Male","Unknown","Undergraduate","Bachelor",
"2014","Colorado State University","25-40","Male","White, non-Hispanic","Graduate","Doctoral","Atmospheric Sciences and Meteorology, General"
"2014","Pueblo Community College","25-40","Male","Hispanic","Undergraduate","Certificate","Criminal Justice/Law Enforcement Administration"
"2014","Colorado State University","21-24","Male","White, non-Hispanic","Graduate","Masters","Industrial and Organizational Psychology"
