"spid","fileid","actiontypecode","actiontype","actionrefid","recordstatuscd","recordstatus","lastname","firstname","middlename","suffix","organizationname","address1","address2","city","state","country","zipcode","zipcode4","assignor"
"1335340","1507181","A","add",,"A","active",,,,,"Snap-on Credit LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048-5339",,"0"
"1078533","1105088","A","add",,"A","active",,,,,"Bank of the West","13505 CALIFORNIA STREET",,"OMAHA","NE","United States","68154",,"0"
"728850","718773","A","add",,"A","active",,,,,"FIRESTONE FINANCIAL CORP.","27 CHRISTINA STREET",,"NEWTON","MA","United States","02461",,"0"
"1146437","1211887","A","add",,"A","active",,,,,"SECURITY SERVICE FEDERAL CREDIT UNION","16211 LA CANTERA PKWY",,"SAN ANTONIO","TX","United States","78256",,"0"
"467746","463398","A","add",,"A","active",,,,,"JPMORGAN CHASE BANK, NA",,,,,,,,"0"
"835436","823641","A","add",,"A","active",,,,,"VECTRA BANK COLORADO, NATIONAL ASSOCIATION","534 EAST HYMAN",,"ASPEN","CO","United States","81611",,"0"
"610187","602390","A","add",,"A","active",,,,,"SOPER CREDIT UNION",,,,,,,,"0"
"794456","783329","A","add",,"A","active",,,,,"SURFACECREEKBANKCENTER-MONTROSE BANK","945 S GRAND MESA DR",,"CEDAREDGE","CO","United States","81413",,"0"
"1388039","1591442","A","add",,"A","active",,,,,"Farmers Bank","P O Box 220","119 1st Street","Ault","CO","United States","80610",,"0"
"1270657","1406331","A","add",,"A","active","Darrow","S.","Clifford",,,"31517 Highway 160,  #16",,"South Fork","CO","United States","81154",,"0"
"850459","838382","A","add",,"A","active",,,,,"BRIDGEWELL","PO BOX 657",,"WHEAT RIDGE","CO","United States","80034",,"0"
"606677","598964","A","add",,"A","active",,,,,"VECTRA BANK COLORADO, NATIONAL ASSOCIATION","111 SOUTH TEJON, SUITE 103",,"COLORADO SPRINGS","CO","United States","80903",,"0"
"113624","120346","A","add",,"A","active",,,,,"DELL FINANCIAL SERVICES LP",,,,,,,,"0"
"1343426","1519639","A","add",,"A","active",,,,,"Management Systems of Colorado","14111 E Alameda Ave","Suite # 200","Aurora","CO","United States","80012",,"0"
"1190249","1279230","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"922159","690423","A","add",,"A","active",,,,,"AZTEC FINANCIAL, INC.","542 W CONFLUENCE AVENUE",,"SALT LAKE CITY","UT","United States","84123",,"0"
"614364","606513","A","add",,"A","active",,,,,"TCF EQUIPMENT FINANCE, INC.","11100 WAYZATA BOULEVARD, SUITE 801",,"MINNETONKA","MN","United States","55305",,"0"
"214940","217634","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"1138741","1199772","A","add",,"A","active",,,,,"Connext Financial, Ltd.","101 W Washington Street Suite 1140 E",,"Indianapolis","IN","United States","46204",,"0"
"1325178","1492283","A","add",,"A","active",,,,,"Solar Mosaic, Inc","1212 Broadway Ste 300",,"Oakland","CA","United States","94612",,"0"
"1099973","1137723","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO","18000 SMITH ROAD",,"AURORA","CO","United States","80011",,"0"
"1136979","1197022","A","add",,"A","active",,,,,"Wells Fargo Equipment Finance, Inc.","733 Marquette Avenue, Suite 700",,"Minneapolis","MN","United States","55402",,"0"
"539538","532922","A","add",,"A","active",,,,,"MANCOS VALLEY BANK","PO BOX 450",,"MANCOS","CO","United States","81328",,"0"
"120513","126755","A","add",,"A","active",,,,,"BANK OF AMERICA, N.A.","303 W WALL","MIDLAND COUNTY","MIDLAND","TX","United States","79701",,"0"
"530726","524324","A","add",,"A","active",,,,,"XEROX CORPORATION","1301 RIDGEVIEW","BLDG 300","LEWISVILLE","TX","United States","75057",,"0"
"169128","173045","A","add",,"A","active",,,,,"FARM CREDIT OF SOUTHERN COLORADO, PCA, A WHOLLY OWNED SUBSIDIARY OF FARM CREDIT OF SOUTHERN COLORADO, ACA",,,,,,,,"0"
"299253","299235","A","add",,"A","active",,,,,"PAONIA STATE BANK",,,,,,,,"0"
"522396","516258","A","add",,"A","active",,,,,"TCF EQUIPMENT FINANCE, INC.",,,,,,,,"0"
"858066","845872","A","add",,"A","active",,,,,"POINTS WEST COMMUNITY BANK","PO BOX 25",,"JULESBURG","CO","United States","80737",,"0"
"1330608","1500397","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1473631","1716555","A","add",,"A","active",,,,,"AGCO FINANCE LLC","PO BOX 2000",,"JOHNSTON","IA","United States","50131",,"0"
"720923","711215","A","add",,"I","inactive",,,,,"FARM CREDIT SERVICES OF THE MOUNTAIN PLAINS, FLCA, A WHOLLY OWNED SUBSIDIARY OF FCS OF THE MOUNTAIN PLAINS, ACA","4505 29TH STREET","P.O. BOX 336851","GREELEY","CO","United States","80634",,"0"
"175233","179340","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"146732","151535","A","add",,"A","active",,,,,"KEYBANK NATIONAL ASSOCIATION","733 BETHEL RD",,"COLUMBUS","OH","United States","43211",,"0"
"263858","264833","A","add",,"A","active",,,,,"U.S. BANK NATIONAL ASSOCIATION","200 UNIVERSITY BLVD",,"DENVER","CO","United States","80206",,"0"
"353784","352891","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"687807","678860","A","add",,"A","active",,,,,"FIDELITY BANK OF FLORIDA, N.A.","1380 N. COURTENAY PARKWAY",,"MERRITT ISLAND","FL","United States","32953",,"0"
"1473600","1716509","A","add",,"A","active",,,,,"Kubota Credit Corporation, U.S.A.","PO Box 2046",,"Grapevine","TX","United States","76099",,"0"
"1473687","1716656","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"804318","793002","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1474016","1717138","A","add",,"A","active",,,,,"Stearns Bank National Association","4191 2nd Street South",,"Saint Cloud","MN","United States","56301",,"0"
"1303120","1458144","A","add",,"A","active",,,,,"Kubota Credit Corporation, U.S.A.","PO Box 2046",,"Grapevine","TX","United States","76099",,"0"
"1654927","1975981","A","add",,"A","active",,,,,"Falcon Leasing a Division of Falcon National Bank","28-11th Ave, Ste 103",,"St. Cloud","MN","United States","56301",,"0"
"1341564","1516586","C","change only","983935","A","active",,,,,"Wells Fargo Commercial Distribution Finance, LLC","P.O. Box 957408",,"Hoffman Estates","IL","United States","60195",,"0"
"1473709","1716681","A","add",,"A","active",,,,,"HORIZON BANK, SSB","600 Congress Avenue","Suite 400","Austin","TX","United States","78701",,"0"
"299640","299608","A","add",,"A","active",,,,,"UNION COLONY BANK",,,,,,,,"0"
"1173727","1253097","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"379626","378046","A","add",,"A","active",,,,,"US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET","PD-OR-P7LD","PORTLAND","OR","United States","97204",,"0"
"603481","595828","A","add",,"A","active",,,,,"FIRST FARMBANK",,,,,,,,"0"
"828048","816369","A","add",,"A","active",,,,,"STEARNS BANK N.A.","500 13TH STREET",,"ALBANY","MN","United States","56307",,"0"
"162426","166625","A","add",,"A","active",,,,,"COMMUNITY FIRST NATIONAL BANK",,,,,,,,"0"
"1036969","1039958","A","add",,"A","active",,,,,"RBS CITIZENS, N.A.","28 STATE STREET",,"BOSTON","MA","United States","02109",,"0"
"1713611","2050813","A","add",,"A","active",,,,,"Manufacturers Capital a division of CCG on behalf of itself and on behalf of all Affiliates of CCI","525 N Tryon Street, Suite 1000",,"Charlotte","NC","United States","28202",,"0"
"1199498","1293717","A","add",,"A","active",,,,,"FMS BANK","520 SHERMAN STREET",,"FORT MORGAN","CO","United States","80701",,"0"
"870642","858193","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1614396","1917784","A","add",,"A","active",,,,,"TECHNOLOGY CREDIT UNION","2010 NORTH FIRST STREET",,"SAN JOSE","CA","United States","95131",,"0"
"125449","131450","A","add",,"A","active",,,,,"HIGH PLAINS BANK",,,,,,,,"0"
"699025","689850","A","add",,"A","active",,,,,"COMMODITY CREDIT CORPORATION/ FARM SERVICE AGENCY",,,,,,,,"0"
"238556","240332","A","add",,"A","active",,,,,"BANK OF COLORADO",,,,,,,,"0"
"1526679","1794170","A","add",,"A","active",,,,,"U.S. Small Business Administration","10737 Gateway West, #300",,"El Paso","TX","United States","79935",,"0"
"320325","320131","A","add",,"A","active",,,,,"HIGH PLAINS BANK","235 S ASH ST., PO BOX 329",,"BENNETT","CO","United States","80102",,"0"
"967477","930154","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1100510","1138487","A","add",,"A","active",,,,,"ALLEGRO ACCEPTANCE","P. O. BOX 1207",,"SAN BRUNO","CA","United States","94066",,"0"
"523182","517017","A","add",,"A","active",,,,,"US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET","PD-OR-P7LD","PORTLAND","OR","United States","97204",,"0"
"702088","692858","A","add",,"A","active",,,,,"BANK OF AMERICA, N.A","600 NORTH CLEVELAND AVE","SUITE 300","WESTERVILLE","OH","United States","43082",,"0"
"631310","623173","A","add",,"A","active",,,,,"VALLEY BANK & TRUST",,,,,,,,"0"
"205341","208346","A","add",,"A","active",,,,,"FIRSTBANK OF COLORADO",,,,,,,,"0"
"843296","831355","A","add",,"A","active",,,,,"BANK OF COLORADO","1609 E. HARMONY RD",,"FORT COLLINS","CO","United States","80525",,"0"
"1123564","1175196","A","add",,"A","active",,,,,"Centura Health","8140 South Holly St",,"Centennial","CO","United States","80122",,"0"
"204616","207638","A","add",,"A","active",,,,,"NEW WEST BANK",,,,,,,,"0"
"1396699","1604906","A","add",,"A","active",,,,,"De Lage Landen Financial Services, Inc.","1111 Old Eagle School Road",,"Wayne","PA","United States","19087",,"0"
"414349","412069","A","add",,"A","active",,,,,"COMMERCE BANK",,,,,,,,"0"
"504809","499136","A","add",,"A","active",,,,,"GRAND VALLEY NATIONAL BANK","925 NORTH 7TH STREET",,"GRAND JUNCTION","CO","United States","81501",,"0"
"1360628","1548255","A","add",,"A","active",,,,,"JOHN DEERE CONSTRUCTION & FORESTRY COMPANY","6400 NW 86TH ST",,"JOHNSTON","IA","United States","50131",,"0"
"1473743","1716721","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1473846","1716903","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1473718","1716691","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1400901","1611421","A","add",,"A","active",,,,,"Community Banks of Colorado a division of NBH Bank","1111 Main St Suite 2700",,"Kansas City","MO","United States","64105",,"0"
"662916","654289","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"606360","598658","A","add",,"A","active",,,,,"MAKINO INC.",,,,,,,,"0"
"212971","215705","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"1544629","1815498","A","add",,"A","active",,,,,"U.S. Small Business Administration","10737 Gateway West, #300",,"El Paso","TX","United States","79935",,"0"
"1333425","1504286","A","add",,"A","active",,,,,"Kubota Credit Corporation, U.S.A.","PO Box 2046",,"Grapevine","TX","United States","76099",,"0"
"143951","149004","A","add",,"A","active",,,,,"GENERAL ELECTRIC CAPITAL BUSINESS ASSET FUNDING CORPORATION","10900 NE 4TH ST","STE 500 FF","BELLEVUE","WA","United States","98004",,"0"
"852417","840315","A","add",,"A","active",,,,,"MARRICK MEDICAL FINANCE, LLC","PO BOX 3396",,"ENGLEWOOD","CO","United States","80155",,"0"
"246839","248267","A","add",,"A","active",,,,,"APPLIED FINANCIAL, LLC",,,,,,,,"0"
"1176727","1257644","A","add",,"A","active",,,,,"PINNACLE BANK","PO BOX 36",,"GRANT","NE","United States","69140",,"0"
"770401","759703","A","add",,"A","active",,,,,"FIRST DAKOTA NATIONAL BANK","225 CEDAR ST",,"YANKTON","SD","United States","57078",,"0"
"1193659","1284557","A","add",,"A","active",,,,,"FIRST FARMBANK","2939 65TH AVE",,"GREELEY","CO","United States","80634",,"0"
"707052","697710","A","add",,"A","active",,,,,"THE DOLORES STATE BANK","PO BOX 848",,"DOLORES","CO","United States","81323",,"0"
"959396","917034","A","add",,"I","inactive","Lenkin","Edward",,,,"4922 A St. Elmo Ave.",,"Bethesda","MD","United States","20814",,"0"
"293450","293669","A","add",,"A","active",,,,,"PENTECH FINANCIAL SERVICES, INC.","5010 SHOREHAM PLACE SUITE 100",,"SAN DIEGO","CA","United States","92122",,"0"
"488721","483490","A","add",,"A","active",,,,,"STATE FARM BANK","PO BOX 5961",,"MADISON","WI","United States","53705",,"0"
"1089122","1120927","A","add",,"A","active",,,,,"Federal Home Loan Mortgage Corporation","8200 Jones Branch Drive",,"McLean","VA","United States","22102",,"0"
"251023","252321","A","add",,"A","active",,,,,"GOODYEAR TIRE & RUBBER COMPANY (THE)","1144 E MARKET ST",,"AKRON","OH","United States","44316",,"0"
"404640","402521","A","add",,"A","active",,,,,"BANK OF COLORADO",,,,,,,,"0"
"901464","313929","A","add",,"A","active",,,,,"PUBLIC SERVICE CREDIT UNION","7055 E EVANS AVE",,"DENVER","CO","United States","80224",,"0"
"565547","558448","A","add",,"A","active",,,,,"OGLETREE LIMITED PARTNERSHIP","PO BOX 1196",,"LIVINGSTON","TX","United States","77351",,"0"
"973345","939671","A","add",,"A","active",,,,,"DE LAGE LANDEN FINANCIAL SERVICES, INC.","1111 OLD EAGLE SCHOOL ROAD",,"WAYNE","PA","United States","19087",,"0"
"450048","446710","A","add",,"A","active",,,,,"GREAT SOUTHERN BANK",,,,,,,,"0"
"1264133","1395695","C","change only","878733","A","active",,,,,"PEOPLES CREDIT UNION","125 MAIN ST",,"SPRINGFIELD","CO","United States","81073",,"0"
"215306","217997","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"170282","174172","A","add",,"A","active",,,,,"COLORADO EAST BANK & TRUST","PO BOX 1019",,"LAMAR","CO","United States","81052",,"0"
"1128422","1182952","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1377730","1575610","A","add",,"A","active",,,,,"Wells Fargo Bank, National Association","1740 Broadway, 2nd Floor",,"Denver","CO","United States","80274",,"0"
"224656","227042","A","add",,"A","active",,,,,"BAYVIEW LOAN SERVICING, LLC",,,,,,,,"0"
"1417475","1637301","A","add",,"A","active",,,,,"RIDGELINE SEEDING & RECLAMATION, INC.","685 COUNTY ROAD 321",,"IGNACIO","CO","United States","81137",,"0"
"315153","315003","A","add",,"A","active",,,,,"OP VENTURES INC., DBA HERMAN MILLER WORKPLACE RESOURCE OF COLORADO",,,,,,,,"0"
"1180682","1264206","A","add",,"A","active",,,,,"SNAP ON CREDIT LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"1004981","990820","A","add",,"A","active",,,,,"Wells Fargo Bank, National Association, as Collateral Agent","1700 Lincoln St., 4th Floor","MAC C-7300-033, Attention: Wholesale Loan Services","Denver","CO","United States","80203",,"0"
"1231875","1344368","A","add",,"A","active",,,,,"SUSQUEHANNA COMMERCIAL FINANCE, INC.","2 COUNTRY VIEW ROAD","SUITE 300","MALVERN","PA","United States","19355",,"0"
"692448","683442","A","add",,"A","active",,,,,"LEAD FUNDING, LLC","4601 DTC BOULEVARD","SUITE 130","DENVER","CO","United States","80237",,"0"
"1473670","1716636","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"618494","610568","A","add",,"A","active",,,,,"DELL FINANCIAL SERVICES L.L.C.",,,,,,,,"0"
"713619","704145","A","add",,"A","active",,,,,"REWARDS NETWORK ESTABLISHMENT SERVICES INC.","2N RIVERSIDE PLAZA","SUITE 950","CHICAGO","IL","United States","60606",,"0"
"536171","529609","A","add",,"A","active",,,,,"CASH-ON-DEMAND, LLC",,,,,,,,"0"
"205762","208750","A","add",,"A","active",,,,,"FEDERAL DEPOSIT INSURANCE CORPORATION, AS RECEIVER FOR NEW FRONTIER BANK, GREELEY, COLORADO",,,,,,,,"0"
"805637","794295","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"622810","614811","A","add",,"A","active",,,,,"AABLE LOAN & FINANCE INC","214 CLAYTON",,"BRUSH","CO","United States","80723",,"0"
"772361","761620","A","add",,"A","active",,,,,"THE PUEBLO BANK AND TRUST COMPANY","301 WEST 5TH STREET",,"PUEBLO","CO","United States","81003",,"0"
"627438","619409","A","add",,"A","active",,,,,"UNITED STATES OF AMERICA ACTING THROUGH THE FARM SERVICE AGENCY","101 SOUTH CRAFT DR.",,"ALAMOSA","CO","United States","81101",,"0"
"1473947","1717058","A","add",,"A","active",,,,,"Paramount Equity Mortgage, LLC DBA Loanpal","8781 Sierra College Boulevard",,"Roseville","CA","United States","95746",,"0"
"816355","804877","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"296876","296939","A","add",,"A","active",,,,,"SIGNATURE BANK",,,,,,,,"0"
"286998","287431","A","add",,"A","active",,,,,"INGRAM MICRO INC.",,,,,,,,"0"
"442063","439133","A","add",,"A","active",,,,,"CITYWIDE BANKS",,,,,,,,"0"
"1312917","1473270","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"986722","961570","A","add",,"A","active",,,,,"Denver Health and Hospital Authority","990 Bannock St.","Legal Unit, MC 1926","Denver","CO","United States","80204",,"0"
"665497","656855","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"976759","945246","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1473843","1716900","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"779750","768916","A","add",,"A","active",,,,,"KEYBANK NATIONAL ASSOCIATION","829 16TH STREET",,"DENVER","CO","United States","80202",,"0"
"1545152","1816179","A","add",,"A","active",,,,,"U.S. Small Business Administration","10737 Gateway West, #300",,"El Paso","TX","United States","79935",,"0"
"484602","479436","A","add",,"A","active",,,,,"MILE HIGH BANKS FORMERLY KNOWN AS HORIZON BANKS, N. A.",,,,,,,,"0"
"210531","213310","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"152656","157088","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"454860","451211","A","add",,"A","active",,,,,"JPMORGAN CHASE BANK, NA",,,,,,,,"0"
"345663","344937","A","add",,"A","active",,,,,"DEERE CREDIT, INC.","6400 NW 86TH STREET",,"JOHNSTON","IA","United States","50131",,"0"
"620368","612413","A","add",,"A","active",,,,,"FIRST FUNDS LLC.","240 W. 35TH ST., 14TH FLOOR",,"NEW YORK","NY","United States","10001",,"0"
"969896","933931","A","add",,"A","active",,,,,"US BANK NATIONAL ASSOCIATION ND","PO BOX 3427",,"OSHKOSH","WI","United States","54903",,"0"
"466048","461771","A","add",,"A","active",,,,,"JPMORGAN CHASE BANK, NA",,,,,,,,"0"
"1106569","1148342","A","add",,"A","active",,,,,"JPMORGAN CHASE BANK, N.A.","3929 W JOHN CARPENTER FRWY",,"IRVING","TX","United States","75063",,"0"
"1251311","1375334","A","add",,"A","active",,,,,"Mohave State Bank","1771 McCulloch Blvd",,"Lake Havasu City","AZ","United States","86403",,"0"
"1241527","1359442","A","add",,"A","active",,,,,"Franklin D. Azar & Associates, P.C.","14426 East Evans Avenue",,"Aurora","CO","United States","80014",,"0"
"1280166","1421574","A","add",,"A","active",,,,,"Solar Mosaic, Inc","1212 Broadway Ste 300",,"Oakland","CA","United States","94612",,"0"
"976818","945320","A","add",,"A","active",,,,,"Rimmer, Incorporated","6007 Castlewood Lane",,"Colorado Springs","CO","United States","80918",,"0"
"1475946","1719928","A","add",,"A","active",,,,,"BANK OF OAK RIDGE","105 North Oak",,"Oak Ridge","LA","United States","71264",,"0"
"208085","210954","A","add",,"A","active",,,,,"DEERE & COMPANY",,,,,,,,"0"
"121838","128010","A","add",,"A","active",,,,,"U.S. BANK NATIONAL ASSOCIATION",,,,,,,,"0"
"955543","911183","A","add",,"A","active",,,,,"Wilmington Trust, National Association, as Agent","50 South Sixth Street, Suite 1290",,"Minneapolis","MN","United States","55402",,"0"
"946220","897700","A","add",,"A","active",,,,,"FARM CREDIT OF SOUTHERN COLORADO, FLCA",,,,,,,,"0"
"1172305","1250888","A","add",,"A","active",,,,,"Wells Fargo Bank, National Association","625 Marquette Ave, 13th Floor",,"Minneapolis","MN","United States","55402",,"0"
"313694","313554","A","add",,"A","active",,,,,"FIRSTIER BANK",,,,,,,,"0"
"297617","297663","A","add",,"A","active",,,,,"NISSAN MOTOR ACCEPTANCE CORPORATION / ATTN: COMM CREDIT DEPT",,,,,,,,"0"
"993973","973177","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO.","18000 SMITH ROAD",,"AURORA","CO","United States","80011",,"0"
"1473880","1716947","A","add",,"A","active",,,,,"C T Corporation System, as representative","330 N Brand Blvd, Suite 700; Attn: SPRS",,"Glendale","CA","United States","91203",,"0"
"274802","275469","A","add",,"A","active",,,,,"DEUTSCHE BANK TRUST COMPANY AMERICAS","280 PARK AVE FL 6M","MS: NYC03-0603","NEW YORK","NY","United States","10017",,"0"
"146236","151102","A","add",,"A","active",,,,,"KEYBANK NATIONAL ASSOCIATION","1675 BROADWAY STE 300",,"DENVER","CO","United States","80202",,"0"
"503600","497993","A","add",,"A","active",,,,,"PINE RIVER VALLEY BANK",,,,,,,,"0"
"911233","508857","A","add",,"A","active",,,,,"PUBLIC SERVICE CREDIT UNION","7055 E EVANS AVE",,"DENVER","CO","United States","80224",,"0"
"139375","144871","A","add",,"A","active",,,,,"U.S. BANK NATIONAL ASSOCIATION","555 SW OAK STREET","PD-OR-P7LD","PORTLAND","OR","United States","97204",,"0"
"1194231","1285421","A","add",,"A","active",,,,,"Ent Federal Credit Union","7350 Campus Drive",,"Colorado Springs","CO","United States","80920",,"0"
"1473624","1716546","A","add",,"A","active",,,,,"CNH INDUSTRIAL CAPITAL AMERICA LLC","500 DILLER AVE",,"NEW HOLLAND","PA","United States","17557",,"0"
"1473971","1717085","A","add",,"A","active",,,,,"First Pioneer National Bank","PO Box 97",,"Wray","CO","United States","80758",,"0"
"1112156","1157395","A","add",,"A","active",,,,,"BANC OF AMERICA LEASING & CAPITAL, LLC","135 S. LaSalle Street","IL4-135-10-61","CHICAGO","IL","United States","60603",,"0"
"426626","424130","A","add",,"A","active",,,,,"VGM FINANCIAL SERVICES A DIVISION OF TCF EQUIPMENT FINANCE, INC.","1111 W. SAN MARNAN",,"WATERLOO","IA","United States","50701",,"0"
"1096752","1132800","A","add",,"A","active",,,,,"Exempla Good Samaritan Medical Center","200 Exempla Circle",,"Lafayette","CO","United States","80026",,"0"
"729191","719091","A","add",,"A","active",,,,,"NORTHFORKBANK CENTER/ MONTROSEBANK","P.O. BOX 600",,"HOTCHKISS","CO","United States","81419",,"0"
"1007562","994700","A","add",,"A","active",,,,,"US BANK NA","PO BOX 3427",,"OSHKOSH","WI","United States","54903",,"0"
"659030","650461","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1234671","1348812","A","add",,"A","active",,,,,"CATERPILLAR FINANCIAL SERVICES CORPORATION","2120 WEST END AVE",,"NASHVILLE","TN","United States","37203",,"0"
"132905","138685","A","add",,"A","active",,,,,"METROPOLITAN LIFE INSURANCE CO","1001 S 24TH ST WEST STE 103",,"BILLINGS","MT","United States","59102",,"0"
"702182","692951","A","add",,"A","active",,,,,"MCPHILOMY EQUIPMENT","5098 PARIS STREET",,"DENVER","CO","United States","80239",,"0"
"903598","358749","A","add",,"A","active",,,,,"MW CELL REIT 1, LLC, A DELAWARE LIMITED LIABILITY COMPANY","ONE NORTH WACKER DRIVE, 9TH FLOOR",,"CHICAGO","IL","United States","60606",,"0"
"930872","834814","A","add",,"A","active",,,,,"TRAVELORS AUTO","PO OX 29092",,"PHOENIX","AZ","United States","85038",,"0"
"942489","893918","A","add",,"A","active",,,,,"VECTRA BANK COLORADO, NATIONAL ASSOCIATION",,,,,,,,"0"
"1175362","1255572","A","add",,"A","active",,,,,"Colorado Petroleum Product Co.","5590 High St.",,"Denver","CO","United States","80216",,"0"
"1247629","1369304","A","add",,"A","active",,,,,"Solar Mosaic, Inc","1212 Broadway Ste 300",,"Oakland","CA","United States","94612",,"0"
"164415","168565","A","add",,"A","active",,,,,"GREAT WESTERN BANK",,,,,,,,"0"
"687975","679035","A","add",,"A","active",,,,,"MOUNTAIN VALLEY BANK",,,,,,,,"0"
"1536887","1806522","A","add",,"A","active",,,,,"U.S. Small Business Administration","10737 Gateway West, #300",,"El Paso","TX","United States","79935",,"0"
"588020","580608","A","add",,"A","active",,,,,"BANK OF THE WEST",,,,,,,,"0"
"1205441","1303289","A","add",,"A","active",,,,,"COMMUNITY BANKS OF COLORADO, A DIVISION OF NBH BANK","1111 Main Street","Suite 2700","Kansas City","MO","United States","64105",,"0"
"969021","932438","C","change only","553749","A","active",,,,,"PIKES PEAK REGIONAL DEVELOPMENT CORPORATION","322 S. Cascade Avenue",,"COLORADO SPRINGS","CO","United States","80903",,"0"
"1474056","1717191","A","add",,"A","active",,,,,"ELEVATIONS CREDIT UNION","P O BOX 9004",,"BOULDER","CO","United States","80301",,"0"
"477264","472410","A","add",,"A","active",,,,,"COLORADO ATHLETIC CONDITIONING CLINIC",,,,,,,,"0"
"1189477","1278068","A","add",,"A","active",,,,,"DEERE & COMPANY","6400 NW 86TH ST",,"JOHNSTON","IA","United States","50131",,"0"
"396455","394572","A","add",,"A","active",,,,,"AMERICAN NATIONAL BANK","102 N. CASCADE AVE.",,"COLORADO SPRINGS","CO","United States","80903",,"0"
"1473792","1716835","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"217726","220328","A","add",,"A","active",,,,,"WELLS FARGO BANK, NATIONAL ASSOCIATION",,,,,,,,"0"
"375539","374135","A","add",,"A","active",,,,,"JOHN DEERE CONSTRUCTION & FORESTRY COMPANY",,,,,,,,"0"
"1473912","1717003","A","add",,"A","active",,,,,"DreamSpring","2000 Zearing Ave",,"Albuquerque","NM","United States","87104",,"0"
"558148","551135","A","add",,"A","active",,,,,"DEALER SERVICES CORPORATION","11555 NORTH MERIDIAN","SUITE 220","CARMEL","IN","United States","46032",,"0"
"1241250","1358952","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1047634","1057007","A","add",,"A","active","Garcia","Norman","J",,,"1045 Hammond Blvd.",,"Jacksonville","FL","United States","32221",,"0"
