"permittype","permitnum","description","statuscurrent","applieddate","completeddate","applicant","fromlud","proposedlud","address","locationaddresses","locationcount","latitude","longitude","multipoint"
"LU / OP / Closure (LOC)","LOC2020-0069","Land Use Amendment to accomodate I-G","Under Review","2020-05-13T00:00:00.000",,"RICK BALBI ARCHITECT","I-G","I-G","8615 44 ST SE","8615 44 ST SE","1","50.976375313109415","-113.97017096416417","MULTIPOINT ((-113.970170964164 50.976375313109))"
"LU / OP / Closure (LOC)","LOC2020-0068","Land Use Amendment to accomodate M-CG","Approved","2020-05-13T00:00:00.000","2020-11-05T00:00:00.000","K5 DESIGNS","R-C2","M-CG","129 32 AV NE","129 32 AV NE","1","51.081397563656964","-114.0607458023108","MULTIPOINT ((-114.060745802311 51.081397563657))"
"LU / OP / Closure (LOC)","LOC2020-0067","Land Use Amendment","Cancelled","2020-05-08T00:00:00.000","2020-07-23T00:00:00.000","MODERN OFFICE OF DESIGN & ARCHITECTURE","DC;CC-MH;DC;CC-MH;DC","CC-MH;CC-MH;CC-MH;CC-MH;CC-MH","316 15 AV SW","310 15 AV SW;302 15 AV SW;1413 2 ST SW;314 15 AV SW;316 15 AV SW","5","51.038857309892016","-114.06903706269098","MULTIPOINT ((-114.069037062691 51.038857309892), (-114.068899679593 51.038848158496), (-114.068595313541 51.03907214618), (-114.069198850106 51.03886186191), (-114.069357397594 51.038864267078))"
"LU / OP / Closure (LOC)","LOC2020-0066",,"Cancelled","2020-05-07T00:00:00.000","2020-05-07T00:00:00.000",,,,,,,,,
"LU / OP / Closure (LOC)","LOC2020-0065","Land Use Amendment to accomodate I-G","Approved","2020-05-07T00:00:00.000","2020-11-05T00:00:00.000","ABUGOV KASPAR","I-G","I-G","3625 12 ST NE","3625 12 ST NE","1","51.0846393099896","-114.03012451242415","MULTIPOINT ((-114.030124512424 51.08463930999))"
"LU / OP / Closure (LOC)","LOC2020-0064","Land Use Amendment to accomodate R-CG","Approved","2020-05-06T00:00:00.000","2020-12-17T00:00:00.000","SLOKKER CANADA WEST / SCW INFILL","DC","R-CG","88 BURMA STAR RD SW","84 BURMA STAR RD SW;88 BURMA STAR RD SW","2","51.01589781481208","-114.1300980765077","MULTIPOINT ((-114.130098076508 51.015897814812), (-114.130043270966 51.015956309402))"
"LU / OP / Closure (LOC)","LOC2020-0063","Land Use Amendment to accomodate R-CG","Approved","2020-05-06T00:00:00.000","2020-12-17T00:00:00.000","CIVICWORKS","R-CGex","R-CG","1080 REMINGTON RD NE","1080 REMINGTON RD NE","1","51.061643918868704","-114.04240846158271","MULTIPOINT ((-114.042408461583 51.061643918869))"
"LU / OP / Closure (LOC)","LOC2020-0062","Land Use Amendment","Approved","2020-05-06T00:00:00.000","2020-09-17T00:00:00.000","URBAN SYSTEMS","DC","C-COR2","19587 SETON CR SE","19587 SETON CR SE","1","50.877865325135495","-113.96014922344273","MULTIPOINT ((-113.960149223443 50.877865325135))"
"LU / OP / Closure (LOC)","LOC2020-0061","Land Use Amendment to accomodate R-CG","Approved","2020-05-05T00:00:00.000","2020-09-16T00:00:00.000","CIVICWORKS","R-C2","R-CG","2840 14 AV SE","2840 14 AV SE","1","51.04060648313836","-113.99339573735882","MULTIPOINT ((-113.993395737359 51.040606483138))"
"LU / OP / Closure (LOC)","LOC2020-0060","Land Use Amendment to accomodate R-CG","Approved","2020-05-05T00:00:00.000","2020-09-16T00:00:00.000","CIVICWORKS","R-C2","R-CG","1555 28 ST SE","1555 28 ST SE","1","51.039990677093606","-113.99324074928893","MULTIPOINT ((-113.993240749289 51.039990677094))"
"LU / OP / Closure (LOC)","LOC2020-0059",,"Cancelled","2020-05-05T00:00:00.000","2020-05-07T00:00:00.000","CIVICWORKS",,,"2840 14 AV SE","2840 14 AV SE","1","51.04060648313836","-113.99339573735882","MULTIPOINT ((-113.993395737359 51.040606483138))"
"LU / OP / Closure (LOC)","LOC2020-0058","Land Use Amendment to accomodate R-C2","Approved","2020-05-05T00:00:00.000","2020-11-05T00:00:00.000",,"R-C1","R-C2","1920 HOME RD NW","1920 HOME RD NW","1","51.076317346828084","-114.16423110570804","MULTIPOINT ((-114.164231105708 51.076317346828))"
"LU / OP / Closure (LOC)","LOC2020-0057","Land Use Amendment and Outline Plan","Under Review","2020-05-05T00:00:00.000",,"BROWN & ASSOCIATES PLANNING GROUP","S-FUD;S-FUD;S-FUD;S-FUD;S-FUD;S-FUD;S-FUD","R-G;R-Gm;M-2;C-N2;S-SPR;S-CRI;S-UN","14900 6 ST NE","800 144 AV NE;14900 6 ST NE","2","51.183525171872645","-114.04219404349348","MULTIPOINT ((-114.042194043493 51.183525171873), (-114.04790014674 51.188921178732))"
"LU / OP / Closure (LOC)","LOC2020-0056","Land Use Amendment to accomodate garage suite","Approved","2020-05-04T00:00:00.000","2020-11-05T00:00:00.000","LIVINGSCAPE HOMES & RENOVATIONS","DC","DC","96 BENY-SUR-MER RD SW","96 BENY-SUR-MER RD SW","1","51.01931501371738","-114.13280387681311","MULTIPOINT ((-114.132803876813 51.019315013717))"
"LU / OP / Closure (LOC)","LOC2020-0055","Land Use Amendment","Approved","2020-05-01T00:00:00.000","2021-02-25T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","M-G d60;R-1;R-1N;R-2M","R-Gm;R-G;R-G;R-G","155 WALCREST WY SE","378 WALGROVE WY SE;305 WALGROVE WY SE;309 WALGROVE WY SE;313 WALGROVE WY SE;317 WALGROVE WY SE;155 WALCREST WY SE;159 WALCREST WY SE;163 WALCREST WY SE;167 WALCREST WY SE;171 WALCREST WY SE;822 WALGROVE BV SE;826 WALGROVE BV SE;830 WALGROVE BV SE;834 WALGROVE BV SE;838 WALGROVE BV SE;842 WALGROVE BV SE;846 WALGROVE BV SE;850 WALGROVE BV SE;854 WALGROVE BV SE;858 WALGROVE BV SE;364 WALGROVE WY SE;374 WALGROVE WY SE;370 WALGROVE WY SE;358 WALGROVE WY SE;352 WALGROVE WY SE;346 WALGROVE WY SE;340 WALGROVE WY SE;334 WALGROVE WY SE;330 WALGROVE WY SE;326 WALGROVE WY SE;322 WALGROVE WY SE;38 WALGROVE PS SE;34 WALGROVE PS SE;30 WALGROVE PS SE;26 WALGROVE PS SE;37 WALGROVE PS SE;33 WALGROVE PS SE;29 WALGROVE PS SE;25 WALGROVE PS SE;1652 210 AV SE;329 WALGROVE WY SE;325 WALGROVE WY SE;321 WALGROVE WY SE","43","50.86570328184499","-114.01432871344315","MULTIPOINT ((-114.014328713443 50.865703281845), (-114.015483431569 50.865963844673), (-114.015329144262 50.865963865037), (-114.015196131889 50.86596388243), (-114.015065187911 50.865963899404), (-114.012029984811 50.864593275032), (-114.012014425338 50.8646427217), (-114.011994825482 50.864696663787), (-114.011994401789 50.8647506039), (-114.011994260253 50.864813533996), (-114.012830651412 50.86512809545), (-114.012904635608 50.865042682188), (-114.012945311589 50.864988737616), (-114.012945413139 50.864934797536), (-114.012945441345 50.864867372448), (-114.012945433321 50.864781967339), (-114.012945563984 50.864710047231), (-114.012945689682 50.864656107146), (-114.012945198856 50.864602167129), (-114.012942009322 50.864539237399), (-114.014327719812 50.865919042208), (-114.014328520979 50.86577520195), (-114.014328317149 50.865847122055), (-114.014300277344 50.865990965652), (-114.01430188057 50.866053895524), (-114.014341500693 50.866112325725), (-114.014411985187 50.866152772086), (-114.014505053299 50.866179730586), (-114.014611096052 50.866175222356), (-114.014718745502 50.866161723817), (-114.014841466135 50.866161708277), (-114.015461818936 50.866184102774), (-114.015463145558 50.866265012683), (-114.015462934948 50.866336932785), (-114.015460454129 50.866404358183), (-114.01577969999 50.866184060233), (-114.01577793023 50.866264970557), (-114.015775464171 50.866336890965), (-114.015775184335 50.866404316071), (-114.018152082934 50.867019786228), (-114.014679376593 50.865963948562), (-114.014816828348 50.865963931195), (-114.0149408199 50.865963915389))"
"LU / OP / Closure (LOC)","LOC2020-0054","Land Use Amendment to Direct Control","Approved","2020-04-28T00:00:00.000","2020-12-17T00:00:00.000","CIVICWORKS","R-C2","M-C1","820 7 ST NE","820 7 ST NE","1","51.059260388082876","-114.04574429097188","MULTIPOINT ((-114.045744290972 51.059260388083))"
"LU / OP / Closure (LOC)","LOC2020-0053","Land Use Amendment","Approved","2020-04-27T00:00:00.000","2021-02-18T00:00:00.000","O2 PLANNING AND DESIGN","CC-COR;CC-MH;DC","CC-MHX;CC-MHX;CC-MHX","514 15 AV SW","1409 4 ST SW;508 15 AV SW;514 15 AV SW;1411 4 ST SW;512 15 AV SW","5","51.03908339022452","-114.0716993062183","MULTIPOINT ((-114.071699306218 51.039083390225), (-114.072034432118 51.038939348259), (-114.072410135918 51.038952277077), (-114.071698172894 51.038944049898), (-114.072248804902 51.038948205679))"
"LU / OP / Closure (LOC)","LOC2020-0052","Land Use Amendment to accomodate R-CG","Approved","2020-04-22T00:00:00.000","2020-12-17T00:00:00.000","CIVICWORKS","R-CG","M-CG","1718 17 AV NW","1722 17 AV NW;1718 17 AV NW","2","51.06796588781807","-114.10092277637207","MULTIPOINT ((-114.100922776372 51.067965887818), (-114.100668510884 51.067966089076))"
"LU / OP / Closure (LOC)","LOC2020-0051","Land Use Amendment to accomodate M-CG","Approved","2020-04-21T00:00:00.000","2020-10-08T00:00:00.000","CIVICWORKS","M-CG d47","M-CG","6527 36 AV NW","6527 36 AV NW","1","51.085585382567295","-114.18420368106706","MULTIPOINT ((-114.184203681067 51.085585382567))"
"LU / OP / Closure (LOC)","LOC2020-0050","Land Use Amendment to accomodate M-CG","Cancelled","2020-04-20T00:00:00.000","2021-05-20T00:00:00.000","K5 DESIGNS","R-C2","M-CG","245 21 AV NW","245 21 AV NW","1","51.07140890974126","-114.06665047365611","MULTIPOINT ((-114.066650473656 51.071408909741))"
"LU / OP / Closure (LOC)","LOC2020-0049","Land Use Amendment","Approved","2020-04-17T00:00:00.000","2020-09-16T00:00:00.000","MELCOR DEVELOPMENTS","I-B f0.7h20;I-B f1.0h18","I-G;I-C","11134 15 ST NE","11134 15 ST NE;10821 15 ST NE;11061 15 ST NE","3","51.152696032906","-114.024743640976","MULTIPOINT ((-114.024743640976 51.152696032906), (-114.029685396819 51.147503406311), (-114.028907103535 51.147669908364))"
"LU / OP / Closure (LOC)","LOC2020-0048","Land Use Amendment to accommodate MH-2(h28).","Approved","2020-04-15T00:00:00.000","2021-03-24T00:00:00.000","O2 PLANNING AND DESIGN","DC","M-H2","310 25 AV SW","310 25 AV SW;312 25 AV SW;306 25 AV SW;308 25 AV SW","4","51.03064767633993","-114.06965187213768","MULTIPOINT ((-114.069651872138 51.03064767634), (-114.069760381512 51.030650758033), (-114.069433613068 51.030641468439), (-114.069542122413 51.030644550335))"
"LU / OP / Closure (LOC)","LOC2020-0047","Land Use Amendment to accomodate R-C2 with the additional use of Office","Approved","2020-04-14T00:00:00.000","2020-07-28T00:00:00.000","ROCHELLE COTE INTERIOR DESIGN","R-C2","R-C2","1711 33 AV SW","1711 33 AV SW","1","51.023877825250175","-114.10032447244595","MULTIPOINT ((-114.100324472446 51.02387782525))"
"LU / OP / Closure (LOC)","LOC2020-0046","Land Use Amendment to accomodate DC","Approved","2020-04-13T00:00:00.000","2020-09-16T00:00:00.000","WSP CANADA","I-B f1.0","I-B","2615 12 ST NE","2615 12 ST NE","1","51.07586191747453","-114.02545803918208","MULTIPOINT ((-114.025458039182 51.075861917475))"
"LU / OP / Closure (LOC)","LOC2020-0045","Land Use Amendment","Approved","2020-04-09T00:00:00.000","2021-01-25T00:00:00.000","O2 PLANNING AND DESIGN","M-C2;M-C2;M-C2;M-C2;M-C2;M-C2","M-H2;M-H2;M-H2;M-H2;M-H2;M-H2","229 9A ST NW","225 9A ST NW;227 9A ST NW;223 9A ST NW;229 9A ST NW;231 9A ST NW;219 9A ST NW","6","51.05318860856814","-114.08464986533322","MULTIPOINT ((-114.084649865333 51.053188608568), (-114.084650046675 51.053291990239), (-114.084649242675 51.053077864633), (-114.084650849923 51.053377392014), (-114.08465166889 51.053444814334), (-114.084734881841 51.05297006076))"
"LU / OP / Closure (LOC)","LOC2020-0044","Land Use Amendment to I-C","Approved","2020-03-30T00:00:00.000","2020-10-08T00:00:00.000","IBI GROUP","I-G","I-C","4026 90 AV SE","4026 90 AV SE","1","50.972641898386335","-113.97868942289789","MULTIPOINT ((-113.978689422898 50.972641898386))"
"LU / OP / Closure (LOC)","LOC2020-0043","Land Use Amendment to accomodate C-R3f1.0h18.0","Approved","2020-03-30T00:00:00.000","2020-12-17T00:00:00.000","WSP CANADA","DC","C-R3","11650 SARCEE TR NW","11650 SARCEE TR NW","1","51.1565078076228","-114.15984783111368","MULTIPOINT ((-114.159847831114 51.156507807623))"
"LU / OP / Closure (LOC)","LOC2020-0042","Land Use Amendment to accomodate R-CGex","Approved","2020-03-27T00:00:00.000","2020-09-22T00:00:00.000",,"R-C2","R-CGex","1902 2 AV NW","1902 2 AV NW","1","51.05467993144789","-114.10268844463911","MULTIPOINT ((-114.102688444639 51.054679931448))"
"LU / OP / Closure (LOC)","LOC2020-0041","Outline Plan, Land Use Amendment, and Road Closure","Approved","2020-03-26T00:00:00.000","2021-05-19T00:00:00.000",,"C-COR2 f1.0h12;C-COR2 f1.0h12;C-COR2 f1.0h12;C-COR2 f1.0h12;C-COR2 f1.0h12","M-C1;MU-1;S-UN;S-SPR;MU-1","954 16 AV NE","920 16 AV NE;16 MONCTON RD NE;954 16 AV NE;1020 16 AV NE;2502M 6 ST NE;970 16 AV NE;990 16 AV NE","7","51.06729105734298","-114.04144257596411","MULTIPOINT ((-114.041442575964 51.067291057343), (-114.042266618697 51.068700886264), (-114.040193001364 51.067298793293), (-114.035720874984 51.067351432725), (-114.048140771305 51.074681200913), (-114.038774500787 51.067292305387), (-114.037318258727 51.067333826303))"
"LU / OP / Closure (LOC)","LOC2020-0040","Land Use Amendment to accomodate R-CG","Approved","2020-03-13T00:00:00.000","2020-07-28T00:00:00.000","HORIZON LAND SURVEYS","R-C2","R-CG","1310 1 ST NE","1310 1 ST NE","1","51.06371745339253","-114.05975931772059","MULTIPOINT ((-114.059759317721 51.063717453393))"
"LU / OP / Closure (LOC)","LOC2020-0039","Land Use Amendment to accomodate I-C","Approved","2020-03-10T00:00:00.000","2020-06-18T00:00:00.000","CITY OF CALGARY (THE)","I-G","I-C","11105 11 ST NE","11105 11 ST NE","1","51.152352423805986","-114.03288546442423","MULTIPOINT ((-114.032885464424 51.152352423806))"
"LU / OP / Closure (LOC)","LOC2020-0038","Land Use Amendment to accomodate I-G","Cancelled","2020-03-09T00:00:00.000","2021-06-22T00:00:00.000","WESTERN ENVIRONMENTAL SOLUTIONS","I-O","I-G","6520 68 ST SE","6520 68 ST SE","1","50.99553949355131","-113.93498941550656","MULTIPOINT ((-113.934989415507 50.995539493551))"
"LU / OP / Closure (LOC)","LOC2020-0037","Land Use Amendment and Outline Plan","Approved","2020-03-06T00:00:00.000","2020-09-16T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","DC","R-G","167 CITYSIDE GV NE","167 CITYSIDE GV NE","1","51.144275561713556","-113.96808721426271","MULTIPOINT ((-113.968087214263 51.144275561714))"
"LU / OP / Closure (LOC)","LOC2020-0036","Land Use Amendment to accomodate C-COR1","Approved","2020-03-04T00:00:00.000","2020-07-24T00:00:00.000","STURGESS ARCHITECTURE","C-COR3 f3.0h46","C-COR1","5001 MACLEOD TR SW","5001 MACLEOD TR SW;5011 MACLEOD TR SW","2","51.00946001248533","-114.06768091452356","MULTIPOINT ((-114.067680914524 51.009460012485), (-114.067840720324 51.009100454102))"
"LU / OP / Closure (LOC)","LOC2020-0035","Land Use Amendment to accomodate R-C2","Approved","2020-03-04T00:00:00.000","2020-10-08T00:00:00.000","TRICOR DESIGN GROUP","R-C1","R-C2","4611 21 AV NW","4611 21 AV NW","1","51.073440515029","-114.1562858900048","MULTIPOINT ((-114.156285890005 51.073440515029))"
"LU / OP / Closure (LOC)","LOC2020-0034","Land Use Amendment to accomodate M-1","Approved","2020-03-02T00:00:00.000","2020-09-16T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","M-G","M-1","3825 32 AV NW","3921 32 AV NW;3825 32 AV NW","2","51.08072213678541","-114.14943106344205","MULTIPOINT ((-114.149431063442 51.080722136785), (-114.142354492606 51.081315296983))"
"LU / OP / Closure (LOC)","LOC2020-0033","Land Use Amendment","Approved","2020-03-02T00:00:00.000","2020-09-16T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","DC;DC;DC","M-2;C-COR1;C-O","104 SMITH ST NW","3921 32 AV NW;4138 UNIVERSITY AV NW;3921 32 AV NW;3791 24 AV NW;3921 32 AV NW;3921 32 AV NW;4135 UNIVERSITY AV NW;2500 UNIVERSITY DR NW;3932 UNIVERSITY AV NW;3921 32 AV NW;3921 32 AV NW;4159 UNIVERSITY AV NW;104 SMITH ST NW;4030 UNIVERSITY AV NW;3921 32 AV NW;4106 UNIVERSITY AV NW;482 MCLAURIN ST NW;4001 UNIVERSITY AV NW","18","51.078240784513966","-114.14238759962298","MULTIPOINT ((-114.142387599623 51.078240784514), (-114.147180631827 51.077938188957), (-114.145799480672 51.07648358998), (-114.145090968109 51.073576306013), (-114.149328572856 51.077993898073), (-114.148734163005 51.079289170728), (-114.146671288199 51.07778150954), (-114.128595484002 51.074544027409), (-114.143904300408 51.078549071629), (-114.142353317322 51.079751093488), (-114.146034967745 51.07708560526), (-114.147289189691 51.077551495646), (-114.148781885619 51.076619172666), (-114.145578246646 51.078443617772), (-114.148909228034 51.07766181449), (-114.146435820319 51.078208814885), (-114.147753645601 51.077834084752), (-114.144786920052 51.078233342829))"
"LU / OP / Closure (LOC)","LOC2020-0032","Land Use Amendment to accomodate M-CG","Cancelled","2020-03-02T00:00:00.000","2020-03-05T00:00:00.000",,"R-C2","M-CG","1133 40 ST SW","1133 40 ST SW","1","51.042119742871094","-114.14563299960784","MULTIPOINT ((-114.145632999608 51.042119742871))"
"LU / OP / Closure (LOC)","LOC2020-0031","Pine Creek (SIrocco) Land Use Redesignation","Approved","2020-02-26T00:00:00.000","2020-09-17T00:00:00.000","STANTEC ARCHITECTURE","R-1s;R-2","R-G;R-G","507 210 AV SW","507 210 AV SW","1","50.862984032810964","-114.08029700422303","MULTIPOINT ((-114.080297004223 50.862984032811))"
"LU / OP / Closure (LOC)","LOC2020-0030","Land Use Amendment to accomodate CC-X","Approved","2020-02-24T00:00:00.000","2020-09-17T00:00:00.000","IBI GROUP","DC","CC-X","313 12 AV SE","335 12 AV SE;310 13 AV SE;338 13 AV SE;399 12 AV SE;325 12 AV SE;1213 3 ST SE;317 12 AV SE;337 12 AV SE;313 12 AV SE;312 13 AV SE;334 13 AV SE;309 12 AV SE;332 13 AV SE;330 13 AV SE;326 13 AV SE;322 13 AV SE;320 13 AV SE;316 13 AV SE","18","51.04111498329977","-114.05642781710833","MULTIPOINT ((-114.056427817108 51.0411149833), (-114.057807381457 51.040437939037), (-114.056289950549 51.040392589317), (-114.055958231468 51.041098614013), (-114.056973156071 51.041124949061), (-114.056160039638 51.040609475364), (-114.057343495603 51.041140967457), (-114.056205998919 51.041105570049), (-114.057587584495 51.041147895399), (-114.057644662736 51.040433317771), (-114.056493682908 51.040400644712), (-114.057753712745 51.041151714973), (-114.056629265005 51.040404489635), (-114.056803904723 51.040409457121), (-114.056993773923 51.040414839438), (-114.057156478246 51.040419452628), (-114.057331160842 51.040424410315), (-114.057493865243 51.040429032025))"
"LU / OP / Closure (LOC)","LOC2020-0029","Land Use Amendment to accomodate R-CG","Approved","2020-02-19T00:00:00.000","2020-07-28T00:00:00.000","CIVICWORKS","R-C2","R-CG","601 20 AV NW","601 20 AV NW","1","51.07042899599599","-114.07417464709748","MULTIPOINT ((-114.074174647097 51.070428995996))"
"LU / OP / Closure (LOC)","LOC2020-0028","Land Use Amendment and Outline Plan","Approved","2020-02-19T00:00:00.000","2021-12-17T00:00:00.000","URBAN SYSTEMS","S-FUD;S-FUD;S-FUD;S-FUD;S-FUD;S-FUD;S-FUD","R-2M;M-2;R-G;C-N2;S-UN;S-SPR;S-SPR","15000 14 ST NW","15000 14 ST NW","1","51.189553642178865","-114.09438799406131","MULTIPOINT ((-114.094387994061 51.189553642179))"
"LU / OP / Closure (LOC)","LOC2020-0027","Road Closure with Land Use Redesignation","Cancelled","2020-02-19T00:00:00.000","2021-01-28T00:00:00.000","CITY OF CALGARY OFFICE OF LAND SERVICING & HOUSING","M-CG d44;R-C1;NO-LUD;NO-LUD","M-CG;M-CG;M-CG;R-C2","8841 24 ST SE","2612 86 AV SE;2527 85 AV SE;2636 86 AV SE;2515 85 AV SE;8841 24 ST SE;2620 86 AV SE","6","50.976009382222","-114.0010936415567","MULTIPOINT ((-114.001093641557 50.976009382222), (-114.000213712046 50.976392606006), (-114.000174306979 50.976122910902), (-114.001143239334 50.976702750037), (-114.001841137431 50.975389829029), (-114.000483427563 50.976001547201))"
"LU / OP / Closure (LOC)","LOC2020-0026","Road Closure with Land Use Redesignation","Cancelled","2020-02-19T00:00:00.000","2020-02-19T00:00:00.000","CITY OF CALGARY OFFICE OF LAND SERVICING & HOUSING","R-C1;M-CG d44;NO-LUD;NO-LUD;NO-LUD;NO-LUD","M-CG;M-CG;M-CG;R-C2;M-CG;M-CG","8841 24 ST SE","2620 86 AV SE;2612 86 AV SE;2636 86 AV SE;2527 85 AV SE;8841 24 ST SE;2515 85 AV SE","6","50.976001547201044","-114.00048342756331","MULTIPOINT ((-114.000483427563 50.976001547201), (-114.001093641557 50.976009382222), (-114.000174306979 50.976122910902), (-114.000213712046 50.976392606006), (-114.001841137431 50.975389829029), (-114.001143239334 50.976702750037))"
"LU / OP / Closure (LOC)","LOC2020-0025","Land Use Amendment to accomodate R-C2","Approved","2020-02-19T00:00:00.000","2020-07-24T00:00:00.000","HORIZON LAND SURVEYS","R-C1","R-C2","2727 40 ST SW","2727 40 ST SW","1","51.02946310643528","-114.14557468604288","MULTIPOINT ((-114.145574686043 51.029463106435))"
"LU / OP / Closure (LOC)","LOC2020-0024","Road Closure with Land Use Redesignation","Cancelled","2020-02-19T00:00:00.000","2020-02-19T00:00:00.000","CITY OF CALGARY OFFICE OF LAND SERVICING & HOUSING","R-C1;M-CG d44;NO-LUD;NO-LUD","M-CG;M-CG;M-CG;R-C2","8841 24 ST SE","8841 24 ST SE;2527 85 AV SE;2515 85 AV SE;2620 86 AV SE;2636 86 AV SE;2612 86 AV SE","6","50.97538982902913","-114.00184113743055","MULTIPOINT ((-114.001841137431 50.975389829029), (-114.000213712046 50.976392606006), (-114.001143239334 50.976702750037), (-114.000483427563 50.976001547201), (-114.000174306979 50.976122910902), (-114.001093641557 50.976009382222))"
"LU / OP / Closure (LOC)","LOC2020-0023","Land Use Amendment to accomodate M-C2","Approved","2020-02-18T00:00:00.000","2020-06-18T00:00:00.000","CIVICWORKS","M-CG d111","M-C2","2318 15 ST SW","2318 15 ST SW","1","51.033666822168975","-114.09695677613281","MULTIPOINT ((-114.096956776133 51.033666822169))"
"LU / OP / Closure (LOC)","LOC2020-0022","Land Use Amendment to accomodate I-C","Approved","2020-02-14T00:00:00.000","2020-07-24T00:00:00.000","ARUP DATTA ARCHITECT LTD","I-G","I-C","10960 42 ST NE","10960 42 ST NE","1","51.15219194992491","-113.9722808556226","MULTIPOINT ((-113.972280855623 51.152191949925))"
"LU / OP / Closure (LOC)","LOC2020-0021","Land Use Amendment to accomodate DC/M-X2 - to add Medical Clinic","Approved","2020-02-06T00:00:00.000","2020-06-18T00:00:00.000","DALLAS 54 PROJECT CORP.","M-X2 d175f2.0","M-X2","2110 54 AV SW","2110 54 AV SW","1","51.0051219327148","-114.10977957761364","MULTIPOINT ((-114.109779577614 51.005121932715))"
"LU / OP / Closure (LOC)","LOC2020-0020","Land Use Amendment from DC to DC to accommodate Digital Art Installation","Approved","2020-02-05T00:00:00.000","2020-07-24T00:00:00.000","O2 PLANNING AND DESIGN","DC","CR20-C20/R20","622 1 ST SW","622 1 ST SW","1","51.046831857469215","-114.06519573957938","MULTIPOINT ((-114.065195739579 51.046831857469))"
"LU / OP / Closure (LOC)","LOC2020-0019","Land Use Amendment to accomodate I-C","Approved","2020-02-04T00:00:00.000","2020-07-28T00:00:00.000","URBAN SYSTEMS","C-COR3 f1.0h12","I-C","1305 33 ST NE","1305 33 ST NE","1","51.062958795402096","-113.98616744874973","MULTIPOINT ((-113.98616744875 51.062958795402))"
"LU / OP / Closure (LOC)","LOC2020-0018","Land Use Amendment to accomodate R-CG","Approved","2020-02-04T00:00:00.000","2020-06-18T00:00:00.000","DOBBIN CONSULTING","R-C2","R-CG","2170 11 ST NW","2170 11 ST NW","1","51.07104481290126","-114.0871686617752","MULTIPOINT ((-114.087168661775 51.071044812901))"
"LU / OP / Closure (LOC)","LOC2020-0017","Land Use Amendment to accomodate R-C2","Approved","2020-02-03T00:00:00.000","2020-06-18T00:00:00.000",,"R-C1","R-C2","5028 20 AV NW","5028 20 AV NW","1","51.078185937625605","-114.16399862573384","MULTIPOINT ((-114.163998625734 51.078185937626))"
"LU / OP / Closure (LOC)","LOC2020-0016","Land Use Amendment to accomodate MU-1","Submitted","2020-01-31T00:00:00.000",,"O2 PLANNING AND DESIGN","DC","MU-1","7755 17 AV SW","7755 17 AV SW","1","51.0377173015294","-114.19847893183544","MULTIPOINT ((-114.198478931835 51.037717301529))"
"LU / OP / Closure (LOC)","LOC2020-0015","Land Use Amendment","Approved","2020-01-31T00:00:00.000","2021-06-09T00:00:00.000","O2 PLANNING AND DESIGN","C-COR1 f6.0h46;C-COR1 f6.0h38;C-COR1 f6.0h28","MU-2;MU-2;MU-2","140 16 AV NW","112 16 AV NW;140 16 AV NW;124 16 AV NW;116 16 AV NW;130 16 AV NW;120 16 AV NW","6","51.06707866658281","-114.06337871481381","MULTIPOINT ((-114.063378714814 51.067078666583), (-114.064654972186 51.067130934983), (-114.063883699698 51.067131359017), (-114.063492712832 51.067079207031), (-114.064253065288 51.06713115658), (-114.063666328975 51.067127567085))"
"LU / OP / Closure (LOC)","LOC2020-0014","Land Use Amendment to accomodate R-CG","Approved","2020-01-29T00:00:00.000","2020-07-28T00:00:00.000",,"R-C2","R-CG","5115 6 ST SW","5115 6 ST SW","1","51.00820329278907","-114.0790507669411","MULTIPOINT ((-114.079050766941 51.008203292789))"
"LU / OP / Closure (LOC)","LOC2020-0013","Land Use Amendment to accomodate DC","Approved","2020-01-29T00:00:00.000","2020-09-16T00:00:00.000","CASOLA KOPPE","R-C2","M-X2","2385 74 AV SE","2385 74 AV SE","1","50.986757833671014","-114.0033278405427","MULTIPOINT ((-114.003327840543 50.986757833671))"
"LU / OP / Closure (LOC)","LOC2020-0012","Land Use Amendment","Approved","2020-01-28T00:00:00.000","2021-02-25T00:00:00.000","O2 PLANNING AND DESIGN","DC;I-B f0.63h32","C-C2;C-C2","50 PEACEKEEPERS DR SW","5302 FORAND ST SW;5302R FORAND ST SW;5130 FORAND ST SW;50 PEACEKEEPERS DR SW","4","51.00599192465452","-114.12092994825561","MULTIPOINT ((-114.120929948256 51.005991924655), (-114.119626979509 51.006604572078), (-114.120122985638 51.00774127231), (-114.123000191835 51.007010105592))"
"LU / OP / Closure (LOC)","LOC2020-0011","Land Use Amendment and Outline Plan","Approved","2020-01-23T00:00:00.000","2020-07-28T00:00:00.000","URBAN SYSTEMS","S-CRI;S-CRI;DC;DC;S-UN;DC","S-UN;I-C;S-CRI;S-UN;S-CRI;I-C","1350 COUNTRY HILLS BV NE","1350 COUNTRY HILLS BV NE;1350 COUNTRY HILLS BV NE","2","51.15461826875652","-114.03115184325479","MULTIPOINT ((-114.031151843255 51.154618268757), (-114.035836689656 51.157596966884))"
