"street_name","cross_street_name1","cross_street_name2","direction","material","pm_stencil_unitid","pm_zone","stencil_num","stencil_type","line"
"SILVER MEAD RD","SILVER SPRINGS BLVD","100M WEST OF","EW","PAINT","1110117028","NW","4","SPEED HUMP","LINESTRING (-114.190238261429 51.106270001858, -114.189962449316 51.106268071587)"
"MCLAURIN ST NW","UNIVERSITY AVE NW",,"NB","PAINT","1110193251","NW","3","RT","LINESTRING (-114.147503732252 51.077406772544, -114.1473106616 51.077258079313)"
"7 ST SW","3 ST SW",,"NS","PAINT","1110004302","DT","1","SPECIAL","LINESTRING (-114.078386781479 51.050800285187, -114.078390562237 51.050643002908)"
"52 ST NW","17 AVE NW",,"NS","PAINT","1110055457","NW","6","BIKE","LINESTRING (-114.169580346445 51.077992213234, -114.169477354046 51.078047795707)"
"12 AVE","12 ST",,"EB","PAINT","1110276667","SW","4","ST","LINESTRING (-114.092042865577 51.042218522866, -114.091121557906 51.042189662247)"
"OLD BANFF COACH RD","85 ST",,"EB","PAINT","1110147601","SW","2","LT","LINESTRING (-114.212509537686 51.067006902678, -114.211419546182 51.067007338252)"
"12 AVE","5 ST SW",,"EB","PAINT","1110276675","SW","6","ST","LINESTRING (-114.074524287593 51.041721768918, -114.074260114939 51.041710042741)"
"HERITAGE DRIVE","BLACKFOOT TRAIL",,"EB","PAINT","1110193193","SE","1","DEDICATED LANE","LINESTRING (-114.050401741754 50.980560582226, -114.050180447507 50.980659970196)"
"16 AV","17 ST",,"SB","PAINT","1109999908","NW","1","RT","LINESTRING (-114.102175875269 51.06726369611, -114.102185053884 51.067146545987, -114.102185055193 51.067147140205, -114.102185051266 51.067145356652, -114.102184108185 51.067145357476)"
"19 ST SE","BLACKFOOT TRAIL",,"EW","PAINT","1110193660","SE","4","DEDICATED LANE","LINESTRING (-114.018418247405 51.037464706966, -114.017218604575 51.037530537471)"
"AIRPORT TR","METIS TR",,"WB","PAINT","1110277450","NE","2","LT","LINESTRING (-113.969367144393 51.13975560633, -113.968725579599 51.139714079953)"
"7 ST SW","6 AVE SW",,"SB","PAINT","1109933456","SW","3","RT","LINESTRING (-114.078723328635 51.04835842569, -114.078715970603 51.048034247517)"
"SUNVALLEY BV","SUNPARK DRIVE","SUNPARK GATE","WB","PAINT","1110117201","SE","2","DEDICATED LANE","LINESTRING (-114.057203568015 50.906390591945, -114.056448372033 50.906556510288)"
"SKYVIEW RANCH RD","SKYVIEW RANCH WAY NE",,"NB","PAINT","1110277105","NE","2","RT","LINESTRING (-113.962118964924 51.164659564145, -113.962111242939 51.164442996237)"
"3 ST SE","5 AVE SE","6 AV SE","NB","PAINT","1109938668","SE","3","OPTRT","LINESTRING (-114.055500558717 51.04801023069, -114.055533795361 51.047440059302)"
"WESTMOUNT WAY SW","MOUNT ROYAL GATE SW",,"SB","PAINT","1109941829","SW","2","LT","LINESTRING (-114.125432838853 51.009026654261, -114.125429596394 51.008942933104)"
"OGDEN RD SE","MILLICAN RD SE",,"SB","PAINT","1109933441","SE","3","RT","LINESTRING (-114.010584219522 51.000383907282, -114.010169713887 51.000000495779)"
"SHAGANAPPI TR NW","COUNTRY HILLS BV NW",,"NB","PAINT","1110001726","NW","4","LT","LINESTRING (-114.123460380326 51.142498999339, -114.122880523039 51.141990611466)"
"144 AVE NW","NOLAN HILL BV",,"WB","PAINT","1110065055","NW","2","LT","LINESTRING (-114.169934843212 51.183098098314, -114.169707730344 51.183099410507, -114.169698649377 51.183099463232, -114.16969398231 51.183099489778)"
"NORTHLAND DR NW","SHAGANAPPI TR NW",,"NW","MMA","1109943130","NW","1","BIKE","LINESTRING (-114.141868542209 51.102285613277, -114.1418299686 51.102241993746)"
"BOWNESS RD NW","72 ST NW",,"EB","PAINT","1109942804","NW","1","LT","LINESTRING (-114.192259250444 51.088980956581, -114.192100646726 51.088981371902)"
"8 AVE SW","11 ST SW","3 ST SW","EB","PAINT","1110002483","DT","18","DEDICATED LANE","LINESTRING (-114.088651954508 51.046290823651, -114.070411537478 51.045774192341)"
"11 ST SW","9 AVE SW",,"SB","PAINT","1109933108","SW","2","LT","LINESTRING (-114.088745583756 51.045734466102, -114.088767770186 51.045497547291)"
"17 AVE NE","4 ST NE","5 ST NE","EW","PAINT","1109941261","NE","4","SPEED HUMP","LINESTRING (-114.051950470984 51.067897126444, -114.051582400278 51.067897147399)"
"RUNDLEHORN DR NE","36 ST NE",,"WB","PAINT","1109938847","NE","3","OPTLT","LINESTRING (-113.98121165962 51.07153061192, -113.980524408257 51.071531132321)"
"BRISEBOIS DR NW","CROWCHILD TRAIL NW",,,"PAINT","1109938907","NW","3","ST","LINESTRING (-114.134266614088 51.090038384496, -114.13371619902 51.089750517045)"
"61 AVE SE","68 ST SE",,"EB","PAINT","1110050530","SE","3","RT","LINESTRING (-113.936191210695 50.9978582717, -113.935826342757 50.997856168722)"
"8 AVE SW","6 ST SW","7 ST SW","WB","PAINT","1110002499","DT","6","BIKE","LINESTRING (-114.078491616825 51.046043899298, -114.077452844078 51.045999941172)"
"2 ST NW","23 AVE NW","24 AVE NW","NS","PAINT","1109944511","NW","4","SPEED HUMP","LINESTRING (-114.067461213166 51.07390802383, -114.067455486039 51.073736733098)"
"SHERIFF KING ST","194 AVE SW",,"NB","PAINT","1110277160","SW","3","RT","LINESTRING (-114.070844031044 50.877248942478, -114.070788624383 50.876950848115)"
"METIS TR","AIRPORT TR",,"NB","PAINT","1110277451","NE","2","LT","LINESTRING (-113.970119683135 51.139426931355, -113.970086356377 51.139117559681)"
"MACLEOD TR SE","LAKE FRASER GATE SE",,"NB","PAINT","1109939386","SE","3","RT","LINESTRING (-114.068772439251 50.937738561621, -114.06858850712 50.936816969439)"
"EDGEBROOK BV NW","EDGEBROOK DR NW",,"SB","PAINT","1110004149","NW","3","LT","LINESTRING (-114.128709777767 51.138460144166, -114.128070098588 51.138076841485)"
"BOWNESS RD NW","48 AVE NW",,"NB","PAINT","1109942802","NW","2","RT","LINESTRING (-114.210874862511 51.095706125673, -114.210873339488 51.09561170725)"
"8 AVE SE","12 ST SE","13 ST SE","EW","PAINT","1110320039","SE","4","SPEED HUMP","LINESTRING (-114.032394349582 51.041573863276, -114.031965269284 51.041376904775)"
"RICHMOND RD SW","17 AVE SW","20 AVE SW","NB","PAINT","1109406583","SW","2","RT","LINESTRING (-114.111117306135 51.037180039052, -114.111138886923 51.037828274635)"
"6 AVE NW","12 ST NW","19 ST NW","EW","PAINT","1109616283","NW","28","DEDICATED LANE","LINESTRING (-114.102475383404 51.057533014572, -114.099288509237 51.057543217467, -114.097183631384 51.057548712667, -114.096030635462 51.057531034403, -114.095393265041 51.05753528253, -114.094878672056 51.057438820082, -114.09393796633 51.057141483567, -114.093375856735 51.056996452471, -114.085871898782 51.057081756925)"
"MCKNIGHT BV NW","JOHN LAURIE BV NW",,"WB","PAINT","1109406562","NW","2","ST","LINESTRING (-114.083207656557 51.097326877146, -114.08273271152 51.097158837949, -114.082438365886 51.097045391449, -114.082251018367 51.096952916466, -114.082037007362 51.096902553948)"
"19 ST NW","5 AVE NW",,"NB","PAINT","1109938875","NW","1","LT","LINESTRING (-114.105564963919 51.057644751908, -114.10556486763 51.057602405936)"
"3 ST NW","40 AVE NW","32 AVE NW","NS","MMA","1109944404","NW","30","SPECIAL","LINESTRING (-114.068058588607 51.088645724029, -114.068077307739 51.081510363268)"
"4 ST SW","4 AVE SW","3 AVE SW","SB","PAINT","1109730556","DT","2","RT","LINESTRING (-114.071575843172 51.049952446371, -114.071560015442 51.049712130104)"
"BOW TR SW","40 ST SW (WEST LEG)","ROSSCARROCK GATE SW","NS","MMA","1109944500","SW","2","BIKE","LINESTRING (-114.146878642433 51.046961865642, -114.146819971407 51.046942934156)"
"17 A ST SE","BLACKFOOT TR",,,"PAINT","1110050804","SE","1","LT","LINESTRING (-114.01789413793 51.038069802646, -114.01788941285 51.037948164049)"
"11 AVE SW","4 ST SW","5 ST SW","WB","PAINT","1109742566","SW","3","LT","LINESTRING (-114.073911392503 51.042637585886, -114.073260538638 51.04262610314)"
"OAKMOOR DR SW","26 ST SW","24 ST SW","EW","PAINT","1109640664","SW","4","SPEED HUMP","LINESTRING (-114.122510474126 50.963755694133, -114.122085096876 50.963765194992)"
"MACLEOD TR SE","210 AVE SE",,"SB","PAINT","1109941690","SE","6","LT","LINESTRING (-114.038928984967 50.867623409564, -114.03848348581 50.867071719136)"
"108 AVE","36 ST",,"WB","PAINT","1110146623","NE","4","LT","LINESTRING (-113.981117281904 51.151068327671, -113.980644664019 51.151048488655)"
"39 ST NW","UNIVERSITY AVE NW",,"SB","PAINT","1110127674","NW","3","LT","LINESTRING (-114.144960247268 51.07894612976, -114.144903047128 51.078633186083)"
"MACLEOD TR SE","OLYMPIC PLAZA","9 AV SE","NS","PAINT","1110002514","DT","8","SPECIAL","LINESTRING (-114.058085018839 51.045216074016, -114.058122062028 51.044684539396)"
"8 AVE SE","36 ST SE",,"WB","PAINT","1110135878","SE","3","BIKE","LINESTRING (-113.981713306712 51.04512462216, -113.981507532977 51.045113136865)"
"26 AVE NE","36 ST NE",,"EB","PAINT","1109932778","NE","2","LT","LINESTRING (-113.982648600649 51.077850371689, -113.98204296075 51.077860855694)"
"17 AV SW","47 ST SW",,"NS","MMA","1110005405","SW","1","SPECIAL","LINESTRING (-114.155955746331 51.037907432163, -114.155616938272 51.037733079876)"
"OGDEN ROAD","GLENMORE TRAIL",,"NB","PAINT","1110117224","SE","4","LT","LINESTRING (-113.99859989055 50.979311926758, -113.998599763209 50.978858409378)"
"44 AVE","31 ST","SARCEE RD","EW","PAINT","1109994344","SW","4","SPEED HUMP","LINESTRING (-114.138151685466 51.015514054679, -114.137802305743 51.015381823857)"
"SYMONS VALLEY PARKWAY","SYMONS VALLEY RD",,"EB","PAINT","1110277113","NW","3","RT","LINESTRING (-114.134687314559 51.167936277227, -114.133949586338 51.167937519771)"
"10 ST NW","18 ST NW",,"SB","PAINT","1110001667","NW","2","LT","LINESTRING (-114.084854828727 51.069095828615, -114.084849092419 51.068783397635)"
"OGDEN ROAD","GLENMORE TRAIL",,"SB","PAINT","1110117226","SE","3","DEDICATED LANE","LINESTRING (-113.998769146582 50.979594913357, -113.998778279336 50.978881244663)"
"TWELVE MILE COULEE RD NW","CROWCHILD TR NW",,"SB","PAINT","1109656476","NW","6","LT","LINESTRING (-114.256773228948 51.14456660947, -114.25666704013 51.144281700575, -114.256689434531 51.144128113587, -114.256729020514 51.143930620516, -114.256820948816 51.143740324649)"
"MACLEOD TRAIL","SHAWNESSY BV",,"SB","PAINT","1110050062","SW","6","RT","LINESTRING (-114.069617909252 50.914133495761, -114.069807016663 50.913782302452)"
"8 AVE SW","8 ST SW",,"EW","PAINT","1110002495","DT","6","BIKE","LINESTRING (-114.081346686377 51.046137213986, -114.081123781189 51.045974438993)"
"85 ST SW","17 AVE SW",,"NB","PAINT","1109944902","SW","2","LT","LINESTRING (-114.211048708363 51.037748697877, -114.211048804651 51.037527584748)"
"9 AVE SE","4 ST SE",,"EW","PAINT","1110002525","DT","1","LT","LINESTRING (-114.053348979649 51.044408211062, -114.053265337822 51.044407361923)"
"SHAGANAPPI TRAIL NW","NOLAN HILL GATE NW",,"NB","PAINT","1109942067","NW","1","LT","LINESTRING (-114.159980291298 51.179774919319, -114.159937723822 51.179721699258)"
"14 ST","110 AVE NE",,"NB","PAINT","1110284315","NE","1","FISH HOOK OPT LEFT WITH DOT","LINESTRING (-114.028245621916 51.151023097436, -114.028394265881 51.150566820132)"
"ROSEHILL DRIVE","ROSETREE ROAD","ROSEWOOD ROAD","EW","PAINT","1110050013","NW","8","SPEED HUMP","LINESTRING (-114.089298052704 51.077126319439, -114.088214163594 51.077689409347)"
"11 ST SE","46 AVE SE","64 AVE","NS","PAINT","1109941441","SE","3","LT","LINESTRING (-114.036944799519 51.011056250596, -114.036318090851 51.011540937151)"
"28 ST SE","10 AVE SE","LRT ENT.","NS","PAINT","1110135886","SE","12","BIKE","LINESTRING (-113.993067684122 51.045619712437, -113.993148683383 51.043762143487)"
"194 AVE","WOLF WILLOW BLVD SE",,"EB","PAINT","1110277412","NE","1","RT","LINESTRING (-114.00539536803 50.87764371259, -114.004976169581 50.877638973709)"
"99 AVE SE","SOUTHPORT ROAD","MACLEOD TRAIL","EB","PAINT","1110117247","SE","2","LT","LINESTRING (-114.072368412447 50.960928393999, -114.071967755121 50.960931073303)"
"33 AVE NW","BOWWOOD DRIVE","63 ST NW","EW","PAINT","1110139453","NW","12","SPEED HUMP","LINESTRING (-114.180104369145 51.082429451018, -114.17781141221 51.082419210227)"
"17 AVE SE SERVICE RD","44 ST SE",,"EB","PAINT","1110193597","SE","1","RT","LINESTRING (-113.970395185017 51.037650789677, -113.970114500473 51.037659280972)"
"45 AVE","SARCEE RD","31 ST","EW","PAINT","1109994343","SW","4","SPEED HUMP","LINESTRING (-114.139507783734 51.014136245924, -114.139110737958 51.013988493887)"
"EDMONTON TRAIL","15 AVE NE","16 AVE NE","NB","PAINT","1110050081","NE","3","LT","LINESTRING (-114.056110657019 51.066654276353, -114.056132878375 51.066300340284)"
"MCKINGHT BV NE","19 ST NE",,"WB","PAINT","1109651327","NE","2","LT","LINESTRING (-114.010774457631 51.092908803794, -114.008982083274 51.092885762804)"
"STRATHCONA DR SW","STRATHCONA BV SW",,"WB","PAINT","1109946338","SW","1","SPECIAL","LINESTRING (-114.185831366343 51.046975607991, -114.185774144226 51.046945315435)"
"8 AVE SW","6 ST SW",,"EW","PAINT","1110002500","DT","3","BIKE","LINESTRING (-114.076420941001 51.046005140463, -114.076218462316 51.045842198023)"
"SOUTHLAND DR","14 ST SW","ELBOW DR","EW","PAINT","1110063573","SW","16","YIELD MARKINGS","LINESTRING (-114.091319825436 50.96229330248, -114.091068226534 50.962343562557)"
"5 ST SW","12 AV SW",,"NS","PAINT","1110004313","DT","2","DEDICATED LANE","LINESTRING (-114.074035237912 51.042015063415, -114.07404542849 51.04186868603)"
"30 AVE NW","4 A ST NW","5 ST NW","EW","PAINT","1109945225","NW","4","SPEED HUMP","LINESTRING (-114.073646762611 51.079600137243, -114.073478055781 51.079598622558)"
"BRENTWOOD RD NW","MALL ENT. AT 3750 BRENTWOOD RD NW",,"EB","PAINT","1109945445","NW","3","LT","LINESTRING (-114.129488290944 51.086224259909, -114.128726109525 51.085922553193)"
"ZOO ROAD","SOUTH PARKING LOT ENTRANCE",,"EW","PAINT","1110131602","NE","8","YIELD MARKINGS","LINESTRING (-114.035549974849 51.045930128517, -114.035468752956 51.045898617214)"
"CROWCHILD TRAIL NW","NORTHLAND DR NW",,"WB","PAINT","1109939234","NW","3","RT","LINESTRING (-114.141822512523 51.093785358371, -114.139540737296 51.09240023725, -114.139546403139 51.092400230488)"
"NORTHLAND DR NW","52 AVE NW",,"NB","PAINT","1109942885","NW","2","DEDICATED LANE","LINESTRING (-114.141139320282 51.100496180652, -114.141142948017 51.099702702739)"
"52 ST NW","HOME RD","19 AVE NW","SB","PAINT","1110055453","NW","6","BIKE","LINESTRING (-114.166308614407 51.079777959233, -114.166225710002 51.079824457629)"
"6 ST NW","18 AVE NW","19 AVE NW","NS","PAINT","1109945184","NW","4","SPEED HUMP","LINESTRING (-114.076456220996 51.069135827218, -114.076455819097 51.068996677757)"
"17 AVE NW","5 ST NW","6 ST NW","EW","PAINT","1109945176","NW","4","SPEED HUMP","LINESTRING (-114.075875618362 51.06785843681, -114.075728392616 51.067858531377)"
"HAMILTON ST NW","12 AVE NW","13 AVE NW AT 1330","NS","PAINT","1109750681","NW","4","SPEED HUMP","LINESTRING (-114.120748158745 51.063316583808, -114.120595831035 51.06314296909)"
"68 ST","17 AVE SE",,"SB","PAINT","1110203224","SE","3","OPTLT","LINESTRING (-113.935215886126 51.038441937387, -113.935180222617 51.038045176825)"
"5 AVE  S","CENTRE ST S",,"EB","PAINT","1109406464","DT","3","LT","LINESTRING (-114.062814258226 51.048386183243, -114.063820467413 51.048419313685)"
"OAKMOOR DR SW","OAKMOOR CR SW","OAKMOOR PL SW","EW","PAINT","1109640668","SW","4","SPEED HUMP","LINESTRING (-114.130002576937 50.962814903002, -114.129505447049 50.962800363949)"
"CRANFORD DRIVE","CRANARCH RD SE",,"WB","PAINT","1110193517","SE","2","RT","LINESTRING (-113.975875906794 50.87714336549, -113.975598565549 50.877157741278)"
"26 ST SW","19 AV SW","21 AV SW","NS","PAINT","1110002091","SW","4","SPEED HUMP","LINESTRING (-114.123763640336 51.035392429974, -114.123766170099 51.035230950673)"
"ELBOW DRIVE SW","4 ST SW",,"EB","PAINT","1109941997","SW","3","LT","LINESTRING (-114.072672696469 51.029697742963, -114.071878025181 51.029698883486)"
"MCKNIGHT BV NE","FALCONRIDGE BV NE",,"EB","PAINT","1109942072","NE","4","LT","LINESTRING (-113.959684458256 51.096035641464, -113.958817166505 51.096060075139)"
"6 AVE","4 ST SE",,"EB","PAINT","1110277456","SE","2","RT","LINESTRING (-114.053703643729 51.047179913905, -114.053320484423 51.04716603838)"
"9 AVE SE","MACLEOD TR SE","3 ST SE","EB","PAINT","1110002518","DT","5","BIKE","LINESTRING (-114.057051431352 51.044502742504, -114.056508366172 51.044487241927)"
"26 ST SW","BOW TR SW","14 AVE SW","NB","PAINT","1109749441","SW","1","RT","LINESTRING (-114.12356652944 51.041375586806, -114.123563826509 51.041279889358)"
"CHRISTIE PARK GATE SW","CHRISTIE PARK VIEW SW",,"NB","PAINT","1109941751","SW","1","LT","LINESTRING (-114.178056593082 51.037672725768, -114.178092186791 51.037608450537)"
"8 AVE SW","7 ST SW","8 ST SW","EB","MMA","1110002496","DT","4","SPECIAL","LINESTRING (-114.08010558373 51.045953905717, -114.079733839239 51.045943091747)"
"WOLF WILLOW BLVD","194 AVE NE",,"NB","PAINT","1110277419","SE","2","RT/LT ARROW","LINESTRING (-114.003687351375 50.877381894282, -114.003679820998 50.87724583818)"
"EVERGREEN ST SW","EVERGREEN COURT SW","EVERGREEN HILL SW","EW","PAINT","1109942583","SW","4","SPEED HUMP","LINESTRING (-114.099912949602 50.927623503447, -114.099771881551 50.927655735143)"
"8 AVE SE","36 ST SE","PENSDALE RD SE","EW","PAINT","1110135461","SE","49","BIKE","LINESTRING (-113.981416372293 51.045081820157, -113.980706112259 51.045115861558, -113.957687282132 51.045118532129)"
"61 AVE SW","MACLEOD TRAIL",,"WB","PAINT","1110058990","SW","2","LT","LINESTRING (-114.071130003433 50.997685141682, -114.070870202919 50.997696612331)"
"BOWNESS RD NW","75 ST NW",,"EB","PAINT","1109942807","NW","2","LT","LINESTRING (-114.19664963651 51.088965517185, -114.196416785327 51.088966589114)"
"37 ST SW","46 AVE SW",,"SB","PAINT","1110193245","DT","2","LT","LINESTRING (-114.141152096492 51.013002726757, -114.141204900434 51.012702875105)"
"25 AVE SE","SPILLER RD SE",,"WB","PAINT","1109698342","SE","4","LT","LINESTRING (-114.049638705629 51.029695650324, -114.049026610935 51.029678144947)"
"METIS TR","AIRPORT TR NE",,"SB","PAINT","1110277448","NE","2","LT","LINESTRING (-113.970064076765 51.14039999219, -113.970040749795 51.140190001186)"
"24 ST SE","86 AVE SE",,"NB","PAINT","1109942255","SE","4","SPECIAL","LINESTRING (-114.000270308506 50.975554453492, -114.000029186716 50.975807533976)"
"7 ST SW","3 AV SW","4 AV SW","NS","PAINT","1110004304","DT","1","SPECIAL","LINESTRING (-114.078410004451 51.050309996935, -114.078411273855 51.050167283279)"
"STRATHCONA DR SW","STRATHLEA PL SW","STRATHLEA CR SW","EW","PAINT","1109742260","SW","4","SPEED HUMP","LINESTRING (-114.204303493929 51.050956055184, -114.204550605094 51.05094137786, -114.204815408023 51.050885458268, -114.20503775262 51.050857730657)"
"STRATHCONA DR SW","STRATHCONA DR SW",,"SB","PAINT","1109946293","SW","1","LT","LINESTRING (-114.182043787237 51.045583048191, -114.182100990751 51.045544902809)"
"5 ST SW","17 AV SW",,"NS","TAPE","1110004723","DT","3","SPECIAL","LINESTRING (-114.074239302569 51.038180970918, -114.074175590494 51.037973602673)"
"86 AVE SE","24 ST SE",,"WB","PAINT","1109942254","SE","4","SPECIAL","LINESTRING (-113.998618608422 50.976142427896, -113.998121291345 50.976075820632)"
"RICHARD RD","FLANDERS AVE","NORTH ROUNDABOUT","NB","PAINT","1110070878","SW","4","SPECIAL","LINESTRING (-114.119179180178 51.015903348998, -114.119065651324 51.016041717682, -114.11892088896 51.016104922119, -114.118807215314 51.016158118811)"
"14 AVE SW","30 ST SW","31 ST SW","EW","PAINT","1109942242","SW","4","SPEED HUMP","LINESTRING (-114.132223574552 51.039797449924, -114.132119830867 51.039799945034)"
"GLENMORE TRAIL SE","68 ST SE",,"WB","PAINT","1109941998","SE","3","SPECIAL","LINESTRING (-113.936313046118 50.97970162506, -113.93537258556 50.979703011718)"
"CRANSTON GATE","CRANSTON AVE",,"SB","PAINT","1110193521","SE","2","OPTRT","LINESTRING (-113.97061583259 50.869083958212, -113.970415661461 50.868880709257)"
"10 ST NW","3 AVE NW",,"SB","PAINT","1109944330","NW","2","LT","LINESTRING (-114.085927359044 51.05591346829, -114.085925050011 51.05574793332)"
"9 AVE SE","MACLEOD TR SE",,"E","PAINT","1110002515","SE","1","SPECIAL","LINESTRING (-114.058126688594 51.044469510742, -114.057926952571 51.044463842092)"
"4 AVE NW","9A ST NW","10 ST NW","WB","PAINT","1109706286","NW","2","SHARROW","LINESTRING (-114.085725004515 51.056820286479, -114.084871412308 51.056818128852)"
"14 ST","110 AVE",,"SB","PAINT","1110284314","NE","1","FISH HOOK OPT LEFT WITH DOT","LINESTRING (-114.028170099604 51.152130428169, -114.028155021472 51.151562470016)"
"14 ST","NORTH HAVEN DR",,"NB","PAINT","1110117128","NW","3","RT","LINESTRING (-114.094520736457 51.091983814068, -114.094597309065 51.091392875976, -114.094529078342 51.091348458395)"
"BOWFORT RD","BOWFORT RD",,"EB","PAINT","1110117680","NW","2","SPECIAL","LINESTRING (-114.209261359708 51.084806813876, -114.209064266118 51.084763830812)"
"8 AVE SW","11 ST  SW",,"EW","PAINT","1110002487","DT","2","LT","LINESTRING (-114.088745393129 51.046320590565, -114.088532376965 51.046213242995)"
"AUBURN BAY ST SE","SETON BV SE",,"SB","PAINT","1109945094","SE","1","LT","LINESTRING (-113.949376625246 50.884426649435, -113.949311382293 50.88433644711)"
"48 AVE NW","NORTH HAVEN DRIVE",,"WB","PAINT","1110063899","NW","2","RT","LINESTRING (-114.086209228543 51.098572044827, -114.085949137758 51.098467859249)"
"ELBOW DR SW","SOUTHLAND DR SW",,"NB","PAINT","1109933174","SW","2","RT","LINESTRING (-114.084643885181 50.963322527056, -114.084666685257 50.962984278688)"
"8 AVE NE","1 ST","2 ST","EW","PAINT","1109993187","NE","4","SPEED HUMP","LINESTRING (-114.056230341484 51.059761499793, -114.056103714686 51.059761560638)"
"210 AVE","LEGACY GATE SE",,"EB","PAINT","1110277101","SE","2","FISH HOOK STRAIGHT","LINESTRING (-114.018748384401 50.863025120691, -114.018197238903 50.863004813171)"
"4 ST NW","64 AVE NW",,"NB","PAINT","1109942251","NW","2","LT","LINESTRING (-114.071433871143 51.110389370426, -114.071433219943 51.109966947056)"
"NORTHLAND DR NW","SHAGANAPPI TR NW",,"SE","MMA","1109943170","NW","1","BIKE","LINESTRING (-114.142035724591 51.10242033777, -114.141965134331 51.102394897385)"
"HIDDEN VALLEY LINK","BEDDINGTON TRAIL",,"NB","PAINT","1110117291","NW","2","RT","LINESTRING (-114.106000775725 51.153422661648, -114.106077392126 51.153302329749)"
"TEMPLE DR NE","52 ST NE",,"WB","PAINT","1109628964","NE","2","LT","LINESTRING (-113.95819634539 51.091428799379, -113.957829716806 51.09142866772)"
"5 AVE SE","MEMORIAL DRIVE",,"NB","PAINT","1110049413","SE","1","LT","LINESTRING (-114.050430524267 51.050531345346, -114.05044856103 51.050460932735)"
"17 AVE SE","30 ST SE","HUBALTA ROAD SE","EW","PAINT","1110193584","SE","48","DEDICATED LANE","LINESTRING (-113.990369575598 51.037760750038, -113.951404232398 51.037902670189)"
"30 AVE SW","33 ST SW","30 ST SW","EW","PAINT","1109781824","SW","8","SPEED HUMP","LINESTRING (-114.13457480634 51.026959634375, -114.132580325686 51.026956205613)"
"17 AVE SE","28 ST SE",,"WB","PAINT","1110193651","SE","3","LT","LINESTRING (-113.992849411411 51.03784555482, -113.992464517891 51.037875928557)"
"BOWNESS RD NW","77 ST NW",,"EB","PAINT","1109942808","NW","1","RT","LINESTRING (-114.200005213915 51.088827448567, -114.199778405929 51.088825577229)"
"4 ST","6 AVE SE",,"NS","PAINT","1110277455","SE","2","LT","LINESTRING (-114.053032105242 51.047464613329, -114.053081616032 51.046893731309)"
"OLD BANFF COACH RD SW","85 ST SW","ENTRANCE TO PLAZA E OF 85","WB","PAINT","1110002093","SW","2","LT","LINESTRING (-114.207689485552 51.06702438457, -114.207313501181 51.06702433908)"
"AIRPORT TR","60 ST NE",,"WB","PAINT","1110277453","NE","3","LT","LINESTRING (-113.945752197879 51.139568530548, -113.945247794999 51.139619795965)"
"JAMES MCKEVITT ROAD","MILLRISE DRIVE/SHAWNEE GATE",,"EB","PAINT","1110135356","SW","7","LT","LINESTRING (-114.076326165424 50.921291855856, -114.07555067217 50.921292618185)"
"MAHOGANY BV","MAHOGANY GA",,"NB","PAINT","1109998863","SE","2","OPTLT","LINESTRING (-113.937003869396 50.899229631073, -113.936865611925 50.898855230654, -113.936865582172 50.898855156021)"
"GLENMORE TR","68 ST SE",,"EW","PAINT","1110375815","SE","4","LT","LINESTRING (-113.9356012855 50.979598006389, -113.933559014207 50.979608016412)"
"20 AV SE","9 ST SE","SPILLER RD SE","EW","PAINT","1110002125","SE","4","SPEED HUMP","LINESTRING (-114.040128484783 51.035394104175, -114.039840802435 51.035393348572)"
"BLACKFOOT TR","SOUTHLAND DR",,"SB","PAINT","1110192212","SE","2","RT","LINESTRING (-114.039145836116 50.966006778749, -114.039162167202 50.965910721166, -114.039163114216 50.96578238167, -114.03923310463 50.965716219815, -114.03933999365 50.965603926637)"
"COPPERPOND BLVD SE","MCIVOR BLVD SE","COPPERPOND HEIGHTS SE","EB","PAINT","1109785788","SE","3","RT","LINESTRING (-113.932370085692 50.923121377008, -113.931510171755 50.923381067541)"
"10 ST NW","JUST N. OF CORNWALLIS DR",,"NS","PAINT","1109945116","NW","4","SPEED HUMP","LINESTRING (-114.084221631939 51.083757622143, -114.084296843588 51.083584411518)"
"EDMONTON TRAIL","MARSH ROAD",,"NS","PAINT","1110061184","NE","2","BIKE","LINESTRING (-114.050392250558 51.052807174068, -114.050389171176 51.05275199289)"
"OLD BANFF COACH RD","89 ST",,"EB","PAINT","1110128682","SW","2","ST","LINESTRING (-114.218222531093 51.066947176744, -114.21764575178 51.066953960503)"
"FORAND ST SW","50 AVE SW",,"NB","PAINT","1109940358","SW","1","ST","LINESTRING (-114.120090957276 51.008531407417, -114.120102067578 51.008162243615)"
"32 AVE NW","BRENTWOOD RD NW",,"NB","PAINT","1109945353","NW","3","LT","LINESTRING (-114.125270472943 51.083270211802, -114.125543765655 51.083082647478)"
"BOWNESS RD NW","16 AVE NW","SHAGANAPPI TR","EB","PAINT","1109700546","NW","2","DEDICATED LANE","LINESTRING (-114.151138143446 51.065248451924, -114.150957442488 51.064563236334)"
"37 ST","SYMONS VALLEY PARKWAY NW",,"NB","PAINT","1110277110","NW","3","LT","LINESTRING (-114.141132333368 51.167633288526, -114.141129353129 51.167375000803)"
"SETON BV SE","45 ST SE",,"WB","PAINT","1109945095","SE","1","LT","LINESTRING (-113.948710854079 50.88406954194, -113.948524693595 50.884105152031)"
