"uid","name","description","provenance","type","category","tags","url","api_endpoint","creation_date","last_metadata_updated_date","last_data_updated_date","derived_view","visits","downloads","row_count","column_count","license","attribution","attribution_link","parent_uid","timedate_howdataiscollected","timedate_updatefrequency","timedate_temporalresolution","timedate_creationdate","licenseattribution_licenseurl","datasupplier_businessunit","additionalinformation_sourceurl","timedate_timeperiodcovered","timedate_temporalstartdate","datasupplier_organization","geospatialinformation_mapprojection","geospatialinformation_datasetcontainsgeospatialinformation","timedate_dateoflastupdate"
"d7pp-tdti","Calgary Births and Deaths","Components of population change in Calgary, based on 2016 boundaries","official","chart","Demographics",,"https://data.calgary.ca/d/d7pp-tdti","https://data.calgary.ca/resource/d7pp-tdti.json","2022-03-22T16:26:53.000","2022-03-22T16:33:31.000","2022-03-22T16:20:33.000","true","404","0",,,"See Terms of Use","Statistics Canada","https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1710013601","2upi-evrj",,"Annual",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Other - Not City of Calgary","https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1710013601","2001-present",,"Other",,"No",
"jwn6-r58y","Secondary Suites","This dataset contains information about approved secondary suites in The City of Calgary. It can be viewed on an interactive map at http://secondarysuites.calgary.ca/
Dates for suites approved and completed prior to 2008 are set to Jan 1, 2008.","official","dataset","Business and Economic Activity","permit,secondary,suites","https://data.calgary.ca/d/jwn6-r58y","https://data.calgary.ca/resource/jwn6-r58y.json","2016-11-30T18:55:45.000","2022-08-22T14:01:30.000","2022-08-22T14:01:49.000","false","5774","874","7989","14","See Terms of Use","The City of Calgary",,,,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Approvals Coordination","http://secondarysuites.calgary.ca/",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"2axz-xm4q","Transit LRT Stations","","official","dataset","Transportation/Transit","c-train,lrt,station","https://data.calgary.ca/d/2axz-xm4q","https://data.calgary.ca/resource/2axz-xm4q.json","2016-07-06T19:27:28.000","2022-08-01T13:31:34.000","2022-08-01T13:31:35.000","false","2934","614","47","14","See Terms of Use","The City of Calgary",,,,"Monthly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Corporate Analytics and Innovation",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"wfy7-ea5g","Official Results - General Election 2017","Final results of the 2017 General Election. Mayoral results city-wide and by ward, Councillor results by ward, and School Board results by combined wards.","official","dataset","Government","election,vote,voting","https://data.calgary.ca/d/wfy7-ea5g","https://data.calgary.ca/resource/wfy7-ea5g.json","2017-10-04T18:10:28.000","2022-08-02T21:19:41.000","2017-10-18T18:00:47.000","false","4345","334","272","13","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office","www.electionscalgary.ca",,,"The City of Calgary",,"No",
"tyq3-sd7v","Impervious Surface 1995","The Impervious Surface - 1995 layer contains polygon features generated from the 1995 through 1998 Digital Aerial Survey mapping line work. The use of multiple years of DAS updates best reflects the impervious layer as it was in 1995.The Impervious Surface layer features represent the various impervious surface types found within The City of Calgary. These features are classified by surface type and description based on the classifications and specifications used in the Digital Aerial Survey Program. Additional higher level general surface type classification and referencing to the Alberta Township System (ATS) has been applied to each impervious surface layer feature. To learn more about other DAS products available, visit <a href=""https://www.calgary.ca/cs/iis/mapping-products/digital-aerial-survey.html"">Digital Aerial Survey</a>.","official","dataset","Environment","buildings,concrete,ctp,gravel,hydrography,land use and mobility,mdp,pavement,roads,watershed","https://data.calgary.ca/d/tyq3-sd7v","https://data.calgary.ca/resource/tyq3-sd7v.json","2022-06-16T16:23:03.000","2022-06-16T16:54:44.000","2022-06-16T16:43:55.000","false","32","6","549166","5","See Terms of Use","The City of Calgary",,,"Digital Aerial Survey mapping line work","None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Corporate Analytics and Innovation",,"1995",,"The City of Calgary","EPSG:4326 WGS84","Yes",
"vimf-vkj4","Non permanent streams","This digital data set identifies, maps, and classifies ephemeral and intermittent streams in Calgary. This data set is intended for mapping at scales between 1:5,000 and 1:50,000, for the purpose of higher-level analysis and planning, or as a starting point to locate areas of interest to focus more detailed field work and surveys.  Please note that the data is not intended to replace or supercede existing requirements during the process of planning, subdivision, and development, including field investigations. For further details and definitions, please refer to the attached user guide.","official","dataset","Environment","ephemeral,hydrology,intermittent,non-permanent,overland flow paths,riparian,seasonal,semi-permanent,streams,temporary","https://data.calgary.ca/d/vimf-vkj4","https://data.calgary.ca/resource/vimf-vkj4.json","2018-06-28T17:09:35.000","2021-07-29T21:36:36.000","2018-07-20T17:02:01.000","false","1599","274","9418","5","See Terms of Use","The City of Calgary",,,"modelling, orthophoto interpretation, field sampling validation and calibration","Irregular",,"September 2017","https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Water Resources and Water Services","http://www.calgary.ca/uep/water/pages/watersheds-and-rivers/riverbanks-and-floodplains-in-calgary.aspx",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"pda2-cfwb","On-Street Parking Rates","Hourly prices by CPA pricing area, effective 2020 January 01. These areas correspond with the PRICE_ZONE in the <a href=""https://data.calgary.ca/Transportation-Transit/On-Street-Parking-Zones/rhkg-vwwp"">On-Street Parking Zones</a> dataset.","official","dataset",,,"https://data.calgary.ca/d/pda2-cfwb","https://data.calgary.ca/resource/pda2-cfwb.json","2020-11-09T20:15:19.000","2022-08-02T21:19:41.000","2020-11-09T20:29:45.000","false","377","29","143","6","See Terms of Use","Calgary Parking Authority","https://www.calgaryparking.com/findparking/onstreetrates",,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Other Business Unit",,,,"The City of Calgary",,"No","2020-01-01"
"9h2a-qxc4","Census By Community 2017","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender distribution data. This additional data allows for better interpretation of the population statistics. A community district is a fixed boundary within Calgary, created by and for the Corporation. It represents a distinct geographical area of the city that is determined through the Land Development/Subdivision Process and approved by Council.","official","map","Demographics","census,community","https://data.calgary.ca/d/9h2a-qxc4","https://data.calgary.ca/resource/9h2a-qxc4.json","2017-10-24T17:20:12.000","2020-07-06T18:40:48.000","2017-10-24T17:46:40.000","true","4498","1019",,,"See Terms of Use","The City of Calgary",,"qfna-5kbg",,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office","http://www.calgary.ca/CA/city-clerks/Pages/Election-and-information-services/Civic-Census/CensusResults.aspx",,,"The City of Calgary","EPSG:4326 WGS84","Yes","n/a"
"bxgr-t8xb","Ward Boundaries for 2021 October 18 General Election","Ward boundaries have been updated for the 2021 General Election. These boundaries will not come into effect until Election Day October 18, 2021.","official","dataset","Government",,"https://data.calgary.ca/d/bxgr-t8xb","https://data.calgary.ca/resource/bxgr-t8xb.json","2020-07-22T19:18:40.000","2021-06-02T17:34:03.000","2020-07-22T22:54:22.000","false","1544","169","14","30","See Terms of Use","The City of Calgary",,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,,,"The City of Calgary","EPSG:4326 WGS84","Yes","2020-06-15"
"hzux-dsmm","Central Business District Cordon Count 2017","Every year in May, The City conducts the Central Business District (CBD) cordon count. The cordon count is performed at 31 locations around the CBD over a three week time period, collecting data on how people travel into and out of downtown Calgary. The CBD cordon circles the downtown with the Bow River to the north and the railway tracks to the south and from 11 Street in the west to the Elbow River in the east. These data represent the total number of persons entering (inbound) and exiting (outbound) at each location, by modes, during a 16 hour time period. This raw dataset is NOT normalized to average weekday. It is a snapshot of the inbound and outbound activity on a single day at these locations and reflects conditions specific to that day such as construction, lane closures, weather, etc. Therefore, data may not be directly comparable between locations or years. 
*Attachment is a summary of the inbound and outbound totals and mode of travel.* For additional information on cordon counts, see <a href=""http://www.calgary.ca/Transportation/TP/Pages/Planning/Transportation-Data/Central-Business-District-Cordon-Count.aspx"">Central Business District Cordon Count</a>.","official","dataset","Transportation/Transit","bike,business,car,cordon,count,district,pedestrian,transit,travel,vehicle","https://data.calgary.ca/d/hzux-dsmm","https://data.calgary.ca/resource/hzux-dsmm.json","2017-09-07T21:57:53.000","2022-03-08T14:57:03.000","2017-09-21T20:41:30.000","false","1108","296","31","18","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning"," http://www.calgary.ca/Transportation/TP/Pages/Planning/Transportation-Data/Central-Business-District-Cordon-Count.aspx","May 9 - June 1, 2017",,"The City of Calgary","WGS84/Web Mercator","Yes","Sept 7, 2017"
"6933-unw5","Development Permits","Applications for development permits in Calgary. For more information on the development permit process visit <a href=""http://www.calgary.ca/PDA/pd/Pages/Permits/Development-permits/Development-Permit-Process.aspx"">Calgary.ca</a>.

Permits from 1979-2000 come from a legacy system and are more likely to be incomplete or missing.","official","dataset",,,"https://data.calgary.ca/d/6933-unw5","https://data.calgary.ca/resource/6933-unw5.json","2018-11-13T18:02:23.000","2022-04-11T20:43:04.000","2022-08-28T10:07:05.000","false","13846","1768",,"40","See Terms of Use","The City of Calgary",,,,"Daily",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Planning and Development",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"usjx-kn8w","Adaptive Roadways","To help provide Calgarians with the space needed to walk, run, skateboard and cycle, The City of Calgary has implemented an Adaptive Roadways Program (ARP). Under the program, road lanes are closed to motor vehicle traffic so they can be used by people who are walking, running, cycling, rollerblading and the like.
See <a href=""https://www.calgary.ca/transportation/roads/traffic/traffic-safety-programs/adaptive-roadways-program-and-related-lane-closures.html"">Adaptive Roadways Program and related lane closures</a> for more information.","official","dataset","Transportation/Transit","adaptive,cycle,mobility,road,run,skate,streets,walk","https://data.calgary.ca/d/usjx-kn8w","https://data.calgary.ca/resource/usjx-kn8w.json","2022-03-29T17:35:55.000","2022-07-14T16:12:58.000","2022-03-29T19:49:56.000","false","324","58","11","11","See Terms of Use","The City of Calgary","https://www.calgary.ca/transportation/roads/traffic/traffic-safety-programs/adaptive-roadways-program-and-related-lane-closures.html",,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Roads",,,,"The City of Calgary",,"No",
"h3h6-kgme","Community Disorder Statistics","In addition to monitoring crime levels, the Calgary Police Service uses a range of types of calls for service (CFS) to monitor levels of ""Disorder."" Research indicates that disorder can have a negative impact on public perceptions of safety. Disorder is often highly visible, occurring in public spaces; drunks, panhandling, youth gangs, prostitution, littering, loitering and graffiti are examples of signals of social and physical disorder. A very low proportion of disorder-based calls for service result in crime reports.

Disorder CFS included are: Drunk, Disturbance, Indecent Act, Landlord/tenant, Mental health concern, Neighbor dispute, Party complaint, Suspicious person, Threats, Drugs, Noise complaint, Possible gunshots, Unwanted guest/patron, Prostitution, Speeder, Suspicious Auto (grouped as Social Disorder), Property damage and Abandoned auto (grouped as Physical Disorder).
Only public-generated call types are included: Advised, Callback, and Dispatched (police-generated calls are excluded). All dispositions are included.

Events are assigned to communities based on the geocode in CAD. Count is by single event.

Data source: Computer Aided Dispatch (CAD) run on the 4th of the month (or the closest business day) for the previous month. This data is considered to be static. Property Damage occurrences reported using the online reporting system are included from the CPS records management system (SENTRY). This data is considered to be cumulative.
*Resident counts are pulled from the latest census data*","official","dataset","Health and Safety","disorder,law enforcement,physical,police,safety,social","https://data.calgary.ca/d/h3h6-kgme","https://data.calgary.ca/resource/h3h6-kgme.json","2022-03-10T18:18:19.000","2022-08-15T12:08:19.000","2022-08-15T12:08:44.000","false","280","54","28517","13","See Terms of Use","The City of Calgary","https://www.calgary.ca/cps/statistics/calgary-police-statistical-reports.html",,"Computer Aided Dispatch (CAD) run on the 4th of the month (or the closest business day) for the previous month.  This data is considered to be static.  Property Damage occurrences reported using the online reporting system are included from the CPS records management system (SENTRY).  This data is considered to be cumulative.","Monthly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Police Service",,"2017-Present",,"The City of Calgary","EPSG:4326 WGS84","Yes",
"x35s-9dsu","Traffic incidents in Wards","An archive of traffic incidents within Calgary updated every 10 minutes. Please note there may be gaps in the data due to system or script malfunction. For more information, see the <a href=""http://www.calgary.ca/Transportation/Roads/Pages/Traffic/Advisories-closures-and-detours/Calgary-traffic-report.aspx"">Calgary Traffic Report page</a>.","official","map","Transportation/Transit",,"https://data.calgary.ca/d/x35s-9dsu","https://data.calgary.ca/resource/x35s-9dsu.json","2021-10-19T17:16:42.000","2021-10-19T17:18:01.000","2022-08-28T21:40:02.000","true","215","17",,,"See Terms of Use","The City of Calgary","https://www.calgary.ca/transportation/roads/traffic/advisories-closures-and-detours/calgary-traffic-report.html","35ra-9556","Advanced Traveler Information System (ATIS)","Continuous","10 minutes",,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Roads",,"December 2016-present",,"The City of Calgary","EPSG:4326 WGS84","Yes",
"i3cn-7kge","Development Permits by Ward - current year","Applications for development permits in Calgary. For more information on the development permit process visit <a href=""http://www.calgary.ca/PDA/pd/Pages/Permits/Development-permits/Development-Permit-Process.aspx"">Calgary.ca</a>.

Permits from 1979-2000 come from a legacy system and are more likely to be incomplete or missing.","official","map",,,"https://data.calgary.ca/d/i3cn-7kge","https://data.calgary.ca/resource/i3cn-7kge.json","2021-07-09T22:12:50.000","2022-04-11T20:45:33.000","2022-08-28T10:07:05.000","true","590","9",,,"See Terms of Use","The City of Calgary",,"6933-unw5",,"Daily",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Planning and Development",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"5vyw-zf4x","Traffic incidents in Communities","An archive of traffic incidents within Calgary updated every 10 minutes. Please note there may be gaps in the data due to system or script malfunction. For more information, see the <a href=""http://www.calgary.ca/Transportation/Roads/Pages/Traffic/Advisories-closures-and-detours/Calgary-traffic-report.aspx"">Calgary Traffic Report page</a>.","official","map","Transportation/Transit",,"https://data.calgary.ca/d/5vyw-zf4x","https://data.calgary.ca/resource/5vyw-zf4x.json","2021-10-19T17:14:54.000","2021-11-15T23:26:05.000","2022-08-28T21:40:02.000","true","1596","17",,,"See Terms of Use","The City of Calgary","https://www.calgary.ca/transportation/roads/traffic/advisories-closures-and-detours/calgary-traffic-report.html","35ra-9556","Advanced Traveler Information System (ATIS)","Continuous","10 minutes",,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Roads",,"December 2016-present",,"The City of Calgary","EPSG:4326 WGS84","Yes",
"daq7-idr4","wallpaper_banner","Template Dataset: wallpaper_banner","official","dataset",,,"https://data.calgary.ca/d/daq7-idr4","https://data.calgary.ca/resource/daq7-idr4.json","2016-06-06T19:59:53.000","2022-08-02T21:19:42.000","2020-06-04T16:45:35.000","false","201","4","13","6",,,,,,,,,,,,,,,,"No",
"ce2e-dmnv","Assessments By Community Data Lens","","official","datalens","Government",,"https://data.calgary.ca/view/ce2e-dmnv",,"2017-06-08T22:47:22.000","2017-11-10T23:12:04.000","2017-01-26T22:47:28.000","true","866","31",,,"See Terms of Use","The City of Calgary",,"p84b-7zbi",,,,,,,,,,,,,
"rdu6-bhys","Central Business District Cordon Count 2017 Data Lens","<div>Every year in May, The City conducts the Central Business District (CBD) cordon count. The cordon count is performed at 31 locations around the CBD over a three week time period, collecting data on how people travel into and out of downtown Calgary. The CBD cordon circles the downtown with the Bow River to the north and the railway tracks to the south and from 11 Street in the west to the Elbow River in the east. These data represent the total number of persons entering (inbound) and exiting (outbound) at each location, by modes, during a 16 hour time period. This raw dataset is NOT normalized to average weekday. It is a snapshot of the inbound and outbound activity on a single day at these locations and reflects conditions specific to that day such as construction, lane closures, weather, etc. Therefore, data may not be directly comparable between locations or years. 
*Attachment is a summary of the inbound and outbound totals and mode of travel.* For additional information on cordon counts, see About --&gt; Source URL.<br></div>","official","datalens","Transportation/Transit",,"https://data.calgary.ca/view/rdu6-bhys",,"2017-09-11T17:16:41.000","2018-10-17T22:19:09.000","2017-09-21T20:41:30.000","true","952","20",,,"See Terms of Use","The City of Calgary",,"hzux-dsmm",,,,,,,,,,,,,
"hm8b-vini","Communities by Ward Data Lens","","official","datalens","Government",,"https://data.calgary.ca/view/hm8b-vini",,"2017-03-16T16:08:03.000","2018-03-21T16:19:02.000","2020-09-11T21:24:25.000","true","644","14",,,"See Terms of Use",,,"jd78-wxjp",,,,,,,,,,,,,
"sww7-vscn","Blue Cart Satisfaction Bar Chart","","official","chart",,,"https://data.calgary.ca/d/sww7-vscn","https://data.calgary.ca/resource/sww7-vscn.json","2019-07-03T22:46:18.000","2019-07-25T17:27:33.000","2019-07-03T22:39:46.000","true","62","4",,,"See Terms of Use","The City of Calgary","https://calgary.ca/citsat","s9g3-2u2e",,,,,,,,,,,,,
"ja63-3f84","2014 Bike Normalized Volume","The data in this map are 2-way volumes collected on a single week day through 2014. The data came from a variety of sources including, 6 hour bike turning movements, 16 hour screenlines, & 24 hour automatic count stations.","official","dataset","Transportation/Transit",,"https://data.calgary.ca/d/ja63-3f84","https://data.calgary.ca/resource/ja63-3f84.json","2018-05-25T13:44:47.000","2021-08-03T15:29:39.000","2018-05-25T13:50:46.000","false","86","69","447","5","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"k7ky-3bh5","Education Performance","This is information pertaining to education performance made available by the Government of Alberta . These are publications and powerpoints on topics relating to education performance throughout the province and are subject to the Open Government Licence - Alberta terms. Education annual reports, business plans and fact sheets on demographics, enrolment and education results are some of the topics covered.
See more at https://open.alberta.ca/licence","official","href","Government","business plan,demographics,education,enrolment,performance,results","https://data.calgary.ca/d/k7ky-3bh5",,"2017-09-01T17:28:25.000","2022-08-02T21:35:56.000","2017-09-01T17:28:25.000","false","544","0",,,"See Terms of Use","Government of Alberta","https://open.alberta.ca/licence",,"Historical publications and powerpoints","None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Other - Not City of Calgary","https://www.alberta.ca/open-government-program.aspx",,,"Other",,"No",
"yqm7-vj8i","Dangerous Goods Truck Routes","A digital graphical representation of truck routes within Calgary.","official","dataset","Transportation/Transit","dangerous,goods,hazardous,restricted,trucks,unrestricted","https://data.calgary.ca/d/yqm7-vj8i","https://data.calgary.ca/resource/yqm7-vj8i.json","2016-10-22T19:41:40.000","2022-03-22T18:01:09.000","2021-09-03T22:30:19.000","false","157","74","23665","7","See Terms of Use","The City of Calgary",,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"2i2v-2r6r","Green Cart Waste Composition 2020","Waste Composition studies are periodically conducted by Waste and Recycling Services to help assess the performance of diversion and education programs and inform improvements and new program design.  This dataset is for Green Cart waste from residential dwellings, and represents the weighted average of samples of 20-25 residences collected in 22 communities in each of the four seasons of 2020 (88 samples).  The communities sampled were selected to collectively represent the range of housing types and demographics in Calgary.  The weight per cent composition is provided for a number of material categories and subcategories. For more information please visit: <a href=""https://www.calgary.ca/uep/wrs/recycling-information/residential-services/green-cart/green-cart-composting.html"">Green cart composting</a>","official","dataset","Help and Information","food and yard waste,green cart,organics,waste,waste composition","https://data.calgary.ca/d/2i2v-2r6r","https://data.calgary.ca/resource/2i2v-2r6r.json","2021-01-26T16:32:30.000","2021-02-04T21:27:54.000","2021-01-26T16:34:40.000","false","475","54","52","5","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Waste and Recycling Services","https://www.calgary.ca/uep/wrs/recycling-information/residential-services/green-cart/green-cart-composting.html",,,"The City of Calgary",,"No",
"d52x-nvay","Calgary Public Library Tours And Outreach Program Attendance 2014","Calgary Public Library offers four types of Library tours. Each one provides you with a different experience of the Library and its resources.","official","dataset","Recreation and Culture","attendance,library,tours","https://data.calgary.ca/d/d52x-nvay","https://data.calgary.ca/resource/d52x-nvay.json","2016-11-25T22:20:52.000","2022-08-02T21:19:43.000","2016-11-25T22:22:38.000","false","217","125","18","15","See Terms of Use","Calgary Public Library",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Other - Not City of Calgary","https://calgarylibrary.ca/library-tours/",,,"Other",,"No",
"atj5-x2i5","Sport Barriers","Types of Sports Barriers maintained by Calgary Parks or located on lands under Calgary Park’s stewardship.","official","map","Recreation and Culture",,"https://data.calgary.ca/d/atj5-x2i5","https://data.calgary.ca/resource/atj5-x2i5.json","2016-08-12T20:50:05.000","2020-11-12T15:20:37.000","2022-08-25T14:19:30.000","true","297","106",,,"See Terms of Use","The City of Calgary",,"kvbq-pgje",,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"5cuw-vu5g","2015 Normalized Bike 16h Volumes","The data in this map are 2-way 16h bike volumes collected on a single weekday in 2015, factored to represent the average September/October volume. Factors were calculated based on 13 automated count stations.","official","dataset","Transportation/Transit",,"https://data.calgary.ca/d/5cuw-vu5g","https://data.calgary.ca/resource/5cuw-vu5g.json","2017-05-25T15:10:35.000","2021-08-03T15:30:56.000","2017-09-29T22:59:32.000","false","130","77","322","5","See Terms of Use","The City of Calgary",,,,"None",,"2016-April","https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning","http://www.calgary.ca/Transportation/TP/Documents/cycling/2015-Centre-City-Normailzed-Bicycle-Volume-Map.pdf",,,"The City of Calgary","WGS84/Web Mercator","Yes","2016-April"
"5az5-sxh3","Annual Pedestrian Injuries by Type","","official","chart","Health and Safety",,"https://data.calgary.ca/d/5az5-sxh3","https://data.calgary.ca/resource/5az5-sxh3.json","2018-05-23T17:54:11.000","2021-02-02T20:39:15.000","2019-09-24T18:00:19.000","true","379","17",,,"See Terms of Use","Alberta Health Services",,"2msm-bgzt",,,,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Other - Not City of Calgary",,,,"Other",,,
"9j7u-7a4z","Civic census 2016 - Travel by Bike to Work","","official","map","Transportation/Transit",,"https://data.calgary.ca/d/9j7u-7a4z","https://data.calgary.ca/resource/9j7u-7a4z.json","2018-07-06T21:26:45.000","2020-02-20T22:41:14.000","2018-07-06T21:15:37.000","true","180","20",,,"See Terms of Use",,,"7ta2-pupq",,,,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
"x5fq-4wz6","Census Districts (effective October 16, 2017)","The City is divided into small areas, which are called Census Districts. The average Census District is between 400 and 600 dwelling units, however, some size differences occur, particularly in growing areas. Census Districts are defined in the ""Civic Census General Instruction Manual"" as being a subdivision of a Voting Subdivision.  These Census Districts will come into effect on Election Day (October 16) 2017.","official","map","Government","census,election","https://data.calgary.ca/d/x5fq-4wz6","https://data.calgary.ca/resource/x5fq-4wz6.json","2017-09-14T19:34:28.000","2020-05-13T18:11:32.000","2017-09-14T20:10:58.000","true","1014","111",,,"See Terms of Use","The City of Calgary",,"6u2m-pere",,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office","http://www.calgary.ca/election/",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"xkci-ybjk","Parks Administrative Boundaries","The administrative areas and managers for Calgary Parks based on the administrative community layer.","official","map","Recreation and Culture","boundaries,parks","https://data.calgary.ca/d/xkci-ybjk","https://data.calgary.ca/resource/xkci-ybjk.json","2016-10-14T22:02:10.000","2019-12-13T22:24:36.000","2016-10-14T22:06:12.000","true","742","255",,,"See Terms of Use","The City of Calgary",,"ijd2-3nw8",,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"h5nx-7iyn","Transit Peace Officer Calls","This dataset contains transit peace officer calls starting in 2014. This includes the date of the call (Year, Month, Day), the Call Source, and the Call Category.","official","dataset","Government","citizen-dashboard","https://data.calgary.ca/d/h5nx-7iyn","https://data.calgary.ca/resource/h5nx-7iyn.json","2016-08-17T20:42:53.000","2022-08-02T21:19:43.000","2018-02-06T22:56:36.000","false","683","239","86584","8","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Transit",,,,"The City of Calgary",,"No",
"3vrc-a5xr","Public Bicycle Parking Map","The CPA is offering monthly bicycle parking at most of its parkades. Our secured bicycle parking locations are equipped with a bicycle repair stand and tools that customers can use for free. Bicycle tire need inflating? You can use one of our free tire inflation stations located in most parkades. Find out more at: <a href=""https://www.calgaryparking.com/aboutthecpa/customerservices"" target=""_blank"" rel=""nofollow external"">https://www.calgaryparking.com/aboutthecpa/customerservices</a><br />and <a href=""https://www.calgaryparking.com/findparking/bicycle"" target=""_blank"" rel=""nofollow external"">https://www.calgaryparking.com/findparking/bicycle</a>","official","map","Transportation/Transit",,"https://data.calgary.ca/d/3vrc-a5xr","https://data.calgary.ca/resource/3vrc-a5xr.json","2018-02-22T20:34:10.000","2020-02-20T22:43:24.000","2018-02-22T20:30:47.000","true","171","16",,,"See Terms of Use","The City of Calgary",,"fbvs-aj5g",,,,,,,,,,,,,
"msye-bzwu","Annual Corporate Energy Use by Bus Units","Energy consumption at City facilities. This raw data is subject to periodic adjustments and modifications.","official","chart","Environment",,"https://data.calgary.ca/d/msye-bzwu","https://data.calgary.ca/resource/msye-bzwu.json","2019-10-09T22:39:19.000","2020-01-09T18:38:57.000","2022-08-01T11:35:13.000","true","186","6",,,"See Terms of Use",,,"crbp-innf",,"Monthly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Corporate Analytics and Innovation",,"2014 - Present",,"The City of Calgary",,"No",
"uc4c-6kbd","Buildings","The DAS Building Roof Outline layer contains polygon features as a graphical representation for individual building roof edge lines. The layer shows the spatial locations of building roof outlines located throughout the City of Calgary.","official","dataset","Base Maps","facilities","https://data.calgary.ca/d/uc4c-6kbd","https://data.calgary.ca/resource/uc4c-6kbd.json","2020-10-16T16:58:14.000","2020-11-04T23:06:57.000","2020-11-04T23:08:49.000","false","2061","627","456331","10","See Terms of Use","The City of Calgary","https://www.calgary.ca/cs/iis/mapping-products/digital-aerial-survey.html",,"Derived from aerial photos, DAS products show surface features and topography to within an accuracy of 15 centimetres vertically and horizontally.","Annual",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Corporate Analytics and Innovation",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
