COMPLEX_NAME,FACILITY_TYPE,TIER,ADDRESS,ORG,TYP_OF_ORG,STEWARD,OPER,LABEL,WEBSITE,PHONE,NOTES,GYM,GYMNAST_FAC,FITNSS_WGHT,FIT_STUDIO,MULTI_PURP_ROOMS,MEET_ROOMS,INDR_POOL,OUTDR_POOL,FW_25M,FW_50M,FW_18M,LANES_POOL,TEACH_POOL,WAVE_POOL,OTHER_POOL,INDR_WAD_POOL,DIVING_TANK,SPRINGBOARD,PLATFORM,DIVE_SLIDE,PLAY_SLIDE,ROPE_SWING,STEAM,HOT_TUB,SAUNA,CLIMB_WALL,TRACK_INDR,OUTDR_WAD_POOL,SPRAY_PARK,ICE_INDR,STAND_ICE,NHL_ICE,OLYMP_ICE,FIG_SKATING,CURL_RNK,CURL_SHEETS,INDR_SURFACE,INDR_TURF,DRY_PAD,RACQFAC_INDR,SQUASH_CRTS,RAQBALL_CRTS,BADMINT_CRTS,TENNIS_CRT,OUTDR_FIELD,ARTF_TURF_OUTDR,DIAM_FAC_OUTDR,TRACK_OUTDR,PUBLIC_GLF,SEMI_PRIV_GLF,HOLE_18,HOLE_9,DRIVERANG_OUTDR,DRIVERANG_INDR,SKI_NORDICTRCK,MUNICPAL_OP,NOTPROFIT_OP,PROFIT_OP,PRIVATE_OP,longitude,latitude,location,Ward Boundaries,Calgary Communities
Deer Run Skatepark,Skate Park,,2223 146 AV SE,Parks,Municipal,Parks,Parks,Deer Run Skatepark,https://www.calgary.ca/csps/recreation/skateparks.html,,,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.0077470412275,50.92223371555487,"(50.92223371555487, -114.0077470412275)",6,168
Optimist Athletic Park,Athletic Park,,5020 26 AV SW,Recreation,Municipal,Recreation,Recreation,Optimist Athletic Park,https://www.calgary.ca/CSPS/Recreation/Pages/Athletic-parks/Optimist-Athletic-Park.aspx,311,"Soccer field, 2 field hockey fields, baseball diamond, 6 softball diamonds, 2 little league diamonds",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,Y,0,Y,N,N,N,N,N,N,N,N,Y,N,N,N,-114.16154746124599,51.03328126315175,"(51.03328126315175, -114.16154746124599)",1,41
Somerset Spray Park,Spray Park,,999 SOMERSET DR SW,CA,Not-for-Profit,Parks,CA,Somerset Spray Park,https://somersetwaterpark.org/,,,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,Y,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,N,N,N,N,-114.07744101373339,50.89827769517031,"(50.89827769517031, -114.07744101373339)",5,55
Bowness Skatepark,Skate Park,,4324 77 ST NW,Parks,Municipal,Parks,Parks,Bowness Skatepark,https://www.calgary.ca/csps/recreation/skateparks.html,,,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.19876406867755,51.090326244448015,"(51.090326244448015, -114.19876406867755)",13,149
Southwood Skatepark,Skate Park,,11 SACKVILLE DR SW,Parks,Municipal,Parks,Parks,Southwood Skatepark,https://www.calgary.ca/csps/recreation/skateparks.html,,,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.08720034388111,50.95608107539546,"(50.95608107539546, -114.08720034388111)",8,7
Pop Davies Athletic Park,Athletic Park,,6415 OGDEN RD SE,Recreation,Municipal,Recreation,Recreation,Pop Davies Athletic Park,https://www.calgary.ca/CSPS/Recreation/Pages/Athletic-parks/Pop-Davies-Athletic-Park.aspx,311,"2 soccer fields, 5 softball diamonds",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,Y,0,Y,N,N,N,N,N,N,N,N,Y,N,N,N,-114.00857394620255,50.996268104322716,"(50.996268104322716, -114.00857394620255)",10,28
New Brighton Skatepark,Skate Park,,5801 130 AV SE,Parks,Municipal,Recreation,Parks,New Brighton Skatepark,https://www.calgary.ca/csps/recreation/skateparks.html,,,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,N,N,N,N,-113.94718581841401,50.92835247837754,"(50.92835247837754, -113.94718581841401)",4,139
Mid-Sun Skatepark,Skate Park,,50 MIDPARK RI SE,Parks,Municipal,Parks,Parks,Mid-Sun Skatepark,https://www.calgary.ca/csps/recreation/skateparks.html,,,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.05662642803559,50.914600197650614,"(50.914600197650614, -114.05662642803559)",6,263
Shouldice Arena,Arena,,1515 HOME RD NW,Recreation,Municipal,Recreation,Recreation,Shouldice Arena,https://www.calgary.ca/CSPS/Recreation/Pages/Arenas/Shouldice.aspx,311,185'x85' ice rink / dry pad (150 seat cap),0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,Y,1,0,0,N,N,0,Y,0,1,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.16542923196312,51.07107029484518,"(51.07107029484518, -114.16542923196312)",13,24
Acadia Aquatic & Fitness Centre,Aquatic & Fitness Centre,1,9009 FAIRMOUNT DR SE,Recreation,Municipal,Recreation,Recreation,Acadia Aquatic & Fitness Centre,https://www.calgary.ca/CSPS/Recreation/Pages/Pools/Acadia.aspx,311,"25m pool (6 lane), 2-2m slides, rope swing, fitness/weight, multi-purpose room",0,N,Y,0,1,0,Y,N,1,0,0,6,N,N,N,N,N,N,N,0,1,Y,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.06015783876195,50.973477487960444,"(50.973477487960444, -114.06015783876195)",10,174
Shouldice Aquatic Centre,Aquatic - Flat Water,1,5303 BOWNESS RD NW,Recreation,Municipal,Recreation,Recreation,Shouldice Aquatic Centre,https://www.calgary.ca/CSPS/Recreation/Pages/Pools/Shouldice.aspx,311,"25m pool (6 lane), 1.5m slide, 1m & 3m dive, steam room",0,N,N,0,0,0,Y,N,1,0,0,6,N,N,N,N,Y,Y,N,1,0,N,Y,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.17200297839258,51.07708473363231,"(51.07708473363231, -114.17200297839258)",13,24
Shaganappi Golf Course,Golf Course - Municipal,,1200 26 ST SW,Recreation,Municipal,Recreation,Recreation,Shaganappi Point Golf Course,https://www.calgary.ca/CSPS/Recreation/Pages/Golf-courses/Shaganappi-Point.aspx,403-300-1007,"18 hole, 9 hole, putting green",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,-114.12477861738286,51.045500808822545,"(51.045500808822545, -114.12477861738286)",14,198
Acadia Recreation Complex,Arena,,240 90 AV SE,CA,Not-for-Profit,Parks,Acadia CA,Acadia Recreation Complex,http://www.acadiaca.com/acadia-recreation-complex/,403-255-1252,"Ice rink, curling (10 sheets), 5 squash and racquetball courts",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,Y,1,0,0,N,Y,10,Y,0,1,Y,5,5,0,0,N,0,N,N,N,N,N,N,N,N,N,N,Y,N,N,-114.06521988449047,50.97304446712554,"(50.97304446712554, -114.06521988449047)",10,174
Confederation Park Golf Course,Golf Course - Municipal,,3204 COLLINGWOOD DR NW,Recreation,Municipal,Recreation,Recreation,Confederation Park Golf Course,https://www.calgary.ca/CSPS/Recreation/Pages/Golf-courses/Confederation-Park.aspx,403-300-1002,"9 hole, driving range",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,-114.10169492617598,51.0791090325577,"(51.0791090325577, -114.10169492617598)",7,214
The Winston Golf Club,Golf Course - Semi-Private,,2502 6 ST NE,Private,Profit,Parks,The Winston Golf Club,The Winston Golf Club,https://thewinstongolfclub.com/,403-984-1700,"18 hole, driving range",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,-114.04278996109161,51.07549627676797,"(51.07549627676797, -114.04278996109161)",10,88
Murray Copot Arena,Arena,,6715 CENTRE ST NW,Recreation,Municipal,Recreation,Recreation,Murray Copot Arena,https://www.calgary.ca/CSPS/Recreation/Pages/Arenas/Murray-Copot.aspx,311,185'x85' ice rink (300 seat cap),0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,Y,1,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.06571627082535,51.112836016031004,"(51.112836016031004, -114.06571627082535)",2,261
Sir Winston Churchill Aquatic & Rec Ctr,Aquatic & Recreation Centre,2,1520 NORTHMOUNT DR NW,Recreation,Municipal,Recreation,Recreation,Sir Winston Churchill Aquatic & Recreation Centre,https://www.calgary.ca/CSPS/Recreation/Pages/Pools/Sir-Winston-Churchill.aspx,311,"25m pool (6 lane), hot tub, steam room, weight room",0,N,Y,0,0,0,Y,N,1,0,0,6,N,N,N,N,N,N,N,0,0,N,Y,Y,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.13791817267527,51.09688379808963,"(51.09688379808963, -114.13791817267527)",7,50
Prairie Winds Park,Outdoor Skating Rink,,223 CASTLERIDGE BV NE,Parks,Municipal,Parks,Parks,Prairie Winds Park,https://www.calgary.ca/CSPS/Parks/Pages/Locations/NE-parks/Prairie-Winds-Park.aspx,,Closed for renovations,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-113.97077263017351,51.104613399343556,"(51.104613399343556, -113.97077263017351)",9,80
Bowness Park Lagoon,Outdoor Skating Rink,,8900 48 AV NW,Parks,Municipal,Parks,Parks,Bowness Park Lagoon,https://www.calgary.ca/CSPS/Parks/Pages/Locations/NW-parks/Bowness-Park.aspx,,,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.21471724698159,51.09679203616719,"(51.09679203616719, -114.21471724698159)",13,149
Killarney Aquatic & Recreation Centre,Aquatic & Recreation Centre,2,1919 29 ST SW,Recreation,Municipal,Recreation,Recreation,Killarney Aquatic & Recreation Centre,https://www.calgary.ca/CSPS/Recreation/Pages/Pools/Killarney.aspx,311,"25m pool (6 lane), teach pool, 1m dive tank, hot tub, steam room, fitness/weights, fitness studio, multi-purpose room",0,N,Y,0,1,0,Y,N,1,0,0,6,Y,N,N,N,Y,Y,N,0,0,N,Y,Y,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.13029463202051,51.03736368419799,"(51.03736368419799, -114.13029463202051)",14,182
North Mount Pleasant Arts Centre,Art Centre,,523 27 AV NW,Recreation,Municipal,Recreation,Recreation,North Mount Pleasant Arts Centre,https://www.calgary.ca/CSPS/Recreation/Pages/Arts-centres/North-Mount-Pleasant.aspx,403-221-3682,,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.07272552200975,51.076727424317276,"(51.076727424317276, -114.07272552200975)",7,17
Frank McCool Athletic Park,Athletic Park,,1900 LAKE BONAVISTA DR SE,Recreation,Municipal,Recreation,Recreation,Frank McCool Athletic Park,https://www.calgary.ca/CSPS/Recreation/Pages/Athletic-parks/Frank-McCool-Athletic-Park.aspx,311,"2 soccer fields, athletic field",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,Y,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.05141396275933,50.936477070583315,"(50.936477070583315, -114.05141396275933)",6,267
Valleyview Spray Park,Spray Park,,28 ST SE & 30 AV SE,Parks,Municipal,Parks,Parks,Valleyview Spray Park,https://www.calgary.ca/CSPS/Parks/Pages/Locations/SE-parks/Valleyview-Park.aspx,,,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,Y,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,Y,N,N,-113.99401821292099,51.026506097739755,"(51.026506097739755, -113.99401821292099)",10,196
Huntington Hills CA,Arena,,520 78 AV NW,CA,Not-for-Profit,Parks,Huntington Hills CA,Huntington Hills CA,http://www.huntingtonhillscalgary.com/,403-275-6666,"Ice rink, curling (8 sheets), meeting room, main hall",0,N,N,0,0,1,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,Y,1,0,0,Y,Y,8,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,N,Y,N,N,-114.07234277699835,51.123749365109084,"(51.123749365109084, -114.07234277699835)",2,261
Frank McCool Arena,Arena,,1900 LAKE BONAVISTA DR SE,Recreation,Municipal,Recreation,Recreation,Frank McCool Arena,https://www.calgary.ca/CSPS/Recreation/Pages/Arenas/Frank-McCool.aspx,311,"185'x85' ice rink (250 seat cap), meeting room",0,N,N,0,0,1,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,Y,1,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.05015697867495,50.936070350388846,"(50.936070350388846, -114.05015697867495)",6,267
Maple Ridge Golf Course,Golf Course - Municipal,,1240 MAPLEGLADE DR SE,Recreation,Municipal,Recreation,Recreation,Maple Ridge Golf Course,https://www.calgary.ca/CSPS/Recreation/Pages/Golf-courses/Maple-Ridge.aspx,403-300-1004,"18 hole, practice putting green",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,-114.03297979802946,50.95230247054598,"(50.95230247054598, -114.03297979802946)",6,93
Foothills Aquatic Centre,Aquatic - Flat Water,1,2424 UNIVERSITY DR NW,Recreation,Municipal,Recreation,Recreation,Foothills Aquatic Centre,https://www.calgary.ca/CSPS/Recreation/Pages/Pools/Foothills.aspx,311,"25m pool (6 lane), wading pool, dive pool w/ 1.5m slide",0,N,N,0,0,0,Y,N,1,0,0,6,N,N,N,Y,Y,N,N,1,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.12544288422687,51.07409977508087,"(51.07409977508087, -114.12544288422687)",13,287
Shouldice Athletic Park,Athletic Park,,1515 HOME RD NW,Recreation,Municipal,Recreation,Recreation,Shouldice Athletic Park,https://www.calgary.ca/CSPS/Recreation/Pages/Athletic-parks/Shouldice-Athletic-Park.aspx,311,"3 artificial turf fields, 4 soccer fields, 5 softball diamonds, 3 soccer/football fields, 1 baseball diamond, 4 softball fields w/ fence/lights",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,Y,3,Y,N,N,N,N,N,N,N,N,Y,N,N,N,-114.16943040725432,51.07398474101768,"(51.07398474101768, -114.16943040725432)",13,24
Renfrew Athletic Park,Athletic Park,,810 13 AV NE,Recreation,Municipal,Recreation,Recreation,Renfrew Athletic Park,https://www.calgary.ca/CSPS/Recreation/Pages/Athletic-parks/Renfrew-Athletic-Park.aspx,311,"2 soccer fields, fenced softball diamond, enclosed lit softball diamond",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,Y,0,Y,N,N,N,N,N,N,N,N,Y,N,N,N,-114.04391830145681,51.06558908375156,"(51.06558908375156, -114.04391830145681)",10,171
Flames Community Arenas,Arena,,2390 47 AV SW,SRG,Not-for-Profit,South West Arena Society,South West Arena Society,Flames Community Arenas,http://www.flamesca.com/site/3333/page.asp?Site=9879&LeagueID=9879&page=news_basic,403-243-8484,"Ice rink, 2 meeting rooms",0,N,N,0,0,2,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,Y,1,1,1,Y,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,N,Y,N,N,-114.11636908506568,51.01185691164736,"(51.01185691164736, -114.11636908506568)",8,201
New Brighton Athletic Park,Athletic Park,,5801 130 AV SE,Recreation,Municipal,Recreation,Recreation,New Brighton Athletic Park,https://www.calgary.ca/CSPS/Recreation/Pages/Research-and-development/New-Brighton-Regional-Athletic-Park.aspx,311,"4 multi-sport natural turf (2 football/rugby & 2 soccer/lacrosse/ultimate/field hockey), natural turf diamond, regional trail through park & 2 playgrounds",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,Y,0,Y,N,N,N,N,N,N,N,N,Y,N,N,N,-113.95062335603785,50.92772606032027,"(50.92772606032027, -113.95062335603785)",4,139
Rotary Park Spray Park,Spray Park,,617 1 ST NE,Parks,Municipal,Parks,Parks,Rotary Park Spray Park,https://www.calgary.ca/CSPS/Parks/Pages/Locations/NE-parks/Rotary-Park.aspx,,,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,Y,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,Y,N,N,-114.0605048163543,51.05729652934548,"(51.05729652934548, -114.0605048163543)",7,266
Bowness Park Wading Pool,Outdoor Wading Pool,,8900 48 AV NW,Parks,Municipal,Parks,Parks,Bowness Park Wading Pool,https://www.calgary.ca/CSPS/Parks/Pages/Locations/NW-parks/Bowness-Park.aspx,,,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,Y,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,Y,N,N,-114.2115822228553,51.09724457529767,"(51.09724457529767, -114.2115822228553)",13,149
Tom Brook Athletic Park,Athletic Park,,2000 SOUTHLAND DR SW,Recreation,Municipal,Recreation,Recreation,Tom Brook Athletic Park,https://www.calgary.ca/CSPS/Recreation/Pages/Athletic-parks/Tom-Brook-Athletic-Park.aspx,311,"Soccer field, softball diamond",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,Y,0,Y,N,N,N,N,N,N,N,N,Y,N,N,N,-114.10782080353016,50.9638534018303,"(50.9638534018303, -114.10782080353016)",8,66
Prairie Winds Park Wading Pool & Spray Park,Outdoor Wading Pool,,223 CASTLERIDGE BV NE,Parks,Municipal,Parks,Parks,Prairie Winds Park Wading Pool & Spray Park,https://www.calgary.ca/CSPS/Parks/Pages/Locations/NE-parks/Prairie-Winds-Park.aspx,,,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,Y,Y,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,Y,N,N,-113.97114737441754,51.10377503755385,"(51.10377503755385, -113.97114737441754)",9,80
Foothills Athletic Park,Athletic Park,,2424 UNIVERSITY DR NW,Recreation,Municipal,Recreation,Recreation,Foothills Athletic Park,https://www.calgary.ca/CSPS/Recreation/Pages/Athletic-parks/Foothills-Athletic-Park.aspx,311,"Little league diamond, 4 soccer fields, track, long jump, pole vault, discus, javelin, shot put, 8 tennis courts",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,8,Y,0,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,-114.12417058677073,51.0732672755486,"(51.0732672755486, -114.12417058677073)",13,287
Woodbine Athletic Park,Athletic Park,,96 WOODFIELD DR SW,Recreation,Municipal,Recreation,Recreation,Woodbine Athletic Park,https://www.calgary.ca/CSPS/Recreation/Pages/Athletic-parks/Woodbine-Athletic-Park.aspx,311,"2 soccer fields, 2 softball diamonds",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,Y,0,Y,N,N,N,N,N,N,N,N,Y,N,N,N,-114.11972479956984,50.93736893989702,"(50.93736893989702, -114.11972479956984)",5,43
Acadia Athletic Park,Athletic Park,,295 90 AV SE,Recreation,Municipal,Recreation,Recreation,Acadia Athletic Park,https://www.calgary.ca/CSPS/Recreation/Pages/Athletic-parks/Acadia-Athletic-Park.aspx,311,"Sports field, two flag football fields",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,Y,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.06294910559285,50.971025493846014,"(50.971025493846014, -114.06294910559285)",10,174
McCall Lake Golf Course,Golf Course - Municipal,,1600 32 AV NE,Recreation,Municipal,Recreation,Recreation,McCall Lake Golf Course,https://www.calgary.ca/CSPS/Recreation/Pages/Golf-courses/McCall-Lake.aspx,403-300-1005,"18 hole & 9 hole, driving range, practice putting green and chipping area",0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,-114.0207407331186,51.084174432196235,"(51.084174432196235, -114.0207407331186)",9,81
Renfrew Aquatic & Recreation Centre,Aquatic & Recreation Centre,2,810 13 AV NE,Recreation,Municipal,Recreation,Recreation,Renfrew Aquatic & Recreation Centre,https://www.calgary.ca/CSPS/Recreation/Pages/Pools/Renfrew.aspx,311,"25m pool (6 lane), dive pool w/ 1m board, hot tub, steam room, fitness/weight",0,N,Y,0,0,0,Y,N,1,0,0,6,N,N,N,N,Y,Y,N,0,0,N,Y,Y,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.04547256252417,51.06455690318186,"(51.06455690318186, -114.04547256252417)",10,171
Forest Lawn Athletic Park,Athletic Park,,4808 14 AV SE,Recreation,Municipal,Recreation,Recreation,Forest Lawn Athletic Park,https://www.calgary.ca/CSPS/Recreation/Pages/Athletic-parks/Forest-Lawn-Athletic-Park.aspx,311,Soccer,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,Y,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-113.96246066805237,51.041731982660686,"(51.041731982660686, -113.96246066805237)",12,85
Carburn Park,Outdoor Skating Rink,,67 RIVERVIEW DR SE,Parks,Municipal,Parks,Parks,Carburn Park,https://www.calgary.ca/CSPS/Parks/Pages/Locations/SE-parks/Carburn-Park.aspx,,,0,N,N,0,0,0,N,N,0,0,0,0,N,N,N,N,N,N,N,0,0,N,N,N,N,N,N,N,N,N,0,0,0,N,N,0,N,0,0,N,0,0,0,0,N,0,N,N,N,N,N,N,N,N,N,Y,N,N,N,-114.02876572762848,50.974584527578656,"(50.974584527578656, -114.02876572762848)",10,19
