"reason_subcategory","reason_category","street_number","street_direction","street_name","street_type","city","arrive_datetime","clear_datetime","latitude","longitude","property_use","incident_type","incident_type_code"
"Medical - ALS","Medical","200","N","VAL VISTA","DR","MESA","2007-02-18T19:45:03.000","2007-02-18T19:56:22.000","33.4190558513605","-111.753735345324","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","3700","E","PUEBLO","AVE","MESA","2007-02-18T00:15:30.000","2007-02-18T00:36:35.000","33.4010219466411","-111.751941981933","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1800","S","WESTWOOD",,"MESA","2007-02-18T15:38:58.000","2007-02-18T15:46:37.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1500","S","ELLSWORTH","RD","MESA","2007-02-18T11:09:32.000","2007-02-18T11:27:52.000","33.3882465255433","-111.632830942253","Ballroom, gymnasium                               ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2100","N","STAPLEY","DR","MESA","2007-02-18T21:15:49.000","2007-02-18T21:29:50.000","33.4530650951399","-111.805042766337","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2000","E","BROWN","RD","MESA","2007-02-18T06:00:00.000","2007-02-18T06:24:07.000","33.4372645130452","-111.787783986955","Residential street, road or residential driveway  ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Structure","Fire","6600","E","ARBOR","AVE","MESA","2007-02-18T03:53:02.000","2007-02-18T04:25:28.000","33.4135317789525","-111.689432291827","1 or 2 family dwelling                            ","Building fire                                     ","111 "
"Medical - ALS","Medical","500","W","IVYGLEN","ST","MESA","2007-02-18T15:44:50.000","2007-02-18T16:06:26.000","33.4460064736604","-111.842342436253","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","300","S","RECKER","RD","MESA","2007-02-18T17:22:28.000","2007-02-18T17:39:17.000","33.4104175579431","-111.702027442057","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","1600","E","MAIN","ST","MESA","2007-02-18T18:39:31.000","2007-02-18T18:53:16.000","33.4153955090697","-111.79679403908","1 or 2 family dwelling                            ","Good intent call, Other                           ","600 "
"Medical - ALS","Medical","200","S","56TH","ST","MESA","2007-02-18T04:59:21.000","2007-02-18T05:29:58.000","33.4122380754366","-111.710583609566","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","200","N","POWER","RD","MESA","2007-02-18T04:37:20.000","2007-02-18T04:50:26.000","33.4189028398862","-111.684567042095","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","900","N","COUNTRY CLUB","DR","MESA","2007-02-18T18:27:39.000","2007-02-18T18:47:00.000","33.4316423608114","-111.839955931502","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","300","S","PINNULE","CIR","MESA","2007-02-18T09:01:02.000","2007-02-18T09:22:51.000","33.4110240579703","-111.695862649497","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","8500","E","CLOVIS","AVE","MESA","2007-02-18T09:04:41.000","2007-02-18T09:30:40.000","33.4047740575918","-111.647851586338","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2600","E","HERMOSA VISTA","DR","MESA","2007-02-18T07:49:53.000","2007-02-18T08:09:23.000","33.4591615302633","-111.774913969737","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Structure","Fire","2300","W","BROADWAY","RD","MESA","2007-02-18T17:33:56.000","2007-02-18T17:40:41.000","33.4076951887718","-111.881267448734","Outbuilding, protective shelter                   ","Fire in portable building, fixed location         ","123 "
"Medical - ALS","Medical","400","E","10TH","DR","MESA","2007-02-18T10:47:19.000","2007-02-18T10:55:01.000","33.396125667238","-111.822875206461","1 or 2 family dwelling                            ","Police matter                                     ","552 "
"Medical - ALS","Medical","1900","N","POWER","RD","MESA","2007-02-18T10:23:58.000","2007-02-18T10:43:06.000","33.45032445448","-111.68428844168","Restaurant or cafeteria                           ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1000","S","LONGMORE",,"MESA","2007-02-18T21:50:16.000","2007-02-18T21:56:59.000",,,"1 or 2 family dwelling                            ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","7500","E","HANNIBAL","ST","MESA","2007-02-18T12:52:05.000","2007-02-18T13:11:00.000","33.444130181537","-111.67019022083","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1600","S","VAL VISTA","DR","MESA","2007-02-18T22:00:25.000","2007-02-18T22:04:00.000","33.3863619498494","-111.754087942271","Service station, gas station                      ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","3100","S","PENNINGTON",,"MESA","2007-02-18T00:44:03.000","2007-02-18T00:45:54.000",,,"Residential street, road or residential driveway  ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","200","S","POWER","RD","MESA","2007-02-18T01:21:34.000","2007-02-18T01:51:01.000","33.4119953088614","-111.684613511216","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1500","E","DOVER","ST","MESA","2007-02-18T11:28:55.000","2007-02-18T11:45:52.000","33.4266165182521","-111.798123471259","None                                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2900","N","VAL VISTA","DR","MESA","2007-02-18T21:29:08.000","2007-02-18T21:49:08.000","33.4681718218188","-111.753341197655","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","300","S","SHOUSE",,"MESA","2007-02-18T14:43:58.000","2007-02-18T14:54:28.000",,,"Residential street, road or residential driveway  ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2600","N","DORAL","CIR","MESA","2007-02-18T22:41:03.000","2007-02-18T22:58:13.000","33.4628169441448","-111.700842383319","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","1100","S","SOMERSET",,"MESA","2007-02-18T14:10:32.000","2007-02-18T14:13:46.000",,,"1 or 2 family dwelling                            ","False alarm or false call, Other                  ","700 "
"Medical - ALS","Medical","5700","E","MCDOWELL","RD","MESA","2007-02-18T11:26:35.000","2007-02-18T11:52:03.000","33.4664065359644","-111.708047007193","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1600","S","STAPLEY","DR","MESA","2007-02-18T23:06:34.000","2007-02-18T23:10:29.000","33.3855586060552","-111.805746979389","Street or road in commercial area                 ","No Incident found on arrival at dispatch address  ","622 "
"Fire-Other","Fire","6300","E","SOUTHERN","AVE","MESA","2007-02-18T02:21:00.000","2007-02-18T02:28:33.000","33.3940824791449","-111.695585479145","Department or discount store                      ","Alarm system activation, no fire - unintentional  ","745 "
"Fire-Structure","Fire","1000","W","UNIVERSITY","DR","MESA","2007-02-18T21:59:58.000","2007-02-18T23:54:59.000","33.4222966208534","-111.852433865908","1 or 2 family dwelling                            ","Building fire                                     ","111 "
"Fire-Other","Fire","6500","E","NANCE","ST","MESA","2007-02-18T16:44:08.000","2007-02-18T16:48:41.000","33.465356824798","-111.690426970872","1 or 2 family dwelling                            ","Good intent call, Other                           ","600 "
"Medical - ALS","Medical","500","N","MAY",,"MESA",,"2007-02-17T09:36:21.000",,,,"Medical Call (Non Vehicle Acc) - Cancelled enroute","6117"
"Medical - ALS","Medical","1800","N","COUNTRY CLUB","DR","MESA","2007-02-18T20:39:51.000","2007-02-18T20:46:20.000","33.4478963608114","-111.83981642876","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","6400","E","PRINCESS","DR","MESA","2007-02-18T10:15:14.000","2007-02-18T10:32:17.000","33.4410535160233","-111.692892483977","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","7900","E","INVERNESS","AVE","MESA","2007-02-18T22:16:32.000","2007-02-18T22:38:01.000","33.3856944725683","-111.660632870284","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","600","S","DOBSON","RD","MESA","2007-02-18T03:24:41.000","2007-02-18T03:54:09.000","33.403122","-111.874644941456","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1600","S","STAPLEY","DR","MESA","2007-02-18T23:23:18.000","2007-02-18T23:42:53.000","33.3855586060552","-111.805746979389","Street or road in commercial area                 ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","200","N","GREENFIELD","RD","MESA","2007-02-18T16:08:58.000","2007-02-18T16:22:49.000","33.4191659047907","-111.736479787272","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1800","S","VAL VISTA","DR","MESA","2007-02-18T22:55:20.000","2007-02-18T23:17:24.000","33.3824013823598","-111.754111258731","General retail, Other                             ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1100","S","SYCAMORE",,"MESA","2007-02-18T14:44:07.000","2007-02-18T15:02:50.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","6300","E","SUPERSTITION SPRINGS","BLVD","MESA","2007-02-18T06:48:36.000","2007-02-18T07:08:51.000","33.39046","-111.696821","Motor vehicle or boat sales, services, repair     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","500","W","6TH","DR","MESA","2007-02-18T02:06:58.000","2007-02-18T02:12:32.000","33.4034197610112","-111.842177452927","1 or 2 family dwelling                            ","Police matter                                     ","552 "
"Fire-Other","Fire","2000","W","BROADWAY","RD","MESA","2007-02-18T01:23:23.000","2007-02-18T01:25:28.000","33.4076778961583","-111.874587869233","Street or road in commercial area                 ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","600","N","COUNTRY CLUB","DR","MESA","2007-02-18T02:16:35.000","2007-02-18T02:26:50.000","33.4260580442907","-111.840050835035","Residential street, road or residential driveway  ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","8600","E","NATAL","AVE","MESA","2007-02-18T05:01:39.000","2007-02-18T05:19:53.000","33.3676736213715","-111.648439619756","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","800","E","MAHONEY","AVE","MESA","2007-02-18T04:40:24.000","2007-02-18T04:51:11.000","33.4141529184395","-111.814032932405","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","5100","E","EVERGREEN","ST","MESA","2007-02-18T14:03:36.000","2007-02-18T14:17:11.000","33.4330042358895","-111.722531204247","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2500","E","MAIN","ST","MESA","2007-02-18T18:12:59.000","2007-02-18T18:27:42.000","33.4155474959871","-111.777515004013","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","5900","E","MAIN","ST","MESA","2007-02-18T17:40:37.000","2007-02-18T18:07:28.000","33.4157175310169","-111.702644276992","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2400","W","DE PALMA","CIR","MESA","2007-02-18T05:39:08.000","2007-02-18T06:24:03.000","33.4027047521703","-111.883112281827",,,"54  "
"Medical - ALS","Medical","1400","N","SHILL","DR","MESA","2007-02-18T18:40:58.000","2007-02-18T18:58:17.000","33.4410355160091","-111.831154983991","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - Complex","Medical","9000","E","UNIVERSITY","DR","MESA","2007-02-18T09:11:37.000","2007-02-18T09:22:31.000","33.4224764193871","-111.635390440315",,"Automatic Aid/Mutual Aid - EMS                    ","5711"
"Fire-Other","Fire","4600","E","CABALLERO","ST","MESA","2007-02-18T19:26:12.000","2007-02-18T19:29:04.000","33.4234413933528","-111.732313405734","1 or 2 family dwelling                            ","False alarm or false call, Other                  ","700 "
"Fire-Other","Fire","500","N","MAY",,"MESA","2007-02-18T14:56:26.000","2007-02-18T15:03:19.000",,,"1 or 2 family dwelling                            ","System malfunction, Other                         ","730 "
"Medical - ALS","Medical","100","W","INGLEWOOD","ST","MESA","2007-02-18T18:47:58.000","2007-02-18T19:02:17.000","33.4474075210186","-111.83330925","None                                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","4900","E","MAIN","ST","MESA","2007-02-18T14:43:04.000","2007-02-18T14:53:00.000","33.4156753328261","-111.725088762107","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2200","E","SOUTHERN","AVE","MESA","2007-02-18T20:11:58.000","2007-02-18T20:21:58.000","33.3936354865946","-111.783917229631","Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1700","S","STAPLEY","DR","MESA","2007-02-18T08:23:00.000","2007-02-18T08:44:39.000","33.3824234632627","-111.806175405275","Mercantile, business, Other                       ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","900","S","COUNTRY CLUB","DR","MESA","2007-02-18T00:33:52.000","2007-02-18T00:53:03.000","33.3656681562522","-111.841983138132","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","6400","E","MAIN","ST","MESA","2007-02-18T11:47:50.000","2007-02-18T12:03:14.000","33.4160154963545","-111.693113003646","Vehicle parking area                              ","Lock-in (if lock out , use 511 )                  ","331 "
"Medical - BLS","Medical","5200","E","ELMWOOD","CIR","MESA","2007-02-18T07:34:21.000","2007-02-18T07:47:17.000","33.4332247281867","-111.718575240068","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1400","E","BROADWAY","RD","MESA","2007-02-18T21:09:50.000","2007-02-18T21:23:20.000","33.4080280828753","-111.800910547774","Convenience store                                 ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2300","W","MAIN","ST","MESA","2007-02-18T03:06:04.000","2007-02-18T03:22:48.000","33.4149571520858","-111.881339619599","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2800","E","CAPRI","CIR","MESA","2007-02-18T13:08:07.000","2007-02-18T13:18:03.000","33.4060618038463","-111.771084828833","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1200","S","MESA","DR","MESA","2007-02-18T20:06:53.000","2007-02-18T20:36:08.000","33.3932815577917","-111.823000942208","None                                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","100","N","ROBSON",,"MESA","2007-02-18T03:04:28.000","2007-02-18T03:15:09.000",,,"Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","4100","E","CAPRI","AVE","MESA","2007-02-18T02:09:27.000","2007-02-18T02:14:16.000","33.4065841689317","-111.74291520075","Outside or special property, Other                ","No Incident found on arrival at dispatch address  ","622 "
"Medical - BLS","Medical","300","E","6TH","ST","MESA","2007-02-18T07:48:04.000","2007-02-18T08:08:46.000","33.4260325042205","-111.825294913863","None                                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","7200","E","BROADWAY","RD","MESA","2007-02-18T22:20:20.000","2007-02-18T22:42:38.000","33.4079874900532","-111.675815009947","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1300","E","DOVER","ST","MESA","2007-02-18T07:40:22.000","2007-02-18T07:54:40.000","33.4265523010062","-111.80270016507","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","3600","E","SOUTHERN","AVE","MESA","2007-02-18T13:32:20.000","2007-02-18T13:36:27.000","33.393776478905","-111.753764021095","Street, Other                                     ","No Incident found on arrival at dispatch address  ","622 "
"Medical - BLS","Medical","100","E","INGRAM","ST","MESA","2007-02-18T18:34:29.000","2007-02-18T18:48:54.000","33.4465480201321","-111.828987142454","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","5000","E","MAIN","ST","MESA","2007-02-18T06:01:45.000","2007-02-18T06:09:40.000","33.4156891291612","-111.723812283408","1 or 2 family dwelling                            ","Rescue, EMS incident, other                       ","300 "
"Medical - BLS","Medical","7800","E","BASELINE","RD","MESA","2007-02-18T12:10:28.000","2007-02-18T12:45:28.000","33.3793224675741","-111.664519253536","Residential street, road or residential driveway  ","Motor vehicle accident with injuries              ","322 "
"Medical - ALS","Medical","2000","E","BROADWAY","RD","MESA",,"2007-02-18T23:11:50.000","33.4081764902015","-111.788153009798",,"Medical Call (Non Vehicle Acc) - Cancelled enroute","6117"
"Medical - ALS","Medical","3100","E","GABLE","CIR","MESA",,"2007-02-18T01:02:59.000","33.393164478425","-111.764694521575",,"Medical Call (Non Vehicle Acc) - Cancelled enroute","6117"
"Medical - ALS","Medical","200","S","POWER","RD","MESA",,"2007-02-18T14:04:38.000","33.4119953088614","-111.684613511216","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","500","S","COUNTRY CLUB","DR","MESA",,"2007-02-18T21:58:00.000","33.4059184118818","-111.840096427607","Street or road in commercial area                 ","No Incident found on arrival at dispatch address  ","622 "
"Fire-Other","Fire","1100","N","OPAL",,"MESA",,"2007-02-18T15:00:10.000",,,,"Dispatch Cancel/Never Dispatched/Test/Dup         ","9001"
"Fire-Other","Fire","7300","E","TAHOE","AVE","MESA",,"2007-02-18T15:23:31.000","33.3106344138387","-111.674538",,,"79  "
"Medical - Complex","Medical","1600","N","VAL VISTA","DR","MESA",,"2007-02-17T19:21:06.000","33.4446334417277","-111.753507441728",,"Vehicle Accident - Cancelled enroute              ","6116"
"Fire-Structure","Fire","2300","W","MAIN","ST","MESA",,"2007-02-17T22:21:09.000","33.4149571520858","-111.881339619599",,"Smoke Check - Cancelled enroute                   ","6115"
"Medical - ALS","Medical","200","N","SYCAMORE",,"MESA",,"2007-02-17T16:29:00.000",,,,"Medical Call (Non Vehicle Acc) - Cancelled enroute","6117"
"Fire-Other","Fire","6600","E","BAYWOOD","AVE","MESA",,"2007-02-17T17:19:29.000","33.4104857558533","-111.689547290771",,"Unitentional System/Detector - Cancelled enroute  ","6113"
"Medical - BLS","Medical","400","S","HIGLEY","RD","MESA","2007-02-17T15:46:48.000","2007-02-17T16:13:02.000","33.408330191573","-111.719231570836","Resd. Care Facility - Grandfathered               ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1900","N","COUNTRY CLUB","DR","MESA","2007-02-17T09:14:59.000","2007-02-17T09:36:32.000","33.4497673401004","-111.839832983393","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","100","E","HAMPTON","AVE","MESA","2007-02-17T14:45:30.000","2007-02-17T15:03:10.000","33.3883344609897","-111.829547682467","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","600","W","MCKELLIPS","RD","MESA","2007-02-17T11:25:38.000","2007-02-17T11:39:54.000","33.4514485241963","-111.844081825108","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1600","S","GILBERT","RD","MESA","2007-02-17T19:07:45.000","2007-02-17T19:37:01.000","33.385693621564","-111.788547995261","Street or road in commercial area                 ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1500","W","NARANJA","AVE","MESA","2007-02-17T22:15:37.000","2007-02-17T22:30:36.000","33.3647872394094","-111.865051171989","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1400","W","SOUTHERN","AVE","MESA","2007-02-17T14:02:29.000","2007-02-17T14:18:39.000","33.3932221839936","-111.861953907115","General retail, Other                             ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1800","S","ASHBROOK",,"MESA","2007-02-17T11:36:09.000","2007-02-17T12:01:30.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","300","E","6TH","ST","MESA","2007-02-17T21:38:38.000","2007-02-17T22:07:44.000","33.4260325042205","-111.825294913863","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","600","E","BROADWAY","RD","MESA","2007-02-17T23:12:50.000","2007-02-17T23:24:06.000","33.4078625994533","-111.81848414569","Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2400","W","UNIVERSITY","DR","MESA","2007-02-17T16:30:54.000","2007-02-17T16:38:34.000","33.4221988026929","-111.882914302166",,,"54  "
"Medical - BLS","Medical","1700","W","GUADALUPE","RD","MESA","2007-02-17T23:26:49.000","2007-02-17T23:52:12.000","33.3641976694045","-111.869841196793","Church, mosque, synagogue, temple, chapel         ","Cover assignment, standby, moveup                 ","571 "
"Medical - BLS","Medical","6600","E","BAYWOOD","AVE","MESA","2007-02-17T18:14:26.000","2007-02-17T18:31:35.000","33.4104857558533","-111.689547290771","Hospital - medical or psychiatric                 ","No Incident found on arrival at dispatch address  ","622 "
"Medical - BLS","Medical","2400","E","ALPINE","AVE","MESA","2007-02-17T19:21:36.000","2007-02-17T19:36:13.000","33.4098158968345","-111.779743956098","Residential street, road or residential driveway  ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1600","N","COUNTRY CLUB","DR","MESA","2007-02-17T16:33:41.000","2007-02-17T16:42:20.000","33.4442200441214","-111.839879834869","Convenience store                                 ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","600","S","WILLIAMS",,"MESA","2007-02-17T17:55:59.000","2007-02-17T18:16:48.000",,,"Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","6200","E","BROADWAY","RD","MESA","2007-02-17T13:09:50.000","2007-02-17T13:18:40.000","33.4086178618427","-111.701901883617","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2100","W","MAIN","ST","MESA","2007-02-17T21:19:20.000","2007-02-17T21:55:13.000","33.4149709984587","-111.877066487527","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","200","W","BROWN","RD","MESA","2007-02-17T19:16:00.000","2007-02-17T19:35:20.000","33.4352398662119","-111.835896019935","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","100","N","DATE",,"MESA","2007-02-17T19:09:27.000","2007-02-17T19:27:25.000",,,"Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","700","S","DOBSON","RD","MESA","2007-02-17T11:56:26.000","2007-02-17T12:17:38.000","33.401723854722","-111.874674089345","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1900","S","DOBSON","RD","MESA","2007-02-17T18:43:45.000","2007-02-17T18:55:29.000","33.3800763214154","-111.87748024199","Outside or special property, Other                ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","400","N","EVERGREEN","RD","MESA","2007-02-17T22:01:00.000","2007-02-17T22:14:01.000",,,"Outside or special property, Other                ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","300","E","BASELINE","RD","MESA","2007-02-17T23:42:37.000","2007-02-17T23:45:53.000","33.3789659755907","-111.82567136698","Residential street, road or residential driveway  ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","4700","E","DOLPHIN","AVE","MESA","2007-02-17T12:34:08.000","2007-02-17T12:49:32.000","33.4031615968873","-111.72987235145",,,"32  "
"Medical - ALS","Medical","7800","E","LAGUNA AZUL","AVE","MESA","2007-02-17T22:51:33.000","2007-02-17T23:13:58.000","33.3741394180104","-111.666757489732","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1600","W","60 SUPERSTITION","FRWY","MESA","2007-02-17T13:38:32.000","2007-02-17T14:08:51.000",,,"Highway or divided highway                        ","Motor vehicle accident with injuries              ","322 "
"Fire-Other","Fire","2600","N","LINDSAY","RD","MESA","2007-02-17T13:31:06.000","2007-02-17T13:37:13.000","33.4626614258335","-111.770687445297","1 or 2 family dwelling                            ","Unauthorized burning                              ","561 "
"Medical - ALS","Medical","1200","N","SUNNYVALE",,"MESA","2007-02-17T12:05:41.000","2007-02-17T12:24:28.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","800","S","82ND","WAY","MESA","2007-02-17T07:23:38.000","2007-02-17T07:40:29.000","33.4006725195375","-111.652979886116","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","400","E","GLADE","AVE","MESA","2007-02-17T03:11:31.000","2007-02-17T03:29:31.000","33.3904464762938","-111.822861523706","1 or 2 family dwelling                            ","Service Call, other                               ","500 "
"Medical - ALS","Medical","6900","E","HOBART","ST","MESA","2007-02-17T01:58:58.000","2007-02-17T02:28:01.000","33.4433334090257","-111.682096431582","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1300","W","MAIN","ST","MESA","2007-02-17T12:33:10.000","2007-02-17T12:34:37.000","33.4150448935815","-111.858875804838","Food and beverage sales, grocery store            ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","1200","S","COUNTRY CLUB","DR","MESA","2007-02-17T14:32:59.000","2007-02-17T14:50:10.000","33.3932377630902","-111.84013362997","Street or road in commercial area                 ","Motor vehicle accident with injuries              ","322 "
"Medical - Complex","Medical","300","N","GILBERT","RD","MESA","2007-02-17T17:12:41.000","2007-02-17T17:14:01.000","33.4212116315122","-111.788232897245","Multifamily dwelling                              ","No Incident found on arrival at dispatch address  ","622 "
"Medical - Complex","Medical","1600","N","VAL VISTA","DR","MESA","2007-02-17T18:22:42.000","2007-02-17T18:35:07.000","33.4446334417277","-111.753507441728","Street, Other                                     ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","300","S","63RD","ST","MESA","2007-02-17T07:11:35.000","2007-02-17T07:35:01.000","33.410323093835","-111.694729073049","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","300","W","JUNIPER","ST","MESA","2007-02-17T20:31:21.000","2007-02-17T20:41:06.000","33.4482689168917","-111.837805263453","Vacant lot                                        ","Outside rubbish fire, Other                       ","150 "
"Medical - ALS","Medical","2800","E","BROADWAY","RD","MESA","2007-02-17T15:58:05.000","2007-02-17T16:02:07.000","33.4082220438277","-111.771085069782","Mercantile, business, Other                       ","No Incident found on arrival at dispatch address  ","622 "
