"division","classification","position","title","_07_31_21","_08_31_21","_9_30_2021","_10_31_21","_11_30_2021","_12_31_21","_01_31_22","_02_28_2022","_3_31_2022","_4_30_2022","_5_31_2022"
"Administration","Information Systems Specialist 5","40849","PERS RETIREMENT",,,,,,,,,,,"1402.65"
"Administration","Information Systems Specialist 5","40849","REGULAR EMPLOYEES SALARY",,,,,,,,,,,"7881.00"
"Administration","Information Systems Specialist 5","40849","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,"628.02"
"Administration","Information Systems Specialist 5","40849","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,"1.72"
"Administration","Information Systems Specialist 7","58213","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 7","58213","DENTAL INSURANCE","61.76","61.76","61.76","61.76","61.76","61.92","61.92","61.92","61.92","61.92","61.92"
"Administration","Information Systems Specialist 7","58213","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 7","58213","HEALTH INSURANCE","778.95","778.95","778.95","778.95","778.95","793.13","793.13","793.13","793.13","793.13","793.13"
"Administration","Information Systems Specialist 7","58213","PERS PENSION OBLIGATION BOND PAYMENT","514.85","514.85","514.85","531.61","531.61","543.51","556.48","556.48","556.48","556.48","556.48"
"Administration","Information Systems Specialist 7","58213","PERS RETIREMENT","1589.61","1589.61","1589.61","1641.35","1641.35","1678.08","1718.14","1718.14","1718.14","1718.14","1718.14"
"Administration","Information Systems Specialist 7","58213","REGULAR EMPLOYEES SALARY","8756.00","8756.00","8756.00","9041.00","9041.00","9243.30","9464.00","9464.00","9464.00","9464.00","9464.00"
"Administration","Information Systems Specialist 7","58213","SOCIAL SECURITY & MEDICARE","707.12","699.48","699.47","722.37","722.37","739.90","757.62","757.64","757.62","757.62","765.28"
"Administration","Information Systems Specialist 7","58213","WORK OUT OF CLASS & LEADWORK","437.80","437.80","437.80","452.05","452.05","462.17","473.20","473.20","473.20","473.20","473.20"
"Administration","Information Systems Specialist 7","58213","WORKERS' BENEFIT FUND ASSESSMENT","1.41","1.72","1.67","1.58","1.55","1.58","1.76","1.50","1.94","1.08","1.80"
"Administration","Information Systems Specialist 8","5527","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 8","5527","DENTAL INSURANCE","120.11","120.11","120.11","120.11","120.11","123.82","123.82","123.82","123.82","123.82","123.82"
"Administration","Information Systems Specialist 8","5527","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","5527","HEALTH INSURANCE","1444.22","1444.22","1444.22","1444.22","1444.22","1540.56","1540.56","1540.56","1540.56","1540.56","1540.56"
"Administration","Information Systems Specialist 8","5527","PERS PENSION OBLIGATION BOND PAYMENT","560.67","560.67","560.67","578.87","578.87","578.87","578.87","578.87","578.87","578.87","578.87"
"Administration","Information Systems Specialist 8","5527","PERS RETIREMENT","2138.56","2138.56","2138.56","2207.98","2207.98","2207.98","2207.98","2207.98","2207.98","2207.98","2207.98"
"Administration","Information Systems Specialist 8","5527","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Information Systems Specialist 8","5527","REGULAR EMPLOYEES SALARY","10012.00","10012.00","10012.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","5527","SOCIAL SECURITY & MEDICARE","744.71","737.08","737.08","761.93","761.93","765.68","765.68","765.69","765.68","765.68","765.67"
"Administration","Information Systems Specialist 8","5527","WORKERS' BENEFIT FUND ASSESSMENT","1.75","1.61","1.65","1.54","1.64","1.87","1.73","1.71","2.07","1.88","1.41"
"Administration","Information Systems Specialist 8","7601","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 8","7601","DENTAL INSURANCE","115.25","115.25","115.25","115.25","115.25","118.82","118.82","118.82","118.82","118.82","118.82"
"Administration","Information Systems Specialist 8","7601","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","7601","HEALTH INSURANCE","1661.87","1661.87","1661.87","1661.87","1661.87","1721.52","1721.52","1721.52","1721.52","1721.52","1721.52"
"Administration","Information Systems Specialist 8","7601","PERS PENSION OBLIGATION BOND PAYMENT","588.71","588.71","588.71","607.82","607.82","607.82","607.82","607.82","607.82","607.82","607.82"
"Administration","Information Systems Specialist 8","7601","PERS RETIREMENT","2245.49","2245.49","2245.49","2318.38","2318.38","2318.38","2318.38","2318.38","2318.38","2318.38","2318.38"
"Administration","Information Systems Specialist 8","7601","REGULAR EMPLOYEES SALARY","10012.00","10012.00","10012.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","7601","SOCIAL SECURITY & MEDICARE","800.08","792.42","792.41","818.53","818.53","818.27","818.27","818.27","818.28","818.27","825.92"
"Administration","Information Systems Specialist 8","7601","WORK OUT OF CLASS & LEADWORK","500.60","500.60","500.60","516.85","516.85","516.85","516.85","516.85","516.85","516.85","516.85"
"Administration","Information Systems Specialist 8","7601","WORKERS' BENEFIT FUND ASSESSMENT","1.65","1.68","1.64","1.56","1.36","1.31","1.62","1.67","1.91","1.72","1.68"
"Administration","Information Systems Specialist 8","9851","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 8","9851","DENTAL INSURANCE","150.69","150.69","150.69","150.69","150.69","151.06","151.06","151.06","151.06","151.06","151.06"
"Administration","Information Systems Specialist 8","9851","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","9851","HEALTH INSURANCE","2052.65","2052.65","2052.65","2052.65","2052.65","2078.99","2078.99","2078.99","2078.99","2078.99","2078.99"
"Administration","Information Systems Specialist 8","9851","PERS PENSION OBLIGATION BOND PAYMENT","560.67","560.67","560.67","578.87","712.47","578.87","578.87","578.87","578.87","578.87","578.87"
"Administration","Information Systems Specialist 8","9851","PERS RETIREMENT","2138.56","2138.56","2138.56","2207.98","2717.55","2207.98","2207.98","2207.98","2207.98","2207.98","2207.98"
"Administration","Information Systems Specialist 8","9851","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Information Systems Specialist 8","9851","REGULAR EMPLOYEES SALARY","10012.00","10012.00","10012.00","10337.00","12722.60","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","9851","SOCIAL SECURITY & MEDICARE","741.70","741.71","741.71","774.22","949.07","766.16","766.17","766.16","766.16","766.17","773.81"
"Administration","Information Systems Specialist 8","9851","WORKERS' BENEFIT FUND ASSESSMENT","1.59","1.63","1.52","1.63","1.35","1.64","1.60","1.47","1.83","1.83","1.34"
"Administration","Information Systems Specialist 8","11360","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 8","11360","DENTAL INSURANCE","162.14","162.14","162.14","162.14","162.14","167.17","167.17","167.17","167.17","167.17","167.17"
"Administration","Information Systems Specialist 8","11360","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","11360","HEALTH INSURANCE","1949.69","1949.69","1949.69","1949.69","1949.69","2079.76","2079.76","2079.76","2079.76","2079.76","2079.76"
"Administration","Information Systems Specialist 8","11360","PERS PENSION OBLIGATION BOND PAYMENT","668.36","668.36","668.36","690.10","849.37","690.10","690.10","690.10","690.10","690.10","690.10"
"Administration","Information Systems Specialist 8","11360","PERS RETIREMENT","2549.32","2549.32","2549.32","2632.26","3239.74","2632.26","2632.26","2632.26","2632.26","2632.26","2632.26"
"Administration","Information Systems Specialist 8","11360","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Information Systems Specialist 8","11360","REGULAR EMPLOYEES SALARY","10850.00","10850.00","10850.00","11203.00","13788.45","11203.00","11203.00","11203.00","11203.00","11203.00","11203.00"
"Administration","Information Systems Specialist 8","11360","SOCIAL SECURITY & MEDICARE","900.49","900.50","908.14","930.20","1012.95","928.36","928.37","928.36","928.37","933.33","933.34"
"Administration","Information Systems Specialist 8","11360","WORK OUT OF CLASS & LEADWORK","1085.00","1085.00","1085.00","1120.30","1378.85","1120.30","1120.30","1120.30","1120.30","1120.30","1120.30"
"Administration","Information Systems Specialist 8","11360","WORKERS' BENEFIT FUND ASSESSMENT","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91","1.91"
"Administration","Information Systems Specialist 8","13997","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 8","13997","DENTAL INSURANCE","97.96","97.96","97.96","97.96","97.96","100.99","100.99","100.99","100.99","100.99","100.99"
"Administration","Information Systems Specialist 8","13997","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","13997","HEALTH INSURANCE","1412.59","1412.59","1412.59","1412.59","1412.59","1463.29","1463.29","1463.29","1463.29","1463.29","1463.29"
"Administration","Information Systems Specialist 8","13997","PERS PENSION OBLIGATION BOND PAYMENT","588.71","588.71","588.71","607.82","748.08","607.82","607.82","607.82","607.82","607.82","607.82"
"Administration","Information Systems Specialist 8","13997","PERS RETIREMENT","2245.49","2245.49","2245.49","2318.38","2853.41","2318.38","2318.38","2318.38","2318.38","2318.38","2318.38"
"Administration","Information Systems Specialist 8","13997","REGULAR EMPLOYEES SALARY","10012.00","10012.00","10012.00","10337.00","12722.52","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","13997","SOCIAL SECURITY & MEDICARE","798.91","798.91","806.55","825.01","1016.63","824.29","824.30","824.28","824.29","824.30","831.94"
"Administration","Information Systems Specialist 8","13997","WORK OUT OF CLASS & LEADWORK","500.60","500.60","500.60","516.85","636.13","516.85","516.85","516.85","516.85","516.85","516.85"
"Administration","Information Systems Specialist 8","13997","WORKERS' BENEFIT FUND ASSESSMENT","1.50","1.52","1.76","1.66","1.26","1.63","1.70","1.54","1.81","1.64","1.34"
"Administration","Information Systems Specialist 8","16496","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 8","16496","DENTAL INSURANCE","106.49","106.49","106.49","106.49","106.49","109.79","109.79","109.79","109.79","109.79","109.79"
"Administration","Information Systems Specialist 8","16496","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","16496","ESSENTIAL WORKER DIFFERENTIAL",,,,"8.00","16.50","23.25","15.00","13.50","19.50","15.00",
"Administration","Information Systems Specialist 8","16496","HEALTH INSURANCE","385.48","385.48","385.48","385.48","385.48","402.00","402.00","402.00","402.00","402.00","402.00"
"Administration","Information Systems Specialist 8","16496","PERS PENSION OBLIGATION BOND PAYMENT","601.67","601.67","601.67","621.23","761.97","622.08","621.62","621.53","621.87","621.62","620.78"
"Administration","Information Systems Specialist 8","16496","PERS RETIREMENT","2294.94","2294.94","2294.94","2369.54","2906.38","2372.79","2371.03","2370.71","2372.00","2371.04","2367.83"
"Administration","Information Systems Specialist 8","16496","REGULAR EMPLOYEES SALARY","10012.00","10012.00","10012.00","10337.00","12722.53","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","16496","SOCIAL SECURITY & MEDICARE","823.12","815.46","815.46","842.19","1034.44","842.27","841.64","841.53","841.98","841.63","848.14"
"Administration","Information Systems Specialist 8","16496","WORK OUT OF CLASS & LEADWORK","500.60","500.60","500.60","516.85","636.12","516.85","516.85","516.85","516.85","516.85","516.85"
"Administration","Information Systems Specialist 8","16496","WORKERS' BENEFIT FUND ASSESSMENT","1.68","1.80","1.66","1.55","1.44","1.56","1.66","1.74","1.98","1.50","1.55"
"Administration","Information Systems Specialist 8","16893","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 8","16893","DENTAL INSURANCE","61.76","61.76","61.76","61.76","61.76","61.92","61.92","61.92","61.92","61.92","61.92"
"Administration","Information Systems Specialist 8","16893","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","16893","HEALTH INSURANCE","778.95","778.95","778.95","778.95","778.95","793.13","793.13","793.13","793.13","793.13","793.13"
"Administration","Information Systems Specialist 8","16893","PERS PENSION OBLIGATION BOND PAYMENT","562.13","562.13","562.13","580.41","600.34","607.82","607.82","607.82","607.82","607.82","607.82"
"Administration","Information Systems Specialist 8","16893","PERS RETIREMENT","1735.57","1735.57","1735.57","1792.03","1853.56","1876.63","1876.63","1876.63","1876.63","1876.63","1876.63"
"Administration","Information Systems Specialist 8","16893","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Information Systems Specialist 8","16893","REGULAR EMPLOYEES SALARY","9560.00","9560.00","9560.00","9871.00","10209.91","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","16893","SOCIAL SECURITY & MEDICARE","756.30","748.65","748.64","773.63","800.85","810.68","810.68","810.67","810.68","810.68","818.33"
"Administration","Information Systems Specialist 8","16893","WORK OUT OF CLASS & LEADWORK","478.00","478.00","478.00","493.55","510.50","516.85","516.85","516.85","516.85","516.85","516.85"
"Administration","Information Systems Specialist 8","16893","WORKERS' BENEFIT FUND ASSESSMENT","1.85","1.68","1.59","1.76","1.55","1.85","1.76","1.67","2.18","0.35","2.05"
"Administration","Information Systems Specialist 8","16921","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 8","16921","DENTAL INSURANCE","150.69","150.69","150.69","150.69","150.69","151.06","151.06","151.06","151.06","151.06","151.06"
"Administration","Information Systems Specialist 8","16921","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","16921","HEALTH INSURANCE","2052.65","2052.65","2052.65","2052.65","2052.65","2078.99","2078.99","2078.99","2078.99","2078.99","2078.99"
"Administration","Information Systems Specialist 8","16921","PERS PENSION OBLIGATION BOND PAYMENT","588.71","588.71","588.71","607.82","607.82","607.82","607.82","607.82","607.82","607.82","607.82"
"Administration","Information Systems Specialist 8","16921","PERS RETIREMENT","1817.63","1817.63","1817.63","1876.63","1876.63","1876.63","1876.63","1876.63","1876.63","1876.63","1876.63"
"Administration","Information Systems Specialist 8","16921","REGULAR EMPLOYEES SALARY","10012.00","10012.00","10012.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","16921","SOCIAL SECURITY & MEDICARE","799.07","799.05","799.07","832.81","825.17","824.76","823.42","823.42","823.43","823.42","823.42"
"Administration","Information Systems Specialist 8","16921","WORK OUT OF CLASS & LEADWORK","500.60","500.60","500.60","516.85","516.85","516.85","516.85","516.85","516.85","516.85","516.85"
"Administration","Information Systems Specialist 8","16921","WORKERS' BENEFIT FUND ASSESSMENT","1.77","1.97","1.78","1.45","1.43","1.76","1.41","1.58","1.84","1.58","1.52"
"Administration","Information Systems Specialist 8","24981","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 8","24981","DENTAL INSURANCE","94.34","94.34","94.34","94.34","94.34","97.26","97.26","97.26","97.26","97.26","97.26"
"Administration","Information Systems Specialist 8","24981","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","24981","HEALTH INSURANCE","1227.58","1227.58","1227.58","1227.58","1227.58","1309.49","1309.49","1309.49","1309.49","1309.49","1309.49"
"Administration","Information Systems Specialist 8","24981","PERS PENSION OBLIGATION BOND PAYMENT","588.71","588.71","588.71","607.82","607.82","607.82","607.82","607.82","607.82","607.82","607.82"
"Administration","Information Systems Specialist 8","24981","PERS RETIREMENT","1817.63","1817.63","1817.63","1876.63","1876.63","1876.63","1876.63","1876.63","1876.63","1876.63","1876.63"
"Administration","Information Systems Specialist 8","24981","REGULAR EMPLOYEES SALARY","10012.00","10012.00","10012.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","24981","SOCIAL SECURITY & MEDICARE","797.89","797.87","805.53","823.98","823.99","825.22","825.23","825.22","825.23","825.21","832.88"
"Administration","Information Systems Specialist 8","24981","WORK OUT OF CLASS & LEADWORK","500.60","500.60","500.60","516.85","516.85","516.85","516.85","516.85","516.85","516.85","516.85"
"Administration","Information Systems Specialist 8","24981","WORKERS' BENEFIT FUND ASSESSMENT","1.74","1.67","1.68","1.69","1.21","1.50","0.61","1.16","1.94","1.54","1.79"
"Administration","Information Systems Specialist 8","29158","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 8","29158","DENTAL INSURANCE","60.05","60.05","60.05","60.05","60.05","61.92","61.92","61.92","61.92","61.92","61.92"
"Administration","Information Systems Specialist 8","29158","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","29158","HEALTH INSURANCE","722.10","722.10","722.10","722.10","722.10","770.28","770.28","770.28","770.28","770.28","770.28"
"Administration","Information Systems Specialist 8","29158","PERS PENSION OBLIGATION BOND PAYMENT","560.67","560.67","560.67","578.87","578.87","578.87","607.82","607.82","607.82","607.82","607.82"
"Administration","Information Systems Specialist 8","29158","PERS RETIREMENT","1731.07","1731.07","1731.07","1787.27","1787.27","1787.27","1876.63","1876.63","1876.63","1876.63","1876.63"
"Administration","Information Systems Specialist 8","29158","REGULAR EMPLOYEES SALARY","10012.00","10012.00","10012.00","10337.00","12722.60","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","29158","SOCIAL SECURITY & MEDICARE","773.80","766.15","766.16","791.01","973.51","790.97","830.52","830.52","830.51","830.51","838.17"
"Administration","Information Systems Specialist 8","29158","WORK OUT OF CLASS & LEADWORK",,,,,,,"516.85","516.85","516.85","516.85","516.85"
"Administration","Information Systems Specialist 8","29158","WORKERS' BENEFIT FUND ASSESSMENT","1.67","1.58","1.58","1.58","1.40","1.30","1.57","1.49","1.81","1.79","1.56"
"Administration","Information Systems Specialist 8","29997","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 8","29997","DENTAL INSURANCE","115.25","115.25","115.25","115.25","115.25","118.82","118.82","118.82","118.82","118.82","118.82"
"Administration","Information Systems Specialist 8","29997","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","29997","HEALTH INSURANCE","1557.90","1557.90","1557.90","1557.90","1557.90","1586.26","1586.26","1586.26","1586.26","1586.26","1586.26"
"Administration","Information Systems Specialist 8","29997","PERS PENSION OBLIGATION BOND PAYMENT","616.74","616.74","616.74","636.76","636.76","636.76","636.76","636.76","636.76","636.76","636.76"
"Administration","Information Systems Specialist 8","29997","PERS RETIREMENT","1904.18","1904.18","1904.18","1965.99","1965.99","1965.99","1965.99","1965.99","1965.99","1965.99","1965.99"
"Administration","Information Systems Specialist 8","29997","REGULAR EMPLOYEES SALARY","10012.00","10012.00","10012.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","29997","SOCIAL SECURITY & MEDICARE","843.10","835.45","835.46","862.81","867.78","862.67","862.69","862.67","862.68","862.67","870.33"
"Administration","Information Systems Specialist 8","29997","WORK OUT OF CLASS & LEADWORK","1001.20","1001.20","1001.20","1033.70","1033.70","1033.70","1033.70","1033.70","1033.70","1033.70","1033.70"
"Administration","Information Systems Specialist 8","29997","WORKERS' BENEFIT FUND ASSESSMENT","1.50","1.55","1.53","1.63","1.54","1.61","1.70","1.29","1.50","1.80","1.85"
"Administration","Information Systems Specialist 8","31035","BASIC LIFE INSURANCE - $10,000",,,,,,,,,"1.58","1.58","1.58"
"Administration","Information Systems Specialist 8","31035","DENTAL INSURANCE",,,,,,,,,"154.47","154.47","154.47"
"Administration","Information Systems Specialist 8","31035","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,"2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","31035","HEALTH INSURANCE",,,,,,,,,"2079.76","2079.76","2079.76"
"Administration","Information Systems Specialist 8","31035","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,"303.91","607.82","607.82","607.82"
"Administration","Information Systems Specialist 8","31035","PERS RETIREMENT",,,,,,,,"938.32","1876.63","1876.63","1876.63"
"Administration","Information Systems Specialist 8","31035","REGULAR EMPLOYEES SALARY",,,,,,,,"5168.50","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","31035","SOCIAL SECURITY & MEDICARE",,,,,,,,"410.19","824.95","824.97","832.60"
"Administration","Information Systems Specialist 8","31035","WORK OUT OF CLASS & LEADWORK",,,,,,,,"258.43","516.85","516.85","516.85"
"Administration","Information Systems Specialist 8","31035","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,"0.79","1.93","1.65","1.74"
"Administration","Information Systems Specialist 8","47508","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 8","47508","DENTAL INSURANCE","55.49","55.49","55.49","55.49","55.49","57.21","57.21","57.21","57.21","57.21","57.21"
"Administration","Information Systems Specialist 8","47508","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","47508","HEALTH INSURANCE","722.10","722.10","722.10","722.10","722.10","770.28","770.28","770.28","770.28","770.28","770.28"
"Administration","Information Systems Specialist 8","47508","PERS PENSION OBLIGATION BOND PAYMENT","588.71","588.71","588.71","607.82","607.82","607.82","607.82","607.82","607.82","607.82","607.82"
"Administration","Information Systems Specialist 8","47508","PERS RETIREMENT","1817.63","1817.63","1817.63","1876.63","1876.63","1876.63","1876.63","1876.63","1876.63","1876.63","1876.63"
"Administration","Information Systems Specialist 8","47508","REGULAR EMPLOYEES SALARY","10012.00","10012.00","10012.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","47508","SOCIAL SECURITY & MEDICARE","806.56","798.92","798.92","825.02","825.03","824.48","823.15","823.15","823.14","823.15","830.79"
"Administration","Information Systems Specialist 8","47508","WORK OUT OF CLASS & LEADWORK","500.60","500.60","500.60","516.85","516.85","516.85","516.85","516.85","516.85","516.85","516.85"
"Administration","Information Systems Specialist 8","47508","WORKERS' BENEFIT FUND ASSESSMENT","1.51","1.85","1.74","1.74","1.61","1.76","1.76","1.58","1.96","1.72","1.67"
"Administration","Information Systems Specialist 8","50692","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 8","50692","DENTAL INSURANCE","149.83","149.83","149.83","149.83","149.83","154.47","154.47","154.47","154.47","154.47","154.47"
"Administration","Information Systems Specialist 8","50692","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","50692","HEALTH INSURANCE","1949.69","1949.69","1949.69","1949.69","1949.69","2079.76","2079.76","2079.76","2079.76","2079.76","2079.76"
"Administration","Information Systems Specialist 8","50692","PERS PENSION OBLIGATION BOND PAYMENT","616.74","616.74","616.74","636.76","636.76","636.76","636.76","636.76","636.76","636.76","636.76"
"Administration","Information Systems Specialist 8","50692","PERS RETIREMENT","1904.18","1904.18","1904.18","1965.99","1965.99","1965.99","1965.99","1965.99","1965.99","1965.99","1965.99"
"Administration","Information Systems Specialist 8","50692","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,"2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Information Systems Specialist 8","50692","REGULAR EMPLOYEES SALARY","10012.00","10012.00","10012.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00","10337.00"
"Administration","Information Systems Specialist 8","50692","SOCIAL SECURITY & MEDICARE","840.88","848.54","840.88","868.23","868.23","858.56","858.57","858.56","858.57","858.56","858.56"
"Administration","Information Systems Specialist 8","50692","WORK OUT OF CLASS & LEADWORK","1001.20","1001.20","1001.20","1033.70","1033.70","1033.70","1033.70","1033.70","1033.70","1033.70","1033.70"
"Administration","Information Systems Specialist 8","50692","WORKERS' BENEFIT FUND ASSESSMENT","1.85","1.89","1.63","1.76","1.29","1.67","1.67","1.58","1.94","1.57","1.67"
"Administration","Information Systems Specialist 8","53542","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 8","53542","DENTAL INSURANCE","143.77","143.77","143.77","143.77","143.77","148.23","148.23","148.23","148.23","148.23","148.23"
"Administration","Information Systems Specialist 8","53542","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 8","53542","HEALTH INSURANCE","2243.54","2243.54","2243.54","2243.54","2243.54","2324.05","2324.05","2324.05","2324.05","2324.05","2324.05"
"Administration","Information Systems Specialist 8","53542","PERS PENSION OBLIGATION BOND PAYMENT","535.36","535.36","544.56","578.87","578.87","578.87","578.87","578.87","578.87","578.87","578.87"
"Administration","Information Systems Specialist 8","53542","PERS RETIREMENT","1652.92","1652.92","1681.34","1787.27","1787.27","1787.27","1787.27","1787.27","1787.27","1787.27","1787.27"
