"profile_number","agency_involved","stop_date_and_time","street_address_of_stop","city_of_stop","stop_reason","stop_reason_description","stop_search","stop_search_outcome","stop_outcome","stop_outcome_description","stop_contraband","stop_contraband_description","gender","race","driver_race_description","driver_age","count"
"428207","SPA1","2016-01-04T17:56:00.000","Rt 15                                   ","UND","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","60","1"
"385971","SPD3","2016-01-04T18:03:00.000","I 91 N MM71                             ","HRT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","42","1"
"392500","SPC1","2016-01-04T18:12:00.000","VT RT 103                               ","MTH","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"386353","SPD1","2016-01-04T18:14:00.000","I 91 N MM38                             ","RCK","M   ","Moving Violation","SRS ","Consent Search-Rsnbl Suspicion","W   ","Written Warning Issued","C   ","Contraband/Evidence Found","M","W","White","41","1"
"385970","SPD3","2016-01-04T18:15:00.000","I 91 N MM74                             ","NRW","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","45","1"
"386841","SPD3","2016-01-04T18:20:00.000","I 89 S MM8                              ","HRT","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","45","1"
"388286","SPD1","2016-01-04T18:25:00.000","I 91 N MM34                             ","RCK","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"389946","SPC2","2016-01-04T18:25:00.000","VT RT 22A & BROWN RD                    ","SHO","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","49","1"
"428198","SPA1","2016-01-04T18:25:00.000","Browns Trace                            ","JER","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","50","1"
"385968","SPD3","2016-01-04T18:26:00.000","I 91 S MM76                             ","NRW","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","43","1"
"392516","SPC1","2016-01-04T18:28:00.000","VT RT 103                               ","MTH","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"392524","SPC1","2016-01-04T18:44:00.000","VT RT 103                               ","MTH","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","83","1"
"388340","SPD3","2016-01-04T18:45:00.000","I 89 S MM8                              ","HRT","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"407210","SPA3","2016-01-04T18:45:00.000","I 89 N Exit 7                           ","BER","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","24","1"
"387378","SPD3","2016-01-04T18:49:00.000","I 89 S MM6                              ","HRT","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","75","1"
"428197","SPA1","2016-01-04T18:56:00.000","River Road                              ","UND","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","58","1"
"386046","SPD3","2016-01-04T18:58:00.000","I 91 S MM75                             ","NRW","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","54","1"
"392445","SPA3","2016-01-04T19:00:00.000","Route 2 & Vt Country Campers            ","EMO","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","54","1"
"412407","SPA1","2016-01-04T20:30:00.000","Cady Falls                              ","MSV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","27","1"
"428196","SPA1","2016-01-04T20:32:00.000","Rt 15                                   ","UND","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","44","1"
"389782","SPC3","2016-01-04T21:05:00.000","rt 7                                    ","SBY","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","49","1"
"412404","SPA1","2016-01-04T21:31:00.000","Rt 100                                  ","EDE","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","52","1"
"387352","SPA2","2016-01-04T21:32:00.000","I89 nobo mm 113/2                       ","SAS","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","18","1"
"387353","SPA2","2016-01-04T21:32:00.000","I89 nobo mm 1133333.2                   ","SAS","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","18","1"
"386981","SPC3","2016-01-04T21:40:00.000","US ROUTE 7                              ","SUN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","44","1"
"388089","SPC3","2016-01-04T21:56:00.000","rt 7                                    ","SBY","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","A","Asian or Pacific Islander","31","1"
"412402","SPA1","2016-01-04T21:57:00.000","Stage Coach                             ","MSV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","28","1"
"390098","SPC3","2016-01-04T22:37:00.000","rt 7                                    ","SBY","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","19","1"
"428195","SPA1","2016-01-04T22:50:00.000","Rt 15                                   ","JEF","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","69","1"
"387731","SPA2","2016-01-04T22:53:00.000","US 7 Maplefields                        ","GEO","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","68","1"
"386967","SPC3","2016-01-04T23:00:00.000","rt 7                                    ","SBY","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","30","1"
"412397","SPA1","2016-01-04T23:03:00.000","Stage Coach                             ","MSV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","54","1"
"390839","SPD3","2016-01-04T23:30:00.000","INTERSTATE 89 S ENTRANCE EXIT           ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","25","1"
"391698","SPD3","2016-01-04T23:55:00.000","INTERSTATE 89 S ENTRANCE EXIT           ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","20","1"
"390836","SPD3","2016-01-05T00:12:00.000","INTERSTATE 89 S ENTRANCE EXIT           ","ROY","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","24","1"
"387484","SPB3","2016-01-05T00:33:00.000","I 91 N MM92                             ","FAE","I   ","Investigatory Stop","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","18","1"
"386765","SPC3","2016-01-05T00:49:00.000","US ROUTE 7                              ","SUN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","20","1"
"386511","SPD3","2016-01-05T01:30:00.000","I 89 S MM2                              ","HRT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","58","1"
"387532","SPB3","2016-01-05T01:31:00.000","US RT 5; Mountain Road                  ","FAE","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","19","1"
"388938","SPC2","2016-01-05T06:22:00.000","Middlebrook Road                        ","FER","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","20","1"
"386239","SPD3","2016-01-05T07:05:00.000","VT RT 12 & WINDOVER RD                  ","RAN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","58","1"
"388899","SPC2","2016-01-05T07:43:00.000","Vt Route 22A                            ","FER","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","31","1"
"387542","SPA2","2016-01-05T07:48:00.000","Access Road US 7                        ","SAC","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","35","1"
"393098","SPD3","2016-01-05T07:58:00.000","I 91 S MM76                             ","NRW","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","27","1"
"386141","SPB3","2016-01-05T08:27:00.000","VT RT 25; Waits River Store             ","Wai","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","43","1"
"386140","SPB3","2016-01-05T08:38:00.000","VT RT 25; Waits River Store             ","Wai","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","39","1"
"386990","SPC3","2016-01-05T08:44:00.000","114 BENMONT AVE                         ","BEN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","33","1"
"393114","SPD3","2016-01-05T08:55:00.000","VT RT 110 & VT RT 14                    ","ROY","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","37","1"
"386139","SPB3","2016-01-05T08:57:00.000","WAITS RIVER RD; Bradford Center/Chelsea ","BRA","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","72","1"
"386539","SPB3","2016-01-05T08:58:00.000","WAITS RIVER RD; Bradford Center & Chelse","BRA","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","72","1"
"386514","SPH1","2016-01-05T09:45:00.000","I 89 N MM22                             ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","28","1"
"389661","SPD1","2016-01-05T10:03:00.000","ROCKINGHAM RD & SCHOOLBUS DEPOT         ","RCK","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","16","1"
"386515","SPH1","2016-01-05T10:16:00.000","VT RT 107 & WATERMAN RD                 ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","22","1"
"388644","SPD1","2016-01-05T10:45:00.000","34 CLINTON ST                           ","SPR","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","C   ","Contraband/Evidence Found","M","W","White","19","1"
"394453","SPA3","2016-01-05T10:53:00.000","Route 2 & Mobile                        ","MON","I   ","Investigatory Stop","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","61","1"
"411519","SPA3","2016-01-05T11:21:00.000","INTERSTATE 89 N ENTRANCE EXIT           ","MON","I   ","Investigatory Stop","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","47","1"
"390005","SPD2","2016-01-05T11:51:00.000","I 91 N MM6                              ","GFD","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","22","1"
"414083","SPD2","2016-01-05T12:00:00.000","ENT EXT 1 I 91 N                        ","BRO","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","28","1"
"387549","SPA2","2016-01-05T12:27:00.000","US 7 J&L                                ","SAS","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","40","1"
"387543","SPA2","2016-01-05T12:35:00.000","US 7 J&L                                ","SAC","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","B","Black","18","1"
"388135","SPC3","2016-01-05T13:00:00.000","rt 7                                    ","GLS","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","56","1"
"387550","SPA2","2016-01-05T13:20:00.000","US 7 KFC                                ","SAS","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","39","1"
"386766","SPC3","2016-01-05T13:30:00.000","rt 7                                    ","SBY","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","25","1"
"388134","SPC3","2016-01-05T13:30:00.000","US ROUTE 7                              ","SUN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","29","1"
"417713","SPH1","2016-01-05T13:30:00.000","I89 NB                                  ","WSN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","62","1"
"391422","SPD1","2016-01-05T13:40:00.000","I 91 N MM64                             ","HRL","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"390929","SPH1","2016-01-05T13:50:00.000","I 91 N MM159                            ","BAN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","21","1"
"419442","SPA3","2016-01-05T13:53:00.000","I89                                     ","WSN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","48","1"
"390980","SPH1","2016-01-05T13:54:00.000","VT RT 131 & US RT 5                     ","WET","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","65","1"
"390776","SPH1","2016-01-05T13:55:00.000","I 91 N MM159                            ","BAN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","71","1"
"388292","SPH1","2016-01-05T14:10:00.000","I89                                     ","WAT","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","    ",,"M","W","White","24","1"
"386758","SPC3","2016-01-05T14:13:00.000","US ROUTE 7 N                            ","BEN","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","36","1"
"386760","SPC3","2016-01-05T14:13:00.000","US ROUTE 7 N                            ","BEN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","36","1"
"386762","SPC3","2016-01-05T14:13:00.000","US ROUTE 7 N                            ","BEN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","36","1"
"411487","SPA3","2016-01-05T14:30:00.000","I 89 S MM59                             ","MSX","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","27","1"
"393119","SPD3","2016-01-05T14:40:00.000","VT RT 14 & GEE HILL                     ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","54","1"
"389655","SPD1","2016-01-05T14:45:00.000","I 91 ACCESS RD & WESTMINSTER            ","WST","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","46","1"
"386764","SPC3","2016-01-05T14:50:00.000","2 S STREAM RD                           ","POW","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","33","1"
"390341","SPC3","2016-01-05T15:08:00.000","2 S STREAM RD                           ","POW","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","46","1"
"389648","SPD1","2016-01-05T15:10:00.000","I 91 ACCESS RD & WESTMINSTER            ","WST","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","56","1"
"390040","SPA2","2016-01-05T15:15:00.000","US 7 near J&L                           ","SAS","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","52","1"
"386858","SPB1","2016-01-05T15:25:00.000","Cross Road                              ","CON","E   ","Externally Generated Stop","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","44","1"
"386754","SPC3","2016-01-05T15:30:00.000","17 VT ROUTE 7A                          ","SBY","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"390035","SPA2","2016-01-05T15:32:00.000","US 7 near J&L                           ","SAS","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","33","1"
"388677","SPD1","2016-01-05T15:35:00.000","I 91 N & I 91 ACCESS RD                 ","WST","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"386559","SPB3","2016-01-05T15:40:00.000","US RT 5; East Road                      ","RYG","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","39","1"
"390031","SPA2","2016-01-05T15:40:00.000","US 7 J&L                                ","SAS","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","41","1"
"472357","SPC1","2016-01-05T15:40:00.000","2359 US ROUTE 7 N                       ","CLA","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","58","1"
"386551","SPB3","2016-01-05T15:55:00.000","Bayley Hazen Road; East Road            ","RYG","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","21","1"
"390037","SPA2","2016-01-05T16:00:00.000","US 7 J&L                                ","SAS","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","18","1"
"419524","SPA1","2016-01-05T16:01:00.000","I89 MM 81                               ","WSN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","35","1"
"386546","SPB3","2016-01-05T16:10:00.000","East Road; S Bayley Hazen Road          ","RYG","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","43","1"
"495863","SPA4","2016-01-05T16:10:00.000","I91 N: mm 89                            ","FAE","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","22","1"
"419521","SPA1","2016-01-05T16:19:00.000","I89 NB                                  ","WSN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","49","1"
"392933","SPC1","2016-01-05T16:20:00.000","REST AREA TOWN HWY                      ","CLA","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","34","1"
"388931","SPC2","2016-01-05T16:33:00.000","US Route 7                              ","NHV","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","28","1"
"388933","SPC2","2016-01-05T16:33:00.000","US Route 7                              ","NHV","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","25","1"
"394930","SPC1","2016-01-05T16:36:00.000","US Route 4                              ","CAS","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","34","1"
"389696","SPD1","2016-01-05T16:39:00.000","I 91 N MM56                             ","WSR","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","41","1"
"391830","SPD2","2016-01-05T16:39:00.000","I 91 N MM20                             ","PUT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","58","1"
"412384","SPA1","2016-01-05T16:43:00.000","Rt 109                                  ","CAM","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","39","1"
"388003","SPD3","2016-01-05T16:55:00.000","207 PLEASANT ST                         ","BET","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","53","1"
"388907","SPC2","2016-01-05T17:05:00.000","Court Street                            ","MID","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","24","1"
"391828","SPD2","2016-01-05T17:05:00.000","US RT 5 & JOHNSONS CURVE RD             ","DUM","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","54","1"
"386299","SPD3","2016-01-05T17:16:00.000","I 91 N MM68                             ","HRT","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","26","1"
"407217","SPA3","2016-01-05T17:20:00.000","I 89 N MM80                             ","WSN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","A","Asian or Pacific Islander","36","1"
"388541","SPD2","2016-01-05T17:23:00.000","SCHOOL HOUSE RD & EAST WEST RD          ","DUM","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","24","1"
"391557","SPD2","2016-01-05T17:23:00.000","SCHOOL HOUSE RD & EAST WEST RD          ","DUM","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","24","1"
"388940","SPC2","2016-01-05T17:28:00.000","Mount Philo Road                        ","CHA","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","24","1"
"398469","SPC1","2016-01-05T17:30:00.000","VT Route 73; Brandon Gap                ","GOS","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","63","1"
"389964","SPC2","2016-01-05T17:35:00.000","1908 ETHAN ALLEN HWY                    ","NHV","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","39","1"
"389961","SPC2","2016-01-05T17:38:00.000","2490 ETHAN ALLEN HWY                    ","NHV","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","22","1"
"386301","SPD3","2016-01-05T17:39:00.000","I 91 N MM68                             ","HRT","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","67","1"
"388903","SPC2","2016-01-05T17:40:00.000","Monkton Road                            ","MKT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","38","1"
"391390","SPD1","2016-01-05T18:00:00.000","VT RT 106 & KENDRICKS CORNER            ","WET","E   ","Externally Generated Stop","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","27","1"
"386223","SPD3","2016-01-05T18:07:00.000","I 91 S MM69                             ","HRT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","40","1"
"396776","SPC1","2016-01-05T18:08:00.000","US Route 4E; Killington Rd              ","KIL","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","20","1"
"388290","SPD1","2016-01-05T18:10:00.000","VT RT 106 & KENDRICKS CORNER RD         ","WET","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","24","1"
"395180","SPC1","2016-01-05T18:15:00.000","US RT 7 & GLORIOSA DR                   ","PFD","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","36","1"
"388904","SPC2","2016-01-05T18:30:00.000","Monkton Road                            ","MKT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","31","1"
"389957","SPC2","2016-01-05T18:32:00.000","Dog Team Road                           ","NHV","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","33","1"
"392043","SPA3","2016-01-05T18:35:00.000","Route 2 & Jenny Davis Lane              ","WAT","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","C   ","Contraband/Evidence Found","M","W","White","29","1"
"388299","SPA1","2016-01-05T18:37:00.000","Rt 15                                   ","ESS","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","32","1"
"393659","SPD2","2016-01-05T18:43:00.000","US RT 5 & JOHNSONS CURVE RD             ","DUM","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","54","1"
"386231","SPD3","2016-01-05T18:47:00.000","VT RT 107 & VT RT 14                    ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","50","1"
"395234","SPA3","2016-01-05T18:50:00.000","Route 2 & Blue Flame                    ","WAT","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","47","1"
"394433","SPA3","2016-01-05T19:00:00.000","TOWNE HILL & BLISS RD                   ","EMO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","59","1"
"407211","SPA3","2016-01-05T19:00:00.000","I 89 N MM47                             ","BER","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","41","1"
"393859","SPA3","2016-01-05T19:03:00.000","TOWNE HILL RD & BLISS RD                ","EMO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","59","1"
