"incident_no","agency","crash_date","crash_city","crash_location","crash_day","year","crash_time","conditions","crash_circumstances","role","crash_injury","seatbelt","gender","age","latitude","count"
"106246","VSP - D1 Rockingham (VOID)","2010-10-11T00:00:00.000","Rockingham","US-5","2010","Monday","6:00","Good","Exceeded authorized speed limit","Driver","Fatality (K)","No","Male","21.8","(43.1688821280925, -72.4578057446873)","1"
"106658","VSP - B5 New Haven","2010-10-04T00:00:00.000","Ferrisburgh","US-7","2010","Monday","8:00","Good","Failed to yield right of way","Driver","Fatality (K)","Yes","Female","68.5","(44.1528209125063, -73.0453689730065)","1"
"105963","VSP - B2 Royalton","2010-10-03T00:00:00.000","Plymouth","MinCollector","2010","Sunday","15:00","Good","Driving too fast for conditions","Driver","Fatality (K)","No","Female","56.5","(43.4679166032888, -72.6905418464864)","1"
"105350","VSP - B3 Shaftsbury","2010-09-26T00:00:00.000","Rupert","MinCollector","2010","Sunday","16:00","Good","Unknown","Driver","Fatality (K)","No","Male","59.3","(43.2650749166291, -73.23245889988)","1"
"105799","VSP - A5 Derby","2010-09-17T00:00:00.000","Morgan","TOWN ROAD 0002","2010","Friday","23:00","Good","Driving too fast for conditions","Passenger","Fatality (K)","No","Male","17","(44.9158260043333, -72.0477801314987)","1"
"105799","VSP - A5 Derby","2010-09-17T00:00:00.000","Morgan","TOWN ROAD 0002","2010","Friday","23:00","Good","Driving too fast for conditions","Driver","Fatality (K)","No","Male","18.2","(44.9158260043333, -72.0477801314987)","1"
"104921","VSP - A5 Derby","2010-09-02T00:00:00.000","Troy","VT-105","2010","Thursday","13:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Female","69","(44.9861811295576, -72.3628507127902)","1"
"105422","VSP - A5 Derby","2010-08-29T00:00:00.000","Troy","VT-100","2010","Sunday","2:00","Good","Failure to keep in proper lane","Passenger","Fatality (K)","No","Male","25","(44.9126788792545, -72.3623164563984)","1"
"104970","VSP - A2 St. Albans","2010-08-22T00:00:00.000","Georgia","I-89","2010","Sunday","22:00","Slick","Driving too fast for conditions","Driver","Fatality (K)","Yes","Male","51.2","(44.7363436887608, -73.0794725441245)","1"
"103552","VSP - A5 Derby","2010-08-13T00:00:00.000","Newport Town","VT-14","2010","Friday","14:00","Work Zone",,"Pedestrian","Fatality (K)","N/A","Male","33","(44.9172083826157, -72.287949167444)","1"
"103549","VSP - A1 Williston","2010-07-23T00:00:00.000","Williston","US-2","2010","Friday","23:00","Good","Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner","Driver","Fatality (K)","No","Male","32.799999999999997","(44.4345783537711, -73.041137502577)","1"
"103448","VSP - D2 Brattleboro (VOID)","2010-07-10T00:00:00.000","Brookline","MinCollector","2010","Saturday","0:00","Good","Under the influence of medication/drugs/alcohol","Passenger","Fatality (K)","No","Male","21","(42.9960565700794, -72.6370928497493)","1"
"102989","VSP - B3 Shaftsbury","2010-07-02T00:00:00.000","Searsburg","VT-9","2010","Friday","16:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Female","88.2","(42.8964211945243, -73.0002022520469)","1"
"103481","VSP - A4 St. Johnsbury","2010-06-20T00:00:00.000","St. Johnsbury","RED VILLAGE RD.- ST. JOHNSBURY","2010","Sunday","0:00","Good","Driving too fast for conditions","Passenger","Fatality (K)","No","Female","19","(44.4689497928508, -71.9480635427319)","1"
"103481","VSP - A4 St. Johnsbury","2010-06-20T00:00:00.000","St. Johnsbury","RED VILLAGE RD.- ST. JOHNSBURY","2010","Sunday","0:00","Good","Driving too fast for conditions","Driver","Fatality (K)","No","Male","21.1","(44.4689497928508, -71.9480635427319)","1"
"103481","VSP - A4 St. Johnsbury","2010-06-20T00:00:00.000","St. Johnsbury","RED VILLAGE RD.- ST. JOHNSBURY","2010","Sunday","0:00","Good","Driving too fast for conditions","Passenger","Fatality (K)","No","Male","22","(44.4689497928508, -71.9480635427319)","1"
"102716","VSP - B4 Rutland","2010-06-14T00:00:00.000","Poultney","VT-31","2010","Monday","7:00","Good","Exceeded authorized speed limit","Driver","Fatality (K)","Yes","Male","26.7","(43.475242602156, -73.2423713133343)","1"
"102349","VSP - A4 St. Johnsbury","2010-06-08T00:00:00.000","Sheffield","I-91","2010","Tuesday","0:00","Good","No improper driving","Driver","Fatality (K)","Yes","Female","27.7","(44.6795086068175, -72.1316833560514)","1"
"103044","VSP - B2 Royalton","2010-06-04T00:00:00.000","Hartland","US-5","2010","Friday","22:00","Good","Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner","Driver","Fatality (K)","No","Male","21.3","(43.7921646259021, -72.2628312514501)","1"
"103353","VSP - A4 St. Johnsbury","2010-05-27T00:00:00.000","St. Johnsbury","US-5","2010","Thursday","1:00","Good","Failure to keep in proper lane","Passenger","Fatality (K)","No","Female","25","(44.4885869100499, -72.0071550227424)","1"
"101525","VSP - A4 St. Johnsbury","2010-05-23T00:00:00.000","Waterford","US-5","2010","Sunday","13:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Male","22","(44.3943508700999, -72.0236488497252)","1"
"103312","VSP - D1 Rockingham (VOID)","2010-05-18T00:00:00.000","Cavendish","VT-103","2010","Tuesday","9:00","Good","No improper driving","Driver","Fatality (K)","Yes","Male","81.3","(43.350243482969, -72.6262189536515)","1"
"101220","VSP - A5 Derby","2010-04-30T00:00:00.000","Albany","TOWN ROAD 0011","2010","Friday","7:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","20.5","(44.7221103210991, -72.3639178455181)","1"
"101270","VSP - B3 Bradford (VOID)","2010-04-20T00:00:00.000","Newbury","I-91","2010","Tuesday","1:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Male","24.8","(44.1642416365872, -72.0852179892121)","1"
"100757","VSP - A2 St. Albans","2010-03-24T00:00:00.000","Georgia","I-89","2010","Wednesday","18:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Male","20.7","(44.7026772312153, -73.0953888070105)","1"
"101201","VSP - A2 St. Albans","2010-03-13T00:00:00.000","South Hero","TOWN ROAD 0006","2010","Saturday","8:00","Good","Technology Related Distraction","Passenger","Fatality (K)","No","Male","55","(44.6536867771145, -73.3461934203694)","1"
"100000","VSP - A4 St. Johnsbury","2010-03-10T00:00:00.000","Lyndon","I-91","2010","Wednesday","11:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","84.8","(44.5300983084968, -72.0148819905843)","1"
"101317","VSP - B4 Rutland","2010-02-23T00:00:00.000","Rutland Town","Unknown","2010","Tuesday","14:00","Slick",,"Pedestrian","Fatality (K)","N/A","Female","82","(43.58564, -72.97036)","1"
"101389","VSP - D2 Brattleboro (VOID)","2010-01-31T00:00:00.000","Dummerston","I-91","2010","Sunday","16:00","Good",,"Pedestrian","Fatality (K)","N/A","Female","75","(42.9627925711501, -72.5273817334057)","1"
"100180","VSP - A3 Middlesex","2010-01-25T00:00:00.000","Montpelier","I-89","2010","Monday","3:00","Slick","Driving too fast for conditions","Driver","Fatality (K)","Yes","Male","43.2","(44.1917073936718, -72.5771659066412)","1"
"100180","VSP - A3 Middlesex","2010-01-25T00:00:00.000","Montpelier","I-89","2010","Monday","3:00","Slick","Driving too fast for conditions","Passenger","Fatality (K)","No","Female","62","(44.1917073936718, -72.5771659066412)","1"
"99927","VSP - A1 Williston","2010-01-07T00:00:00.000","Charlotte","TOWN ROAD 0008","2010","Thursday","15:00","Good","Made an improper turn","Driver","Fatality (K)","Yes","Female","75.8","(44.3339539973322, -73.2203567705313)","1"
