"provider_id","provider_case","provider_name","license_id","current_license_start_date","current_license_end_date","license_type","provider_program_type","address_1","address_2","provider_town","zip_code","phone_number","email_address","county","ahs_district","total_licensed_capacity","infant_licensed_capacity","toddler_licensed_capacity","preschool_licensed_capacity","school_age_licensed_capacity","special_services_status","provider_referral_status","current_stars_level","reported_food_program_participation","accreditation","accreditation_start_date","accreditation_end_date","reported_desired_infant_capacity","reported_desired_toddler_capacity","reported_desired_preschool_capacity","reported_desired_school_age_capacity","reported_infant_vacancies","reported_toddler_vacancies","reported_preschool_vacancies","reported_school_age_vacancies","special_schedule","usual_program_start","usual_program_end","prequalified_prekindgarten_program","prequalified_prekindgarten_start_date","prequalified_prekindgarten_end_date"
"3604","2572","Fayston Elementary School Preschool","1578","2019-10-13T00:00:00.000","2022-10-08T00:00:00.000","Licensed Provider","CBCCPP","782 German Flats Road",,"Fayston","5673","8024963636","chooker@huusd.org","Washington","MDO","21","0","0","21","0",,"Active","4 Star",,,,,"0","0","14","0","0","0","6","0",,"07:30:00","12:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"256825","183642","Montpelier Public Schools Early Childhood Program","72415","2020-08-02T00:00:00.000","2023-07-29T00:00:00.000","Licensed Provider","CBCCPP","1 Park Ave",,"Montpelier","5602","8022258200","brendab@mpsvt.org","Washington","MDO","20","0","0","20","0",,"Active","5 Star","1",,,,"0","0","24","0","0","0","0","0",,"0","0","Prequalified PreK Program - Public School","10/7/2020","6/30/2023"
"3074","2183","Moretown Elementary School Preschool","1296","2019-10-13T00:00:00.000","2022-10-08T00:00:00.000","Licensed Provider","CBCCPP","940 Route 100B",,"Moretown","5660","8024963742","mcouturier@huusd.org","Washington","MDO","47","0","0","47","0","Yes","Active","4 Star","1",,,,"0","0","30","0","0","0","5","0",,"07:30:00","17:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3869","2770","Northfield Elementary School Pre-K","1668","2019-11-10T00:00:00.000","2022-11-05T00:00:00.000","Licensed Provider","CBCCPP","10 Cross Street",,"Northfield","5663","8024856161","arogers@cvsu.org","Washington","MDO","35","0","0","35","0","Yes","Active","5 Star",,,,,"0","0","15","0","0","0","0","0",,"07:45:00","14:45:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"306200","241834","OSSD Braintree Early Education Program","79114","2021-07-18T00:00:00.000","2024-07-13T00:00:00.000","Licensed Provider","CBCCPP","66 Bent Hill Road",,"Braintree","5060","8027289373","hhart@orangesouthwest.org","Orange","MDO","20","0","0","20","0",,"Active","4 Star",,,,,"0","0","20","0","0","0","3","0",,"07:30:00","14:15:00","Prequalified PreK Program - Public School","5/24/2021","6/30/2024"
"362620","312031","OSSD Brookfield Early Education Program","82734","2019-08-18T00:00:00.000","2022-08-13T00:00:00.000","Licensed Provider","CBCCPP","1728 N Ridge Road",,"Brookfield","5036","8022763153","ebetters@orangesouthwest.org","Orange","MDO","15","0","0","15","0",,"Inactive","3 Star","1",,,,"0","0","20","0","0","0","3","0",,"0","0","Prequalified PreK Program - Public School","6/15/2021","6/30/2024"
"286022","213156","OSSD Early Education Program","75534","2021-01-31T00:00:00.000","2024-01-27T00:00:00.000","Licensed Provider","CBCCPP","40 Ayers Brook Road",,"Randolph","5060","8027286732","kpicard@orangesouthwest.org","Orange","HDO","20","0","0","20","0",,"Active","5 Star",,,,,"0","0","18","0","0","0","0","0",,"08:00:00","14:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"245220","172346","Rochester Preschool","67116","2019-09-15T00:00:00.000","2022-09-11T00:00:00.000","Licensed Provider","CBCCPP","222 S. Main Street",,"Rochester","5767","8027673161","lskaskiw@wrvsu.org","Windsor","HDO","15","0","0","15","0",,"Active","4 Star","1",,,,"0","0","30","0","0","0","0","0",,"08:00:00","14:45:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"132600","85402","Roxbury Preschool Program","39007","2019-09-15T00:00:00.000","2022-09-10T00:00:00.000","Licensed Provider","CBCCPP","1559 Roxbury Road","Rte 12A","Roxbury","5669","8022621506","bethkellogg@mpsvt.org","Washington","MDO","20","0","0","20","0",,"Active","1 Star","1",,,,"0","0","10","0","0","0","12","0",,"07:30:00","11:00:00","Prequalified PreK Program - Public School","8/27/2021","6/30/2024"
"3076","2184","Waitsfield Elementary Preschool","1297","2019-10-13T00:00:00.000","2022-10-08T00:00:00.000","Licensed Provider","CBCCPP","3951 Main Street",,"Waitsfield","5673","8024963643","kwimble@huusd.org","Washington","MDO","20","0","0","20","0","Yes","Active","4 Star",,,,,"0","0","15","0","0","0","0","0",,"07:30:00","12:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3454","2465","Warren Pre K Class","1509","2019-10-27T00:00:00.000","2022-10-22T00:00:00.000","Licensed Provider","CBCCPP","293 School Road",,"Warren","5674","8024962487","akisler@huusd.org","Washington","MDO","13","0","0","13","0","Yes","Active","3 Star",,,,,"0","0","30","0","0","0","0","0",,"08:00:00","14:30:00","Prequalified PreK Program - Public School","8/27/2021","6/30/2024"
"3540","2526","Williamstown Elementary School Pre-K","1552","2020-02-16T00:00:00.000","2023-02-11T00:00:00.000","Licensed Provider","CBCCPP","100 Brush Hill Road",,"Williamstown","5679","8024336653","amaccormack@cvsu.org","Orange","MDO","33","0","0","32","1","Yes","Active","4 Star",,,,,"0","0","48","0","0","0","10","0",,"07:30:00","15:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"176233","114689","Alburgh School District Preschool Program","50934","2021-01-31T00:00:00.000","2024-01-27T00:00:00.000","Licensed Provider","CBCCPP","45 Champlain Street",,"Alburg","5440","8027963573","wsavage@gisu.org","Grand Isle","ADO","20","0","0","20","0",,,"4 Star",,,,,,,"20","0",,,,,,"07:30:00","11:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2023"
"228616","155570","Burlington  School District EEE Program","63417","2020-02-02T00:00:00.000","2023-01-28T00:00:00.000","Licensed Provider","CBCCPP","150 Colchester Ave",,"Burlington","5401","8028648463","scurtis@bsdvt.org","Chittenden","BDO","40","0","4","36","0","Yes","Active","5 Star",,,,,"0","0","60","0","0","0","0","0",,"09:30:00","14:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"2233","1597","Burlington Technical Center Preschool","42","2019-12-22T00:00:00.000","2022-12-17T00:00:00.000","Licensed Provider","CBCCPP","52 Institute Road","F Building","Burlington","5401","8028648422","jwhitby@bsdvt.org","Chittenden","BDO","12","0","0","12","0","Yes","Active","5 Star","1",,,,"0","0","12","0","0","0","0","0",,"09:45:00","13:45:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"228619","155574","H.O. Wheeler Preschool","63418","2020-02-02T00:00:00.000","2023-01-28T00:00:00.000","Licensed Provider","CBCCPP","6 Archibald St",,"Burlington","5401","8028648463","scurtis@bsdvt.org","Chittenden","BDO","16","0","0","16","0","Yes","Active","5 Star",,,,,"0","0","16","0","0","0","0","0",,"08:15:00","14:45:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"228617","155571","J.J. Flynn Preschool","63416","2020-02-02T00:00:00.000","2023-01-28T00:00:00.000","Licensed Provider","CBCCPP","1645 North Ave",,"Burlington","5408","8028648463","scurtis@bsdvt.org","Chittenden","BDO","17","0","0","17","0","Yes","Active","5 Star",,,,,"0","0","20","0","0","0","0","0",,"08:15:00","14:45:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"91245","47180","Malletts Bay School","29282","2019-09-15T00:00:00.000","2022-09-10T00:00:00.000","Licensed Provider","CBCCPP","609 Blakely Road",,"Colchester","5446","8022645900","Nancy.Smith@colchestersd.org","Chittenden","BDO","45","0","0","44","1",,"Active","5 Star",,,,,"0","0","30","0","0","0","0","0",,"08:30:00","14:45:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"138564","89091","North Hero Preschool","46154","2021-01-31T00:00:00.000","2024-01-27T00:00:00.000","Licensed Provider","CBCCPP","6441 Route 2",,"North Hero","5474","8023728866","aellison@gisu.org","Grand Isle","ADO","20","0","0","20","0",,,"5 Star","1",,,,"0","0","10","0","0","0","0","0",,"08:00:00","14:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"228618","155573","Sustainability Academy Preschool","63415","2020-02-02T00:00:00.000","2023-01-28T00:00:00.000","Licensed Provider","CBCCPP","123 North Street",,"Burlington","5401","8028648480","scurtis@bsdvt.org","Chittenden","BDO","15","0","0","15","0","Yes","Active","5 Star",,,,,"0","0","15","0","0","0","0","0",,"08:15:00","14:45:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
