"department","department_acronym","division","title","servicedescription","servicearea","servicearea2_sub","customerdescription","customerdetail","requiredfees","requiredfeesother","service_federally_mandated","service_federally","service_completed_by_dep","service_completed_by_depother","otherdepartments","delivery_method_walk_in","delivery_method_phone","delivery_method_mail","delivery_method_text","delivery_method_internet","delivery_method_other","delivery_method_other_text","serviceurl","servicephone","helptoservewalkin","helptoservephone","helptoserveinternet","helptoserveother","departmentserveinperson_high","departmentserveinperson_low","digitalmaturity","receivecustomerinformation","receivecustomerinformati","applicationtorecord","technologyreplacement","technologyreplacementdetail","tabulardata","tabulardataother","rawdatamadeavailable","rawdatamadeavailableother","vulnerablepop1","vulnerablepop2","jobs","sub_cat2"
"Public Utilities Commission","PUC","SF Water","Water Conservation Assistance Portal - Sign In","For help with Water Conservation fill out the form","Administration & Records","Account Services","Resident;#Business","Single Family residences, Commercial, Mixed sue Commercial / Residential, Landscape (Irrigation account)","No",,"No",,"No",,"Yes",,,,,"true",,,"https://conservation.sfwater.org/Account/Register.aspx","415-551-4730","0","2","2","0","3","1","3","Custom Form",,"SFPUC Conservation system","No, we have no plans to replace system. System enhancements are sufficient","NA","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database",,,,,
"Superior Court","DSC",,"Temporary Judge Application",,"Administration & Records","Hiring & Employment","Resident",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,"Jobs","Volunteers"
"Superior Court","DSC",,"Wills & Decedents' Estate Forms",,"Administration & Records","Formal Requests & Forms","Resident",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,
"Public Utilities Commission","PUC","SF Water","Water Efficient Equipment Retrofit Grant Program Guidelines & Application","We are offering a rebate program for non-residential retail water service customers who can significantly reduce their use of potable water through upgrade or replacement of existing onsite indoor water using equipment.","Business","Registration and Permits","Business","Non-residential retail water service customers who can significantly reduce their use of potable water through upgrade or replacement of existing onsite indoor water using equipment.

Eligible projects must achieve a water savings of 200 ccf (149,000 gallons) or more a year to qualify.  We will provide qualifying projects rebate funding of $1.00 per ccf over a 10-year lifespan up to 50% of the project’s equipment costs.   A single customer may apply for more than one project.","No",,,,"No",,"Yes",,,,,"true",,,"https://sfwater.org/index.aspx?page=512","415-551-4730","0","2","2","0","2","1","3","Custom Form",,"File system","No, we have no plans to replace system. System enhancements are sufficient","NA","No",,,,,,,
"Public Utilities Commission","PUC","SF Water","Water Efficient Irrigation Ordinance Tier 1 Projects","For smaller landscape projects, compliance with the Water Efficient Landscape Ordinance requires a simple checklist application. Your project qualifies as a Tier 1 project if it:

Includes 1,000 - 2,500 square feet of modified landscape
Is designed to include at least 75% low water use plants
Has less than 25% turf area","Permitting","Energy & Environment","Resident","For smaller landscape projects, compliance with the Water Efficient Landscape Ordinance requires a simple checklist application. Your project qualifies as a Tier 1 project if it:

Includes 1,000 - 2,500 square feet of modified landscape
Is designed to include at least 75% low water use plants
Has less than 25% turf area","No",,"Yes",,"No",,"Yes",,"true",,,"true",,,"https://sfwater.org/index.aspx?page=689","415-551-4730","0","1","1","0","1","1","3","Custom Form",,"File system","No, we have no plans to replace system. System enhancements are sufficient","NA","No",,,,,,"Permit","Building & Construction"
"Public Utilities Commission","PUC","SFPUC Wastewater Enterprise Collection System Division","Commercial Fats, Oils & Grease (FOG) Control","The FOG Control Ordinance requires San Francisco restaurants and other food service establishments that cook food, and therefore have grease in their wastewater discharges, to install grease capturing equipment (i.e. traps or interceptors).","Business","Registration and Permits","Business","Typically Restaurants","No",,"No",,"Yes",,"Yes",,"true",,,"true",,,"https://sfwater.org/index.aspx?page=480","415-695-7310",,"1","1",,"2","1","3","Custom Form",,"File system","Not applicable","NA",,,"Other: please describe",,,,"Permit","Public Benefit & Safety"
"Public Utilities Commission","PUC","SF Water","Water Efficient Irrigation Ordinance Tier 2 Projects","For new and modified landscape projects over 500 square feet, compliance with the Water Efficient Irrigation Ordinance requires professional documentation to be submitted to assure that your landscape is planned and maintained to meet water and irrigation efficiency standards. Your project qualifies as a Tier 2 project if it:

Includes a new landscape area at least 500 square feet or a modified landscape area at least 2,500 square feet
OR

Is Tier 1 but includes less than 75% low water use plants and/or more than 25% turf","Permitting","Energy & Environment","Business","This tier is typically for business due to the large landscape area","No",,"Yes",,"No",,"Yes",,"true",,,"true",,,"landscape@sfwater.org","415-551-4730","0","2","2","0","1","1","3","Custom Form",,"Water Conservation System","No, we have no plans to replace system. System enhancements are sufficient","NA","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database",,,,"Permit","Building & Construction"
"Public Utilities Commission","PUC","SFPUC Water Conservation Division","Commercial High-Efficiency Clothes Washer Rebate","The Commercial HEW Rebate Program is for the purchase and installation of commercial grade common area clothes washers only.  Residential grade machines are not eligible to receive a rebate through this program.","Business","Taxes and Statements","Business","For Commercial Coin operated washers","No",,"No",,"Yes",,"Yes",,"true",,,"true",,,"https://www.sfwater.org/index.aspx?page=176","415-551-4730","0","1","1","0","12","3","4","Custom Form",,"SFPUC Water Conservation System","No, we have no plans to replace system. System enhancements are sufficient","NA","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database",,,,,
"Public Utilities Commission","PUC","SF Water","Women on the Rise Program and Future Opportunities","Increasing Women in the Construction Trades","Social & Health Services","Jobs & Workforce Development","Resident","Women in the trades","No",,"No",,"No",,"Yes",,"true",,,"true",,,"tradeswomeninfo@sfwater.org","415-554-1809","0","2","2","0","1","1","3","Custom Form;#Email",,"File system","No, we have no plans to replace system. System enhancements are sufficient","NA","No",,,,"true","Women","Jobs","Workforce Development"
"Superior Court","DSC",,"Alternative Dispute Resolution Program (ADR Forms)",,"Public Safety & Justice","Legal Services & Enforcement","Resident",,,,,,,,,"false","false","false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,
"Superior Court","DSC",,"Annulment/Nullity of Marriage",,"Administration & Records","Certificates & Public Record","Resident",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,
"Superior Court","DSC",,"Application to Provide Third Party Electronic Filing Services for Civil Case Types",,"Public Safety & Justice","Legal Services & Enforcement","Resident",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,
"Superior Court","DSC",,"Child custody and visitation",,"Public Safety & Justice","Legal Services & Enforcement","Resident",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,
"Superior Court","DSC",,"Child support",,"Public Safety & Justice","Legal Services & Enforcement","Resident",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,
"Superior Court","DSC",,"Dissolution of Marriage/Domestic Partnership",,"Administration & Records","Certificates & Public Record","Resident",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,
"Superior Court","DSC",,"Jury Commissioner (Jury Duty)",,"Administration & Records","Hiring & Employment","Resident",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,"Jobs","Volunteers"
"Superior Court","DSC",,"Jury duty",,"Administration & Records","Hiring & Employment","Resident",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,"Jobs","Volunteers"
"Superior Court","DSC",,"Language Access Customer Complaint Form",,"Administration & Records","Complaints & Feedback","Resident;#Visitor",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,"true","Limited-English Proficient",,
"Superior Court","DSC",,"Legal Separation",,"Administration & Records","Certificates & Public Record","Resident",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,
"Superior Court","DSC",,"Media Request to Photograph, Record, or Broadcast (form MC-500)",,"Administration & Records","Public Meetings & Appeals","Business",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,
"Superior Court","DSC",,"Mental Health Conservatorship",,"Public Safety & Justice","Legal Services & Enforcement","Resident",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,"true","People with disabilities",,
"Superior Court","DSC",,"Name change",,"Administration & Records","Certificates & Public Record","Resident",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheriff","SHF",,"Buffin injunction.","This service provides an expediated own recognizance review for those persons who are arrested and booked into the county jail and who are eligible for pre-arraignment release.","Public Safety & Justice","Legal Services & Enforcement","Other","An incarcerated person, or a family member, friend or an attorney representing an incarcerated person.","No",,"Other","The Federal Court has issued an injunction.","Other","This service is completed by the SFSO, a non-profit completes paperwork and submits documents to the Superior Courts for review and action.","No","true","false","false","false","false","true","Legal documents are uploaded into a system for review by judicial officers.","www.sfsheriff.com","415-626-4995","22",,,,"52","38","2","Paper;#Non-fillable PDF;#Other",,"Legal documents created for this service.","Not applicable",,"Other","Data for this injunction is primarily maintained by the SFSO.","Other: please describe","Reports are authored and published on the SFSO website.",,,,
"Sheriff","SHF","Civil Unit","Carry out a bank levy.","California law allows a creditor to garnish, or levy, a debtor's bank account to withdraw funds to pay off a debt","Public Safety & Justice","Legal Services & Enforcement","Resident;#Business;#Visitor;#Other","Generally an attorney represents a business or a resident.","Yes",,"Yes",,"Other","A process server may also provide this service, but all legal documents but must filed with the Civil Unit of the Office of the Sheriff.","This process is mandated by state law.","true","false","true","false","false","true","Original signatures are required on legal documents.","www.sfsheriff.com","415-554-7235","72","8","0",,"30","15","2","Paper",,"Writ of Execution.","Not applicable",,"No",,,"Data entry occurs.",,,,
"Sheriff","SHF","Civil Unit","Carry out a keeper levy","California law allows a creditor to garnish, or levy, a debtor’s business to pay off a judgment debt","Public Safety & Justice","Legal Services & Enforcement","Business","Any person with a writ from the Court in order to satisfy a judgement.","Yes",,"Yes",,"Yes",,"This process is mandated by state law.","true","false","true","false","true","false",,"www.sfsheriff.com","415-554-7235","0",,,,"2","1","1","Paper;#Non-fillable PDF",,"Writ of Execution.","Not applicable",,"Yes","Data entry.",,"Through data entry.",,,,
"Sheriff","SHF","Internal Affairs Unit","Investigations into allegation of misconduct.","Investigations and timely disposition of allegations of misconduct by personnel and any policy violations.","Public Safety & Justice","Legal Services & Enforcement","Resident;#Visitor;#Other","Any person may file a complain against an employee of the Office of the Sheriff.","No",,"Yes",,"No",,"Yes","true","true","true","false","true","false",,"www.sfsheriff.com","415-554-2380","8","8",,,,"1","4","Paper;#Non-fillable PDF;#Fillable PDF;#Custom Form;#Email",,"Citizen Complaint Form","Not applicable",,"Yes",,"Through direct access to the underlying database",,,,,
"Sheriff","SHF","Civil Unit","Claim of Right to Possession and Notice of Hearing","Recover possessions of the premises.","Public Safety & Justice","Legal Services & Enforcement","Resident;#Business;#Visitor;#Other","Any private person or a representative of a business.","No",,"Yes",,"Yes",,"This service is mandated by state law.","true","false","true","false","true","false",,"www.sfsheriff.com","415-554-7235",,,,,"1","1","2","Paper;#Non-fillable PDF",,"Claim of Right.","Not applicable",,"Yes",,"Through ad hoc requests for data from the vendor",,,,,
"Sheriff","SHF","Civil Unit","Collect a judgment with an earnings withholding order","You can collect a judgment that is owed by getting an earnings withholding order from the court","Public Safety & Justice","Legal Services & Enforcement","Business;#Resident;#Visitor","Any private person.","Yes",,"Yes",,"Other","A process server may complete this function.  However, all legal documents must be filed with the Civil Unit of the Office of the Sheriff.","It is state mandated.","true","false","true","false","false","false",,"www.sfsheriff.com","415-554-7235",,,,,"20","15","2","Paper",,"Writ of Execution","Not applicable",,"Yes",,"Through ad hoc requests for data from the vendor",,,,,
"Sheriff","SHF","Administration and Programs Division","Community Programs","Services include alternatives to incarceration for work alternatives and electronic monitoring, as well as Five Keys Charter School for educational classes, access to NoVA, and evidence based programmatic groups and individual sessions for justice involved persons.","Public Safety & Justice","Community Programs & Education","Resident;#Visitor;#Other","Any justice involved person may receive services at this location.","No",,"No",,"Yes",,"Yes","true","true","false","false","true","true","Remote monitoring from GPS and any referral from the community.","www.sfsheriff.com","415-575-6461",,,,,"120","75","2","Paper;#Non-fillable PDF",,"Forms vary depending on the service provided as this location provides a variety of services.","Not applicable",,"Other","Raw data depends on the form used and the service provided.","Other: please describe","Please see number 25 above.","true","Re-entry population",,
"Sheriff","SHF","Civil Unit","Declaring bankruptcy","Declaring bankruptcy may stop court-ordered levies. Please immediately notify the San Francisco Sheriff’s Office of your bankruptcy filing to prevent further enforcement action.","Public Safety & Justice","Legal Services & Enforcement","Resident;#Visitor;#Business;#Other","Any private person or a business.","No",,"Yes",,"Yes",,"This function is mandated by state law.","true","false","true","false","false","true","By fax","www.sfsheriff.com","415-554-7235",,,,,"30","20","2","Paper;#Non-fillable PDF",,"Bankruptcy forms generated by the Court.","Not applicable",,"Yes",,"Through ad hoc requests for data from the vendor",,,,,
"Sheriff","SHF","Custody Operations Division","Deposit money into an incarcerated person’s account","Deposit up to $100 each week into an incarcerated person’s account.","Public Safety & Justice","Payments","Resident;#Visitor;#Other","Any person wishing to deposit money to the account of an incarcerated person.","Other","There are three options to deposit funds into an account. The use of the internet has a fee, in-person at the jail  has no fee and the use of the money kiosk in the lobby at 425-7th street has no fee associated with this service.","No",,"Yes",,"Yes","true","false","false","false","true","true","Kiosk at 425-7th Street","www.sfsheriff.com","415-554-4771",,,,,,,"2","Not Applicable. No customer information recorded.",,,"No, we have no plans to replace system. System enhancements are sufficient",,"No",,,,,,,
"Sheriff","SHF","Administration and Programs Division","Discharge planning","The San Francisco Sheriff’s Office Discharge Planning team helps people who are released from jail return to the community safely.","Public Safety & Justice","Case Services","Resident;#Visitor","People are often released from jail on short notice without time to make plans for a safe return to the community.","No",,"No",,"Yes",,"Yes","true","true","false","false","false","false",,"www.sfsheriff.com","415-553-9093",,,,,,,"2","Email;#Other","Case managers receive referrals through many different systems.","There is no specific application.","Not applicable",,"No",,"Through ad hoc requests for data from the vendor",,,,,
"Sheriff","SHF","Administration and Programs Division","Enroll in No Violence Alliance Program (NoVA)","NoVA is a voluntary program which provides case management, wrap around services and temporary housing to persons involved in the criminal justice system.","Public Safety & Justice","Community Programs & Education","Resident;#Visitor;#Other","Persons charged with crimes of violence, persons who have been charged with four new offenses in two years or persons charged with burglary.","No",,"No",,"Yes",,"Yes","true","true","true","true","true","true","Reference by case manager.","www.sfsheriff.com","415-575-6455",,,,,"120","90","3","Paper;#Non-fillable PDF;#Email;#Other",,"NoVA Application","Not applicable",,"Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)","Data entry","true","Re-entry population",,
"Sheriff","SHF","Civil Unit","Evictions","By law, the Sheriff’s Office is the only agency in San Francisco that may carry out court-ordered evictions.","Public Safety & Justice","Legal Services & Enforcement","Resident;#Business;#Visitor;#Other","Any private person or business representative.","Yes",,"Yes",,"Yes",,"This service is mandated by the state.","true","false","true","false","true","false",,"www.sfsheriff.com","415-554-7235",,,,,"35","15","2","Paper;#Non-fillable PDF",,"Writ of Execution with signed instructions.","Not applicable",,"Yes",,"Through direct access to the underlying database","Data entry.",,,"Housing","Landlord & Rent Services"
"Sheriff","SHF","Civil Unit","File a third-party claim","File a third-party claim through the San Francisco Sheriff’s Office","Public Safety & Justice","Legal Services & Enforcement","Resident;#Business;#Visitor;#Other","Any private person or an individual representing a business.","No",,"Yes",,"Yes",,"This process is mandated by the state.","true","false","true","false","true","false",,"www.sfsheriff.com","415-554-7235",,,,,"2","1","2","Paper;#Non-fillable PDF",,"Third Party Claim","Not applicable",,"No",,"Other: please describe","See number 25 above.",,,,
"Sheriff","SHF","Custody Operations Division","Find a person in jail","Find a person in jail","Administration & Records","Microservice","Resident;#Business;#Visitor","Public","No",,"No",,"Yes",,"Yes","false","false","false","false","true","false",,"www.sfsheriff.com","415-553-1430",,,,,,,"4","Other;#Not Applicable. No customer information recorded.","The SFSO does not track customer use for this process.","N/A","Not applicable",,"No",,,"No raw data is available.",,,,
"Sheriff","SHF","Civil Unit","Oppose an earnings withholding order","You may oppose an earnings withholding order if it is incorrect or will cause you financial hardship","Public Safety & Justice","Legal Services & Enforcement","Resident;#Visitor;#Other;#Business","Any private person or a representative of a business.","No",,"Yes",,"Yes",,"This service is mandated by state law.","true","false","true","false","true","false",,"www.sfsheriff.com","415-554-7235",,,,,"8","7","2","Paper;#Non-fillable PDF;#Not Applicable. No customer information recorded.",,"The form used is from the Superior Court.","Not applicable",,"No",,"Through direct access to the underlying database",,,,,
"Sheriff","SHF","Custody Operations Division","Order commissary items for a person in jail","You may also order commissary items from the Sheriff’s Office’s approved online vendor and send them to a person in jail.","public safety & Justice","Legal Services & Enforcement","Resident;#Business;#Visitor","Any person wishing to order commissary for an incarcerated person.","Yes",,"No",,"Yes",,"Yes","false","true","false","false","true","true","Incarcerated persons may fill out a form.","www.sfsheriff.com","866-345-1884",,,,,,,"4","Paper;#Non-fillable PDF;#Fillable PDF;#Custom Form;#Email;#Other","This is a two tier system for ordering commissary. An incarcerated person may fill out a form or order by phone, while a community member uses an on-line system.","Keefe Commissary Form","4+ years",,"No",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)",,,,,
"Sheriff","SHF","Civil  Unit","Prejudgment Claim of Right to Possession","Recover possessions of the premises.","Public Safety & Justice","Legal Services & Enforcement","Resident;#Business;#Visitor","Plaintiff or plaintiff's attorney.","Yes",,"Yes",,"Yes",,"This is a state mandated service.","true","false","true","false","true","false",,"www.sfsheriff.com","415-554-7225",,,,,"7","3","2","Paper;#Non-fillable PDF",,"Writ of Execution","Not applicable",,"Yes",,"Through ad hoc requests for data from the vendor","Data is made available through a proof of service to the plaintiff.",,,,
"Sheriff","SHF","Custody Operations Division","Report a prisoner health emergency","Any person may report a health emergency for an incarcerated person.","Public Safety & Justice","Formal Requests & Forms","Resident;#Business;#Visitor;#Other","The public or any family, friend or representative of an incarcerated person.","No",,"No",,"Yes",,"Yes","true","true","false","false","true","false",,"www.sfsheriff.com",,,,,,,,"3","Not Applicable. No customer information recorded.",,"N/A","No, we have no plans to replace system. System enhancements are sufficient",,"No",,,,,,,
"Sheriff","SHF","Custody Operations Division","Schedule a visit with an incarcerated person.","Community members may schedule a visit with an incarcerated person.","Public Safety & Justice","Formal Requests & Forms","Resident;#Business;#Visitor;#Other","Public","No",,"No",,"Yes",,"Yes","true","true","false","false","true","false",,"www.sfsheriff.com",,,,,,,,"2","Paper;#Email",,"There is no required application.","Not applicable","Presently this process is predicated by the incarcerated person. This process will change as the SFSO returns to in-person visits.","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)",,,,,
"Sheriff","SHF",,"Send a care package","You may also order commissary items from the Sheriff’s Office’s approved online vendor and send them to a person in jail.","Public Safety & Justice","Payments","Resident;#Business;#Visitor;#Other","The recipients of this service are the incarcerated persons.","Yes",,"No",,"Yes",,"Yes","false","false","false","false","true","false",,"www.sfsheriff.com",,,,,,,,,"Not Applicable. No customer information recorded.",,"N/A","4+ years",,"No",,,,,,,
"Sheriff","SHF","Custody Operations Division","Send mail","You can send letters and printed material to a person in jail with some restrictions.","Public Safety & Justice","Formal Requests & Forms","Resident;#Business;#Visitor;#Other","Any person or person representing a business who wishes to send mail to an incarcerated person.","Other","The only feel is postage as required by the US Postal Service.","Yes",,"No",,"No","false","false","true","false","false","true","US Postal Service delivery only.","www.sfsheriff.com",,,,,,,,"1","Not Applicable. No customer information recorded.",,"N/A","Not applicable","N/A",,,"Other: please describe","No data is maintained.",,,,
"Sheriff","SHF","Civil Unit","Serving court papers","This service is for filing a small claim.","Public Safety & Justice","Legal Services & Enforcement","Resident;#Business;#Visitor","Any private person or representative of a business.","Yes",,"Yes",,"Other","Any person age 18 or older may serve the document.","This is a state mandated service.","true","false","true","false","true","false",,"www.sfsheriff.com","415-554-7235",,,,,"15","8","2","Paper;#Non-fillable PDF",,"SC100 Small Claim Form, generated by the Court.","Not applicable",,"Yes",,"Through ad hoc requests for data from the vendor",,,,,
"Sheriff","SHF","Administration and Programs Division","Survivor restoration program (SRP)","The San Francisco Sheriff’s Office Survivor Restoration Program advocates for and supports survivors of domestic and random violence.","Public Safety & Justice","Community Programs & Education","Resident;#Visitor;#Other","Victims and their families of violent crime.","No",,"No",,"No",,"Yes","true","true","false","true","false","false",,"www.sfsheriff.com",,,,,,,,,"Not Applicable. No customer information recorded.",,,"Not applicable",,"No",,"Other: please describe","Data is not maintained.",,,,
"Sheriff","SHF","Civil Unit","Temporary Restraining Orders (TRO)","There are different types of Civil restraining orders, each with their own eligibility requirements and steps to obtain that restraining order.","Public Safety & Justice","Legal Services & Enforcement","Resident;#Business;#Visitor;#Other","Any private person or person representing a business.","Other","There may be a fee or a fee waiver may be granted by a judicial officer.","Yes",,"Other","Any person age 18 or older and not named in the complaint may serve a TRO.","No","true","false","true","false","true","false",,"www.sfsheriff.com","415-554-7225",,,,,"60","25","2","Paper;#Non-fillable PDF",,"CH109: Notice of Court Hearing, CH110: Temporary Restraining Order, CH100: Request for Civil Harassment Restraining Order, CH120: How Can I Respond to a Request for a Civil Harassment Restraining Order, CH800: Proof of Firearms Turned In, Sold or Stored, CH250:Proof of Service","Not applicable",,"Yes",,,,,,,
"Sheriff","SHF","Custody Operations Division","Visiting as an unaccompanied minor","If you are 16- or 17-years old, you can apply to visit an incarcerated parent or legal guardian by yourself.","Public Safety & Justice","Formal Requests & Forms","Resident;#Visitor;#Other","A minor child aged 16 or 17 of an incarcerated parent or legal guardian.","No",,"No",,"Yes",,"Yes","true","false","false","false","true","false",,"www.sfsheriff.com",,,,,,,,"2","Not Applicable. No customer information recorded.",,"An application is not required.","Not applicable",,"No",,,,,,,
"Status of Women","WOM","WOM","VAW/GBV Grants Program","Violence Against Women/Gender-Based Violence Grants Program: Currently funding 40 community based organizations/ programs focused on Gender-Based Violence serving San Francisco.","Social & Health Services","Grants and Funding","Non-Profit Organization;#Resident","Information on program services and contact information","No",,"No",,"Yes",,"Yes","true","true","true","false","true","false",,"https://sfgov.org/dosw/violence-against-women-2","415-252-2570","1","1","1","1","5","2","2","Not Applicable. No customer information recorded.",,"Excel spreadsheet/log of contact interaction mainly for LAO purposes, when contact through walk-in/email/phone. No information kept on online access.","No, we have no plans to replace system. System enhancements are sufficient",,"No",,"Other: please describe","LAO reporting only, basically just a number count and note if LEP.",,,,
"Technology","TIS","Public Safety and Infrastructure","#SFWifi","Free public #SFWifi in 33 public parks and public spaces","Neighborhoods & Public Infrastructure","Other","Resident;#Business;#Visitor;#Other","Anyone with a wifi enabled device within proximity to #SFWifi in 33 public parks and public spaces","No",,"No",,"Yes",,"Yes","false","false","false","false","false","true","Customers must be within proximity of where #SFwifi is available","https://tech.sfgov.org/services/infrastructureandoperations/","415-701-2311","0","0","0","0","0","0","5","Not Applicable. No customer information recorded.",,"311's Customer Management system and ITSM ServiceNow","Yes, within 1-2 Years","Advancements in technology, better service","No",,,,,,,
"Technology","TIS","SFGovTV - Cable TV (Government Access)","Download Meetings","SFGovTV programs available for free online download","Administration & Records","Public Meetings & Appeals","Resident;#Business","General Public and business who needs access to archive meeting video of the Board of Supervisors and City Commission meetings","No",,"No",,"Yes",,"Yes","true","true","true","false","true","false",,"https://sfgovtv.org/program-request","415-554-4188","48","48","0","0","1","0","4",,,"not necessary","No, we have no plans to replace system. System enhancements are sufficient",,"No",,"Through a web service or application programming interface",,,,,
"Technology","TIS","SFGovTV - Cable TV (Government Access)","SFGovTV LIVE Meeting Coverage and Video Production Services","SFGovTV provides live coverage of Board of Supervisors, Commission, and Town Hall meetings and Mayor's Press Conferences and video production services","Administration & Records","Public Meetings & Appeals","Other;#Resident;#Business","Residents and businesses participating in City Board and Commission meetings","No",,"No",,"Yes",,"Board of Supervisors - meeting coverage and public comment call in during live broadcast meeting
Mayor - press conferences are live broadcast","true","false","false","false","true","false",,"https://sfgovtv.org/","415-554-4188","0","0","0","0","0","0","4","Not Applicable. No customer information recorded.",,"Google sheets","2-3 Year","Advances in technology and features in virtual meeting and broadcasting","No",,"Through a web service or application programming interface",,,,,
"Technology","TIS","SFGovTV - Cable TV (Government Access)","Viewer Feedback","Viewers are encouraged to complete a short survey to provide feedback for future services.","Administration & Records","Complaints & Feedback","Resident;#Business;#Other","Public and Business accessing SFGovTV services on TV and the Web","No",,"No",,"Yes",,"Yes","false","false","false","false","true","false",,"https://sfgovtv.org/viewer-feedback","415-554-4188","0","0","0.25","0","0","0","4","Custom Form;#Email",,"Google sheets","No, we have no plans to replace system. System enhancements are sufficient",,"No",,,,,,,
"Treasurer-Tax Collector","TTX","Office of Financial Empowerment","Bank on San Francisco",,"Social & Health Services","Financial Assistance",,"Someone who can't get a bank account.","Yes",,,,,,,"false","true","false","false","false","false",,,,,,,,,,,,,,,,,,,,"true",,,
"Treasurer-Tax Collector","TTX",,"Bureau of Delinquent Revenue (BDR)","Perform debt collections and enforcement work to recover delinquent revenue and protect the interests of the CCSF.","Public Safety & Justice","Legal Services & Enforcement",,"Besides collecting on our own taxes other City Agencies (i.e. SFO, SFMTA, SFPUC) utilize our debt collection services.","Other","BDR may be compensated through work orders or commissions to pay for the services and/or required staffing.","No",,"Other","Primarily handled by our department but we've also contracted with 2 collection agency vendors to supplement our collection services.","Yes","false","false","false","false","true","false",,"https://sftreasurer.org/about-us/bureau-delinquent-revenue",,"-1",,,,,,"4","Paper;#Custom Form;#Fillable PDF;#Non-fillable PDF;#Email",,,,,,,,,,,,
"Treasurer-Tax Collector","TTX",,"Business Account Update",,"Business","Taxes and Statements",,"Business owner",,,,,,,,"false","false","false","false","true","false",,,,,,,,,,,,,,,,,,,,,,,
"Treasurer-Tax Collector","TTX",,"Business Account Update",,"Business","Taxes and Statements",,"Business owner",,,,,,,,"false","false","false","false","true","false",,,,,,,,,,,,,,,,,,,,,,,
"Treasurer-Tax Collector","TTX",,"Business Tax Payment Portal",,"Business","Taxes and Statements",,,,,,,,,,"false","false","false","false","true","false",,,,,,,,,,,,,,,,,,,,,,,
"Treasurer-Tax Collector","TTX",,"Certificate of Authority (COA) to Collect Parking Tax",,"Business","Taxes and Statements",,,,,,,,,,"false","false","false","false","true","false",,,,,,,,,,,,,,,,,,,,,,,
"Treasurer-Tax Collector","TTX",,"Find a safe bank account",,"Administration & Records","Microservice",,,,,,,,,,"false","true","false","false","true","false",,,,,,,,,,,,,,,,,,,,,,,
"Treasurer-Tax Collector","TTX","Office of Financial Empowerment","Kindergarten to College",,"Social & Health Services","Community & Case Services",,"Parent",,,,,,,,"false","false","false","false","true","false",,,,,,,,,,,,,,,,,,,,"true",,,
"Treasurer-Tax Collector","TTX",,"Meet financial coach",,"Social & Health Services","Financial Assistance",,,,,,,,,,"false","false","false","false","true","false",,,,,,,,,,,,,,,,,,,,,,,
"Treasurer-Tax Collector","TTX","Property Tax","Pay unsecured property tax","Payment of and questions relating to unsecured property tax bills","Administration & Records","Payments",,"Property and business owners","Other","Service fee associated with credit or debit payment","Yes",,"Yes",,"Yes","true","true","true","false","true","false",,"sftreasurer.org/property","415-701-2311",,,,,"25","5","3","Fillable PDF",,"Questions through 311.  Payments through Hyland Onbase","No, we have no plans to replace system. System enhancements are sufficient","n/a","Other","unknown",,,,,,
"Treasurer-Tax Collector","TTX",,"Register a new business",,"Business",,,"New business owner",,,,,,,,"false","true","false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,
"Treasurer-Tax Collector","TTX","Office of Financial Empowerment","San Francisco Smart Money Coaching",,"Social & Health Services","Financial Assistance",,"People who are not great at managing their money",,,,,,,,"false","false","false","false","true","false",,,,,,,,,,,,,,,,,,,,,,,
"Treasurer-Tax Collector","TTX",,"Save For College",,"Social & Health Services","Financial Assistance",,,,,,,,,,"false","false","false","false","true","false",,,,,,,,,,,"•Paper",,,,,,,,,,,,
