"landuse","blklot","nameaddr","entitled","beststat","bestdate","units","unitsnet","affordable","affordablenet","section415","aff_target","tenure_type","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaurantnet","visit_exist","visit","visitnet","hotel_room_exist","hotel_room_prop","hotel_room_net","planner","sponsor","contact","contactph","pd","sd","nhood_37","nhood_41","plans","zoning","height_bulk","pda","sud","latitude","longitude","year_","qtr","year_qtr","geocoded_column",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"Resident","0104048","120 VARENNES ST","0","BP Filed","2019-07-25T00:00:00.000","3","1",,"0",,,,,,"NEW GROUND FLOOR ADU AND REMODEL OF EXITING GARAGE PER ORDINANCE NO 162-16","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"3 - Northeast","3","North Beach","North Beach",,"RH-3","40-X","Downtown/Van Ness/Northeast Neighborhoods PDA","Telegraph Hill-NB Residential","37.80108462","-122.406734","2019","Q3","2019_Q3","POINT (-122.406734 37.80108462)","18","18","6","3","23"
"Resident","5853015","194 GAVEN ST","0","BP Filed","2018-07-06T00:00:00.000","2","1",,"0",,,,,,"COMPLY WITH COMPLAINT# 201636782 & 201711291. LEGALIZATION OF UNAUTHORIZED UNIT PER ORDINANCE# 43-14","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"12 - South Central","9","Excelsior","Portola",,"RH-1","40-X","Bayview/Southeast Neighborhoods PDA",,"37.73325826","-122.4096507","2019","Q3","2019_Q3","POINT (-122.4096507 37.73325826)","91","91","2","2","25"
"Vacant","3570048","2075 MISSION ST","0","PL Filed","2019-03-28T00:00:00.000",,"0",,"0",,,,"2019-004451PRJ","Conditional Use Authorization for change of use from existing cosmetic school to Cannabis Retail Dispensary and Lounge. Facade alterations.",,"10064","-4229",,"0","-4229",,,"0",,"10064","0",,,"0",,,"0",,"0",,,"0",,,,"MCHRISTE","Rachel Malchow Architects",,"4157109093","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan; Mission Public Life Plan","NCT-MISSION","40-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Mission Street Formula Retail Restaurant Subdistrict; Fringe Financial Services RUD","37.76385642","-122.4190461","2019","Q3","2019_Q3","POINT (-122.4190461 37.76385642)","53","53","3","2","20"
"Resident","1667024","4820 FULTON ST","1","CONSTRUCTION","2017-04-06T00:00:00.000","2","1",,,,,,,,"CONVERT(E)GROUND FL GARAGE & STORAGE TO GARAGE & SEPARATE DWELLING UNIT BY BLDG(E)INTERIOR GARAGE SPACE & EXPAND 1-STORY INTO REARYARD.(N)GRND FL UNIT TO INCLUDE 1-BEDRM, 1-BATH, 1-KITCHN, CLOSETS, LAUNDRY & LIVING RM. ADD 2ND FL/REMODEL TO ACCOMODATE/REL","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"SYOUNG",,,,"1 - Richmond","1","Outer Richmond","Outer Richmond",,"RH-3","40-X","Richmond Corridors PDA",,"37.77284883","-122.4835872","2019","Q3","2019_Q3","POINT (-122.4835872 37.77284883)","8","8","8","4","29"
"Vacant","0195014","533 JACKSON ST","1","PL Approved","2018-03-13T00:00:00.000",,,,,,,,"2016-007531PRJ","CB3P - Request Conditional Use Authorization to allow a change of use from Limited-Restaurant to non-Formula-Retail Restaurant d.b.a. Raavi, on the ground floor and basement of the three-story-over-basement mixed-use building.",,"0","-1235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1235",,"0","0","0","0",,,,"SADINA",,,"4152995097","3 - Northeast","3","Financial District","Chinatown","Chinatown","CRNC","40-X","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.79612138","-122.4045711","2019","Q3","2019_Q3","POINT (-122.4045711 37.79612138)","104","104","6","3","6"
"Resident","0100020","870 UNION ST","1","CONSTRUCTION","2019-11-26T00:00:00.000","1","1",,,,,,,,"CONSTRUCT (N) 4-STORY SINGLE FAMILY RESIDENTIAL","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"NFOSTER",,,,"3 - Northeast","3","Russian Hill","Russian Hill",,"RM-1","40-X","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.80015706","-122.4136595","2019","Q3","2019_Q3","POINT (-122.4136595 37.80015706)","107","107","6","3","32"
"Resident","1703017","1295 47TH AVE","1","CONSTRUCTION","2019-11-25T00:00:00.000","12","4",,,,,,"2018-007483PRJ","ADDITIONAL DWELLING UNITS PER ORD# 162-16; ADD (4) DWELLING UNITS @ GOUND FL W/ (4) KITCHENS, (4) BATHROOMS AND (5) BEDROOMS; REMOVE (8) (E) GARAGE SPACES, INFILL GARAGES WITH ALUMINUM CLAD WOOD WINDOWS AND DOORS, NEW STUCCO TO MATCH EXISTING FACADE FINISH, STUCCO INFILL TO HAVE SCORED OUTLINE OF (E) GARAGE OPENINGS. ADDITION OF ADUS PER ORD #162-16.",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,"MCHANDLE",,,"4153053850","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside","Western Shoreline","RH-2","40-X","Sunset Corridors PDA",,"37.7624766","-122.5073234","2019","Q3","2019_Q3","POINT (-122.5073234 37.7624766)","39","39","10","7","35"
"Resident","5991001","300 - 308 UNIVERSITY ST","1","CONSTRUCTION","2019-11-14T00:00:00.000","1","1",,,,,,"2014.1345","New construction of four single-family dwellings on four vacant lots.","TO ERECT 3 STORIES, NO BASEMENT, SINGLE FAMILY DWELLING.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,,,,,"12 - South Central","9","Excelsior","Portola",,"RH-1","40-X",,,"37.72634449","-122.4142602","2019","Q3","2019_Q3","POINT (-122.4142602 37.72634449)","92","92","2","2","25"
"Resident","0803023","722 STEINER ST","0","PL Filed","2019-04-12T00:00:00.000","1","-1",,"0",,,,"2019-005176PRJ","Dwelling unit merger of two units within a single family building. The project would merge an owner occupied 913 square foot, one-bedroom one bath dwelling unit with a 3,580 square foot, four bedroom, four bath dwelling unit.  The project would remove the kitchen in the unit at the basement level and create a new bedroom.",,"0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,"SFERGUSO",,"COME LAGUE & CHARLENE LI","6502185207","5 - Western Addition","5","Western Addition","Hayes Valley",,"RH-2","40-X","Central City Neighborhoods PDA",,"37.77645425","-122.4327572","2019","Q3","2019_Q3","POINT (-122.4327572 37.77645425)","23","23","4","11","9"
"Resident","5324010","1466 PALOU AV","1","BP FILED","2016-10-26T00:00:00.000","2","1",,,,,,"2016-002845PRJ","TO LEGALIZE (E) UNAUTHORIZED DWELLING UNIT UNDER UNDER ORD #43-14.","TO LEGALIZE (E) UNAUTHORIZED DWELLING UNIT UNDER UNDER ORD #43-14.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"SJIMENEZ",,"FALLA EDUARDO MENDEZ",,"10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods PDA","3rd St Alcohol Restrict","37.73274956","-122.3881999","2019","Q3","2019_Q3","POINT (-122.3881999 37.73274956)","86","86","2","9","1"
"Resident","2688050","115 BELGRAVE AV","0","BP Filed","2017-10-04T00:00:00.000","1","1",,"0",,,,,,"ERECT (N) 3-STORY SINGLE FAMILY DWELLING","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"7 - Central","5","Haight Ashbury","Inner Sunset",,"RH-1(D)","40-X",,,"37.75934361","-122.4500192","2019","Q3","2019_Q3","POINT (-122.4500192 37.75934361)","114","114","7","11","14"
"Resident","5654023","209 PRENTISS ST","1","CONSTRUCTION","2019-06-06T00:00:00.000","1","1",,,,,,"2011.0793","Variance for Rear Yard, Mass Reduction and Lot Size to subdivide existing lot and construct a new 3-story dwelling on the new parcel.","ERECT 3 STORY SINGLE FAMILY RESIDENTIAL.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,,"0",,,,,,,,,,"11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"RH-1","40-X",,"Bernal Heights","37.73999312","-122.4118931","2019","Q3","2019_Q3","POINT (-122.4118931 37.73999312)","83","83","9","2","2"
"Resident","4031028","650 DE HARO ST","0","BP Filed","2018-01-05T00:00:00.000","2","1",,"0",,,,,,"LEGALIZE (E) 400 SF DWELLING UNIT AT 650A DE HARO ST(REAR BUILDING, LOWER UNIT) PER ORDINANCE 43-14.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"9 - South of Market","10","Potrero Hill","Potrero Hill","Showplace Square/Potrero Hill (EN)","RH-2","40-X","Eastern Neighborhoods PDA",,"37.76159185","-122.4016304","2019","Q3","2019_Q3","POINT (-122.4016304 37.76159185)","54","54","2","9","26"
"PDR","4829020A","1413 VAN DYKE AV","1","BP ISSUED","2017-07-06T13:17:35.000",,,,,,,,"2016-010781PRJ","CONSTRUCT (N) 1-STORY, NO BASEMENT, WAREHOUSE.","CONSTRUCT (N) 1-STORY, NO BASEMENT, WAREHOUSE.","4911","4911","0",,,"0",,,"0",,,"0","4911","4911","0",,,,"0","0",,,,,,"MCHRISTE",,"CHOW YING KIN & SIU MEI",,"10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","PDR-1-B","40-X","Bayview/Southeast Neighborhoods PDA","3rd St Alcohol Restrict","37.72704121","-122.3892103","2019","Q3","2019_Q3","POINT (-122.3892103 37.72704121)","86","86","2","9","1"
"Resident","1049058","1805 DIVISADERO ST","0","BP Filed","2018-11-29T00:00:00.000","1","1",,"0",,,,,,"COMPLY W/ NOV 201777332 BEFORE RESTORE DWELLING UNIT @ THE 2/FLOOR. LEGALIZATION OF RESIDENTIAL UNIT","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"5 - Western Addition","2","Western Addition","Pacific Heights",,"NC-2","40-X","Central City Neighborhoods PDA",,"37.78633521","-122.4404093","2019","Q3","2019_Q3","POINT (-122.4404093 37.78633521)","103","103","8","6","30"
"Resident","5524032","123 RIPLEY ST","1","BP APPROVED","2019-11-26T08:04:42.000","9","4",,,,,,"2016-014659PRJ","ADDITION OF (2)(N)UNITS PER ORD #162-16.","ADDITION OF (4)(N)UNITS PER ORD #162-16. (4)BEDROOM,(4)KITCHENS,(4)BATHROOMS. EXCAVATE (E) STORAGE & CRAWL SPACE IN NORTHSIDE OF BLDG. VOLUNTARY SEISMIC STRENGTHENING. ADD (N)SHEARWALLS, HOLDOWNS & FOUNDATION IN NORTHSIDE OF BLDG TO STRENGTHEN ALL (E) UNI","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"NKWIATKO","Mercury Engineering Group","Matthew Burket","4158260606","11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"RH-2","40-X",,"Bernal Heights","37.74441927","-122.4124692","2019","Q3","2019_Q3","POINT (-122.4124692 37.74441927)","83","83","9","2","2"
"Resident","6578027A","1473 CHURCH ST","0","BP Filed","2019-04-04T00:00:00.000","2","1",,"0",,,,,,"CONVERSION OF A SINGLE FAMILY TO TWO DWELLING. VERTICAL & HORIZONTAL ADDITION TO AN EXISTING (3) STO","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"7 - Central","8","Noe Valley","Noe Valley",,"RH-2","40-X","J Church and Mission Corridor PDA",,"37.74731436","-122.4266965","2019","Q3","2019_Q3","POINT (-122.4266965 37.74731436)","84","84","9","5","22"
"Visitor","3736084","48 TEHAMA ST","0","PL FILED","2016-05-10T00:00:00.000",,,,,,,,"2015-002325PRJ","Project proposes a 29-story, 350-ft vertical addition for lot 84/85 with 120 hotel rooms, Seven (7) residential units, 2,477 sf of restaurant space, and other accessory uses including event space, a spa, meeting rooms.  An additional 4-story, 60-ft tall addition will include 6,000 sf of office space ,4,000 sf of auto ramp and storage space leading to 13 parking spaces in lot 111.",,"0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,"120","120","RSCHUETT","Reuben, Junius & Rose, LLP",,"4155679000","9 - South of Market","6","Financial District","Financial District/South Beach","Transit Center District; Transit Center District Streetscape Plan; Downtown Streetscape Plan; Transbay; Downtown","C-3-O(SD)","350-S","Transbay/Rincon Hill PDA","Transit Center C-3-O(SD) Commercial; Transbay C3","37.78741687","-122.3966179","2019","Q3","2019_Q3","POINT (-122.3966179 37.78741687)","32","32","1","10","8"
"Resident","0839010","250 PAGE ST","1","BP ISSUED","2019-05-01T15:50:09.000","23","3",,"0",,,,"2017-009711PRJ","ADD 3 ADU'S PER ORDINANCE# 162-16 @ GROUND FLOOR. At South elevation (Page Street) two new aluminum clad wood windows (double hung sash) in (E) opening, replace (e) pedestrian door in kind. At North Elevation ( Lily Street), new opening for new aluminum clad wood window (double hung sash), new opening for new pedestrian entry door with aluminum clad wood frame and translucent tempered glazing, new concrete stair to residential unit entry.","ADD 3 ADU'S PER ORDINANCE# 162-16 @ GROUND FLOOR. UNIT""A"": 2 BEDROOM & 2 BATHS. UNIT""B"": 1 BEDROOM & 1 BATH. UNIT ""C"": 1 BEDROOM & 1 BATH.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,"DGANETSO",,"BASIL & SUSANNE MUFARREH FMLY LVG",,"6 - Buena Vista","5","Western Addition","Hayes Valley","Market and Octavia; Market and Octavia Living Alleys","RTO","40-X","Market Octavia PDA",,"37.77402956","-122.4249073","2019","Q3","2019_Q3","POINT (-122.4249073 37.77402956)","26","26","4","11","9"
"Resident","1066030","680 SPRUCE ST","1","CONSTRUCTION","2019-10-07T00:00:00.000","2","1",,,,,,"2013.0978","Two-story vertical addition to a two-story, 2,809 sf single-family home to create a 5,775 sf two-family home; renovate front facade; add front decks at 3rd and 4th floors; add one ground-floor parking space.","RENOVATION OF (E) SINGLE FAM RESIDENCE TO CREATE (N) 2 FAMILY RESIDENCES VERTICAL ADDITION OF TWO ADDITIONAL STORIES 2 (N)KITCHENS, 7(N) BATHS, 9(N) BEDROOMS, (N) INT. STAIR TO EXTEND UP TO ROOF (N) EXT. DECKS AT 3RD AND 4TH FLOORS, (N) 2 CAR GARAGE AUTOM","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,,"0",,,,,,,,,,"1 - Richmond","2","Presidio Heights","Presidio Heights",,"RH-2","40-X","Central City Neighborhoods PDA",,"37.78230562","-122.4529716","2019","Q3","2019_Q3","POINT (-122.4529716 37.78230562)","11","11","8","6","31"
"Resident","6339034","745 VIENNA ST","0","BP Filed","2018-08-20T00:00:00.000","2","1",,"0",,,,,,"LEGALIZATION OF UNIT @ REAR PORTION OF EXISTING BUILDING PER ORDINANCE 43-14.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"12 - South Central","11","Excelsior","Excelsior",,"RH-1","40-X",,,"37.7166093","-122.4329776","2019","Q3","2019_Q3","POINT (-122.4329776 37.7166093)","90","90","9","1","7"
"Resident","2041015","1783 08TH AV","0","BP Filed","2018-10-19T00:00:00.000","3","1",,"0",,,,,,"ADU PER ORDINANCE NO 162-16/PLANNING CODE SECTION 207(C)4) AND 307(1) CONVERT (E) STORAGE & GARAGE S","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"14 - Inner Sunset","7","Inner Sunset","Inner Sunset",,"RH-2","40-X",,,"37.75510152","-122.4648229","2019","Q3","2019_Q3","POINT (-122.4648229 37.75510152)","44","44","10","8","14"
"Resident","5503022","3179 CESAR CHAVEZ ST","1","CONSTRUCTION","2019-08-16T00:00:00.000","2","1",,,,,,,,"CONVERT SINGLE-FAMILY TO 2-FAMILY DWELLING; HORIZONTAL ADDITION INTO REARYARD, COMPLETE IMTERIOR REMODEL, ADDITION OF 3-CAR GARAGE & BICYLE PARKING, PARTIAL REMOVAL OF ROOF, (N) NFPA13R FIRE-SPRINKLERS THROUGHOUT (UNDER SEPARATE PERMIT).","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"ALEXANDE",,,,"11 - Bernal Heights","9","Bernal Heights","Bernal Heights","Mission District Streetscape Plan","RH-2","40-X",,"Bernal Heights","37.74787107","-122.4131053","2019","Q3","2019_Q3","POINT (-122.4131053 37.74787107)","83","83","9","2","2"
"Mixed","3515022","1675 HOWARD ST","0","PL FILED","2016-06-21T00:00:00.000",,,,,,,,"2016-005739PRJ","Proposed removal & replacement of (E) first floor windows at Howard Street. Construction of (N) 12'-6"" building on top of (E) parking structure.",,"19442","2892",,,,,,,,"6049","3200",,,,,"13393","-308",,"0",,,,,,,,"Centric Construction","Brynn McMillan","4159839520","8 - Mission","6","South of Market","Mission","Western SoMa (EN)","WMUG","55-X","Eastern Neighborhoods PDA","Western SoMa","37.77046175","-122.4171799","2019","Q3","2019_Q3","POINT (-122.4171799 37.77046175)","32","32","1","10","20"
"Resident","2877015","15 MERCED AV","0","BP Filed","2018-04-26T00:00:00.000","2","1",,"0",,,,,,"ADDITION OF DWELLING UNIT PER ORD NO 162-16. NO EXTERIOR CHANGES. COMPLY WITH PLANNING COMPLAINTS #2","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"14 - Inner Sunset","7","West of Twin Peaks","West of Twin Peaks",,"RH-1(D)","40-X","Forest Hill/West Portal PDA",,"37.74617536","-122.45892","2019","Q3","2019_Q3","POINT (-122.45892 37.74617536)","49","49","10","8","41"
"Mixres","3740030","TRANSBAY BLOCK 1","1","CONSTRUCTION","2019-11-26T00:00:00.000","390","390","156","156",,"100% AMI; 120% AMI;","Ownership",,,"TO ERECT 40 STORIES, 2 BASEMENTS, 390 UNITS RESIDENTIAL & RETAIL BUILDING.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,,,,,"9 - South of Market","6","Financial District","Financial District/South Beach","Transit Center District; Transit Center District Streetscape Plan; Downtown Streetscape Plan; Transbay","TB DTR","50/85/300-TB","Transbay/Rincon Hill PDA",,"37.78973655","-122.3917533","2019","Q3","2019_Q3","POINT (-122.3917533 37.78973655)","108","108","1","10","8"
"Vacant","0835004","30 VAN NESS AVE","0","PL Filed","2018-04-09T00:00:00.000","348","348","87","87",,,,"2017-008051PRJ","The Project proposes an alteration of the existing 5-story commercial office building and construction of a 47-story, approximately 520-foot tall tower containing 370 dwelling units, atop a podium containing approximately 234,000 square feet of office use with ground-floor retail. Off-street vehicle parking and loading facilities will be provided, as will Class 1 and 2 bicycle parking. The project would seek a Special Use District and amendments to the City's Zoning Map that would increase the height to 520' and permit general office above the 4th floor.",,"0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,"NFOSTER",,,"4155120586","4 - Downtown","6","Downtown/Civic Center","Tenderloin","Market and Octavia; The Market Street Hub Project; Market and Octavia Living Alleys; Downtown","C-3-G","120/400-R-2","Market Octavia PDA","Van Ness & Market Downtown Residential","37.77601157","-122.4189466","2019","Q3","2019_Q3","POINT (-122.4189466 37.77601157)","21","21","4","10","36"
"Resident","5701011","462 PRENTISS ST","1","BP ISSUED","2018-09-21T13:56:27.000","1","1",,,,,,"2015-001936PRJ","ERECT 3+-STORY, TYPE 5, SINGLE FAMILY DWELLING UNITS.","ERECT 3-STORY, TYPE 5, SINGLE FAMILY DWELLING UNITS.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"KDURANDE",,,"4152159106","11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"RH-1","40-X",,"Bernal Heights","37.73747247","-122.4123879","2019","Q3","2019_Q3","POINT (-122.4123879 37.73747247)","83","83","9","2","2"
"Mixres","0741002","500 TURK ST","1","BP ISSUED","2018-12-28T00:00:00.000","122","122","121","121",,"55% AMI;",,"2016-010340PRJ","Demolition of the existing building and new construction of an eight-story (79-ft tall) mixed-use development for use as a 100-percent affordable housing project with 107 affordable dwelling units, one manager?s unit, ground floor retail, residential common spaces that include residential supportive services, and common usable open space.",,"9955","2640",,,"0",,,"0",,,"0",,,"0",,"9955","2640",,"0",,,"0",,,,"CALEXAND","Tenderloin Neighborhood Development",,"4153583927","4 - Downtown","6","Downtown/Civic Center","Tenderloin",,"RC-4","80-T","Downtown/Van Ness/Northeast Neighborhoods PDA","North of Market Residential 1; Fringe Financial Services RUD","37.7826165","-122.4177483","2019","Q3","2019_Q3","POINT (-122.4177483 37.7826165)","20","20","5","10","36"
"Resident","1407009","345 26TH AV","1","BP APPROVED","2019-08-05T15:21:21.000","4","2",,"0",,,,,,"ADD UNIT PER ORDINANCE NO.162-16. INSTALL (1) NEW GROUND FLOOR DWELLING UNIT . REFRENCE LEGALIZATION","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"1 - Richmond","1","Outer Richmond","Outer Richmond",,"RM-1","40-X","Richmond Corridors PDA",,"37.7829034","-122.4863419","2019","Q3","2019_Q3","POINT (-122.4863419 37.7829034)","8","8","8","4","29"
"Vacant","6523001","1271 TREAT AV","0","BP Filed","2017-12-22T00:00:00.000","0","0",,"0",,,,,,"TO ERECT A 1-STORY CLUBHOUSE.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","P","OS","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Calle 24 SUD; Fringe Financial Services RUD","37.75020058","-122.4122356","2019","Q3","2019_Q3","POINT (-122.4122356 37.75020058)","53","53","3","2","20"
"PDR","4912001","1300 FITZGERALD AV / 1401 EGBERT AV","1","BP ISSUED","2016-11-29T08:27:20.000",,,,,,,,"2014.0954","The proposed project would subdivide the existing three lots on the project site into four new lots, demolish six smaller-scale industrial buildings (collectively measuring approximately 27,170 square feet) and construct two new, larger-scale industrial buildings (each measuring 14,100 square feet; collectively measuring 28,200 square feet). The two new industrial buildings would be used for light manufacturing, and would be approximately 30-ft tall in height with a clear interior ceiling height of 25-ft 8-in. The two new industrial buildings would be subdivided into smaller commercial units, each measuring approximately 3,525 square feet. The project would retain an existing one-and-one-half-story industrial building (1324 Fitzgerald Street/1439 Egbert Avenue; measuring approximately 22,000 square feet) and the three, two-story, mixed-use buildings with ground floor retail (collectively measuring 2,425 square feet) and approximately five dwelling units (1401 Egbert Avenue/2814-2822 Jennings Street; 2824-2836 Jennings Street; 1300-1306 Fitzgerald Avenue) located along Jenning Street between Egbert and Fitzgerald Avenues. As part of the lot line subdivision, the project would provide for a rear yard for the adjacent mixed-use buildings, which front onto Jennings Street. The four new lots would be subdivided to align to the existing and proposed buildings on the project site.","ERECT 1-STORY, TYPE 5, WAREHOUSE BUILDING. MAHER N/A.","28200","1030","0",,,"0",,,"0",,,"0","28200","1030","0",,,,"0","0",,,,,,"RSUCRE",,,,"10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","PDR-2","40-X","Bayview/Southeast Neighborhoods PDA","3rd St Alcohol Restrict","37.72256883","-122.3929855","2019","Q3","2019_Q3","POINT (-122.3929855 37.72256883)","88","88","2","9","1"
"Resident","2651002","1 CORBETT AV","0","BP Filed","2017-06-06T00:00:00.000","3","1",,"0",,,,,,"LEGALIZE (E) IN LAW PER ORDINANCE# 43-14. 3 BEDROOMS, 2 BATHS FOR NEW UNIT. ADD BICYCLE RACK. ADD SP","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"7 - Central","8","Castro/Upper Market","Castro/Upper Market",,"RH-2","40-X","Market Octavia PDA","Corona Heights Large Residence","37.7619469","-122.4396683","2019","Q3","2019_Q3","POINT (-122.4396683 37.7619469)","115","115","7","5","5"
"Resident","5521015","44 AZTEC ST","1","BP ISSUED","2017-09-06T10:44:50.000","1","1",,,,,,,,"ERECT A 3 STORIES OF A SINGLE FAMILY DWELLING","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"CTOWNES",,,,"11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"RH-1","40-X","J Church and Mission Corridor PDA","Bernal Heights","37.74535912","-122.4155258","2019","Q3","2019_Q3","POINT (-122.4155258 37.74535912)","83","83","9","2","2"
"Resident","1902006","1688 42ND AV","1","BP ISSUED","2018-04-26T11:30:52.000","2","1",,"0",,,,,,"ADDITION OF DWELLING UNIT AT GROUND FLR PER ORDINANCE NO. 95-17. NEW UNIT TO BE ONE BEDROOM, ONE BAT","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1","40-X",,,"37.75526957","-122.5009793","2019","Q3","2019_Q3","POINT (-122.5009793 37.75526957)","39","39","10","7","35"
"Resident","0918002E","2328 NORTH POINT ST","1","BP REINSTATED","2017-09-28T00:00:00.000","1","-1",,,,,,,,"ADD 13'-2""X 25'X 1-STORY @ REAR. ADD 1-STORY ON TOP. ALTER SHAPE OF WESTERN LIGHTWELL @ GROUND & ENLARGE EASTERN LIGHTWELL. ROOF DECK OVER 15' FRONT SETBACK OVER 3RD STORY. ROOF DECK ON TOP OF (N) STORY. INTERNAL RECONFIGURATION.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"BBENDIX",,,,"2 - Marina","2","Marina","Marina",,"RH-3","40-X",,,"37.80276859","-122.445705","2019","Q3","2019_Q3","POINT (-122.445705 37.80276859)","17","17","4","6","13"
"Mixed","3528007","340 DIVISION ST","1","BP ISSUED","2019-08-06T13:42:00.000",,,,,,,,"2015-011215PRJ","The project includes demolition of the existing 1,415 sq. ft. office building and new construction of an approximately 14,322 sq. ft., four-story and 40-ft. tall commercial trade shop building with accessory office use and ground floor garage for 4 accessory parking spaces.","TO ERECT 4 STORIES OF AN OFFICE BUILDING TYPE 3","15091","13697",,,,,,,,"3209","3209",,"11882","10488",,,,,"0",,,,,,,"DVU","Shambala Healing Arts Center",,"6503476014","8 - Mission","6","South of Market","Mission","Western SoMa (EN)","SALI","40-X","Eastern Neighborhoods PDA","Western SoMa","37.76940579","-122.4093519","2019","Q3","2019_Q3","POINT (-122.4093519 37.76940579)","32","32","1","10","20"
"Resident","3054003","580 MELROSE AV","0","BP Filed","2018-08-21T00:00:00.000","2","1",,"0",,,,,,"VERTICAL & HORIZONTAL ADDITION. ACCESSORY DWELLING UNIT ADDITION OF NEW 3RD FL WITH KITCHEN, BATH, L","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"13 - Ingleside","7","West of Twin Peaks","West of Twin Peaks",,"RH-1(D)","40-X",,,"37.73332708","-122.4537169","2019","Q3","2019_Q3","POINT (-122.4537169 37.73332708)","117","117","9","8","41"
