"fiscal_year","related_govt_units","organization_group_code","organization_group","department_code","department","program_code","program","character_code","character","object_code","object","sub_object_code","sub_object","fund_type_code","fund_type","fund_code","fund","fund_category_code","fund_category","revenue_or_spending","amount"
"1999","No","02","Public Works, Transportation & Commerce","DBI","DBI Building Inspection","XXX","No Program Defined","430","Interest & Investment Income","430","Unrealized Gain-Loss GASB31-27","430310","UnrealzdGain(Loss)-Eitc-GASB31","2S","Special Revenue Funds","2SBIF","Building Inspection Fund","2","Annual Projects","Revenue","-0.56"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","425","Fines; Forfeitures & Penalties","425","Traffic Fines","425110","Traffic Fines - Moving","2S","Special Revenue Funds","2SGTF","Parking & Traffic Gasoline Tax Fund","1","Operating","Revenue","1500000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","445","Intergovernmental Rev-State","446","State-Highway Users Tax","446211","Motor Vehicle Fuel Tax","2S","Special Revenue Funds","2SGTF","Parking & Traffic Gasoline Tax Fund","1","Operating","Revenue","5595517.45"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","445","Intergovernmental Rev-State","446","State-Highway Users Tax","446214","Gas Tax Apportionment County","2S","Special Revenue Funds","2SGTF","Parking & Traffic Gasoline Tax Fund","1","Operating","Revenue","9600.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","445","Intergovernmental Rev-State","448","State - Other","448912","Gas Tax Prop-111 Sec2105 Conty","2S","Special Revenue Funds","2SGTF","Parking & Traffic Gasoline Tax Fund","1","Operating","Revenue","2586176.90"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","475","Other Revenues","476","Gain(Loss) On Sales Of FA","476121","Gain-Loss-Sale Of Equipment","2S","Special Revenue Funds","2SGTF","Parking & Traffic Gasoline Tax Fund","1","Operating","Revenue","7706.50"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AN","Exp Rec Fr Animal Care & Control (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","661.12"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AR","Exp Rec Fr Art Commission (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","4887.66"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PC","Exp Rec Fr Police Commission (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","1321.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PK","Exp Rec Fr Parking & Traffic (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","74705.52"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PO","Exp Rec Fr Port Commission (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","61253.05"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PR","Exp Rec Fr Purchaser (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","9423.13"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PT","Exp Rec Fr Public Transportation(AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","92420.88"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PW","Exp Rec Fr Public Works (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","321908.09"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PW","Exp Rec Fr Public Works (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","3912615.14"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865RP","Exp Rec Fr Rec & Park (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","50362.87"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865UW","Exp Rec Fr Water Dept (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","145025.06"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865WP","Exp Rec Fr Cleanwater (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","4356448.71"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","865","Expenditure Recovery","875","Recovery for Svcs to Non-AAO Fds","875PW","Exp Rec Fr Public Works (Non-AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","15907.62"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","865","Expenditure Recovery","875","Recovery for Svcs to Non-AAO Fds","875RP","Exp Rec Fr Rec & Park (Non-AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","494.40"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","-5134819.11"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","-883441.16"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA2","Street And Sewer Repair","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","-3029173.98"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA6","Mapping","420","Licenses; Permits & Franchises","420","Other Business-Prof Licenses","420299","Sundry Business Licenses","1G","General Fund","1GAGF","General Fund","3","Continuing Projects","Revenue","44990.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA6","Mapping","460","Charges For Services","460","Public Safety Service Charges","460639","Misc Service Charges-DPW","1G","General Fund","1GAGF","General Fund","3","Continuing Projects","Revenue","721754.99"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA6","Mapping","460","Charges For Services","460","Public Safety Service Charges","460640","Subdivision Map","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","3","Continuing Projects","Revenue","1392723.89"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BA6","Mapping","460","Charges For Services","460","Public Safety Service Charges","460699","Other Public Safety Charges","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","3","Continuing Projects","Revenue","2500.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AC","Exp Rec Fr Airport (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","71352.19"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865BI","Exp Rec Fr Bldg Inspection (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","57498.50"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CA","Exp Rec Fr ADM (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","7217.42"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CF","Exp Rec Fr Conv Facilities Mgmt (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","35840.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865EL","Exp Rec Fr Electricity (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","26741.35"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865FC","Exp Rec Fr Fire Dept (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","87840.67"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865GE","Exp Rec Fr General City Resp (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","2500.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865JV","Exp Rec Fr Juvenile Court (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","361835.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865MC","Exp Rec Fr Muni Court (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","649.56"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865MY","Exp Rec Fr Mayor (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","148138.77"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PC","Exp Rec Fr Police Commission (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","29401.16"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PK","Exp Rec Fr Parking & Traffic (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","142771.01"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PO","Exp Rec Fr Port Commission (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","46488.37"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PR","Exp Rec Fr Purchaser (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","56159.91"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PT","Exp Rec Fr Public Transportation(AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","89342.03"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PW","Exp Rec Fr Public Works (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","795786.72"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PW","Exp Rec Fr Public Works (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","6565020.16"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865RE","Exp Rec Fr Real Estate (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","6969.24"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865RP","Exp Rec Fr Rec & Park (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","111818.26"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865SH","Exp Rec Fr Sheriff (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","1261.26"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865UC","Exp Rec Fr PUC (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","4907.28"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865UH","Exp Rec Fr Hetch Hetchy (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","2646.09"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865UW","Exp Rec Fr Water Dept (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","1956754.05"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865WP","Exp Rec Fr Cleanwater (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","1363239.24"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","875","Recovery for Svcs to Non-AAO Fds","875AC","Exp Rec Fr Airport (Non-AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","12134.28"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","865","Expenditure Recovery","875","Recovery for Svcs to Non-AAO Fds","875MY","Exp Rec Fr Mayor (Non-AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","1048324.36"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","-6465116.72"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","-2056220.44"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAA","Engineering","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","-4511299.72"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AA","Exp Rec Fr Asian Arts Museum (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","100378.14"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AC","Exp Rec Fr Airport (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","752896.83"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AR","Exp Rec Fr Art Commission (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","32825.80"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865BE","Exp Rec Fr Bus & Enc Dev (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","16564.36"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CA","Exp Rec Fr ADM (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","6819.34"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865ED","Exp Rec Fr Emergency Comm. Dept.","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","21537.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865EL","Exp Rec Fr Electricity (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","59819.14"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865HC","Exp Rec Fr Comm Health Service (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","19099.15"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865HG","Exp Rec Fr SF General Hospital (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","22810.61"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865HL","Exp Rec Fr Laguna Honda Hospital (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","25644.80"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865JV","Exp Rec Fr Juvenile Court (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","14951.74"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865LB","Exp Rec Fr Public Library (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","18428.16"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865MO","Exp Rec From Mohcd","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","7932.19"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865MY","Exp Rec Fr Mayor (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","105529.97"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PK","Exp Rec Fr Parking & Traffic (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","18435.05"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PO","Exp Rec Fr Port Commission (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","357626.10"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PR","Exp Rec Fr Purchaser (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","1211.16"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PT","Exp Rec Fr Public Transportation(AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","166568.01"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PW","Exp Rec Fr Public Works (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","604138.62"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PW","Exp Rec Fr Public Works (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","4719684.86"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865RE","Exp Rec Fr Real Estate (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","9553.02"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865RP","Exp Rec Fr Rec & Park (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","205047.01"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865SH","Exp Rec Fr Sheriff (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","61189.33"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865UC","Exp Rec Fr PUC (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","188693.81"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865UH","Exp Rec Fr Hetch Hetchy (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","330740.35"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865UW","Exp Rec Fr Water Dept (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","100325.46"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865WM","Exp Rec Fr War Memorial (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","2280.55"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865WP","Exp Rec Fr Cleanwater (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","13993.23"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","865","Expenditure Recovery","875","Recovery for Svcs to Non-AAO Fds","875MY","Exp Rec Fr Mayor (Non-AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","373.67"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","-3265412.60"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","-1485315.25"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAG","Construction Management Services","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","-3234369.61"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAI","Solid Waste Management","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","-489000.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","440","Intergovernmental Rev-Federal","444","Federal-Other","444931","Fed Grants Pass-Thru State-Oth","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","4","Grants","Revenue","25295.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","491","Operating Transfers In","493","Other Operating Transfers In","493003","OTI Fr 2S-Cdb-CommDevBlockGrnt","3C","Capital Projects Funds","3CXCF","City Facilities Improvement Fund","4","Grants","Revenue","768713.28"
