"st_num","st_name","st_type","apn","units","netunits_c","aff_hsg","aff_target","app_no","form","ext_use","prop_use","action","action_date","bp_descript","staff","year","yr_qtr","pln_district_name","supdist","supervisor","height","zoning_sim","zoning_districtname","location"
"310","TOWNSEND","ST","APN 3786013","45","45","0","In-Lieu","200505021337","3","OFFICE","APARTMENTS","CFC ISSUED","2007-03-23T00:00:00.000","RENOVATION OF EXISTING 5 STORY ON REINFORCED MASONRY BLDG TO COMPRISE 45 RESIDEN'L UNITS ABOVE OFF STREET ENCLOSED PARKING.","JBANALES","2007","2007_Q1","South of Market","SUPERVISORIAL DISTRICT 6","6","85-X","MUO","MIXED USE-OFFICE","(37.7770264814, -122.395739508)"
"531","28TH","AV","APN 1516005","2","1","1","SEC","200502286409","8","2 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2006-04-03T00:00:00.000","RENEW APP #200111032426 TO COMPLETE THE WORK",,"2006","2006_Q2","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7792471155, -122.488223359)"
"1275","35TH","AV","APN 1715016","2","1","1","SEC","200406186748","3","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2006-03-15T00:00:00.000","THE PROPOSAL IS TO ADD AN ADDITIONAL UNIT TO THE GROUND FLOOR & ADDITIONAL PARKING SPACE,NEW KITCHEN","DWASHING","2006","2006_Q1","Outer Sunset","SUPERVISORIAL DISTRICT 4","4","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7632781985, -122.494633816)"
"1734","LOMBARD","ST","APN 0495037","0","8","0",,"200308081655","2",,,"CFC ISSUED","2005-07-28T00:00:00.000","ERECT A FOUR STORY EIGHT UNIT RESIDENTIAL BLDG WITH COML",,"2005","2005_Q3","Marina","SUPERVISORIAL DISTRICT 2","2","40-X","NC-3","NEIGHBORHOOD COMMERCIAL, MODERATE SCALE","(37.8009307427, -122.43008762)"
"4001","MISSION","ST","APN 5835074","3","3","0",,"200209207097","2",,"APARTMENTS","CFC ISSUED","2006-02-22T00:00:00.000","ERECT 1 FOUR-STORY TYPE-V RESIDENTIAL STRUCTURE.","BFU","2006","2006_Q1","Bernal Heights","SUPERVISORIAL DISTRICT 9","9","40-X","NC-1","NEIGHBORHOOD COMMERCIAL, CLUSTER","(37.7334489056, -122.426227744)"
"1971","15TH","ST","APN 3557053","2","1","1","SEC","200407280024","3","1 FAMILY DWELLING","2 FAMILY DWELLING","FINAL INSPECT/ APPRVD","2006-03-17T00:00:00.000","SITE PERMIT APPL TO CREATE A 2ND DWELLING UNIT.REWORK GARAGE SPACE.VARIANCE APPL IS PENIDNG W/SIROIS","DSIROIS","2006","2006_Q1","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RTO","RESIDENTIAL TRANSIT ORIENTED DISTRICT","(37.7659421588, -122.42818117)"
"5032","ANZA","ST","APN 1503023","2","1","1","SEC","200211151600","3","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2007-04-20T00:00:00.000","BUILD A NEW GARAGE IN FRONT OF (E) BLDNG. (HORIZ. & VERTICAL EXTENSION)","MWOODS","2007","2007_Q2","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7776010551, -122.502371209)"
"886","BROADWAY","*","APN 0148011","4","2","0",,"200703206685","8","2 FAMILY DWELLING","APARTMENTS","FINAL INSPECT/ APPRVD","2007-05-04T00:00:00.000","TO RENEW PA# 2005/02/24/6165 & PA# 2004/06/11/6233 FOR FINAL INSPECTION.",,"2007","2007_Q2","Northeast","SUPERVISORIAL DISTRICT 3","3","40-X","RM-2","RESIDENTIAL- MIXED, MODERATE DENSITY","(37.7974757287, -122.411672703)"
"206","SURREY","ST","APN 6730021","1","-1","0",,"200304041519","6","1 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2006-10-03T00:00:00.000","DEMOLISH 2 STORY SINGLE FAMILY RESIDENCE","MSMITH","2006","2006_Q4","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7358547706, -122.435188599)"
"520","CHESTNUT","ST","APN 0052009","20","20","2","MOD","200405184212","3","APARTMENTS","APARTMENTS","CFC ISSUED","2007-03-05T00:00:00.000","RENOVATION OF G/F & STREET FACING PORTION OF 1ST FLOOR PROVIDING A PARKING GARAGE IN BASEMENT","MLUELLEN","2007","2007_Q1","Northeast","SUPERVISORIAL DISTRICT 3","3","40-X","NCD","NORTH BEACH NEIGHBORHOOD COMMERCIAL","(37.8041843023, -122.412102981)"
"1346","VERMONT","ST","APN 4262004","1","-1","0",,"200612159916","8","2 FAMILY DWELLING","1 FAMILY DWELLING","FINAL INSPECT/ APPRVD","2006-12-21T00:00:00.000","NON COMFIRMING-DEMOLISH ILLEGAL SECONDARY UNIT AND REVERT BACK TO GARAGE AND STORAGE ROOM. COMPLY WITH ORDER OF ABATEMENT #162523, 164124. NOTICE VIOLATION DATED 12-29-92.","GCHAVIS","2006","2006_Q4","Mission","SUPERVISORIAL DISTRICT 10","10","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7525564345, -122.403652782)"
"21","FARRAGUT","AV","APN 7109001","0","-1","0",,"200108135887","6",,,"FINAL INSPECT/APPRVD","2005-12-30T00:00:00.000","DEMOLISH A TWO STORY SINGLE FAMILY DWELLING",,"2005","2005_Q4","South Central","SUPERVISORIAL DISTRICT 11","11","40-X","NCD","EXCELSIOR OUTER MISSION STREET NEIGHBORHOOD COMMERCIAL DISTRICT","(37.7101148731, -122.449726158)"
"124","JERSEY","ST","APN 6509009","2","-1","0",,"200508311738","3","APARTMENTS","2 FAMILY DWELLING","FINAL INSPECT/ APPRVD","2007-09-11T00:00:00.000","FRONT BLDG - REMOVE KITCHEN FROM 2ND FL, INTERIOR REMODEL AS NEEDED TO MERGE TWO UNITS ON 2ND FL.","TTAM","2007","2007_Q3","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7511020193, -122.427997549)"
"2501","CESAR CHAVEZ","ST","APN 4339001","1","1","0",,"200209055694","1",,"MOVING & STORAGE","FINAL INSPECT/ APPRVD","2006-02-10T00:00:00.000","ERECT A FOURSTORY SELF STORAGE BLDG WITH ONE DWELLING UNIT","MSNYDER","2006","2006_Q1","South Bayshore","SUPERVISORIAL DISTRICT 10","10","65-J","PDR-2","PDR PRODUCTION, DISTRIBUTION, AND REPAIR","(37.7489792568, -122.402409234)"
"1300","EDDY","ST","APN 0733002","1","1","0",,"200504200403","2",,"1 FAMILY DWELLING","PRE-FINAL","2007-08-29T00:00:00.000","BLDG #12 - TO ERECT 3 STORIES OF 1 FAMILY DWELLING.",,"2007","2007_Q3","Western Addition","SUPERVISORIAL DISTRICT 5","5","50-X","NC-S","NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER","(37.782062042, -122.429607512)"
"30","DORE","ST","APN 3518024A","42","42","4","LI","200408262687","1",,"APARTMENTS","CFC ISSUED","2007-07-24T00:00:00.000","ERECT A FIVE STORY, FORTY TWO UNIT, RESIDENTIAL BLDG WITH GARAGE.","DSIDER","2007","2007_Q3","South of Market","SUPERVISORIAL DISTRICT 6","6","45-X","RED-MX","RESIDENTIAL ENCLAVE-MIXED","(37.7739742189, -122.413394381)"
"815","FRANCISCO","ST","APN 0048019","1","1","0",,"200309084074","2",,"1 FAMILY DWELLING","FINAL INSPECT/ APPRVD","2007-04-11T00:00:00.000","ERECT A TWO AND A HALF STORY, ONE UNIT DWELLING","GCABRERO","2007","2007_Q2","Northeast","SUPERVISORIAL DISTRICT 2","2","40-X","RH-1(D)","RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED","(37.8037424719, -122.418937684)"
"555","OXFORD","ST","APN 6034053","0","1","0",,"200404060582","2",,,"CFC ISSUED","2005-12-15T00:00:00.000","ERECT A THREE STORY SINGLE FAMILY DWELLING.",,"2005","2005_Q4","South Central","SUPERVISORIAL DISTRICT 9","9","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.723146602, -122.417806084)"
"77","BLUXOME","ST","APN 3786019","102","102","10","LI","200306106726","1",,"APARTMENTS","PRE-FINAL","2007-12-18T00:00:00.000","ERECT A 7 STORIES 102 DWELLING UNITS BLDG.","JPURVIS","2007","2007_Q4","South of Market","SUPERVISORIAL DISTRICT 6","6","65-X","WMUO","WSOMA MIXED USE-OFFICE","(37.7762600907, -122.39710515)"
"3215","FOLSOM","ST","APN 5524065","0","-1","0",,"200012067308","6",,,"FINAL INSPECT/APPRVD","2005-04-06T00:00:00.000","DEMOLISH A ONE STORY SINGLE FAMILY DWELLING",,"2005","2005_Q2","Bernal Heights","SUPERVISORIAL DISTRICT 9","9","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7464534796, -122.413220162)"
"4591","18TH","ST","APN 2691029B","1","-1","0",,"200505273634","3","2 FAMILY DWELLING","1 FAMILY DWELLING","CFC ISSUED","2007-04-13T00:00:00.000","TO EXTEND (E) BLDG. TO THE SIDE AT FRONT AND MERGE THE TWO ONE-BEDROOM UNITS BACK TO A TWO BEDROOM","DSIROIS","2007","2007_Q2","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7602757745, -122.441356916)"
"149","PANAMA","ST","APN 7178012","0","-1","0",,"200209196880","6",,,"FINAL INSPECT/APPRVD","2005-04-04T00:00:00.000","TO DEMOLISH 1 STORY SINGLE FAMILY DWELLING",,"2005","2005_Q2","Ingleside","SUPERVISORIAL DISTRICT 7","7","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.709447223, -122.468714778)"
"647","MINNA","ST","APN 3727074","0","1","0",,"200408121453","3",,,"OK","2005-04-27T00:00:00.000","REMODEL (E) NON CONFORMING UNIT & ADDITION TO BACK OF UNIT BELOW (E) DECK. REPAIR REAR STAIR AS REQ'",,"2005","2005_Q2","Downtown","SUPERVISORIAL DISTRICT 6","6","40-X","RED","SOUTH OF MARKET RESIDENTIAL ENCLAVE","(37.7777968794, -122.411374706)"
"845","VERMONT","ST","APN 4093059","2","2","0",,"200309255697","2",,"2 FAMILY DWELLING","CFC ISSUED","2006-02-13T00:00:00.000","ERECT A 3 STORY 2 DWELLING UNITS","WHASTIE","2006","2006_Q1","South of Market","SUPERVISORIAL DISTRICT 10","10","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7588828805, -122.403634531)"
"3410","CALIFORNIA","ST","APN 1019009","3","3","0",,"200105149020","2",,"APARTMENTS","FINAL INSPECT/ APPRVD","2006-12-13T00:00:00.000","ERECT 4 STORY BLDG WITH 3 RESIDENTIAL UNITS","JIONIN","2006","2006_Q4","Richmond","SUPERVISORIAL DISTRICT 2","2","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7870613364, -122.450720402)"
"3047","SAN BRUNO","AV","APN 5467008","2","2","0",,"200404222057","2",,"2 FAMILY DWELLING","COMPLETE","2006-10-18T00:00:00.000","ERECT NEW BUILDING 2 DWELLING UNITS, 4 STORIES, NO BASEMENT.","JPURVIS","2006","2006_Q4","South Central","SUPERVISORIAL DISTRICT 9","9","40-X","NC-2","NEIGHBORHOOD COMMERCIAL, SMALL SCALE","(37.7231689512, -122.401518155)"
"201","BERRY","ST","APN 8708006","139","139","139","VLI","200208093627","1",,"APARTMENTS","CFC ISSUED","2007-03-08T00:00:00.000","ERECT 7 STORY 140 DWELLING UNITS, OFFICE, LIBRARY, RETAIL & PARKING",,"2007","2007_Q1","South of Market","SUPERVISORIAL DISTRICT 6","6","MB-RA","MB-RA","SEE MISSION BAY SOUTH REDEVELOPMENT PLAN","(37.7752213455, -122.393429184)"
"2889","24TH","ST","APN 4268036","8","8","0",,"200303250625","2",,"APARTMENTS","CFC ISSUED","2007-02-01T00:00:00.000","ERECT A FOUR STORY EIGHT UNITS RESIDENTIAL BLDG WITH RETAIL","BFU","2007","2007_Q1","Mission","SUPERVISORIAL DISTRICT 9","9","45-X","NCT","24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT","(37.7525367978, -122.409717144)"
"850","PERALTA","AV","APN 5690010","1","1","0",,"200308293521","2",,"1 FAMILY DWELLING","CFC ISSUED","2007-08-10T00:00:00.000","TO ERECT SINGLE FAMILY DWELLING","BFU","2007","2007_Q3","Bernal Heights","SUPERVISORIAL DISTRICT 9","9","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7389306216, -122.409139209)"
"175","RAE","ST","APN 7100057
","1","1","0",,"200312081789","3",,,"CFC ISSUED","2005-07-01T00:00:00.000","ERECT A THREE STORY SINGLE FAMILY DWELLING
",,"2005","2005_Q3","South Central","SUPERVISORIAL DISTRICT 11","11","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7107389832, -122.449571211)"
"2376","BRYANT","ST","APN 4145015A","1","1","0",,"200501143274","2",,"1 FAMILY DWELLING","CFC ISSUED","2006-10-06T00:00:00.000","ERECT A 2 STORY 1 DWELLING UNIT BLDG.","JPURVIS","2006","2006_Q4","Mission","SUPERVISORIAL DISTRICT 9","9","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7563732094, -122.409789135)"
"1318","GIRARD","ST","APN 6197002","0","-1","0",,"200202229758","3",,,"CFC ISSUED","2005-01-12T00:00:00.000","LEGALIZE (E) ROOMS @ GROUND FLOOR (FAMILYRM,BEDRM,BATHRM & STORAGE)COMPLY W/N.O.V. 200120939",,"2005","2005_Q1","South Central","SUPERVISORIAL DISTRICT 10","10","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7162446355, -122.400259068)"
"0","HUDSON","AV","APN 4591A076","0","-1","0",,"200506306530","6",,,"FINAL INSPECT/APPRVD","2005-12-16T00:00:00.000","TO DEMOLISH 2 STORIES, 5 UNITS APARTMENT.",,"2005","2005_Q4","South Bayshore","SUPERVISORIAL DISTRICT 10","10","HP-RA","HP-RA","SEE HUNTERS POINT REDEVELOPMENT PLAN","(37.7267842922, -122.370515698)"
"1598","SHRADER","ST","APN 1294021","1","1","0","SEC","200407068065","2",,"1 FAMILY DWELLING","CFC ISSUED","2006-11-13T00:00:00.000","TO ERECT A NEW 3 STORY SINGLE FAMILY DWELLING","GNELSON","2006","2006_Q4","Central","SUPERVISORIAL DISTRICT 5","5","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7601051166, -122.44999579)"
"0","JERROLD","AV","APN 4591A076","0","-1","0",,"200506306530","6",,,"FINAL INSPECT/APPRVD","2005-12-16T00:00:00.000","TO DEMOLISH 2 STORIES, 5 UNITS APARTMENT.",,"2005","2005_Q4","South Bayshore","SUPERVISORIAL DISTRICT 10","10","HP-RA","HP-RA","SEE HUNTERS POINT REDEVELOPMENT PLAN","(37.7267842922, -122.370515698)"
"170","KING","ST","APN 3794004","198","198","24","MOD","200312243016","1",,"APARTMENTS","CFC ISSUED","2007-11-29T00:00:00.000","ERECT AN 11 STORY, 198 UNIT MIXED USE BUILDING","JPURVIS","2007","2007_Q4","South of Market","SUPERVISORIAL DISTRICT 6","6","105-F","MUO","MIXED USE-OFFICE","(37.7789860144, -122.391705692)"
"737","TEHAMA","ST","APN 3729065","1","-1","0",,"200404282519","6","1 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2006-11-14T00:00:00.000","DEMOLISH 1 STORY SINGLE FAMILY DWELLING","JPURVIS","2006","2006_Q4","South of Market","SUPERVISORIAL DISTRICT 6","6","45-X","RED-MX","RESIDENTIAL ENCLAVE-MIXED","(37.7751843365, -122.411565482)"
"5199","MISSION","ST","APN 6463083","0","37","37","VLI","200301316446","2",,,"CFC ISSUED","2005-05-11T00:00:00.000","ERECT APARTMENTS, PRIVATE GARAGE.",,"2005","2005_Q2","South Central","SUPERVISORIAL DISTRICT 11","11","40-X","NCD","EXCELSIOR OUTER MISSION STREET NEIGHBORHOOD COMMERCIAL DISTRICT","(37.7153980907, -122.441446857)"
"84","SYCAMORE","ST","APN 3576077","3","3","0",,"200304152339","2",,"APARTMENTS","CFC ISSUED","2006-06-07T00:00:00.000","ERECT A FOUR STORY THREE UNIT RESIDENTIAL BLDG","MSNYDER","2006","2006_Q2","Mission","SUPERVISORIAL DISTRICT 9","9","45-X","RTO-M","RESIDENTIAL TRANSIT ORIENTED- MISSION","(37.7627936919, -122.421147905)"
"235","BERRY","ST","APN 8708005","99","99","0",,"200103023320","1",,"APARTMENTS","FINAL INSPECT/ APPRVD","2007-10-04T00:00:00.000","ERECT 7 STORIES OF 106 DWELLING UNITS, RESIDENTIAL, PARKING, RETAIL","SOUTHEAS","2007","2007_Q4","South of Market","SUPERVISORIAL DISTRICT 6","6","MB-RA","MB-RA","SEE MISSION BAY SOUTH REDEVELOPMENT PLAN","(37.7747030606, -122.394089397)"
"201","HOFFMAN","AV","APN 2806033","2","-2","0",,"200607116235","8","APARTMENTS","APARTMENTS","CFC ISSUED","2006-08-21T00:00:00.000","AS BUILT DRAWING FOR CLARIFICATION OF RECORDS FOR 3R REPORT AS A 4 UNIT BLDNG. AND TO COMPLY WITH SUPERIOR COURT DECISION CASE NO. 878134 DATED 3/29/1988 GRANTING LEGAL USE OF THIS BLDNG. AS 4 FAMILY DWELLING",,"2006","2006_Q3","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7523889545, -122.44051411)"
"3165","MISSION","ST","APN 5518039","0","7","0",,"200210259971","2",,,"CFC ISSUED","2005-09-29T00:00:00.000","ERECT A 4 STORY 7 UNIT RESIDENTIAL BLDG WITH  1 OFFICE SPACE",,"2005","2005_Q3","Bernal Heights","SUPERVISORIAL DISTRICT 9","9","50-X","NC-3","NEIGHBORHOOD COMMERCIAL, MODERATE SCALE","(37.7463098038, -122.41909578)"
"520","CLIPPER","ST","APN 6545045","1","1","0",,"200410227491","2",,"1 FAMILY DWELLING","CFC ISSUED","2006-03-13T00:00:00.000","TO BUILD A NEW 3 STORY SINGLE FAMILY DWELLING UNIT.","TTAM","2006","2006_Q1","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7489733307, -122.436626912)"
"1233","ARGUELLO","BL","APN 1749007","0","-1","0",,"200502185813","8",,,"CFC ISSUED","2005-03-28T00:00:00.000","REMOVING EXISTING UNIT BY REMOVING BATY KITCHEN TOILET STOVE AND CASEWORK REMOVAL OF ILLEGAL UNIT",,"2005","2005_Q1","Inner Sunset","SUPERVISORIAL DISTRICT 5","5","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7655585595, -122.458109114)"
"554","LONDON","ST","APN 6272009","-1","-1","0",,"200501133188","6","1 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2007-04-10T00:00:00.000","DEMOLISH SINGLE FAMILY DWELLING WITH 2 STORY BLDG.","RCRAWFOR","2007","2007_Q2","South Central","SUPERVISORIAL DISTRICT 11","11","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7203997196, -122.43733561)"
"1300","EDDY","ST","APN 0733002","1","1","0",,"200504200401","2",,"1 FAMILY DWELLING","PRE-FINAL","2007-12-28T00:00:00.000","BLDG #10 - TO ERECT 3 STORIES OF 1 FAMILY DWELLING.",,"2007","2007_Q4","Western Addition","SUPERVISORIAL DISTRICT 5","5","50-X","NC-S","NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER","(37.782062042, -122.429607512)"
"8","MIGUEL","ST","APN 7542050","1","1","0",,"200103093915","2",,"1 FAMILY DWELLING","CFC ISSUED","2007-10-02T00:00:00.000","ERECT 4 STORIES, 1 DWELLING UNIT & 1 BASEMENT RESIDENTIAL BUILDING.","FJONES","2007","2007_Q4","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7389597525, -122.430787915)"
"2900","ARELIOUS WALKER","DR","APN 4936017","2","2","2","MOD","200300000000","2",,"2 FAMILY DWELLING","CFC ISSUED","2006-03-09T00:00:00.000","CONSTRUCT 3-STORY 2 UNIT BLDG AKA 2900-2998 ARELIOUS WALKER, 900 GILMAN, & 950 GILMAN",,"2007","2007_Q1","South Bayshore","SUPERVISORIAL DISTRICT 10","10","40-X","NC-1","NEIGHBORHOOD COMMERCIAL, CLUSTER","(37.7179096426, -122.387037424)"
"161","MAJESTIC","AV","APN 7061035","1","1","0",,"200412211880","2",,"1 FAMILY DWELLING","CFC ISSUED","2006-11-22T00:00:00.000","ERECT 3 STORIES 1 DWELLING UNIT BLDG.","TWANG","2006","2006_Q4","Ingleside","SUPERVISORIAL DISTRICT 11","11","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7158328718, -122.452539757)"
"4329","KIRKHAM","ST","APN 1893043","2","2","0",,"200512029419","2",,"2 FAMILY DWELLING","PRE-FINAL","2007-11-19T00:00:00.000","TO ERECT ANEW 3 STORY 2 FAMILY DWELLING UNITS","RCRAWFOR","2007","2007_Q4","Outer Sunset","SUPERVISORIAL DISTRICT 4","4","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7582402481, -122.507450916)"
"470","ELIZABETH","ST","APN 3653021","0","1","0",,"200504210624","8",,,"CFC ISSUED","2005-04-25T00:00:00.000","ESTABLISH THE RECORD THAT THE BUILDING HAS 3 UNITS PER CFC #8703044 AND SUPERCEDE CFC 9802505",,"2005","2005_Q2","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.7525070969, -122.431345596)"
"1532","TREAT","AV","APN 5524090","0","-2","0",,"200303270853","6",,,"FINAL INSPECT/APPRVD","2005-01-20T00:00:00.000","DEMOLISH 2 STORY, 2 UNIT RESIDENTIAL BLDG",,"2005","2005_Q1","Bernal Heights","SUPERVISORIAL DISTRICT 9","9","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7462260508, -122.412766405)"
"35","LINDA","ST","APN 3588079","2","2","0",,"200305194975","2",,"2 FAMILY DWELLING","CFC ISSUED","2006-01-03T00:00:00.000","ERECT A FOUR STORY, TWO UNIT RESIDENTIAL DWELLING","BFU","2006","2006_Q1","Mission","SUPERVISORIAL DISTRICT 8","8","45-X","RTO-M","RESIDENTIAL TRANSIT ORIENTED- MISSION","(37.7611324675, -122.422813788)"
"529","VALLEJO","ST","APN 0145039","4","-1","0",,"200603297780","3","APARTMENTS","APARTMENTS","CFC ISSUED","2007-03-07T00:00:00.000","MINOR ALTERATIONS TO EXISTING UNIT TO BE MERGED WITH OWNER OCCUPIED UNIT. SPRINKLER SYSTEM CHANGES ON SEPARATE APPLICATION.","AHESIK","2007","2007_Q1","Northeast","SUPERVISORIAL DISTRICT 3","3","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7987332925, -122.406109928)"
"261","26TH","AV","APN 1386011","-2","-2","0",,"200301104988","6","2 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2007-04-05T00:00:00.000","DEMOLISH A TWO STORY TWO UNIT RESIDENTIAL BLDG.","MWOODS","2007","2007_Q2","Richmond","SUPERVISORIAL DISTRICT 2","2","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7845788319, -122.486467757)"
"1300","EDDY","ST","APN 0733002","1","1","0",,"200504200401","2",,"1 FAMILY DWELLING","PRE-FINAL","2007-12-28T00:00:00.000","BLDG #10 - TO ERECT 3 STORIES OF 1 FAMILY DWELLING.",,"2007","2007_Q4","Western Addition","SUPERVISORIAL DISTRICT 5","5","50-X","NC-S","NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER","(37.782062042, -122.429607512)"
"21","BUENA VISTA EAS","AV","APN 1241009A","2","1","0",,"200508059610","3","APARTMENTS","2 FAMILY DWELLING","CFC ISSUED","2006-01-11T00:00:00.000","CHANGE OF USE FROM SINGLE FAMILY DWELLING W/14 GUESTROOMS TO 2 DWELLING UNITS. NO INTERIOR OR EXTERIOR MODIFICATIONS.","MWOODS","2006","2006_Q1","Buena Vista","SUPERVISORIAL DISTRICT 5","5","40-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.7705129064, -122.439223791)"
"116","CAYUGA","AV","APN 6753062","1","1","0",,"200109188621","2",,"1 FAMILY DWELLING","CFC ISSUED","2006-02-06T00:00:00.000","NEW BUILDING - 2 STORIES, 1 DWELLING UNIT.","DSIROIS","2006","2006_Q1","South Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7313511776, -122.430999148)"
"1741","NEWHALL","ST","APN 5343021","2","1","1","SEC","200509233731","3","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2007-10-25T00:00:00.000","DEVELOP THE BSMT TO HAVE A GUEST ROOM, BATHROOM,FAMILY ROOM&BEDROOM AS PART OF 1/FL UNIT . PROVIDE SUMP PUMP & LAUNDRY AREA.","MPUTRA","2007","2007_Q4","South Bayshore","SUPERVISORIAL DISTRICT 10","10","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7331659977, -122.394078571)"
"355","20TH","AV","APN 1452048","0","3","0",,"200112064676","2",,,"CFC ISSUED","2005-04-08T00:00:00.000","TO ERECT 4 STORY 3 DWELLING BUILDING",,"2005","2005_Q2","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7812137958, -122.47976894)"
"565","ARGUELLO","BL","APN 1543013","1","-1","0",,"200002232514","6","1 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2006-10-12T00:00:00.000","TO DEMOLISH 1 FAMILY DWELLING","SSANCHEZ","2006","2006_Q4","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RM-2","RESIDENTIAL- MIXED, MODERATE DENSITY","(37.7799437995, -122.459161682)"
"1418","REVERE","AV","APN 4760004A","0","1","0",,"200106151698","3",,,"FINAL INSPECT/APPRVD","2005-08-26T00:00:00.000","CONSTRUCT NEW LIVING UNIT IN (E)GARAGE LEVEL;INSTALL NEW BATHRM & KITCHEN",,"2005","2005_Q3","South Bayshore","SUPERVISORIAL DISTRICT 10","10","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7299747988, -122.386644541)"
"0","HUDSON","AV","APN 4591A076","0","-1","0",,"200506306530","6",,,"FINAL INSPECT/APPRVD","2005-12-16T00:00:00.000","TO DEMOLISH 2 STORIES, 5 UNITS APARTMENT.",,"2005","2005_Q4","South Bayshore","SUPERVISORIAL DISTRICT 10","10","HP-RA","HP-RA","SEE HUNTERS POINT REDEVELOPMENT PLAN","(37.7267842922, -122.370515698)"
"660","CAMBRIDGE","ST","APN 6034035","0","1","0",,"200404060601","2",,,"CFC ISSUED","2005-10-12T00:00:00.000","ERECT A THREE STORIES SINGLE FAMILY DWELLING.",,"2005","2005_Q4","South Central","SUPERVISORIAL DISTRICT 9","9","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.723280225, -122.417428827)"
"63","GERMANIA","ST","APN 0868014","2","2","0",,"200406227098","2",,"2 FAMILY DWELLING","CFC ISSUED","2007-05-18T00:00:00.000","ERECT A 4 STORY 2 FAMILY DWELLING","GNELSON","2007","2007_Q2","Buena Vista","SUPERVISORIAL DISTRICT 5","5","40-X","RTO","RESIDENTIAL TRANSIT ORIENTED DISTRICT","(37.7705761258, -122.429516365)"
