"cnn","street_name","from_street","to_street","pci_score","pci_change_date","treatment_or_survey","street_accepted_for_maintenance","functional_class","x","y","latitude","longitude","line","point",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"9709000","NORTH VIEW CT","START: 1-99 BLOCK","BAY ST","100","1995-08-23T00:00:00.000","Survey","No",,"6006280.95028","2121024.57271","37.8042836846945","-122.4225005063201","LINESTRING (-122.422464681986 37.804094205359, -122.422536330847 37.804473191519)",,,,,,
"9557000","NEWCOMB AVE","RANKIN ST","SELBY ST","28","1993-01-01T00:00:00.000","Survey","No",,"6012828.54382","2097477.63745","37.739996319996166","-122.3981888574194","LINESTRING (-122.397253618468 37.739464118322, -122.399124109763 37.740528541864)",,,,,,
"11176000","ROUSSEAU ST","BOSWORTH ST","MIRANDO WAY","23","1992-01-01T00:00:00.000","Survey","No",,"6003513.41632","2095109.83976","37.732971627709986","-122.43022783113842","LINESTRING (-122.430277820941 37.733313125613, -122.430177841768 37.7326301574)",,,,,,
"4932000","DORE ST","BRYANT ST","BRANNAN ST","53","2008-10-29T13:59:26.000","Survey","No",,"6010112.10778","2108534.07439","37.77020314766735","-122.40836087206708","LINESTRING (-122.409134368878 37.770820241624, -122.407587388065 37.769586076166)",,,,,,
"110000","01ST ST","CLEMENTINA ST","FOLSOM ST","71","1994-01-01T00:00:00.000","Survey","No",,"6014174.51976","2114753.85264","37.787507901957476","-122.39474455653664","LINESTRING (-122.395007841381 37.787717615642, -122.394481273193 37.787298215216)",,,,,,
"5588000","ARELIOUS WALKER DR","EGBERT AVE","FITZGERALD AVE","51","1997-08-18T00:00:00.000","Survey","No",,"6016357.43547","2089432.6146","37.718102209502426","-122.38542680392911","LINESTRING (-122.38515706168 37.718407364049, -122.385696543951 37.717797082)",,,,,,
"9111000","MISSION ST","PLUM ST","HWY 101 NORTHBOUND","75","1992-01-01T00:00:00.000","Survey","No",,"6006839.50548","2108832.65347","37.77083916988181","-122.41970199149958","LINESTRING (-122.41964545812 37.771005772206, -122.419758524631 37.770672595078)",,,,,,
"5461000","FELLA PL","POWELL ST","END","53","2008-10-29T13:59:26.000","Survey","No",,"6010188.27143","2116051.94314","37.7908497088293","-122.40862784301176","LINESTRING (-122.408919782059 37.790812879058, -122.408335903645 37.790886565396)",,,,,,
"7897000","KIRKWOOD AVE","RANKIN ST","SELBY ST","70","1992-01-01T00:00:00.000","Survey","No",,"6013332.02388","2098149.39208","37.74186884862566","-122.39649509411467","LINESTRING (-122.395574351252 37.741346246636, -122.397415849892 37.742391471007)",,,,,,
"12050000","SPOFFORD ST","CLAY ST","OLD CHINATOWN LN \ WASHINGTON ST","86","2008-10-29T13:59:26.000","Survey","No",,"6010573.6578","2117401.51325","37.794576879608975","-122.40738960074037","LINESTRING (-122.40729400525 37.794137811566, -122.407485197343 37.795015975068)",,,,,,
"12664000","TOWNSEND ST","05TH ST","06TH ST","75","1992-01-01T00:00:00.000","Survey","No",,"6013045.1851","2110022.13603","37.774452841297425","-122.39831973354063","LINESTRING (-122.397206309646 37.775332243906, -122.399433131067 37.773573455588)",,,,,,
"4909000","DONNER AVE","START: 1600-1699 BLOCK","03RD ST","16","1992-01-01T00:00:00.000","Survey","No",,"6013847.4139","2091829.63092","37.724544748447705","-122.39427066285859","LINESTRING (-122.394009205408 37.724396386595, -122.394532121343 37.724693137392)",,,,,,
"7796000","KEITH ST","START: 3400-3499 BLOCK","LE CONTE AVE","4","1993-01-01T00:00:00.000","Survey","No",,"6012645.40263","2090013.0498","37.719489896141255","-122.39829848861768","LINESTRING (-122.398157899308 37.719641579235, -122.398439077309 37.719338240553)",,,,,,
"10331000","PENNSYLVANIA AVE","17TH ST","MARIPOSA ST","22","2009-08-10T15:43:09.000","Survey","No",,"6014282.31457","2106432.02236","37.76466402039537","-122.39378888883994","LINESTRING (-122.393847983048 37.765306725521, -122.393729795627 37.764021342753)",,,,,,
"11741000","SELBY ST","HUDSON AVE","INNES AVE","71","2004-07-29T16:33:20.000","Survey","No",,"6013484.39284","2098908.70875","37.74396225079914","-122.39602144745845","LINESTRING (-122.395733571115 37.744283452323, -122.396309321278 37.743641076197)",,,,,,
"9150000","MISSION ST","BOSWORTH ST","TRUMBULL ST","60","1994-01-01T00:00:00.000","Survey","No",,"6004195.81331","2094817.87656","37.73220859016878","-122.42784781024615","LINESTRING (-122.426391165486 37.73367501675, -122.429304397483 37.730742172861)",,,,,,
"696000","16TH ST","ILLINOIS ST","03RD ST","11","1997-08-12T00:00:00.000","Survey","No",,"6015789.43342","2107227.0685","37.76693068203861","-122.38863162092073","LINESTRING (-122.388164137148 37.766957910141, -122.389099104328 37.76690347969)",,,,,,
"9381000","MORRIS ST","HARRISON ST","BRYANT ST","48","1997-09-09T00:00:00.000","Survey","No",,"6011783.21601","2111006.36726","37.77708493636477","-122.40275438288361","LINESTRING (-122.403529641929 37.7776998274, -122.401979136661 37.776470067727)",,,,,,
"6869000","HELEN ST","START: 1-99 BLOCK","CALIFORNIA ST","67","1993-01-01T00:00:00.000","Survey","No",,"6008044.05556","2116118.55574","37.79091228760175","-122.4160514727531","LINESTRING (-122.416002626072 37.790668329894, -122.416100319755 37.79115627284)",,,,,,
"374002","07TH ST","I-80 E OFF RAMP","BRYANT ST","75","1993-01-01T00:00:00.000","Survey","No",,"6011166.11233","2110018.37756","37.774337670193866","-122.40481957435989","LINESTRING (-122.404890655986 37.774394327175, -122.404748492835 37.774281040754)",,,,,,
"9557000","NEWCOMB AVE","RANKIN ST","SELBY ST","27","1997-08-14T00:00:00.000","Survey","No",,"6012828.54382","2097477.63745","37.739996319996166","-122.3981888574194","LINESTRING (-122.397253618468 37.739464118322, -122.399124109763 37.740528541864)",,,,,,
"302000","05TH ST","HARRISON ST","PERRY ST","84","1996-08-03T00:00:00.000","Survey","No",,"6012136.06459","2111631.17878","37.778820219619845","-122.4015776864813","LINESTRING (-122.401843273127 37.779032133266, -122.401312101365 37.778608332929)",,,,,,
"8689000","MARGRAVE PL","VALLEJO ST","END: 1-99 BLOCK","72","1993-01-01T00:00:00.000","Survey","No",,"6010750.32903","2119062.48323","37.79914738656364","-122.4068954141524","LINESTRING (-122.406830032253 37.798822840217, -122.406960796592 37.799471960405)",,,,,,
"10312000","PAUL AVE","BAY SHORE BLVD","SAN BRUNO AVE","46","2009-08-10T15:43:09.000","Survey","No",,"6011773.55284","2091588.83963","37.72376808968739","-122.4014228559932","LINESTRING (-122.400784747653 37.723616209195, -122.402060966915 37.723919994364)",,,,,,
"344000","06TH ST","KING ST","BERRY ST","11","1995-08-07T00:00:00.000","Survey","No",,"6013067.9746","2109339.85097","37.77258071023058","-122.39819302171193","LINESTRING (-122.398584907825 37.772889511551, -122.397801138823 37.772271935164)",,,,,,
"3296001","BRYANT ST","I-80 E ON RAMP","08TH ST","72","1993-01-01T00:00:00.000","Survey","No",,"6010587.49601","2109424.86691","37.77267566854643","-122.40677928840189","LINESTRING (-122.406590286167 37.772825094306, -122.406968289872 37.772526270032)",,,,,,
"10166000","PACIFIC AVE","LAUREL ST","LOCUST ST","88","1997-07-18T00:00:00.000","Survey","No",,"5997715.16217","2116380.41168","37.79104512565551","-122.45180772202531","LINESTRING (-122.450995458959 37.791209906139, -122.452619981456 37.790880367114)",,,,,,
"6305000","GORHAM ST","CAYUGA AVE","STILL ST","58","2004-07-29T16:33:20.000","Survey","No",,"6002250.75501","2094261.0052","37.73056932302503","-122.4345325027545","LINESTRING (-122.434218784849 37.730227278546, -122.434846223541 37.730911394282)",,,,,,
"7263000","INNES AVE","RANKIN ST","SELBY ST","39","1992-01-01T00:00:00.000","Survey","No",,"6013643.79035","2098608.28488","37.743146217127666","-122.39544924068927","LINESTRING (-122.394589171559 37.742651379371, -122.396309321278 37.743641076197)",,,,,,
"11955202","SLOAT BLVD","VALE AVE","PALOS PL","63","1995-01-06T00:00:00.000","Survey","No",,"5987826.22936","2095956.97749","37.734396634290015","-122.48452396219652","LINESTRING (-122.484075358081 37.734415322128, -122.484972566048 37.734377972367)",,,,,,
"11349000","SAN BRUNO AVE","DIVISION ST","ALAMEDA ST","54","1997-07-21T00:00:00.000","Survey","No",,"6010819.62228","2108105.57724","37.76906618705289","-122.40588338303957","LINESTRING (-122.405939204109 37.769659010159, -122.405827562842 37.768473391444)",,,,,,
"9111000","MISSION ST","PLUM ST","HWY 101 NORTHBOUND","45","2005-11-16T16:50:05.000","Survey","No",,"6006839.50548","2108832.65347","37.77083916988181","-122.41970199149958","LINESTRING (-122.41964545812 37.771005772206, -122.419758524631 37.770672595078)",,,,,,
"7897000","KIRKWOOD AVE","RANKIN ST","SELBY ST","70","1994-01-01T00:00:00.000","Survey","No",,"6013332.02388","2098149.39208","37.74186884862566","-122.39649509411467","LINESTRING (-122.395574351252 37.741346246636, -122.397415849892 37.742391471007)",,,,,,
"3908000","CHATHAM PL","BUSH ST","END: 1-99 BLOCK","68","1994-01-01T00:00:00.000","Survey","No",,"6010837.01044","2115984.2737","37.79070021690049","-122.40637845437216","LINESTRING (-122.406330946489 37.790469608135, -122.406425962531 37.790930853154)",,,,,,
"3089000","BRANNAN ST","08TH ST","09TH ST","67","1996-08-03T00:00:00.000","Survey","No",,"6010736.25044","2108692.48982","37.7706730515304","-122.406213119139","LINESTRING (-122.405424734662 37.771296353276, -122.407001490367 37.770049772008)",,,,,,
"6504000","GREENWICH ST","LEAVENWORTH ST","GREENWICH CT","60","1997-08-21T00:00:00.000","Survey","No",,"6007489.73997","2119881.11389","37.80121215326782","-122.41823626270701","LINESTRING (-122.417798643173 37.80126734827, -122.418673881552 37.80115698417)",,,,,,
"2463000","ARMSTRONG AVE","LANE ST","MENDELL ST","46","1997-08-15T00:00:00.000","Survey","No",,"6013664.61678","2093012.65223","37.7277829232836","-122.39498539349098","LINESTRING (-122.394099813994 37.727280401404, -122.395870984954 37.728285466153)",,,,,,
"12665000","TOWNSEND ST","06TH ST","07TH ST","100","1987-08-03T00:00:00.000","Treatment","No",,"6012389.19092","2109395.35587","37.77269528219001","-122.40054491902634","LINESTRING (-122.399433131067 37.773573455588, -122.40165668067 37.771817125723)",,,,,,
"9793000","OAKDALE AVE","RANKIN ST","SELBY ST","77","1997-08-14T00:00:00.000","Survey","No",,"6012662.44347","2097254.47182","37.73937430085956","-122.39874751007362","LINESTRING (-122.397809545474 37.738846648251, -122.399685488003 37.739901973609)",,,,,,
"8716001","MARIPOSA ST","I-280 N OFF RAMP","I-280 S ON RAMP","70","1995-01-06T00:00:00.000","Survey","No",,"6014555.19432","2106212.63279","37.76407678506199","-122.3928297129316","LINESTRING (-122.392485617849 37.764097997554, -122.393173807831 37.764055599162)",,,,,,
"11749000","SELBY ST","PALOU AVE","QUESADA AVE","78","2008-10-29T13:59:26.000","Survey","No",,"6012144.84775","2097114.94005","37.738962323644245","-122.4005273396338","LINESTRING (-122.400246409531 37.739275902075, -122.400808267324 37.738648772148)",,,,,,
"4328000","CONGDON ST","ALEMANY BLVD","TRUMBULL ST","61","2009-08-10T15:43:09.000","Survey","No",,"6004677.04179","2094376.89281","37.73102495899239","-122.42615271113974","LINESTRING (-122.426161766495 37.731168531872, -122.426143655771 37.730881413775)",,,,,,
"12665000","TOWNSEND ST","06TH ST","07TH ST","43","2005-11-16T16:50:05.000","Survey","No",,"6012389.19092","2109395.35587","37.77269528219001","-122.40054491902634","LINESTRING (-122.399433131067 37.773573455588, -122.40165668067 37.771817125723)",,,,,,
"8676000","MANSFIELD ST","LA GRANDE AVE","BURROWS ST","4","1993-01-01T00:00:00.000","Survey","No",,"6005276.33274","2091765.00065","37.72388713228013","-122.42389520089758","LINESTRING (-122.423983470445 37.724083155964, -122.423806931804 37.72369113619)",,,,,,
"11939000","SKYLINE BLVD","LAKE MERCED BLVD","LAKE MERCED BLVD","93","1994-01-01T00:00:00.000","Survey","No",,"5983742.33899","2095142.62241","37.731921968016124","-122.49858294874169","LINESTRING (-122.498106916217 37.732267891808, -122.499058976811 37.73157606995)",,,,,,
"479000","10TH AVE","QUINTARA ST","MENDOSA AVE \ UNNAMED 030","63","2008-10-29T13:59:26.000","Survey","No",,"5993200.98623","2101015.16354","37.74859666427462","-122.46630931333392","LINESTRING (-122.466336396832 37.749074630726, -122.466282230153 37.748118725389)",,,,,,
"9478000","NAGLEE AVE","ALEMANY BLVD","CAYUGA AVE","61","2008-10-29T13:59:26.000","Survey","No",,"5997891.13216","2088341.97389","37.71406859648828","-122.44917803871681","LINESTRING (-122.448950443536 37.713886168625, -122.449405635024 37.714251051617)",,,,,,
"7027000","HOWARD ST","THE EMBARCADERO","STEUART ST","51","1995-01-13T00:00:00.000","Survey","No",,"6015183.87816","2116449.87651","37.79222086097056","-122.39137095938452","LINESTRING (-122.391096119262 37.792436047738, -122.391645797923 37.792005701104)",,,,,,
"7500201","JERROLD AVE","JERROLD AVE","RANKIN ST","100","1983-04-01T00:00:00.000","Treatment","No",,"6013780.35201","2098184.50568","37.741990202875876","-122.39494736879502","LINESTRING (-122.39506527 37.7421067, -122.39482947 37.74187374)",,,,,,
"4617000","DAWSON PL","MASON ST","END: 1-99 BLOCK","52","1997-09-04T00:00:00.000","Survey","No",,"6009545.26593","2116998.15242","37.79341173634553","-122.41091947988755","LINESTRING (-122.411133642207 37.793383647303, -122.410705317409 37.793439852516)",,,,,,
"11181000","ROYAL LN","MORSE ST","END: 1-99 BLOCK","72","1997-08-01T00:00:00.000","Survey","No",,"6001139.32217","2087898.92513","37.713037334332974","-122.43791936338921","LINESTRING (-122.438053911548 37.713356140894, -122.43778481633 37.71271855527)",,,,,,
"2644000","BALANCE ST","JACKSON ST","GOLD ST","63","2004-07-29T16:33:20.000","Survey","No",,"6012021.3465","2118138.20765","37.796680586683166","-122.40243220890994","LINESTRING (-122.402402444361 37.796554566834, -122.402461973505 37.796806634051)",,,,,,
"9330000","MOORE PL","UNION ST","END: 1-99 BLOCK","93","1994-01-01T00:00:00.000","Survey","No",,"6006852.13063","2119186.86832","37.79927001985184","-122.4203933691716","LINESTRING (-122.420346295016 37.799036691526, -122.420440443616 37.799503375688)",,,,,,
"5659000","FOLSOM ST","ESSEX ST","02ND ST","74","2009-08-10T15:43:09.000","Survey","No",,"6013749.7362","2114198.90646","37.785960521430184","-122.39617532495178","LINESTRING (-122.395645466114 37.786378937317, -122.396705177782 37.785542130693)",,,,,,
"302000","05TH ST","HARRISON ST","PERRY ST","53","2007-07-26T16:21:27.000","Survey","No",,"6012136.06459","2111631.17878","37.778820219619845","-122.4015776864813","LINESTRING (-122.401843273127 37.779032133266, -122.401312101365 37.778608332929)",,,,,,
"3089000","BRANNAN ST","08TH ST","09TH ST","93","1994-01-01T00:00:00.000","Survey","No",,"6010736.25044","2108692.48982","37.7706730515304","-122.406213119139","LINESTRING (-122.405424734662 37.771296353276, -122.407001490367 37.770049772008)",,,,,,
"696000","16TH ST","ILLINOIS ST","03RD ST","4","1995-01-06T00:00:00.000","Survey","No",,"6015789.43342","2107227.0685","37.76693068203861","-122.38863162092073","LINESTRING (-122.388164137148 37.766957910141, -122.389099104328 37.76690347969)",,,,,,
"5419000","FARRAGUT AVE","ALEMANY BLVD","END","68","2004-07-29T16:33:20.000","Survey","No",,"5996992.10483","2087710.25876","37.71228259012069","-122.45223984937653","LINESTRING (-122.451954775499 37.712055691206, -122.452524924994 37.712509516016)",,,,,,
"11174000","ROTTECK ST","STILL ST","CAYUGA AVE","76","1995-08-22T00:00:00.000","Survey","No",,"6003362.84243","2094586.46171","37.73152602025948","-122.43071106874172","LINESTRING (-122.430843652843 37.731817124217, -122.430578485638 37.731234943783)",,,,,,
"8165000","LATHROP AVE","GILLETTE AVE","END","57","2008-10-29T13:59:26.000","Survey","No",,"6013149.34561","2086517.81805","37.70992074029552","-122.39631168308087","LINESTRING (-122.396839303181 37.710045082409, -122.395784064725 37.709796423527)",,,,,,
"3461000","BUTTE PL","BRANNAN ST","END","11","2008-10-29T13:59:26.000","Survey","No",,"6011978.97044","2109722.87843","37.773571698130844","-122.40198695337708","LINESTRING (-122.402265440712 37.773793897089, -122.401708467682 37.773349526058)",,,,,,
"3734000","CARROLL AVE","GRIFFITH ST","HAWES ST","48","1996-07-24T00:00:00.000","Survey","No",,"6015981.44187","2090597.437","37.72127977589768","-122.38680765098384","LINESTRING (-122.385869068336 37.720746312725, -122.387746247092 37.721813259223)",,,,,,
"8783000","MARSTON AVE","CIRCULAR AVE","EDNA ST","42","1992-01-01T00:00:00.000","Survey","No",,"5998931.62976","2093200.06529","37.72746725489548","-122.44593089184158","LINESTRING (-122.445307049105 37.727470117195, -122.446554734533 37.72746441696)",,,,,,
"13053000","VALENCIA ST","MCCOPPIN ST","DUBOCE AVE","80","1995-01-05T00:00:00.000","Survey","No",,"6006045.86599","2108809.69302","37.77073138713781","-122.42244558055289","LINESTRING (-122.422526344437 37.771595103745, -122.422364818544 37.769867697908)",,,,,,
"10720000","POWHATTAN AVE","ROSENKRANZ ST","NEBRASKA ST","4","1992-01-01T00:00:00.000","Survey","No",,"6009265.51924","2098050.93704","37.74137136928661","-122.41054884773222","LINESTRING (-122.410732352031 37.74138101198, -122.410365343472 37.741361753938)",,,,,,
"13323000","VISITACION AVE","PEABODY ST","RUTLAND ST","46","1997-08-05T00:00:00.000","Survey","Yes","Collector","6009932.503","2087092.41","37.71131893829251","-122.40747023022699","LINESTRING (-122.407013314488 37.711190113155, -122.40792714755 37.711447761655)",,,,,,
"5046000","EASTMAN ST","UNION ST","ALLEN ST","46","1994-01-01T00:00:00.000","Survey","No",,"6006932.4018","2119163.23703","37.79920965735541","-122.42011392455585","LINESTRING (-122.420085585176 37.79906919271, -122.420142264048 37.799350149497)",,,,,,
"3747000","CARVER ST","MAYFLOWER ST","CARVER ST","16","1994-01-01T00:00:00.000","Survey","No",,"6009420.71207","2098346.90382","37.74219272888351","-122.41003313201394","LINESTRING (-122.410015192176 37.742421628529, -122.410051071718 37.74196385688)",,,,,,
"10229000","PALOU AVE","SELBY ST","INDUSTRIAL ST","100","1992-01-01T00:00:00.000","Survey","No",,"6012135.46612","2097299.11221","37.739467498264595","-122.40057271114085","LINESTRING (-122.400246409531 37.739275902075, -122.400899014405 37.739659121165)",,,,,,
"7710106","JUNIPERO SERRA BLVD","ALEMANY BLVD","END:1601-1899 BLOCK","87","1994-01-01T00:00:00.000","Survey","No",,"5991536.79263","2086502.89882","37.70865344530843","-122.47100695788266","LINESTRING (-122.471013163214 37.709086683531, -122.471000752603 37.708220234758)",,,,,,
"1157000","22ND ST","MICHIGAN ST","ILLINOIS ST","60","1997-08-13T00:00:00.000","Survey","No",,"6016244.83886","2103975.92136","37.758028956096","-122.38682967708085","LINESTRING (-122.386346661025 37.75805798349, -122.387312692734 37.757999954352)",,,,,,
"4003000","CHULA LN","ABBEY ST","CHURCH ST","52","2004-07-29T16:33:20.000","Survey","No",,"6004414.6313","2106277.81621","37.76368730715462","-122.42790760959453","LINESTRING (-122.427240110714 37.763798304806, -122.428575106476 37.76357633334)",,,,,,
"3403000","BURRITT ST","BUSH ST","END: 1-99 BLOCK","59","1995-09-26T00:00:00.000","Survey","No",,"6010522.3003","2115767.21936","37.79008662773425","-122.40745203105178","LINESTRING (-122.407500495314 37.790321891095, -122.407403567108 37.789851391883)",,,,,,
"7428000","JAMESTOWN AVE","GRIFFITH ST","CORONADO ST","69","1993-01-01T00:00:00.000","Survey","No",,"6014918.64116","2088892.36346","37.71653907727558","-122.39036241098103","LINESTRING (-122.390001720653 37.716156275131, -122.390723104978 37.716921905991)",,,,,,
"4845000","DIVISION ST","UTAH ST","POTRERO AVE","65","1995-01-14T00:00:00.000","Survey","No",,"6010369.91834","2108189.43158","37.769271271397535","-122.40744480184826","LINESTRING (-122.406882399959 37.769298557654, -122.40800720328 37.769244010022)",,,,,,
"11747000","SELBY ST","NEWCOMB AVE","OAKDALE AVE","73","1992-01-01T00:00:00.000","Survey","No",,"6012478.63489","2097564.46881","37.74021524424714","-122.39940480007385","LINESTRING (-122.399124109763 37.740528541864, -122.399685488003 37.739901973609)",,,,,,
"3905000","CHARTER OAK AVE","CHARTER OAK AVE","AUGUSTA ST","68","1995-08-15T00:00:00.000","Survey","No",,"6010942.2027","2095588.66126","37.734704342742354","-122.40457814114755","LINESTRING (-122.40461224814 37.735065511101, -122.404544034494 37.734343202006)",,,,,,
"4041000","MONTEREY BLVD","DIAMOND ST \ SAN JOSE AVE \ SAN JOSE AV OFF RAMP","JOOST AVE","60","2005-11-16T16:50:05.000","Survey","No",,"6002211.0649","2094933.87924","37.732414628326055","-122.43471781486639","LINESTRING (-122.434442847526 37.732533995825, -122.434992781332 37.732295287859)",,,,,,
"4610000","DAVIS ST","BROADWAY","VALLEJO ST","53","1997-08-27T00:00:00.000","Survey","No",,"6013093.49115","2119090.41469","37.79935491363526","-122.3987891818314","LINESTRING (-122.398695702376 37.798880967338, -122.398882662488 37.799828887344)",,,,,,
"415000","08th St","Harrison St","I-80 W Off Ramp","100","2012-05-21T10:05:33.000","Treatment","No",,"6010105.9179","2109816.84348","37.7737249880743","-122.40847278106385","LINESTRING (-122.408516331094 37.773759700214, -122.408429231088 37.773690303502)",,,,,,
"1500000","26TH ST","MINNESOTA ST","INDIANA ST","29","1994-01-01T00:00:00.000","Survey","No",,"6015256.24699","2101588.30178","37.751418274604596","-122.39008188399534","LINESTRING (-122.389600184967 37.751446100539, -122.390563582657 37.751390474309)",,,,,,
"13053000","VALENCIA ST","MCCOPPIN ST","DUBOCE AVE","54","1997-07-21T00:00:00.000","Survey","No",,"6006045.86599","2108809.69302","37.77073138713781","-122.42244558055289","LINESTRING (-122.422526344437 37.771595103745, -122.422364818544 37.769867697908)",,,,,,
"11181000","ROYAL LN","MORSE ST","END: 1-99 BLOCK","89","1992-01-01T00:00:00.000","Survey","No",,"6001139.32217","2087898.92513","37.713037334332974","-122.43791936338921","LINESTRING (-122.438053911548 37.713356140894, -122.43778481633 37.71271855527)",,,,,,
"3908000","CHATHAM PL","BUSH ST","END","63","2008-10-29T13:59:26.000","Survey","No",,"6010837.01044","2115984.2737","37.79070021690049","-122.40637845437216","LINESTRING (-122.406330946489 37.790469608135, -122.406425962531 37.790930853154)",,,,,,
"5379000","FAIR AVE","LUNDYS LN","END","83","2008-10-29T13:59:26.000","Survey","No",,"6007097.78119","2099375.66363","37.74488700361292","-122.41813804203228","LINESTRING (-122.418200525442 37.744912459275, -122.418075558657 37.74486157556)",,,,,,
"11349000","SAN BRUNO AVE","DIVISION ST","ALAMEDA ST","38","2004-07-29T16:33:20.000","Survey","No",,"6010819.62228","2108105.57724","37.76906618705289","-122.40588338303957","LINESTRING (-122.405939204109 37.769659010159, -122.405827562842 37.768473391444)",,,,,,
"461000","10TH AVE","END","LAKE ST","61","2008-10-29T13:59:26.000","Survey","No",,"5992718.73177","2114878.78608","37.78663464814207","-122.46898570780554","LINESTRING (-122.46899672061 37.786786737604, -122.468974695046 37.786482586217)",,,,,,
"7500101","JERROLD AVE","JERROLD AVE","RANKIN ST","74","2002-11-19T00:00:00.000","Survey","No",,"6013782.50068","2098153.48443","37.74190514449152","-122.39493776715116","LINESTRING (-122.394829471496 37.741873736583, -122.395046062861 37.741936579943)",,,,,,
"3090000","BRANNAN ST","09TH ST","DORE ST","48","2009-08-10T15:43:09.000","Survey","No",,"6010417.4267","2108387.54729","37.76981791066863","-122.40729444012476","LINESTRING (-122.407001490367 37.770049772008, -122.407587388065 37.769586076166)",,,,,,
"8077000","LAMARTINE ST","CAYUGA AVE","STILL ST","60","1993-01-01T00:00:00.000","Survey","No",,"6002637.29683","2094389.74312","37.73094474335087","-122.4332053666806","LINESTRING (-122.433035016223 37.730554970902, -122.433375718889 37.731334543162)",,,,,,
"3416000","BURROWS ST","MADISON ST","PERU AVE","19","1997-08-07T00:00:00.000","Survey","No",,"6005727.8418","2091822.87188","37.724071513672044","-122.42233851496493","LINESTRING (-122.421846960804 37.724198859013, -122.422830067456 37.723944193955)",,,,,,
"10304000","PATTERSON ST","OAKDALE AVE","FLOWER ST","100","1997-08-14T00:00:00.000","Survey","No",,"6010875.55694","2098454.49218","37.74256957721839","-122.40501027797278","LINESTRING (-122.404828386001 37.742816598686, -122.405192168743 37.742322583069)",,,,,,
"4843000","DIVISION ST","SAN BRUNO AVE","09TH ST","42","2002-11-14T00:00:00.000","Survey","No",,"6010767.54452","2108286.76124","37.76956076422985","-122.40607628390134","LINESTRING (-122.405939204109 37.769659010159, -122.406213363312 37.769462545725)",,,,,,
"852000","18TH ST","MINNESOTA ST","I-280 N ON RAMP","90","1992-01-01T00:00:00.000","Survey","No",,"6014923.71483","2105768.4134","37.76287751703167","-122.39152403940602","LINESTRING (-122.390698494128 37.762925746773, -122.392349583608 37.762829309094)",,,,,,
"12254000","SUNNYDALE AVE","START: 250-299 BLOCK","BAY SHORE BLVD","53","1995-01-04T00:00:00.000","Survey","No",,"6010750.88481","2086123.15092","37.70870330757477","-122.40457349547223","LINESTRING (-122.404037539119 37.708553034494, -122.405109453986 37.708853605891)",,,,,,
"13690000","WINTER PL","END","MASON ST","68","2008-10-29T13:59:26.000","Survey","No",,"6009258.89665","2119316.55447","37.79976143669623","-122.41207426331286","LINESTRING (-122.411740376391 37.799804898351, -122.412408149848 37.799718001602)",,,,,,
"12680000","TREAT AVE","ALABAMA ST","15TH ST","100","1995-08-30T00:00:00.000","Survey","No",,"6008829.53306","2107446.35778","37.7671446246427","-122.41272039651773","LINESTRING (-122.412610837863 37.767538342222, -122.412829953978 37.766750934542)",,,,,,
"6945000","HOLLADAY AVE","RUTLEDGE ST","COSTA ST","74","2008-10-29T13:59:26.000","Survey","No",,"6010700.59854","2099262.38152","37.744778084669115","-122.40567212692365","LINESTRING (-122.405574166749 37.745028684748, -122.405770086447 37.744527512129)",,,,,,
"5587002","ARELIOUS WALKER DR","END","EGBERT AVE","60","1992-01-01T00:00:00.000","Survey","No",,"6016524.73768","2089659.04097","37.71873318748519","-122.38486427233272","LINESTRING (-122.38515706 37.71840736, -122.38457148 37.71905904)",,,,,,
"8700000","MARIN ST","KANSAS ST","HWY 101 N ON RAMP","45","2009-08-10T15:43:09.000","Survey","No",,"6011571.29358","2100478.70248","37.74816649024485","-122.40274693575317","LINESTRING (-122.401956577567 37.748214892661, -122.403537292914 37.748118110159)",,,,,,
"4613000","DAVIDSON AVE","PHELPS ST","QUINT ST","22","1997-08-14T00:00:00.000","Survey","No",,"6015564.5538","2098931.88981","37.744141415507926","-122.3888302813213","LINESTRING (-122.387900407932 37.743610176334, -122.389760167955 37.744672674918)",,,,,,
"3295000","BRYANT ST","KATE ST","DECATUR ST","72","1993-01-01T00:00:00.000","Survey","No",,"6010684.09889","2109517.23203","37.77293468654054","-122.40645163654986","LINESTRING (-122.406358090314 37.773008650854, -122.406545182595 37.772860749704)",,,,,,
"2644000","BALANCE ST","JACKSON ST","GOLD ST","46","1995-09-26T00:00:00.000","Survey","No",,"6012021.3465","2118138.20765","37.796680586683166","-122.40243220890994","LINESTRING (-122.402402444361 37.796554566834, -122.402461973505 37.796806634051)",,,,,,
"11870000","SICKLES AVE","ALEMANY BLVD","ALEMANY BLVD","32","1992-01-01T00:00:00.000","Survey","No",,"5996174.75935","2087110.01159","37.71058759368829","-122.45502147687183","LINESTRING (-122.454885125983 37.71047855322, -122.45515782811 37.710696661688)",,,,,,
"9912000","OGDEN AVE","GATES ST","FOLSOM ST","29","1992-01-01T00:00:00.000","Survey","No",,"6008256.97172","2096083.00782","37.735911272756354","-122.41389688844949","LINESTRING (-122.414209783215 37.735929376587, -122.413583993834 37.735893195749)",,,,,,
