"cnn","corridor","limits","cnnrightleft","blockside","fullname","weekday","fromhour","tohour","week1","week2","week3","week4","week5","holidays","blocksweepid","line"
"10799000","Putnam St","Jarboe Ave  -  Tompkins Ave","L","East","Tuesday","Tues","12","14","1","1","1","1","1","0","1638285","LINESTRING (-122.410878941169 37.738155538138, -122.410998088636 37.736929037566)"
"9167000","Mission St","Ocean Ave  -  Persia Ave","R","NorthWest","Saturday","Sat","5","7","1","1","1","1","1","0","1626238","LINESTRING (-122.435385086008 37.723909403464, -122.435976889062 37.72312996338)"
"8352201","Lincoln Way","14th Ave  -  15th Ave","R","North","Fri 2nd & 4th","Fri","7","8","0","1","0","1","0","0","1639060","LINESTRING (-122.471799704346 37.765687944779, -122.471920334945 37.765729675094, -122.472803340938 37.765692913964, -122.472922729736 37.765641190995)"
"13464000","Waverly Pl","Sacramento St  -  Clay St","L","West","Thursday","Thu","2","6","1","1","1","1","1","0","1625599","LINESTRING (-122.406643294309 37.793314880656, -122.406821216386 37.794197957191)"
"2443000","Arleta Ave","Bay Shore Blvd  -  Alpha St","L","SouthWest","Friday","Fri","8","11","1","1","1","1","1","0","1600791","LINESTRING (-122.40245947931 37.712179485886, -122.402602615852 37.712344713852, -122.4048424311 37.713215733774)"
"4803101","Divisadero St","Hayes St  -  Grove St","L","West","Saturday","Sat","6","8","1","1","1","1","1","0","1615293","LINESTRING (-122.437798747067 37.774991947847, -122.437867037098 37.775064840939, -122.438028083757 37.775845795968, -122.437989848202 37.775925405585)"
"2468000","Cesar Chavez St","03rd St  -  Tennessee St","L","South","Sunday","Sun","0","2","1","1","1","1","1","0","1602621","LINESTRING (-122.387585270171 37.750263377895, -122.388507729452 37.750205975381)"
"8627000","Main St","Market St  -  Mission St","R","SouthWest","Friday","Fri","0","2","1","1","1","1","1","0","1625771","LINESTRING (-122.396504486404 37.793097082824, -122.394940237623 37.791842090331)"
"12548101","The Embarcadero","Brannan St  -  Bryant St","L","West","Monday","Mon","0","2","1","1","1","1","1","1","1639499","LINESTRING (-122.388023343662 37.78477361415, -122.388172577521 37.784857654456, -122.388143856732 37.785409037431, -122.388019182759 37.786990958772, -122.387794890027 37.787097239396)"
"12557101","The Embarcadero","Lombard St  -  Chestnut St","R","NorthEast","Friday","Fri","0","2","1","1","1","1","1","1","1639551","LINESTRING (-122.401973426877 37.804072250218, -122.40221137698 37.804135160549, -122.403376094046 37.804977480264, -122.403435725006 37.805184901498)"
"9129000","Mission St","Cesar Chavez St  -  Precita Ave","L","SouthEast","Wed 2nd & 4th","Wed","6","8","0","1","0","1","0","0","1619158","LINESTRING (-122.418221170888 37.748165688851, -122.419121300714 37.746775140348)"
"7124000","Hyde St","Bush St  -  Pine St","L","West","Friday","Fri","6","8","1","1","1","1","1","0","1608327","LINESTRING (-122.417016878024 37.789110175732, -122.417204799114 37.790045141381)"
"3075000","Brannan St","Stanford St  -  Jack London Aly","L","SouthEast","Tuesday","Tues","0","2","1","1","1","1","1","0","1627392","LINESTRING (-122.392613082721 37.781422887295, -122.39318768268 37.780968803653)"
"11232000","Sacramento St","Brooklyn Pl  -  Stockton St","R","North","Friday","Fri","2","6","1","1","1","1","1","0","1621130","LINESTRING (-122.407373738877 37.793222721528, -122.407727186607 37.793178302038)"
"7409000","Jackson St","Broderick St  -  Baker St","L","South","Tue 1st & 3rd","Tues","12","14","1","0","1","0","0","0","1638556","LINESTRING (-122.442826757962 37.791418048097, -122.44447831623 37.791207851924)"
"11955202","Sloat Blvd","Vale Ave  -  Palos Pl","R","North","Wed 1st, 3rd, 5th","Wed","8","10","1","0","1","0","1","0","1645854","LINESTRING (-122.484075358081 37.734415322128, -122.484972566048 37.734377972367)"
"2499000","Cesar Chavez St","Diamond St  -  Douglass St","R","North","Wed 2nd & 4th","Wed","12","14","0","1","0","1","0","0","1602639","LINESTRING (-122.435916124117 37.747178875123, -122.438090356641 37.747050265949)"
"9672000","Noriega St","37th Ave  -  38th Ave","R","North","Tue 1st, 3rd, 5th","Tues","7","8","1","0","1","0","1","0","1645071","LINESTRING (-122.495760289092 37.753390259636, -122.496834943075 37.753342819462)"
"2953000","Berry St","03rd St  -  04th St","L","SouthEast","Friday","Fri","0","2","1","1","1","1","1","0","1627882","LINESTRING (-122.39112141836 37.777553276909, -122.393355125343 37.775787315866)"
"9308000","Montgomery St","Gold St  -  Pacific Ave","R","East","Tuesday","Tues","2","6","1","1","1","1","1","0","1601415","LINESTRING (-122.403549166626 37.796671322854, -122.40367597585 37.797298104738)"
"5558000","Fillmore St","Pacific Ave  -  Broadway","R","East","Mon 1st & 3rd","Mon","11","13","1","0","1","0","0","0","1610362","LINESTRING (-122.434733664087 37.793347285466, -122.434919326571 37.794266033647)"
"4369000","Cora St","Leland Ave  -  Visitacion Ave","R","West","Wednesday","Wed","8","11","1","1","1","1","1","0","1637412","LINESTRING (-122.408334059549 37.712813609149, -122.40882736191 37.711701561737)"
"9096003","Mission St","Jessie West St  -  05th St","R",,"Wednesday","Wed","2","6","1","1","1","1","1","1","1618538","LINESTRING (-122.406023808497 37.783091403293, -122.40647940289 37.782731636192)"
"8240000","Leavenworth St","Turk St  -  Eddy St","L","West","Wednesday","Wed","6","8","1","1","1","1","1","0","1616842","LINESTRING (-122.414053764894 37.782794446306, -122.414241572962 37.78372378285)"
"10029000","Ortega St","40th Ave  -  41st Ave","R","North","Thu 1st, 3rd, 5th","Thu","12","14","1","0","1","0","1","0","1645131","LINESTRING (-122.498842249056 37.751381160429, -122.49991445703 37.751333766526)"
"1439000","25th St","Capp St  -  Lilac St","R","North","Friday","Fri","6","8","1","1","1","1","1","0","1607825","LINESTRING (-122.41720090555 37.750705183138, -122.41772628838 37.750673508865)"
"12206000","Stockton St","Washington St  -  Jackson St","R","East","Tuesday","Tues","2","6","1","1","1","1","1","0","1617196","LINESTRING (-122.408079101008 37.794940686929, -122.408253202381 37.795823706119)"
"2489201","Cesar Chavez St","Mission St  -  Bartlett St","L","South","Saturday","Sat","8","10","1","1","1","1","1","0","1629614","LINESTRING (-122.418221170888 37.748165688851, -122.418356882803 37.748198275742, -122.41917060347 37.748179392265)"
"5990000","Gambier St","Pioche St  -  Silliman St","L","East","Thursday","Thu","12","15","1","1","1","1","1","0","1632697","LINESTRING (-122.422344993915 37.728047553814, -122.421852425387 37.7268547692)"
"12403000","Taraval St","27th Ave  -  28th Ave","L","South","Mon 2nd & 4th","Mon","7","8","0","1","0","1","0","0","1639202","LINESTRING (-122.484263608426 37.74267311163, -122.485335463334 37.742625972762)"
"2800102","Bay Shore Blvd","Flower St  -  Cortland Ave","L","East","Tuesday","Tues","0","6","1","1","1","1","1","0","1628185","LINESTRING (-122.405581425365 37.742456752219, -122.405958120492 37.741951101594, -122.406377730008 37.741376262799, -122.406694502345 37.740808768069, -122.406803973843 37.74027743736, -122.406865114035 37.739696420822, -122.406978585293 37.739566272703)"
"12404000","Taraval St","28th Ave  -  29th Ave","L","South","Thu 2nd & 4th","Thu","7","8","0","1","0","1","0","0","1639225","LINESTRING (-122.485335463334 37.742625972762, -122.486407891382 37.742578798988)"
"696000","16th St","Illinois St  -  03rd St","L","South","Thursday","Thu","0","6","1","1","1","1","1","0","1613647","LINESTRING (-122.388164137148 37.766957910141, -122.389099104328 37.76690347969)"
"11436201","San Jose Ave","Guerrero St  -  Valley St","R","West","Thu 2nd & 4th","Thu","7","9","0","1","0","1","0","0","1610883","LINESTRING (-122.422218291472 37.745578813968, -122.422282844482 37.745482375172, -122.422276283594 37.745348308171, -122.422292639099 37.745183596761, -122.422438846042 37.744758796579)"
"7410000","Jackson St","Baker St  -  Lyon St","R","North","Thu 1st & 3rd","Thu","9","11","1","0","1","0","0","0","1623657","LINESTRING (-122.44447831623 37.791207851924, -122.446116805948 37.790999294663)"
"12645000","Topaz Way","Ora Way  -  Onique Ln","R","North","Mon 2nd & 4th","Mon","9","11","0","1","0","1","0","0","1617404","LINESTRING (-122.437495005518 37.739978589068, -122.4376526583 37.739877412576, -122.437834388467 37.739852710707, -122.438044260475 37.739903237564)"
"10853000","Quintara St","17th Ave  -  18th Ave","R","North","Wed 1st & 3rd","Wed","10","12","1","0","1","0","0","0","1609878","LINESTRING (-122.473945691657 37.748739503493, -122.475016946383 37.748692296101)"
"12421000","Taraval St","44th Ave  -  45th Ave","R","North","Fri 1st, 3rd, 5th","Fri","7","8","1","0","1","0","1","0","1639198","LINESTRING (-122.502476736684 37.741861721629, -122.503548964268 37.741813189569)"
"7460000","Jefferson St","Hyde St  -  End: 500-599 Block","R","North","Wednesday","Wed","2","6","1","1","1","1","1","0","1638586","LINESTRING (-122.420743267337 37.807590106843, -122.421819234052 37.807457013046)"
"8500000","Louisburg St","Geneva Ave  -  Niagara Ave","L","SouthEast","Fri 1st & 3rd","Fri","9","11","1","0","1","0","0","0","1599340","LINESTRING (-122.449295742334 37.721752412129, -122.450103173772 37.720482068884)"
"9109101","Mission St","11th St  -  Lafayette St","L","SouthEast","Sunday","Sun","2","6","1","1","1","1","1","1","1618969","LINESTRING (-122.417104135557 37.774325287386, -122.41718651098 37.774226333359, -122.417649272937 37.773841986278, -122.418030232412 37.773474420272)"
"185202","03rd St","Start:  Block  -  End:  Block","R",,"Saturday","Sat","2","6","1","1","1","1","1","0","1613849","LINESTRING (-122.389611482614 37.771997938535, -122.389670009895 37.771884244029, -122.389606070169 37.771215335922, -122.389526602327 37.771109952689)"
"9156000","Mission St","Tingley St  -  Theresa St","R","NorthWest","Sunday","Sun","5","7","1","1","1","1","1","0","1626430","LINESTRING (-122.431800801752 37.728249466321, -122.432363263447 37.72771681463)"
"3232000","Brook St","Mission St  -  San Jose Ave","R","North","Mon 1st, 3rd, 5th","Mon","6","8","1","0","1","0","1","0","1636579","LINESTRING (-122.423089906388 37.740641886647, -122.423207862133 37.7406900026, -122.42384591802 37.74064869089)"
"4507101","Crespi Dr","Cardenas Ave  -  Juan Bautista Cir","R","NorthWest","Thu 2nd & 4th","Thu","9","11","0","1","0","1","0","0","385227","LINESTRING (-122.476367108871 37.71945279934, -122.476333436271 37.71933365484, -122.477329777193 37.718290143945)"
"7754000","Kearny St","Pine St  -  California St","R","East","Tuesday","Tues","2","6","1","1","1","1","1","0","1623889","LINESTRING (-122.404219835075 37.791690583859, -122.404418427807 37.792638656361)"
"2184201","Alemany Blvd","Ralston St  -  Kempton Ave","R","North","Mon 1st & 3rd","Mon","8","10","1","0","1","0","0","0","1601604","LINESTRING (-122.467027507101 37.711494969725, -122.46722748078 37.711479327684, -122.468429691436 37.711017630791)"
"8130000","Larkin St","O'Farrell St  -  Myrtle St","L","West","Monday","Mon","6","8","1","1","1","1","1","1","1616742","LINESTRING (-122.417901410401 37.785167214987, -122.417996269533 37.78564170987)"
"11964202","Sloat Blvd","Lower Great Hwy  -  Great Hwy","R","North","Thursday","Thu","5","7","1","1","1","1","1","0","1605668","LINESTRING (-122.506135124963 37.735571117801, -122.506521403349 37.735571711894, -122.506717428299 37.735469757819)"
"1935000","42nd Ave","Kirkham St  -  Lawton St","R","West","Tue 2nd & 4th","Tues","7","8","0","1","0","1","0","0","1627082","LINESTRING (-122.501505399121 37.758747220971, -122.501374215243 37.75688182286)"
"8367201","Lincoln Way","29th Ave  -  30th Ave","R","North","Wed 2nd & 4th","Wed","8","10","0","1","0","1","0","0","1598141","LINESTRING (-122.487967431206 37.764970793382, -122.48808668584 37.765002801418, -122.48892885619 37.764969937393, -122.489042082924 37.764928857235)"
"9150000","Mission St","Bosworth St  -  Trumbull St","R","NorthWest","Wed 2nd & 4th","Wed","6","8","0","1","0","1","0","0","1619123","LINESTRING (-122.426391165486 37.73367501675, -122.429304397483 37.730742172861)"
"1456000","25th St","Diamond St  -  Douglass St","R","North","Wed 2nd & 4th","Wed","12","14","0","1","0","1","0","0","1623215","LINESTRING (-122.436137697739 37.749562027229, -122.438320006247 37.749430090074)"
"1274000","23rd St","Mersey St  -  Chattanooga St","R","North","Fri 2nd & 4th","Fri","12","14","0","1","0","1","0","0","1608626","LINESTRING (-122.425944766348 37.753392230746, -122.426477851913 37.753359552912)"
"9735000","O'Farrell St","Polk St  -  Van Ness Ave","R","North","Saturday","Sat","6","8","1","1","1","1","1","0","1603704","LINESTRING (-122.419547853966 37.784960259485, -122.421192974629 37.7847534462)"
"5158000","Ellington Ave","Mount Vernon Ave  -  Ottawa Ave","L","SouthEast","Tuesday","Tues","8","10","1","1","1","1","1","0","1631037","LINESTRING (-122.443255965103 37.71504205433, -122.443258512746 37.714927245889, -122.444324756562 37.714087388991)"
"2490101","Cesar Chavez St","Valencia St  -  San Jose Ave","L","South","Tue 1st, 3rd, 5th","Tues","6","8","1","0","1","0","1","0","1615048","LINESTRING (-122.420278830377 37.748125283089, -122.420448706065 37.748062647383, -122.421289449283 37.748044574998, -122.421384746936 37.748032124585)"
"7165000","Illinois St","16th St  -  Mariposa St","L","East","Wednesday","Wed","0","6","1","1","1","1","1","0","1638307","LINESTRING (-122.388164137148 37.766957910141, -122.387916811148 37.76437937112)"
"11441201","San Jose Ave","Cotter St  -  Capistrano Ave","R","North","Wed 1st & 3rd","Wed","8","10","1","0","1","0","0","0","1632021","LINESTRING (-122.43748575367 37.730252339253, -122.437590934535 37.730280278616, -122.437836000813 37.730230756378, -122.438000797174 37.730180188091, -122.43815713282 37.730132215803, -122.43842875667 37.730002645068, -122.438459397079 37.729912443961)"
"5762000","Francisco St","Mason St  -  Taylor St","L","South","Thu 1st & 3rd","Thu","8","10","1","0","1","0","0","0","1610419","LINESTRING (-122.41342855382 37.804684163086, -122.415052274725 37.804480983348)"
"12716000","Turk St","Market St  -  Taylor St","R","North","Friday","Fri","2","6","1","1","1","1","1","0","1625116","LINESTRING (-122.40895215881 37.783287852635, -122.409251727129 37.783407443601, -122.410764827715 37.78321431286)"
"10553000","Polk St","Elm St  -  Turk St","L","West","Monday","Mon","6","8","1","1","1","1","1","1","1619954","LINESTRING (-122.418901310084 37.781704787033, -122.418993273036 37.782169269872)"
"2814000","Bay Shore Blvd","Paul Ave  -  Wheat St","L","East","Thursday","Thu","7","8","1","1","1","1","1","0","1613332","LINESTRING (-122.400784747653 37.723616209195, -122.400382132593 37.722633285191)"
"9158000","Mission St","Avalon Ave  -  Cotter St","L","SouthEast","Thursday","Thu","5","7","1","1","1","1","1","0","1619413","LINESTRING (-122.432447324391 37.727637208054, -122.432807823412 37.727315042891, -122.432911793243 37.727177551268)"
"884000","18th St","Linda St  -  Guerrero St","L","South","Thu 1st, 3rd, 5th","Thu","6","8","1","0","1","0","1","0","1641886","LINESTRING (-122.422955333146 37.761617120652, -122.423800670618 37.761565672763)"
"8463101","Lombard St","Scott St  -  Divisadero St","L","South","Fri 1st & 3rd","Fri","6","8","1","0","1","0","0","0","1640233","LINESTRING (-122.440977560684 37.799212366929, -122.441072550883 37.79915149988, -122.442568047486 37.798961432398, -122.442647897295 37.799000050595)"
"9157000","Mission St","Theresa St  -  Avalon Ave","R","NorthWest","Thursday","Thu","5","7","1","1","1","1","1","0","1626377","LINESTRING (-122.432363263447 37.72771681463, -122.432447324391 37.727637208054)"
"4799201","Divisadero St","Haight St  -  Page St","R","East","Thursday","Thu","6","8","1","1","1","1","1","0","1615246","LINESTRING (-122.437045612272 37.771267424403, -122.437009374453 37.771348361327, -122.437173804193 37.77213714976, -122.437234931654 37.772203712438)"
"9185000","Mission St","Ottawa Ave  -  Florentine Ave","R","NorthWest","Saturday","Sat","5","7","1","1","1","1","1","0","1600089","LINESTRING (-122.44370603206 37.713591510834, -122.443951627671 37.713362090755)"
"12016101","South Van Ness Ave","Mission St  -  12th St","L","East","Sunday","Sun","4","6","1","1","1","1","1","0","1611091","LINESTRING (-122.418618215796 37.773053454473, -122.418474340749 37.772874738664, -122.41831107516 37.772344172829, -122.418352033444 37.772222179964)"
"7831101","King St","The Embarcadero  -  02nd St","L","SouthEast","Saturday","Sat","1","3","1","1","1","1","1","1","1601482","LINESTRING (-122.388306067817 37.781798235203, -122.388108860049 37.781692538924, -122.388145777731 37.781395813004, -122.388231910074 37.781084688658, -122.388344094115 37.780847180722, -122.388521504053 37.780584521276, -122.388802627673 37.780282700505, -122.389356818505 37.779831531456, -122.389590696096 37.77986128594)"
"7750000","Kearny St","Ver Mehr Pl  -  Sutter St","L","West","Wednesday","Wed","2","6","1","1","1","1","1","0","1624061","LINESTRING (-122.403746846512 37.789363277615, -122.403841563565 37.789829338933)"
"9186000","Mission St","Florentine Ave  -  Guttenberg St","L","SouthEast","Friday","Fri","6","8","1","1","1","1","1","0","1626550","LINESTRING (-122.443951627671 37.713362090755, -122.444571083206 37.712783427274)"
"8744101","Market St","Montgomery St  -  Annie St","L","SouthEast","Sunday","Sun","5","7","1","1","1","1","1","1","1640596","LINESTRING (-122.402065729755 37.788721152431, -122.402090571663 37.788639261705, -122.402836569586 37.788049513231)"
"7041000","Howard St","05th St  -  Mary St","L","SouthEast","Thursday","Thu","3","5","1","1","1","1","1","0","1634635","LINESTRING (-122.404933346818 37.781499508447, -122.405718739597 37.780878374149)"
"6384001","Grant Ave","Post St  -  Ashburton Pl","L",,"Wednesday","Wed","2","6","1","1","1","1","1","0","1606601","LINESTRING (-122.405221172875 37.788693991915, -122.405278919846 37.789009692303)"
"10301000","Pasadena St","Pasadena St  -  County Line","L","East","Monday","Mon","8","11","1","1","1","1","1","0","1638025","LINESTRING (-122.41866803038 37.709338324305, -122.41912163457 37.708330945901)"
"290000","05th St","Stevenson St  -  Jessie St","L","NorthEast","Tuesday","Tues","0","6","1","1","1","1","1","0","1614104","LINESTRING (-122.407482812034 37.783528917261, -122.407184628975 37.783291992112)"
"11056000","Rivera St","21st Ave  -  22nd Ave","R","North","Thu 2nd & 4th","Thu","7","9","0","1","0","1","0","0","1610715","LINESTRING (-122.478094424931 37.746685252974, -122.47916613986 37.746637926804)"
"641000","15th St","Bryant St  -  Florida St","L","South","Saturday","Sat","2","6","1","1","1","1","1","1","1611927","LINESTRING (-122.410609800993 37.766903444685, -122.41158013318 37.766841389246)"
"10475000","Pine St","Hyde St  -  Larkin St","L","South","Thursday","Thu","7","9","1","1","1","1","1","0","1609627","LINESTRING (-122.417204799114 37.790045141381, -122.418842652565 37.789829934735)"
"7763000","Kearny St","Pacific Ave  -  Nottingham Pl","R","East","Sunday","Sun","4","6","1","1","1","1","1","0","1616420","LINESTRING (-122.405318329414 37.797089847723, -122.405409100325 37.797544592985)"
"2023000","46th Ave","Kirkham St  -  Lawton St","R","West","Tue 1st, 3rd, 5th","Tues","12","14","1","0","1","0","1","0","1646083","LINESTRING (-122.505796847208 37.758559525374, -122.505665481786 37.75669307559)"
"2856000","Beach St","Scott St  -  Divisadero St","L","South","Tue 1st & 3rd","Tues","11","13","1","0","1","0","0","0","1622527","LINESTRING (-122.441939611134 37.803916528358, -122.443602518577 37.803704936623)"
"9149201","Mission St","Saint Mary's Ave  -  Bosworth St","R","NorthWest","Mon 2nd & 4th","Mon","6","8","0","1","0","1","0","0","1619279","LINESTRING (-122.426114538813 37.733954475206, -122.426175158339 37.733937672714, -122.426374918447 37.733735867308, -122.426391165486 37.73367501675)"
"1058000","20th St","Lexington St  -  Valencia St","L","South","Wednesday","Wed","6","8","1","1","1","1","1","0","1646869","LINESTRING (-122.420506832267 37.758544721207, -122.421271728665 37.758498508686)"
"8044000","Lake Merced Blvd","Lakeshore Dr  -  Sunset Blvd","L","NorthEast","Saturday","Sat","4","6","1","1","1","1","1","0","1616564","LINESTRING (-122.498001636793 37.73127783217, -122.498060255039 37.731164585272, -122.497870693149 37.730730211739, -122.497353646764 37.729668380692, -122.49723289707 37.729489767783, -122.497017439653 37.729302534193, -122.496699148506 37.729123860574, -122.496357483294 37.729034207927, -122.496034818887 37.72901240541, -122.4956882302 37.72905918137, -122.493469932994 37.729596663122)"
"9023000","Miguel St","Bemis St  -  Laidley St","L","NorthEast","Fri 2nd & 4th","Fri","11","13","0","1","0","1","0","0","1641082","LINESTRING (-122.428725536293 37.738325547013, -122.428728988802 37.738201532094, -122.428256122108 37.737744335935)"
"9194000","Mission St","Laura St  -  Oliver St","R","North","Thursday","Thu","6","8","1","1","1","1","1","0","1600040","LINESTRING (-122.450095486223 37.709679912839, -122.450498930495 37.70954336882)"
"7166000","Illinois St","Mariposa St  -  18th St","L","East","Wednesday","Wed","0","6","1","1","1","1","1","0","1638308","LINESTRING (-122.387916811148 37.76437937112, -122.387794796008 37.763107217649)"
"12326000","Sutter St","Jones St  -  Leavenworth St","L","South","Friday","Fri","7","9","1","1","1","1","1","0","1617330","LINESTRING (-122.413541441811 37.788598204147, -122.415185268921 37.788387930716)"
"327000","06th St","Stevenson St  -  Jessie St","R","SouthWest","Tuesday","Tues","4","6","1","1","1","1","1","0","1614139","LINESTRING (-122.409693261412 37.781754327744, -122.409245442644 37.781398133902)"
"494000","11th Ave","California St  -  Clement St","L","East","Tue 1st & 3rd","Tues","7","9","1","0","1","0","0","0","1607254","LINESTRING (-122.469907857037 37.784572780773, -122.469769991545 37.782701905109)"
"4290000","Columbus Ave","Pacific Ave  -  Jack Kerouac Aly","R","NorthEast","Sunday","Sun","4","6","1","1","1","1","1","0","1637285","LINESTRING (-122.405512936056 37.797064590557, -122.406226437742 37.797558810251)"
"1045000","20th St","Hampshire St  -  York St","R","North","Thursday","Thu","9","11","1","1","1","1","1","0","1646208","LINESTRING (-122.407940024951 37.759305174622, -122.408903725589 37.759246640958)"
"6273000","Golden Gate Ave","Pierce St  -  Scott St","L","South","Tuesday","Tues","8","10","1","1","1","1","1","0","1622303","LINESTRING (-122.43524101231 37.779144878341, -122.436884629513 37.778937753497)"
"8459101","Lombard St","Webster St  -  Fillmore St","L","South","Wed 1st & 3rd","Wed","6","8","1","0","1","0","0","0","1640222","LINESTRING (-122.43440469859 37.800051548758, -122.434509743819 37.799974445042, -122.435916390261 37.799795824701, -122.43604617343 37.799842952496)"
"13153201","Van Ness Ave","Geary Blvd  -  Cedar St","R","East","Saturday","Sat","4","6","1","1","1","1","1","1","1625424","LINESTRING (-122.421393307556 37.785685802529, -122.421297991413 37.785793536199, -122.421373373705 37.786166158844)"
"5061001","Eddy St","Jones St  -  Wagner Aly","R",,"Friday","Fri","6","8","1","1","1","1","1","0","1630887","LINESTRING (-122.412595276786 37.783932576959, -122.413287606897 37.783844774301)"
"13336000","Vista Verde Ct","Detroit St  -  End: 01-74 Block","L","SouthWest","Thu 2nd & 4th","Thu","12","14","0","1","0","1","0","0","1599251","LINESTRING (-122.444336617908 37.734557437918, -122.444336333905 37.734717369765, -122.444406257688 37.734813056491, -122.444694857171 37.735018825585, -122.445044465977 37.73524073449, -122.445321236327 37.735477044094)"
"775000","17th St","Missouri St  -  Connecticut St","L","South","Monday","Mon","0","6","1","1","1","1","1","0","1602196","LINESTRING (-122.396770890643 37.765130496088, -122.397737382626 37.765072207815)"
"4932000","Dore St","Bryant St  -  Brannan St","L","NorthEast","Thursday","Thu","0","6","1","1","1","1","1","0","1604618","LINESTRING (-122.409134368878 37.770820241624, -122.407587388065 37.769586076166)"
"13143102","Van Ness Ave","Oak St  -  Hickory St","L","West","Saturday","Sat","4","6","1","1","1","1","1","1","1598877","LINESTRING (-122.419396888626 37.775422221042, -122.419491511634 37.775894187088)"
"7053000","Howard St","Washburn St  -  Dore St","R","NorthWest","Friday","Fri","4","6","1","1","1","1","1","0","1634710","LINESTRING (-122.41358654563 37.774660227592, -122.413768847813 37.774516257804)"
"8115000","Lapidge St","18th St  -  19th St","R","West","Wednesday","Wed","9","11","1","1","1","1","1","0","1616610","LINESTRING (-122.422411419561 37.761650220425, -122.422258247683 37.76005095881)"
"12208000","Stockton St","Pacific Ave  -  Stark St","R","East","Thursday","Thu","2","6","1","1","1","1","1","0","1617194","LINESTRING (-122.408430886462 37.796703902691, -122.408557722805 37.797327198682)"
"13057001","Valencia St","14th St  -  Rosa Parks Ln","L",,"Tuesday","Tues","6","8","1","1","1","1","1","0","1625312","LINESTRING (-122.422199174511 37.768139683167, -122.422134434617 37.767472921866)"
"10664201","Potrero Ave","18th St  -  19th St","R","West","Monday","Mon","8","10","1","1","1","1","1","0","1604210","LINESTRING (-122.407187488017 37.761935878309, -122.407238045173 37.76183543679, -122.407134242937 37.760748208005, -122.407065796788 37.76066126584)"
"7936000","Lafayette St","Mission St  -  Minna St","L","NorthEast","Thursday","Thu","4","6","1","1","1","1","1","0","1638785","LINESTRING (-122.418030232412 37.773474420272, -122.417451103579 37.773134932181)"
"6623000","Haight St","Cole St  -  Shrader St","L","South","Thursday","Thu","6","8","1","1","1","1","1","0","1608797","LINESTRING (-122.450710180318 37.769526044379, -122.451865727106 37.769378663625)"
"10559000","Polk St","O'Farrell St  -  Myrtle St","L","West","Monday","Mon","6","8","1","1","1","1","1","1","1619960","LINESTRING (-122.419547853966 37.784960259485, -122.419638988981 37.78543303615)"
"3407000","Burrows St","Brussels St  -  Goettingen St","L","South","Tuesday","Tues","8","11","1","1","1","1","1","0","1628302","LINESTRING (-122.406081371764 37.728315238787, -122.407062356102 37.728058598166)"
"3398000","Burnside Ave","Paradise Ave  -  Chenery St","R","East","Thu 2nd & 4th","Thu","11","13","0","1","0","1","0","0","1602364","LINESTRING (-122.438259128194 37.734855193457, -122.438077709712 37.73541625173)"
"12385000","Taraval St","Cortes Ave  -  Madrone Ave","R","North","Wed 1st & 3rd","Wed","7","8","1","0","1","0","0","0","1621768","LINESTRING (-122.466043187609 37.743555382657, -122.4668594968 37.743490862459)"
"13154102","Van Ness Ave","Daniel Burnham Ct  -  Sutter St","L","West","HOLIDAY","Holiday","4","6","1","1","1","1","1","0","1599050","LINESTRING (-122.421764812617 37.787061578799, -122.421841758187 37.787441910237, -122.42175810402 37.787548139832)"
"8123000","Larkin St","McAllister St  -  Golden Gate Ave","L","West","HOLIDAY","Holiday","6","8","1","1","1","1","1","0","1616639","LINESTRING (-122.416947604956 37.780470341035, -122.417145611924 37.781447495006)"
"11188000","Russia Ave","Mission St  -  London St","L","NorthEast","Monday","Mon","5","7","1","1","1","1","1","0","1610775","LINESTRING (-122.437149524136 37.721575001258, -122.436384540226 37.721209403596)"
"7460000","Jefferson St","Hyde St  -  End: 500-599 Block","L","South","Wednesday","Wed","2","6","1","1","1","1","1","0","1623704","LINESTRING (-122.420743267337 37.807590106843, -122.421819234052 37.807457013046)"
"8122000","Larkin St","Fulton St  -  McAllister St","L","West","Thursday","Thu","2","6","1","1","1","1","1","0","1638889","LINESTRING (-122.416768092983 37.779584437842, -122.416947604956 37.780470341035)"
"9139000","Mission St","Kingston St  -  Cortland Ave","R","NorthWest","Sunday","Sun","5","7","1","1","1","1","1","0","1599891","LINESTRING (-122.422366459744 37.741760488778, -122.422840576823 37.741027407651)"
"9983000","Orizaba Ave","Stanley St  -  Broad St","R","East","Mon 1st & 3rd","Mon","9","11","1","0","1","0","0","0","1603832","LINESTRING (-122.462580658568 37.712523033737, -122.462568999207 37.713150165326)"
"9590000","Ney St","Congdon St  -  Trumbull St","R","South","Monday","Mon","12","14","1","1","1","1","1","0","1641566","LINESTRING (-122.426084309371 37.730135627168, -122.423807641973 37.730251495986, -122.423634971982 37.730276025474, -122.423471747869 37.730349546178, -122.423327650461 37.730472353313, -122.423268220398 37.730590235684, -122.423243712976 37.730818703586)"
"4870101","Dolores St","18th St  -  19th St","L","East","Monday","Mon","9","11","1","1","1","1","1","0","1630771","LINESTRING (-122.426076501575 37.761427133607, -122.425979464848 37.761315301564, -122.425845669988 37.759949364685, -122.425920301996 37.759829613303)"
"7930000","La Salle Ave","Garlington Ct  -  Newcomb Ave","R","NorthEast","Friday","Fri","8","10","1","1","1","1","1","0","1624184","LINESTRING (-122.384279451412 37.732651903331, -122.384416002754 37.732716562317, -122.384865557955 37.732958654984, -122.385001538797 37.733070821471)"
