"department_name","strategic_goal","measure_title","measure_description","measure_methodology","measure_data_type","fiscal_year","end_calendar_year","target","mid_year_result","mid_year_projection","full_year_result","data_notes"
"ARTS COMMISSION","Improve operations to better serve the San Francisco arts ecosystem","# of employees for whom scheduled performance appraisals were completed (ART)","Percentage of staff with completed performance evaluations (formerly EEJ Goal 03 Measure 01, moved to new HRD format).       New measure requested by Mayor on 8/15/05.  This is the number of applicable employees in a department for whom a performance appraisal was conducted amd completed during the fiscal year.  ""Completed"" means an appraisal form has been filled out and is in the employee's personnel file.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review shold be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months.   Departments can do appraisals for temporary employees at their discretion.","Collection Method: Performance plans will be located in files at SFAC office. Timing:  Semi-annually.","Numeric","FY2019-20","2020","40",,,"36",
"ARTS COMMISSION","Improve operations to better serve the San Francisco arts ecosystem","# of employees for whom scheduled performance appraisals were completed (ART)","Percentage of staff with completed performance evaluations (formerly EEJ Goal 03 Measure 01, moved to new HRD format).       New measure requested by Mayor on 8/15/05.  This is the number of applicable employees in a department for whom a performance appraisal was conducted amd completed during the fiscal year.  ""Completed"" means an appraisal form has been filled out and is in the employee's personnel file.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review shold be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months.   Departments can do appraisals for temporary employees at their discretion.","Collection Method: Performance plans will be located in files at SFAC office. Timing:  Semi-annually.","Numeric","FY2020-21","2021","40","36","36","37",
"ARTS COMMISSION","Improve operations to better serve the San Francisco arts ecosystem","# of employees for whom scheduled performance appraisals were completed (ART)","Percentage of staff with completed performance evaluations (formerly EEJ Goal 03 Measure 01, moved to new HRD format).       New measure requested by Mayor on 8/15/05.  This is the number of applicable employees in a department for whom a performance appraisal was conducted amd completed during the fiscal year.  ""Completed"" means an appraisal form has been filled out and is in the employee's personnel file.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review shold be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months.   Departments can do appraisals for temporary employees at their discretion.","Collection Method: Performance plans will be located in files at SFAC office. Timing:  Semi-annually.","Numeric","FY2021-22","2022","40","38","40",,
"ARTS COMMISSION","Improve operations to better serve the San Francisco arts ecosystem","# of employees for whom scheduled performance appraisals were completed (ART)","Percentage of staff with completed performance evaluations (formerly EEJ Goal 03 Measure 01, moved to new HRD format).       New measure requested by Mayor on 8/15/05.  This is the number of applicable employees in a department for whom a performance appraisal was conducted amd completed during the fiscal year.  ""Completed"" means an appraisal form has been filled out and is in the employee's personnel file.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review shold be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months.   Departments can do appraisals for temporary employees at their discretion.","Collection Method: Performance plans will be located in files at SFAC office. Timing:  Semi-annually.","Numeric","FY2022-23","2023","40",,,,
"ARTS COMMISSION","Improve operations to better serve the San Francisco arts ecosystem","# of employees for whom scheduled performance appraisals were completed (ART)","Percentage of staff with completed performance evaluations (formerly EEJ Goal 03 Measure 01, moved to new HRD format).       New measure requested by Mayor on 8/15/05.  This is the number of applicable employees in a department for whom a performance appraisal was conducted amd completed during the fiscal year.  ""Completed"" means an appraisal form has been filled out and is in the employee's personnel file.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review shold be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months.   Departments can do appraisals for temporary employees at their discretion.","Collection Method: Performance plans will be located in files at SFAC office. Timing:  Semi-annually.","Numeric","FY2023-24","2024","40",,,,"No public data notes."
"ARTS COMMISSION","Invest in a vibrant arts community","Number of artists and organizations attending technical assistance and capacity building workshops/year","Number of artists and representatives of arts non-profit organizations who attended grants workshop and technical assistance sessions, public art art application workshops and have recived one-on-one assistance from program staff.","""Collection Method: Program staff tracks rsvps for technical assistance sessions, application workshops and grants workshops in Eventbrite. Cloud based. On-on-one assistance is tracked by staff on shared drive. Cloud based maintained by the City. Program staff will report cumulative value to senior policy analyst for calculation.","Numeric","FY2017-18","2018","283","215","350","302",
"ARTS COMMISSION","Invest in a vibrant arts community","Number of artists and organizations attending technical assistance and capacity building workshops/year","Number of artists and representatives of arts non-profit organizations who attended grants workshop and technical assistance sessions, public art art application workshops and have recived one-on-one assistance from program staff.","""Collection Method: Program staff tracks rsvps for technical assistance sessions, application workshops and grants workshops in Eventbrite. Cloud based. On-on-one assistance is tracked by staff on shared drive. Cloud based maintained by the City. Program staff will report cumulative value to senior policy analyst for calculation.","Numeric","FY2018-19","2019","320","359","400","504",
"ARTS COMMISSION","Invest in a vibrant arts community","Number of artists and organizations attending technical assistance and capacity building workshops/year","Number of artists and representatives of arts non-profit organizations who attended grants workshop and technical assistance sessions, public art art application workshops and have recived one-on-one assistance from program staff.","""Collection Method: Program staff tracks rsvps for technical assistance sessions, application workshops and grants workshops in Eventbrite. Cloud based. On-on-one assistance is tracked by staff on shared drive. Cloud based maintained by the City. Program staff will report cumulative value to senior policy analyst for calculation.","Numeric","FY2019-20","2020","350",,,"385",
"ARTS COMMISSION","Invest in a vibrant arts community","Number of artists and organizations attending technical assistance and capacity building workshops/year","Number of artists and representatives of arts non-profit organizations who attended grants workshop and technical assistance sessions, public art art application workshops and have recived one-on-one assistance from program staff.","""Collection Method: Program staff tracks rsvps for technical assistance sessions, application workshops and grants workshops in Eventbrite. Cloud based. On-on-one assistance is tracked by staff on shared drive. Cloud based maintained by the City. Program staff will report cumulative value to senior policy analyst for calculation.","Numeric","FY2020-21","2021","350","200","350","737",
"ARTS COMMISSION","Invest in a vibrant arts community","Number of artists and organizations attending technical assistance and capacity building workshops/year","Number of artists and representatives of arts non-profit organizations who attended grants workshop and technical assistance sessions, public art art application workshops and have recived one-on-one assistance from program staff.","""Collection Method: Program staff tracks rsvps for technical assistance sessions, application workshops and grants workshops in Eventbrite. Cloud based. On-on-one assistance is tracked by staff on shared drive. Cloud based maintained by the City. Program staff will report cumulative value to senior policy analyst for calculation.","Numeric","FY2021-22","2022","375","208","350",,
"ARTS COMMISSION","Invest in a vibrant arts community","Number of artists and organizations attending technical assistance and capacity building workshops/year","Number of artists and representatives of arts non-profit organizations who attended grants workshop and technical assistance sessions, public art art application workshops and have recived one-on-one assistance from program staff.","""Collection Method: Program staff tracks rsvps for technical assistance sessions, application workshops and grants workshops in Eventbrite. Cloud based. On-on-one assistance is tracked by staff on shared drive. Cloud based maintained by the City. Program staff will report cumulative value to senior policy analyst for calculation.","Numeric","FY2022-23","2023","400",,,,
"ARTS COMMISSION","Invest in a vibrant arts community","Number of artists and organizations attending technical assistance and capacity building workshops/year","Number of artists and representatives of arts non-profit organizations who attended grants workshop and technical assistance sessions, public art art application workshops and have recived one-on-one assistance from program staff.","""Collection Method: Program staff tracks rsvps for technical assistance sessions, application workshops and grants workshops in Eventbrite. Cloud based. On-on-one assistance is tracked by staff on shared drive. Cloud based maintained by the City. Program staff will report cumulative value to senior policy analyst for calculation.","Numeric","FY2023-24","2024","400",,,,"No public data notes."
"ARTS COMMISSION","Invest in a vibrant arts community","Number of payments to individual artists by the Arts Commission",,,"Numeric","FY2017-18","2018","160","92","160","318",
"ARTS COMMISSION","Invest in a vibrant arts community","Number of payments to individual artists by the Arts Commission",,,"Numeric","FY2018-19","2019","325","135","300","333",
"ARTS COMMISSION","Invest in a vibrant arts community","Number of payments to individual artists by the Arts Commission",,,"Numeric","FY2019-20","2020","335",,,"215",
"ARTS COMMISSION","Invest in a vibrant arts community","Number of payments to individual artists by the Arts Commission",,,"Numeric","FY2020-21","2021","345","180","250","244",
"ARTS COMMISSION","Invest in a vibrant arts community","Number of payments to individual artists by the Arts Commission",,,"Numeric","FY2021-22","2022","325","174","335",,
"ARTS COMMISSION","Invest in a vibrant arts community","Number of payments to individual artists by the Arts Commission",,,"Numeric","FY2022-23","2023","350",,,,
"ARTS COMMISSION","Invest in a vibrant arts community","Number of payments to individual artists by the Arts Commission",,,"Numeric","FY2023-24","2024","350",,,,"No public data notes."
"ARTS COMMISSION","Invest in a vibrant arts community","Total amount of direct investment in artists and arts organizations in San Francisco in a year",,,"Currency","FY2017-18","2018","11688007","5928649","11688007","14850799",
"ARTS COMMISSION","Invest in a vibrant arts community","Total amount of direct investment in artists and arts organizations in San Francisco in a year",,,"Currency","FY2018-19","2019","15000000","12552580","15000000","16586761",
"ARTS COMMISSION","Invest in a vibrant arts community","Total amount of direct investment in artists and arts organizations in San Francisco in a year",,,"Currency","FY2019-20","2020","15500000",,,"17739951",
"ARTS COMMISSION","Invest in a vibrant arts community","Total amount of direct investment in artists and arts organizations in San Francisco in a year",,,"Currency","FY2020-21","2021","16000000","8178776","17000000","13448750",
"ARTS COMMISSION","Invest in a vibrant arts community","Total amount of direct investment in artists and arts organizations in San Francisco in a year",,,"Currency","FY2021-22","2022","20000000","7309554","15500000",,
"ARTS COMMISSION","Invest in a vibrant arts community","Total amount of direct investment in artists and arts organizations in San Francisco in a year",,,"Currency","FY2022-23","2023","21000000",,,,
"ARTS COMMISSION","Invest in a vibrant arts community","Total amount of direct investment in artists and arts organizations in San Francisco in a year",,,"Currency","FY2023-24","2024","21000000",,,,"No public data notes."
"ASIAN ART MUSEUM","Achieve financial sustainability by 2021","City cost per visitor (AAM)",,,"Currency","FY2017-18","2018","33",,,,
"ASIAN ART MUSEUM","Achieve financial sustainability by 2021","City cost per visitor (AAM)",,,"Currency","FY2018-19","2019","45",,,"49.54",
"ASIAN ART MUSEUM","Achieve financial sustainability by 2021","City cost per visitor (AAM)",,,"Currency","FY2019-20","2020","42","57","42","87",
"ASIAN ART MUSEUM","Achieve financial sustainability by 2021","City cost per visitor (AAM)",,,"Currency","FY2020-21","2021","28.57",,"215","188",
"ASIAN ART MUSEUM","Achieve financial sustainability by 2021","City cost per visitor (AAM)",,,"Currency","FY2021-22","2022","72","40","52",,
"ASIAN ART MUSEUM","Achieve financial sustainability by 2021","City cost per visitor (AAM)",,,"Currency","FY2022-23","2023","43",,,,
"ASIAN ART MUSEUM","Achieve financial sustainability by 2021","City cost per visitor (AAM)",,,"Currency","FY2023-24","2024","34",,,,"No public data notes."
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","# of employees for whom performance appraisals were scheduled (AAM)","New measure requested by Mayor on 8/15/05.  This is the number of employees in a department for whom a performance appraisal is to be conducted.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review should be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months. Departments can do appraisals for temporary employees at their discretion.","Collection Method: [HR department manages a web-based Performance Management system for personnel.] Timing:Annually for full-time employees, (starting off with a 6 month review for new hires.)","Numeric","FY2017-18","2018","52","52","52","52",
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","# of employees for whom performance appraisals were scheduled (AAM)","New measure requested by Mayor on 8/15/05.  This is the number of employees in a department for whom a performance appraisal is to be conducted.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review should be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months. Departments can do appraisals for temporary employees at their discretion.","Collection Method: [HR department manages a web-based Performance Management system for personnel.] Timing:Annually for full-time employees, (starting off with a 6 month review for new hires.)","Numeric","FY2018-19","2019","52","52","52","52",
"SHERIFF","3. Maintain effective alternatives to incarceration for individuals who are eligible through sentencing and pretrial assignment by the courts to remain out of custody.","Number of people sentenced to county jail who served their sentence out of custody (in an alternative to incarceration)",,,"Numeric","FY2019-20","2020","1000",,,,
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","# of employees for whom performance appraisals were scheduled (AAM)","New measure requested by Mayor on 8/15/05.  This is the number of employees in a department for whom a performance appraisal is to be conducted.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review should be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months. Departments can do appraisals for temporary employees at their discretion.","Collection Method: [HR department manages a web-based Performance Management system for personnel.] Timing:Annually for full-time employees, (starting off with a 6 month review for new hires.)","Numeric","FY2019-20","2020","53","52","52","50",
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","# of employees for whom performance appraisals were scheduled (AAM)","New measure requested by Mayor on 8/15/05.  This is the number of employees in a department for whom a performance appraisal is to be conducted.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review should be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months. Departments can do appraisals for temporary employees at their discretion.","Collection Method: [HR department manages a web-based Performance Management system for personnel.] Timing:Annually for full-time employees, (starting off with a 6 month review for new hires.)","Numeric","FY2020-21","2021","53",,"50","50",
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","# of employees for whom performance appraisals were scheduled (AAM)","New measure requested by Mayor on 8/15/05.  This is the number of employees in a department for whom a performance appraisal is to be conducted.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review should be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months. Departments can do appraisals for temporary employees at their discretion.","Collection Method: [HR department manages a web-based Performance Management system for personnel.] Timing:Annually for full-time employees, (starting off with a 6 month review for new hires.)","Numeric","FY2021-22","2022","50","0","0",,
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","# of employees for whom performance appraisals were scheduled (AAM)","New measure requested by Mayor on 8/15/05.  This is the number of employees in a department for whom a performance appraisal is to be conducted.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review should be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months. Departments can do appraisals for temporary employees at their discretion.","Collection Method: [HR department manages a web-based Performance Management system for personnel.] Timing:Annually for full-time employees, (starting off with a 6 month review for new hires.)","Numeric","FY2022-23","2023","50",,,,
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","# of employees for whom performance appraisals were scheduled (AAM)","New measure requested by Mayor on 8/15/05.  This is the number of employees in a department for whom a performance appraisal is to be conducted.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review should be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months. Departments can do appraisals for temporary employees at their discretion.","Collection Method: [HR department manages a web-based Performance Management system for personnel.] Timing:Annually for full-time employees, (starting off with a 6 month review for new hires.)","Numeric","FY2023-24","2024","50",,,,"No public data notes."
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","# of employees for whom scheduled performance appraisals were completed (AAM)","New measure requested by Mayor on 8/15/05.  This is the number of applicable employees in a department for whom a performance appraisal was conducted and completed during the fiscal year.  ""Completed"" means an appraisal form has been filled out and is in the employee's personnel file.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review shold be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months.   Departments can do appraisals for temporary employees at their discretion.","Collection Method:  [HR department manages a web-based Performance Management system for personnel.] Timing: Annually for full-time employees, (starting off with a 6 month review for new hires.)","Numeric","FY2017-18","2018","52","52","52","51",
"RECREATION AND PARK COMMISSION","Inspire Play","Percentage of recreation courses with 70% capacity of class size","70% is the trial registration threshold RPD is testing in order to determine if a course will take place or not.  RPD is in the process of implementing CLASS recreation management software.  The CLASS system tracks the use of the Rec and Park programs. Use is associated with participation in programs and success of program delivery.","Collection Method: CLASS recreation management software records all individuals  (termed clients within the CLASS system) registered for any kind of program RPD offers. Timing:  CLASS implementation launched in January 2007, with preliminary data available in May 2007.  Data is now available quarterly, based on RPD's new annual program calendar with 4 sessions (Spring, Summer, Fall, Winter).","Percent","FY2017-18","2018",,,,"0.79",
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","# of employees for whom scheduled performance appraisals were completed (AAM)","New measure requested by Mayor on 8/15/05.  This is the number of applicable employees in a department for whom a performance appraisal was conducted and completed during the fiscal year.  ""Completed"" means an appraisal form has been filled out and is in the employee's personnel file.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review shold be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months.   Departments can do appraisals for temporary employees at their discretion.","Collection Method:  [HR department manages a web-based Performance Management system for personnel.] Timing: Annually for full-time employees, (starting off with a 6 month review for new hires.)","Numeric","FY2018-19","2019","52","52","52","52",
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","# of employees for whom scheduled performance appraisals were completed (AAM)","New measure requested by Mayor on 8/15/05.  This is the number of applicable employees in a department for whom a performance appraisal was conducted and completed during the fiscal year.  ""Completed"" means an appraisal form has been filled out and is in the employee's personnel file.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review shold be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months.   Departments can do appraisals for temporary employees at their discretion.","Collection Method:  [HR department manages a web-based Performance Management system for personnel.] Timing: Annually for full-time employees, (starting off with a 6 month review for new hires.)","Numeric","FY2019-20","2020","53","51","52","49",
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","# of employees for whom scheduled performance appraisals were completed (AAM)","New measure requested by Mayor on 8/15/05.  This is the number of applicable employees in a department for whom a performance appraisal was conducted and completed during the fiscal year.  ""Completed"" means an appraisal form has been filled out and is in the employee's personnel file.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review shold be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months.   Departments can do appraisals for temporary employees at their discretion.","Collection Method:  [HR department manages a web-based Performance Management system for personnel.] Timing: Annually for full-time employees, (starting off with a 6 month review for new hires.)","Numeric","FY2020-21","2021","53",,"50","50",
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","# of employees for whom scheduled performance appraisals were completed (AAM)","New measure requested by Mayor on 8/15/05.  This is the number of applicable employees in a department for whom a performance appraisal was conducted and completed during the fiscal year.  ""Completed"" means an appraisal form has been filled out and is in the employee's personnel file.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review shold be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months.   Departments can do appraisals for temporary employees at their discretion.","Collection Method:  [HR department manages a web-based Performance Management system for personnel.] Timing: Annually for full-time employees, (starting off with a 6 month review for new hires.)","Numeric","FY2021-22","2022","50","0","0",,
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","# of employees for whom scheduled performance appraisals were completed (AAM)","New measure requested by Mayor on 8/15/05.  This is the number of applicable employees in a department for whom a performance appraisal was conducted and completed during the fiscal year.  ""Completed"" means an appraisal form has been filled out and is in the employee's personnel file.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review shold be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months.   Departments can do appraisals for temporary employees at their discretion.","Collection Method:  [HR department manages a web-based Performance Management system for personnel.] Timing: Annually for full-time employees, (starting off with a 6 month review for new hires.)","Numeric","FY2022-23","2023","50",,,,
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","# of employees for whom scheduled performance appraisals were completed (AAM)","New measure requested by Mayor on 8/15/05.  This is the number of applicable employees in a department for whom a performance appraisal was conducted and completed during the fiscal year.  ""Completed"" means an appraisal form has been filled out and is in the employee's personnel file.  DHR policy is that all permanent and provisional employees must have an annual appraisal.  For new employees, the first review shold be scheduled according to their applicable probationary period.  For other employees, reviews should be conducted every 12 months.   Departments can do appraisals for temporary employees at their discretion.","Collection Method:  [HR department manages a web-based Performance Management system for personnel.] Timing: Annually for full-time employees, (starting off with a 6 month review for new hires.)","Numeric","FY2023-24","2024","50",,,,"No public data notes."
"RECREATION AND PARK COMMISSION","Inspire Play","Percentage of recreation courses with 70% capacity of class size","70% is the trial registration threshold RPD is testing in order to determine if a course will take place or not.  RPD is in the process of implementing CLASS recreation management software.  The CLASS system tracks the use of the Rec and Park programs. Use is associated with participation in programs and success of program delivery.","Collection Method: CLASS recreation management software records all individuals  (termed clients within the CLASS system) registered for any kind of program RPD offers. Timing:  CLASS implementation launched in January 2007, with preliminary data available in May 2007.  Data is now available quarterly, based on RPD's new annual program calendar with 4 sessions (Spring, Summer, Fall, Winter).","Percent","FY2018-19","2019","0.7","0.86","0.75","0.844",
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","Number of museum members","Total number of AAM members: includes general membership up to levels of $3,000 and above, as of the last day of the period.","Collection Method: Records are developed and maintained in our database: Raiser's Edge. This database houses individual membership records including a member's history, gift date history, gift date, membership expiration, and membership category.  The Information Systems staff ( Manager, Associate, and Assistant) enter gifts daily into Raiser's Edge as well provide reports and maintain the database as a whole. The Membership Manager has access to Raiser's Edge to extract reports and add or update biographical information in individual records.  Membership data calculation process concludes 1 week after closing of each month.","Numeric","FY2017-18","2018","15000","12816","13500","12409",
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","Number of museum members","Total number of AAM members: includes general membership up to levels of $3,000 and above, as of the last day of the period.","Collection Method: Records are developed and maintained in our database: Raiser's Edge. This database houses individual membership records including a member's history, gift date history, gift date, membership expiration, and membership category.  The Information Systems staff ( Manager, Associate, and Assistant) enter gifts daily into Raiser's Edge as well provide reports and maintain the database as a whole. The Membership Manager has access to Raiser's Edge to extract reports and add or update biographical information in individual records.  Membership data calculation process concludes 1 week after closing of each month.","Numeric","FY2018-19","2019","13500","11930","12500","12733",
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","Number of museum members","Total number of AAM members: includes general membership up to levels of $3,000 and above, as of the last day of the period.","Collection Method: Records are developed and maintained in our database: Raiser's Edge. This database houses individual membership records including a member's history, gift date history, gift date, membership expiration, and membership category.  The Information Systems staff ( Manager, Associate, and Assistant) enter gifts daily into Raiser's Edge as well provide reports and maintain the database as a whole. The Membership Manager has access to Raiser's Edge to extract reports and add or update biographical information in individual records.  Membership data calculation process concludes 1 week after closing of each month.","Numeric","FY2019-20","2020","17000","11122","15000","7548",
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","Number of museum members","Total number of AAM members: includes general membership up to levels of $3,000 and above, as of the last day of the period.","Collection Method: Records are developed and maintained in our database: Raiser's Edge. This database houses individual membership records including a member's history, gift date history, gift date, membership expiration, and membership category.  The Information Systems staff ( Manager, Associate, and Assistant) enter gifts daily into Raiser's Edge as well provide reports and maintain the database as a whole. The Membership Manager has access to Raiser's Edge to extract reports and add or update biographical information in individual records.  Membership data calculation process concludes 1 week after closing of each month.","Numeric","FY2020-21","2021","15500",,"4108","7295",
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","Number of museum members","Total number of AAM members: includes general membership up to levels of $3,000 and above, as of the last day of the period.","Collection Method: Records are developed and maintained in our database: Raiser's Edge. This database houses individual membership records including a member's history, gift date history, gift date, membership expiration, and membership category.  The Information Systems staff ( Manager, Associate, and Assistant) enter gifts daily into Raiser's Edge as well provide reports and maintain the database as a whole. The Membership Manager has access to Raiser's Edge to extract reports and add or update biographical information in individual records.  Membership data calculation process concludes 1 week after closing of each month.","Numeric","FY2021-22","2022","9000","7295","9300",,
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","Number of museum members","Total number of AAM members: includes general membership up to levels of $3,000 and above, as of the last day of the period.","Collection Method: Records are developed and maintained in our database: Raiser's Edge. This database houses individual membership records including a member's history, gift date history, gift date, membership expiration, and membership category.  The Information Systems staff ( Manager, Associate, and Assistant) enter gifts daily into Raiser's Edge as well provide reports and maintain the database as a whole. The Membership Manager has access to Raiser's Edge to extract reports and add or update biographical information in individual records.  Membership data calculation process concludes 1 week after closing of each month.","Numeric","FY2022-23","2023","8975",,,,
"ASIAN ART MUSEUM","Foster and maintain a museum culture that promotes creativity and collaboration","Number of museum members","Total number of AAM members: includes general membership up to levels of $3,000 and above, as of the last day of the period.","Collection Method: Records are developed and maintained in our database: Raiser's Edge. This database houses individual membership records including a member's history, gift date history, gift date, membership expiration, and membership category.  The Information Systems staff ( Manager, Associate, and Assistant) enter gifts daily into Raiser's Edge as well provide reports and maintain the database as a whole. The Membership Manager has access to Raiser's Edge to extract reports and add or update biographical information in individual records.  Membership data calculation process concludes 1 week after closing of each month.","Numeric","FY2023-24","2024","9731",,,,"No public data notes."
"ASIAN ART MUSEUM","Illuminate Asian art and culture for a global audience","Number of museum visitors","Number of every museum visitor entering the front door.","Collection Method: At the admission desk of AAM, all visitors (both paid and non-paid) are ticketed.  The visitor data is collected from the computerized ticketing system. Timing:  Daily/Weekly/ Monthly","Numeric","FY2017-18","2018","200000","101580","210000","210010",
"ASIAN ART MUSEUM","Illuminate Asian art and culture for a global audience","Number of museum visitors","Number of every museum visitor entering the front door.","Collection Method: At the admission desk of AAM, all visitors (both paid and non-paid) are ticketed.  The visitor data is collected from the computerized ticketing system. Timing:  Daily/Weekly/ Monthly","Numeric","FY2018-19","2019","210000","88185","180000","192063",
"ASIAN ART MUSEUM","Illuminate Asian art and culture for a global audience","Number of museum visitors","Number of every museum visitor entering the front door.","Collection Method: At the admission desk of AAM, all visitors (both paid and non-paid) are ticketed.  The visitor data is collected from the computerized ticketing system. Timing:  Daily/Weekly/ Monthly","Numeric","FY2019-20","2020","307000","88501","239000","93599",
"ASIAN ART MUSEUM","Illuminate Asian art and culture for a global audience","Number of museum visitors","Number of every museum visitor entering the front door.","Collection Method: At the admission desk of AAM, all visitors (both paid and non-paid) are ticketed.  The visitor data is collected from the computerized ticketing system. Timing:  Daily/Weekly/ Monthly","Numeric","FY2020-21","2021","350000",,"19000","23564",
"ASIAN ART MUSEUM","Illuminate Asian art and culture for a global audience","Number of museum visitors","Number of every museum visitor entering the front door.","Collection Method: At the admission desk of AAM, all visitors (both paid and non-paid) are ticketed.  The visitor data is collected from the computerized ticketing system. Timing:  Daily/Weekly/ Monthly","Numeric","FY2021-22","2022","103000","114626","170000",,
"ASIAN ART MUSEUM","Illuminate Asian art and culture for a global audience","Number of museum visitors","Number of every museum visitor entering the front door.","Collection Method: At the admission desk of AAM, all visitors (both paid and non-paid) are ticketed.  The visitor data is collected from the computerized ticketing system. Timing:  Daily/Weekly/ Monthly","Numeric","FY2022-23","2023","200000",,,,
"ASIAN ART MUSEUM","Illuminate Asian art and culture for a global audience","Number of museum visitors","Number of every museum visitor entering the front door.","Collection Method: At the admission desk of AAM, all visitors (both paid and non-paid) are ticketed.  The visitor data is collected from the computerized ticketing system. Timing:  Daily/Weekly/ Monthly","Numeric","FY2023-24","2024","250000",,,,"No public data notes."
"ASIAN ART MUSEUM","Reach and engage expanded audiences","Number of digital visits and social media followers","Number of website visits, Education Portal visits, Education media engagements ( YouTube Channel, iTunes U, Khan Academy), and Social Media followers (Twitter, Facebook fans, Instagram followers, Pinterest followers, Tumblr followers, Vine, Google+, YouTube, Weibo, WeChat)",,"Numeric","FY2017-18","2018","2900000","2309094","2950000","5302231",
"ASIAN ART MUSEUM","Reach and engage expanded audiences","Number of digital visits and social media followers","Number of website visits, Education Portal visits, Education media engagements ( YouTube Channel, iTunes U, Khan Academy), and Social Media followers (Twitter, Facebook fans, Instagram followers, Pinterest followers, Tumblr followers, Vine, Google+, YouTube, Weibo, WeChat)",,"Numeric","FY2018-19","2019","3500000","2862697","3010000","4552681",
