"the_geom","objectid","landuse","blklot","nameaddr","entitled","beststat","bestdate","units","tco_date","tco_unit","unitsnet","pipeline_u","affordable","affordab_1","section415","aff_target","tenure_typ","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaura_1","visit_exis","visit","visitnet","hotel_room","hotel_ro_1","hotel_ro_2","planner","sponsor","contact","contactph","da","legalizati","adu","year_","qtr","year_qtr","tcocfc_dat","tcocfc_uni","pd","sd","nhood_37","nhood_41","plans","zoning","height_bul","pda","sud","latitude","longitude",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"POINT (-122.45496855168058 37.714680492756486)","1363","Resident","7103024","73 LOBOS ST","0","BP Filed","2019-04-15T00:00:00.000","2",,"0","1","1","0","0",,,,"2019-005222PRJ","c6 ADU","ADD UNIT PER ORD #95-17. JOIN EXISTING SPACES TO PROVIDE EXPOSURE REQUIREMENT AT GROUND FLOOR. CLEAN","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","KPHUNG",,,"4153740833",,"0","1","2021","Q3","2021_Q3",,"0","13 - Ingleside","11","Ocean View","Oceanview/Merced/Ingleside",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA","Oceanview Large Residence","37.7146804928","-122.454968552","81","81","10","1","24"
"POINT (-122.4769703871451 37.74127966362589)","1964","Resident","2405018","2495 20TH AV","0","BP Filed","2020-10-28T00:00:00.000","3",,"0","2","2","0","0",,,,,,"ADD TWO ADU'S ON LOWER LEVEL PER ORDINANCE 95-17.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Parkside","Sunset/Parkside",,"RH-1(D)","40-X","Sunset Corridors PDA",,"37.7412796636","-122.476970387","40","40","10","7","35"
"POINT (-122.42271086376127 37.78212012925081)","79","Resident","0744002","807 FRANKLIN ST","1","BP ISSUED","2018-12-31T00:00:00.000","48",,"0","47","47","5","5",,,,"2013.1224","The proposed project is the addition & alteration to a historic, single-family victorian home, including the removal of non-historic rear addition and expansion of penthouse and construction of a new 8-story, multi-family residential apartment building i","Erect 8 stories, one basement, type 1-a, 48 units residential (r-2)","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MWOODS","Toby Morris","Edward Morris","415 749-0302",,"0","0","2021","Q3","2021_Q3",,"0","5 - Western Addition","5","Downtown/Civic Center","Western Addition",,"RM-4","80-B","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.7821201293","-122.422710864","100","100","4","11","39"
"POINT (-122.44618955913803 37.73086555221699)","1876","Resident","3117026","382 HEARST AV","0","BP Filed","2020-09-10T00:00:00.000","2",,"0","1","1","0","0",,,,"2020-011187PRJ","New g/f accessory dwelling unit (1) within (e) footprint per Streamlined State Law program. Convert (e) ground floor space to habitable. No expansion of building footprint and no work at upper floor. This work shall superceed pa200506013907.","NEW G/F ACCESSORY DWELLING UNIT (1) WITHIN (E) FOOTPRINT. CONVERT (E) GROUND FLOOR SPACE TO HABITABL","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DWEISSGL",,,"9178564341",,"0","1","2021","Q3","2021_Q3",,"0","13 - Ingleside","7","Outer Mission","West of Twin Peaks",,"RH-1","40-X",,,"37.7308655522","-122.446189559","95","95","9","8","41"
"POINT (-122.41039483788919 37.77158360689243)","1779","Resident","3525083","222 Dore ST","0","PL Filed","2019-01-28T00:00:00.000","33",,"0","33","33","3","3",,,,"2018-013580PRJ","This is a State Density Bonus Law Project. It involves the demolition of tilt-up concrete warehouse building.
The proposed Project contains 33 Dwelling Units. No automobile parking is proposed.",,"0.0","-7704","0","0","0","0","0","0","0","0","-787","0","0","-6917","0","0.0","0","0","0","0","0","0","0","0","0","MCHRISTE","Macy Architecture",,"4155517633",,"0","0","2021","Q3","2021_Q3",,"0","9 - South of Market","6","South of Market","South of Market","Western SoMa (EN)","RED","40-X","Eastern Neighborhoods PDA","Western SoMa","37.7715836069","-122.410394838","32","32","1","10","34"
"POINT (-122.39209174983147 37.75222406503827)","1101","Vacant","4291015","1111 PENNSYLVANIA AVE","0","PL FILED","2018-06-01T00:00:00.000","0",,"0","0","0","0","0",,,,"2018-002951PRJ","Demolition of existing Mini Storage, removal of existing shipping containers.  New construction of a 5 stories (65'-0"" tall) building over basement will function as PDR use, with accessory Office.  In addition to PDR, the project will have 2,500 sq. ft.",,"147813.0","147813","0","0","0","0","0","0","0","0","0","0","145313","145313","0","2500","2500","0","0","0","0","0","0","0","0","AWESTHOF","Workshop 1",,"4155230304",,"0","0","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Potrero Hill","Bayview Hunters Point","Dogpatch Public Realm Plan","PDR-2","65-J","Eastern Neighborhoods PDA","Industrial Protection Zone","37.752224065","-122.39209175","54","54","2","9","1"
"POINT (-122.42098583843462 37.786943610665745)","262","Mixres","0691005","1200 VAN NESS AV","0","BP FILED","2016-09-26T00:00:00.000","107",,"0","107","107","0","0",,,,"2015-012577PRJ","The proposed project will be the construction of 130' high, 13-story, 259,621 gsf mixed use (retail/commercial/residential) building with a parking garage for 368 cars in five below grade levels.  The proposed project will have retail which may include a","TO ERECT 13 STORIES, 5 BASEMENTS, 95 UNITS RESIDENTIAL, COMMERCIAL, RETAIL & PARKING BUILDING.
** MAHER: N/A **","137749.0","38046","0","0","0","0","0","0","53485","109045","55560","0","0","0","46218","28704.0","-17514","0","0","0","0","0","0","0","0","MWOODS","J. Abrams Law, P.C.",,"415 999-4402",,"0","0","2021","Q3","2021_Q3",,"0","4 - Downtown","3","Downtown/Civic Center","Nob Hill","Van Ness Corridor","RC-4","130-V","Downtown/Van Ness/Northeast Neighborhoods PDA","Van Ness; Van Ness Automotive","37.7869436107","-122.420985838","50","50","4","3","21"
"POINT (-122.40985822358913 37.75574589626711)","1233","Resident","4150034","2763 22ND ST","1","BP ISSUED","2020-08-26T00:00:00.000","2",,"0","1","1","0","0",,,,"2019-000645PRJ","One-story vertical addition set back approx. 27 feet from the front façade and integrated into the existing roof slope. New semi-enclosed third floor deck at rear. Existing stair at the rear removed and replaced. Interior renovations; new street tree.","VERTICAL ADDITION & REMODEL (E) SFH: CREATE 1BR RESIDENTIAL UNIT @ 1ST FLR; REMODEL 3RD FLR. ADD STA","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MGIACOMU","DNM Architect",,"4153488910",,"0","0","2021","Q3","2021_Q3",,"0","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RH-3","40-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Calle 24 SUD; Fringe Financial Services RUD","37.7557458963","-122.409858224","53","53","3","2","20"
"POINT (-122.3964932314814 37.76551347887837)","1848","Vacant","3950039","99 MISSOURI ST","1","CONSTRUCTION","2021-05-07T00:00:00.000","0",,"0","0","0","0","0",,,,,,"Two structures combined into single retail building. Reconstruct portions of exterior facade, instal","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","0","2021","Q3","2021_Q3",,"0","9 - South of Market","10","Potrero Hill","Mission Bay","Showplace Square/Potrero Hill (EN); Showplace Square Open Space Plan","UMU","48-X","Eastern Neighborhoods PDA",,"37.7655134789","-122.396493231","54","54","1","9","4"
"POINT (-122.40940037776828 37.73731595094155)","30","Resident","5696036","992 PERALTA AV","0","BP FILED","2016-07-11T00:00:00.000","50",,"0","50","50","8","8",,,,"2012.1139","The proposed project is to demolish and existing 10,675 square foot industrial building and construct a four-story, 50 unit residential building with 50 off-street parking spaces as the replacement structure. The 40,565 square foot subject lot is bound b","CONSTRUCT (N) 5-STORY, 49 DWELLING UNIT RESIDENTIAL CONDOMINIUM","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MGREEN","CENTERSTO","C. STEVEN","415-550-6",,"0","0","2021","Q3","2021_Q3",,"0","11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"NC-S","40-X","Bayview/Southeast Neighborhoods PDA",,"37.7373159509","-122.409400378","83","83","9","2","2"
"POINT (-122.38729071071292 37.72878881955421)","2008","Resident","4790001","1401 SHAFTER AV","1","BP APPROVED","2021-07-13T00:00:00.000","2",,"0","1","1","0","0",,,,"2020-010628PRJ","Legalize Accessory Dwelling Unit constructed without the benefit of a permit per Government Code Section 65852.2. Add windows and doors for ADU. Add painted metal spiral stair and concrete landing for main existing unit.","Legalize existing ground floor rooms down & convert to Accessory Dwelling Unit. No expansion of buil","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","WHUGHEN",,,"(917) 856-43",,"0","1","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods PDA","3rd St Alcohol Restrict","37.7287888196","-122.387290711","86","86","2","9","1"
"POINT (-122.39860201503673 37.73535019182626)","2179","Resident","5384A009","1728 QUINT ST","0","BP Filed","2021-04-20T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-004986PRJ",,"LEGALIZEATION OF DWELLING UNIT INSTALLED W/O PERMIT, LEGALIZATION OF EXISTING UNAUTHORIZED DWELLING","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"1","0","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods PDA",,"37.7353501918","-122.398602015","87","87","2","9","1"
"POINT (-122.49326750228289 37.743744947633076)","2223","Resident","2364005","2317 35TH AV","0","BP Filed","2021-06-18T00:00:00.000","7",,"0","6","6","0","0",,,,,,"Proposed horizontal addition at rear- adding six new units and legalized existing inlaw unit perappr","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","0","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Parkside","Sunset/Parkside",,"RH-1","40-X","Sunset Corridors PDA",,"37.7437449476","-122.493267502","40","40","10","7","35"
"POINT (-122.44557194910735 37.77841751160653)","217","Resident","1149004","917 CENTRAL AV","1","CONSTRUCTION","2019-03-13T00:00:00.000","2",,"0","1","1","0","0",,,,"2016-000359PRJ","ADD PARTIAL 4TH FLR. VERTICAL ADDITION & REAR HORIZONTAL ADDITION @ 2ND/3RD FL. INTERNIOR REMODEL OF (E) KITCHEN & BATHROOMS, LEGALIZE (E) UNIT @ 1ST FLR, WIDEN (E) DRIVEWAY. SEIMIC UPGRADE, REPLACE (E) WINDOWS WITH MARVIN WOOD CLAD, (N) EXT. TRIM & SIDI","ADD PARTIAL 4TH FLR. VERTICAL ADDITION & REAR HORIZONTAL ADDITION @ 2ND/3RD FL. INTERNIOR REMODEL OF (E) KITCHEN & BATHROOMS, LEGALIZE (E) UNIT @ 1ST FLR, WIDEN (E) DRIVEWAY. SEIMIC UPGRADE, REPLACE (E) WINDOWS WITH MARVIN WOOD CLAD, (N) EXT. TRIM & SIDI","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","SVELLVE",,"HYKES LIVING TRUST",,,"1","0","2021","Q3","2021_Q3",,"0","5 - Western Addition","5","Western Addition","Lone Mountain/USF",,"RH-3","40-X","Central City Neighborhoods PDA",,"37.7784175116","-122.445571949","97","97","7","11","18"
"POINT (-122.39522948294787 37.749069128284766)","1490","Mixed","4346003","2000 MARIN ST","0","PL Filed","2019-08-09T00:00:00.000","0",,"0","0","0","0","0",,,,"2019-015210PRJ","The proposed project would establish a Public Utility Yard for use by the San Francisco Public Utilities Commission (SFPUC) at the eastern end of the lot, approximately 104,239 square feet in area, which currently contains surface parking. The project wo",,"27300","27300","0","0","0","0","0","0","0","8400","8400","0","18900","18900","0","0.0","0","0","0","0","0","0","0","0","0","CFEENEY","Reuben, Junius & Rose, LLP",,"4155679000",,"0","0","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","PDR-2","65-J","Bayshore/Central Waterfront/Islais Creek PPA","Industrial Protection Zone; 2000 Marin Street SUD","37.7490691283","-122.395229483","56","56","2","9","1"
"POINT (-122.4559218885039 37.708594110498595)","1416","Resident","7159051","28 LIEBIG ST","0","BP Filed","2019-08-16T00:00:00.000","3",,"0","2","2","0","0",,,,,,"PER ORDINANCE 162-16 ADU ON GROUND FLOOR. LEGALIZATION ON SEPARATE PERMIT (3RD FLOOR)","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","12 - South Central","11","Outer Mission","Outer Mission",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA",,"37.7085941105","-122.455921889","66","66","9","1","28"
"POINT (-122.4179342162989 37.76700067944081)","476","Mixres","3548016","1500 - 1528 15TH ST","0","PL FILED","2017-04-24T00:00:00.000","190",,"0","190","190","30","30",,,,"2016-011827PRJ","The Project includes demolition of the existing building on the project site (automotive sales and smog check facility) and new construction of an eight-story, 85-ft-1-in tall, residential building (approximately 66,388 gross square feet) with 160 group",,"3798.0","2598","0","0","0","0","0","0","0","0","0","0","0","-1200","1200","3798.0","3798","0","0","0","0","0","0","0","0","EJARDINE","Elsey Partners","Chris Elsey","7853175265",,"0","0","2021","Q3","2021_Q3",,"0","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","UMU","58-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Fringe Financial Services RUD","37.7670006794","-122.417934216","53","53","3","2","20"
"POINT (-122.41396040587084 37.775247918867244)","925","Vacant","3509008","170 09TH ST","0","PL Filed","2018-05-08T00:00:00.000","0",,"0","0","0","0","0",,,,"2018-006786PRJ","Conditional Use Authorization for change of use from an industrial use to an Institutional Use (social service, d.b.a. Positive Resource Center) at the first through third floors of an existing building in the Regional Commercial District. The proposed u",,"24995.0","0","0","24995","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DGANETSO","Positive Resource Center (PRC)",,"4158644655X2",,"0","0","2021","Q3","2021_Q3",,"0","4 - Downtown","6","South of Market","South of Market","Western SoMa (EN)","RCD","55-X","Eastern Neighborhoods PDA","Western SoMa","37.7752479189","-122.413960406","32","32","1","10","34"
"POINT (-122.39075445519885 37.740036148488834)","1947","PDR","5272020","801 Phelps Street (aka 1690 Jerrold","0","PL Filed","2020-10-16T00:00:00.000","0",,"0","0","0","0","0",,,,"2020-009361PRJ","Request for Conditional Use Authorization, pursuant to Planning Code Sections 121.9 and 303, to subdivide a 20,000 square feet lot into two parcels at 801 Phelps Street within the Production, Distribution & Repair - 1 – General (PDR-1-G) Zoning Distric",,"16360.0","0","0","0","0","0","0","0","0","0","0","0","16360","0","0","0.0","0","0","0","0","0","0","0","0","0","XLIANG","Harvey Hacker Architects","Harvey Hacker","4159570579",,"0","0","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","PDR-1-G","65-J","Bayshore/Central Waterfront/Islais Creek PPA","3rd St Alcohol Restrict; Bayview Industrial Triangle Cannabis RUD","37.7400361485","-122.390754455","86","86","2","9","1"
"POINT (-122.4330587940911 37.803900909060644)","493","Mixres","0459003","3620 BUCHANAN ST","1","BP ISSUED","2020-05-14T00:00:00.000","6",,"0","6","6","0","0",,,,"2016-010079PRJ","Demolition of one of two existing structures on one shared parcel. Construction of a new 4-story, 8 unit residential building with eight bicycle parking spaces and one accessible vehicle parking space.","TO ERECT 4 STORIES, NO BASEMENT, 6 RESIDENTIAL UNITS & OFFICE BUILDING.
** MAHER: NA/ **","4662.0","4662","0","0","0","0","0","0","0","4662","4662","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","LAJELLO","Sutro Architects","Illeana Figueroa-Mills","4159563445",,"0","0","2021","Q3","2021_Q3",,"0","2 - Marina","2","Marina","Marina",,"NC-2","40-X","Lombard Street PDA",,"37.8039009091","-122.433058794","17","17","4","6","13"
"POINT (-122.4157425700939 37.764271263784)","165","Mixres","3571031","2070 FOLSOM ST","1","CONSTRUCTION","2020-03-26T00:00:00.000","127",,"0","127","0","127","127",,"50% AMI; 60% AMI;","Rental","2015-014715PRJ","Re-zoning of site from P to UMU. Construction of a new mixed-use 7-story building with ~109 units of affordable family housing along with community and building serving support services on the first and second floors, a ground floor cafe/retail space, an","MOHCD PROJECT ERECT 9 STORIES Type 1-B OF 127 DWELLING UNITS MIX USE (R-2, B, M, E, A-3).  Site plan only","16000","16000","0","5000","5000","0","0","0","0","10000","10000","0","0","0","0","1000","1000","0","0","0","0","0","0","0","0","KDURANDE","Y.A. Studio",,"4159201939",,"0","0","2021","Q3","2021_Q3","2021-04-30T00:00:00.000","127","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","UMU","85-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Fringe Financial Services RUD","37.7642712638","-122.41574257","53","53","3","2","20"
"POINT (-122.41889132569558 37.79521691296746)","1466","Resident","0185040","1439 PACIFIC AV","1","BP APPROVED","2019-11-15T00:00:00.000","4",,"0","0","0","0","0",,,,"2019-015165PRL","OTC approval for change of use from retail to childcare at the ground floor, per plans.","CHANGE OF OCCUPANCY FROM RETAIL TO PRE-SCHOOL AT GROUND FLOOR ONLY. REPAINT ENTIRE AREA, CHANGE DOOR","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","CTOWNES","Litttle Canaan LLC","Eric Poulson","(415) 225-55",,"0","0","2021","Q3","2021_Q3",,"0","3 - Northeast","3","Nob Hill","Russian Hill",,"NCD-PACIFIC","65-A","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.795216913","-122.418891326","16","16","6","3","32"
"POINT (-122.44973845274389 37.71220842303642)","1303","Resident","7101A002","706 HURON AV","0","BP Filed","2019-02-19T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-001296PRJ","TO LEGALIZE A SECOND UNIT ON FIRST FLOOR WITH TWO BEDROOMS, ONE BATHROOM, KITCHEN, LIVING AND DINNING AREA.","LEGALIZE A 2ND UNIT ON FIRST FL WITH 2 BEDS, ONE BATH, KITCHEN AND LIVING/DING AREA. PER ORDINANCE #","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","ADMIN","S.M. Construction and Associates In","Deman Salomon Myvett","4157560778",,"1","0","2021","Q3","2021_Q3",,"0","12 - South Central","11","Outer Mission","Outer Mission",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA",,"37.712208423","-122.449738453","66","66","9","1","28"
"POINT (-122.49339147572692 37.77631071637654)","757","Resident","1576006A","679 33RD AV","0","BP Filed","2017-10-13T00:00:00.000","3",,"0","1","1","0","0",,,,"2017-013675PRJ","LEGALIZE DWELLING UNIT AT FIRST FLOOR PER ORDINANCE 43-14.","LEGALIZE DWELLING UNIT AT FIRST FLOOR PER ORDINANCE 43-14. COMPLY WITH COMPLAINT #201783951","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MBOUDREA",,"LEE CECILIA",,,"1","0","2021","Q3","2021_Q3",,"0","1 - Richmond","1","Outer Richmond","Outer Richmond",,"RH-2","40-X","Richmond Corridors PDA",,"37.7763107164","-122.493391476","8","8","8","4","29"
"POINT (-122.40502123649216 37.79653487426031)","1665","Mixed","0176013","916 KEARNY ST","0","PL Filed","2019-10-18T00:00:00.000","0",,"0","-1","-1","0","0",,,,"2019-019722PRJ","916 Kearny Street (the ""Property""), also known as the Columbus Tower/Sentinel Building (Landmark #33), contains an existing eight-story historic building in the Chinatown-Community Business zoning district. Currently, the basement and second through seve",,"9232.0","0","0","0","0","0","0","0","0","2279","-5723","0","0","0","0","6953.0","5723","0","0","0","0","0","0","15","15","JVIMR","Reuben, Junius & Rose, LLP",,"4155679000",,"0","0","2021","Q3","2021_Q3",,"0","3 - Northeast","3","Financial District","Chinatown","Chinatown","CCB","65-N","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.7965348743","-122.405021236","106","106","6","3","6"
"POINT (-122.38841768091683 37.727537047638975)","2325","Resident","4810001","1401 UNDERWOOD AV","0","BP Filed","2021-09-20T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-011158PRJ",,"LEGALIZE GROUND FLOOR UNIT PER ORDINANCE 43-14.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"1","0","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods PDA","3rd St Alcohol Restrict","37.7275370476","-122.388417681","86","86","2","9","1"
"POINT (-122.4045469238984 37.791169928595735)","1715","Vacant","0270007","410 BUSH ST","0","BP Filed","2020-02-19T00:00:00.000","0",,"0","0","0","0","0",,,,"2019-012970PRJ","Academy of Art University","PURSUANT TO CASE #20080586,PROJECT PROPOSES TO CHANGE THE USE FROM THE LAST LEGAL USE OF OFFICE TO P","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","APERRY","J. Abrams Law, P.C.",,"4159994402",,"0","0","2021","Q3","2021_Q3",,"0","4 - Downtown","3","Chinatown","Financial District/South Beach","Downtown","C-3-O","80-130-F","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.7911699286","-122.404546924","104","104","6","3","8"
"POINT (-122.4135282578882 37.75492574923368)","2028","Resident","3639023","950 TREAT AV","0","BP Filed","2020-12-24T00:00:00.000","2",,"0","1","1","0","0",,,,"2020-011855PRJ",,"Legalize existing second unit as ADU.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RH-2","40-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Calle 24 SUD; Fringe Financial Services RUD","37.7549257492","-122.413528258","53","53","3","2","20"
"POINT (-122.41223560577984 37.750200579942714)","790","Vacant","6523001","1271 TREAT AV","0","BP Filed","2017-12-22T00:00:00.000","0",,"0","0","0","0","0",,,,"2017-003146PRJ","The pool building scope of work includes improvements and upgrades to the structural, mechanical, plumbing, electrical and life safety systems. The project also includes the demolition of the existing clubhouse and addition of a new 3,550 sq. ft. clubhou","TO ERECT A 1-STORY CLUBHOUSE.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","EGORDON","SF Recreation and Park Department","Toks Ajike","415-581-2543",,"0","0","2021","Q3","2021_Q3",,"0","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","P","OS","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Calle 24 SUD; Fringe Financial Services RUD","37.7502005799","-122.412235606","53","53","3","2","20"
"POINT (-122.44301684933129 37.77216556484582)","2106","Resident","1221036","1439 OAK ST","0","BP Filed","2021-01-12T00:00:00.000","6",,"0","2","2","0","0",,,,"2021-002010PRJ","Full voluntary seismic upgrade. (n) unit 1 @(e) 1st fl. W/ (n) laundry and storage. Renovation of (e) unit 3. (e) unit 4 to be split into two (n) units: unit 4 & 5. (n) unit 6 @4th floor, convert (e) attic space w/ (n) stair from 3rd to 4th floor. (n) sh","Full Voluntary Seismic Upgrade. (N) Unit 1 @(E) 1st Fl. w/ (N) Laundry and Storage. Renovation of (E) Unit 3. (E) Unit 4 to be split into two (N) Units: Unit 4 & 5. (N) Unit 6 @4th Floor, convert (E) attic space w/ (N) stair from 3rd to 4th Floor. (N) Sh","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","KDURANDE","Rodgers Architecture",,"4153099612",,"0","0","2021","Q3","2021_Q3",,"0","6 - Buena Vista","5","Haight Ashbury","Haight Ashbury",,"RH-3","40-X","Central City Neighborhoods PDA",,"37.7721655648","-122.443016849","112","112","7","11","3"
"POINT (-122.45668291456937 37.72470909726264)","1812","Resident","3198007","1239 PLYMOUTH AV","0","BP Filed","2020-06-09T00:00:00.000","2",,"0","1","1","0","0",,,,"2020-007067PRJ","To add an adu on the existing ground floor consist of two bedroom, two full bath, one office and kitchen & living room per ord# 95-17.","TO ADD AN ADU ON THE EXISTING GROUND FLOOR CONSISTE OF TWO BEDROOM, TWO FULL BATH, ONE OFFIC AND KIT","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DWEISSGL",,,"4159921208",,"0","1","2021","Q3","2021_Q3",,"0","13 - Ingleside","7","West of Twin Peaks","West of Twin Peaks",,"RH-1(D)","28-X","Balboa Park and Southwest Corridors PDA","Westwood Park","37.7247090973","-122.456682915","71","71","9","8","41"
"POINT (-122.41948598872683 37.774259276691446)","180","Mixres","3506004","10 SOUTH VAN NESS AV","0","PL FILED","2016-04-11T00:00:00.000","966",,"0","966","966","0","0",,,,"2015-004568PRJ","The Project includes demolition of the existing two-story commercial building on the project site, last used for Automobile Sales and Repair, and new construction of a 55-story, 590-ft tall (610 feet, including elevator penthouses and screening features)",,"28100","-71900","0","0","0","0","0","0","0","0","0","0","0","0","100000","28100","-71900","0","0","0","0","0","0","0","0","APERRY",,,,,"0","0","2021","Q3","2021_Q3",,"0","8 - Mission","6","South of Market","Mission","Market and Octavia; The Market Street Hub Project; Market and Octavia Living Alleys; Downtown","C-3-G","120/400-R-2 / 120-R-2  //  140/590-R-2","Market Octavia PDA","Van Ness and Market Residential","37.7742592767","-122.419485989","32","32","1","10","20"
"POINT (-122.50509760170694 37.759217620187314)","1451","Resident","1808015","1467 45TH AV","1","BP ISSUED","2021-11-10T00:00:00.000","2",,"0","1","1","0","0",,,,"2019-015349PRJ","Legalize existing unpermitted unit at the ground floor per City Ordinance No 43.-14. scope of work includes improving front setback to meet Section 132(g)&(h) and addition of a wood enclosure for recology bins.","LEGALIZE (E) DWELLING UNIT PER ORD# 43-14. (1 BEDROOM & 1 BATH)","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MCHANDLE",,"SKRABANIK KAREN DENISE",,,"1","0","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1","40-X","Sunset Corridors PDA",,"37.7592176202","-122.505097602","39","39","10","7","35"
