"project_type","blklot","nameaddr","entitled","beststat","bestdate","units","unitsnet","affordable","affordablenet","section415","aff_target","tenure_type","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaurantnet","visit_exist","visit","visitnet","hotel_room_exist","hotel_room_prop","hotel_room_net","planner","sponsor","contact","contactph","pd","supedist","pda","neighborhood","nhood_1990","year","qtr","year_qtr","latitude","longitude","geocoded_column",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"Mixed","0130025","1526 POWELL ST","true","BP FILED","2015-12-30T00:00:00.000","0","0","0","0",,,,"2016-000388PRJ","SEEKING CONDITIONAL USE TO CONVERT PART OF(E) 9,939 SF METAL SHOP TO A NEW 3,999 MAX FULL SERVICE RESTAURANT (CHANGE OF USE)CONVERT (E) MEZZ TO (N) 2ND FLOOR, NO ADDITIONAL STORY ADDED TO BLDG","SEEKING CONDITIONAL USE TO CONVERT PART OF(E) 9,939 SF METAL SHOP TO A NEW 3,999 MAX FULL SERVICE RESTAURANT (CHANGE OF USE)CONVERT (E) MEZZ TO (N) 2ND FLOOR, NO ADDITIONAL STORY ADDED TO BLDG","9929","0","0","0","0","0","0","0","0","0","0","0","5930","-3999","0","3999","3999","0","0","0","0","0","0","0","0","CGROB","DELUCCHI MECHANICAL INC","DELUCCHI MECHANICAL INC",,"3 - Northeast","3","Downtown-Van Ness-Geary","Chinatown","Russian Hill","2019","Q1","2019_Q1","37.79893768","-122.4102034","POINT (-122.4102034 37.79893768)","106","6","3","6"
"Resident","0280011","952 SUTTER ST","true","BP ISSUED","2018-11-01T00:00:00.000","63","5","0","0",,,,"2016-006900PRJ","NON-STRUCTURAL INTERIOR REMODEL OF EXISTING DWELLING UNITS ON LEVELS 2-6, RECONFIGURE OF (E) UNITS 101,102 AND UNIT 5 ON LEVEL 1. ADDITION OF FIVE (N) DWELLING UNITS IN BASEMENT.","NON-STRUCTURAL INTERIOR REMODEL OF EXISTING DWELLING UNITS ON LEVELS 2-6, RECONFIGURE OF (E) UNITS 101,102 AND UNIT 5 ON LEVEL 1. ADDITION OF FIVE (N) DWELLING UNITS IN BASEMENT.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NORTHEAS","FO 952 SUTTER STREET PROPERTY LLC L","FO 952 SUTTER STREET PROPERTY LLC",,"4 - Downtown","3","Downtown-Van Ness-Geary","Nob Hill","Downtown/Civic Center","2019","Q1","2019_Q1","37.78854635","-122.4161632","POINT (-122.4161632 37.78854635)","50","6","3","21"
"Resident","0187036","1355 JACKSON ST","true","BP FILED","2015-08-06T00:00:00.000","3","1","0","0",,,,"2015-010888PRJ","LEGALIZE EXISTING MANAGER UNIT PER SF ORDINANCE #43-14, BRING INTO COMPLIANCE PER EQUIVALENCIES ALLOWED UNDER ORDINANCE, PROVIDE 1 HOUR RATED PARTITION AT EXTERIOR WALLS LESS THAN 5' FROM PROPERTY LINE & AT CEILING, ADD R-13 INSULATION @ EXTERIOR WALLS & CEILING.","LEGALIZE EXISTING MANAGER UNIT PER SF ORDINANCE #43-14, BRING INTO COMPLIANCE PER EQUIVALENCIES ALLOWED UNDER ORDINANCE, PROVIDE 1 HOUR RATED PARTITION AT EXTERIOR WALLS LESS THAN 5' FROM PROPERTY LINE & AT CEILING, ADD R-13 INSULATION @ EXTERIOR WALLS &","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","JIMENEZS",,"DISCOVERY TRUST",,"3 - Northeast","3","Downtown-Van Ness-Geary","Russian Hill","Nob Hill","2019","Q1","2019_Q1","37.79439413","-122.417189","POINT (-122.417189 37.79439413)","16","6","3","32"
"Resident","3576061","657 VALENCIA ST","false","BP FILED","2015-10-23T00:00:00.000","4","4","0","0",,,,"2015-015680PRJ","ERECT 5 STORIES OF 4 DWELLING UNIT . TYPE 5","ERECT 5 STORIES OF 4 DWELLING UNIT . TYPE 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SMENDRIN",,"SHAIKH USMAN & FATIMA",,"8 - Mission","9","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.76241777","-122.4213652","POINT (-122.4213652 37.76241777)","53","3","2","20"
"CIE","4040026","331 PENNSYLVANIA AV","false","PL FILED","2015-01-13T00:00:00.000","0","0","0","0",,,,"2014.0231","New Project Description: Change of Use to School.

Old Project Description: An existing convalescent home is proposed as a new 24 room student housing building.  Two beds per room.  The existing street facade will be restored. Interior renovations only.",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","AA CONV",,,,"9 - South of Market","10","Eastern Neighborhoods","Potrero Hill","Potrero Hill","2019","Q1","2019_Q1","37.76227144","-122.393236","POINT (-122.393236 37.76227144)","54","2","9","26"
"Mixres","3729011","1228 FOLSOM ST / 723 - 725 CLEMENTINA","true","BP APPROVED","2018-02-09T00:00:00.000","24","24","3","3","BMR Ownership",,,"2014.0964","Three lots merged to construct a new mixed-use occupancy, 6 story building in NCT-Folsom zoning and 4 story in RED-MX zoning, with a basement garage.  Single-family residential R3 occupancy over ground floor commercial B occupancy over basement/private parking garage.","ERECT 5 STORIES OF 24 DWELLING UNIT. MIX USE COMMERCIAL & RESIDENTIAL.","1109","-6106","0","0","0","0","0","0","7215","0","-7215","0","0","0","0","1109","1109","0","0","0","0","0","0","0","0","DISALVOJ",,,,"9 - South of Market","6","Eastern Neighborhoods","South of Market","South of Market","2019","Q1","2019_Q1","37.77473165","-122.4108081","POINT (-122.4108081 37.77473165)","32","1","10","34"
"Resident","1149004","917 CENTRAL AV","true","CONSTRUCTION","2019-03-13T00:00:00.000","2","1","0","0",,,,,,"ADD PARTIAL 4TH FLR. VERTICAL ADDITION & REAR HORIZONTAL ADDITION @ 2ND/3RD FL. INTERNIOR REMODEL OF (E) KITCHEN & BATHROOMS, LEGALIZE (E) UNIT @ 1ST FLR, WIDEN (E) DRIVEWAY. SEIMIC UPGRADE, REPLACE (E) WINDOWS WITH MARVIN WOOD CLAD, (N) EXT. TRIM & SIDIN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FARRENSW",,,,"5 - Western Addition","5",,"Lone Mountain/USF","Western Addition","2019","Q1","2019_Q1","37.77841751","-122.4455719","POINT (-122.4455719 37.77841751)","97","7","11","18"
"Resident","6569029","3443 26TH ST","true","CONSTRUCTION","2018-05-10T00:00:00.000","2","1","0","0",,,,"2016-002279PRJ","CHANGE OF USE. CONVERSION OF NON-CONFORMING GROUND FLOOR COMMERCIAL UNIT TO RESIDENTIAL UNIT. REAR HORIZONTAL EXPANSION OF 2-STORY STRUCTURE. (E) SPIRAL STAIR RELOCATED. (N) ACCESS TO STORAGE AREA @ FRONT OF BLDG. ADDITION OF (1) BATHROOM.","CHANGE OF USE. CONVERSION OF NON-CONFORMING GROUND FLOOR COMMERCIAL UNIT TO RESIDENTIAL UNIT. REAR HORIZONTAL EXPANSION OF 2-STORY STRUCTURE. (E) SPIRAL STAIR RELOCATED. ADDITION OF (1) BATHROOM.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","YEUNGMIN","26TH ST RESIDENCE TRUST TRUST","26TH ST RESIDENCE TRUST",,"8 - Mission","9","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.7487976","-122.4189956","POINT (-122.4189956 37.7487976)","53","3","2","20"
"PDR","4175007","1201 ILLINOIS ST","true","CONSTRUCTION","2017-10-04T00:00:00.000","0","0","0","0",,,,"2015-007150PRJ","TO ERECT 1 STORY, 1 BASEMENT, 15,705 gross sq. ft. PG&E ELECTRICAL SWITCH STATION. ** MAHER: COMPLIANCE WITH ORDINANCE NO# 155-13 IS REQUIRED **","TO ERECT 1 STORY, 1 BASEMENT, ELECTRICAL SWITCH STATION.
** MAHER: COMPLIANCE WITH ORDINANCE NO# 155-13 IS REQUIRED **","15708","15705","0","0","0","0","0","0","0","0","0","0","15708","15705","0","0","0","0","0","0","0","0","0","0","0","DVU",,"SOUTHERN ENERGY POTRERO LLC",,"9 - South of Market","10","Eastern Neighborhoods","Potrero Hill","Potrero Hill","2019","Q1","2019_Q1","37.75675712","-122.3866284","POINT (-122.3866284 37.75675712)","56","2","9","26"
"MIPS","0861035","607 HAIGHT ST","true","BP ISSUED","2016-08-15T00:00:00.000","0","0","0","0",,,,"2016-001277PRJ","CHANGE OF USE TO B-3. SOCIAL SERVICE SECTION 790.50a. (Homeless Youth Alliance)","CHANGE OF USE TO B-3. SOCIAL SERVICE SECTION 790.50a.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SYOUNG","SHAW FAMILY TRUST SHAW","SHAW FAMILY TRUST",,"6 - Buena Vista","5",,"Haight Ashbury","Western Addition","2019","Q1","2019_Q1","37.7716344","-122.4323112","POINT (-122.4323112 37.7716344)","26","4","11","3"
"Retail/Ent","0595002","1600 JACKSON ST","false","PL FILED","2016-05-24T00:00:00.000","0","0","0","0",,,,"2016-000378PRJ","Proposal to provide an approximately 19,450 square foot 365 Whole Foods Market grocery store within an existing, vacant, ground-floor retail space.",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"Reuben, Junius, and Rose, LLP",,"4155679000","3 - Northeast","3","Downtown-Van Ness-Geary","Russian Hill","Nob Hill","2019","Q1","2019_Q1","37.79441164","-122.4217898","POINT (-122.4217898 37.79441164)","105","4","3","32"
"Mixres","0278010","1244 LARKIN ST","true","CONSTRUCTION","2019-02-11T00:00:00.000","3","3","0","0",,,,"2015-015278PRJ","Proposed 2-story vertical addition to the existing 2-story building with retail sales and service use at the second floor, and parking at the ground floor. Proposed change of use to medical office at 2nd floor, new ground floor retail and accessory parking at ground level, and 3 new residential units at the 3rd and 4th floors. Request for Variance (Rear Yard Modification) from the rear yard requirement to allow construction of residential units within the required rear yard.","(SITE PERMIT) ADD 2 ADDITIONAL FLRS OF HOUSING SET BACK FROM (E) FACADE OF HISTORIC 2 STORY BLDG. PROPOSED USED OF RETAIL/PARKING @ BASE, MEDICAL OFFICE @ (E) 2ND FLR & HOUSING @ THE UPPER FLRS.","5630","155","0","0","0","0","0","0","5475","5160","-315","0","0","0","0","470","470","0","0","0","0","0","0","0","0","APERRY","Ondarosa Architects","Brent McDonald","4153627441","3 - Northeast","3","Downtown-Van Ness-Geary","Nob Hill","Nob Hill","2019","Q1","2019_Q1","37.78955209","-122.4185481","POINT (-122.4185481 37.78955209)","50","6","3","21"
"Resident","4653016","947 INNES AV","true","CONSTRUCTION","2018-04-05T00:00:00.000","2","1","0","0",,,,"2015-018217PRJ","(PER ORDINANCE 146-15) LEGALIZE (E) KITCHEN TO ADD (1)(N) RESIDENTIAL UNIT UNDER UNIT LEGALIZATION PROGRAM. LEGALIZE (E) GARAGE TO LIVING SPACE PER PLAN. COMPLY WITH NOV #201569124, #201569691, #201567914","(PER ORDINANCE 146-15) LEGALIZE (E) KITCHEN TO ADD (1)(N) RESIDENTIAL UNIT UNDER UNIT LEGALIZATION PROGRAM. LEGALIZE (E) GARAGE TO LIVING SPACE PER PLAN. COMPLY WITH NOV #201569124, #201569691, #201567914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","YEUNGMIN","WU XAIOQU","WU XAIOQU",,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.732306","-122.3768383","POINT (-122.3768383 37.732306)","78","2","9","1"
"Resident","5688040","1 PUTNAM ST","false","BP FILED","2016-05-12T00:00:00.000","1","-1","0","0",,,,,,"REMOV ILLEGAL UNIT TRIGGERS AVALOS LEGISLATION ORD 33-16 DWELLING UNIT CONSTRUCTED OR INSTALLED WITHOUT PERMIT (REVERT INTERIOR AT LOWER GARAGE LEVEL BACK TO LAST KNOWN LEGAL STATUS (DBI APP #2002-23-03-4390) NOV#201579415- REMOVAL OF ILLEGAL BEDRM BACK T","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","JIMENEZS",,,,"11 - Bernal Heights","9",,"Bernal Heights","Bernal Heights","2019","Q1","2019_Q1","37.73967022","-122.4105971","POINT (-122.4105971 37.73967022)","83","9","2","2"
"Resident","5081010","359 TOCOLOMA AV","true","BP ISSUED","2019-01-04T00:00:00.000","2","1","0","0",,,,"2016-006573PRJ","PER UNIT LEGALIZATION ORDINANCE 43-14. LEGALIZE 1 KICHEN, 1 BEDROOM, 1 POWDER ROOM, 1 STORAGE, 2 BATHROOMS & 1 ENTERTAINMENT ROOM ON 1ST FLOOR. CHANGE OCCUPANCY FROM 1 UNIT TO 2 UNITS.","PER UNIT LEGALIZATION ORDINANCE 43-14. LEGALIZE 1 KICHEN, 1 BEDROOM, 1 POWDER ROOM, 1 STORAGE, 2 BATHROOMS & 1 ENTERTAINMENT ROOM ON 1ST FLOOR. CHANGE OCCUPANCY FROM 1 UNIT TO 2 UNITS.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CAMPBELL","WARDEN TRANG N & CHRISTOPHER F TRAN","WARDEN TRANG N & CHRISTOPHER F",,"10 - South Bayshore","10","San Francisco/San Mateo Bi-County Area","Bayview Hunters Point","Visitacion Valley","2019","Q1","2019_Q1","37.71051055","-122.3982529","POINT (-122.3982529 37.71051055)","89","2","9","1"
"Resident","0999008","3110 CLAY ST","true","CONSTRUCTION","2019-03-26T00:00:00.000","8","1","0","0",,,,"2016-005320PRJ","ADDITION OF (1)(N) UNIT @ GROUND FL FOR TOTAL OF 8 UNITS; (N) UNIT TO BE 2-BEDROOM/1-BATH; (N) GROUND FL UNIT PROPOSED PER ORD 30-15, REFER TO PA#201509248028 PER SOFT STORY RETROFIT PER SFBC CHAPTER 34B, 2012 IEBC A-4; NFPA 13R SPRINKLER SYSTEM @ UNIT & EGRESS PATH UNDER SEPARATE PERMIT","ADDITION OF (1)(N) UNIT @ GROUND FL FOR TOTAL OF 8 UNITS; (N) UNIT TO BE 2-BEDROOM/1-BATH; (N) GROUND FL UNIT PROPOSED PER ORD 30-15, REFER TO PA#201509248028 PER SOFT STORY RETROFIT PER SFBC CHAPTER 34B, 2012 IEBC A-4; NFPA 13R SPRINKLER SYSTEM @ UNIT &","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ESAMONSK","SFCLAY PROPERTIES LLC","SFCLAY PROPERTIES LLC",,"2 - Marina","2",,"Pacific Heights","Pacific Heights","2019","Q1","2019_Q1","37.78965784","-122.4444391","POINT (-122.4444391 37.78965784)","102","8","6","30"
"CIE","6404017","1201 GENEVA AV","true","CONSTRUCTION","2019-02-08T00:00:00.000","0","0","0","0",,,,"2016-001774PRJ","Legalize existing churches (formerly retail stores) to abate Enforcement Case 2016-001816ENF. No building expansion or facade changes proposed. Sign legalization under separate permit.","CHANGE OF USE/OCCUPANCY FROM  EXISTING GROCERY STORY TO CHURCH.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","BERGERCH","CREIGHTON FAMILY TRUST CREIGHTON","CREIGHTON FAMILY TRUST",,"12 - South Central","11",,"Excelsior","Excelsior","2019","Q1","2019_Q1","37.71433688","-122.4358277","POINT (-122.4358277 37.71433688)","90","9","1","7"
"Resident","0957020","2921 VALLEJO ST","true","BP ISSUED","2018-05-23T00:00:00.000","1","1","0","0",,,,"2016-005171PRJ","TO ERECT 4 STORIES, 1 BASEMENT, SINGLE FAMILY DWELLING.","TO ERECT 4 STORIES, 1 BASEMENT, SINGLE FAMILY DWELLING.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","BBENDIX","SIMON KURT N & KATHERINE L SIMON","SIMON KURT N & KATHERINE L",,"2 - Marina","2",,"Pacific Heights","Pacific Heights","2019","Q1","2019_Q1","37.793705","-122.4455443","POINT (-122.4455443 37.793705)","102","4","6","30"
"Mixres","3721013","524 HOWARD ST","true","PL APPROVED","2015-12-07T00:00:00.000","334","334","50","50","On-site BMR Project","55% AMI;","Rental","2013.0882","The proposed project is to replace the existing surface parking lot at 524 Howard Street (Block 3721, Lot 013) with a 48-story, 495-foot tall residential tower with 300,052 square feet of residential uses over 1,470 square feet of ground floor retail uses. The project site is approximately 12,266 square feet (0.28 acres) and is located slightly east of the center of the block bounded by Natoma Street to the north, Howard Street to the south, 2nd Street to the west and 1st Street to the east. The project site is adjacent to the future Transbay Transit Center (under construction), and is within the Transbay Redevelopment Area and the Transit Center District Plan (TCDP) area.
The proposed residential tower would include 334 dwelling units, including 16 studios, 180 one bedroom, and 138 two bedroom units. The proposed project would also include 176 off-street parking spaces in two subterranean parking levels, two off-street loading spaces, and bicycle parking as well as 15,521 square feet of non-public open space.  As indicated in the summary table provided by the project sponsor; the open space would consist of 5,508 square feet of individual open space (36 square feet per unit) and 9,913 square feet of common open space, in a roof top terrace and pedestrian bridge..",,"7800","7800","0","0","0","0","0","0","0","0","0","0","0","0","0","7800","7800","0","0","0","0","0","0","0","0","AA CONV",,,,"4 - Downtown","6","Transit Center District","Financial District/South Beach","Financial District","2019","Q1","2019_Q1","37.78822321","-122.3970174","POINT (-122.3970174 37.78822321)","32","1","10","8"
"Mixres","3505001","1601 - 1637 MARKET ST / 53 COLTON ST","true","PL Approved","2017-10-20T00:00:00.000","584","584","100","100",,,,"2015-005848PRJ","The Project includes the demolition of the existing UA Local 38 building, demolition of the majority of the Lesser Brothers Building, and rehabilitation of the Civic Center Hotel, as well as the demolition of the 242-space surface parking lots on the project site.  The Project would construct a total of five new buildings on the project site, including a new UA Local 38 building, and a 10-story addition to the Lesser Brothers Building with ground-floor retail/restaurant space at the corner of Brady and Market Streets (“Building A”). A new 10-story residential building with ground-floor retail/restaurant space (“Building B”) would be constructed on Market Street between the new UA Local 38 building and Building A. A nine-story residential building would be constructed at the end of Colton Street and south of Stevenson Street (“Building D”). The five-story Civic Center Hotel would be rehabilitated to contain residential units and ground-floor retail/restaurant space (“Building C”), and a new six-story Colton Street Affordable Housing Building would be constructed south of Colton Street as part of the Project. Overall, the Project will include construction of 455,900 square feet of residential use containing up to 484 residential units (including market rate and on-site affordable housing units) and up to 100 affordable units in the Colton Street Affordable Housing Building, for a total of up to 584 dwelling units. The residential unit breakdown for the 484 units would consist of approximately 131 studio units (27.1 percent), 185 one-bedroom units (38.2 percent), and 168 two-bedroom units (34.7 percent). In addition, the Project will include 32,100 square feet of union facility use, 13,000 square feet of ground-floor retail/restaurant use, and 33,500 square feet of publicly-accessible and residential open space. In addition, the Project would include construction of a two-level, below-grade garage with up to 316 parking spaces (some of which may include the use of stackers) accessible from Brady and Stevenson Streets. As part of the project, the Project Sponsor will develop a new privately-owned publicly-accessible open space at the northeast corner of Brady and Colton Streets.",,"36571","36571","0","0","0","0","0","0","0","27296","27296","0","0","0","0","9275","9275","0","0","0","0","0","0","0","0","VBYRD","Strada Brady, LLC",,"4152724387","8 - Mission","6","Market & Octavia","Mission","South of Market","2019","Q1","2019_Q1","37.77389146","-122.4200299","POINT (-122.4200299 37.77389146)","32","1","10","20"
"Mixres","3548039","1801 MISSION ST","true","CONSTRUCTION","2019-02-22T00:00:00.000","17","17","2","2",,"55% AMI;",,"2009.1011","Construction of two new residential buildings in existing parking lots. The projects would include: Site 1: 17 dwelling units, 7 pkg spaces & retail space; Site 2: 37 residential units, 17 PKG space and retail.","ERECT 7 STORIES,17 DWELLING UNIT,MIX USE,TYPE 1 .","3235","3235","0","0","0","0","0","0","0","0","0","0","0","0","0","3235","3235","0","0","0","0","0","0","0","0","CTOWNES",,,,"8 - Mission","9","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.76814099","-122.4196845","POINT (-122.4196845 37.76814099)","53","3","2","20"
"Resident","1846033","1456 08TH AV","true","BP ISSUED","2017-02-17T00:00:00.000","3","1","0","0",,,,"2016-011945PRJ","LEGALIZE ACCESORY UNIT ON GROUND FLOOR BEHIND GARAGE PER ORDINANCE 43-14.","LEGALIZE ACCESORY UNIT ON GROUND FLOOR BEHIND GARAGE PER ORDINANCE 43-14.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ADINASEE","LEE SHELLEY LEE","LEE SHELLEY",,"14 - Inner Sunset","5",,"Inner Sunset","Inner Sunset","2019","Q1","2019_Q1","37.76113369","-122.4647075","POINT (-122.4647075 37.76113369)","109","10","11","14"
"Resident","0792007A","345 FULTON ST","true","BP APPROVED","2016-10-25T00:00:00.000","31","2","0","0",,,,"2015-009186PRJ","A REMODEL OF THE 1ST FLOOR TO INCLUDE 2 NEW STUDIO UNITS TO THE REAR. RELOCATION OF THE BOILER ROOM & LAUNDRY ROOM, GAS METERS & ELECTRICAL METERS. ENTIRE 1ST FLOOR MUST BE SPRINKLERED TO NFPA 13. FIRE ALARM AND SPRINKLER SYSTEM UNDER SEPARATE APPLICATIONS","A REMODEL OF THE 1ST FLOOR TO INCLUDE 2 NEW STUDIO UNITS TO THE REAR. RELOCATION OF THE BOILER ROOM & LAUNDRY ROOM, GAS METERS & ELECTRICAL METERS. ENTIRE 1ST FLOOR MUST BE SPRINKLERED TO NFPA 13.  FIRE ALARM AND SPRINKLER SYSTEM UNDER SEPARATE APPLICATIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","JIMENEZS",,"345 FULTON C1 LLC",,"5 - Western Addition","5","Market & Octavia","Hayes Valley","Downtown/Civic Center","2019","Q1","2019_Q1","37.77857647","-122.4224438","POINT (-122.4224438 37.77857647)","21","4","11","9"
"Resident","1715044","3439 LINCOLN WY","false","BP FILED","2016-09-20T00:00:00.000","2","1","0","0",,,,,,"LEGALIZATION OF UNAUTHORIZED DWELLING UNIT UNDER ORDINANCE #43-14.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","KCONNER",,,,"15 - Outer Sunset","4",,"Sunset/Parkside","Outer Sunset","2019","Q1","2019_Q1","37.76439244","-122.4950939","POINT (-122.4950939 37.76439244)","39","10","7","35"
"Mixres","1519036","6139 GEARY BL","false","PL FILED","2016-01-21T00:00:00.000","4","4","0","0",,,,"2016-000899PRJ","To permit the change of use from a retail/office space to dwelling units.",,"1659","-4125","0","0","0","0","0","0","0","504","-2086","0","0","0","0","1155","-2039","0","0","0","0","0","0","0","0","SYOUNG","Xie Guan",,"4156523047","1 - Richmond","1",,"Outer Richmond","Outer Richmond","2019","Q1","2019_Q1","37.77975077","-122.4853953","POINT (-122.4853953 37.77975077)","8","8","4","29"
"Mixres","3753147","5TH ST / CLARA ST / SHIPLEY ST","true","PL Approved","2017-10-05T00:00:00.000","123","123","18","18","BMR Ownership","90% AMI;",,"2015-005863PRJ","Demolish existing commercial buildings and construct new mixed use retail and residential building.

The PPA was submitted on 4/15/15 and the 90 day deadline is 7/14/15.",,"9209","-41198","0","0","0","0","0","0","0","0","0","0","8005","-9995","32407","1204","-31203","0","0","0","0","0","0","0","0","VBYRD","ThompsonDorfman",,"4154778115","9 - South of Market","6","Eastern Neighborhoods","South of Market","South of Market","2019","Q1","2019_Q1","37.77948712","-122.4030646","POINT (-122.4030646 37.77948712)","32","1","10","34"
"PDR","5253028","1665 GALVEZ AV","true","BP ISSUED","2016-10-06T00:00:00.000","0","0","0","0",,,,,,"TO ERECT 1 STORY, NO BASEMENT, WAREHOUSE/STORAGE BUILDING.
** MAHER: COMPLIANCE WITH ORDINANCE NO# 155-13 NOT REQUIRED **","2200","2200","0","0","0","0","0","0","0","0","0","0","2200","2200","0","0","0","0","0","0","0","0","0","0","0","WINSLOWD",,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.74113953","-122.3890721","POINT (-122.3890721 37.74113953)","86","2","9","1"
"Resident","2755017C","711 CORBETT AV","true","CONSTRUCTION","2019-03-04T00:00:00.000","3","2","0","0",,,,"2016-001185PRJ","Proposed vertical & horizontal addition to (E) 1-unit residence to create (N) 3-unit building.","THE PROJECT PROPOSES VERTICAL & HORIZONTAL ADDITIONS TO THE (E) 1 UNIT RESIDENCE, TRANSFORMING IT INTO A 3-UNIT BUILDING, ROOF DECKS TO BE PROVIDED. FIRE SPRINKLERS SYSTEM AND SEISMIC UPGRADE TO BE PROVIDED.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","TRANNANC","Hennessey Architect","Michael Hennessey","415-512-1559","7 - Central","8",,"Twin Peaks","Twin Peaks","2019","Q1","2019_Q1","37.75549372","-122.442419","POINT (-122.442419 37.75549372)","47","7","5","38"
"PDR","3808004","188 HOOPER ST","true","BP ISSUED","2018-08-27T00:00:00.000","280","280","0","0","excempt",,,"2016-001557PRJ","As part of the campus consolidation and expansion efforts, the California College of the Arts (CCA) is proposing to construct a new student housing building with ground floor retail sales and service use (food hall) at 188 Hooper Street, minor renovations at 1111 8th Street (current CCA headquarters), and to construct a new institutional building at 1140 7th Street. 188 Hooper Street: The Project includes demolition of the three existing buildings on the project site used as studios, and new construction of a five-story, 56-ft tall, student housing residential building (approximately 133,634 gross square feet) with 280 group housing units (520 student beds), approximately 8,000 square feet of retail sales and service use, 167 Class 1 bicycle parking spaces, and 27 Class 2 bicycle parking spaces. The Project includes a group housing unit mix consisting of 17 four-bedroom, 7 three-bedroom units, 161 two-bedroom units, and 95 one-bedroom units. The Project includes 10,999 square feet of public open space, 10,599 square feet of common open space via ground floor courtyards (mid-block alley) and a 400-sq. ft roof deck. 1140 7th Street: The Project includes converting a surface parking lot to allow new construction of a two-to-four-story, 58-ft tall, institutional building with approximately 96,500 gross square feet of arts education space, including: studios, design labs, classrooms, and fabrication shops. Seven Class 1 bicycle parking spaces and 61 Class 2 spaces would be provided. A new off-street freight loading space would be provided from Irwin Street. No new vehicle parking is proposed. 1111 8th Street: The Project includes minor renovations including a new HVAC system.",,"37000","1000","0","0","0","0","0","0","0","0","0","36000","32000","-4000","0","5000","5000","0","0","0","0","0","0","0","0","VBYRD","UrbanGreen Devco for ArtGroup, LLC",,"6506420750","9 - South of Market","10","Eastern Neighborhoods","Mission Bay","South of Market","2019","Q1","2019_Q1","37.76788797","-122.4003754","POINT (-122.4003754 37.76788797)","33","1","9","4"
"Resident","3726028","1082 HOWARD ST","false","PL FILED","2016-01-21T00:00:00.000","8","8","0","0",,,,"2015-010371PRJ","Demolish an existing two story retail sales building and construct a new nine story, eight dwelling, 83.5 foot tall, multi-family residential building. There is no garage/parking. The ground floor will include active space (lobby). The lowest dwelling is on stories 1 & 2 and includes a private rear yard. Stories 3-9 include one dwelling per story and share a common space roof deck on the roof.",,"0","-2801","0","0","0","0","0","0","0","0","0","0","0","0","2801","0","-2801","0","0","0","0","0","0","0","0","VBYRD","Arcon Construction Inc.",,"4157596228","4 - Downtown","6","Eastern Neighborhoods","South of Market","South of Market","2019","Q1","2019_Q1","37.77848795","-122.4091506","POINT (-122.4091506 37.77848795)","32","1","10","34"
