"a_employee_number","e_eeo_function","e_marital_status","e_gender","e_eeo_race","e_eeo_part_full_t","e_activity_status","e_inactive_date","e_terminated_code","e_terminated_date","a_bargain_primary","a_org_primary","a_project_primary","a_location_primary","a_location_p_desc","a_location_p_short","a_job_code_primary","a_job_class_descsh","a_job_class_desc","e_status","status_long_descriptor","e_hire_date","e_permanent_date","e_service_date","e_work_location","a_object_primary","e_orig_hire_date","e_adv_del","prem_white","prem_hawaiian","prem_black","prem_asian","prem_hispanic","prem_amerind"
"949","15","Married","Female","Caucasian","F","Inactive","2014-12-30T00:00:00.000","100","2014-12-31T00:00:00.000","1000","01121011",,"12","POLICE COMMISSION","POLICE COM","1195","EXE SEC I","EXECUTIVE SECRETARY I","1","Full Time Permanent","2007-08-01T00:00:00.000","1991-04-15T00:00:00.000","1991-04-15T00:00:00.000","120","400003","1991-04-15T00:00:00.000","E","N","N","N","N","N","N"
"950","10","Single","Female","Black","F","Active",,,,"1000","01238031",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","1015","ADMIN AIDE","ADMINISTRATIVE AIDE","1","Full Time Permanent","2014-12-07T00:00:00.000","2015-06-07T00:00:00.000","1995-08-31T00:00:00.000","195","400003","1995-08-31T00:00:00.000","E","N","N","N","N","N","N"
"951","14","Single","Female","Black","F","Active",,,,"2000","12579541",,"27","EMPLOYMENT AND TRAINING","EMPL & TRN","2010","ADM SER AN","ADMINISTRATIVE SERVICES ANLYST","4","F.T.S. Probationary","2014-02-26T00:00:00.000","1996-08-12T00:00:00.000","2006-01-09T00:00:00.000","270","400002","1996-08-12T00:00:00.000","E","N","N","N","N","N","N"
"953","15","Single","Female","Caucasian","F","Inactive","2009-12-29T00:00:00.000","100","2009-12-30T00:00:00.000","1000","01241055",,"24","LIBRARY","LIBRARY","1275","LIBRN II","LIBRARIAN II","1","Full Time Permanent","1991-09-05T00:00:00.000","1990-09-05T00:00:00.000","1990-09-05T00:00:00.000","240","400003","1990-09-05T00:00:00.000",,"N","N","N","N","N","N"
"954","06","Single","Female","Caucasian","F","Active",,,,"1000","01241055",,"24","LIBRARY","LIBRARY","1365","SR LIB AST","SENIOR LIBRARY ASSISTANT","1","Full Time Permanent","2005-04-15T00:00:00.000","1990-02-26T00:00:00.000","1990-02-26T00:00:00.000","240","400003","1990-02-26T00:00:00.000","E","N","N","N","N","N","N"
"957","15","Single","Female","Black","F","Inactive","2016-12-30T00:00:00.000","100","2016-12-31T00:00:00.000","1000","01241055",,"24","LIBRARY","LIBRARY","1285","LIB AST II","LIBRARY ASSISTANT II","1","Full Time Permanent","2004-07-02T00:00:00.000","1994-07-12T00:00:00.000","1994-07-12T00:00:00.000","240","400003","1994-07-12T00:00:00.000","E","N","N","N","N","N","N"
"961","06","Single","Female","Black","F","Inactive","2011-10-31T00:00:00.000","100","2011-11-01T00:00:00.000","2000","01241055",,"24","LIBRARY","LIBRARY","2300","LIB SVC MG","LIBRARY ACCESS SERVICES MGR","1","Full Time Permanent","1996-01-04T00:00:00.000","1997-01-04T00:00:00.000","1980-10-23T00:00:00.000","240","400002","1980-10-23T00:00:00.000",,"N","N","N","N","N","N"
"963","15","Single","Female","Black","P","Inactive","2019-08-26T00:00:00.000","100","2019-08-02T00:00:00.000","1000","01241055",,"24","LIBRARY","LIBRARY","1285","LIB AST II","LIBRARY ASSISTANT II","1","Full Time Permanent","1986-09-24T00:00:00.000","1985-02-11T00:00:00.000","1985-02-11T00:00:00.000","240","400003","1985-02-11T00:00:00.000","P","N","N","N","N","N","N"
"964","15","Single","Female","Hispanic","F","Active",,,,"1000","01241055",,"24","LIBRARY","LIBRARY","1285","LIB AST II","LIBRARY ASSISTANT II","1","Full Time Permanent","2004-07-02T00:00:00.000","1993-09-25T00:00:00.000","1993-09-25T00:00:00.000","240","400003","1993-09-25T00:00:00.000","E","N","N","N","N","N","N"
"968","15","Single","Female","Black","F","Active",,,,"1000","01241055",,"24","LIBRARY","LIBRARY","1275","LIBRN II","LIBRARIAN II","1","Full Time Permanent","1989-09-01T00:00:00.000","1985-08-12T00:00:00.000","1985-08-12T00:00:00.000","240","400003","1985-08-12T00:00:00.000","E","N","N","N","N","N","N"
"970","15","Single","Male","Hispanic","P","Active",,,,"1000","01241055",,"24","LIBRARY","LIBRARY","1285","LIB AST II","LIBRARY ASSISTANT II","1","Full Time Permanent","2004-10-04T00:00:00.000","1995-03-07T00:00:00.000","1996-05-28T00:00:00.000","240","400003","1995-03-07T00:00:00.000","E","N","N","N","N","N","N"
"973","06","Single","Female","Black","F","Active",,,,"2000","01241055",,"24","LIBRARY","LIBRARY","2005","ADMIN LIBR","ADMINISTRATIVE LIBRARIAN","1","Full Time Permanent","2007-03-08T00:00:00.000","2000-04-29T00:00:00.000","2001-08-12T00:00:00.000","240","400002","2000-04-29T00:00:00.000","E","N","N","N","N","N","N"
"980","15","Married","Female","Caucasian","P","Inactive","2012-06-30T00:00:00.000","400","2012-07-01T00:00:00.000","8000","01241055",,"24","LIBRARY","LIBRARY","1735","OFFCE AIDE","OFFICE AIDE G/IIB","12","PERS Retiree <960 Hours","2005-11-01T00:00:00.000",,,"240","400006","1981-07-15T00:00:00.000",,"N","N","N","N","N","N"
"981","15","Single","Female","Black","F","Inactive","2011-12-30T00:00:00.000","100","2011-12-31T00:00:00.000","1000","01241055",,"24","LIBRARY","LIBRARY","1200","EXE SEC II","EXECUTIVE SECRETARY II","1","Full Time Permanent","2007-08-01T00:00:00.000","1988-12-19T00:00:00.000","1988-12-19T00:00:00.000","240","400003","1988-12-19T00:00:00.000",,"N","N","N","N","N","N"
"983","06","Single","Female","Caucasian","F","Inactive","2013-03-11T00:00:00.000","100","2013-03-12T00:00:00.000","2000","01241055",,"24","LIBRARY","LIBRARY","2005","ADMIN LIBR","ADMINISTRATIVE LIBRARIAN","1","Full Time Permanent","2003-03-01T00:00:00.000","1989-12-28T00:00:00.000","1989-12-28T00:00:00.000","240","400002","1989-12-28T00:00:00.000","E","N","N","N","N","N","N"
"984","15","Single","Male","Caucasian","T","Inactive","2009-09-18T00:00:00.000","400","2009-06-19T00:00:00.000","1500","01241055",,"24","LIBRARY","LIBRARY","1745","PUB SER LI","PUBLIC SER SUP LIBRARIAN G/IIB","10","Part Time <780 Hours","2006-02-21T00:00:00.000",,"1971-10-04T00:00:00.000","240","400006","1971-10-04T00:00:00.000",,"N","N","N","N","N","N"
"985","15","Single","Female","Black","F","Inactive","2019-04-22T00:00:00.000","100","2019-04-01T00:00:00.000","1000","01241055",,"24","LIBRARY","LIBRARY","1275","LIBRN II","LIBRARIAN II","1","Full Time Permanent","1988-11-12T00:00:00.000","1987-11-12T00:00:00.000","1988-01-24T00:00:00.000","240","400003","1987-11-12T00:00:00.000","E","N","N","N","N","N","N"
"991","15","Single","Male","Asian","F","Active",,,,"1000","01241055",,"24","LIBRARY","LIBRARY","1290","LIB INF TE","LIBRARY INFO SYSS SUP TECH","1","Full Time Permanent","2004-04-01T00:00:00.000","1993-06-14T00:00:00.000","1995-07-01T00:00:00.000","240","400003","1993-06-14T00:00:00.000","E","N","N","N","N","N","N"
"994","15","Married","Female","Caucasian","F","Inactive","2009-08-10T00:00:00.000",,"2009-08-05T00:00:00.000","1000","01241055",,"24","LIBRARY","LIBRARY","1285","LIB AST II","LIBRARY ASSISTANT II","1","Full Time Permanent","1993-07-01T00:00:00.000","1990-10-15T00:00:00.000","1993-07-01T00:00:00.000","240","400003","1990-10-15T00:00:00.000",,"N","N","N","N","N","N"
"995","15","Single","Female","Caucasian","T","Inactive","2011-10-17T00:00:00.000","400","2011-10-18T00:00:00.000","1500","01241055",,"24","LIBRARY","LIBRARY","1745","PUB SER LI","PUBLIC SER SUP LIBRARIAN G/IIB","10","Part Time <780 Hours","2006-09-12T00:00:00.000",,"1994-07-25T00:00:00.000","240","400006","1993-02-04T00:00:00.000",,"N","N","N","N","N","N"
"996","15","Single","Male","Caucasian","F","Inactive","2009-09-24T00:00:00.000",,"2009-09-18T00:00:00.000","1000","01241055",,"24","LIBRARY","LIBRARY","1275","LIBRN II","LIBRARIAN II","1","Full Time Permanent","1984-06-01T00:00:00.000","1977-01-12T00:00:00.000","1977-01-12T00:00:00.000","240","400003","1977-01-12T00:00:00.000",,"N","N","N","N","N","N"
"998","15","Single","Male","Hispanic","F","Active",,,,"1000","01241055",,"24","LIBRARY","LIBRARY","1286","LIB ASSOC","LIBRARY ASSOCIATE","1","Full Time Permanent","2014-10-24T00:00:00.000","1989-10-23T00:00:00.000","1989-10-23T00:00:00.000","240","400003","1987-09-28T00:00:00.000","E","N","N","N","N","N","N"
"1001","06","Single","Female","Black","F","Active",,,,"1000","01241055",,"24","LIBRARY","LIBRARY","1365","SR LIB AST","SENIOR LIBRARY ASSISTANT","1","Full Time Permanent","2005-04-16T00:00:00.000","2007-07-01T00:00:00.000","1994-07-18T00:00:00.000","240","400003","1994-07-18T00:00:00.000","E","N","N","N","N","N","N"
"1007","15","Single","Female","Black","F","Inactive","2012-01-04T00:00:00.000","100","2012-01-05T00:00:00.000","1000","01241055",,"24","LIBRARY","LIBRARY","1285","LIB AST II","LIBRARY ASSISTANT II","1","Full Time Permanent","1978-10-02T00:00:00.000","1977-05-23T00:00:00.000","1977-04-23T00:00:00.000","240","400003","1977-05-23T00:00:00.000",,"N","N","N","N","N","N"
"1008","15","Single","Female","Caucasian","F","Inactive","2010-08-15T00:00:00.000","100","2010-08-16T00:00:00.000","1000","01241055",,"24","LIBRARY","LIBRARY","1275","LIBRN II","LIBRARIAN II","1","Full Time Permanent","1999-06-16T00:00:00.000","1994-07-13T00:00:00.000","1995-01-25T00:00:00.000","240","400003","1994-07-13T00:00:00.000",,"N","N","N","N","N","N"
"1010","15","Single","Female","Caucasian","P","Active",,,,"1000","01241055",,"24","LIBRARY","LIBRARY","1285","LIB AST II","LIBRARY ASSISTANT II","1","Full Time Permanent","2004-07-02T00:00:00.000","1998-09-08T00:00:00.000","2001-02-16T00:00:00.000","240","400003","1998-09-08T00:00:00.000","E","N","N","N","N","N","N"
"1013","15","Married","Female","Caucasian","F","Inactive","2010-01-07T00:00:00.000","100","2010-01-07T00:00:00.000","1000","01241055",,"24","LIBRARY","LIBRARY","1275","LIBRN II","LIBRARIAN II","1","Full Time Permanent","1994-02-03T00:00:00.000","1983-04-28T00:00:00.000","1983-04-28T00:00:00.000","240","400003","1983-04-28T00:00:00.000",,"N","N","N","N","N","N"
"1015","06","Single","Female","Black","P","Inactive","2021-02-24T00:00:00.000","400","2020-12-23T00:00:00.000","1500","01241055",,"24","LIBRARY","LIBRARY","1625","LB PAGE II","LIBRARY PAGE II G/IIA","9","Part Time 780-999 Hours","1997-10-15T00:00:00.000",,"2005-10-11T00:00:00.000","240","400006","1996-04-01T00:00:00.000","E","N","N","N","N","N","N"
"1016","15","Single","Female","Black","P","Inactive","2013-09-03T00:00:00.000","100","2013-09-03T00:00:00.000","1000","01241055",,"24","LIBRARY","LIBRARY","1285","LIB AST II","LIBRARY ASSISTANT II","1","Full Time Permanent","2004-01-01T00:00:00.000","1996-10-21T00:00:00.000","1998-01-01T00:00:00.000","240","400003","1996-10-21T00:00:00.000","E","N","N","N","N","N","N"
"1018","06","Married","Female","Black","F","Inactive","2011-12-16T00:00:00.000","100","2011-12-17T00:00:00.000","2000","01241055",,"24","LIBRARY","LIBRARY","2300","LIB SVC MG","LIBRARY ACCESS SERVICES MGR","1","Full Time Permanent","2005-03-16T00:00:00.000","1988-11-07T00:00:00.000","1989-07-03T00:00:00.000","240","400002","1988-11-07T00:00:00.000",,"N","N","N","N","N","N"
"1023","15","Single","Female","Caucasian","T","Inactive","2018-01-01T00:00:00.000","400","2018-01-02T00:00:00.000","1500","01241055",,"24","LIBRARY","LIBRARY","1745","PUB SER LI","PUBLIC SER SUP LIBRARIAN G/IIB","10","Part Time <780 Hours","2006-01-17T00:00:00.000",,"1992-02-12T00:00:00.000","240","400006","1992-02-12T00:00:00.000","E","N","N","N","N","N","N"
"1024","15","Married","Female","Caucasian","T","Inactive","2014-11-26T00:00:00.000","700","2014-11-27T00:00:00.000","1500","01241055",,"24","LIBRARY","LIBRARY","1745","PUB SER LI","PUBLIC SER SUP LIBRARIAN G/IIB","10","Part Time <780 Hours","2006-02-21T00:00:00.000",,"1984-02-06T00:00:00.000","240","400006","1984-02-06T00:00:00.000","E","N","N","N","N","N","N"
"1029","06","Single","Male","Black","F","Inactive","2013-08-27T00:00:00.000","100","2013-08-28T00:00:00.000","2000","01251051",,"25","COMMUNITY SERVICES","COMM SRV","2155","CM SV PG M","COMMUNITY SERVICES PGM MANAGER","1","Full Time Permanent","2007-06-24T00:00:00.000","2002-10-24T00:00:00.000","1975-11-03T00:00:00.000","250","400002","1975-11-03T00:00:00.000","E","N","N","N","N","N","N"
"1030","06","Married","Female","Asian","P","Active",,,,"1000","01254651",,"25","COMMUNITY SERVICES","COMM SRV","1351","REC PRG CR","RECREATION PROGRAM COORDINATOR","1","Full Time Permanent","2001-11-15T00:00:00.000","2002-05-15T00:00:00.000","1998-04-13T00:00:00.000","250","400003","1992-02-17T00:00:00.000","E","N","N","N","N","N","N"
"1037","06","Single","Male","Black","P","Active",,,,"1500","01253751",,"25","COMMUNITY SERVICES","COMM SRV","1665","REC PRG SP","RECREATION PGM SPEC G/IIA","9","Part Time 780-999 Hours","2005-06-13T00:00:00.000",,"2005-06-13T00:00:00.000","250","400006","1991-11-25T00:00:00.000","E","N","N","N","N","N","N"
"1040","06","Single","Female","Black","P","Inactive","2010-12-23T00:00:00.000","700","2010-12-24T00:00:00.000","1500","01251051",,"25","COMMUNITY SERVICES","COMM SRV","1506","AUD AIDE I","AUDITORIUM AIDE GRP 1","7","Part Time < 1300 Hours","2004-09-10T00:00:00.000",,"2004-09-10T00:00:00.000","250","400008","1997-08-18T00:00:00.000",,"N","N","N","N","N","N"
"1041","06","Married","Female","Black","F","Active",,,,"2000","01251051",,"25","COMMUNITY SERVICES","COMM SRV","2415","RECREAT SU","RECREATION SUPERVISOR","1","Full Time Permanent","2018-03-01T00:00:00.000","2018-09-01T00:00:00.000","1999-01-06T00:00:00.000","250","400002","1991-05-31T00:00:00.000","E","N","N","N","N","N","N"
"1042","06","Single","Male","Caucasian","P","Inactive","2012-07-12T00:00:00.000","400","2012-07-13T00:00:00.000","1500","01253951",,"25","COMMUNITY SERVICES","COMM SRV","1660","REC PRG LD","RECREATION PGM LEADER G/IIA","9","Part Time 780-999 Hours","2008-04-14T00:00:00.000",,"2008-04-14T00:00:00.000","250","400006","2008-04-14T00:00:00.000","P","N","N","N","N","N","N"
"1046","06","Single","Female","Black","P","Inactive","2012-09-15T00:00:00.000","400","2012-09-16T00:00:00.000","1500","01253251",,"25","COMMUNITY SERVICES","COMM SRV","1660","REC PRG LD","RECREATION PGM LEADER G/IIA","9","Part Time 780-999 Hours","2005-06-27T00:00:00.000",,"2005-06-27T00:00:00.000","250","400006","1997-10-27T00:00:00.000",,"N","N","N","N","N","N"
"1051","06","Single","Male","Caucasian","F","Inactive","2019-05-08T00:00:00.000","100","2019-04-09T00:00:00.000","1000","01254751",,"25","COMMUNITY SERVICES","COMM SRV","1351","REC PRG CR","RECREATION PROGRAM COORDINATOR","1","Full Time Permanent","2016-05-20T00:00:00.000","1981-06-24T00:00:00.000","1981-06-24T00:00:00.000","250","400003","1981-06-24T00:00:00.000","E","N","N","N","N","N","N"
"1060","06","Single","Female","Black","P","Inactive","2013-05-22T00:00:00.000","500","2013-05-23T00:00:00.000","1500","01254851",,"25","COMMUNITY SERVICES","COMM SRV","1570","REC PRG SP","RECREATION PROGRAM SPECIALIST","7","Part Time < 1300 Hours","1999-12-20T00:00:00.000",,"2004-10-06T00:00:00.000","250","400008","1994-05-02T00:00:00.000","E","N","N","N","N","N","N"
"1062","06","Single","Female","Black","P","Inactive","2008-10-28T00:00:00.000",,"2008-10-28T00:00:00.000","1000","01251051",,"25","COMMUNITY SERVICES","COMM SRV","1351","REC PRG CR","RECREATION PROGRAM COORDINATOR","1","Full Time Permanent","1996-03-25T00:00:00.000","1991-07-09T00:00:00.000","1996-01-22T00:00:00.000","250","400003","1991-07-09T00:00:00.000",,"N","N","N","N","N","N"
"1063","06","Single","Male","Caucasian","P","Inactive","2012-07-12T00:00:00.000","400","2012-07-13T00:00:00.000","1500","01253951",,"25","COMMUNITY SERVICES","COMM SRV","1760","REC PRG LD","RECREATN PGM LEADER G/IIB","10","Part Time <780 Hours","2011-10-17T00:00:00.000","9999-12-31T00:00:00.000","2006-07-03T00:00:00.000","250","400006","2000-07-17T00:00:00.000","P","N","N","N","N","N","N"
"1064","06","Single","Female","Black","F","Inactive","2009-07-01T00:00:00.000",,"2009-06-30T00:00:00.000","2000","01251051",,"25","COMMUNITY SERVICES","COMM SRV","2155","CM SV PG M","COMMUNITY SERVICES PGM MANAGER","1","Full Time Permanent","1974-07-31T00:00:00.000","1974-07-31T00:00:00.000","1975-01-21T00:00:00.000","250","400002","1974-07-31T00:00:00.000","P","N","N","N","N","N","N"
"1069","06","Single","Male","Black","P","Inactive","2017-07-24T00:00:00.000","700","2017-07-25T00:00:00.000","1500","01253251",,"25","COMMUNITY SERVICES","COMM SRV","1665","REC PRG SP","RECREATION PGM SPEC G/IIA","9","Part Time 780-999 Hours","2006-06-30T00:00:00.000",,"1993-02-01T00:00:00.000","250","400006","1993-02-01T00:00:00.000","E","N","N","N","N","N","N"
"1070","06","Single","Female","Black","P","Inactive","2008-11-13T00:00:00.000",,"2008-11-13T00:00:00.000","1500","01251051",,"25","COMMUNITY SERVICES","COMM SRV","1660","REC PRG LD","RECREATION PGM LEADER G/IIA","9","Part Time 780-999 Hours","2005-06-13T00:00:00.000",,"2005-06-13T00:00:00.000","250","400006","1997-11-24T00:00:00.000",,"N","N","N","N","N","N"
"1076","06","Single","Female","Black","P","Active",,,,"1500","01253251",,"25","COMMUNITY SERVICES","COMM SRV","1660","REC PRG LD","RECREATION PGM LEADER G/IIA","9","Part Time 780-999 Hours","2004-09-20T00:00:00.000",,"2004-09-20T00:00:00.000","250","400006","2000-01-24T00:00:00.000","E","N","N","N","N","N","N"
"1077","06","Married","Male","Caucasian","F","Inactive","2008-12-30T00:00:00.000",,"2008-12-30T00:00:00.000","1000","01251051",,"25","COMMUNITY SERVICES","COMM SRV","1351","REC PRG CR","RECREATION PROGRAM COORDINATOR","1","Full Time Permanent","1974-09-20T00:00:00.000","1974-09-20T00:00:00.000","1974-09-20T00:00:00.000","250","400003","1974-09-20T00:00:00.000",,"N","N","N","N","N","N"
"1081","06","Married","Male","Black","P","Inactive","2013-07-31T00:00:00.000","700","2013-08-01T00:00:00.000","1500","01253751",,"25","COMMUNITY SERVICES","COMM SRV","1570","REC PRG SP","RECREATION PROGRAM SPECIALIST","7","Part Time < 1300 Hours","1999-05-01T00:00:00.000",,"2005-04-04T00:00:00.000","250","400008","1989-07-01T00:00:00.000",,"N","N","N","N","N","N"
"1082","06","Single","Female","Black","P","Inactive","2012-06-30T00:00:00.000","400","2012-07-01T00:00:00.000","8000","01253751",,"25","COMMUNITY SERVICES","COMM SRV","1665","REC PRG SP","RECREATION PGM SPEC G/IIA","12","PERS Retiree <960 Hours","2006-07-03T00:00:00.000",,"2006-07-03T00:00:00.000","250","400006","1996-08-05T00:00:00.000","E","N","N","N","N","N","N"
"1084","06","Single","Female","Black","P","Inactive","2009-03-16T00:00:00.000",,"2009-03-16T00:00:00.000","1500","01251051",,"25","COMMUNITY SERVICES","COMM SRV","1660","REC PRG LD","RECREATION PGM LEADER G/IIA","9","Part Time 780-999 Hours","2002-07-01T00:00:00.000",,"2002-07-01T00:00:00.000","250","400006","1989-08-15T00:00:00.000",,"N","N","N","N","N","N"
"1085","06","Married","Female","Asian","F","Active",,,,"2000","01251051",,"25","COMMUNITY SERVICES","COMM SRV","2153","CM SV AD M","COMMUNITY SVCS ADMIN MANAGER","1","Full Time Permanent","2007-06-09T00:00:00.000","1990-07-16T00:00:00.000","1991-03-16T00:00:00.000","250","400002","1990-07-16T00:00:00.000","E","N","N","N","N","N","N"
"1087","06","Single","Male","Black","P","Inactive","2012-06-30T00:00:00.000","400","2012-07-01T00:00:00.000","8000","01253251",,"25","COMMUNITY SERVICES","COMM SRV","1665","REC PRG SP","RECREATION PGM SPEC G/IIA","12","PERS Retiree <960 Hours","2006-02-06T00:00:00.000",,"2006-02-06T00:00:00.000","250","400006","1992-05-08T00:00:00.000",,"N","N","N","N","N","N"
"1092","06","Single","Female","Black","F","Inactive","2010-03-30T00:00:00.000","600","2010-03-15T00:00:00.000","1000","01251051",,"25","COMMUNITY SERVICES","COMM SRV","1351","REC PRG CR","RECREATION PROGRAM COORDINATOR","1","Full Time Permanent","2005-02-14T00:00:00.000","1983-11-01T00:00:00.000","1999-01-13T00:00:00.000","250","400003","1983-11-01T00:00:00.000",,"N","N","N","N","N","N"
"1098","06","Married","Female","Hispanic","P","Active",,,,"1500","01256051",,"25","COMMUNITY SERVICES","COMM SRV","1641","OFFCLKCASH","OFFICE CLERK-CASHIER G/IIA","9","Part Time 780-999 Hours","2016-08-01T00:00:00.000",,"2006-01-03T00:00:00.000","250","400006","2000-01-07T00:00:00.000","E","N","N","N","N","N","N"
"1103","06","Single","Female","Black","P","Inactive","2009-11-01T00:00:00.000","500","2009-10-29T00:00:00.000","1500","01251051",,"25","COMMUNITY SERVICES","COMM SRV","1570","REC PRG SP","RECREATION PROGRAM SPECIALIST","7","Part Time < 1300 Hours","1998-04-13T00:00:00.000",,"2005-04-04T00:00:00.000","250","400008","1994-04-26T00:00:00.000",,"N","N","N","N","N","N"
"1106","05","Single","Male","Black","F","Active",,,,"3000","01202022",,"20","FIRE","FIRE","3005","FIRE CAPT","FIRE CAPTAIN","1","Full Time Permanent","2013-08-01T00:00:00.000","2005-02-03T00:00:00.000","2003-08-01T00:00:00.000","200","400005","2002-08-12T00:00:00.000","E","N","N","N","N","N","N"
"1114","06","Single","Male","Black","P","Inactive","2010-12-14T00:00:00.000","500","2010-12-15T00:00:00.000","1000","01251051",,"25","COMMUNITY SERVICES","COMM SRV","1351","REC PRG CR","RECREATION PROGRAM COORDINATOR","1","Full Time Permanent","2009-03-04T00:00:00.000","2009-03-04T00:00:00.000","2004-09-20T00:00:00.000","250","400003","2000-02-22T00:00:00.000",,"N","N","N","N","N","N"
"1117","06","Married","Female","Black","P","Inactive","2016-05-13T00:00:00.000","700","2016-05-14T00:00:00.000","1500","01253851",,"25","COMMUNITY SERVICES","COMM SRV","1665","REC PRG SP","RECREATION PGM SPEC G/IIA","9","Part Time 780-999 Hours","2006-09-18T00:00:00.000",,"2006-09-18T00:00:00.000","250","400006","1999-06-10T00:00:00.000","E","N","N","N","N","N","N"
"1120","06","Single","Female","Caucasian","F","Active",,,,"1000","01254851",,"25","COMMUNITY SERVICES","COMM SRV","1351","REC PRG CR","RECREATION PROGRAM COORDINATOR","1","Full Time Permanent","2003-01-09T00:00:00.000","1988-07-28T00:00:00.000","2002-07-23T00:00:00.000","250","400003","1988-07-28T00:00:00.000","E","N","N","N","N","N","N"
"1123","06","Single","Male","Caucasian","F","Inactive","2013-09-17T00:00:00.000","700","2013-09-18T00:00:00.000","1000","01253951",,"25","COMMUNITY SERVICES","COMM SRV","1351","REC PRG CR","RECREATION PROGRAM COORDINATOR","1","Full Time Permanent","1990-01-22T00:00:00.000","1983-12-27T00:00:00.000","1983-12-27T00:00:00.000","250","400003","1983-12-27T00:00:00.000","E","N","N","N","N","N","N"
"1125","06","Single","Female","Black","P","Inactive","2015-11-30T00:00:00.000","400","2015-12-01T00:00:00.000","1500","01254751",,"25","COMMUNITY SERVICES","COMM SRV","1660","REC PRG LD","RECREATION PGM LEADER G/IIA","9","Part Time 780-999 Hours","2002-07-01T00:00:00.000",,"2002-07-01T00:00:00.000","250","400006","1997-03-31T00:00:00.000","E","N","N","N","N","N","N"
"1129","06","Married","Male","Hispanic","F","Active",,,,"1000","01253851",,"25","COMMUNITY SERVICES","COMM SRV","1351","REC PRG CR","RECREATION PROGRAM COORDINATOR","1","Full Time Permanent","1986-08-01T00:00:00.000",,"1982-09-20T00:00:00.000","250","400003","1982-09-20T00:00:00.000","E","N","N","N","N","N","N"
"1134","06","Single","Male","Black","P","Inactive","2013-04-30T00:00:00.000","400","2013-05-01T00:00:00.000","1500","01253751",,"25","COMMUNITY SERVICES","COMM SRV","1660","REC PRG LD","RECREATION PGM LEADER G/IIA","9","Part Time 780-999 Hours","2004-09-20T00:00:00.000",,"2004-09-20T00:00:00.000","250","400006","2000-10-23T00:00:00.000","E","N","N","N","N","N","N"
"1137","06","Single","Male","Asian","P","Active",,,,"1000","01253451",,"25","COMMUNITY SERVICES","COMM SRV","1351","REC PRG CR","RECREATION PROGRAM COORDINATOR","1","Full Time Permanent","2009-02-01T00:00:00.000","2007-05-19T00:00:00.000","2006-09-01T00:00:00.000","250","400003","1988-07-09T00:00:00.000","E","N","N","N","N","N","N"
"1141","06","Single","Male","Black","P","Active",,,,"1500","01257051",,"25","COMMUNITY SERVICES","COMM SRV","1506","AUD AIDE I","AUDITORIUM AIDE GRP 1","7","Part Time < 1300 Hours","1998-10-07T00:00:00.000",,"1998-08-14T00:00:00.000","250","400008","1993-08-20T00:00:00.000","E","N","N","N","N","N","N"
"1142","06","Single","Male","Black","P","Inactive","2019-11-20T00:00:00.000","600","2019-08-30T00:00:00.000","1500","01257051",,"25","COMMUNITY SERVICES","COMM SRV","1506","AUD AIDE I","AUDITORIUM AIDE GRP 1","7","Part Time < 1300 Hours","1998-10-07T00:00:00.000",,"1998-08-14T00:00:00.000","250","400008","1993-08-20T00:00:00.000","E","N","N","N","N","N","N"
"1146",,"Married","Male","Black",,"Pension","2020-12-31T00:00:00.000","D","2020-12-17T00:00:00.000","9200","65115090",,"93","FIRE MANAGEMENT PENSION","FIRE MGT P","9210","BAT CH 3","BATTALION CHIEF 3 9%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1147",,"Married","Male","Black",,"Pension",,"D","2020-02-21T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9235","FR ENG 3","FIRE ENGINEER 3 9%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1148",,"Married","Male","Black",,"Inactive","2009-05-22T00:00:00.000","D","2009-05-22T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9220","FR CPT3 4.","FIRE CAPTAIN 3 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1149",,"Single","Female","Black",,"Pension",,,,"9200","65115090",,"92","FIRE PENSION","FIRE","9230","FR ENG 3 4","FIRE ENGINEER 3 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1150",,"Single","Female","Black",,"Pension","2019-06-30T00:00:00.000","D","2019-06-23T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9245","FRFTR5 4.","FIREFIGHTER 5 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
