"program","application_number","funding_year","hcp_number","hcp_name","status","applicant_type","site_consortium_name","site_address_line_1","site_address_line_2","site_city","site_county","site_state","site_zip_code","participating_site_locations","contact_first_name","contact_middle_initial","contact_last_name","contact_phone","contact_email","posting_start_date","allowable_contract_start_date","posting_end_date","number_of_days_posted","expected_bid_evaluation_period","requested_contract_period","request_for_services","cat_expense_leased_ind","cat_expense_equipment_ind","cat_expense_leased_cons","cat_expense_equipment_cons","cat_expense_design_cons","cat_expense_infrast_cons","cat_expense_mgmt_cons","rfp_submitted","link_to_fcc_form_pdf","mail_contact_first_name","mail_contact_middle_initial","mail_contact_last_name","mail_contact_organization_name","mail_contact_phone","mail_contact_fax","mail_contact_email","mail_address_line_1","mail_address_line_2","mail_city","mail_state","mail_zip","hcp_fcc_registration_number","mad","description_of_services_requested","rfp_1","rfp_2","rfp_3","rfp_4","rfp_5","rfp_6","rfp_7","rfp_8","rfp_9","rfp_10","additional_document_1","additional_document_2","additional_document_3","additional_document_4","additional_document_5","additional_document_6","additional_document_7","additional_document_8","additional_document_9","additional_document_10"
"Telecom","43165674","2016","28235","Community Health Center- Community Health of East TN, Inc.","APPROVED","INDIVIDUAL",,"130 Independence Lane",,"Lafollette","Campbell","TN","37766",,"Scott",,"Hill","(423) 562-1156","Shill@chetn.org","2016-05-26","2016-06-24","2016-06-23",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2861998","Harold","C","Honnoll","Communications Consulting Services, Inc.","(662) 240-9993","(877) 375-5976","hhcacs@bellsouth.net","15 King Edward Dr.",,"Columbus","MS","39705","0024909848","356","Distance learning/training, real time remote examination, consultation and/or monitoring, electronic patient billing, exchange of health records.",,,,,,,,,,,,,,,,,,,,
"Telecom","43170985","2017","48305","Pike County Health Department","APPROVED","INDIVIDUAL",,"1 Health Care Place",,"Bowling Green","Pike","MO","63334",,"Jennifer",,"Schumacher","(573) 324-2111","jschumacher@pikecountyhealth.org","2017-01-19","2017-02-17","2017-02-16","28","14","Month to month up to 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2975258","Michael",,"Tamburino","Solix Inc.","(973) 581-6714",,"michael.tamburino@solixinc.com","30 Lanidex Plaza West",,"Parsippany","NJ","07054","0025607177","202",,,,,,,,,,,,,,,,,,,,,
"Telecom","43171654","2017","38940","Wellmont Medical Associates of Norton","APPROVED","INDIVIDUAL",,"601 Commonwealth Dr NE",,"Norton","Norton city","VA","24273",,"Ricky",,"Stacy","(423) 230-8181","ricky.stacy@wellmont.org","2017-01-23","2017-02-21","2017-02-20","28","1","Month to month up to 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2978435","Geoff","W","Boggs","USF Healthcare Consulting, Inc","(502) 228-1907","(888) 875-8810","gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0022156053","383",,,,,,,,,,,,,,,,,,,,,
"Telecom","43166771","2016","12774","Southeast Kansas Mental Health Center - Fort Scott","APPROVED","INDIVIDUAL",,"212 State Street",,"Fort Scott","Bourbon","KS","66701",,"Drew",,"Foster","(620) 223-5030","admin@sekmhc.org","2016-06-22","2016-07-21","2016-07-20",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2883401","David","M","Boggs","The USF Group","(615) 791-5785",,"david.boggs@theusfgroup.com","P.O. Box 680001",,"Franklin","TN","37068","0014934905","153","phone lines and data for patient information",,,,,,,,,,,,,,,,,,,,
"HCF","100030666","2019","30844","IU Health Physicians Primary Care","APPROVED","INDIVIDUAL",,"506 Michigan Street",,"Walkerton","St. Joseph","IN","46574",,"Steve",,"Rau","(805) 495-3255","steve@channelford.com","2019-01-14","2019-02-12","2019-02-11","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1275280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100020831","2017","45997","Liberty Healthy Kids Clinic","APPROVED","INDIVIDUAL",,"75 College St.",,"Liberty","Casey","KY","42539",,"David",,"Boggs","(615) 435-9192","david.boggs@theusfgroup.com","2017-02-21","2017-03-22","2017-03-21","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_681611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100040391","2020","70850","Advanced ENT and Allergy, Shelbyville","APPROVED","INDIVIDUAL",,"731 HOSPITAL DR",,"SHELBYVILLE","Shelby","KY","40065",,"Marlena",,"Murataj","(720) 437-0167","marlenamurataj@catholichealth.net","2020-02-13","2020-03-13","2020-03-12","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1670055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100025724","2018","45809","Greenwood Leflore Hospital","APPROVED","INDIVIDUAL",,"1401 River Road",,"Greenwood","Leflore","MS","38930",,"Suzette",,"Chancey","(662) 240-9993","sccacs@bellsouth.net","2018-01-16","2018-02-14","2018-02-13","28",,,,"Y","N","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_937751",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43172288","2017","10744","Niobrara Valley Hospital","APPROVED","INDIVIDUAL",,"401 South 5th Street",,"Lynch","Boyd","NE","68746",,"Kelly",,"Kalkowski","(402) 569-2451","nvhadmin@threeriver.net","2017-01-27","2017-02-25","2017-02-24","28","14","12 - 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2981430","Lesley","A","LaFile","LaFile Transportation","(308) 627-6196",,"lalafile@msn.com","1314 16th Avenue",,"Kearney","NE","68845","0013764279","179",,,,,,,,,,,,,,,,,,,,,
"HCF","100053053","2022","51827","Providence St. Joseph Health Consortium","APPROVED","CONSORTIUM",,"2001 LIND AVE SW",,"RENTON",,"WA","98057",,,,,,,"2022-01-03","2022-02-01","2022-01-31",,,,,"N","N","Y","Y","Y","Y","Y","1","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2447305",,,,,,,,,,,,,,,"TELECOMMUNICATION SERVICES FOR HEALTHCARE PURPOSES",,,,,,,,,,,,,,,,,,,,
"Telecom","43228388","2023","45646","Mountain Comprehensive Care Center - Morehead Outpatient Clinic","APPROVED","INDIVIDUAL",,"1022 E WILKINSON BLVD",,"MOREHEAD","Rowan","KY","40351-5018",,"Dave",,"Webb","(606) 886-8672","dwebb@mtcomp.org","2022-08-16","2022-09-14","2022-09-13","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3883064","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0017787540","72",,,,,,,,,,,,,,,,,,,,,
"HCF","100008280","2015","11104","Tyler County Hospital","APPROVED","INDIVIDUAL",,"1100 West Bluff",,"Woodville","Tyler","TX","75979",,"Geoff","W","Boggs","(502) 228-1907","gboggs@uasave.com","2015-05-26","2015-06-24","2015-06-23","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_175750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100027321","2018","44060","SEMO Health Network - East Prairie Dental Center","APPROVED","INDIVIDUAL",,"111 PRAIRIE DR",,"EAST PRAIRIE","Mississippi","MO","63845",,"Alex",,"Lee","(573) 313-2500","alee@semohealthnetwork.org","2018-03-27","2018-04-25","2018-04-24","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_997040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43176381","2017","16709","Pathways Community Behavioral Healthcare, Inc. - Owensville","APPROVED","INDIVIDUAL",,"704 East Hwy 28",,"Owensville","Gasconade","MO","65066",,"Anita",,"Flies","(573) 885-1607","aflies@Compasshn.org","2017-05-18","2017-06-16","2017-06-15","28","28","36","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3038047","Richard","L","Colvert","Pathways CBH INC","(660) 890-8098",,"rcolvert@Compasshn.org","1800 Community Drive",,"Clinton","MO","64735","0016484610","194",,,,,,,,,,,,,,,,,,,,,
"Telecom","43150384","2015","28325","Rural Health Care, Inc. - Palatka Dental","APPROVED","INDIVIDUAL",,"2503 President Street",,"Palatka","Putnam","FL","32177",,"Traci",,"Lewis","(386) 328-7638","tlewis@azahealth.org","2015-01-21","2015-02-19","2015-02-18",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2628749","Hugh","A","Holborn, Jr.","Rural Health Care, Inc. - d/b/a Azalea Health","(386) 326-7390","(386) 325-1086","hholborn@azahealth.org","P.O. Drawer 817",,"Palatka","FL","32178-0817","0021639505","72","Transmissions of voice, data, large image files and xrays, sending and receiving medical records and prescriptions. Provide for network telephone systems and telehealth video conferencing including voice and images. Provide access to servers to include electronic medical records, clients database, wireless network, network storage & network printers.",,,,,,,,,,,,,,,,,,,,
"HCF","100017914","2017","35984","U Health SIP Nashville","APPROVED","INDIVIDUAL",,"103 W. Willow Suite A",,"Nashville","Brown","IN","47448",,"Steve",,"Rau","(805) 495-3255","steve@channelford.com","2017-01-18","2017-02-16","2017-02-15","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_664623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43132699","2013","14420","Marshfield Clinic Minocqua Center","APPROVED","INDIVIDUAL",,"9792 Highway 70 West",,"Minocqua","Oneida","WI","54548",,"Patsy",,"Beining","(715) 221-5537","beining.patsy@marshfieldclinic.org","2013-05-01","2013-05-30","2013-05-29",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2228026","Patsy",,"Beining","Marshfield Clinic","(715) 221-5537",,"beining.patsy@marshfieldclinic.org","1000 N Oak",,"Marshfield","WI","54449","0002719789","226","Provider to Provider, Provider to Patient, Information Transfer, including Voice, Data, Video and Image.  
Please respond with an email to usf.administration@marshfieldclinic.org  In the subject line of your email, note HCP number, HCP name, and SPIN.",,,,,,,,,,,,,,,,,,,,
"HCF","100029806","2019","27659","Mee Memorial Hospital - Family Medical Center and Women's Center","APPROVED","INDIVIDUAL",,"400 Canal Street","Suite C","King City","Monterey","CA","93930",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2019-01-18","2019-02-16","2019-02-15","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1282947",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43144373","2014","27113","Clearfork Clinic - Dayspring Family Health Center","APPROVED","INDIVIDUAL",,"5663 Hwy 90",,"Clairfield","Claiborne","TN","37715",,"Mark","A","Via","(423) 784-8492","mvia@dayspringfhc.com","2014-05-28","2014-06-26","2014-06-25",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2492996","Mark","A","Via","Dayspring Family Health Center","(423) 784-8492","(423) 784-8358","mvia@dayspringfhc.com","107 South Main Street",,"Jellico","TN","37762","0023214851","372","Phones, data, telecommunications, tele-health, transferring of patient information.",,,,,,,,,,,,,,,,,,,,
"HCF","100004435","2014","30537","Stigler Health & Wellness Center, Inc. (Checotah I)","APPROVED","INDIVIDUAL",,"118 S. Broadway St.",,"Checotah","McIntosh","OK","74426",,,,,,,"2014-08-13","2014-09-11","2014-09-10","28",,,,"Y","N","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_58826",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43171661","2017","43581","Thomas County Health Department","APPROVED","INDIVIDUAL",,"350 S. Range","Suite 2","Colby","Thomas","KS","67701",,"Kasiah",,"Rothchild","(785) 460-4596","admin@thomascohealth.com","2017-01-23","2017-02-21","2017-02-20","28","14","Month to month up to 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2978295","Michael",,"Tamburino","Solix Inc.","(973) 581-6714",,"michael.tamburino@solixinc.com","30 Lanidex Plaza West",,"Parsippany","NJ","08807","0024620718","242",,,,,,,,,,,,,,,,,,,,,
"Telecom","43208825","2021","13200","Crawford County Health Department","APPROVED","INDIVIDUAL",,"202 N. Christopher Blvd",,"Robinson","Crawford","IL","62454",,"Darla",,"Tracy","(618) 544-5283","dktracy@cchd.net","2020-11-03","2020-12-02","2020-12-01","28","7","MTM up to 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3540028","Timothy",,"Basile","Solix Inc.","(973) 581-5238",,"timothy.basile@solixinc.com","10 Lanidex Plaza West",,"Parsippany","NJ","07054","0012070587","215",,,,,,,,,,,,,,,,,,,,,
"Telecom","43228396","2023","70811","Mountain Comprehensive Care Centers West Liberty","APPROVED","INDIVIDUAL",,"1749 W MAIN ST",,"WEST LIBERTY","Morgan","KY","41472-9773",,"Dave",,"Webb","(606) 886-8572","dwebb@mtcomp.org","2022-08-16","2022-09-14","2022-09-13","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3883222","Geoff","W","Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0017486564",,,,,,,,,,,,,,,,,,,,,,
"Telecom","43128030","2012","11176","MeritCare Clinic - Mahnomen","APPROVED","INDIVIDUAL",,"410 West 4th Street",,"Mahnomen","Mahnomen","MN","56557",,"Beth",,"Ulschmid","(701) 234-6285","beth.ulschmid@sanfordhealth.org","2012-06-21","2012-07-20","2012-07-19",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2050406","Judy","A","Erickson","Sanford","(701) 234-6695","(701) 234-5199","judy.a.erickson@sanfordhealth.org","PO Box 2010",,"Fargo","ND","58122-0415","0011081833","214","To facilitate access to various medical systems including regional electronic medical record systems, imaging and PACS systems, telemedicine, video conferencing and continuing medical education",,,,,,,,,,,,,,,,,,,,
"Telecom","43182407","2018","32238","Southeastern Ohio Regional Medical Center-Bysville Family Care","APPROVED","INDIVIDUAL",,"10095 BRICK CHURCH RD",,"CAMBRIDGE","Guernsey","OH","43725",,"Bob",,"Crow","(740) 439-8540","rcrow@seormc.org","2018-01-13","2018-02-11","2018-02-10","28","2","36 months or less","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3156660","Steve",,"Rau","Channelford Associates, Inc.","(855) 495-3255",,"steve@channelford.com","2006 Channelford Rd",,"Westlake Villiage","CA","91361","0003004660","88",,,,,,,,,,,,,,,,,,,,,
"HCF","100031350","2019","45359","Archbold - Grady County Dialysis","APPROVED","INDIVIDUAL",,"1182 5th St. S.E.",,"Cairo","Grady","GA","31728",,"Mark",,"Boggs","(502) 292-2225","mark.boggs@hcfundconnect.com","2019-01-18","2019-02-16","2019-02-15","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1284050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100044549","2021","91460","Skagit Regional Health - Camano Island Clinic","APPROVED","INDIVIDUAL",,"127 NE CAMANO DR",,"CAMANO ISLAND","Island","WA","98282",,"Steve",,"Rau","(805) 495-3255","steve@channelford.com","2020-10-30","2020-11-28","2020-11-27","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2009822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43228398","2023","70816","Mountain Comprehensive Care Centers Morehead Clinic & TRP","APPROVED","INDIVIDUAL",,"175 BRIDGE ST",,"MOREHEAD","Rowan","KY","40351-1687",,"Dave",,"Webb","(606) 886-8572","dwebb@mtcomp.org","2022-08-16","2022-09-14","2022-09-13","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3883239","Geoff","W","Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0017486564",,,,,,,,,,,,,,,,,,,,,,
"Telecom","43168166","2016","15223","Purcell Municipal Hospital","APPROVED","INDIVIDUAL",,"1500 North Green Avenue",,"Purcell","McClain","OK","73080-1642",,"Marla","D","Fisher","(405) 996-6800","tmtfisher@gmail.com","2016-12-27","2017-01-25","2017-01-24",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2962895","Marla","D","Fisher","TMT Fisher Consulting LLC","(405) 996-6800",,"tmtfisher@gmail.com","10620 Brook Dr.",,"Oklahoma City","OK","73165","0016488132","54","Healthcare Provider is requesting bids for connection into a high-speed wide area network (WAN) allowing the consolidation of voice, video, and data onto a single network infrastructure. This requested service will allow HCP access to EMR (Electronic Medical Records) from a host facility located in an urban area back to their rural facility. HCP will leverage this network to receive other services offered in the metro back to the rural HCP, such as tele-stroke, fetal monitoring, patient and medical education, transcription, and radiology imaging for remote reads. This includes telemedicine services such as video and store and forward consultations, web based educational opportunities, and remote hosted software applications. 
All vendors are hereby provided notice that the HCP may add new sites to its network during the life of the contract, existing sites may move and that the contract(s) entered into as a result of this competitive bid will allow for said site/service substitutions. All vendors are also hereby made aware that the HCP may need to upgrade, or downgrade, bandwidth during the life of the contract and that the contract(s) entered into as a result of this competitive bid will allow for any bandwidth modifications that are required for the provision of healthcare for existing HCPs or any new HCP during the life of the contract.
Services are required to begin as soon as possible.  Email all bid information requests to the mailing contact tmtfisher@gmail.com.  We will evaluate bids until such time as the 28-day bidding period expires according to USAC’s website. 
Bid submission deadline is January 23, 2017.  No bids will be considered if past the bid submission deadline.",,,,,,,,,,,,,,,,,,,,
"Telecom","43132091","2013","13988","Sargent County District Health Unit","APPROVED","INDIVIDUAL",,"355 Main Street SW",,"Forman","Sargent","ND","58032",,"Colleen",,"Sundquist","(701) 724-6241","csundqui@state.nd.us","2013-04-16","2013-05-15","2013-05-14",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2217400","Boni","R","Ellis-Greene","BRE Consulting, inc","(701) 232-1044",,"brellis@cableone.net","2829 Wheatland Drive South",,"Fargo","ND","58103","0012415121","69","voice, data and or video applications",,,,,,,,,,,,,,,,,,,,
"HCF","100013901","2015","30581","Tri County Community Health Council, Inc. dba Commwell Health of Tarheel","APPROVED","INDIVIDUAL",,"16526 NC Hwy 87 West",,"Tarheel","Bladen","NC","28392",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2016-05-17","2016-06-15","2016-06-14","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_462695",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100027424","2018","14726","Innis Community Health Center","APPROVED","INDIVIDUAL",,"6450 LA Highway 1","Suite B","Innis","Pointe Coupee","LA","70747",,"Diane",,"Smith","(225) 492-3775","dsmith@inchc.org","2018-04-10","2018-05-09","2018-05-08","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1009617",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43142665","2014","14002","Four County Mental Health Center","APPROVED","INDIVIDUAL",,"3751 West Main Street",,"Independence","Montgomery","KS","67301",,"Greg",,"Hennen","(620) 331-1748","ghennen@fourcounty.com","2014-05-01","2014-05-30","2014-05-29",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2469849","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 284-0010","gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0011653011","101","Phone and data for the transmission of patient information",,,,,,,,,,,,,,,,,,,,
"Telecom","43228366","2023","54794","Family Counseling Center Inc., dba Carter County Behavioral Health","APPROVED","INDIVIDUAL",,"1011 Business Highway 60",,"Van Buren","Carter","MO","63965",,"Dustin",,"Skelton","(573) 888-5925","dustins@fccinc.org","2022-08-16","2022-09-14","2022-09-13","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882852","jGeoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0021916697","262",,,,,,,,,,,,,,,,,,,,,
"Telecom","43228372","2023","58838","Mountain Comprehensive Care - Changes Center","APPROVED","INDIVIDUAL",,"4800 S KY ROUTE 321",,"HAGERHILL","Johnson","KY","41222-8610",,"Dave",,"Webb","(606) 886-4380","dwebb@mtcomp.org","2022-08-16","2022-09-14","2022-09-13","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3883100","Geoff",,"Boggs","USF Healthcare Consulting Inc","(502) 228-1907",,"gboggs@uasave.com","P.O. Box 326","L01D","Prospect","KY","40059","1760491674","109",,,,,,,,,,,,,,,,,,,,,
"Telecom","43228382","2023","17341","Mountain Comp Care Center, Pike County Outpatient - Belfry","APPROVED","INDIVIDUAL",,"26229 US HIGHWAY 119 N",,"BELFRY","Pike","KY","41514-7416",,"Dave",,"Webb","(606) 886-8572","dwebb@mtcomp.org","2022-08-16","2022-09-14","2022-09-13","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3883003","Geoff","W","Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 875-8810","gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0017486564","138",,,,,,,,,,,,,,,,,,,,,
"HCF","100019074","2017","11218","NAIHS-Chinle Comprehensive Health Care Facility","APPROVED","INDIVIDUAL",,"Hwy 191 Hospital Road",,"Chinle","Apache","AZ","86503",,"Michael",,"Lampert","(928) 674-7423","michael.lampert@ihs.gov","2017-01-18","2017-02-16","2017-02-15","28",,,,"Y","N","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_664926",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100043387","2021","72275","NGHS - Physicians Group Dahlonega","APPROVED","INDIVIDUAL",,"95 MORRISON MOORE PKWY W",,"DAHLONEGA","Lumpkin","GA","30533",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2020-09-11","2020-10-10","2020-10-09","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1964075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100012852","2016","11789","D W MCMILLAN MEMORIAL HOSPITAL","APPROVED","INDIVIDUAL",,"1301 BELLEVILLE AVE","PO BOX 908","BREWTON","Escambia","AL","36426",,"Geoff",,"Boggs","(502) 228-1907","gboggs@uasave.com","2016-04-12","2016-05-11","2016-05-10","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_431972",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100048260","2021","95909","DCH Health System Consortium","APPROVED","CONSORTIUM",,"809 UNIVERSITY BLVD E",,"TUSCALOOSA",,"AL","35401",,,,,,,"2021-04-05","2021-05-04","2021-05-03",,,,,"N","N","Y","Y","Y","N","Y","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2143730",,,,,,,,,,,,,,,"2 Strand Fiber",,,,,,,,,,,,,,,,,,,,
"HCF","100013783","2016","41880","McLaren Health Care - MNM Urology Asthma & Allergy","APPROVED","INDIVIDUAL",,"405 North Division Road","Suite 2","Petoskey","Emmet","MI","49770",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2016-05-12","2016-06-10","2016-06-09","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_459453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43172547","2017","48482","Greenwood Foot Center","APPROVED","INDIVIDUAL",,"309 W. Church St.",,"Greenwood","Leflore","MS","38930",,"Charlotte",,"Cade","(662) 459-2602","ccade@glh.org","2017-02-01","2017-03-02","2017-03-01","28","2","36 months, 12 months or month to month","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2982606","Suzette",,"Chancey","Communications Consulting Services, Inc.","(662) 240-9993",,"sccacs@bellsouth.net","15 King Edward Dr",,"Columbus","MS","39705","0023559842","94",,,,,,,,,,,,,,,,,,,,,
"Telecom","43125943","2012","13969","Emmons County Public Health","APPROVED","INDIVIDUAL",,"118 East Spruce Avenue",,"Linton","Emmons","ND","58552-0636",,"Bev",,"Voller","(701) 254-4027","bvoller@bektel.com","2012-05-30","2012-06-28","2012-06-27",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2044804","Boni","R","Ellis-Greene","BRE Consulting, inc","(701) 232-1044",,"brellis@cableone.net","2710 25th Ave South",,"Fargo","ND","58103","0012360368","174","internet, voice, data and or video applications",,,,,,,,,,,,,,,,,,,,
"Telecom","43154967","2015","26169","Northeast Mississippi Healthcare, Inc - Byhalia Family Dental Clinic","APPROVED","INDIVIDUAL",,"34 East Brunswick Street",,"Byhalia","Marshall","MS","38611",,"Vickey",,"Spencer","(662) 838-2163","vspencer_02@yahoo.com","2015-05-22","2015-06-20","2015-06-19",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2700896","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 875-8810","gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0020725131","190","Telecommunication, internet, data, teleradiology, transferring of patient data",,,,,,,,,,,,,,,,,,,,
"Telecom","43199198","2020","23979","Kremmling Memorial Hospital dba North Park Medical Clinic","APPROVED","INDIVIDUAL",,"350 MCKINLEY ST",,"WALDEN","Jackson","CO","80480",,"Robert",,"Wissenbach","(970) 557-6069","Rwissenbach@mpmc.org","2020-01-06","2020-02-04","2020-02-03","28","28","Month to month up to 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3435191","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 875-8810","gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0016897803","114",,,,,,,,,,,,,,,,,,,,,
