"candidate_name","affidavit_filing_date","expenditure_limit_per_election","office","district","county","reg_no","election_period","election","np","exceeded_limit"
"James, Choon","2018-06-04T00:00:00.000","59023","Honolulu Council","2","Honolulu","CC11470","2014-2018","2018","2018-06-05T00:00:00.000",
"Johnson, Gabriel","2018-04-27T00:00:00.000","113172","Maui Council","Lanai","Maui","CC11306","2016-2018","2018","2018-04-27T00:00:00.000",
"Juarez, Michael","2018-05-10T00:00:00.000","15987","House","43",,"CC11458","2016-2018","2018","2018-05-29T00:00:00.000",
"Kaaihue, Angela","2018-05-08T00:00:00.000","15987","House","43",,"CC11428","2016-2018","2018","2018-05-08T00:00:00.000",
"Kaehuaea, Wendell","2018-03-15T00:00:00.000","1663203","Governor",,,"CC11400","2016-2018","2018","2018-03-15T00:00:00.000",
"Kagawa, Ross","2018-05-16T00:00:00.000","54473","Kauai Council","At-Large","Kauai","CC10935","2016-2018","2018","2018-05-16T00:00:00.000",
"Kaiwi, Debra","2018-03-14T00:00:00.000","113172","Maui Council","Kahului","Maui","CC11412","2016-2018","2018","2018-03-14T00:00:00.000",
"Kalima, Leona","2018-06-05T00:00:00.000","133056","OHA","Oahu",,"CC11481","2016-2018","2018","2018-06-05T00:00:00.000",
"Kama, Natalie","2018-05-01T00:00:00.000","113172","Maui Council","Kahului","Maui","CC11414","2016-2018","2018","2018-05-01T00:00:00.000",
"Kanahele, Daniel","2018-06-04T00:00:00.000","18616","House","11",,"CC11476","2016-2018","2018","2018-06-04T00:00:00.000",
"Kanealii-Kleinfelder, Matthew","2018-05-18T00:00:00.000","14617","Hawaii Council","5","Hawaii","CC11444","2016-2018","2018","2018-05-18T00:00:00.000",
"Kaneshiro, Arryl","2018-05-31T00:00:00.000","54473","Kauai Council","At-Large","Kauai","CC11079","2016-2018","2018","2018-05-31T00:00:00.000",
"Kapu, Jonah","2018-06-01T00:00:00.000","133056","OHA","Maui",,"CC11497","2014-2018","2018","2018-06-01T00:00:00.000",
"Kawano, Yumi","2018-06-05T00:00:00.000","14493","Hawaii Council","6","Hawaii","CC11493","2016-2018","2018","2018-06-05T00:00:00.000",
"Kayes, Andrew","2018-04-13T00:00:00.000","15225","House","9",,"CC11419","2016-2018","2018","2018-04-13T00:00:00.000",
"Kekaualua, Debra","2018-03-16T00:00:00.000","77818","Mayor",,"Kauai","CC11383","2014-2018","2018","2018-03-16T00:00:00.000",
"Kerns, Marissa","2018-02-16T00:00:00.000","931393","Lt. Governor",,,"CC11376","2014-2018","2018","2018-05-10T00:00:00.000",
"Kim, Richard","2018-02-12T00:00:00.000","1663203","Governor",,,"CC11289","2016-2018","2018","2018-02-12T00:00:00.000",
"King, Kelly","2018-02-28T00:00:00.000","113172","Maui Council","South Maui","Maui","CC11244","2016-2018","2018","2018-02-28T00:00:00.000",
"King, Samuel","2018-06-04T00:00:00.000","133056","OHA","Oahu",,"CC11411","2014-2018","2018","2018-06-04T00:00:00.000",
"Kopelman, Orion","2018-05-14T00:00:00.000","161674","Mayor",,"Maui","CC11437","2014-2018","2018","2018-05-14T00:00:00.000",
"Kossow, Bronsten-Glenn","2018-02-02T00:00:00.000","13835","Hawaii Council","7","Hawaii","CC11217","2016-2018","2018","2018-02-02T00:00:00.000",
"Kualii, KipuKai","2018-02-09T00:00:00.000","54473","Kauai Council","At-Large","Kauai","CC10353","2016-2018","2018","2018-02-09T00:00:00.000",
"La Chica, Mae Patricia","2018-04-27T00:00:00.000","20283","House","36",,"CC11408","2016-2018","2018","2018-04-27T00:00:00.000",
"Lam, Adriel","2018-06-04T00:00:00.000","22942","House","49",,"CC11475","2016-2018","2018","2018-06-04T00:00:00.000",
"Last, Michael","2018-05-01T00:00:00.000","33515","Senate","3",,"CC11427","2016-2018","2018","2018-05-01T00:00:00.000",
"Lawrence, Tiare","2018-02-07T00:00:00.000","21729","House","12",,"CC11226","2016-2018","2018","2018-02-07T00:00:00.000","Yes"
"Lee, Alice","2018-03-16T00:00:00.000","113172","Maui Council","Wailuku","Maui","CC11392","2016-2018","2018","2018-03-16T00:00:00.000",
"Lee, Brendon","2018-02-22T00:00:00.000","133056","OHA","At-Large",,"CC11382","2014-2018","2018","2018-04-02T00:00:00.000",
"Lee, Marilyn","2018-04-02T00:00:00.000","20283","House","36",,"CC11405","2016-2018","2018","2018-04-02T00:00:00.000",
"L'Heureux, Raymond","2018-05-03T00:00:00.000","1663203","Governor",,,"CC11425","2014-2018","2018","2018-05-03T00:00:00.000",
"Lindsey, Carmen","2018-05-25T00:00:00.000","133056","OHA","Maui",,"CC10981","2014-2018","2018","2018-05-25T00:00:00.000",
"Link, Eric","2018-05-08T00:00:00.000","1663203","Governor",,,"CC11473","2014-2018","2018","2018-06-05T00:00:00.000",
"Lipscomb, Steve","2018-05-03T00:00:00.000","931393","Lt. Governor",,,"CC11415","2014-2018","2018","2018-05-03T00:00:00.000",
"Low, Jeremy","2018-02-05T00:00:00.000","931393","Lt. Governor",,,"CC10571","2014-2018","2018","2018-02-12T00:00:00.000",
"Magaoay, Ernest","2018-06-05T00:00:00.000","931393","Lt. Governor",,,"CC11402","2014-2018","2018","2018-06-05T00:00:00.000",
"Makekau, Kealii","2018-05-25T00:00:00.000","133056","OHA","At-Large",,"CC11459","2016-2018","2018","2018-05-29T00:00:00.000",
"Manipol-Larson, Grace","2018-06-05T00:00:00.000","20633","House","2",,"CC11496","2016-2018","2018","2018-06-05T00:00:00.000",
"Marten, Chayne","2018-05-29T00:00:00.000","16887","House","10",,"CC11162","2016-2018","2018","2018-05-30T00:00:00.000",
"Martinez, Rosebella","2018-06-04T00:00:00.000","15441","House","40",,"CC10788","2016-2018","2018","2018-06-04T00:00:00.000",
"Mather, Jennifer","2018-05-30T00:00:00.000","16887","House","10",,"CC11449","2016-2018","2018","2018-05-30T00:00:00.000",
"Molina, Michael","2018-04-23T00:00:00.000","113172","Maui Council","Makawao","Maui","CC10309","2016-2018","2018","2018-04-23T00:00:00.000",
"Mossman, Paul","2018-05-18T00:00:00.000","133056","OHA","Oahu",,"CC11447","2016-2018","2018","2018-05-21T00:00:00.000",
"Mukai, Nelson","2018-02-05T00:00:00.000","54473","Kauai Council","At-Large","Kauai","CC11367","2016-2018","2018","2018-02-05T00:00:00.000",
"Murray, Francine","2018-06-05T00:00:00.000","133056","OHA","Oahu",,"CC11483","2014-2018","2018","2018-06-05T00:00:00.000",
"Myrick, Ollie","2018-06-01T00:00:00.000","18616","House","11",,"CC11453","2016-2018","2018","2018-06-01T00:00:00.000",
"Nakamura, Nadine","2018-05-25T00:00:00.000","18699","House","14",,"CC10590","2016-2018","2018","2018-05-25T00:00:00.000",
"Napeahi, Terri","2018-04-24T00:00:00.000","20633","House","2",,"CC11373","2016-2018","2018","2018-04-24T00:00:00.000",
"Napohaku-Hoffman, Cecelia","2018-02-13T00:00:00.000","54473","Kauai Council","At-Large","Kauai","CC11381","2016-2018","2018","2018-02-13T00:00:00.000",
"Nava, Frederick","2018-05-23T00:00:00.000","113172","Maui Council","West Maui","Maui","CC11046","2016-2018","2018","2018-05-23T00:00:00.000",
"Nazara, Cynthia","2018-02-28T00:00:00.000","13835","Hawaii Council","7","Hawaii","CC11386","2016-2018","2018","2018-02-28T00:00:00.000",
"Nikhilananda, Nick","2018-06-01T00:00:00.000","20237","House","13",,"CC11463","2016-2018","2018","2018-06-01T00:00:00.000",
"Nishimura, Wally","2018-03-19T00:00:00.000","54473","Kauai Council","At-Large","Kauai","CC11393","2016-2018","2018","2018-03-19T00:00:00.000",
"Ohara, Eileen","2018-01-12T00:00:00.000","15212","Hawaii Council","4","Hawaii","CC11198","2016-2018","2018","2018-04-27T00:00:00.000",
"Paaluhi, Marcus","2018-06-05T00:00:00.000","133056","OHA","At-Large",,"CC11187","2016-2018","2018","2018-06-05T00:00:00.000",
"Paik-Mander, Esther","2018-05-30T00:00:00.000","21039","House","1",,"CC11457","2016-2018","2018","2018-05-30T00:00:00.000",
"Paltin, Tamara","2018-01-25T00:00:00.000","113172","Maui Council","West Maui","Maui","CC11010","2016-2018","2018","2018-03-14T00:00:00.000",
"Paris, Anthony","2018-06-04T00:00:00.000","133056","OHA","At-Large",,"CC11417","2014-2018","2018","2018-06-04T00:00:00.000",
"Parish, Margaret","2018-06-04T00:00:00.000","15859","Hawaii Council","9","Hawaii","CC11461","2016-2018","2018","2018-06-04T00:00:00.000","Yes"
"Poindexter, Valerie","2018-03-20T00:00:00.000","14966","Hawaii Council","1","Hawaii","CC10848","2016-2018","2018","2018-03-20T00:00:00.000",
"Pregitzer, Micah","2018-04-05T00:00:00.000","21006","House","50",,"CC11401","2016-2018","2018","2018-04-19T00:00:00.000",
"Puuohau, Kali","2018-06-05T00:00:00.000","133056","OHA","At-Large",,"CC11466","2014-2018","2018","2018-06-05T00:00:00.000",
"Rapozo, Melvin","2018-02-01T00:00:00.000","77818","Mayor",,"Kauai","CC10193","2016-2018","2018","2018-02-01T00:00:00.000","Yes"
"Rawlins-Fernandez, Keani","2018-04-27T00:00:00.000","113172","Maui Council","Molokai","Maui","CC11302","2016-2018","2018","2018-04-27T00:00:00.000",
"Riley, Timothy","2018-06-01T00:00:00.000","30188","Senate","21",,"CC11462","2014-2018","2018","2018-06-01T00:00:00.000",
"Robinson-Onderko, Lynn","2018-05-30T00:00:00.000","18729","House","41",,"CC11394","2016-2018","2018","2018-05-30T00:00:00.000",
"Robotti, Paul","2018-03-07T00:00:00.000","931393","Lt. Governor",,,"CC11397","2014-2018","2018","2018-03-28T00:00:00.000",
"Roversi, Adam","2018-05-23T00:00:00.000","54473","Kauai Council","At-Large","Kauai","CC11441","2016-2018","2018","2018-05-23T00:00:00.000",
"Ryan, Pohai","2018-04-02T00:00:00.000","133056","OHA","At-Large",,"CC10760","2014-2018","2018","2018-04-02T00:00:00.000",
"Sadegh, Abraham","2018-05-08T00:00:00.000","14966","Hawaii Council","1","Hawaii","CC11448","2016-2018","2018","2018-05-08T00:00:00.000",
"Saito, Roy","2018-05-18T00:00:00.000","54473","Kauai Council","At-Large","Kauai","CC11432","2016-2018","2018","2018-05-18T00:00:00.000",
"San Buenaventura, Joy","2018-05-14T00:00:00.000","19464","House","4",,"CC11014","2016-2018","2018","2018-05-14T00:00:00.000",
"Shiratori, Miles","2018-05-14T00:00:00.000","21006","House","50",,"CC11433","2016-2018","2018","2018-05-14T00:00:00.000",
"Shishido, Melissah","2018-05-21T00:00:00.000","35503","Senate","6",,"CC11487","2014-2018","2018","2018-05-21T00:00:00.000",
"Simbre-Medeiros, Shirley","2018-04-18T00:00:00.000","54473","Kauai Council","At-Large","Kauai","CC11420","2016-2018","2018","2018-04-18T00:00:00.000",
"Sinenci, Shane","2018-05-14T00:00:00.000","113172","Maui Council","East Maui","Maui","CC11269","2016-2018","2018","2018-05-14T00:00:00.000",
"Solis, Anthony","2018-06-04T00:00:00.000","43011","Senate","18",,"CC11485","2014-2018","2018","2018-06-04T00:00:00.000",
"Souza, Ronette","2018-04-09T00:00:00.000","23814","House","18",,"CC11409","2016-2018","2018","2018-04-10T00:00:00.000",
"Spindt, Milo","2018-02-05T00:00:00.000","54473","Kauai Council","At-Large","Kauai","CC11338","2016-2018","2018","2018-02-05T00:00:00.000",
"Starbuck, Hannibal","2018-02-20T00:00:00.000","113172","Maui Council","Upcountry","Maui","CC11379","2016-2018","2018","2018-02-20T00:00:00.000",
"Stoddard, Zachary","2018-02-06T00:00:00.000","75393","Honolulu Council","6","Honolulu","CC11385","2014-2018","2018","2018-06-05T00:00:00.000",
"Sugimura, Yuki Lei","2018-03-15T00:00:00.000","113172","Maui Council","Upcountry","Maui","CC10262","2016-2018","2018","2018-03-15T00:00:00.000",
"Svrcina, Emil","2018-06-01T00:00:00.000","43011","Senate","18",,"CC11456","2016-2018","2018","2018-06-04T00:00:00.000",
"Tanabe, Van","2018-06-01T00:00:00.000","1663203","Governor",,,"CC11451","2014-2018","2018","2018-06-01T00:00:00.000",
"Tengan, Michael","2018-06-05T00:00:00.000","41966","Senate","7",,"CC11365","2014-2018","2018","2018-06-05T00:00:00.000",
"Teruya, Terrence","2018-03-16T00:00:00.000","1663203","Governor",,,"CC11390","2014-2018","2018","2018-03-23T00:00:00.000",
"Tokuda, Jill","2018-05-31T00:00:00.000","931393","Lt. Governor",,,"CC10282","2014-2018","2018","2018-05-31T00:00:00.000",
"Vidinha, Harold","2018-05-29T00:00:00.000","54473","Kauai Council","At-Large","Kauai","CC11468","2016-2018","2018","2018-05-29T00:00:00.000",
"Villegas, Rebecca","2018-02-14T00:00:00.000","13835","Hawaii Council","7","Hawaii","CC11380","2016-2018","2018","2018-02-16T00:00:00.000",
"Wagner, Mary","2018-04-27T00:00:00.000","20478","House","8",,"CC11407","2016-2018","2018","2018-04-27T00:00:00.000",
"Waihee, John","2018-05-15T00:00:00.000","133056","OHA","At-Large",,"CC10214","2014-2018","2018","2018-05-29T00:00:00.000",
"Whiting, Raina","2018-04-06T00:00:00.000","19758","House","3",,"CC11257","2016-2018","2018","2018-04-06T00:00:00.000",
"Wirick, Frederic","2018-04-24T00:00:00.000","14617","Hawaii Council","5","Hawaii","CC11423","2016-2018","2018","2018-04-24T00:00:00.000",
"Yago, Clint","2018-02-12T00:00:00.000","77818","Mayor",,"Kauai","CC11396","2014-2018","2018","2018-03-13T00:00:00.000",
"Yim, Alan","2018-06-05T00:00:00.000","22715","House","17",,"CC11403","2016-2018","2018","2018-06-05T00:00:00.000",
"Zahnd, Laurent","2018-06-05T00:00:00.000","161674","Mayor",,"Maui","CC11479","2014-2018","2018","2018-06-05T00:00:00.000",
"Abbett, Richard","2016-06-07T00:00:00.000","19389","House","8",,"CC11314","2014-2016","2016","2016-06-07T00:00:00.000",
"Ahuna, Daniel","2016-06-03T00:00:00.000","125286","OHA","Kauai",,"CC10967","2012-2016","2016","2016-06-03T00:00:00.000",
"Ahuna, Kanoe","2016-06-07T00:00:00.000","52307","Senate","8",,"CC11305","2012-2016","2016","2016-06-07T00:00:00.000",
"Akina, Alvin","2016-04-01T00:00:00.000","186530","Mayor",,"Hawaii","CC11241","2012-2016","2016","2016-04-01T00:00:00.000",
"Allen, Julia","2016-06-03T00:00:00.000","19132","House","20",,"CC10322","2014-2016","2016","2016-06-03T00:00:00.000",
"Amsterdam, C. Kaui","2016-06-02T00:00:00.000","38164","Senate","11",,"CC11286","2012-2016","2016","2016-06-07T00:00:00.000",
"Anthony, Daniel","2016-06-06T00:00:00.000","125286","OHA","At-Large",,"CC11323","2012-2016","2016","2016-06-07T00:00:00.000",
"Apalla, Juno","2016-04-08T00:00:00.000","52307","Kauai Council","At-Large","Kauai","CC11242","2014-2016","2016","2016-04-08T00:00:00.000",
"Arakaki, Tracy","2016-05-24T00:00:00.000","19974","House","33",,"CC11026","2014-2016","2016","2016-06-06T00:00:00.000",
"Arianoff, Gregory","2016-05-20T00:00:00.000","18743","House","3",,"CC11274","2014-2016","2016","2016-05-20T00:00:00.000",
"Arianoff, Kimberly","2016-05-20T00:00:00.000","35136","Senate","1",,"CC11271","2014-2016","2016","2016-05-20T00:00:00.000",
"Arin, Lisa","2015-09-23T00:00:00.000","52307","Prosecuting Attorney",,"Kauai","CC11189","2012-2016","2016","2016-02-04T00:00:00.000",
"Atay, Alika","2016-06-03T00:00:00.000","106889","Maui Council","Wailuku","Maui","CC11249","2014-2016","2016","2016-06-03T00:00:00.000",
"Au, Alvin","2016-06-02T00:00:00.000","10968","House","29",,"CC11287","2014-2016","2016","2016-06-03T00:00:00.000",
"Awana, Karen","2016-06-06T00:00:00.000","14596","House","43",,"CC11000","2014-2016","2016","2016-06-06T00:00:00.000",
"Baker, Kurtleigh","2016-04-14T00:00:00.000","838910","Mayor",,"Honolulu","CC11246","2012-2016","2016","2016-05-03T00:00:00.000",
"Balinbin, Ernest","2016-06-07T00:00:00.000","106889","Maui Council","West Maui","Maui","CC11321","2014-2016","2016","2016-06-07T00:00:00.000",
"Bernabe, Matthew","2016-03-11T00:00:00.000","52307","Kauai Council","At-Large","Kauai","CC11228","2014-2016","2016","2016-03-11T00:00:00.000",
"Bernard, Michael","2016-05-24T00:00:00.000","14230","Hawaii Council","4","Hawaii","CC11277","2014-2016","2016","2016-05-24T00:00:00.000",
"Bischoff, Stephen","2016-05-31T00:00:00.000","19471","House","19",,"CC11281","2014-2016","2016","2016-05-31T00:00:00.000",
"Blackburn, Joseph","2015-06-15T00:00:00.000","106889","Maui Council","Wailuku","Maui","CC10806","2014-2016","2016","2016-05-06T00:00:00.000",
"Brun, Arthur","2016-05-09T00:00:00.000","52307","Kauai Council","At-Large","Kauai","CC11032","2014-2016","2016","2016-05-09T00:00:00.000",
"Bryant, Paul","2016-03-15T00:00:00.000","186530","Mayor",,"Hawaii","CC11237","2012-2016","2016","2016-03-15T00:00:00.000",
"Burd, Zachary","2016-04-15T00:00:00.000","838910","Mayor",,"Honolulu","CC11270","2012-2016","2016","2016-05-17T00:00:00.000",
"Caravalho, Ernest","2016-05-26T00:00:00.000","838910","Mayor",,"Honolulu","CC11295","2012-2016","2016","2016-05-26T00:00:00.000",
"Carlisle, Peter","2016-06-02T00:00:00.000","838910","Mayor",,"Honolulu","CC11266","2012-2016","2016","2016-06-06T00:00:00.000",
"Carroll, Robert","2016-02-05T00:00:00.000","106889","Maui Council","East Maui","Maui","CC10589","2014-2016","2016","2016-02-05T00:00:00.000",
"Chock, Mason","2016-04-11T00:00:00.000","52307","Kauai Council","At-Large","Kauai","CC11114","2014-2016","2016","2016-04-11T00:00:00.000",
"Chung, Aaron","2016-05-24T00:00:00.000","17167","Hawaii Council","2","Hawaii","CC11073","2014-2016","2016","2016-05-24T00:00:00.000",
"Citron, Jeffrey","2016-05-03T00:00:00.000","13416","Hawaii Council","8","Hawaii","CC11285","2014-2016","2016","2016-05-31T00:00:00.000",
"Clemente, Roger","2016-06-06T00:00:00.000","14442","House","35",,"CC11150","2014-2016","2016","2016-06-06T00:00:00.000",
"Cochran, Elle","2016-02-18T00:00:00.000","106889","Maui Council","West Maui","Maui","CC10540","2014-2016","2016","2016-02-18T00:00:00.000",
"Cowser, Janis","2016-03-03T00:00:00.000","20063","House","2",,"CC11221","2014-2016","2016","2016-03-03T00:00:00.000",
"Creagan, Richard","2016-05-24T00:00:00.000","17300","House","5",,"CC11027","2014-2016","2016","2016-05-24T00:00:00.000",
"Crivello, Stacy","2016-03-10T00:00:00.000","106889","Maui Council","Molokai","Maui","CC10868","2014-2016","2016","2016-03-10T00:00:00.000",
"Crum, Douglas","2016-02-26T00:00:00.000","125286","OHA","At-Large",,"CC11288","2012-2016","2016","2016-06-03T00:00:00.000",
"Cunningham, Daniel","2016-06-01T00:00:00.000","186530","Mayor",,"Hawaii","CC11333","2012-2016","2016","2016-06-01T00:00:00.000",
"David, Maile","2016-02-17T00:00:00.000","13748","Hawaii Council","6","Hawaii","CC10752","2014-2016","2016","2016-02-17T00:00:00.000",
"DeLeon, Richard","2016-02-26T00:00:00.000","106889","Maui Council","South Maui","Maui","CC11218","2014-2016","2016","2016-02-26T00:00:00.000",
"Domingo, Nestorio","2016-02-18T00:00:00.000","12692","Hawaii Council","7","Hawaii","CC11211","2014-2016","2016","2016-02-18T00:00:00.000",
"Dudley, Kioni","2016-06-06T00:00:00.000","60775","Honolulu Council","1","Honolulu","CC10319","2012-2016","2016","2016-06-07T00:00:00.000",
"Eoff, Karen","2016-02-17T00:00:00.000","13416","Hawaii Council","8","Hawaii","CC10830","2014-2016","2016","2016-02-17T00:00:00.000",
"Farrell, David","2016-06-07T00:00:00.000","37282","Senate","10",,"CC11313","2012-2016","2016","2016-06-07T00:00:00.000",
"Fenton, Larry","2016-04-29T00:00:00.000","16150","House","24",,"CC11252","2014-2016","2016","2016-04-29T00:00:00.000",
"Fevella, Kurt","2016-03-24T00:00:00.000","28736","Senate","19",,"CC11240","2012-2016","2016","2016-03-24T00:00:00.000",
"Flowers, Jerry","2016-03-04T00:00:00.000","125286","OHA","Molokai",,"CC11222","2012-2016","2016","2016-03-04T00:00:00.000",
"Fogel, Frederick","2016-05-20T00:00:00.000","31814","Senate","2",,"CC11276","2012-2016","2016","2016-05-20T00:00:00.000",
"Franks, Victoria","2016-06-06T00:00:00.000","17380","House","16",,"CC11138","2014-2016","2016","2016-06-06T00:00:00.000",
"Friedman, Lawrence","2016-04-21T00:00:00.000","838910","Mayor",,"Honolulu","CC11267","2012-2016","2016","2016-05-10T00:00:00.000",
"Fukushima, Richard","2016-04-29T00:00:00.000","52307","Kauai Council","At-Large","Kauai","CC11256","2014-2016","2016","2016-04-29T00:00:00.000",
"Furtado, Trinette","2016-03-15T00:00:00.000","106889","Maui Council","Haiku","Maui","CC11235","2014-2016","2016","2016-03-15T00:00:00.000",
"Garry, Timothy","2016-02-19T00:00:00.000","838910","Mayor",,"Honolulu","CC11207","2012-2016","2016","2016-03-01T00:00:00.000",
"Gates, Cedric","2016-04-07T00:00:00.000","14174","House","44",,"CC11146","2014-2016","2016","2016-05-27T00:00:00.000","Yes"
"Gonce, Randy","2016-06-06T00:00:00.000","14265","House","40",,"CC11247","2014-2016","2016","2016-06-06T00:00:00.000",
"Greene, Madeline","2016-03-04T00:00:00.000","14230","Hawaii Council","4","Hawaii","CC11039","2014-2016","2016","2016-03-04T00:00:00.000",
"Greig-Nakasone, Napua","2015-09-30T00:00:00.000","106889","Maui Council","Upcountry","Maui","CC11190","2014-2016","2016","2016-02-16T00:00:00.000",
"Guzman, Donald","2016-05-23T00:00:00.000","106889","Maui Council","Kahului","Maui","CC10810","2014-2016","2016","2016-05-23T00:00:00.000",
"Haller, Alexander","2016-03-17T00:00:00.000","19354","House","13",,"CC11196","2014-2016","2016","2016-03-17T00:00:00.000",
"Halversen, William","2016-02-18T00:00:00.000","17167","Hawaii Council","2","Hawaii","CC11201","2014-2016","2016","2016-02-18T00:00:00.000",
"Hanapi, Alapai","2016-06-07T00:00:00.000","125286","OHA","Molokai",,"CC11326","2012-2016","2016","2016-06-07T00:00:00.000",
"Hapai, Marlene","2016-05-27T00:00:00.000","186530","Mayor",,"Hawaii","CC10675","2012-2016","2016","2016-05-27T00:00:00.000",
"Higa, Anthony","2016-05-24T00:00:00.000","19471","House","19",,"CC11009","2014-2016","2016","2016-05-24T00:00:00.000",
"Hochuli, Ronald","2016-06-06T00:00:00.000","838910","Mayor",,"Honolulu","CC11292","2012-2016","2016","2016-06-07T00:00:00.000",
"Hoffmann, Pete","2016-02-16T00:00:00.000","186530","Mayor",,"Hawaii","CC11194","2012-2016","2016","2016-02-16T00:00:00.000",
"Hokama, Riki","2016-06-02T00:00:00.000","106889","Maui Council","Lanai","Maui","CC10252","2014-2016","2016","2016-06-02T00:00:00.000",
"Hong, Lillian","2016-05-18T00:00:00.000","838910","Mayor",,"Honolulu","CC11263","2012-2016","2016","2016-05-18T00:00:00.000",
"Hooser, Gary","2016-04-28T00:00:00.000","52307","Kauai Council","At-Large","Kauai","CC10146","2014-2016","2016","2016-04-28T00:00:00.000",
"Hopkins, Margarita","2016-05-31T00:00:00.000","17167","Hawaii Council","2","Hawaii","CC11042","2014-2016","2016","2016-05-31T00:00:00.000",
"Hussey, Ikaika","2016-06-06T00:00:00.000","13163","House","28",,"CC11311","2014-2016","2016","2016-06-06T00:00:00.000",
"Ihara, Les","2016-06-01T00:00:00.000","37282","Senate","10",,"CC10178","2012-2016","2016","2016-06-01T00:00:00.000",
"Jeremiah, Bryan","2016-06-02T00:00:00.000","16376","House","41",,"CC11092","2014-2016","2016","2016-06-02T00:00:00.000",
"Johnson, Gabriel","2016-06-06T00:00:00.000","106889","Maui Council","Lanai","Maui","CC11306","2014-2016","2016","2016-06-06T00:00:00.000",
"Jones, Luana","2016-06-06T00:00:00.000","18099","House","4",,"CC11319","2014-2016","2016","2016-06-06T00:00:00.000",
"Kaapu, Carole","2016-05-31T00:00:00.000","13163","House","28",,"CC11278","2014-2016","2016","2016-06-06T00:00:00.000",
"Kaehuaea, Wendell","2016-04-20T00:00:00.000","186530","Mayor",,"Hawaii","CC11248","2012-2016","2016","2016-04-20T00:00:00.000",
"Kagami, Michael","2016-06-06T00:00:00.000","130571","Prosecuting Attorney",,"Hawaii","CC11298","2012-2016","2016","2016-06-06T00:00:00.000",
"Kagawa, Ross","2016-04-27T00:00:00.000","52307","Kauai Council","At-Large","Kauai","CC10935","2014-2016","2016","2016-04-27T00:00:00.000",
"Kahui, Craig","2016-06-06T00:00:00.000","125286","OHA","Hawaii",,"CC11325","2012-2016","2016","2016-06-06T00:00:00.000",
"Kalima, Leona","2016-04-28T00:00:00.000","125286","OHA","At-Large",,"CC11293","2012-2016","2016","2016-06-07T00:00:00.000",
"Kalinowski, Daniel","2016-06-07T00:00:00.000","27145","Senate","15",,"CC11215","2012-2016","2016","2016-06-07T00:00:00.000",
"Kane, Dain","2016-04-01T00:00:00.000","106889","Maui Council","Wailuku","Maui","CC11197","2014-2016","2016","2016-06-02T00:00:00.000",
"Kaneshiro, Arryl","2016-05-16T00:00:00.000","52307","Kauai Council","At-Large","Kauai","CC11079","2014-2016","2016","2016-05-16T00:00:00.000",
"Kaufman, Alan","2016-06-07T00:00:00.000","106889","Maui Council","Makawao","Maui","CC11318","2014-2016","2016","2016-06-07T00:00:00.000",
"Kent, Joe","2016-05-27T00:00:00.000","38164","Senate","11",,"CC11280","2012-2016","2016","2016-05-27T00:00:00.000",
"Kimball, Heather","2016-04-26T00:00:00.000","20387","House","1",,"CC11255","2014-2016","2016","2016-04-26T00:00:00.000",
"Kim, Harry","2016-03-17T00:00:00.000","186530","Mayor",,"Hawaii","CC11234","2012-2016","2016","2016-03-17T00:00:00.000",
"Kim, Richard","2016-06-01T00:00:00.000","48188","Senate","9",,"CC11289","2012-2016","2016","2016-06-01T00:00:00.000",
"King, Kelly","2016-04-08T00:00:00.000","106889","Maui Council","South Maui","Maui","CC11244","2014-2016","2016","2016-04-08T00:00:00.000",
"Kong, Samuel","2016-05-31T00:00:00.000","19974","House","33",,"CC11102","2014-2016","2016","2016-06-03T00:00:00.000",
"Kossow, Bronsten-Glenn","2016-02-18T00:00:00.000","17353","House","6",,"CC11217","2014-2016","2016","2016-02-18T00:00:00.000",
"Kualii, KipuKai","2016-02-08T00:00:00.000","52307","Kauai Council","At-Large","Kauai","CC10353","2014-2016","2016","2016-02-08T00:00:00.000",
"Kupukaa, Katherine","2016-06-07T00:00:00.000","21311","House","37",,"CC11300","2014-2016","2016","2016-06-07T00:00:00.000",
"Larson, Grace","2016-06-07T00:00:00.000","20063","House","2",,"CC11328","2014-2016","2016","2016-06-07T00:00:00.000",
"Last, Michael","2016-05-12T00:00:00.000","17300","House","5",,"CC11259","2014-2016","2016","2016-05-12T00:00:00.000",
"Lawrence, Tiare","2016-03-10T00:00:00.000","20523","House","12",,"CC11226","2014-2016","2016","2016-03-10T00:00:00.000","Yes"
"Linden-Dozier, Heather","2016-05-31T00:00:00.000","44177","Senate","25",,"CC11279","2012-2016","2016","2016-06-07T00:00:00.000",
"Lindsey, Robert","2016-05-27T00:00:00.000","125286","OHA","Hawaii",,"CC10406","2012-2016","2016","2016-05-27T00:00:00.000",
"Logue, James","2016-05-26T00:00:00.000","10968","House","29",,"CC11262","2014-2016","2016","2016-05-26T00:00:00.000",
"Luta, Helen","2016-04-19T00:00:00.000","186530","Mayor",,"Hawaii","CC11251","2012-2016","2016","2016-04-19T00:00:00.000",
"Makekau, Kealii","2016-02-16T00:00:00.000","125286","OHA","At-Large",,"CC10705","2012-2016","2016","2016-02-16T00:00:00.000",
"Martinez, Rosebella","2016-05-17T00:00:00.000","14265","House","40",,"CC10788","2014-2016","2016","2016-05-19T00:00:00.000",
