"candidate_name","vendor_type","vendor_name","date","amount","authorized_use","expenditure_category","purpose_of_expenditure","address_1","address_2","city","state","zip_code","office","district","county","party","reg_no","election_period","location_1","inoutstate"
"Abercrombie, Neil","Other Entity","Ben Franklin Crafts","2014-05-02T00:00:00.000","13.9","Directly Related to Candidate's Campaign","Other","Envelopes for San Francisco and DC Fundraiser","2810 Paa Street",,"Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","2810 Paa Street
Honolulu, HI 96819
(21.345288, -157.895399)","HI"
"Abercrombie, Neil","Other Entity","Best Buy","2009-10-03T00:00:00.000","458.58",,"Durable Assets (Supplies/Equipment)","Speaker Phone","7601 Penn Avenue South",,"Richfield","MN","55423","Governor",,,,"CC10529","2006-2010","7601 Penn Avenue South
Richfield, MN 55423
(44.865014, -93.308539)","Out of State"
"Abercrombie, Neil","Other Entity","Best Buy #763","2014-01-09T00:00:00.000","293.17","Directly Related to Candidate's Campaign","Office Supplies","Office Equipment","478 Alakawa Street",,"Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","478 Alakawa Street
Honolulu, HI 96819
(21.317582, -157.874039)","HI"
"Abercrombie, Neil","Other Entity","Best Buy #763","2014-01-15T00:00:00.000","523.55","Directly Related to Candidate's Campaign","Durable Assets (Supplies/Equipment)","Camera","478 Alakawa Street",,"Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","478 Alakawa Street
Honolulu, HI 96819
(21.317582, -157.874039)","HI"
"Abercrombie, Neil","Other Entity","Best Buy #763","2010-01-14T00:00:00.000","52.34",,"Office Supplies","Portable Mini Hub","478 Alakawa Street",,"Honolulu","HI","96819","Governor",,,,"CC10529","2006-2010","478 Alakawa Street
Honolulu, HI 96819
(21.317582, -157.874039)","HI"
"Abercrombie, Neil","Other Entity","Best Buy #763","2014-02-03T00:00:00.000","47.07","Directly Related to Candidate's Campaign","Office Supplies","Supplies - Camera Photo Disc","478 Alakawa Street",,"Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","478 Alakawa Street
Honolulu, HI 96819
(21.317582, -157.874039)","HI"
"Abercrombie, Neil","Other Entity","Best Buy #763","2010-06-16T00:00:00.000","586.27",,"Office Supplies","Phone bank small equipment","478 Alakawa Street",,"Honolulu","HI","96819","Governor",,,,"CC10529","2006-2010","478 Alakawa Street
Honolulu, HI 96819
(21.317582, -157.874039)","HI"
"Abercrombie, Neil","Other Entity","Best Buy #763","2014-05-23T00:00:00.000","241.86","Directly Related to Candidate's Campaign","Other","Exhibit Table for State Convention","478 Alakawa Street",,"Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","478 Alakawa Street
Honolulu, HI 96819
(21.317582, -157.874039)","HI"
"Abercrombie, Neil","Other Entity","Best Buy #763","2014-02-07T00:00:00.000","31.4","Directly Related to Candidate's Campaign","Office Supplies","Supplies - Computer Cabling","478 Alakawa Street",,"Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","478 Alakawa Street
Honolulu, HI 96819
(21.317582, -157.874039)","HI"
"Abercrombie, Neil","Other Entity","Best Buy #763","2014-02-22T00:00:00.000","1447.09","Directly Related to Candidate's Campaign","Durable Assets (Supplies/Equipment)","Equipment - Television","478 Alakawa Street",,"Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","478 Alakawa Street
Honolulu, HI 96819
(21.317582, -157.874039)","HI"
"Abercrombie, Neil","Other Entity","Best Buy #763","2014-01-14T00:00:00.000","43.98","Directly Related to Candidate's Campaign","Other","TV Components and Supplies","478 Alakawa Street",,"Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","478 Alakawa Street
Honolulu, HI 96819
(21.317582, -157.874039)","HI"
"Abercrombie, Neil","Other Entity","Best Buy #763","2014-05-04T00:00:00.000","157.06","Directly Related to Candidate's Campaign","Office Supplies","Hard Drive Storage for Data","478 Alakawa Street",,"Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","478 Alakawa Street
Honolulu, HI 96819
(21.317582, -157.874039)","HI"
"Abercrombie, Neil","Other Entity","Best Buy #763","2014-01-09T00:00:00.000","950.76",,"Durable Assets (Supplies/Equipment)","Notebook and Software","478 Alakawa Street",,"Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","478 Alakawa Street
Honolulu, HI 96819
(21.317582, -157.874039)","HI"
"Abercrombie, Neil","Other Entity","Best Farm","2010-11-11T00:00:00.000","7.95",,"Food & Beverages","Food for volunteers","100 N. Beretania Street, Unit 173-1",,"Honolulu","HI","96817","Governor",,,,"CC10529","2010-2014","100 N. Beretania Street, Unit 173-1
Honolulu, HI 96817
(21.313511, -157.861334)","HI"
"Abercrombie, Neil","Other Entity","Better Home Appliances, Inc.","2009-09-02T00:00:00.000","104.71",,"Other","Used Collapseable Tables","dba Kaimuki Bargain House","3470 Waialae Ave","Honolulu","HI","96816","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Big City Diner - Kaimuki","2014-05-21T00:00:00.000","129","Directly Related to Candidate's Campaign","Food & Beverages","Meeting - Campaign Planning","3565 Waialae Ave",,"Honolulu","HI","96816","Governor",,,,"CC10529","2010-2014","3565 Waialae Ave
Honolulu, HI 96816
(21.283106, -157.799713)","HI"
"Abercrombie, Neil","Other Entity","Big City Diner - Kaimuki","2010-09-12T00:00:00.000","310.93",,"Food & Beverages","Meeting meal�","3565 Waialae Ave",,"Honolulu","HI","96816","Governor",,,,"CC10529","2006-2010","3565 Waialae Ave
Honolulu, HI 96816
(21.283106, -157.799713)","HI"
"Abercrombie, Neil","Other Entity","Big City Diner - Ward","2014-08-09T00:00:00.000","45.19","Directly Related to Candidate's Campaign","Food & Beverages","Meeting - Outreach","1060 Auahi Street",,"Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1060 Auahi Street
Honolulu, HI 96814
(21.294031, -157.853818)","HI"
"Abercrombie, Neil","Other Entity","Big City Diner - Ward","2014-04-02T00:00:00.000","43.81","Directly Related to Candidate's Campaign","Food & Beverages","Meeting - Media Strategy","1060 Auahi Street",,"Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1060 Auahi Street
Honolulu, HI 96814
(21.294031, -157.853818)","HI"
"Abercrombie, Neil","Other Entity","Big City Diner - Ward","2014-04-03T00:00:00.000","55.11","Directly Related to Candidate's Campaign","Food & Beverages","Meeting - Campaign Outreach","1060 Auahi Street",,"Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1060 Auahi Street
Honolulu, HI 96814
(21.294031, -157.853818)","HI"
"Abercrombie, Neil","Other Entity","Big City Diner - Ward","2010-10-29T00:00:00.000","20.77",,"Food & Beverages","Meeting meal","1060 Auahi Street",,"Honolulu","HI","96814","Governor",,,,"CC10529","2006-2010","1060 Auahi Street
Honolulu, HI 96814
(21.294031, -157.853818)","HI"
"Abercrombie, Neil","Other Entity","Big City Diner - Ward","2009-04-04T00:00:00.000","73.81",,"Food & Beverages","Meeting - Meals","1060 Auahi Street",,"Honolulu","HI","96814","Governor",,,,"CC10529","2006-2010","1060 Auahi Street
Honolulu, HI 96814
(21.294031, -157.853818)","HI"
"Abercrombie, Neil","Other Entity","Big City Diner - Ward","2010-08-30T00:00:00.000","25.42",,"Food & Beverages","Meeting meal","1060 Auahi Street",,"Honolulu","HI","96814","Governor",,,,"CC10529","2006-2010","1060 Auahi Street
Honolulu, HI 96814
(21.294031, -157.853818)","HI"
"Abercrombie, Neil","Other Entity","Big City Diner - Ward","2010-06-12T00:00:00.000","12.44",,"Food & Beverages","Meeting - Meals","1060 Auahi Street",,"Honolulu","HI","96814","Governor",,,,"CC10529","2006-2010","1060 Auahi Street
Honolulu, HI 96814
(21.294031, -157.853818)","HI"
"Abercrombie, Neil","Other Entity","Big City Diner - Ward","2014-04-25T00:00:00.000","102.84","Directly Related to Candidate's Campaign","Food & Beverages","Meeting - Campaign Outreach","1060 Auahi Street",,"Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1060 Auahi Street
Honolulu, HI 96814
(21.294031, -157.853818)","HI"
"Abercrombie, Neil","Other Entity","Big City Diner - Ward","2009-04-02T00:00:00.000","29.48",,"Food & Beverages","Meeting - Meals","1060 Auahi Street",,"Honolulu","HI","96814","Governor",,,,"CC10529","2006-2010","1060 Auahi Street
Honolulu, HI 96814
(21.294031, -157.853818)","HI"
"Abercrombie, Neil","Other Entity","Big Island Candies","2014-06-11T00:00:00.000","2946.6","Directly Related to Candidate's Campaign","Other","Cookies for Birthday Fundraiser","585 Hinano Street",,"Hilo","HI","96720","Governor",,,,"CC10529","2010-2014","585 Hinano Street
Hilo, HI 96720
(19.712565, -155.068619)","HI"
"Abercrombie, Neil","Other Entity","Big Island Delights","2010-08-05T00:00:00.000","92.28",,"Other","Snacks for grassroots event","400 Makalika Street",,"Hilo","HI","96720","Governor",,,,"CC10529","2006-2010","400 Makalika Street
Hilo, HI 96720
(19.671489, -155.054759)","HI"
"Abercrombie, Neil","Other Entity","Big Island Event Guy","2010-03-28T00:00:00.000","35",,"Campaign Headquarters","Booth Rental","200 Kanoelehua Ave #301",,"Hilo","HI","96720","Governor",,,,"CC10529","2006-2010","200 Kanoelehua Ave #301
Hilo, HI 96720
(19.720145, -155.0643)","HI"
"Abercrombie, Neil","Other Entity","Big Island Grill","2014-03-28T00:00:00.000","19.46","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteers","75-5702 Kuakini  Hw",,"Kailua Kona","HI","96740","Governor",,,,"CC10529","2010-2014","75-5702 Kuakini  Hw
Kailua Kona, HI 96740
(19.640502, -155.992279)","HI"
"Abercrombie, Neil","Other Entity","Big Island Grill","2014-08-22T00:00:00.000","48","Directly Related to Candidate's Campaign","Food & Beverages","Meals - Meeting Core Members","75-5702 Kuakini  Hw",,"Kailua Kona","HI","96740","Governor",,,,"CC10529","2010-2014","75-5702 Kuakini  Hw
Kailua Kona, HI 96740
(19.640502, -155.992279)","HI"
"Abercrombie, Neil","Other Entity","Big Island Packing, Inc.","2010-09-03T00:00:00.000","37.5",,"Other","In-Kind: Floral supplies","288 Winoole Street",,"Hilo","HI","96720","Governor",,,,"CC10529","2006-2010","288 Winoole Street
Hilo, HI 96720
(19.722684, -155.087453)","HI"
"Abercrombie, Neil","Other Entity","Big Island Packing, Inc.","2011-10-26T00:00:00.000","7.23",,"Other","Supplies for grassroot event","288 Winoole Street",,"Hilo","HI","96720","Governor",,,,"CC10529","2010-2014","288 Winoole Street
Hilo, HI 96720
(19.722684, -155.087453)","HI"
"Abercrombie, Neil","Other Entity","Big Island Tropical Grindz","2014-03-21T00:00:00.000","815","Directly Related to Candidate's Campaign","Food & Beverages","Catering for Hilo Headquarter Opening","Bayfront",,"Hilo","HI","96720","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Big Island Tropical Grindz","2014-04-17T00:00:00.000","245","Directly Related to Candidate's Campaign","Food & Beverages","Food for Coffee Hour","1584 Mikokoi Street",,"Hilo","HI","96720","Governor",,,,"CC10529","2010-2014","1584 Mikokoi Street
Hilo, HI 96720
(19.675285, -155.090796)","HI"
"Abercrombie, Neil","Other Entity","Big Island Tropical Grindz","2013-05-04T00:00:00.000","700",,"Food & Beverages","Food for Event - Hilo Rollout","Bayfront",,"Hilo","HI","96720","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Big Island Tropical Grindz","2013-11-05T00:00:00.000","3125",,"Food & Beverages","Bentos for Event","Bayfront",,"Hilo","HI","96720","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Big Island Tropical Grindz","2014-03-22T00:00:00.000","245","Directly Related to Candidate's Campaign","Food & Beverages","Food for Coffee Hour","1584 Mikokoi Street",,"Hilo","HI","96720","Governor",,,,"CC10529","2010-2014","1584 Mikokoi Street
Hilo, HI 96720
(19.675285, -155.090796)","HI"
"Abercrombie, Neil","Other Entity","Big Red Print Solution","2010-10-27T00:00:00.000","69.19",,"Office Supplies","Toner cartridge","2100 Sawtelle Blvd Ste 201",,"Los Angeles","CA","90025","Governor",,,,"CC10529","2006-2010","2100 Sawtelle Blvd Ste 201
Los Angeles, CA 90025
(34.039383, -118.442288)","Out of State"
"Abercrombie, Neil","Other Entity","Big Red Print Solution","2010-10-27T00:00:00.000","75.04",,"Office Supplies","Toner cartridge","2100 Sawtelle Blvd Ste 201",,"Los Angeles","CA","90025","Governor",,,,"CC10529","2006-2010","2100 Sawtelle Blvd Ste 201
Los Angeles, CA 90025
(34.039383, -118.442288)","Out of State"
"Abercrombie, Neil","Other Entity","Big Red Print Solution","2010-10-19T00:00:00.000","282.02",,"Office Supplies","Printer cartridges","2100 Sawtelle Blvd Ste 201",,"Los Angeles","CA","90025","Governor",,,,"CC10529","2006-2010","2100 Sawtelle Blvd Ste 201
Los Angeles, CA 90025
(34.039383, -118.442288)","Out of State"
"Abercrombie, Neil","Other Entity","Big Save -","2010-12-21T00:00:00.000","6.97",,"Food & Beverages","Cooking supply for event","Lihue Shopping Center","4444 Rice St Ste 301","Lihue","HI","96766","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Big Save -","2010-12-20T00:00:00.000","71.04",,"Food & Beverages","Food for event","Lihue Shopping Center","4444 Rice St Ste 301","Lihue","HI","96766","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Big Save -","2010-10-11T00:00:00.000","35.54",,"Food & Beverages","Food - Primary election night","Lihue Shopping Center","4444 Rice St Ste 301","Lihue","HI","96766","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Bishop Museum","2014-05-28T00:00:00.000","1570.68","Directly Related to Candidate's Campaign","Campaign Headquarters","Facility Rental for Grassroot Fundraiser","1525 Bernice Street",,"Honolulu","HI","96817","Governor",,,,"CC10529","2010-2014","1525 Bernice Street
Honolulu, HI 96817
(21.333377, -157.869448)","HI"
"Abercrombie, Neil","Other Entity","Bishop Museum","2014-05-28T00:00:00.000","500","Directly Related to Candidate's Campaign","Campaign Headquarters","Deposit for Grassroot Fundraiser","1525 Bernice Street",,"Honolulu","HI","96817","Governor",,,,"CC10529","2010-2014","1525 Bernice Street
Honolulu, HI 96817
(21.333377, -157.869448)","HI"
"Abercrombie, Neil","Other Entity","Bishop Museum","2014-06-26T00:00:00.000","1046.92","Directly Related to Candidate's Campaign","Campaign Headquarters","Facility Rental for Grassroot Fundraiser","1525 Bernice Street",,"Honolulu","HI","96817","Governor",,,,"CC10529","2010-2014","1525 Bernice Street
Honolulu, HI 96817
(21.333377, -157.869448)","HI"
"Abercrombie, Neil","Other Entity","Bishop Museum","2010-07-08T00:00:00.000","3327.75",,"Campaign Headquarters","Rent of facilities","1525 Bernice Street",,"Honolulu","HI","96817","Governor",,,,"CC10529","2006-2010","1525 Bernice Street
Honolulu, HI 96817
(21.333377, -157.869448)","HI"
"Abercrombie, Neil","Other Entity","Bistro Bis","2012-11-16T00:00:00.000","39.32",,"Food & Beverages","Meeting - Meals","15E Street NW",,"Washington","DC","20001","Governor",,,,"CC10529","2010-2014","15E Street NW
Washington, DC 20001
(38.91113, -77.01094)","Out of State"
"Abercrombie, Neil","Other Entity","Bistro Bis","2013-10-16T00:00:00.000","135.22",,"Food & Beverages","Travel Cost - Meals","15E Street NW",,"Washington","DC","20001","Governor",,,,"CC10529","2010-2014","15E Street NW
Washington, DC 20001
(38.91113, -77.01094)","Out of State"
"Abercrombie, Neil","Other Entity","Bistro Casanova","2014-06-06T00:00:00.000","215.92","Directly Related to Candidate's Campaign","Food & Beverages","Meeting - Campaign Planning with Maui Core Members","33 Lono Ave",,"Kahului","HI","96732","Governor",,,,"CC10529","2010-2014","33 Lono Ave
Kahului, HI 96732
(20.889569, -156.469858)","HI"
"Abercrombie, Neil","Other Entity","Blane's Drive Inn","2013-11-05T00:00:00.000","3124.98",,"Food & Beverages","Bentos for Event","150 Wiwoole Street",,"Hilo","HI","96720","Governor",,,,"CC10529","2010-2014","150 Wiwoole Street
Hilo, HI 96720
(19.701407, -155.064961)","HI"
"Abercrombie, Neil","Other Entity","BLT Steak","2012-09-03T00:00:00.000","276.91",,"Food & Beverages","Meeting - Meals","110 N College Street",,"Charlotte","NC","28202","Governor",,,,"CC10529","2010-2014","110 N College Street
Charlotte, NC 28202
(35.226414, -80.841733)","Out of State"
"Abercrombie, Neil","Other Entity","Bobby Van's Steakhouse","2012-02-27T00:00:00.000","890.22",,"Food & Beverages","Meeting - Meals","809 15th Street NW",,"Washington","DC","20005","Governor",,,,"CC10529","2010-2014","809 15th Street NW
Washington, DC 20005
(38.900731, -77.033645)","Out of State"
"Abercrombie, Neil","Other Entity","Bobby Van's Steakhouse","2013-03-25T00:00:00.000","575.35",,"Food & Beverages","Meeting - Meals","809 15th Street NW",,"Washington","DC","20005","Governor",,,,"CC10529","2010-2014","809 15th Street NW
Washington, DC 20005
(38.900731, -77.033645)","Out of State"
"Abercrombie, Neil","Other Entity","Boca Raton Resort & Club","2010-04-28T00:00:00.000","40.59",,"Campaign Headquarters","Room charge","501 E. Camino real",,"Boca Raton","FL","33432","Governor",,,,"CC10529","2006-2010","501 E. Camino real
Boca Raton, FL 33432
(26.339854, -80.078742)","Out of State"
"Abercrombie, Neil","Other Entity","Bond 45","2013-10-18T00:00:00.000","412.76",,"Food & Beverages","Meeting - Meals","154 West 45 Street",,"New York","NY","10036","Governor",,,,"CC10529","2010-2014","154 West 45 Street
New York, NY 10036
(40.757633, -73.984794)","Out of State"
"Abercrombie, Neil","Individual","Boswell, Kevin","2014-07-11T00:00:00.000","150","Directly Related to Candidate's Campaign","Contract, Employee & Professional Services","Security Service for Fundraiser","92-1124 Panana Street","#323","Kapolei","HI","96707","Governor",,,,"CC10529","2010-2014","92-1124 Panana Street
Kapolei, HI 96707
(21.355854, -158.086256)","HI"
"Abercrombie, Neil","Other Entity","Bougainvillea Plaza Limited Partnership","2010-09-03T00:00:00.000","1252.34",,"Campaign Headquarters","Rent - Kona H/Q","75-5656 Kuakini Hwy",,"Kailua-Kona","HI","96740","Governor",,,,"CC10529","2006-2010","75-5656 Kuakini Hwy
Kailua-Kona, HI 96740
(19.641213, -155.995289)","HI"
"Abercrombie, Neil","Other Entity","Bougainvillea Plaza Limited Partnership","2010-10-02T00:00:00.000","1252.34",,"Campaign Headquarters","Kona H/Q  rent","75-5656 Kuakini Hwy",,"Kailua-Kona","HI","96740","Governor",,,,"CC10529","2006-2010","75-5656 Kuakini Hwy
Kailua-Kona, HI 96740
(19.641213, -155.995289)","HI"
"Abercrombie, Neil","Other Entity","Bougainvillea Plaza Limited Partnership","2010-04-06T00:00:00.000","1377.34",,"Campaign Headquarters","Neighbor Island Headquarter","75-5656 Kuakini Hwy",,"Kailua-Kona","HI","96740","Governor",,,,"CC10529","2006-2010","75-5656 Kuakini Hwy
Kailua-Kona, HI 96740
(19.641213, -155.995289)","HI"
"Abercrombie, Neil","Other Entity","Bougainvillea Plaza Limited Partnership","2010-11-03T00:00:00.000","626.17",,"Campaign Headquarters","Kona HQ rent","75-5656 Kuakini Hwy",,"Kailua-Kona","HI","96740","Governor",,,,"CC10529","2010-2014","75-5656 Kuakini Hwy
Kailua-Kona, HI 96740
(19.641213, -155.995289)","HI"
"Abercrombie, Neil","Other Entity","Bougainvillea Plaza Limited Partnership","2010-07-02T00:00:00.000","1252.34",,"Campaign Headquarters","Kona HQ rent","75-5656 Kuakini Hwy",,"Kailua-Kona","HI","96740","Governor",,,,"CC10529","2006-2010","75-5656 Kuakini Hwy
Kailua-Kona, HI 96740
(19.641213, -155.995289)","HI"
"Abercrombie, Neil","Other Entity","Bougainvillea Plaza Limited Partnership","2010-03-12T00:00:00.000","626.16",,"Campaign Headquarters","Neighbor Island Headquarter","75-5656 Kuakini Hwy",,"Kailua-Kona","HI","96740","Governor",,,,"CC10529","2006-2010","75-5656 Kuakini Hwy
Kailua-Kona, HI 96740
(19.641213, -155.995289)","HI"
"Abercrombie, Neil","Other Entity","Bougainvillea Plaza Limited Partnership","2010-03-12T00:00:00.000","1252.34",,"Campaign Headquarters","Neighbor Island Headquarter","75-5656 Kuakini Hwy",,"Kailua-Kona","HI","96740","Governor",,,,"CC10529","2006-2010","75-5656 Kuakini Hwy
Kailua-Kona, HI 96740
(19.641213, -155.995289)","HI"
"Abercrombie, Neil","Other Entity","Bougainvillea Plaza Limited Partnership","2010-06-01T00:00:00.000","1252.34",,"Campaign Headquarters","Neighbor Island Headquarter","75-5656 Kuakini Hwy",,"Kailua-Kona","HI","96740","Governor",,,,"CC10529","2006-2010","75-5656 Kuakini Hwy
Kailua-Kona, HI 96740
(19.641213, -155.995289)","HI"
"Abercrombie, Neil","Other Entity","Bougainvillea Plaza Limited Partnership","2010-08-02T00:00:00.000","1252.34",,"Campaign Headquarters","Kona HQ rent","75-5656 Kuakini Hwy",,"Kailua-Kona","HI","96740","Governor",,,,"CC10529","2006-2010","75-5656 Kuakini Hwy
Kailua-Kona, HI 96740
(19.641213, -155.995289)","HI"
"Abercrombie, Neil","Other Entity","Bougainvillea Plaza Limited Partnership","2010-05-01T00:00:00.000","1377.34",,"Campaign Headquarters","Neighbor Island Headquarter","75-5656 Kuakini Hwy",,"Kailua-Kona","HI","96740","Governor",,,,"CC10529","2006-2010","75-5656 Kuakini Hwy
Kailua-Kona, HI 96740
(19.641213, -155.995289)","HI"
"Abercrombie, Neil","Other Entity","Bounce House 4-Kids","2013-04-13T00:00:00.000","324",,"Campaign Headquarters","Bouncy Slide Combo","350 Ward Ave, #106-35",,"Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","350 Ward Ave, #106-35
Honolulu, HI 96814
(21.29641, -157.855844)","HI"
"Abercrombie, Neil","Other Entity","Brant Obrero Sound Systems","2014-03-22T00:00:00.000","300","Directly Related to Candidate's Campaign","Campaign Headquarters","Sound System Rental and Engineer","3830 Hoohuki St",,"Lihue","HI","96766","Governor",,,,"CC10529","2010-2014","3830 Hoohuki St
Lihue, HI 96766
(21.990347, -159.360218)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-03-20T00:00:00.000","28.12","Directly Related to Candidate's Campaign","Food & Beverages","Meeting with Volunteers for Headquarter Opening","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-04-17T00:00:00.000","6.81","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteer","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-03-17T00:00:00.000","8.12","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteer","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-05-05T00:00:00.000","25.09","Directly Related to Candidate's Campaign","Food & Beverages","Food for Phone Banking Volunteers","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-02-07T00:00:00.000","130","Directly Related to Candidate's Campaign","Food & Beverages","Food for Phone Banking Volunteers","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-07-23T00:00:00.000","19.9","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteers","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-02-14T00:00:00.000","65.6","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteers - Phone Banking Training","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-05-01T00:00:00.000","47.12","Directly Related to Candidate's Campaign","Food & Beverages","Food for Sign Waving Pau Hana","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-01-11T00:00:00.000","28.12","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteers - Carpeting at Headquarter","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-04-21T00:00:00.000","28.53","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteers","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-02-01T00:00:00.000","93.71","Directly Related to Candidate's Campaign","Food & Beverages","Bentos for Volunteers","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-05-13T00:00:00.000","112.46","Directly Related to Candidate's Campaign","Food & Beverages","Food for Phone Banking Volunteers","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-04-23T00:00:00.000","11.52","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteers","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-06-05T00:00:00.000","58.55","Directly Related to Candidate's Campaign","Food & Beverages","Meeting - Campaign Outreach","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-04-05T00:00:00.000","6.74","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteer","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
