"business_name","address1","address2","city","state","zipcode","county","contact_name","website","email","company_profile","company_description","location_description","latlong"
"The Post Farmers' Market","200 NW 11th Street",,"Blue Springs","MO","64015","Jackson","Kate Roos",,"venturehumanist42@gmail.com","The Post Farmers&#39; Market combines the best of the local producers in the Kansas City area.","For additional information on products available, please contact the market manager directly.","The Post Farmers&#39; Market is located at 200 NW 11th Street, Blue Springs, MO 64015.","(39.020112, -94.276966)"
"Carthage Farmers Market","714 Garrison",,"Carthage","MO","64836","Jasper","Chanti Beckham","https://www.facebook.com/CarthageMOFarmersMarket","here4carthage@gmail.com","The Carthage Farmers Market is brought to you by HERE 4 Carthage and the City of Carthage Parks &amp; Recreation department.","We offer a wide variety of fresh in-season produce, greenhouse plants, honey, jams, jelly, baked goods, and much more. Open Wednesday &amp; Saturday mornings from 8 am - 1 pm April through November.","We are located in beautiful Central Park at 714 Garrison near the historic downtown square.","(37.1734242, -94.313992)"
"Webb City Farmers' Market","106 E. Tracy St.",,"Webb City","MO","64870","Jasper","Rachel Lynch","http://www.webbcityfarmersmarket.com/","webbcityfm@gmail.com","<p>The Webb City Farmers Market is a producer only market focused on local foods. We&#39;re open year-round on Saturdays from 9 to noon. Our market also has a market on Tuesdays from 4 to 7 pm and Thursdays from 11 to 2 pm, the addition of the weekday markets are dependent on season and crop production. Please visit our website for more information.</p><p><br></p><p>During the regular season, there is live music and a meal at every market.</p><p><br></p><p>On Saturdays, the market hosts Cooking for a Cause, a benefit breakfast featuring biscuits and gravy, sausage and eggs to order. All profits benefit a different local nonprofit each week.</p><p><br></p><p>Year Round, Saturday 9:00 a.m.- 12:00 p.m.</p><p>April- October, Tuesday 4:00 p.m.- 7:00 p.m.</p><p>April- August, 11:00 a.m.- 2:00 p.m.</p>","Most products sold at the market come from within 50 miles of Webb City.<br><br>All vendors are inspected prior to setting up at the market to ensure that the customer is buying directly from the producer. Market produce is truly &quot;food with a face&quot; where customers buy directly from the baker, the beekeeper, the gardener and the grower.<br><br>All producers of edible food must take a Food Safety: from field to market course prior to selling at the Webb City Farmers Market.","The market is located just east of 555 South Main Street in Webb City (64870) just southeast of the Main Street entrance to King Jack Park. During the winter the pavilion is enclosed with temporary sidings and heated.<br><br>Year Round, Saturday 9:00 a.m.- 12:00 p.m.<br>April- October, Tuesday 4:00 p.m.- 7:00 p.m.<br>April- August, 11:00 a.m.- 2:00 p.m.","(37.140398, -94.46497)"
"(CLOSED) Shady Meadows Alpaca Ranch, LLC","23708 Pine Rd",,"Jasper","MO","64755","Jasper","Jeffery Powell","http://shadymeadowsfarm.com","info@shadymeadowsalpaca.com","<p>Established in 2014, Shady Meadows Alpaca Ranch are breeders of fine registered Huacaya Alpaca, honey farm and U-Pick/We Pick berry farm.</p>","<p>We breed Huacaya Alpaca for those involved in the show circuits. Our foundation herd ranges from 15 to 25 alpaca and these animals produce luxurious fleece as well as superb cria.</p>","<p>Our honey and berry products can be purchased on the farm or at Cloud&#39;s Meats in Carthage, MO and Circle E Country Market 7692 State Hwy 96, Carthage, MO.</p>","(37.290046, -94.483947)"
"Joplin Empire Market","931 E 4th Street",,"Joplin","MO","64801","Jasper","Lindsay Gagnon","http://joplinempiremarket.com","info@joplinempiremarket.com","<p>The Empire Market is an indoor/outdoor public market located right off Joplin&#39;s historic downtown city center. We are a producer-only farmer&#39;s market, with handmade artisan goods, live music, and gourmet food. We are also available online at <a href=""https://urldefense.com/v3/__http:/localline.ca/joplin-empire-market__;!!EErPFA7f--AJOw!RiIqmYPxrNR8y1VSf3RGnf2yO5iCFdUWGKesgfarZP3x0oi6Os88wrFyejKrwcNv78IN2Q$"" target=""_blank"" style=""font-size: 12pt;"">localline.ca/joplin-empire-market</a>  to use our curbside service. </p>","<p>Fresh produce, eggs, pasture-raised meats, spices and seasonings, local honey, native plants, smoothies, artisan breads, pastries, and cookies, locally roasted coffee, organic popcorn &amp; cotton candy, pottery, fine art photography, gourmet food trucks, local wine, and more!</p>","<p>The Empire Market is located in the historic 1907 Joplin Casket Company building located on 4th and Railroad Ave. We have ample parking, and you can find vendors inside the brick market halls or outside in our festival courtyard. We are open Saturdays, from 10 am - 2 pm.</p>","(37.087627, -94.503123)"
"Savory Sauce","2805 S. Joplin Ave",,"Joplin","MO","64804","Jasper","Karrington Garvin","https://14kgarv.wixsite.com/mysite","14kgarv@gmail.com","Our company name, Savory Sauce, came about by it&#39;s unique, flavorful taste. It is a sweet vinaigrette salad dressing and marinade. Karrington Garvin and her sister Kortlin Garvin started the business in August 2017, and from there it has expanded. The owners make it, label and package it. It is 100% Natural, and makes the perfect flavor to go on just about anything.<br><br>Savory Sauce came from an old family recipe that their grandmother had for years. She enjoyed making the sauce for family and eventually showed the two sisters how to make it and what the secret ingredient was. ;) As time went on, the girls decided to try to sell it at craft shows around the area to see if other people liked it just as much as they did. It turned out to be a success and from there, they have been passionate and motivated to make sure everyone gets this fresh, delicious sauce in their hands.","Savory Sauce is a sweet vinaigrette salad dressing and marinade. It&#39;s all natural and gluten free. It is mainly used on salads, but great for pastas, vegetables and even a marinade for meat!","Webb City Farmers Market<br>106 E Tracy St, Webb City, MO 64870<br>Tuesday 4 - 7 p.m. and Saturday 9 a.m. - 12 p.m.<br><br>Joplin Empire Market<br>931 E 4th St, Joplin, MO 64801<br>Saturday 10 a.m. - 3 p.m.<br><br>Joplin Third Thursday Main Street Joplin, MO<br>June 21st 5:30 - 8:30 p.m.","(37.059588, -94.515405)"
"Bridgman’s Blueberry Farm","24935 Ivy Road",,"Webb City","MO","64870","Jasper","Zack Bridgman","https://www.facebook.com/Bridgmansblueberryfarm/","zackbridgman@gmail.com","<p>Bridgman’s Blueberry Farm operates two blueberry farms offering 14 varieties to choose from. A family friendly environment to U-Pick blueberries, or purchase fresh blueberries.</p>","<p>Bridgman’s Blueberry Farm offers fresh U-Pick blueberries. A venue to bring the entire family and enjoy the outdoors while picking berries. We offer several varieties and enjoy teaching our customers the practices of blueberry cultivation. We operate two farms. With one acre of heirloom varieties and one acre of specialty varieties not offered in the commercial cultivation market. We also offer a venue for local vendors to set up and sell their products on a rotation.</p>","<p>We have two locations just north of the Joplin airport, both located on state HWY 43. Follow us on Facebook @bridgmansblueberryfarm to view picking times and location. As we alternate between the two fields as berries mature at different rates and times.</p>","(37.1865179, -94.50758)"
"Sarcoxie Farmers Market","296 Lawrence 2150",,"Wentworth","MO","64873","Jasper","Bethany Everts","https://www.facebook.com/Sarcoxie-Farmers-Market-111700494337606","bethanydd3@hotmail.com","<p>This is the first year of the Sarcoxie Farmers Market. We have around 30 vendors and are getting more every day. This is a community event that has a little bit of everything for everyone and the rural and community support from our area has been amazing. One of the most exciting things we are seeing is the youth participating in the market.</p>","Our vendors sell a variety of items. Including farm grown plants, vegetables, fruits, flowers, baked goods, crafts, honey, homemade salsa, candles, jewelry, and many more items. Local businesses display and take custom orders such as t-shirts, cups, woodworking, and fishing lures.","<p>The Sarcoxie Farmers Market takes place on the Historic Sarcoxie Square in downtown Sarcoxie, MO. It is held the first and third Saturdays of each month, through October, 8:00-12:00. There are free activities for families/kids and live music as well. This is a completely free event for all vendors and is always open. Follow our Facebook page at <a href=""https://www.facebook.com/Sarcoxie-Farmers-Market-111700494337606"" target=""_blank"">Sarcoxie Farmers Market</a> or call Sarcoxie City Hall for more information. 417-548-7242.</p>","(37.0681461, -94.049522)"
"Hillsboro Farmers' Market","5137 Glade Chapel Road",,"Hillsboro","MO","63050","Jefferson","Carmelita Davidson","http://facebook.com/Hillsboro-Farmers-Market-880684028708050","carmelitadavidson46@gmail.com","May- October, Wednesday 3:30 p.m.- 6:30 p.m.","The Hillsboro Farmers&#39; Market sells a variety of products.","The Hillsboro Farmers&#39; Market is located at 5137 Glade Chapel Road.","(38.306862, -90.549835)"
"De Soto Farmers' Market","520 N Main St.",,"De Soto","MO","63020","Jefferson","Dawn Watkins","http://www.gethealthydesoto.org","market@gethealthydesoto.org","<p>Cultivating Food and Community: The De Soto Farmers&#39; Market</p><p>The Saturday Morning place to be!</p><p>The De Soto Farmers&#39; Market was started in 2009 by Get Healthy DeSoto, a local nonprofit that focuses on getting people in De Soto healthy. This project has grown into a great community attraction.</p><p>Our success is due to the support of the community, the City of DeSoto, MU Extension and the Jefferson County Health Department. It has taken many volunteers, heavy lifting, and hours of organizational meetings to get where we are, but the support we&#39;ve received has made it all worth it.</p><p>Our market provides opportunities to socialize with neighbors, listen to musicians and buy local produce. We also host activities for kids and have local artisans and crafters on-site. By accepting EBT and debit cards, we are expanding our accessibility to everyone.</p><p>Come visit us, become our friend and enjoy the market.</p>","<p>All products sold at our market are produced within 75 miles of DeSoto.</p><p><br></p><p>Products include:</p><p>- Fruits: blackberries, blueberries, strawberries, pears, melons, cantaloupe</p><p>- Vegetables: asparagus, beans, broccoli, carrots, cauliflower, collards, corn, cucumber, eggplant, kale, lettuce, okra, onions, peas, peppers, potatoes, rhubarb, spinach, squash, turnips</p><p><span style=""background-color: rgb(255, 255, 255); color: rgb(68, 68, 68);"">- </span>Many of our farmers are growing heirloom varieties.  </p><p><span style=""background-color: rgb(255, 255, 255); color: rgb(68, 68, 68);"">- </span>Produce: garlic, mushrooms, tomatoes, apples, radish, kalebasa, pumpkins, eggplant, microgreens</p><p>- Baked Goods: bread, pies, cakes, muffins, cookies, gluten free cookies and pies</p><p>- Herbs</p><p>- Flowers</p><p>- Bedding Plants: annuals, perennials, shrubs, bulbs</p><p>- Eggs</p><p>- Honey</p><p>- Jams/Preserves</p><p>- Meat: pork, beef, chicken, turkey</p><p>- Local Crafts: hand woven baskets, oil paintings, knitted and crochet articles, bird houses, wood carvings, quilts, soap, lotions, woodwork, pet items, bird feeders, jewelry, personalized products</p>","Where you can find us...The De Soto Farmer&#39;s Market \| 520 N. Main Street \| De Soto, Missouri<br><br>From St. Louis: South on Hwy 21 approximately 45 miles; Turn left (east) on Hwy 110 and travel 1.5 miles. Turn right (south) on Main Street. Travel south for 1 mile. Turn right (west) onto Fletcher Street and travel 1 block to access Edington Street. This will take you to the parking area west of the market location.<br><br>From I-55 and Hwy 67: Travel south on Highway 67 (exit 174 on I-55) approximately 10 miles to Highway 110. Take Highway 110 exit and proceed right (west) approximately 5 miles to Main Street. Turn left (south) on Main Street. Travel south for 1 mile. Turn right (west) onto Fletcher Street and travel 1 block to access Edington Street. This will take you to the parking area west of the market location.<br><br>When you can find us...The De Soto Farmers&#39; Market is open every Saturday morning 8 AM to noon, May through October. For a preview of coming events and Saturday offerings visit the DeSoto Farmers&#39; Market at <a href=""https://www.gethealthydesoto.org"" target=""_blank"">www.gethealthydesoto.org</a> or the market Facebook page at <a href=""https://www.facebook.com/DeSoto-Farmers-Market-120316224140/"" target=""_blank"">https://www.facebook.com/DeSoto-Farmers-Market-120316224140/</a>.","(38.143096, -90.552307)"
"Arnold Farmers' Market","Arnold City Park2400 Bradley Beach Rd",,"Arnold","MO","63010","Jefferson","Teresa Kohut","https://www.facebook.com/arnoldfarmersmarket/","tkohut@arnoldmo.org","<p>This is the tenth year for the Arnold Farmers&#39; Market, and our home is in Arnold City Park.</p><p>Our goal is to provide a marketplace for farmers and ranchers as well as other home goods products.</p>","<p>Focused on providing fresh local produce, honey, eggs, meats and other producer artisan products like breads, pies, jams, jellies and homemade products like baskets as well as other home or cooking products.</p>","<p>2400 Bradley Beach, Arnold, MO 63010 </p><p>Saturdays from 8 a.m. - noon from May - October</p>","(38.454025, -90.343453)"
"Buckeye Acres Produce LLC","91 NE 600 Rd.",,"Warrensburg","MO","64093","Johnson","Heather Counts","http://www.buckeye-acres.com","heather@buckeye-acres.com","<p>Buckeye Acres started in 1983 by Jim and Jeanne to provide fresh produce like they had when growing up in northern Ohio. As native Ohioians they felt the farm need a little Ohio spirit, leading to the farm name. The farm began with u-pick strawberries and a few vegetables so mom could stay home with us boys, adding raspberries, blackberries &amp; increasing the number of vegetable crops during the years. In 1987 they added a u-pick pumpkin patch.</p><p>In the fall of 2009, the farm transitioned over to Buck &amp; Heather to take it into the next phase of growth. The farm now offers a CSA program, as well as sells produce on farm and at the Warrensburg Farmer&#39;s Market. We also offer u-pick strawberries &amp; blackberries &amp; continue the pumpkin patch each fall. Our goal is to offer our customers a wonderful experience and great high-quality local produce.</p>","<p>At the farm you&#39;ll find strawberries, blackberries, our homemade gourmet jams and jellies, a wide assortment of vegetables, homegrown beef, chicken &amp; pork, farm fresh eggs, pumpkins, as well as a selection of Missouri Grown products from chips to BBQ sauces, dip and soup mixes to hand turned wooden bowls...and much more!</p><p>And don&#39;t forget about the U-Pick patch for strawberries and blackberries! Bring your family out for a fun time at the farm!</p>","<p>You can shop our on-farm store or see us at the Warrensburg Farmer&#39;s Market on Saturday mornings (May-Sept.).</p><p>Check us out on <a href=""http://www.facebook.com/Buckeye-Acres-Produce-121632244605833/"" target=""_blank"">facebook</a> or on our <a href=""http://http://www.buckeye-acres.com/index.html"" target=""_blank"">website</a> for seasonal hours.</p>","(38.850204, -93.723137)"
"Harmony Farms","837 NW 701 Road",,"Centerview","MO","64019","Johnson","Jennifer Harpham","https://www.facebook.com/Harmony-Farms-1619535274955835/","harmonyfarmsmo@gmail.com","Thank you for taking time to learn about our heritage pork! We&#39;re positive you&#39;ll enjoy our pork as much as we do. Our goal is to provide you with the highest quality pork that is raised outdoors with the freedom to express their natural habits. Our 63-acre family farm is nestled in the northwest corner of Johnson County, MO, centrally located between I-70 and 50 hwy.<br><br>We utilize electric fencing and intensively rotate pigs through our farm&#39;s lush pastures and woodlands throughout the year before resting in our winter pastures. In addition to pasture pigs, we raise goat, lamb, and poultry. Our diverse livestock combination symbiotically uses the farm while improving pastures and soil fertility.<br><br>At Harmony Farms, our sows give birth in a peaceful setting chosen by them. We provide shelter and nesting materials (straw, hay, pasture/forage) to keep their young warm and dry. Our animals are never restricted or crated during labor. We breed the hardiest of livestock with superior mothering abilities. These mothers can farrow without crates or heat lamps in outdoor inclement weather, which is one of the reasons we raise delicious, old fashioned, heritage genetic pigs.<br><br>Diverse food sources are a part of our recipe to pork perfection. To start, we feed produce year-round from Buckeye Acres Produce in Warrensburg, MO. The variety of feed the pigs enjoy from day to day are: tomatoes, squash, pumpkins, watermelons, peppers, apples, cucumbers, eggplant and sweetcorn. In addition to the vegetables, our pigs recycle non-alcoholic grains from making whiskey from Restless Spirits Distillery and beer from Cinder Block Brewery. On the farm, this warm treat is known as &quot;pig oatmeal&quot;�. Waste bread, hard boiled eggs, and free choice pasture and hay are also farm favorites. To balance the buffet variety in their diet, we have a custom, antibiotic-free feed mixed for our farm by Vast Feeds in Warrensburg, MO. The significant assortment in their nutrition contributes to tastier pork along with heritage genetics. The longer growth time for these &quot;non-commercialized&quot;� psig allow for further flavor development and richer color of the pork.<br><br>When you&#39;re ready to take your pork to the next level, call us. Our family farm is ready to provide you with superior tasting pork raised humanely and fed for flavor. We offer finished hogs monthly and have roasters available for special events. We can sell you a pound of bacon or a whole hog for your freezer. Thank you for your support!<br><br>Thank you,<br>The Harphams","For more information about the member company visit their website information or contact them directly.","For more information about the member company visit their website information or contact them directly.","(38.888172, -93.869857)"
"Honeybloom Farms, LLC","886 SW 301 Road",,"Chilhowee","MO","64733","Johnson","Angela Moeller","http://honeybloomfarms.com","honeybloomfarms@gmail.com","Honeybloom Farms started with a dream and a lot of hard work. We believe local and fresh is always better.<br> <br>It is estimated that 80% of flowers in the United States are imported, but our flowers are Missouri grown and can go from field to vase within 24 hours. Buying local not only leaves a much smaller carbon footprint than buying imported goods but also helps support our local economy.","We offer seasonal fresh cut flowers and are currently building up bee hives so we can produce local raw honey in the future.","Follow us on <a href=""http://www.honeybloomfarms.com/"" target=""_blank"">www.honeybloomfarms.com</a>, <a href=""http://www.facebook.com/honeybloomfarms/"" target=""_blank"">Facebook</a> and/or <a href=""http://www.instagram.com/honeybloomfarms/"" target=""_blank"">Instagram</a> for updates on where we will be selling.","(38.622835, -93.805225)"
"Warrensburg Farmers' Market","125 North Holden Street Suite C",,"Warrensburg","MO","64093","Johnson","Monica Mitcheltree","https://warrensburgmainstreet.org/farmers-market/","farmersmarket@warrensburgmainstreet.org","The Warrensburg Farmers&#39; Market is our county-wide market that supplies fresh locally grown produce as well as jams, jellies, artisan and sweet breads along with a variety of other home grown products. We also have an artisan component to the market as we offer locally hand carved wood products, wall hangings, sweaters, scarves and much more.<br><br>The market has special events that include Military Appreciation Day, Customer Appreciation Day, Health &amp; Fitness Day and Safety Day. We include children&#39;s events at the market on special days as well. Entertainment is offered most Saturdays at the market.","<p>The Warrensburg Farmers&#39; Market carries a variety of locally grown and locally made products. The items include but are not limited to garden fresh vegetables, fresh fruits, dog treats, wood and textile artisans, sweet breads, cookies, cakes and artisan breads.<span style=""font-size: 12px;""> We also have locally sourced cooking marinades, spices, jams and jellies, herbs, plants, and fresh-cut flowers. </span></p>","<p>The Warrensburg Farmers&#39; Market is located on the Johnson County Courthouse Lawn on North Holden Street on Saturdays from 8:00 am until noon.</p><p>The Warrensburg Winter Farmers&#39; Market is to be determined as the market continues to look to building the market variety. </p>","(38.7640056, -93.740123)"
"Holden Farmers' Market","101 S. Market Street",,"Holden","MO","64060","Johnson","Paula Sechrest",,"p_sechrest@yahoo.com","May- October, Saturday 8:00 a.m.- 12:00 p.m.","The Holden Farmers&#39; Market sells a variety of products.","The Holden Farmers&#39; Market is located at 101 S. Market Street.","(38.718835, -93.990711)"
"Malvitz Family Farm","646 SW 601st Rd",,"Centerview","MO","64019","Johnson","Brittney Malvitz","https://www.malvitzfamilyfarm.com","bk_malvitz@yahoo.com","We moved to the country after we had our first son, where we started out with a flock of six chickens. We quickly fell in love with the farm life and realized we needed more space and land for our dream farm. We purchased an old farmhouse on more land and have been working on making it our own. In the fall of 2019 we purchased our first Kunekune gilts. We had zero experience with pigs, so we were unsure about what we were getting ourselves into. Needless to say, we fell in love with this amazing pig and things quickly took off from there. We now have an ever expanding herd that we are slowly gearing towards pork production. Our goal is to be able to provide pasture pork to families in our area and at our local farmers market.","<p>We pride ourselves in providing humanely raised pasture pork. Our pigs are treated with love and respect until their last day. We sell quality, registered Kunekune pig breeding stock and meat grow outs. We also breed a variety of meat rabbits in small colonies and offer humanely raised whole rabbit. We utilize rendered lard from our pigs and goats milk from another local farm to create handcrafted soaps and natural lip balms.</p>","121 Farmhouse Kitchen in Warrensburg, MO TWT Farmers Market in Knob Noster, MOWarrensburg Farmers Market every Saturday from 8-12 May through SeptemberContact us for farm visits","(38.6708961, -93.867957)"
"Lebanon Farmers' Market","201 S. Jefferson Ave",,"Lebanon","MO","65536","Laclede","Kate Bolden","https://www.facebook.com/pg/Lebanon-Farmers-Market-120226951341240/about/?ref=page_internal","boldenkate@gmail.com","<p>April 16th - October, Wednesday 11 a.m.- 3 p.m., Saturday 8 a.m.- 1 p.m.</p>","<p>Fruits, vegetables, honey, eggs, turkeys, rabbits, berries, beef, baked goods, crafts, jams, jellies and plants</p>","<p>The Lebanon Farmers&#39; Market is located at The Market Pavilion, 210 S Jefferson Ave, Lebanon, MO.</p>","(37.668843, -92.649681)"
"Lafayette County Farmers' Market - Odessa","2nd Street Railroad Tracks",,"Odessa","MO","64076","Lafayette","Jeff Beckner","https://www.facebook.com/OdessaMoFarmersMarket/","burroakfarm64071@yahoo.com","The Lafayette County Farmers Market- Odessa is open May through Labor Day on Thursday from 4:30 pm to 7 pm.","The Lafayette County Farmers Market- Odessa sells a variety of products.","May- Labor Day, Thursday, 4:30pm- 7:00pm","(39.000276, -93.954107)"
"Lafayette County Farmers Market- Higginsville","Across from high school on Hwy 13",,"Higginsville","MO",,"Lafayette","Anne Trokey","https://www.facebook.com/HigginsvilleFarmersMarket/?","anniegoolsby@yahoo.com","The Lafayette County Farmers Market- Higginsville is open May through August on Tuesday from 4 pm to 6 pm.","The Lafayette County Farmers Market- Higginsville sells a variety of products.","The Lafayette County Farmers Market- Higginsville is located across from the high school on Hwy 13.","(39.073072, 39.073072)"
"Aurora Local Farmers' Market - Summer Market","Sutherlands Parking Lot",,"Aurora","MO","65605","Lawrence","Trish Matheny",,"mathenytrish@yahoo.com","The market gathers in the Sutherlands Parking lot at Highway 60 and 39 on Wednesdays at 8 am until 12 pm and Saturdays 7 am until 12 pm, May through October.","The market gathers on Wednesdays from 8 am until 12 pm and Saturdays 7 am until 12 pm, May through October and on Saturdays from 9 am until sellout, November through April.","Summer Market: May through October every Wednesday, 8 am-12 pm and every Saturday, 7 am-12 pm.<br><br>Winter Market: November through April every Saturday 9am until sellout.","(36.994072, -93.719074)"
"Country Roads Family Fun Farm, L.L.C.","15144 Hwy. 97",,"Stotts City","MO","65756","Lawrence","Scott Cloud","http://www.countryroadsfun.com","dscloud1962@gmail.com","<p>Started in 2018, Country Roads Family Fun Farm is a family-owned, full-scale farm entertainment attraction open every weekend from St. Patrick&#39;s Day until mid- November (and even two weekends for Christmas). </p><p>We specialize in family oriented farm fun from giant slides, barn swings, hay mountain and petting zoo to hayrides, train rides, corn maze, pumpkin patch and a huge bounce pillow. </p><p>There is something for everyone at Country Roads Family Fun Farm!</p>","<p>Large pumpkin patch, corn stalks, straw bales, mums</p><p>Antiques, primitives, hand-made barnwood furniture, barnwood decor</p><p>Home grown vegetables: sweet corn, green beans, tomatoes, cucumbers, squash, onions and carrots</p><p>Event services: field trips, weddings, birthday parties, company family fun days and family reunions</p><p>Custom planning available!</p>","<p>Located 2 miles west of exit 38 (Stotts City) off I-44 on Highway 97  </p><p>15144 Hwy 97 </p><p>Stotts City, MO 65756</p>","(37.073388, -93.97982)"
"Canton Farmers' Market / Canton Community Center","210 N 7th Street",,"Canton","MO","63435","Lewis","Crystal Nelson","http://www.cantoncommunitycenter.com/farmers-market.html","cantoncommunitycenter@gmail.com","We are a local community center organizing a farmers&#39; market to benefit the community.<br><br>We were incorporated in 2014 and have been providing community events as fundraisers FREE OF CHARGE. This market has no set up fee. It is purely for the benefit of local producers and consumers. We aim to bring an organized market for distribution to benefit all local needs.","We need and have multiple vendors that are producing organic or homegrown produce as well as ointments and all-natural products.","210 N. 7th Street in Canton on 1st and 3rd Saturdays of every month from May - September starting at 8 am to 12 pm.","(40.131409, -91.523424)"
"Sugar Creek Piedmontese","343 Barrett Road",,"Elsberry","Mo","63343","Lincoln","Beth Lavy","http://Www.sugarcreekpiedmontese.com","sugar_creek_pied@yahoo.com","<p>See below. </p>","We raise Piedmontese cattle from birth to finish. SCP also raise lambs from weaning to finish. We have several hens for fresh eggs. SCP will have fresh raised chicken in early May","SCP sells on-line and at Farmers Market. You can find us at the Lake St. Louis Farmers Markets at the Meadows Shopping Center and at the Creve Coeur Farmers Market","(39.110934, -90.944468)"
"Lincoln County Farmers' Market","43 Front St",,"Troy","MO","63379","Lincoln","Wanda Gleason","http://www.lincolncountyfarmersmarket.org","gleasonwanda@gmail.com","<p>We started this new farmers&#39; market in March 2017 with a mission to help farmers and the community. We want to get fresh produce grown by our farmers and animals to the community. Follow us on Facebook at Lincoln Co. Farmers Market</p>","Plants of all kinds including vegetables and flowers, fresh produce, rabbits, goats, chickens, quail eggs, Amish baked goods and an assortment of jams and jellies.","<p>Lincoln County Farmers market is at Tractor Supply 170 Market place Dr. Troy Mo starting March 5, 2022. We are open every Saturday in March through October from 8 a.m. - 1 p.m.</p>","(38.9861033, -90.976525)"
"Market on Main - Winfield's Farmers & Artisans Market","210 Main Street",,"Winfield","MO","63389","Lincoln","Sarah M Long",,"winfieldmarketonmain@gmail.com","The City of Winfield Farmers Market will hold it&#39;s first season for Market on Main Winfield&#39;s Farmers and Artisans Market in 2017.. The market&#39;s mission is to improve the health of our residents while providing a venue where local farmers, producers, crafters, and artisans can come together to provide a variety of fresh produce and related products directly to our residents and visitors. We have a committee working hard to bring this initiative to our community and the surrounding areas!","In an effort to bring high quality produce to our community and support our local farmers, we are asking all products sold at the market must be from a 100 mile radius of Winfield, MO unless otherwise approved by the Board of Directors for example a specialty crop (e.g. pecans). All products sold by a specific vendor must be grown by that vendor or if handcrafted, must have acquired a substantial part of its value from crafting of the vendor.","The Farmers Market will be held every Saturday from 8am to noon beginning the first Saturday of May through the last Saturday in October.<br><br>The convenient location is at 210 Main Street, which lies off of the Hwy. 79 corridor. The location will have approximately 8,000 average daily traffic which gives this market the potential to be heavily visited!","(38.995638, -90.738258)"
"Marceline Farmers' Market","124 E. Ritchie Ave.",,"Marceline","MO","64658","Linn","Dennis VanDyke","http://www.facebook.com/pg/Marceline-Farmers-Market-177793465612753","d-dvandyke@hotmail.com","Walsworth Community Center is the go to place for many local activities around the Linn County Marceline area. In April 2018, a need was identified for a Farmers&#39; Market in the area. The Community Center decided to take this on as a weekly/year round indoor/outdoor farmers’ market. We set up every Tuesday from 4 p.m. – 7 p.m. for the vendors to sell their products.<br> ","All garden produce, specialty jams, jellies, relish.<br> <br>Home baked goods, goat cheese products, goat milk bath and home products.<br> <br>Crafts and home sewn products, USDA inspected frozen pork products.<br> <br>A place to carry out or eat in for the evening meal from a local cook or food truck.<br> ","Walsworth Community Center is located one block off of Marceline&#39;s Main Street, USA just across from the Ripley Park. The building itself can hold 60 spaces for our entrepreneurs. There is plenty of space outside to park a truck and sell directly from there.<br><br>The market is open year round, most Tuesdays from 4 p.m. – 7 p.m., set up is allowed from 3 p.m.<br> ","(39.714534, -92.949519)"
"Brookfield Farmers' Market","542 S Main St",,"Brookfield","MO","64628","Linn","Zandy Larson","https://www.facebook.com/Brookfield-MO-Parks-and-Recreation-1484138141798646/","zlarson@brookfieldcity.com","We are nestled in a beautiful shaded park and offer shopping in a fun relaxing atmosphere. Our loyal customers know they will receive the finest locally grown produce and baked goods fresh from the oven. On the 2nd Saturday of each month we celebrate &quot;Customer Appreciation Day&quot; with hot dogs and sometimes even a little local entertainment to make their visit more memorable. Our vendors offer a wide variety of produce, baked goods, crafts, plants, jams &amp; honey. They know their products because they made it or grew it.<br><br>If you get a chance, come give us a visit. Your always welcome!!!","Our vendors are welcome from all the surrounding communities and they bring us a wide variety of products. We have fresh clover honey, bedding plants to help you start your own garden, flowers of all kinds, and all the fruits, berries and vegetables the season and area has to offer. Our bakers are so popular there&#39;s no need for you to bake all summer. We have wool socks from local sheep, farm fresh eggs, pickles, salsa, and spicy jalapeno sauces that are unforgettable. Later in the season, watermelon, mums, cornstalks and pumpkins are abundant. The handmade crafts range from crocheted kitchen towels to tie dyed t-shirts and beaded earrings.","<p>We are open every Saturday 8:00 am to noon, year round. Prenger&#39;s Foods Grocery Store parking lot is located at 542 S Main Street. Look for our big &quot;Brookfield Farmers&#39; Market&quot; sign.</p><p>Set up needs to be complete and sales can then start at 3:00 PM every Thursday from May through September. </p>","(39.7778322, -93.071656)"
