"number","dorregionnumber","type","name","address1","address2","city","state","zipcode","located_in","county","phone","fax","size","email","agent","officemanager","contractmanager","daysopen","daysclosed","holidaysclosed","additionaldaysclosed","remarks","latlng","twitter_url","facebook_url","textingphonenumber","managercontactnumber","managercontactnumber2","othercontactinfo","additional_license_office_info"
"119","1","1MV","CAMERON","508 LANA DR",,"CAMERON","MO","64429-0000",,"Clinton","(816) 632-4830","(816) 632-4831","1","CAMERONAGENTOFFICE@DOR.MO.GOV","CAMERON LICENSE OFFICE","BECKY CURTIS",,"Monday - Friday - 9:00 to 5:00, 1st & Last Saturday - 9:00 to 12:00",,"Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22, 7/2/22, 9/3/22, 11/25/22, 11/26/22,",,"
,  
(39.752195, -94.233915)",,"https://www.facebook.com/cameronlicense/",,,,"Public E-Mail: Cameron@yorkmanagementgroup.com","Other Services and Initiatives: Office will have a greeter to ensure customers has proper documents, Free Wi-Fi, Charging Station, and Take a Number System."
"056","6","1MV","CAMDENTON","108 CECIL STREET, SUITE H",,"CAMDENTON","MO","65020-0000","CAMDENTON CENTER","Camden","(573) 346-7029","(573) 346-0091","3","CAMDENTONAGENTOFFICE@DOR.MO.GOV","BELLE HART SCHMIDT, LLC","Lynette Happe",,"Monday - Friday - 9:00 to 5:00, Last Saturday of the Month - 9:00 to 1:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/11/2022, 5/28/22, 7/2/22, 11/25/22, 11/26/22, 12/23/22, 12/24/22",,"
,  
(38.024043, -92.725443)","www.twitter.com/camdentonlic","https://www.facebook.com/Camdenton-License-Office-423614327792245/","(573) 286-0535",,,"Public E-mail Address: camdenton@molicense.comContractor's Website: www.molicense.comLicense Office Website: http://www.molicense.com/de-soto-1/","Other Services and Initiatives: Office will have a document checker, telephone operator, or greeter to assist customers while office clerks process transactions, Motor Vehicle transaction drop –off service for busy times. Ways to contact office: Public E-mail, Facebook, Twitter and Texting Number. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area. Customer Satisfaction Initiatives: Completed comment cards will be used in drawing. Other Services and Initiatives: Play area will be available within the waiting area for customer’s children."
"098","14","1MV","MARBLE HILL","301 UNION ST",,"MARBLE HILL","MO","63764-0000","UNIVERSITY OF MISSOURI EXTENSION OFFICE","BOLLINGER","(573) 238-3225","(573) 238-0098","1","MARBLEHILLAGENTOFFICE@DOR.MO.GOV","MARIAN R HUTCHINGS","MADELEINE KINDER",,"Mon, Tue, Thur, Fri - 9:00 to 5:00, Last Saturday - 9:00 to 12:00",,"Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21 p.m. only), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/31/2022 (at 11:00 AM until 12:00 PM ), 5/3/2022 (at 1:00 PM until 2:00 PM ), 5/27/22, 5/28/22, 6/6/2022, 06/07/22, 06/08/22, 06/09/22, 6/10/2022 (open at 9:00 AM ), 7/5/22, 11/25/22, 11/26/22",,"
,  
(37.299458, -89.979956)",,"https://www.facebook.com/Marble-Hill-License-Office-348186508977061/",,,,"PUBLIC EMAIL: marblehilllb@gmail.com","Ways to contact office: Email or ""Contact Us"" link on the Internet, and Facebook(links listed below). Services for the Elderly or Disabled: Special Appointments,  Process Transactions in the customer waiting area. Customer Satisfaction Initiatives: Completed Comment Cards will be used in drawing."
"150","10","1MV","BONNE TERRE","30 N ALLEN ST",,"BONNE TERRE","MO","63628-0000","CHAMBER OF COMMERCE","St. Francois","(573) 358-3584","(573) 358-1101","2","BONNETERREAGENTOFFICE@DOR.MO.GOV","BONNE TERRE CHAMBER OF COMMERCE","SARA STEGALL",,"MONDAY-FRIDAY - 9:00 to 5:00, LAST SATURDAY - 9:00 to 1:00, 1ST & LAST BUSINESS DAY OF MONTH - 8:30 to 5:30",,"New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), President’s Day (02/21/22),  Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22, 6/20/22, 11/25/22",,"
,  
(37.9223848, -90.5503271)",,"https://www.facebook.com/bonneterrelicenseoffice/",,,,"Public E-mail Address: Bonneterreagentoffice@dor.mo.gov",
"183","8","1MV","IMPERIAL","1238 MAIN ST",,"IMPERIAL","MO","63052-0000",,"Jefferson","(636) 464-3330","(636) 464-2326","3","IMPERIALAGENTOFFICE@DOR.MO.GOV","BELLE HART SCHMIDT, LLC","Adrian Glover",,"Monday - Friday - 9:00 to 5:00, Saturday - 8:00 to 1:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/13/2022 (at 3:30 PM ), 5/28/22, 6/17/2022 (at 1:00 PM ),      7/2/22, 11/25/22, 11/26/22, 12/23/22, 12/24/22",,"
,  
(38.3692727, -90.3804844)",,"https://www.facebook.com/Imperial-License-Office-755778484498767/","(314) 698-8664",,,"Website: www.molicense.com/imperial/E-Mail: imperial@molicense.com","Special Services for the elderly or disabled: ADAAA compliant restroom, Curb-side service, Special appointments available, assist with changing or replacing plates/tabs, Assist in in and out of the license office and process transactions in the customer waiting area instead of the customer service counter, direct customers to the front of the line, and wheelchair availability. Customer satisfaction: completed comment cards and entered into drawing. Ways to contact: Email, Social Media, and Texting (listed below)."
"171","5","1MV","OLIVETTE","9652 OLIVE BLVD",,"ST LOUIS","MO","63132-0000","OLIVETTE CENTER","St. Louis County","(314) 692-8222","(314) 872-6990","3","OLIVETTEAGENTOFFICE@DOR.MO.GOV","BEACON VIRTUAL ASSISTANTS, LLC","JEFFREY RUNNELS",,"Monday - Friday - 8:00 to 6:00, Saturday - 8:30 to 1:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22, 7/2/22, 9/3/22, 11/23/22 (p.m. only), 12/24/22",,"
,  
(38.6732345, -90.3889384)","www.twitter.com/OlivetteLicense","www.facebook.com/OlivetteLicenseOffice","(314) 252-8357",,,"Public E-mail Address: olivettelicenseoffice@gmail.comContractor's Website: www.beaconvirtualassistants.com","Other services and Initiatives: Office will have a greeter to ensure customers has proper documents, Motor Vehicle transaction drop –off service for busy times. Ways to contact office: Public E-mail, Facebook, Twitter and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line. Customer Satisfaction Initiatives: completed comment cards will be used in drawing."
"064","11","1MV","CRANE","103-2 SOUTH STREET",,"CRANE","MO","65633-0000","WALKER REALTY & INSURANCE","Stone","(417) 723-8552","(417) 723-8536","1","CRANEAGENTOFFICE@DOR.MO.GOV","MCMENAMY VENTURES, LLC","NAOMI MCCULLOUGH",,"Tuesday - Friday - 9:00 to 4:30, Saturday - 8:00 to 12:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21)-closing at 1:00pm, New Year's Day Observed (12/31/21 p.m. only), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/15/22 (p.m. only), 4/16/22, 5/28/22, 7/5/2022, 07/06/22, 07/07/22,  07/08/22,  07/09/22, 07/11/22,  9/3/22,       11/25/22, 11/26/22, 12/24/22",,"
,  
(36.8981128, -93.573544)",,,"(417) 880-1923",,,,"Ways to contact office: Texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line. Customer Satisfaction Initiatives: completed comment cards will be used in drawing. Motor Vehicle transaction drop-off service."
"115","12","1MV","MARSHFIELD","101 EAST JEFFERSON",,"MARSHFIELD","MO","65706-0000",,"Webster","(417) 468-5100","(417) 468-3085","2","MARSHFIELDAGENTOFFICE@DOR.MO.GOV","LICENSE OFFICE SERVICES, LLC","CYNTHIA ROWDEN",,"Monday - Friday - 8:00 to 5:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/11/2022 (at 11:00 AM ), 4/15/22, 11/23/22, 11/25/22, 12/23/22",,"
,  
(37.3391109, -92.90684)",,"https://www.facebook.com/Marshfield-License-Office-103347646665006","(417) 319-6039",,,"Public E-mail Address: MARSHFIELD.LOS@GMAIL.COMContractor's Website: WWW.LOSLLC.COM","Other services and Initiatives: Motor Vehicle transaction drop–off service for busy times. and Motor Vehicle Renewal Only Line. Ways to contact office: Public E-mail, Facebook, and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line. Customer Satisfaction Initiatives: completed comment cards will be used in drawing. Free Wi-Fi"
"133","8","1MV","ARNOLD","108 RICHARDSON CROSSING",,"ARNOLD","MO","63010-0000",,"Jefferson","(636) 461-0846","(636) 461-0233","3","ARNOLDAGENTOFFICE@DOR.MO.GOV","SCHMIDT MANAGEMENT LLC","PAUL RAMSEY SCHMIDT SR",,"MONDAY - FRIDAY - 9:00 to 5:00, SATURDAY - 9:00 to 1:00",,"Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22), New Year's Day Observed (01/02/23), Martin Luther King Day (01/16/23), President’s Day (02/20/23), Memorial Day (05/29/23), Juneteenth Observed (06/19/2023), Independence Day (07/04/23), Labor Day (09/04/23), Veterans Day (11/10/23), Thanksgiving (11/23/23), Christmas Day Observed (12/25/23)","7/2/22, 9/3/22, 11/25/22, 11/26/22, 12/24/22, 5/27/23, 9/2/23, 11/24/23, 11/25/23",,"
,  
(38.41338, -90.38363)",,,,,,"Public E-mail Address: ArnoldAgentOffice@dor.mo.gov",
"164","13","1MV","MOUNTAIN VIEW","504 W HWY 60",,"MOUNTAIN VIEW","MO","65548-0000","POLICE DEPARTMENT BUILDING","Howell","(417) 934-2387","(417) 934-1807","1","MOUNTAINVIEWAGENTOFFICE@DOR.MO.GOV","CYNTHIA BLADES","Lindsay Woolsey",,"Monday - Friday  - 9:00 to 4:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/20/2022, 7/1/2022, 11/25/22, 12/23/22",,"
,  
(37.001428, -91.703359)",,,"(417) 293-9331",,,,"Ways to contact office: Texting. Services for the Elderly or Disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process Transactions in the customer waiting area, direct customers to front of the line. Other Services: Motor Vehicle transaction drop-off service."
"025","2","1MV","KEYTESVILLE","306 SOUTH CHERRY",,"KEYTESVILLE","MO","65261-0000","CHARITON COUNTY COURTHOUSE","Chariton","(660) 288-3351","(660) 288-3041","1","KEYTESVILLEAGENTOFFICE@DOR.MO.GOV","DOUG & CHERI, LLC","PATRICIA MCKINSTRY",,"Monday - Friday - 8:30 to 4:30","Monday - Friday from 12:00 to 1:00","Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/15/22, 4/18/22, 7/5/22, 11/25/22",,"
,  
(39.4332596, -92.9415233)",,,,,,,"**CDL Licenses on Mondays only -- all other license renewals every day of the week. Masks are required in this office** This office will provide the following services and initiatives: Restroom and Wi-Fi. Special Services for the elderly and disabled: Access to an ADAAA compliant restroom. Other services and initiatives: Free Wi-FI."
"096","14","1MV","KENNETT","103 SOUTH MAIN",,"KENNETT","MO","63857-0000",,"Dunklin","(573) 888-6744","(573) 888-2077","2","KENNETTAGENTOFFICE@DOR.MO.GOV","PICKARD ENTERPRISES, LLC","Lauren McCormick",,"Monday - Friday - 8:30 to 4:30, Last Saturday - 8:30 to 12:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/13/2022 (at 1:00 PM ), 11/25/22",,"
,  
(36.2366515, -90.0568205)",,"https://www.facebook.com/kennettlicense.bureau","(573) 840-6007",,,"Public Email: Kennettlb@yahoo.com","Special services for the elderly and disabled: ADAAA compliant restroom, curb-side service, assist with changing or replacing license plates and/or tabs. Other services and initiatives: Motor vehicle renewal only line, motor vehicle drop off service. Ways to contact: Public Email and Social Media(links listed below)."
"117","3","1MV","EXCELSIOR SPRINGS","115 CROWN HILL SUITE 1",,"EXCELSIOR SPRINGS","MO","64024-0000",,"Clay","(816) 630-6612","(816) 630-6610","2","EXCELSIORSPRINGSAGENTOFFICE@DOR.MO.GOV","YORK MANAGEMENT GROUP, LLC","NENA MCKOWN",,"Monday - Friday - 8:30 to 5:30, First & Last Saturday - 9:00 to 12:00",,"Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/10/2022, 5/28/22, 7/2/22, 9/3/22, 11/25/22, 11/26/22",,"
,  
(39.3391469, -94.250864)","https://twitter.com/excelsior115","https://www.facebook.com/ExcelsiorSprgs","(314) 730-0606",,,"Public E-Mail: excelsiorsprings@yorkmanagementgroup.com","Ways to contact office: Email or ""Contact Us"" link on the Internet, Facebook, Twitter and Texting. Services for the Elderly or Disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process Transactions in the customer waiting area, direct customers to front of the line, wheelchair availability. Customer Satisfaction Initiatives: Completed Comment Cards will be used in drawing. Other Services: Motor Vehicle transaction drop-off service, Free WiFi."
"041","2","1MV","MACON","210 N RUBEY",,"MACON","MO","63552-0000",,"Macon","(660) 385-3416","(660) 395-3416","1","MACONAGENTOFFICE@DOR.MO.GOV","DOUG & CHERI, LLC","CHERI GALASKE",,"Monday  - Friday - 8:00 to 5:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/11/2022 (at 8:00 AM until 10:00 AM ), 4/15/22, 4/18/22, 7/5/22,     11/25/22",,"
,  
(39.7388611, -92.4714199)",,"https://www.facebook.com/MaconLicenseOffice/","(660) 651-2629",,,"Email: maconlicensing@cvalley.net","Ways to contact office: Email or ""Contact Us"" link on the internet, Social Media and texting number. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, process transactions in the customer waiting area. Other Services: Motor Vehicle drop off services and free WiFi."
"152","11","1MV","MONETT","200 EAST BROADWAY",,"MONETT","MO","65708-2108","MONETT CHAMBER BUILDING","Barry","(417) 235-6678","(417) 236-0012","2","MONETTAGENTOFFICE@DOR.MO.GOV","MONETT CHAMBER OF COMMERCE","MONICA IBARRA",,"Monday - Friday - 8:00 to 5:00",,"Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Memorial Day (05/30/22), JIndependence Day (07/04/22), Labor Day (09/05/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","11/25/2022, 12/23/22 (p.m. only)",,"
,  
(36.9202814, -93.9256596)",,"www.facebook.com/MonettLicenseOffice",,,,"Public E-mail Address: jeff@monett-mo.com","Other services and initiatives: Office will have a document checker prior to the customer arriving at the counter to manage wait times, Motor Vehicle renewal line only when the office is busy. Ways to contact office: Public E-mail, Facebook. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area. Customer Satisfaction Initiatives: Completed comment cards will be used in drawing. Other Services and Initiatives: Motor vehicle transaction drop-off service that is offered daily, free Wifi available to customers"
"076","13","1MV","HARTVILLE","440-A INDUSTRIAL DR",,"HARTVILLE","MO","65667-0000",,"Wright","(417) 741-7470","(417) 741-7471","1","HARTVILLEAGENTOFFICE@DOR.MO.GOV","TAMARA SHERMAN","TAMARA SHERMAN",,"Monday, Tuesday, Thursday and Friday - 8:30 to 4:30, 7/31/2019 - 8:30 to 4:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21 p.m. only), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/15/22, 4/15/2022, 7/5/2022, 11/25/22",,"
,  
(37.247055, -92.507431)",,"https://www.facebook.com/Hartville-License-Office-441479280002002/?ref=bookmarks","(417) 872-6404",,,"Public Website: www.hartvillelicenseoffice.com","Special Services for the elderly or disabled: ADAAA compliant restroom. Special appointments available. Ways to contact: Email or ""Contact Us"" link on the internet and Social Media, and Texting (links listed below)"
"111","13","1MV","EMINENCE","16260 PINE ST",,"EMINENCE","MO","65466-0000",,"Shannon","(573) 226-3199","(573) 226-3190","1","EMINENCEAGENTOFFICE@DOR.MO.GOV","LAURIE MCLAIN FLEMING","LAURIE FLEMING",,"Tuesday - Friday - 8:30 to 4:30","Tuesday - Friday from 12:00 to 1:00","Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","11/8/22, 11/9/22, 11/10/22, 11/25/22",,"
,  
(37.14774, -91.35817)",,"https://www.facebook.com/Eminence-License-Office-1999408996794862/","(417) 260-7204",,,,"Ways to contact the office: Facebook and Texting (information listed below). Special services for the elderly or disabled: Special appointments available, assist with changing or replacing license plates and/or tabs. Other services and intitatives: Motor vehicle transaction drop-off service"
"036","6","1MV","FULTON","354 COUNTRY MEADOWS LANE",,"FULTON","MO","65251-0000","COUNTRY MEADOWS SHOPPING CENTER","Callaway","(573) 642-1100","(573) 642-1102","2","FULTONAGENTOFFICE@DOR.MO.GOV","PROJECT MS","DeDe Nichols",,"Monday - Friday - 9:00 to 5:00, Last Saturday - 9:00 to 12:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/2022, 11/25/22, 11/26/22, 12/23/22",,"
,  
(38.8364734862392, -91.95475101470947)","@projectms10","https://www.facebook.com/projectms.sherry","(573) 470-5149",,,"Contractor's Website: www.projectms.net","Ability to join virtual lines, schedule appointments from your computer or mobile device and receive wait time updates. Ways to contact office: Email or ""Contact Us"" link on the Internet, Facebook, Twitter and Texting (links listed below). Services for the Elderly or Disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process Transactions in the customer waiting area, direct customers to front of the line, Wheelchair availability. Customer Satisfaction Initiatives: Completed Comment Cards will be used in drawing. Other Services: Motor Vehicle transaction drop-off service, Free WiFi."
"039","2","1MV","KIRKSVILLE","105 W Potter Ave",,"KIRKSVILLE","MO","63501-0000",,"Adair","(660) 665-0292","(660) 665-2877","3","KIRKSVILLEAGENTOFFICE@DOR.MO.GOV","Doug & Cheri, LLC","Lacee Wells",,"MON - FRI - 08:00 to 05:00",,"New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/11/2022 (at 8:00 AM until 10:00 AM ), 4/15/22, 4/18/22, 7/5/22, 11/25/22",,"
,  
(40.20985, -92.58166)",,,,,,,
"124","10","1MV","OWENSVILLE","1106 WEST HWY 28",,"OWENSVILLE","MO","65066-0000","FARM BUREAU BUILDING","Gasconade","(573) 437-4182","(573) 437-7054","1","OWENSVILLEAGENTOFFICE@DOR.MO.GOV","GASCONADE COUNTY FARM BUREAU","DEBORA HECK",,"Monday - Friday - 8:30 to 4:30, All Saturdays except last - 8:30 to 11:30, Last Saturday of the month - 8:30 to 12:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Memorial Day (05/30/22), Juneteenth (06/20/22),  Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/9/2022 (at 8:30 AM until 9:00 AM ), 5/28/22, 7/2/22, 7/13/2022, 07/14/22, 07/15/22, 07/16/22,  7/18/2022 (open at 8:30 AM ),       9/3/22, 11/25/22, 11/26/22, 12/24/22",,"
,  
(38.336974, -91.519297)",,,,,,"Public E-mail Address: Owensvillelicense@hotmail.com","Other services and initiatives: Public Restroom, Motor Vehicle Renewal only line, greeter to ensure customers has proper documents. Ways to contact: Email. Customer Satisfaction Initiatives: completed comment cards will be used in drawing."
