"hydrant_id","address_key","municipality","location_description","street_name","suffix","city","plan_sheet","location"
"P1358","94978","PR","N SIDE; 240' W OF HAMILTON ST","ATLANTIC","AV","PROVIDENCE","S39","(41.79781271762, -71.4214311173)"
"P2237","73159","PR","E SIDE; 22' N OF SMITH ST","HILLTOP","AV","PROVIDENCE","Q46","(41.83872843162, -71.4356826885)"
"P2153","74753","PR","N SIDE; 12' W OF W LINE OF CAPRON ST","CHAFFEE","ST","PROVIDENCE","P43","(41.819348857669, -71.4444523351)"
"P1141","72234","PR","W SIDE; 141' N OF DURFEE ST","HARRISON","ST","PROVIDENCE","R42","(41.81398079952, -71.4291667404)"
"P1591","72164","PR","NE CORNER OF BARCLAY ST","BROADWAY"," ","PROVIDENCE","S43","(41.82175683132, -71.4214753017)"
"P1314","73310","PR","S SIDE; 430' E OF WOODWARD RD","MINNESOTA","ST","PROVIDENCE","R-50","(41.85799469337, -71.4294005898)"
"P2041","13295","PR","SW SIDE; 228' SE OF RANGE OF LENOX AVE","ELMWOOD","AV","PROVIDENCE","P46","(41.79459281652, -71.4244437525)"
"P1623","72139","PR","N SIDE; 50' W OF RANGE OF N LINE OF CAREY ST","FEDERAL","ST","PROVIDENCE","S43","(41.82220023567, -71.4212598453)"
"P0766","73315","PR","E SIDE; 170' N OF N LINE OF BOLTON AVE","KIMBALL","ST","PROVIDENCE","P46","(41.83586491829, -71.4486848277)"
"P1712","72848","PR","N SIDE; OPP STANIFORD ST","BLACKSTONE","ST","PROVIDENCE","T41","(41.8094996677, -71.4119821929)"
"P1114","66386","PR","E SIDE; OPP DIVISION ST","BRIDGHAM","ST","PROVIDENCE","R42","(41.81540158274, -71.4275815259)"
"P1122","75021","PR","N SIDE; 269' E OF ACADEMY AVE","HEALTH","AV","PROVIDENCE","P44","(41.827913647626, -71.4427458612)"
"P0527","72168","PR","E SIDE; 255' N OF ADMIRAL ST","CHARLES","ST","PROVIDENCE","S47","(41.84119480428, -71.4174692693)"
"P2205","73464","PR","SE CORNER OF WESTMINSTER ST","HAMMOND","ST","PROVIDENCE","R42","(41.816775268642, -71.4289913955)"
"P0124","73735","PR","N SIDE; 261' W OF DOUGLAS AVE","AUGUST","ST","PROVIDENCE","R47","(41.84302004076, -71.4287303401)"
"P1610","72741","PR","S SIDE; 200' E OF BROOKE ST","CHARLESFIELD","ST","PROVIDENCE","U-44","(41.82404707912, -71.3980180598)"
"P1160","75646","PR","E SIDE; 128.5' N OF N PROP LINE OF HOPPIN ST","BASSETT","ST","PROVIDENCE","T42","(41.8168641055, -71.4120935885)"
"P2198","96549","PR","NE CORNER OF CLEVELAND ST","LAUREL HILL","AV","PROVIDENCE","O42","(41.81594741465, -71.4558146766)"
"P2590","72427","PR","S SIDE; 260' E OF DEXTER ST","BURNETT","ST","PROVIDENCE","R40","(41.80286537219, -71.429452703)"
"P2836","72854","PR","N SIDE; 270' W OF W LINE OF SMITHFIELD AVE","FOCH","AV","PROVIDENCE","T50","(41.85711439905, -71.411918478)"
"P1868","73506","PR","E SIDE; OPP HOLLIS ST","DIAMOND","ST","PROVIDENCE","R41","(41.81063807578, -71.4296163697)"
"P0786","74279","PR","E SIDE; 107' S OF MATTIE ST","MELISSA","ST","PROVIDENCE","O43","(41.821144841869, -71.459834764)"
"P2879","72644","PR","E SIDE; 2' N OF RANGE OF N LINE OF LONGFELLOW ST","MELROSE","ST","PROVIDENCE","S38","(41.79183388453, -71.4191661579)"
"P1534","72447","PR","N SIDE; 15' E OF E LINE OF SORRENTO ST AT HOUSE #211","ALTHEA","ST","PROVIDENCE","Q41","(41.80855543157, -71.4365980664)"
"P0453","74277","PR","S SIDE; 284' E OF E LINE OF MELISSA ST","BARBARA","ST","PROVIDENCE","O43","(41.82045239153, -71.4589929505)"
"P1635","72364","PR","S SIDE OF MARVIN ST; 447' W OF W LINE OF MESSER ST","MARVIN","ST","PROVIDENCE","Q42","(41.81404686026, -71.4382058845)"
"P3050","91428","PR","S SIDE; 310' E OF E SIDE OF FRANCIS ST","AMERICAN EXPRESS","WY","PROVIDENCE","S44","(41.82759237806, -71.4142248126)"
"P0666","74347","PR","S SIDE; 418' E OF MT PLEASANT AVE","CALLAN","ST","PROVIDENCE","P48","(41.84435240275, -71.4518112025)"
"P0078","50915","PR","S SIDE; 50' E OF MATHEWSON ST","FOUNTAIN","ST","PROVIDENCE","S44","(41.82382541245, -71.415428532)"
"P2258","34997","PR","N SIDE; 276' W OF LAUREL HILL AVE","EASTWOOD","AV","PROVIDENCE","O42","(41.81522246212, -71.4568840927)"
"P0536","96489","PR","SE CORNER OF OPHELIA ST","HARTFORD","AV","PROVIDENCE","N43","(41.819266385863, -71.4638028094)"
"P0427","8441","PR","E SIDE; 127.5' S OF INTERVALE RD","ELMGROVE","AV","PROVIDENCE","V48","(41.84751576264, -71.3908675752)"
"P0926","73418","PR","E SIDE; 5'6"""" N LINE OF MATTIE ST","BOWLET","ST","PROVIDENCE","O43","(41.82175845354, -71.461515422)"
"P0316","72960","PR","E SIDE; 123' S OF S LINE OF LARCH ST","CATALPA","RD","PROVIDENCE","U47","(41.84191695087, -71.399932957)"
"P0572","72919","PR","N SIDE; 200' E OF GROTTO AVE","LAUREL","AV","PROVIDENCE","W46","(41.83861947412, -71.3828870173)"
"P0251","50990","PR","NE CORNER OF FORSYTH ST","MOWRY","ST","PROVIDENCE","R47","(41.84396483472, -71.4271711237)"
"P1376","75010","PR","N SIDE; ON W LINE OF LOUIS AVE","DELMAR","AV","PROVIDENCE","R37","(41.78977774117, -71.4268082289)"
"P1089","73015","PR","E SIDE; 64' N OF RANGE OF N LINE OF OXFORD ST","ALLENS","AV","PROVIDENCE","U40","(41.80427879492, -71.4018306817)"
"P2351","72759","PR","N SIDE; 11' E OF E LINE OF KNOWLES ST","JENKINS","ST","PROVIDENCE","T47","(41.84069290643, -71.4046343664)"
"P0100","53291","PR","N SIDE; 47' W OF W LINE OF SILVER SPRING ST AT HOUSE #300","BRANCH","AV","PROVIDENCE","S48","(41.84799537413, -71.4148862426)"
"P1848","72065","PR","NW CORNER OF GLOBE ST","EDDY","ST","PROVIDENCE","T42","(41.8146314302, -71.4068245711)"
"P2129","73206","PR","NW CORNER OF GROTTO AVE","FREEMAN","PW","PROVIDENCE","W47","(41.83917717785, -71.3839238159)"
"P2013","72538","PR","W SIDE; OPP EAST GEORGE ST","GOVERNOR","ST","PROVIDENCE","V44","(41.82563366607, -71.3939646713)"
"P2724","72753","PR","N SIDE; 64' W OF HUMBOLDT AVE","ELTON","ST","PROVIDENCE","V45","(41.83285004378, -71.387707182)"
"P1165","72135","PR","W SIDE; ON RANGE OF S LINE OF WESTFIELD ST","DEXTER","ST","PROVIDENCE","R41","(41.81037954675, -71.4286659858)"
"PS0132","72064","PR","SW CORNER OF FRIENDSHIP ST","DYER","ST","PROVIDENCE","X1","(41.82291571539, -71.4083824327)"
"P1492","72824","PR","N SIDE; 286.9' E OF E PROP LINE OF SERVICE RD #2","BUFFALO","CT","PROVIDENCE","Q40","(41.80536188245, -71.4391795548)"
"P2585","72165","PR","N SIDE; 375' E OF ROWLEY ST","CHALKSTONE","AV","PROVIDENCE","N45","(41.83315500698, -71.4632788811)"
"PS0122","72065","PR","E SIDE; 20' N OF POINT ST (DAKVOL SQ. BLDG #69 POINT ST HYDT ON EDDY ST)","EDDY","ST","PROVIDENCE","X1","(41.81699885384, -71.4064523183)"
"P1440","74707","PR","E SIDE; 191' S OF S LINE OF DORA ST","CUMERFORD","ST","PROVIDENCE","P41","(41.80875232808, -71.4433119843)"
"P3020","73487","PR","E SIDE; 450' S OF S LINE OF SMITH ST","ARBOR","DR","PROVIDENCE","Q47","(41.837971683385, -71.4376265938)"
"P2083","72243","PR","N SIDE; 360' W OF BUCKLIN ST","MAWNEY","ST","PROVIDENCE","R40","(41.80355265553, -71.4291218106)"
"P0322","107989","PR","SW SIDE; 53' NW OF NW PROP LINE OF HAYES ST","FRANCIS","ST","PROVIDENCE","S45","(41.829410030407, -71.4158277863)"
"P0035","72054","PR","NE CORNER OF POTTERS AVE","BROAD","ST","PROVIDENCE","S40","(41.80310276348, -71.4188340478)"
"P0408","72338","PR","N SIDE; 21' W OF W LINE OF GORDON AVE","COLFAX","ST","PROVIDENCE","S39","(41.79921882106, -71.4139803662)"
"P0564","97765","PR","S SIDE; 120' W OF W LINE OF ELMWOOD AVE","MOORE","ST","PROVIDENCE","R40","(41.80471294665, -71.4259844078)"
"P0418","96489","PR","N SIDE; 122' W OF RANGE OF W LINE OF ETNA ST","HARTFORD","AV","PROVIDENCE","P42","(41.81746221204, -71.4512726214)"
"P2499","12793","PR","N SIDE; 304' E OF E LINE OF CRANSTON ST","BENEDICT","ST","PROVIDENCE","Q40","(41.80508903188, -71.4361500557)"
"P1668","73100","PR","N SIDE; 180' E OF RUSKIN ST","GALLATIN","ST","PROVIDENCE","S38","(41.79475018656, -71.4216346818)"
"P2834","63879","PR","N SIDE; 3' E OF E LINE OF HAZAEL ST","ADMIRAL","ST","PROVIDENCE","Q49","(41.85018638249, -71.4412998587)"
"P2472","72168","PR","SE CORNER OF CHRISTOPHER ST","CHARLES","ST","PROVIDENCE","S50","(41.85859178464, -71.4214989743)"
"P2296","96733","PR","N SIDE; 17' E OF E LINE OF KIMBALL ST","METROPOLITAN","RD","PROVIDENCE","P46","(41.83715666019, -71.4490613969)"
"P0888","72137","PR","N SIDE; 127'6"""" W OF TABER AVE","DOYLE","AV","PROVIDENCE",,"(41.8389643529, -71.3948089036)"
"P1362","73137","PR","N SIDE; 237'6"""" W OF SUMMIT AVE","COLONIAL","RD","PROVIDENCE","U48","(41.84741733774, -71.3989160044)"
"P0623","72909","PR","E SIDE; 268' N OF AUGUSTA ST","CRANDALL","ST","PROVIDENCE","Q49","(41.85155515788, -71.4388970909)"
"P0172","18363","PR","N SIDE; 204' W OF CACTUS ST @ #125-127","BABCOCK","ST","PROVIDENCE","T37","(41.78867338033, -71.40965235)"
"P0782","75095","PR","N SIDE; 347' W OF LAUREL HILL AVE","HILLHURST","AV","PROVIDENCE","O40","(41.8073798218, -71.4540693283)"
"P1244","72124","PR","W SIDE; 70' N OF THOMAS ST","BENEFIT","ST","PROVIDENCE","T44","(41.82793999333, -71.4079458605)"
"P1063","72065","PR","NE CORNER OF MUTUAL ST","EDDY","ST","PROVIDENCE","T40","(41.803763595116, -71.4067791409)"
"P2383","95759","PR","NE CORNER OF COGGESHALL ST","DOUGLAS","AV","PROVIDENCE","R48","(41.84545201814, -71.4286172785)"
"P1745","72223","PR","NE CORNER OF FORD ST","MESSER","ST","PROVIDENCE","Q41","(41.81071528507, -71.4352573062)"
"P0390","108097","PR","S SIDE; 3' E OF RANGE OF E LINE OF UNIT ST","MANTON","AV","PROVIDENCE","O44","(41.82529020887, -71.4545981351)"
"P0307","44386","PR","NW CORNER OF ALLENS AVE","ERNEST","ST","PROVIDENCE","U38","(41.79492326796, -71.3981151152)"
"PS0047","72164","PR","N SIDE; 44' E OF RANGE OF E LINE OF BOUGH ST AT HOUSE #685","BROADWAY"," ","PROVIDENCE","X1","(41.81672371822, -71.4416221307)"
"PS0157","72079","PR","SW SIDE; FENNER ST EXT","FENNER","ST","PROVIDENCE","S43","(41.81984037244, -71.4176188144)"
"P1547","72733","PR","N SIDE; 13.5' E OF BROOK ST","ANGELL","ST","PROVIDENCE","U44","(41.82827093289, -71.3993303559)"
"P0263","18376","PR","E SIDE; 35' S OF S LINE OF VERDIC AVE","KILLINGLY","ST","PROVIDENCE","N42","(41.81747574341, -71.4672118543)"
"P2310","72330","PR","SW CORNER OF IVY ST","CYPRESS","ST","PROVIDENCE","U47","(41.84156057263, -71.4009637109)"
"PS0100","96489","PR","N SIDE; W SIDE OF HIGHWAY (RAMP NB); 41' E OF STUKLEY ST","HARTFORD","AV","PROVIDENCE","P42","(41.81722228868, -71.4488373234)"
"P0034","72054","PR","E SIDE; 20' N OF BAKER ST AT HOUSE #1234","BROAD","ST","PROVIDENCE","T38","(41.79281432811, -71.4077941827)"
"P1229","73052","PR","E SIDE; 12' N OF RANGE OF S BLDG LINE OF OAKDALE ST","HUXLEY","AV","PROVIDENCE","Q47","(41.83905293623, -71.4341791035)"
"P1493","73015","PR","SE CORNER OF CRARY ST AT HOUSE #2","ALLENS","AV","PROVIDENCE","T42","(41.81395000176, -71.4060772688)"
"P2503","72396","PR","SE CORNER OF REGENT AVE","HAROLD","ST","PROVIDENCE","Q45","(41.82961240497, -71.4386106071)"
"P1548","72733","PR","N SIDE; 210' W OF THAYER ST","ANGELL","ST","PROVIDENCE","U44","(41.8280626315, -71.4014987009)"
"P1262","72884","PR","N SIDE; 343' W OF WINDMILL ST","CHRISTOPHER","ST","PROVIDENCE","S50","(41.85891014167, -71.4190083631)"
"P1428","72511","PR","N SIDE; 407' E OF HOPE ST","EIGHTH","ST","PROVIDENCE","V49","(41.852543333998, -71.3916005017)"
"P1478","72054","PR","S SIDE; 11' W OF W BLDG LINE SEEKELL ST","BROAD","ST","PROVIDENCE","S42","(41.817285717618, -71.4169935311)"
"P3085","76119","PR","N SIDE; 331' W OF W PROP LINE OF SHIPYARD ST","HARBORSIDE","BV","PROVIDENCE","V37","(41.78690229998, -71.390217376)"
"P0616","72573","PR","E SIDE; 184' N OF N LINE OF HIGH ST","EDGEWOOD","BV","PROVIDENCE","T34","(41.77476997121, -71.4100042031)"
"P0946","72516","PR","NW SIDE; 130' SW OF SW CURB LINE OF NORTH MAIN ST","HEWES","ST","PROVIDENCE","T46","(41.83673048156, -71.4102945843)"
"P2761","74219","PR","E SIDE; AT CORNER OF BURBANK ST","ALVERSON","AV","PROVIDENCE","O42","(41.81371663034, -71.4582709326)"
"P1905","72383","PR","E SIDE; OPP JUNCTION OF MILL ST","BARK","ST","PROVIDENCE","T45","(41.83309363324, -71.4110737802)"
"P1274","72530","PR","N SIDE; 278' E OF E LINE OF ASCHAM ST","HAWKINS","ST","PROVIDENCE","S49","(41.85185232167, -71.418349138)"
"PS0166","75207","PR","N SIDE; 260' E OF E CURB LINE OF STILLMAN ST","MOSHASSUCK","CT","PROVIDENCE","T44","(41.82782850953, -71.4113201795)"
"P0369","72164","PR","S SIDE; 30' E OF NE LINE OF HARRIS AVE","BROADWAY"," ","PROVIDENCE","Q42","(41.81697869602, -71.440264488)"
"P1409","72068","PR","NE CORNER OF EDDY ST","FRIENDSHIP","ST","PROVIDENCE","T43","(41.82167555759, -71.409829525)"
"P1371","78553","PR","N SIDE; 452' E OF NORTH MAIN ST","ABBOTT","ST","PROVIDENCE","T47","(41.84281707472, -71.405625356)"
"P1444","74734","PR","E SIDE; 238' S OF MAGNOLIA ST","JUDITH","ST","PROVIDENCE","P42","(41.81256963889, -71.445234088)"
"P2305","75699","PR","N SIDE; 14' E OF E LINE OF ETHAN ST","FARMINGTON","AV","PROVIDENCE","O40","(41.80578086119, -71.4604207895)"
"P1961","72765","PR","NE CORNER OF BROCKTON ST","LEDGE","ST","PROVIDENCE","T49","(41.85339875833, -71.4134891265)"
"P0680","72142","PR","N SIDE; 20' E OF E LINE OF PROSPECT ST","GEORGE","ST","PROVIDENCE","T44","(41.82530238226, -71.4043434064)"
"P2550","73166","PR","N SIDE; 220' W OF W LINE OF HOPE ST","BAYARD","ST","PROVIDENCE","V49","(41.8524324607, -71.394332176)"
"P0294","72063","PR","NE SIDE; 15' NW OF NW LINE OF WEYBOSSET ST","DORRANCE","ST","PROVIDENCE","T44","(41.82319767865, -71.4110260584)"
"P1040","72618","PR","E SIDE; 181' N OF N LINE OF ANTHONY AVE","HUNTINGTON","AV","PROVIDENCE","Q40","(41.80600967672, -71.4413022752)"
"P2692","96788","PR","N SIDE; 151' E OF E LINE OF HUNTINGTON AVE","CALDER","ST","PROVIDENCE","R39","(41.80114888347, -71.4306461688)"
"P2148","72187","PR","SE CORNER OF LOCUST ST","CAMP","ST","PROVIDENCE","U47","(41.84116796692, -71.4033288559)"
"P0608","50856","PR","W SIDE; 217' N OF N LINE OF MAGELLAN ST","BLACKSTONE","BV","PROVIDENCE","V47","(41.84291632143, -71.38667245)"
"P0324","73042","PR","E SIDE; OPP DEERFIELD TE","ALGER","AV","PROVIDENCE","S36","(41.78508342544, -71.4202319079)"
"P1958","72765","PR","N SIDE; 465' E OF CHARLES ST","LEDGE","ST","PROVIDENCE","S49","(41.85368194691, -71.4187277395)"
"P1202","74710","PR","E SIDE; 10' N OF RANGE OF S LINE OF DORA ST","ATWOOD","ST","PROVIDENCE","P41","(41.80949037285, -71.4427168586)"
"P0313","96511","PR","W SIDE; 13' S OF S LINE OF WASHINGTON ST","JACKSON","ST","PROVIDENCE","S43","(41.82065926485, -71.4178517147)"
"P2759","72644","PR","E SIDE; 5' N OF N LINE OF WARRINGTON AVE","MELROSE","ST","PROVIDENCE","S38","(41.79437659674, -71.42057478)"
"P0376","50856","PR","W SIDE; 434' S OF ROCHAMBEAU AVE","BLACKSTONE","BV","PROVIDENCE","V48","(41.84432341018, -71.3870185071)"
"P1667","73038","PR","E SIDE; OPP RING ST","KNIGHT","ST","PROVIDENCE","R-43","(41.82105336172, -71.4304876705)"
"P1946","44386","PR","S SIDE; 341' E OF E LINE OF ALLENS AVE","ERNEST","ST","PROVIDENCE","U38","(41.79471949044, -71.39651308323)"
"P2182","72793","PR","N SIDE; OPP CAPRON ST","JULIAN","ST","PROVIDENCE","P43","(41.82040603788, -71.4457943773)"
"P1030","72124","PR","E SIDE; 12' S OF S BLDG LINE OF TRANSIT ST","BENEFIT","ST","PROVIDENCE","U43","(41.82031227427, -71.4015389046)"
"P3204","96509","PR","W SIDE; 11' S OF S PROP LINE OF ARDWICK ST ON CORNER OF FRUIT HILL AVE","FRUIT HILL","AV","PROVIDENCE","N46","(41.83742820719, -71.4685189258)"
"P0783","74687","PR","E SIDE; 12' S OF S LINE OF BALTIMORE ST","BALTIMORE","ST","PROVIDENCE","N45","(41.83007591561, -71.4626768391)"
"P2400","72164","PR","S SIDE; 170' E OF HARKNESS ST","BROADWAY"," ","PROVIDENCE","Q43","(41.81870951061, -71.433721499)"
"PS0155","68058","PR","N SIDE; 82.5' W OF W CURB LINE OF SABIN ST","ABORN","ST","PROVIDENCE","S-43","(41.82289853388, -71.4179253173)"
"P0795","24107","PR","NW CORNER OF GEORGE M COHAN BLVD","EAST","ST","PROVIDENCE","V-43","(41.81910060552, -71.3941628026)"
"P2908","74216","PR","W SIDE; OPP BEND ST","BARROWS","ST","PROVIDENCE","O41","(41.81134104557, -71.4559192658)"
"P2826","63879","PR","N SIDE; 46' W OR W LINE OF ROYAL AVE","ADMIRAL","ST","PROVIDENCE","P49","(41.85296648597, -71.4458415752)"
"P2887","66386","PR","E SIDE; 150' N OF WESTMINSTER ST","BRIDGHAM","ST","PROVIDENCE","R42","(41.81741814917, -71.4285269913)"
"P1407","73274","PR","N SIDE; 580' W OF W LINE OF DOWNING ST","ALVIN","ST","PROVIDENCE","R38","(41.79376876181, -71.4293402337)"
"P2520","13287","PR","NE CORNER OF BERNARD ST","CALLA","ST","PROVIDENCE","T37","(41.78910884401, -71.4067968646)"
"P2419","72341","PR","NE CORNER OF HUXLEY AVE","EATON","ST","PROVIDENCE","Q47","(41.84155357871, -71.4334902103)"
"P1077","72164","PR","S SIDE; OPP BRADFORD ST","BROADWAY"," ","PROVIDENCE","S43","(41.82146400155, -71.4219303578)"
"P0383","72961","PR","E SIDE; 2.5' S OF WINGATE RD","COLE","AV","PROVIDENCE","V49","(41.849309513, -71.3891696797)"
"P2731","72958","PR","E SIDE; 99' S OF S LINE OF LARCH ST","BELAIR","AV","PROVIDENCE","U47","(41.84138558938, -71.3977873355)"
"P2342","72187","PR","NE CORNER OF FOREST ST","CAMP","ST","PROVIDENCE","U47","(41.84405282004, -71.4020734151)"
"P2841","74375","PR","E SIDE; 281' N OF N LINE OF YALE AVE","LEAH","ST","PROVIDENCE","P44","(41.82761092656, -71.4514355739)"
"P0788","72517","PR","SE CORNER OF 11TH ST","HIGHLAND","AV","PROVIDENCE","U50","(41.85529336748, -71.3975380929)"
"P1442","96729","PR","N SIDE; 256' E OF E LINE OF TERRACE AVE","CLARENCE","ST","PROVIDENCE","P41","(41.80928622066, -71.4519153262)"
"PS0151","73109","PR","W SIDE; 39' N OF ORMS ST","CANDACE","ST","PROVIDENCE","X1","(41.83391538106, -71.4219674445)"
"P1725","72231","PR","N SIDE; 280' E OF ELMWOOD ST","DARTMOUTH","AV","PROVIDENCE","S41","(41.80850260196, -71.4235301659)"
"P3216","111510","PR","NE SIDE; N OF PINE ST","EAST FRANKLIN","ST","PROVIDENCE","S42","(41.81755364769, -71.4154646624)"
"P1090","73015","PR","SE CORNER OF PUBLIC ST","ALLENS","AV","PROVIDENCE","U41","(41.80817054486, -71.4035422819)"
"P1932","72140","PR","W SIDE; 72' S OF S BLDG LINE OF GARDEN ST","GREENE","ST","PROVIDENCE","S-43","(41.82080011737, -71.4166992163)"
"P3016","72169","PR","N SIDE; 35.5' E OF RANGE OF W PROP LINE OF KNIGHT ST","ATWELLS","AV","PROVIDENCE","R44","(41.824153662023, -71.4328756006)"
"P1348","72068","PR","NE CORNER OF PAGE ST","FRIENDSHIP","ST","PROVIDENCE","T43","(41.82092482671, -71.4105461515)"
"P0081","50915","PR","E SIDE; 100' W OF BEVERLY ST","FOUNTAIN","ST","PROVIDENCE","S43","(41.82287160183, -71.4163879506)"
"P1867","72712","PR","SE CORNER OF BUCKLIN ST","CROMWELL","ST","PROVIDENCE","R41","(41.80903182889, -71.4278204693)"
"PS0020","73054","PR","W SIDE; 30' S OF S CURB LINE OF ATWELLS AVE","DEPASQUALE","AV","PROVIDENCE","X1","(41.82348399249, -71.4269403398)"
"P2315","73093","PR","N SIDE; 283' W OF DEXTER ST AT HOUSE #115","HANOVER","ST","PROVIDENCE","R41","(41.80841143854, -71.4294535511)"
"P1061","73087","PR","NW CORNER OF EDDY ST","BRIGGS","ST","PROVIDENCE","T39","(41.80197491721, -71.4064721526)"
"P0975","74351","PR","S SIDE; 419' W OF W LINE OF MT PLEASANT AVE","HOMEFIELD","AV","PROVIDENCE","O48","(41.84638953537, -71.45614522422)"
"P2674","72408","PR","N SIDE; 231' W OF HAMILTON ST","MITCHELL","ST","PROVIDENCE","S39","(41.80035806069, -71.4227978901)"
"P1469","74348","PR","E SIDE; 280' SE OF E LINE OF MT PLEASANT AVE","LESLIE","DR","PROVIDENCE","O47","(41.84277104692, -71.4521579702)"
"P1439","72093","PR","N SIDE; 10' E OF E LINE OF KELLEY ST","MAGNOLIA","ST","PROVIDENCE","P42","(41.81283986671, -71.446596119)"
"P1291","72671","PR","E SIDE; 308' S OF CHALKSTONE AVE","AYRAULT","ST","PROVIDENCE","R45","(41.83354018686, -71.4289632661)"
"P2957","53291","PR","W SIDE; 54' S OF S CURB LINE OF DRYDEN LANE","BRANCH","AV","PROVIDENCE","T47","(41.84277982323, -71.4084688381)"
"P2363","73201","PR","S SIDE; 165'6"""" W OF W LINE OF ELMWOOD AVE","GREENWICH","ST","PROVIDENCE","R39","(41.80231499831, -71.4268412388)"
"P0454","72058","PR","E SIDE; 40' S OF S LINE OF THROOP ST","CANAL","ST","PROVIDENCE","T44","(41.82782068467, -71.4102552824)"
"P1240","72477","PR","NE CORNER OF WESTMINSTER ST","ALMY","ST","PROVIDENCE","R42","(41.81657295087, -71.4324290732)"
"P1049","74823","PR","S SIDE; 520' W OF W LINE OF SHARON ST","ERIE","ST","PROVIDENCE","P48","(41.8478632762, -71.4448868917)"
"P0262","75132","PR","SW SIDE; OPP WICKHAM ST","LOCKWOOD","ST","PROVIDENCE","S-42","(41.81487971529, -71.4197085284)"
"P1957","73143","PR","N SIDE; 281' E OF E LINE OF CHARLES ST","LUKE","ST","PROVIDENCE","S50","(41.85640548497, -71.4198259032)"
"P0785","73296","PR","N SIDE; 226' E OF RANGE OF E BLDG LINE ON MAUDE ST","CONVENT","ST","PROVIDENCE","Q46","(41.83668332045, -71.4331393417)"
"P3073","97818","PR","N SIDE; 319' E OF E LINE OF FRANCIS ST","MEMORIAL","BV","PROVIDENCE","T44","(41.82632004987, -71.4142395724)"
"P2963","74077","PR","NE SIDE; 10' SE OF SE CURB LINE OF SALMON ST","KING","ST","PROVIDENCE","O44","(41.82422805568, -71.4545419449)"
"P2594","13295","PR","W SIDE; 45' S OF S LINE OF HEMPSTEAD AVE","ELMWOOD","AV","PROVIDENCE","S37","(41.78957530101, -71.4216663227)"
"P0603","72180","PR","S SIDE; 9' W OF W LINE OF BROWN ST","LLOYD","AV","PROVIDENCE","U45","(41.83134370041, -71.403932335)"
"P1622","75875","PR","NW CORNER OF BROADWAY","DEAN","ST","PROVIDENCE","S43","(41.82150226166, -71.4226685636)"
"P0344","73096","PR","W SIDE; 29' N OF N LINE OF CHAPEL ST","EMPIRE","ST","PROVIDENCE","S43","(41.82062972961, -71.4149793176)"
"PS0007","50915","PR","NE CORNER OF BEVERLY ST","FOUNTAIN","ST","PROVIDENCE","S43","(41.82315074812, -71.4160896815)"
"P2616","72537","PR","N SIDE; 400' W OF DOUGLAS AVE AT HOUSE #37","GODDARD","ST","PROVIDENCE","S46","(41.83495478159, -71.4191802859)"
"P2733","73435","PR","N SIDE; 200' W OF W LINE OF KIMBALL ST OR 14.5' E OF E LINE OF FREESE ST","BOLTON","AV","PROVIDENCE","P46","(41.83545135591, -71.44935124495)"
"P0540","96489","PR","S SIDE; 76'3"""" W OF W LINE OF DEWEY ST","HARTFORD","AV","PROVIDENCE","O42","(41.81751789746, -71.4529292244)"
"P0253","74655","PR","E SIDE; 464'6 N OF N LINE OF HARTFORD AVE (AT HOUSE #45)","MIDDLETON","ST","PROVIDENCE","N43","(41.82112263495, -71.4668693572)"
"P2329","32612","PR","N SIDE; 454' E OF CRANSTON ST","LINWOOD","AV","PROVIDENCE","Q40","(41.80662865717, -71.4340461518)"
"PS0058","73223","PR","E SIDE; 253' N OF HARRIS AVE","EAGLE","ST","PROVIDENCE","X1","(41.82535942891, -71.4351732126)"
"P1064","72065","PR","E SIDE; AT SWAN ST","EDDY","ST","PROVIDENCE","T40","(41.80477307945, -71.406976572)"
"P2384","72202","PR","E SIDE; 50' S OF RANGE OF S LINE OF AMY ST AT HOUSE #182","GANO","ST","PROVIDENCE","V44","(41.82501335324, -71.3902203359)"
"P1522","73718","PR","N SIDE; 690' E OF RANGE OF E LINE OF MAGNAM RD","DUPONT","DR","PROVIDENCE","Q39","(41.80005302668, -71.4355565597)"
"P0163","66385","PR","SE SIDE; 55' SW OF FORD ST","CRANSTON","ST","PROVIDENCE","R41","(41.80979684024, -71.4332057401)"
"P2399","73039","PR","E SIDE; 7' S OF WHITFORD AVE","ACADEMY","AV","PROVIDENCE","P46","(41.838900397075, -71.4447759781)"
"P3052","72826","PR","E SIDE; 90' N OF N PROP LINE OF STILLMAN ST","EXCHANGE","ST","PROVIDENCE","T44","(41.82814065628, -71.4128845004)"
"P1875","72135","PR","E SIDE; 95' S OF HANOVER ST","DEXTER","ST","PROVIDENCE","R41","(41.80779839901, -71.4284610617)"
"P3070","76119","PR","SE SIDE; AT END OF BLVD","HARBORSIDE","BV","PROVIDENCE","S50","(41.79013112703, -71.3829052057)"
"P0428","8441","PR","E SIDE; 160' S OF S LINE OF SAVOY ST","ELMGROVE","AV","PROVIDENCE","V47","(41.84277499022, -71.3926099222)"
"P1410","72577","PR","N SIDE; 409.9' W OF W LINE OF BROAD ST","CYR","ST","PROVIDENCE","U37","(41.7864722619, -71.4039757001)"
"P2404","13295","PR","W SIDE; 32' N OF N LINE OF LONGFELLOW ST","ELMWOOD","AV","PROVIDENCE","S37","(41.79090167171, -71.4224061293)"
