"fiscal_year","service","department","program","expense_category","recommended_amount","approved_amount","actual_amount","fund","fund_type","expense_type"
"2017","Miscellaneous Departments","Bureau of Licenses (101-905)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","119208","119208","0","General (101)","Tax Supported","Employee Benefits"
"2017","Miscellaneous Departments","Vital Statistics (101-903)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","13596","13596","0","General (101)","Tax Supported","Employee Benefits"
"2017","Miscellaneous Departments","Bureau of Licenses (101-905)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","16992","16992","0","General (101)","Tax Supported","Employee Benefits"
"2017","Miscellaneous Departments","Bureau of Licenses (101-905)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","17017","17017","0","General (101)","Tax Supported","Employee Benefits"
"2017","Miscellaneous Departments","Vital Statistics (101-903)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","3828","3828","0","General (101)","Tax Supported","Employee Benefits"
"2017","Miscellaneous Departments","Vital Statistics (101-903)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","13613","13613","0","General (101)","Tax Supported","Employee Benefits"
"2017","Miscellaneous Departments","Vital Statistics (101-903)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","13538","13538","0","General (101)","Tax Supported","Employee Benefits"
"2017","Miscellaneous Departments","Vital Statistics (101-903)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","46236","46236","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Botanical / Greenhouse (101-707)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","99480","99480","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Forestry Services (101-703)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","12432","12432","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Botanical / Greenhouse (101-707)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","5736","5736","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Courts","Housing Court (101-110)","PERSONNEL SALARIES (50000)","SALARIES (50010)","246650","246650","0","General (101)","Tax Supported","Salaries"
"2017","Parks","Botanical / Greenhouse (101-707)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","27037","27037","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Botanical / Greenhouse (101-707)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","97536","97536","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Botanical / Greenhouse (101-707)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","23304","23304","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Botanical / Greenhouse (101-707)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","23338","23338","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Forestry Services (101-703)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","51628","51628","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Neighborhood Park Services (101-702)","EMPLOYEE BENEFITS (51000)","AUTO ALLOWANCE (51998)","7800","7800","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Forestry Services (101-703)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","186295","186295","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Forestry Services (101-703)","EMPLOYEE BENEFITS (51000)","AUTO ALLOWANCE (51998)","3900","3900","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Forestry Services (101-703)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","46188","46188","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Neighborhood Park Services (101-702)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","39228","39228","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Forestry Services (101-703)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","140880","140880","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Forestry Services (101-703)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","46128","46128","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Neighborhood Park Services (101-702)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","193126","193126","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","North Burial Ground (101-710)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","100680","100680","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Zoological Services (101-706)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","346788","346788","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Plumbing Drainage & Gas Piping (101-403)","PERSONNEL SALARIES (50000)","SALARIES (50010)","236937","236937","0","General (101)","Tax Supported","Salaries"
"2017","Parks","Neighborhood Park Services (101-702)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","143429","143429","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","North Burial Ground (101-710)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","7656","7656","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Neighborhood Park Services (101-702)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","476832","476832","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Neighborhood Park Services (101-702)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","143232","143232","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","North Burial Ground (101-710)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","30588","30588","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Roger Williams Park Services (101-708)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","64713","64713","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","North Burial Ground (101-710)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","30631","30631","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","North Burial Ground (101-710)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","33236","33236","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","North Burial Ground (101-710)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","97536","97536","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Roger Williams Park Services (101-708)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","3828","3828","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Roger Williams Park Services (101-708)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","226140","226140","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Roger Williams Park Services (101-708)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","9564","9564","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Roger Williams Park Services (101-708)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","205908","205908","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Superintendent of Parks (101-709)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","49494","49494","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Roger Williams Park Services (101-708)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","45636","45636","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Garage R&M Equipment (101-515)","PERSONNEL SALARIES (50000)","SALARIES (50010)","389167","389167","0","General (101)","Tax Supported","Salaries"
"2017","Parks","Superintendent of Parks (101-709)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","5736","5736","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Superintendent of Parks (101-709)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","2712","2712","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Superintendent of Parks (101-709)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","160440","160440","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Superintendent of Parks (101-709)","EMPLOYEE BENEFITS (51000)","AUTO ALLOWANCE (51998)","16217","16217","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Superintendent of Parks (101-709)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","119208","119208","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Zoological Services (101-706)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","116688","116688","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Superintendent of Parks (101-709)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","20880","20880","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Superintendent of Parks (101-709)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","20907","20907","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Zoological Services (101-706)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","29652","29652","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Zoological Services (101-706)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","120604","120604","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Zoological Services (101-706)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","1176","1176","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Zoological Services (101-706)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","390180","390180","0","General (101)","Tax Supported","Employee Benefits"
"2017","Personnel / Human Resources","Personnel (101-212)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","23796","23796","0","General (101)","Tax Supported","Employee Benefits"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","135948","135948","0","General (101)","Tax Supported","Employee Benefits"
"2017","Recreation","Recreation (101-601)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","6612","6612","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Traffic Engineering (101-305)","PERSONNEL SALARIES (50000)","SALARIES (50010)","393091","475083","0","General (101)","Tax Supported","Salaries"
"2017","Personnel / Human Resources","Personnel (101-212)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","265512","265512","0","General (101)","Tax Supported","Employee Benefits"
"2017","Personnel / Human Resources","Personnel (101-212)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","23824","23824","0","General (101)","Tax Supported","Employee Benefits"
"2017","Personnel / Human Resources","Personnel (101-212)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","85467","85467","0","General (101)","Tax Supported","Employee Benefits"
"2017","Personnel / Human Resources","Personnel (101-212)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","6972","6972","0","General (101)","Tax Supported","Employee Benefits"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","EMPLOYEE BENEFITS (51000)","AUTO ALLOWANCE (51998)","37554","37554","0","General (101)","Tax Supported","Employee Benefits"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","136136","136136","0","General (101)","Tax Supported","Employee Benefits"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","22956","22956","0","General (101)","Tax Supported","Employee Benefits"
"2017","Personnel / Human Resources","Personnel (101-212)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","184229","184229","0","General (101)","Tax Supported","Employee Benefits"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","486852","486852","0","General (101)","Tax Supported","Employee Benefits"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","EMPLOYEE BENEFITS (51000)","HEALTHCARE EE CASH PAYMENT (51582)","3500","3500","0","General (101)","Tax Supported","Employee Benefits"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","220931","193831","0","General (101)","Tax Supported","Employee Benefits"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","2952","2952","0","General (101)","Tax Supported","Employee Benefits"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","509340","509340","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Property & Purchasing","Public Property (101-1801)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","126033","126033","0","General (101)","Tax Supported","Employee Benefits"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","EMPLOYEE BENEFITS (51000)","STIPENDS (51996)","3000","3000","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Retirement Office (101-203)","PERSONNEL SALARIES (50000)","SALARIES (50010)","231390","231390","0","General (101)","Tax Supported","Salaries"
"2017","Prov. Public Schools","General Fund‚ to PPSD (101-000)","TRANSFERS TO (59000)","TRANSFER TO SCHOOL CO. 10 (59010)","124896611","124896611","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Property & Purchasing","Public Property (101-1801)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","1908","1908","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Property & Purchasing","Public Property (101-1801)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","462948","462948","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Property & Purchasing","Public Property (101-1801)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","22956","22956","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Property & Purchasing","Public Property (101-1801)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","487668","487668","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Commissioner of Public Safety (101-301)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","17017","17017","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Property & Purchasing","Public Property (101-1801)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","90792","90792","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Property & Purchasing","Public Property (101-1801)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","90919","90919","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Commissioner of Public Safety (101-301)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","3828","3828","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Commissioner of Public Safety (101-301)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","45945","40529","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Commissioner of Public Safety (101-301)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","1176","1176","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Commissioner of Public Safety (101-301)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","166236","166236","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Communications (101-304)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","57396","57396","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Communications (101-304)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","249072","249072","0","General (101)","Tax Supported","Employee Benefits"
"2017","Recreation","Recreation (101-601)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","155292","155292","0","General (101)","Tax Supported","Employee Benefits"
"2017","Mayoral Offices","Mayor's Office (101-101)","PERSONNEL SALARIES (50000)","SALARIES (50010)","1811263","2071694","0","General (101)","Tax Supported","Salaries"
"2017","Public Safety","Communications (101-304)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","1095372","1095372","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Communications (101-304)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","249420","249420","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Communications (101-304)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","364985","364985","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Communications (101-304)","EMPLOYEE BENEFITS (51000)","EDUCATIONAL INCENTIVE SALARIES (51607)","160160","160160","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","77820","77820","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","54180","54180","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","960","960","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Communications (101-304)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","726072","726072","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","2712","2712","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","3221","3221","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","3403","3403","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","24590","24590","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Fire (101-303)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","0","426845","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Police (101-302)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","80364","80364","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Fire (101-303)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","25622232","25622232","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Botanical / Greenhouse (101-707)","PERSONNEL SALARIES (50000)","OVERTIME (50060)","53000","53000","0","General (101)","Tax Supported","Salaries"
"2017","Public Safety","Fire (101-303)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","588423","535868","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Fire (101-303)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","5158404","5158404","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Fire (101-303)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","77604","77604","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Fire (101-303)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","78764","78764","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Police (101-302)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","873929","838725","0","General (101)","Tax Supported","Employee Benefits"
"2017","Recreation","Recreation (101-601)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","2868","2868","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Police (101-302)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","488543","488543","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Police (101-302)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","24353592","24353592","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Police (101-302)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","303875","303875","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Police (101-302)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","6209580","6209580","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Police (101-302)","EMPLOYEE BENEFITS (51000)","POLICE LEGAL FUND (51910)","68880","68880","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Police (101-302)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","303456","303456","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Clerk (101-103)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","27227","27227","0","General (101)","Tax Supported","Employee Benefits"
"2017","Recreation","Recreation Seasonal (101-602)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","52785","52785","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Zoological Services (101-706)","PERSONNEL SALARIES (50000)","LONGEVITY (50350)","43509","43509","0","General (101)","Tax Supported","Salaries"
"2017","Parks","Zoological Services (101-706)","PERSONNEL SALARIES (50000)","OVERTIME (50060)","91000","91000","0","General (101)","Tax Supported","Salaries"
"2017","City Council","Treasury (101-209)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","54180","54180","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","Treasury (101-209)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","10200","10200","0","General (101)","Tax Supported","Employee Benefits"
"2017","Recreation","Recreation (101-601)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","14076","14076","0","General (101)","Tax Supported","Employee Benefits"
"2017","Recreation","Recreation (101-601)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","14100","14100","0","General (101)","Tax Supported","Employee Benefits"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","PERSONNEL SALARIES (50000)","LONGEVITY (50350)","74530","74530","0","General (101)","Tax Supported","Salaries"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","PERSONNEL SALARIES (50000)","SALARIES (50010)","2706274","2663434","0","General (101)","Tax Supported","Salaries"
"2017","Public Property & Purchasing","Public Property (101-1801)","PERSONNEL SALARIES (50000)","DIFFERENTIAL PAY (50400)","8320","8320","0","General (101)","Tax Supported","Salaries"
"2017","Public Property & Purchasing","Public Property (101-1801)","PERSONNEL SALARIES (50000)","LONGEVITY (50350)","56006","56006","0","General (101)","Tax Supported","Salaries"
"2017","Public Safety","Commissioner of Public Safety (101-301)","PERSONNEL SALARIES (50000)","LONGEVITY (50350)","15669","15669","0","General (101)","Tax Supported","Salaries"
"2017","Public Safety","Commissioner of Public Safety (101-301)","PERSONNEL SALARIES (50000)","OVERTIME (50060)","11775","11775","0","General (101)","Tax Supported","Salaries"
"2017","Public Safety","Communications (101-304)","PERSONNEL SALARIES (50000)","CALL BACK (50180)","225000","225000","0","General (101)","Tax Supported","Salaries"
"2017","Public Safety","Communications (101-304)","PERSONNEL SALARIES (50000)","DIFFERENTIAL PAY (50400)","57135","57135","0","General (101)","Tax Supported","Salaries"
"2017","City Council","Archives (101-913)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","960","960","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","PERSONNEL SALARIES (50000)","OVERTIME (50060)","4500","4500","0","General (101)","Tax Supported","Salaries"
"2017","City Council","City Clerk (101-103)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","50511","50511","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Fire (101-303)","PERSONNEL SALARIES (50000)","CALL BACK (50180)","2019097","2019097","0","General (101)","Tax Supported","Salaries"
"2017","Public Safety","Fire (101-303)","PERSONNEL SALARIES (50000)","HOLIDAY PAY POLICE FIRE (50330)","1365019","1365019","0","General (101)","Tax Supported","Salaries"
"2017","Public Safety","Fire (101-303)","PERSONNEL SALARIES (50000)","LONGEVITY (50350)","1743043","1743043","0","General (101)","Tax Supported","Salaries"
"2017","Public Safety","Fire (101-303)","PERSONNEL SALARIES (50000)","OVERTIME - TRAINING (50066)","665260","665260","0","General (101)","Tax Supported","Salaries"
"2017","Public Safety","Fire (101-303)","PERSONNEL SALARIES (50000)","OVERTIME (50060)","1928560","1928560","0","General (101)","Tax Supported","Salaries"
"2017","City Council","Archives (101-913)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","47400","47400","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","Archives (101-913)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","11349","11349","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","Archives (101-913)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","744","744","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Clerk (101-103)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","1176","1176","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","Archives (101-913)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","32511","32511","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Clerk (101-103)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","129276","129276","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Clerk (101-103)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","6696","6696","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Police (101-302)","PERSONNEL SALARIES (50000)","LONGEVITY (50350)","2347570","2347570","0","General (101)","Tax Supported","Salaries"
"2017","City Council","City Council Administration (101-910)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","59628","59628","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","Office of the Internal Auditor (101-911)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","51684","51684","0","General (101)","Tax Supported","Employee Benefits"
