"project_id","project_name","project_description","current_phase","current_phase_type","project_details_url","regions","address","latitude","longitude","location"
"3224","(ms1003) Airport Storm Water Inventory/Survey","Airport Storm Water Inventory/Survey","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2585","(fd0525) Boeing - Perimeter Road Improv.","Boeing - Perimeter Road Improv.","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2586","(fd0026) Terrace View Water/Sewer Ext.","Terrace View Water/Sewer Ext.","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2426","(pasrec) Parks - Specialized Rec. Prgms.","Parks - Specialized Rec. Prgms.","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3315","(f11004) WYNCREST","WYNCREST","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3733","(em1504) December 2015 Rain Storm","December 2015 Rain Storm","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2484","(pmrvpt) M&O - Riverpoint Park","M&O - Riverpoint Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4309","(f20008) 118 L St SE Short Plat","118 L St SE Short Plat","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3120","(rep431) Sewer Repair and Replacement","Sewer Repair and Replacement","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3571","(f14012) Hastings Plat","Hastings Plat","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2496","(pmgfwp) M&O - Game Farm Wilderness Park","M&O - Game Farm Wilderness Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3857","(pd1612) 2016 RSO Grant","2016 RSO Grant","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3383","(f12008) Omega Industrial Water Main Ext","Omega Industrial Water Main Ext","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2440","(paarts) Parks - Cultural Arts","Parks - Cultural Arts","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3434","(ms1303) Mobile LIDAR Field Asset Collection","Mobile LIDAR Field Asset Collection","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2411","(stmpmt) Storm Permits","Storm Permits","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2995","(f08008) Scott Building","Scott Building","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2475","(pmgfpk) M&O - Game Farm Park","M&O - Game Farm Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2968","(is518a) Information Services - Overtime for VRFA","Information Services - Overtime for VRFA","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2629","(f05028) River Sand PUD","River Sand PUD","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3474","(f13015) 'A' St Railroad Crossing Gates & Lights","'A' St Railroad Crossing Gates & Lights","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3955","(f17010) NEXUS YOUTH and FAMILIES ARCADIA HOUSE","NEXUS YOUTH and FAMILIES ARCADIA HOUSE","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2796","(f06029) Jovita Heights","Jovita Heights","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3920","(cp1710) 2017 Sidewalk Repair & Improvements","2017 Sidewalk Repair & Improvements","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4423","(cp2118) North Airport Stormwater Imp.  Phase 2","North Airport Stormwater Imp.  Phase 2","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2524","(adm432) Admin. Support-Storm","Admin. Support-Storm","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3045","(npdes0) Stormwater Management Program","Stormwater Management Program","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3656","(gcbd05) Public Art","Public Art","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3620","(sebd03) Sewer Vactor Decant Facility","Sewer Vactor Decant Facility","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3291","(f11002) Baisch Sewer Extension","Baisch Sewer Extension","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4023","(pd1802) 2018 WTSC Speed Reduction Project","2018 WTSC Speed Reduction Project","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3357","(f12005) Stipp's Meadow- Off Site Sewer Only","Stipp's Meadow- Off Site Sewer Only","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3402","(f13001) ITS Home Development Short Plat","ITS Home Development Short Plat","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4053","(pd1804) 2018 WAGang Database grant","2018 WAGang Database grant","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2508","(pmolsn) M&O - Olson Canyon","M&O - Olson Canyon","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3676","(f15008) Dulcinea Plat S/S Manhole","Dulcinea Plat S/S Manhole","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3726","(x15274) KCDNR Kent/ Auburn Conveyance System","KCDNR Kent/ Auburn Conveyance System","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2465","(pmbrnn) M&O - Brannan Park","M&O - Brannan Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3492","(f14001) Westridge","Westridge","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3756","(f16003) Costco Optical Center","Costco Optical Center","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2749","(f06022) LLH Kersey III Div 2 Plat Improvements","LLH Kersey III Div 2 Plat Improvements","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2980","(f08002) Wal-Mart Supercenter","Wal-Mart Supercenter","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3429","(f13007) Bry's Cove","Bry's Cove","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3957","(cdbg17) Community Dev Block Grant CDBG -2017","Community Dev Block Grant CDBG -2017","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2510","(pmsltr) M&O - Slaughter Memorial","M&O - Slaughter Memorial","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2525","(fd0301) Tacoma Water Pipeline 5","Tacoma Water Pipeline 5","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4024","(pd1803) 2018 Law Enforcement Liaison program","2018 Law Enforcement Liaison program","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3707","(f15014) Lakeland Hills ""A"" Street Storage","Lakeland Hills ""A"" Street Storage","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4022","(pd1801) 2018 -WTSC Distracted Driving Patrol","2018 -WTSC Distracted Driving Patrol","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3661","(em1502) Okanogan County Wildfire Mutual Aid","Okanogan County Wildfire Mutual Aid","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2838","(f06044) Spencer Lake","Spencer Lake","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3703","(f15012) Auburn Assemblage Phase 2","Auburn Assemblage Phase 2","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3088","(f09004) Carey Mini Storage","Carey Mini Storage","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3298","(fd1101) Boeing - Railroad crossing on 'C' St SW","Boeing - Railroad crossing on 'C' St SW","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3206","(6p000) Police Overhead Purchases","Police Overhead Purchases","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3473","(ms1309) DRIVE -Payroll Deduction Plan","DRIVE -Payroll Deduction Plan","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4252","(pd1905) 2019 JAG-Edward Byrne Memorial","2019 JAG-Edward Byrne Memorial","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4379","(spbd09) A St SE Preservation (37th St SE to Lake","A St SE Preservation (37th St SE to Lake","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3772","(f16004) Landland Commons II","Landland Commons II","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3776","(pd1609) Bulletproof Vest Program -2016","Bulletproof Vest Program -2016","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3777","(ms1602) Tech Infrastructure- Comm ./Youth Center","Tech Infrastructure- Comm ./Youth Center","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4247","(asbd34) Lea Hill Road Segment 1A (Garden Ave)","Lea Hill Road Segment 1A (Garden Ave)","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3646","(cp1510) Discovery Playground Improvements","Discovery Playground Improvements","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3324","(em1201) January 2012 Snow Event","January 2012 Snow Event","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3786","(x16116) King County /WLRD Dykstra Levee Rehab","King County /WLRD Dykstra Levee Rehab","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3788","(f16006) Terminal Park Elementary School","Terminal Park Elementary School","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3789","(f16007) Charles W. Butt Short Plat","Charles W. Butt Short Plat","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3790","(x16140) BNSF THIRD RAIL  -  R/R CROSSING at 37TH","BNSF THIRD RAIL  -  R/R CROSSING at 37TH","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3793","(x16143) BNSF 3rd Rail  -  R/R Crossing @ W Main","BNSF 3rd Rail  -  R/R Crossing @ W Main","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3792","(x16142) BNSF 3rd Rail  -  R/R Crossing @ 29th &","BNSF 3rd Rail  -  R/R Crossing @ 29th &","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3791","(x16141) BNSF THIRD RAIL  -  R/R CROSSING at 3RD","BNSF THIRD RAIL  -  R/R CROSSING at 3RD","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3798","(f16008) Lakeridge Paving Company Business Office","Lakeridge Paving Company Business Office","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3799","(f16010) Auburn Medical Center (Multicare)","Auburn Medical Center (Multicare)","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4249","(wabd25) Comprehensive Water Plan","Comprehensive Water Plan","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3801","(redlev) Reddington Levee Agreement","Reddington Levee Agreement","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3630","(ms1503) M&O Building Roof Retrofit -see cp1613","M&O Building Roof Retrofit -see cp1613","S","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3599","(gr1501)  2015 RAMPART grant","2015 RAMPART grant","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4251","(apbd12) Annual Airport Pavement Maintenance","Annual Airport Pavement Maintenance","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4250","(pd1904) 2019 Auto Theft Prevention","2019 Auto Theft Prevention","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3687","(asbd15) A ST SE & Lakeland Hill Wy SE Interstn.","A ST SE & Lakeland Hill Wy SE Interstn.","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3268","(cp1110) A Street SE Corridor Study","A Street SE Corridor Study","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4103","(sebd13) Rainier Ridge Pump Station Rehab./Replac","Rainier Ridge Pump Station Rehab./Replac","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3883","(ms1608) Livable City Year Program","Livable City Year Program","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3887","(ms1701) City Council 2017 Travel","City Council 2017 Travel","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3885","(f16015) MIT Allotment M-7 West","MIT Allotment M-7 West","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3254","(em1101) 1963-DR-WA January Storm FEMA","1963-DR-WA January Storm FEMA","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4169","(gcbd11) City Street Light LED Retrofit","City Street Light LED Retrofit","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3618","(wabd05) Intertie Booster Pump Station Improvemen","Intertie Booster Pump Station Improvemen","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4312","(gr2003) 2020 EMPG Grant","2020 EMPG Grant","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4314","(cp2017) 2021 Storm Repair and Renewal","2021 Storm Repair and Renewal","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4270","(ms1916) Large Diameter Pipe Assessmnt Inspection","Large Diameter Pipe Assessmnt Inspection","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3908","(f16016) Omega Office Building","Omega Office Building","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3666","(pd1504) 2015 Motorcycle Safety Patrols","2015 Motorcycle Safety Patrols","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3903","(ms1702) Port of Seattle Agreement","Port of Seattle Agreement","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3700","(gr1502) 2015 EMPG Grant","2015 EMPG Grant","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4271","(f19019) AUBURN ELEMENTARY SCHOOL 16 ONSITE","AUBURN ELEMENTARY SCHOOL 16 ONSITE","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3845","(x16170) EXC16-0170 POTELCO","EXC16-0170 POTELCO","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4273","(f19020) AUBURN ELEMENTARY SCHOOL 16 OFFSITE","AUBURN ELEMENTARY SCHOOL 16 OFFSITE","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3900","(f17001) Carter Estates","Carter Estates","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3906","(cp1705) AWS Sidewalk Improvement","AWS Sidewalk Improvement","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4360","(cp2025) Rehabilitate Wells 2 and 6","Rehabilitate Wells 2 and 6","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3913","(pd1703) License Plate Reader System (LPRS)","License Plate Reader System (LPRS)","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3958","(x17024) EXC17-0024 Zayo Group","EXC17-0024 Zayo Group","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4315","(cp2018) S. 330th St. & 46th Pl. S. Storm Imp.","S. 330th St. & 46th Pl. S. Storm Imp.","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3121","(rep432) Storm Repair and Replacement","Storm Repair and Replacement","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4089","(wabd18) Lea Hill Pump Station Replacement","Lea Hill Pump Station Replacement","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3843","(x16168) EXC16-0168 POTELCO","EXC16-0168 POTELCO","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4378","(spbd08) Lake Tapps Pkwy/Sumner -Tapps Hwy","Lake Tapps Pkwy/Sumner -Tapps Hwy","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3844","(x16169) EXC16-0169 POTELCO","EXC16-0169 POTELCO","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4269","(pd1906) WTSC 2019 School Zone Grant","WTSC 2019 School Zone Grant","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3888","(cp1620) Gate Repair and Replacement","Gate Repair and Replacement","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3899","(cp1701) ITS Dynamic Message Signs","ITS Dynamic Message Signs","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3983","(cp1720) Pickleball Court at Game Farm","Pickleball Court at Game Farm","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3770","(pd1607) Flex Funding Patrols","Flex Funding Patrols","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3448","(cp1310) 2013 Arterial & Collector Crack Seal","2013 Arterial & Collector Crack Seal","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3916","(cp1707) A St SE Corridor Signal Safety & Op. Imp","A St SE Corridor Signal Safety & Op. Imp","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3601","(cp1503) 2015 Traffic Signal Imp. - Fund 328","2015 Traffic Signal Imp. - Fund 328","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4154","(pd1809) 2018-2019 High Visibility Enforcement","2018-2019 High Visibility Enforcement","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4197","(pd1901) ATF Firearms Violence Task Force","ATF Firearms Violence Task Force","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3969","(cp1801) West Auburn Lake Park","West Auburn Lake Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4067","(ms1814) Game Farm Park Building Demolition","Game Farm Park Building Demolition","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3924","(f17002) Hudson Distribution Center","Hudson Distribution Center","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4257","(pd1907) 2019 RSO Grant","2019 RSO Grant","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3878","(cp1619) 104th Avenue Park Development","104th Avenue Park Development","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3830","(f16011) Forest Glen Parcels","Forest Glen Parcels","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3891","(pd1701) 2017 WTSC Speed Reduction Project","2017 WTSC Speed Reduction Project","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4255","(gr1904) So. KC Senior Centers & Resources Hub","So. KC Senior Centers & Resources Hub","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3927","(f17003) LAKELAND NORTH RETAIL: DRIVE-THRU","LAKELAND NORTH RETAIL: DRIVE-THRU","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3928","(f17004) BROWNS CORNER REMODEL","BROWNS CORNER REMODEL","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3929","(f17005) COUNTRY MEADOWS","COUNTRY MEADOWS","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3930","(f17006) BIGFOOT JAVA: MIXED USE OR STORAGE","BIGFOOT JAVA: MIXED USE OR STORAGE","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4135","(pd1807) 2018 RSO Grant","2018 RSO Grant","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4258","(ms2001) 2020 Citywide Thermoplastic Pavmnt Mrkng","2020 Citywide Thermoplastic Pavmnt Mrkng","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4092","(wabd21) Lead Service Line Replacement-see cp1922","Lead Service Line Replacement-see cp1922","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3761","(cp1609) Pump Station Assessment","Pump Station Assessment","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4077","(f18005) North Ridgview Estates","North Ridgview Estates","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4076","(f18004) ARCO Fueling Facility","ARCO Fueling Facility","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3892","(cp1622) AWS Imp. -Hemlock St SE to Poplar St SE","AWS Imp. -Hemlock St SE to Poplar St SE","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4042","(f18001) Evergreen Heights Elementary School Imp.","Evergreen Heights Elementary School Imp.","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4259","(pd1908) Bulletproof Vest Program -2019","Bulletproof Vest Program -2019","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3972","(gr1702) 2017 Port of Seattle Economic Developmnt","2017 Port of Seattle Economic Developmnt","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4227","(pd1902) WASPC Traffic Safety Equipment","WASPC Traffic Safety Equipment","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4260","(f19014) Divine Court","Divine Court","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4275","(cp2001) Deduct Meter Replacement Prgrm -Phase 2","Deduct Meter Replacement Prgrm -Phase 2","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4261","(f19015) Pioneer Elementary School","Pioneer Elementary School","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4064","(cp1821) S 277th (c222a) Environmental Monitoring","S 277th (c222a) Environmental Monitoring","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4187","(pd1811) WASPC Denied Firearms Transactions Prgrm","WASPC Denied Firearms Transactions Prgrm","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4262","(x19352) EX-C190352  PSE/Hydromax","EX-C190352  PSE/Hydromax","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4277","(cp2002) Fairway Drainage Improvement -2020","Fairway Drainage Improvement -2020","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4362","(gpbd29) Community Center Parking Lot Improvement","Community Center Parking Lot Improvement","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4278","(gr2001) 2020 Port of Seattle grant","2020 Port of Seattle grant","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4317","(c20136) CON20-0136 -KC Waste Water Treatment Div","CON20-0136 -KC Waste Water Treatment Div","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4381","(apbd13) Runway Taxiway Rehab, RSA grading & PAPI","Runway Taxiway Rehab, RSA grading & PAPI","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4380","(apbd14) Open T-Hangar Upgrades","Open T-Hangar Upgrades","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4382","(apbd15) Precision Instrument Approach","Precision Instrument Approach","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4245","(gr1903) 2019 EMPG Grant","2019 EMPG Grant","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4426","(f21010) Forest Glen Pond","Forest Glen Pond","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4425","(f21012) Swanson Duplex","Swanson Duplex","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3944","(cp1714) Golf Course Fiber Expansion","Golf Course Fiber Expansion","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4424","(f21011) Auburn Airport T-Hangers","Auburn Airport T-Hangers","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4222","(cp1917) Deduct Meter Replacement Prgrm -Phase 1","Deduct Meter Replacement Prgrm -Phase 1","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4216","(cp1913) 2019 Manhole Ring & Cover Replacement","2019 Manhole Ring & Cover Replacement","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4301","(em2002) COVID - 19","COVID - 19","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4433","(f21013) The Heart Park","The Heart Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4437","(gr2107) KC Youth Soccer Program","KC Youth Soccer Program","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3905","(cp1704) Roegner Park","Roegner Park","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4429","(pd2102) 2021 JAG-Edward Byrne Memorial","2021 JAG-Edward Byrne Memorial","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4428","(gr2105) Rec Riders Expansion Program","Rec Riders Expansion Program","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
