"age","sex","race","date","law","crime_longid","code_description","city","state","neighborhood_association","neighborhoodxy","partrol_zone","patrolzonexy"
"37","Male","White","2021-07-17T00:00:00.000","PL","PL 155.25 AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","103","POINT (-73.776430210341 42.67645508624719)"
"30","Female","Black","2018-01-25T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","N. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)","209","POINT (-73.740415174498 42.66643200814572)"
"36","Female","White","2020-05-05T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Pine Bush","POINT (-73.8632178578 42.7057702039)","110","POINT (-73.848687575844 42.69682730273773)"
"33","Male","Black","2021-11-21T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Center Square","POINT (-73.7632947405 42.6541097581)","102","POINT (-73.775051594881 42.65231794349452)"
"54","Male","White","2018-10-17T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY","Beverwyck","POINT (-73.7822271336 42.6700629397)","101","POINT (-73.779431578042 42.666832835593134)"
"66","Male","Black","2017-03-20T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","South End","POINT (-73.7592617522 42.6392747943)","201","POINT (-73.763909085255 42.628714605774775)"
"57","Female","Black","2021-06-16T00:00:00.000","PL","PL 155.25 AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","110","POINT (-73.848687575844 42.69682730273773)"
"21","Male","Black","2018-09-04T00:00:00.000","PL","PL 221.05         0V0","UNLAW POSS MARIHUANA","Albany","NY","Ten Broeck Triangle Preservation League","POINT (-73.7511999486 42.656937257)","206","POINT (-73.753308488287 42.65985297437365)"
"52","Male","Black","2017-02-17T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY","West End","POINT (-73.7781040852 42.6749695802)","103","POINT (-73.776430210341 42.67645508624719)"
"24","Male","White","2017-04-29T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Washington Square","POINT (-73.7718254949 42.6617090681)","101","POINT (-73.779431578042 42.666832835593134)"
"45","Female","Black","2019-06-08T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)","207","POINT (-73.761586992056 42.66379209548821)"
"54","Male","White","2019-05-09T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","West End","POINT (-73.7781040852 42.6749695802)","103","POINT (-73.776430210341 42.67645508624719)"
"24","Male","Black","2016-10-10T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Hudson Park","POINT (-73.7660255299 42.6510030671)","102","POINT (-73.775051594881 42.65231794349452)"
"24","Male","Black","2021-07-19T00:00:00.000","PL","PL 155.25 AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","110","POINT (-73.848687575844 42.69682730273773)"
"48","Male","White","2020-02-24T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY",,,"101","POINT (-73.779431578042 42.666832835593134)"
"41","Male","White","2018-03-30T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","West Hill","POINT (-73.764844247 42.6666911887)","207","POINT (-73.761586992056 42.66379209548821)"
"52","Male","White","2021-03-01T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Upper Washington Ave","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
"64","Male","Black","2021-03-02T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Washington Square","POINT (-73.7718254949 42.6617090681)","101","POINT (-73.779431578042 42.666832835593134)"
"30","Male","White","2016-04-18T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Downtown","POINT (-73.7532379834 42.6495622808)","202","POINT (-73.757813044036 42.6445859531936)"
"59","Male","White","2018-05-03T00:00:00.000","PL","PL 221.05         0V0","UNLAW POSS MARIHUANA","Albany","NY","Washington Square","POINT (-73.7718254949 42.6617090681)","101","POINT (-73.779431578042 42.666832835593134)"
"56","Male","Black","2018-06-18T00:00:00.000","PL","PL 240.20  05  0V0","DIS/CON OBSTRUCTING TRAFFIC","Albany","NY","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)","207","POINT (-73.761586992056 42.66379209548821)"
"36","Female","Hispanic","2021-07-09T00:00:00.000","PL","PL 155.25 AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","110","POINT (-73.848687575844 42.69682730273773)"
"51","Male","Black","2017-12-20T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)","209","POINT (-73.740415174498 42.66643200814572)"
"57","Male","Black","2019-09-24T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY","Downtown","POINT (-73.7532379834 42.6495622808)","202","POINT (-73.757813044036 42.6445859531936)"
"46","Male","White","2018-03-07T00:00:00.000","PL","PL 240.20  05  0V0","DIS/CON OBSTRUCTING TRAFFIC","Albany","NY",,,"103","POINT (-73.776430210341 42.67645508624719)"
"42","Female","White","2021-10-28T00:00:00.000","PL","PL 220.03","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)","207","POINT (-73.761586992056 42.66379209548821)"
"27","Female","White","2018-05-17T00:00:00.000","PL","PL 220.45         AM0","POSSESSION HYPODERMIC INSTRUMT","Albany","NY","N. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)","208","POINT (-73.757143579235 42.67565530183673)"
"57","Male","White","2017-04-12T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","West Hill","POINT (-73.764844247 42.6666911887)","108","POINT (-73.769417826333 42.66645698812462)"
"27","Female","White","2016-09-16T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Washington Square","POINT (-73.7718254949 42.6617090681)","101","POINT (-73.779431578042 42.666832835593134)"
"54","Female","Black","2018-11-25T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Pine Bush","POINT (-73.8632178578 42.7057702039)","110","POINT (-73.848687575844 42.69682730273773)"
"46","Female","White","2019-10-10T00:00:00.000","GCO","GCO 197.5       0V0","FIRE IN YARD/BUILDING","Albany","NY","South End","POINT (-73.7592617522 42.6392747943)","201","POINT (-73.763909085255 42.628714605774775)"
"40","Male","White","2017-07-28T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","South End","POINT (-73.7592617522 42.6392747943)","202","POINT (-73.757813044036 42.6445859531936)"
"58","Female","Black","2017-06-22T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","West Hill","POINT (-73.764844247 42.6666911887)","108","POINT (-73.769417826333 42.66645698812462)"
"58","Male","Hispanic","2019-04-09T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY","Washington Park","POINT (-73.7708846487 42.6572365515)","102","POINT (-73.775051594881 42.65231794349452)"
"21","Female","Black","2021-09-08T00:00:00.000","PL","PL 240.50-1 AM3","Falsely reporting an incident 3rd","Albany","NY","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)","108","POINT (-73.769417826333 42.66645698812462)"
"56","Male","Black","2018-03-01T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Hudson Park","POINT (-73.7660255299 42.6510030671)","102","POINT (-73.775051594881 42.65231794349452)"
"45","Male","White","2018-04-05T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","N. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)","209","POINT (-73.740415174498 42.66643200814572)"
"59","Female","Black","2021-04-13T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)","207","POINT (-73.761586992056 42.66379209548821)"
"36","Male","Black","2020-09-11T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Historic Pastures Homeowners Association","POINT (-73.7541064432 42.6439157339)","202","POINT (-73.757813044036 42.6445859531936)"
"37","Male","Black","2018-04-26T00:00:00.000","PL","PL 221.10         0V1","UNLAWFUL POSSESSION MARIHUANA 1ST DEGREE","Albany","NY","West Hill","POINT (-73.764844247 42.6666911887)","108","POINT (-73.769417826333 42.66645698812462)"
"33","Female","Black","2018-02-06T00:00:00.000","PL","PL 140.10   0A    BM3","CRIM TRESAPSS 3RD - ENCLSD PROP","Albany","NY","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)","207","POINT (-73.761586992056 42.66379209548821)"
"70","Male","White","2020-05-13T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Mansion","POINT (-73.7586477974 42.645152019)","202","POINT (-73.757813044036 42.6445859531936)"
"46","Female","White","2020-07-08T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","West Hill","POINT (-73.764844247 42.6666911887)","108","POINT (-73.769417826333 42.66645698812462)"
"32","Male","Black","2020-12-04T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Center Square","POINT (-73.7632947405 42.6541097581)","204","POINT (-73.764880997752 42.65062699641539)"
"36","Female","Black","2018-03-20T00:00:00.000","PL","PL 240.20  05  0V0","DIS/CON OBSTRUCTING TRAFFIC","Albany","NY","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)","206","POINT (-73.753308488287 42.65985297437365)"
