"idnum","uniq_id","estratopri","upm","cluster","wt","income","risk","patience","prob_murder","gender","age","pol_finance","pol_qe","pol_quc","pol_concent","pol_wage_best","trust_general","trust_family","family_law","politicians_law","pol_corrupt","victim","education","employment","pol_importance","safety_city","safety_neigh","crime_prob","corrupt_prob","badgov_prob","pov_ineq_prob","trust_govt","country","currency","income_det"
"2","17040002","Honduras-Loargue","65","129","1",,"16","13","Unknown","Women","34","More money for police (public security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","false","false","12","false","Important","Safe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"3","17040003","Honduras-El Pastel","21","42","1","13","28","1","Unknown","Men","34","More money for police (public security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","Somewhat usual","false","false","12","true","Important",,"Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","8,351 – 9,300"
"4","17040004","Honduras-El Pastel","13","26","1",,"25","4","Known","Women","44",,"Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,"Trusworthy","Trustworty","Usual","Somewhat usual","false","true","15","false","Important","Unsafe",,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"5","17040005","Honduras-El Pastel","18","36","1",,"22","1","Unknown","Women","26","More money for police (public security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Unusual","Unusual","false","false","12","false","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"6","17040006","Honduras-El Pastel","3","6","1",,"28","1",,"Women","58","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%",,"Agree","Trusworthy","Trustworty","Usual","Unusual","false","false","12","false","Important","Safe","Safe","Disagree","Disagree","Disagree","Agree","Do not fullfill","Honduras","Lempira",
"7","17040007","Honduras-El Pastel","18","35","1",,"28","1","Known","Men","28","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","Unusual","false","false","6","false","Not important",,"Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"8","17040008","Honduras-El Pastel","14","28","1",,"28","1","Known","Men","43","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Unusual","A bit usual","true","false","12","false","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"9","17040009","Honduras-Loargue","63","126","1","3","25","16","Unknown","Men","28","More money for police (public security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods",,"Untrustworty","Trustworty","Usual","Very usual","false","true","12","true","Not important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","2,001– 2,650"
"10","17040010","Honduras-Toncotin","72","144","1","9","31","1","Unknown","Men","60","More money for police (public security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Untrusworthy","Unusual","A bit usual","true","true","6","true","Not important",,,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","4,851 – 5,500"
"11","17040011","Honduras-Toncotin","74","148","1",,"28","1","Known","Women","52","Less money for police, subsidies for citizens (private security)",,,"Deploy police evenly in all neighborhoods","Disagree","Trusworthy","Untrusworthy","Usual","Unusual","false","false","5","false","Not important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"12","17040012","Honduras-Kennedy","58","116","1",,"28","1","Unknown","Men","41","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Unusual","Unusual","false","false","10","false","Important","Unsafe",,"Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"13","17040013","Honduras-El Pastel","20","39","1",,"28","1","Known","Women","65","More money for police (public security)",,,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Untrusworthy","Unusual","A bit usual","false","false","0","false","Important","Unsafe",,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"14","17040014","Honduras-Toncotin","67","134","1",,"28","1","Unknown","Men","18","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Usual","A bit usual","false","true","6","false","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"15","17040015","Honduras-El Picacho","35","69","1","9","28","15","Known","Women","27","More money for police (public security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","false","false","12","true","Important","Unsafe",,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","4,851 – 5,500"
"16","17040016","Honduras-Loargue","64","127","1",,"28","1","Unknown","Women","77","Less money for police, subsidies for citizens (private security)",,,,"Disagree","Untrustworty","Trustworty","Usual","Unusual","false","false","3","false","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"17","17040017","Honduras-Loargue","63","125","1","14",,,"Unknown","Women","27","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods",,"Untrustworty","Trustworty","Usual","Unusual","false","false","12","true","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","9,301 – 11,450"
"18","17040018","Honduras-El Pastel","24","48","1",,"26","1","Known","Women","30","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Unusual","A bit usual","false","false","12","true","Important",,"Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"19","17040019","Honduras-Kennedy","55","110","1","15","28","1","Unknown","Women","40","More money for police (public security)",,,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","false","true","17","true","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","11,451 – 15,600"
"20","17040020","Honduras-Kennedy","53","105","1","14","28","1","Unknown","Men","33","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","Unusual","false","false","17","true","Not important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","9,301 – 11,450"
"21","17040021","Honduras-El Pastel","25","49","1",,"27","2","Unknown","Women","43","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Usual","A bit usual","false","false","18","false","Important",,"Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"22","17040022","Honduras-El Pastel","13","25","1","15","28","1","Known","Men","48","More money for police (public security)","Improve police quality (Keep endowment)",,,"Agree","Untrustworty","Trustworty","Usual","Unusual","false","true","18","true","Important",,"Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","11,451 – 15,600"
"23","17040023","Honduras-Kennedy","37","73","1",,"28","1","Unknown","Men","43","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Usual","Very usual","false","false","12","false","Important",,"Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"24","17040024","Honduras-El Pastel","16","32","1",,"28","1","Unknown","Women","52","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","false","true","11","false","Not important","Safe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"25","17040025","Honduras-El Pastel","25","50","1",,,"9","Known","Men","23",,,,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","Somewhat usual","false","false","9","false","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"26","17040026","Honduras-Toncotin","75","149","1","13","8","32","Known","Women","67","More money for police (public security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Disagree","Untrustworty","Trustworty","Unusual","Somewhat usual","false","false","6","true","Important",,"Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","8,351 – 9,300"
"27","17040027","Honduras-El Picacho","35","69","1","11","26","1","Unknown","Men","34","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Untrusworthy","Usual","A bit usual","false","false","15","true","Important",,"Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","6,351 - 7,300"
"28","17040028","Honduras-Kennedy","59","117","1","3","28","1","Unknown","Men","18","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Untrusworthy","Usual","A bit usual","false","false","7","true","Not important","Unsafe",,"Agree","Disagree","Agree","Disagree","Do not fullfill","Honduras","Lempira","2,001– 2,650"
"29","17040029","Honduras-Kennedy","56","112","1",,"28","1","Known","Men","19","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Somewhat usual","false","true","12","false","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"30","17040030","Honduras-Kennedy","54","107","1",,"28","16","Unknown","Women","22","More money for police (public security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Usual","Very usual","false","false","0","false","Important","Safe","Unsafe","Disagree","Disagree","Disagree","Agree","Fullfill","Honduras","Lempira",
"31","17040031","Honduras-Kennedy","50","99","1","15",,,"Unknown","Women","43",,,,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","false","false","16","true","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","11,451 – 15,600"
"32","17040032","Honduras-El Pastel","26","51","1",,,,,"Women","21",,,,,"Disagree","Untrustworty","Trustworty","Usual","A bit usual","false","false","9","false","Important","Unsafe","Safe","Agree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"33","17040033","Honduras-Toncotin","66","131","1","16","28","15","Unknown","Women","48","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","A bit usual","false","false","16","true","Important",,"Safe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","More than 15,600"
"34","17040034","Honduras-Kennedy","44","88","1",,"28","1","Unknown","Men","19","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","Somewhat usual","false","false","9","false","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"35","17040035","Honduras-El Pastel","12","23","1",,"28","1","Known","Women","35",,,,"Deploy police evenly in all neighborhoods",,"Untrustworty","Untrusworthy","Unusual","Unusual","false","false","12","false","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"36","17040036","Honduras-El Pastel","19","37","1",,"26","1",,"Women","18","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Disagree","Trusworthy","Untrusworthy","Unusual","A bit usual","false","false","6","false","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"37","17040037","Honduras-Loargue","65","130","1",,"30",,"Unknown","Women","19","More money for police (public security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods",,"Untrustworty","Untrusworthy","Usual","A bit usual","false","false","11","false","Important",,"Unsafe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"38","17040038","Honduras-Kennedy","42","83","1","8","28","1","Unknown","Men","55","More money for police (public security)",,"Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","false","true","17","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","4,351 – 4,850"
"39","17040039","Honduras-Kennedy","47","94","1",,"8","32","Known","Men","60","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Somewhat usual","false","false","5","true","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"40","17040040","Honduras-Loargue","63","126","1","12","28","15","Unknown","Men","67",,,,"Concentrate police in the most dangerous neighborhoods",,"Untrustworty","Untrusworthy","Usual","Unusual","false","false","18","false","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","7,301 – 8,350"
"41","17040041","Honduras-Loargue","61","121","1",,"28","1",,"Women","63","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","Somewhat usual","false","false","6","false","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"42","17040042","Honduras-Kennedy","37","73","1","6","27",,"Known","Women","48","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","Very usual","false","false","6","true","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","3,551 – 3,950"
"43","17040043","Honduras-El Pastel","17","34","1",,"28","4","Known","Men","27","More money for police (public security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods",,"Trusworthy","Trustworty","Unusual","Unusual","false","true","9","false","Not important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"44","17040044","Honduras-Kennedy","41","81","1",,"28","15","Unknown","Women","42","More money for police (public security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","Somewhat usual","false","true","14","false","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"45","17040045","Honduras-El Pastel","14","28","1",,"28","1","Unknown","Women","59","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","false","false","12","false","Important",,"Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"46","17040046","Honduras-El Pastel","22","43","1","0","8","5","Known","Men","21","More money for police (public security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods",,"Trusworthy","Trustworty","Usual","Unusual","false","true","12","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","No income"
"47","17040047","Honduras-Kennedy","41","81","1","6","28","1","Known","Men","38","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","A bit usual","false","true","6","true","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","3,551 – 3,950"
"48","17040048","Honduras-Toncotin","66","132","1",,,,"Unknown","Women","26",,,,,"Disagree","Untrustworty","Trustworty","Unusual","A bit usual","false","false","0","false","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"49","17040049","Honduras-Kennedy","56","112","1","3","30","16","Known","Men","42","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Usual","Somewhat usual","false","false","12","true","Important",,"Safe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","2,001– 2,650"
"50","17040050","Honduras-Kennedy","47","93","1",,,"25","Unknown","Women","18","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods",,"Untrustworty","Untrusworthy","Usual","Unusual","true","true","8","false","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"51","17040051","Honduras-Kennedy","47","93","1","11","28","1","Known","Women","79",,"Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Unusual","A bit usual","false","false","4","false","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","6,351 - 7,300"
"52","17040052","Honduras-El Pastel","21","42","1","9","28","28","Unknown","Women","25","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Disagree","Trusworthy","Trustworty","Usual","A bit usual","false","false","12","true","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","4,851 – 5,500"
"53","17040053","Honduras-El Picacho","35","70","1","0","13","12","Unknown","Women","68",,"Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Disagree","Untrustworty","Trustworty","Usual","A bit usual","false","false","0","true","Important","Safe",,"Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","No income"
"54","17040054","Honduras-Kennedy","45","89","1","9","31","26","Known","Men","69","More money for police (public security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","Somewhat usual","false","false","15","false","Important","Safe","Safe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","4,851 – 5,500"
"55","17040055","Honduras-El Pastel","19","37","1",,"28",,"Unknown","Men","29","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","false","false","15","false","Important",,"Safe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"56","17040056","Honduras-El Pastel","11","21","1",,"28","1","Unknown","Women","18","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods",,"Untrustworty","Trustworty","Usual","A bit usual","false","false","12","false","Important","Safe","Safe","Disagree","Agree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"57","17040057","Honduras-El Pastel","24","47","1",,"28","1",,"Women","34",,"Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods","Disagree","Trusworthy","Trustworty","Usual","Unusual","false","false","11","false","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"58","17040058","Honduras-El Pastel","28","55","1","9",,,"Known","Women","45",,,,,"Disagree","Untrustworty","Untrusworthy","Unusual","Unusual","false","false","12","true","Not important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","4,851 – 5,500"
"59","17040059","Honduras-El Picacho","32","64","1","11","27","29","Unknown","Men","38","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","A bit usual","false","false","11","true","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","6,351 - 7,300"
"60","17040060","Honduras-Toncotin","6","146","1",,"27","9","Known","Women","18","Less money for police, subsidies for citizens (private security)",,,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Unusual","Unusual","false","false","11","false","Not important","Unsafe","Safe","Agree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"61","17040061","Honduras-El Pastel","4","8","1","16","25","29","Unknown","Women","47","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","false","false","13","true","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","More than 15,600"
"62","17040062","Honduras-Loargue","65","130","1",,,,"Unknown","Men","50",,,,,"Disagree","Untrustworty","Trustworty","Usual","Unusual","false","false","18","true","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"63","17040063","Honduras-El Picacho","30","59","1",,"28","1","Known","Men","63","More money for police (public security)","Improve police quality (Keep endowment)",,,"Agree","Trusworthy","Trustworty","Usual","A bit usual","false","true","12","false","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"64","17040064","Honduras-Toncotin","72","143","1",,"28","1","Unknown","Women","28","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Usual","Unusual","false","true","4","false","Not important","Unsafe",,"Disagree","Agree","Disagree","Agree","Do not fullfill","Honduras","Lempira",
"65","17040065","Honduras-El Pastel","16","32","1","15","28","1","Unknown","Men","31","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Unusual","Unusual","true","false","9","true","Important",,"Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","11,451 – 15,600"
"66","17040066","Honduras-Kennedy","60","119","1",,"32","26","Unknown","Men","20","Less money for police, subsidies for citizens (private security)",,"Keep endowment (improve police training) reduce criminality 20% in 2 years",,"Disagree","Untrustworty","Trustworty","Usual","Unusual","false","true","14","false","Important","Unsafe","Unsafe","Agree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"67","17040067","Honduras-El Pastel","13","26","1","6","25","1","Unknown","Men","41","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Usual","A bit usual","false","false","12","true","Important","Safe","Safe","Agree","Agree","Disagree","Disagree","Fullfill","Honduras","Lempira","3,551 – 3,950"
"68","17040068","Honduras-El Picacho","31","61","1",,,,"Known","Men","42","More money for police (public security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Unusual","Unusual","false","true","9","false","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"69","17040069","Honduras-Kennedy","36","71","1","1","28","1","Known","Men","55","Less money for police, subsidies for citizens (private security)",,,"Deploy police evenly in all neighborhoods","Agree","Trusworthy","Untrusworthy","Unusual","Unusual","false","true","5","true","Not important",,"Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","Less than 1,000"
"70","17040070","Honduras-Toncotin","71","142","1","16","26","13","Unknown","Women","71","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods",,"Trusworthy","Trustworty","Usual","A bit usual","false","true","18","false","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","More than 15,600"
"71","17040071","Honduras-Kennedy","53","106","1",,"28","1","Unknown","Women","39","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Untrusworthy","Unusual","Unusual","true","true","6","false","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"72","17040072","Honduras-El Pastel","16","31","1","3","28",,"Known","Men","18","Less money for police, subsidies for citizens (private security)",,,,"Disagree","Untrustworty","Untrusworthy","Usual","Very usual","true","true","7","true","Not important","Safe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","2,001– 2,650"
"73","17040073","Honduras-Kennedy","56","112","1",,"28",,"Unknown","Men","64",,"Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,,"Trustworty",,"Unusual","false","false","17","false","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"74","17040074","Honduras-Kennedy","48","95","1",,"28","5","Unknown","Women","28","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods",,"Trusworthy","Trustworty","Usual","Unusual","false","false","13","false","Important","Unsafe",,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"75","17040075","Honduras-Kennedy","56","111","1",,"28","5","Unknown","Women","18",,"Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,"Trusworthy","Trustworty","Usual","Somewhat usual","false","false","12","false","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Agree","Do not fullfill","Honduras","Lempira",
"76","17040076","Honduras-Kennedy","48","95","1",,"26","14","Unknown","Men","20","More money for police (public security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods",,"Trusworthy","Trustworty","Usual","A bit usual","false","false","12","false","Important",,"Safe","Agree","Disagree","Disagree","Agree","Fullfill","Honduras","Lempira",
"77","17040077","Honduras-El Pastel","12","23","1",,"28","1","Unknown","Women","27",,"Increase police endowment (similar qualities)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Unusual","Unusual","false","false","12","false","Not important",,"Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"78","17040078","Honduras-El Pastel","18","35","1","5","28","3","Unknown","Women","49","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods",,"Trusworthy","Trustworty","Unusual","A bit usual","false","false","15","true","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","3,201 –  3,550"
