"country","table_name","asset_category","asset_composition","year","year_date","methodology","value","notes"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1994","1994-01-01T00:00:00.000","Mean","29.2","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1994","1994-01-01T00:00:00.000","Median","27.0","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1994","1994-01-01T00:00:00.000","No. obs","27.0","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1995","1995-01-01T00:00:00.000","Mean","25.2","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1995","1995-01-01T00:00:00.000","Median","24.2","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1995","1995-01-01T00:00:00.000","No. obs","24.2","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1996","1996-01-01T00:00:00.000","Mean","36.7","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1996","1996-01-01T00:00:00.000","Median","39.4","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1996","1996-01-01T00:00:00.000","No. obs","39.4","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1997","1997-01-01T00:00:00.000","Mean","40.6","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1997","1997-01-01T00:00:00.000","Median","46.7","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1997","1997-01-01T00:00:00.000","No. obs","46.7","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1998","1998-01-01T00:00:00.000","Mean","28.4","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1998","1998-01-01T00:00:00.000","Median","28.8","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1998","1998-01-01T00:00:00.000","No. obs","28.8","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1999","1999-01-01T00:00:00.000","Mean","24.5","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1999","1999-01-01T00:00:00.000","Median","22.6","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1999","1999-01-01T00:00:00.000","No. obs","22.6","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","2000","2000-01-01T00:00:00.000","Mean","28.4","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","2000","2000-01-01T00:00:00.000","Median","28.0","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","2000","2000-01-01T00:00:00.000","No. obs","28.0","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","2001","2001-01-01T00:00:00.000","Mean","23.0","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","2001","2001-01-01T00:00:00.000","Median","22.8","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","2001","2001-01-01T00:00:00.000","No. obs","22.8","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","2002","2002-01-01T00:00:00.000","Mean",,"6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","2002","2002-01-01T00:00:00.000","Median",,"6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","2002","2002-01-01T00:00:00.000","No. obs",,"6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1990","1990-01-01T00:00:00.000","Median","48.0","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1991","1991-01-01T00:00:00.000","Median","29.3","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1992","1992-01-01T00:00:00.000","Median","32.3","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1992","1992-01-01T00:00:00.000","No. obs","51.0","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1993","1993-01-01T00:00:00.000","Mean","43.9","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1993","1993-01-01T00:00:00.000","Median","40.2","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1993","1993-01-01T00:00:00.000","No. obs","131.0","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1994","1994-01-01T00:00:00.000","Mean","47.2","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1994","1994-01-01T00:00:00.000","Median","45.2","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1994","1994-01-01T00:00:00.000","No. obs","152.0","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1995","1995-01-01T00:00:00.000","Mean","47.8","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1995","1995-01-01T00:00:00.000","Median","45.3","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1995","1995-01-01T00:00:00.000","No. obs","168.0","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1996","1996-01-01T00:00:00.000","Mean","50.6","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1996","1996-01-01T00:00:00.000","Median","47.9","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1996","1996-01-01T00:00:00.000","No. obs","180.0","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1997","1997-01-01T00:00:00.000","Mean","50.9","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1997","1997-01-01T00:00:00.000","Median","48.8","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1997","1997-01-01T00:00:00.000","No. obs","197.0","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1998","1998-01-01T00:00:00.000","Mean","51.1","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1998","1998-01-01T00:00:00.000","Median","48.8","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1998","1998-01-01T00:00:00.000","No. obs","213.0","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1999","1999-01-01T00:00:00.000","Mean","53.6","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1999","1999-01-01T00:00:00.000","Median","54.3","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1999","1999-01-01T00:00:00.000","No. obs","214.0","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","2000","2000-01-01T00:00:00.000","Mean","53.7","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","2000","2000-01-01T00:00:00.000","Median","54.6","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","2000","2000-01-01T00:00:00.000","No. obs","218.0","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","2001","2001-01-01T00:00:00.000","Mean","53.9","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","2001","2001-01-01T00:00:00.000","Median","54.3","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","2001","2001-01-01T00:00:00.000","No. obs","200.0","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","2002","2002-01-01T00:00:00.000","Mean","54.9","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","2002","2002-01-01T00:00:00.000","Median","55.1","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","2002","2002-01-01T00:00:00.000","No. obs","66.0","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Exports","As % of total assets","1990","1990-01-01T00:00:00.000","Mean",,
"Argentina","Whole Sample","Exports","As % of total assets","1990","1990-01-01T00:00:00.000","Median",,
"Argentina","Whole Sample","Exports","As % of total assets","1990","1990-01-01T00:00:00.000","No. obs",,
"Argentina","Whole Sample","Exports","As % of total assets","1991","1991-01-01T00:00:00.000","Mean",,
"Argentina","Whole Sample","Exports","As % of total assets","1991","1991-01-01T00:00:00.000","Median",,
"Argentina","Whole Sample","Exports","As % of total assets","1991","1991-01-01T00:00:00.000","No. obs",,
"Argentina","Whole Sample","Exports","As % of total assets","1992","1992-01-01T00:00:00.000","Mean",,
"Argentina","Whole Sample","Exports","As % of total assets","1992","1992-01-01T00:00:00.000","Median",,
"Argentina","Whole Sample","Exports","As % of total assets","1992","1992-01-01T00:00:00.000","No. obs",,
"Argentina","Whole Sample","Exports","As % of total assets","1993","1993-01-01T00:00:00.000","Mean","16.1",
"Argentina","Whole Sample","Exports","As % of total assets","1993","1993-01-01T00:00:00.000","Median","0.4",
"Argentina","Whole Sample","Exports","As % of total assets","1993","1993-01-01T00:00:00.000","No. obs","110.0",
"Argentina","Whole Sample","Exports","As % of total assets","1994","1994-01-01T00:00:00.000","No. obs","127.0",
"Argentina","Whole Sample","Exports","As % of total assets","1995","1995-01-01T00:00:00.000","Mean","13.6",
"Argentina","Whole Sample","Exports","As % of total assets","1995","1995-01-01T00:00:00.000","Median","1.1",
"Argentina","Whole Sample","Exports","As % of total assets","1995","1995-01-01T00:00:00.000","No. obs","139.0",
"Argentina","Whole Sample","Exports","As % of total assets","1996","1996-01-01T00:00:00.000","Mean","16.7",
"Argentina","Whole Sample","Exports","As % of total assets","1996","1996-01-01T00:00:00.000","Median","1.0",
"Argentina","Whole Sample","Exports","As % of total assets","1996","1996-01-01T00:00:00.000","No. obs","149.0",
"Argentina","Whole Sample","Exports","As % of total assets","1997","1997-01-01T00:00:00.000","Mean","9.9",
"Argentina","Whole Sample","Exports","As % of total assets","1997","1997-01-01T00:00:00.000","Median","0.6",
"Argentina","Whole Sample","Exports","As % of total assets","1997","1997-01-01T00:00:00.000","No. obs","162.0",
"Argentina","Whole Sample","Exports","As % of total assets","1998","1998-01-01T00:00:00.000","Mean","4.1",
"Argentina","Whole Sample","Exports","As % of total assets","1998","1998-01-01T00:00:00.000","Median","0.2",
"Argentina","Whole Sample","Exports","As % of total assets","1998","1998-01-01T00:00:00.000","No. obs","173.0",
"Argentina","Whole Sample","Exports","As % of total assets","1999","1999-01-01T00:00:00.000","Mean","1.3",
"Argentina","Whole Sample","Exports","As % of total assets","1999","1999-01-01T00:00:00.000","Median","0.0",
"Argentina","Whole Sample","Exports","As % of total assets","1999","1999-01-01T00:00:00.000","No. obs","169.0",
"Argentina","Whole Sample","Exports","As % of total assets","2000","2000-01-01T00:00:00.000","Mean","16.0",
"Argentina","Whole Sample","Exports","As % of total assets","2000","2000-01-01T00:00:00.000","Median","2.5",
"Argentina","Whole Sample","Exports","As % of total assets","2000","2000-01-01T00:00:00.000","No. obs","105.0",
"Argentina","Whole Sample","Exports","As % of total assets","2001","2001-01-01T00:00:00.000","Mean","15.6",
"Argentina","Whole Sample","Exports","As % of total assets","2001","2001-01-01T00:00:00.000","Median","2.6",
"Argentina","Whole Sample","Exports","As % of total assets","2001","2001-01-01T00:00:00.000","No. obs","100.0",
"Argentina","Whole Sample","Exports","As % of total assets","2002","2002-01-01T00:00:00.000","Mean",,
"Argentina","Whole Sample","Exports","As % of total assets","2002","2002-01-01T00:00:00.000","Median",,
"Argentina","Whole Sample","Exports","As % of total assets","2002","2002-01-01T00:00:00.000","No. obs",,
"Argentina","Whole Sample","Exports","As % of total sales","1990","1990-01-01T00:00:00.000","Mean",,
"Argentina","Whole Sample","Exports","As % of total sales","1990","1990-01-01T00:00:00.000","Median",,
"Argentina","Whole Sample","Exports","As % of total sales","1990","1990-01-01T00:00:00.000","No. obs",,
"Argentina","Whole Sample","Exports","As % of total sales","1991","1991-01-01T00:00:00.000","Mean",,
"Argentina","Whole Sample","Exports","As % of total sales","1991","1991-01-01T00:00:00.000","Median",,
"Argentina","Whole Sample","Exports","As % of total sales","1991","1991-01-01T00:00:00.000","No. obs",,
"Argentina","Whole Sample","Exports","As % of total sales","1992","1992-01-01T00:00:00.000","Mean",,
"Argentina","Whole Sample","Exports","As % of total sales","1992","1992-01-01T00:00:00.000","Median",,
"Argentina","Whole Sample","Exports","As % of total sales","1992","1992-01-01T00:00:00.000","No. obs",,
"Argentina","Whole Sample","Exports","As % of total sales","1993","1993-01-01T00:00:00.000","Mean","9.2",
"Argentina","Whole Sample","Exports","As % of total sales","1993","1993-01-01T00:00:00.000","Median","1.0",
"Argentina","Whole Sample","Exports","As % of total sales","1993","1993-01-01T00:00:00.000","No. obs","110.0",
"Argentina","Whole Sample","Exports","As % of total sales","1994","1994-01-01T00:00:00.000","Mean","12.1",
"Argentina","Whole Sample","Exports","As % of total sales","1994","1994-01-01T00:00:00.000","Median","1.7",
"Argentina","Whole Sample","Exports","As % of total sales","1994","1994-01-01T00:00:00.000","No. obs","127.0",
"Argentina","Whole Sample","Exports","As % of total sales","1995","1995-01-01T00:00:00.000","Mean","11.8",
"Argentina","Whole Sample","Exports","As % of total sales","1995","1995-01-01T00:00:00.000","Median","1.9",
"Argentina","Whole Sample","Exports","As % of total sales","1995","1995-01-01T00:00:00.000","No. obs","139.0",
"Argentina","Whole Sample","Exports","As % of total sales","1996","1996-01-01T00:00:00.000","Mean","13.3",
"Argentina","Whole Sample","Exports","As % of total sales","1996","1996-01-01T00:00:00.000","Median","1.4",
"Argentina","Whole Sample","Exports","As % of total sales","1996","1996-01-01T00:00:00.000","No. obs","149.0",
"Argentina","Whole Sample","Exports","As % of total sales","1997","1997-01-01T00:00:00.000","Mean","7.3",
"Argentina","Whole Sample","Exports","As % of total sales","1997","1997-01-01T00:00:00.000","Median","1.2",
"Argentina","Whole Sample","Exports","As % of total sales","1997","1997-01-01T00:00:00.000","No. obs","162.0",
"Argentina","Whole Sample","Exports","As % of total sales","1998","1998-01-01T00:00:00.000","Mean","3.8",
"Argentina","Whole Sample","Exports","As % of total sales","1998","1998-01-01T00:00:00.000","Median","0.4",
"Argentina","Whole Sample","Exports","As % of total sales","1998","1998-01-01T00:00:00.000","No. obs","173.0",
"Argentina","Whole Sample","Exports","As % of total sales","1999","1999-01-01T00:00:00.000","Mean","1.3",
"Argentina","Whole Sample","Exports","As % of total sales","1999","1999-01-01T00:00:00.000","Median","0.1",
"Argentina","Whole Sample","Exports","As % of total sales","1999","1999-01-01T00:00:00.000","No. obs","169.0",
"Argentina","Whole Sample","Exports","As % of total sales","2000","2000-01-01T00:00:00.000","Mean","15.3",
"Argentina","Whole Sample","Exports","As % of total sales","2000","2000-01-01T00:00:00.000","Median","6.0",
"Argentina","Whole Sample","Exports","As % of total sales","2000","2000-01-01T00:00:00.000","No. obs","105.0",
"Argentina","Whole Sample","Exports","As % of total sales","2001","2001-01-01T00:00:00.000","Mean","16.8",
"Argentina","Whole Sample","Exports","As % of total sales","2001","2001-01-01T00:00:00.000","Median","5.7",
"Argentina","Whole Sample","Exports","As % of total sales","2001","2001-01-01T00:00:00.000","No. obs","100.0",
"Argentina","Whole Sample","Exports","As % of total sales","2002","2002-01-01T00:00:00.000","Mean",,
"Argentina","Whole Sample","Exports","As % of total sales","2002","2002-01-01T00:00:00.000","Median",,
"Argentina","Whole Sample","Exports","As % of total sales","2002","2002-01-01T00:00:00.000","No. obs",,
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1990","1990-01-01T00:00:00.000","Mean","100.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1990","1990-01-01T00:00:00.000","No. obs","1.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1991","1991-01-01T00:00:00.000","Mean","100.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1991","1991-01-01T00:00:00.000","No. obs","14.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1992","1992-01-01T00:00:00.000","Mean","100.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1992","1992-01-01T00:00:00.000","No. obs","35.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1993","1993-01-01T00:00:00.000","Mean","97.4",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1993","1993-01-01T00:00:00.000","No. obs","77.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1994","1994-01-01T00:00:00.000","Mean","96.5",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1994","1994-01-01T00:00:00.000","No. obs","86.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1995","1995-01-01T00:00:00.000","Mean","98.9",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1995","1995-01-01T00:00:00.000","No. obs","89.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1996","1996-01-01T00:00:00.000","Mean","97.9",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1996","1996-01-01T00:00:00.000","No. obs","94.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1997","1997-01-01T00:00:00.000","Mean","96.9",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1997","1997-01-01T00:00:00.000","No. obs","98.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1998","1998-01-01T00:00:00.000","Mean","96.1",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1998","1998-01-01T00:00:00.000","No. obs","103.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1999","1999-01-01T00:00:00.000","Mean","98.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","1999","1999-01-01T00:00:00.000","No. obs","101.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","2000","2000-01-01T00:00:00.000","Mean","98.1",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","2000","2000-01-01T00:00:00.000","No. obs","103.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","2001","2001-01-01T00:00:00.000","Mean","98.9",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","2001","2001-01-01T00:00:00.000","No. obs","94.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","2002","2002-01-01T00:00:00.000","Mean","96.7",
"Argentina","By Sector: Tradable","Dollar Indebtness","% Firms with dollar debt","2002","2002-01-01T00:00:00.000","No. obs","30.0",
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1990","1990-01-01T00:00:00.000","Mean","51.6","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1990","1990-01-01T00:00:00.000","Median","51.6","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1990","1990-01-01T00:00:00.000","No. obs","1.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1991","1991-01-01T00:00:00.000","Mean","51.8","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1991","1991-01-01T00:00:00.000","Median","56.2","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1991","1991-01-01T00:00:00.000","No. obs","14.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1992","1992-01-01T00:00:00.000","Mean","43.9","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1992","1992-01-01T00:00:00.000","Median","42.9","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1992","1992-01-01T00:00:00.000","No. obs","35.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1993","1993-01-01T00:00:00.000","Mean","49.5","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1993","1993-01-01T00:00:00.000","Median","46.7","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1993","1993-01-01T00:00:00.000","No. obs","77.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1994","1994-01-01T00:00:00.000","Mean","51.1","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1994","1994-01-01T00:00:00.000","Median","56.5","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1994","1994-01-01T00:00:00.000","No. obs","86.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1995","1995-01-01T00:00:00.000","Mean","53.6","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1995","1995-01-01T00:00:00.000","Median","55.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1995","1995-01-01T00:00:00.000","No. obs","89.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1996","1996-01-01T00:00:00.000","Mean","53.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1996","1996-01-01T00:00:00.000","Median","59.7","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1996","1996-01-01T00:00:00.000","No. obs","94.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1997","1997-01-01T00:00:00.000","Mean","55.1","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1997","1997-01-01T00:00:00.000","Median","62.8","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1997","1997-01-01T00:00:00.000","No. obs","98.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1998","1998-01-01T00:00:00.000","Mean","55.5","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1998","1998-01-01T00:00:00.000","Median","63.4","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1998","1998-01-01T00:00:00.000","No. obs","103.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1999","1999-01-01T00:00:00.000","Mean","54.6","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1999","1999-01-01T00:00:00.000","Median","63.2","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","1999","1999-01-01T00:00:00.000","No. obs","101.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","2000","2000-01-01T00:00:00.000","Mean","56.6","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","2000","2000-01-01T00:00:00.000","Median","64.4","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","2000","2000-01-01T00:00:00.000","No. obs","103.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","2001","2001-01-01T00:00:00.000","Mean","61.1","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","2001","2001-01-01T00:00:00.000","Median","66.2","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","2001","2001-01-01T00:00:00.000","No. obs","94.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","2002","2002-01-01T00:00:00.000","Mean","50.8","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","2002","2002-01-01T00:00:00.000","Median","58.2","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Debt dollarization ratio (%)","2002","2002-01-01T00:00:00.000","No. obs","30.0","1    Dollar-linked debt as a percentage of total liabilities"
"Argentina","By Sector: Tradable","Dollar Indebtness","Short-dollarization ratio (%)","1990","1990-01-01T00:00:00.000","Mean",,"1    Dollar-linked debt as a percentage of total liabilities"
