"pais","ano","fuente_general","fuente_especifica","categoria","nombre_indicador","nivel_educativo","tipo_desagregacion","desagregacion","valor"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","559864"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Secundaria","Publico_Privado_F","MixtoF","1152"
"GUY","2011","DA","MinEd_Guy","Tamano","Escuelas","Secundaria","Publico_Privado","Publico","276"
"PER","2016","DA","MinEd_Per","Tamano","Docentes","Todos","Publico_Privado","Publico","285156"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Inicial","Publico_Privado_F","PrivadoF","12397"
"ARG","2015","DA","MinEd_Arg","Tamano","Estudiantes","Todos","Genero","Hombre","4330227"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Todos","Genero","Hombre","133976"
"GUY","2011","DA","MinEd_Guy","Tamano","Ratio_Est_Doc","Todos","No_Aplica","No_Desagregado","21.85117"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Inicial","Publico_Privado","Privado","9408"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","230143"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Todos","Publico_Privado_F","PrivadoF","8.685743"
"ARG","2015","DA","MinEd_Arg","Tamano","Escuelas","Primaria","Publico_Privado","Publico","18363"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Primaria","Rural_Urbano","Urbano","16798"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Secundaria","Publico_Privado_F","PrivadoF","47312"
"GUY","2011","DA","MinEd_Guy","Tamano","Ratio_Est_Doc","Secundaria","Publico_Privado","Privado","13.88595"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Inicial","Rural_Urbano","Rural","9114"
"PER","2016","DA","MinEd_Per","Tamano","Escuelas","Secundaria","Rural_Urbano","Rural","4154"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Secundaria","Rural_Urbano","Rural","26345"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Primaria","Publico_Privado","Privado","886951"
"CHL","2016","DA","MinEd_Chl","Tamano","Docentes","Todos","Publico_Privado_F","MixtoF","69167"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Primaria","Publico_Privado_F","PrivadoF","2853"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Inicial","No_Aplica","No_Desagregado","42888"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Secundaria","Publico_Privado","Publico","157536"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Primaria","Publico_Privado","Privado","2853"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Secundaria","Rural_Urbano","Urbano","10.20168"
"ARG","2015","DA","MinEd_Arg","Tamano","Estudiantes","Primaria","Publico_Privado","Privado","1236167"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Todos","Publico_Privado","Publico","62581"
"COL","2014","DA","MinEd_Col","Tamano","Ratio_Est_Doc","Primaria","Rural_Urbano","Rural","19.71941"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Secundaria","Publico_Privado","Privado","47270"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Primaria","Rural_Urbano","Rural","65595"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Inicial","Publico_Privado_F","PublicoF","23711"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Inicial","Publico_Privado","Privado","2222"
"ARG","2015","DA","MinEd_Arg","Tamano","Docentes","Todos","Rural_Urbano","Rural","76452"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Primaria","No_Aplica","No_Desagregado","182649"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Secundaria","Genero","Mujer","41591"
"GUY","2011","DA","MinEd_Guy","Tamano","Ratio_Est_Doc","Inicial","Genero","Hombre","2815.60"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Inicial","Publico_Privado_F","PublicoF","464941"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Secundaria","No_Aplica","No_Desagregado","191892"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Todos","Rural_Urbano","Rural","106622"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Secundaria","Publico_Privado_F","PublicoF","3951"
"GUY","2011","DA","MinEd_Guy","Tamano","Ratio_Est_Doc","Inicial","Genero","Mujer","7.706644"
"ARG","2015","DA","MinEd_Arg","Tamano","Docentes","Todos","Rural_Urbano","Urbano","463543"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Todos","Rural_Urbano","Rural","20176"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Inicial","Rural_Urbano","Rural","236059"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Secundaria","Publico_Privado","Publico","454845"
"PER","2016","DA","MinEd_Per","Tamano","Docentes","Primaria","Rural_Urbano","Urbano","154727"
"ARG","2015","DA","MinEd_Arg","Tamano","Escuelas","Secundaria","Rural_Urbano","Rural","2660"
"ARG","2015","DA","MinEd_Arg","Tamano","Estudiantes","Secundaria","No_Aplica","No_Desagregado","3946834"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Inicial","Genero","Mujer","50078"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Secundaria","No_Aplica","No_Desagregado","11.03344"
"CHL","2016","DA","MinEd_Chl","Tamano","Estudiantes","Todos","Publico_Privado_F","PublicoF","1062937"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Secundaria","Rural_Urbano","Rural","42753"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Primaria","Publico_Privado","Privado","24866"
"URY","2015","DA","MinEd_Ury","Tamano","Escuelas","Secundaria","Publico_Privado","Publico","505"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Primaria","Rural_Urbano","Urbano","117054"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Secundaria","Publico_Privado","Publico","144622"
"GUY","2011","DA","MinEd_Guy","Tamano","Ratio_Est_Doc","Secundaria","Genero","Hombre","37.16926"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Todos","Publico_Privado","Publico","501966"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Secundaria","Publico_Privado","Publico","251806"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Primaria","Publico_Privado_F","PrivadoF","11.10303"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Todos","No_Aplica","No_Desagregado","76992"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Todos","Rural_Urbano","Rural","951736"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Todos","Genero","Hombre","135353"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Primaria","Genero","Hombre","1800016"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Todos","Publico_Privado","Publico","282536"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Primaria","Publico_Privado_F","PublicoF","22.92607"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Secundaria","Publico_Privado","Privado","53420"
"ARG","2015","DA","MinEd_Arg","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","1632365"
"GUY","2011","DA","MinEd_Guy","Tamano","Ratio_Est_Doc","Secundaria","Genero","Mujer","14.18036"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Secundaria","Publico_Privado","Privado","47312"
"ARG","2015","DA","MinEd_Arg","Tamano","Ratio_Est_Doc","Todos","Publico_Privado","Privado","21.00813"
"ARG","2015","DA","MinEd_Arg","Tamano","Estudiantes","Secundaria","Publico_Privado","Privado","1139748"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Secundaria","Publico_Privado","Publico","18.91483"
"ARG","2015","DA","MinEd_Arg","Tamano","Estudiantes","Inicial","Genero","Hombre","825111"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Primaria","Publico_Privado_F","PrivadoF","24866"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Primaria","Publico_Privado","Privado","46521"
"CHL","2016","DA","MinEd_Chl","Tamano","Estudiantes","Inicial","Publico_Privado","Privado","254505"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Primaria","No_Aplica","No_Desagregado","20.40727"
"ARG","2015","DA","MinEd_Arg","Tamano","Ratio_Est_Doc","Todos","No_Aplica","No_Desagregado","15.7357"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Todos","Publico_Privado","Publico","2560673"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","27765"
"ARG","2015","DA","MinEd_Arg","Tamano","Ratio_Est_Doc","Secundaria","Publico_Privado","Privado","27.4519"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Primaria","Publico_Privado","Privado","53577"
"ARG","2015","DA","MinEd_Arg","Tamano","Escuelas","Todos","Rural_Urbano","Rural","12801"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Secundaria","Publico_Privado","Publico","3535"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Primaria","Publico_Privado_F","PublicoF","42405"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Primaria","Rural_Urbano","Urbano","2856159"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Todos","No_Aplica","No_Desagregado","177060"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Secundaria","Publico_Privado_F","PublicoF","18.91483"
"CHL","2016","DA","MinEd_Chl","Tamano","Escuelas","Primaria","Publico_Privado","Privado","3762"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Primaria","Publico_Privado","Publico","42405"
"ARG","2015","DA","MinEd_Arg","Tamano","Escuelas","Secundaria","Publico_Privado","Privado","3862"
"ARG","2015","DA","MinEd_Arg","Tamano","Docentes","Inicial","No_Aplica","No_Desagregado","117675"
"COL","2014","DA","MinEd_Col","Tamano","Ratio_Est_Doc","Inicial","Genero","Hombre","183.6217"
"URY","2015","DA","MinEd_Ury","Tamano","Ratio_Est_Doc","Inicial","Publico_Privado","Publico","28.15813"
"PER","2016","DA","MinEd_Per","Tamano","Ratio_Est_Doc","Todos","Publico_Privado","Publico","15.91702"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Todos","Genero","Hombre","88796"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Todos","Publico_Privado_F","PrivadoF","10130"
"CHL","2016","DA","MinEd_Chl","Tamano","Escuelas","Secundaria","No_Aplica","No_Desagregado","3561"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Primaria","Publico_Privado","Privado","7000"
"GUY","2011","DA","MinEd_Guy","Tamano","Ratio_Est_Doc","Inicial","No_Aplica","No_Desagregado","15.58956"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Inicial","Publico_Privado","Privado","28652"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Secundaria","Publico_Privado_F","PrivadoF","6898"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Todos","Rural_Urbano","Rural","2065669"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Secundaria","Genero","Mujer","2933"
"URY","2015","DA","MinEd_Ury","Tamano","Escuelas","Inicial","Publico_Privado_F","PrivadoF","52"
"ARG","2015","DA","MinEd_Arg","Tamano","Docentes","Inicial","Publico_Privado","Privado","36638"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Inicial","Rural_Urbano","Urbano","16438"
"ARG","2015","DA","MinEd_Arg","Tamano","Ratio_Est_Doc","Secundaria","Publico_Privado","Publico","19.19966"
"PER","2016","DA","MinEd_Per","Tamano","Docentes","Primaria","Publico_Privado","Publico","143538"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Secundaria","Genero","Mujer","581029"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Todos","Genero","Mujer","88264"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Todos","Rural_Urbano","Rural","108348"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Inicial","Genero","Mujer","275570"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Secundaria","Rural_Urbano","Rural","9292"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Inicial","Publico_Privado_F","PublicoF","34036"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Primaria","Genero","Hombre","466"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Inicial","Publico_Privado_F","PublicoF","82982"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Inicial","No_Aplica","No_Desagregado","41660"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Todos","Publico_Privado","Privado","93791"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Primaria","Genero","Hombre","48170"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Todos","Publico_Privado_F","PrivadoF","94020"
"URY","2015","DA","MinEd_Ury","Tamano","Ratio_Est_Doc","Inicial","Publico_Privado_F","PublicoF","28.15813"
"CHL","2016","DA","MinEd_Chl","Tamano","Docentes","Primaria","Publico_Privado_F","PrivadoF","10393"
"CHL","2016","DA","MinEd_Chl","Tamano","Escuelas","Primaria","Publico_Privado_F","PublicoF","4572"
"PER","2016","DA","MinEd_Per","Tamano","Ratio_Est_Doc","Primaria","Rural_Urbano","Rural","13.52865"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","1478176"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Inicial","Rural_Urbano","Rural","9750"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Primaria","No_Aplica","No_Desagregado","184435"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Todos","Publico_Privado_F","MixtoF","180165"
"ARG","2015","DA","MinEd_Arg","Tamano","Escuelas","Primaria","No_Aplica","No_Desagregado","22170"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Secundaria","No_Aplica","No_Desagregado","210956"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Inicial","No_Aplica","No_Desagregado","1781"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Primaria","Genero","Mujer","1146845"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Secundaria","Publico_Privado_F","PublicoF","18214"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Todos","No_Aplica","No_Desagregado","74053"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Todos","Publico_Privado_F","PublicoF","1113913"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Secundaria","Publico_Privado_F","MixtoF","12239"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Secundaria","Rural_Urbano","Urbano","7741"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Todos","Publico_Privado","Privado","11282"
"CHL","2016","DA","MinEd_Chl","Tamano","Escuelas","Todos","Publico_Privado_F","PublicoF","5704"
"CHL","2016","DA","MinEd_Chl","Tamano","Docentes","Secundaria","Publico_Privado_F","PrivadoF","5687"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Primaria","Publico_Privado","Publico","137914"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Primaria","Publico_Privado_F","PublicoF","16353"
"CHL","2016","DA","MinEd_Chl","Tamano","Escuelas","Todos","Publico_Privado_F","MixtoF","5357"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Primaria","Publico_Privado","Privado","46708"
"ARG","2015","DA","MinEd_Arg","Tamano","Estudiantes","Secundaria","Rural_Urbano","Urbano","3648133"
"CHL","2016","DA","MinEd_Chl","Tamano","Escuelas","Secundaria","Publico_Privado_F","PrivadoF","394"
"PER","2009","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Inicial","Genero","Hombre","6.16"
"CHL","2012","DA","MinEd_Chl","Tamano","Escuelas","Secundaria","Publico_Privado_F","PrivadoF","383"
"BOL","2007","DA","INE_Bol","Tamano","Ratio_Est_Doc","Primaria","Publico_Privado","Publico","23.03713"
"ARG","2005","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Secundaria_Alta","No_Aplica","No_Desagregado","5.218"
"GTM","2007","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Primaria","No_Aplica","No_Desagregado","30.45308"
"COL","2011","DA","MinEd_Col","Tamano","Ratio_Est_Doc","Todos","No_Aplica","No_Desagregado","22.50677"
"BLZ","2007","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Inicial","Genero","Mujer","5.176"
"SLV","2013","DA","MinEd_Slv","Tamano","Estudiantes","Secundaria","Publico_Privado_F","PublicoF","160669"
"BRB","2005","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Secundaria_Alta","Genero","Hombre","2.99"
"VEN","2008","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Secundaria_Baja","No_Aplica","No_Desagregado","5.946"
"ECU","2010","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Primaria","No_Aplica","No_Desagregado","12.133"
"CRI","2015","DA","MinEd_Cri","Tamano","Estudiantes","Secundaria","Publico_Privado_F","MixtoF","11903"
"JAM","2010","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Secundaria_Baja","No_Aplica","No_Desagregado","6.285"
"DOM","2005","DA","DirEst_Dom","Tamano","Docentes","Secundaria","Publico_Privado_F","MixtoF","440"
"URY","2012","DA","MinEd_Ury","Tamano","Escuelas","Secundaria","Publico_Privado_F","PrivadoF","181"
"CHL","2010","DA","MinEd_Chl","Tamano","Escuelas","Secundaria","Publico_Privado_F","PublicoF","1000"
"COL","2009","DA","DirEst_Col","Tamano","Docentes","Inicial","Publico_Privado_F","PrivadoF","30477"
"PER","2007","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Secundaria_Alta","Genero","Mujer","3.987"
"PER","2007","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Secundaria_Baja","Genero","Mujer","5.97"
"NIC","2005","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Secundaria_Baja","Genero","Hombre","7.418"
"CHL","2013","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Primaria","Genero","Mujer","8.109"
"GTM","2014","DA","MinEd_Gtm","Tamano","Estudiantes","Inicial","Genero","Mujer","272309"
"CHL","2013","DA","MinEd_Chl","Tamano","Estudiantes","Todos","Genero","Hombre","1456397"
"MEX","2013","DA","MinEd_Mex","Tamano","Docentes","Primaria","Publico_Privado","Publico","515314"
"CHL","2014","DA","MinEd_Chl","Tamano","Estudiantes","Secundaria","Genero","Mujer","457950"
"NIC","2014","DA","MinEd_Nic","Tamano","Estudiantes","Secundaria","Genero","Hombre","243291"
"PER","2010","DA","MinEd_Per","Tamano","Estudiantes","Primaria","Rural_Urbano","Urbano","2715054"
"VEN","2011","UNESCO-WDI","UIS-WDI","Tamano","Edades_Poblacion","Secundaria_Alta","Genero","Mujer","3.698"
"MEX","2011","DA","MinEd_Mex","Tamano","Docentes","Primaria","Publico_Privado","Publico","517740"
"CHL","2006","DA","MinEd_Chl","Tamano","Escuelas","Todos","Rural_Urbano","Rural","4630"
"PER","2012","DA","MinEd_Per","Tamano","Estudiantes","Todos","Genero","Hombre","2992536"
"PER","2007","DA","MinEd_Per","Tamano","Estudiantes","Secundaria","Genero","Hombre","1303392"
"CRI","2015","DA","MinEd_Cri","Tamano","Estudiantes","Secundaria","Genero","Mujer","161762"
"NIC","2013","DA","MinEd_Nic","Tamano","Estudiantes","Inicial","Genero","Hombre","119538"
"COL","2013","DA","DirEst_Col","Tamano","Escuelas","Secundaria","Publico_Privado","Privado","10070"
"GTM","2007","DA","MinEd_Gtm","Tamano","Estudiantes","Inicial","Publico_Privado","Privado","91292"
"CHL","2007","DA","MinEd_Chl","Tamano","Docentes","Todos","No_Aplica","No_Desagregado","126021"
"CHL","2008","DA","MinEd_Chl","Tamano","Estudiantes","Primaria","Publico_Privado","Publico","979175"
"ARG","2009","DA","MinEd_Arg","Tamano","Escuelas","Secundaria","Publico_Privado","Publico","10194"
"ARG","2008","DA","MinEd_Arg","Tamano","Estudiantes","Secundaria","Genero","Hombre","1740427"
"GTM","2012","DA","MinEd_Gtm","Tamano","Estudiantes","Inicial","Publico_Privado","Publico","451858"
"COL","2012","DA","DirEst_Col","Tamano","Docentes","Inicial","Genero","Hombre","2260"
"COL","2008","DA","MinEd_Col","Tamano","Ratio_Est_Doc","Primaria","No_Aplica","No_Desagregado","25.19873"
"PER","2010","DA","MinEd_Per","Tamano","Ratio_Est_Doc","Secundaria","No_Aplica","No_Desagregado","14.68186"
"COL","2012","DA","DirEst_Col","Tamano","Escuelas","Secundaria","Rural_Urbano","Urbano","22508"
"COL","2011","DA","MinEd_Col","Tamano","Estudiantes","Secundaria","Rural_Urbano","Rural","784042"
"PER","2014","DA","MinEd_Per","Tamano","Estudiantes","Secundaria","Publico_Privado","Publico","1836666"
"CHL","2015","DA","MinEd_Chl","Tamano","Escuelas","Secundaria","Publico_Privado","Publico","1116"
"PER","2013","DA","MinEd_Per","Tamano","Estudiantes","Primaria","Genero","Mujer","1710850"
"ECU","2008","DA","MinEd_Ecu","Tamano","Escuelas","Primaria","No_Aplica","No_Desagregado","24789"
"BOL","2011","DA","INE_Bol","Tamano","Estudiantes","Primaria","Publico_Privado","Publico","1272165"
"PER","2010","DA","MinEd_Per","Tamano","Estudiantes","Inicial","Publico_Privado","Privado","334317"
"PER","2010","DA","MinEd_Per","Tamano","Escuelas","Secundaria","Publico_Privado","Privado","4536"
"COL","2007","DA","MinEd_Col","Tamano","Estudiantes","Todos","Genero","Hombre","4599112"
"ARG","2007","DA","MinEd_Arg","Tamano","Escuelas","Todos","Rural_Urbano","Rural","17022"
"URY","2005","DA","MinEd_Ury","Tamano","Estudiantes","Secundaria","No_Aplica","No_Desagregado","257674"
"ECU","2012","DA","MinEd_Ecu","Tamano","Estudiantes","Primaria","Genero","Mujer","1633419"
"GTM","2007","DA","MinEd_Gtm","Tamano","Estudiantes","Primaria","Publico_Privado","Privado","278333"
"MEX","2012","DA","MinEd_Mex","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","4761466"
"NIC","2007","DA","MinEd_Nic","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","214615"
"ARG","2011","DA","MinEd_Arg","Tamano","Estudiantes","Todos","Genero","Mujer","4121203"
"PER","2009","DA","MinEd_Per","Tamano","Estudiantes","Todos","Rural_Urbano","Urbano","4975969"
"BRA","2006","DA","MinEd_Bra","Tamano","Estudiantes","Primaria","Publico_Privado","Privado","3467977"
"GTM","2011","DA","MinEd_Gtm","Tamano","Escuelas","Inicial","Rural_Urbano","Urbano","3584"
"GTM","2013","DA","MinEd_Gtm","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","543226"
"GTM","2008","DA","MinEd_Gtm","Tamano","Docentes","Primaria","Publico_Privado","Privado","13998"
"BRA","2010","DA","MinEd_Bra","Tamano","Docentes","Primaria","No_Aplica","No_Desagregado","1512450"
"CRI","2013","DA","MinEd_Cri","Tamano","Escuelas","Todos","No_Aplica","No_Desagregado","4893"
"ARG","2005","DA","MinEd_Arg","Tamano","Estudiantes","Todos","Genero","Hombre","4062848"
"ARG","2006","DA","MinEd_Arg","Tamano","Estudiantes","Todos","Genero","Hombre","4085978"
"ARG","2007","DA","MinEd_Arg","Tamano","Estudiantes","Primaria","Genero","Hombre","2378671"
"ARG","2011","DA","MinEd_Arg","Tamano","Estudiantes","Todos","No_Aplica","No_Desagregado","8351514"
"BOL","2010","DA","INE_Bol","Tamano","Estudiantes","Secundaria","Publico_Privado","Publico","541470"
"NIC","2012","DA","MinEd_Nic","Tamano","Docentes","Inicial","No_Aplica","No_Desagregado","10397"
"PER","2011","DA","MinEd_Per","Tamano","Estudiantes","Inicial","Genero","Hombre","548745"
"COL","2005","DA","MinEd_Col","Tamano","Estudiantes","Secundaria","Genero","Mujer","2008876"
"ARG","2005","DA","MinEd_Arg","Tamano","Escuelas","Primaria","No_Aplica","No_Desagregado","22196"
"COL","2010","DA","DirEst_Col","Tamano","Docentes","Secundaria","Rural_Urbano","Urbano","171939"
"ARG","2008","DA","MinEd_Arg","Tamano","Ratio_Est_Doc","Inicial","Publico_Privado","Privado","15.87437"
"URY","2010","DA","MinEd_Ury","Tamano","Docentes","Inicial","No_Aplica","No_Desagregado","3771"
"NIC","2013","DA","MinEd_Nic","Tamano","Docentes","Primaria","No_Aplica","No_Desagregado","40809"
"NIC","2008","DA","MinEd_Nic","Tamano","Docentes","Todos","No_Aplica","No_Desagregado","45645"
"CHL","2011","DA","MinEd_Chl","Tamano","Estudiantes","Todos","Publico_Privado","Privado","1749132"
"ARG","2014","DA","MinEd_Arg","Tamano","Escuelas","Todos","Rural_Urbano","Urbano","21078"
"GTM","2009","DA","MinEd_Gtm","Tamano","Escuelas","Inicial","Publico_Privado","Publico","13084"
"BOL","2012","DA","INE_Bol","Tamano","Estudiantes","Todos","Publico_Privado","Publico","2178591"
"GTM","2012","DA","MinEd_Gtm","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","539462"
"CHL","2011","DA","MinEd_Chl","Tamano","Estudiantes","Primaria","Rural_Urbano","Urbano","1763118"
"GTM","2005","DA","MinEd_Gtm","Tamano","Estudiantes","Primaria","Genero","Hombre","1228792"
"GTM","2011","DA","MinEd_Gtm","Tamano","Escuelas","Secundaria","Publico_Privado","Publico","3762"
"COL","2013","DA","MinEd_Col","Tamano","Estudiantes","Secundaria","Rural_Urbano","Rural","782009"
"BRA","2007","DA","MinEd_Bra","Tamano","Docentes","Todos","No_Aplica","No_Desagregado","1836082"
"PRY","2013","DA","MinEd_Pry","Tamano","Estudiantes","Secundaria","No_Aplica","No_Desagregado","258524"
"ECU","2011","DA","MinEd_Ecu","Tamano","Estudiantes","Secundaria","Genero","Hombre","328704"
"PER","2007","DA","MinEd_Per","Tamano","Estudiantes","Todos","Publico_Privado","Publico","5298595"
"PER","2013","DA","MinEd_Per","Tamano","Estudiantes","Primaria","Publico_Privado","Publico","2653434"
"URY","2014","DA","MinEd_Ury","Tamano","Escuelas","Secundaria","Publico_Privado","Publico","538"
"ARG","2005","DA","MinEd_Arg","Tamano","Estudiantes","Todos","No_Aplica","No_Desagregado","8056374"
"COL","2008","DA","MinEd_Col","Tamano","Estudiantes","Secundaria","Rural_Urbano","Rural","665791"
"NIC","2006","DA","MinEd_Nic","Tamano","Escuelas","Inicial","No_Aplica","No_Desagregado","6911"
"PER","2013","DA","MinEd_Per","Tamano","Estudiantes","Secundaria","Publico_Privado","Privado","630567"
"CRI","2008","DA","MinEd_Cri","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","110461"
"ARG","2014","DA","MinEd_Arg","Tamano","Estudiantes","Primaria","Genero","Mujer","2225402"
"ECU","2012","DA","MinEd_Ecu","Tamano","Estudiantes","Primaria","Publico_Privado","Publico","2484694"
"MEX","2010","DA","MinEd_Mex","Tamano","Docentes","Primaria","Publico_Privado","Privado","55162"
"BRA","2014","DA","MinEd_Bra","Tamano","Escuelas","Todos","Rural_Urbano","Urbano","130560"
"CHL","2012","DA","MinEd_Chl","Tamano","Docentes","Secundaria","Publico_Privado","Publico","17881"
"MEX","2009","DA","MinEd_Mex","Tamano","Docentes","Todos","No_Aplica","No_Desagregado","1209684"
