"public_water_supply_id","system_name","county","population","last_monitoring_period_end","lead_90th_percentile_ppb","includes_5th_liter","sampling_next_due_subject"
"MI0003100","HAZEL PARK","OAKLAND","16400","2021-06-30T00:00:00.000","13","Y","2022-09-30T00:00:00.000"
"MI0003110","HEMLOCK/RICHLAND TOWNSHIP","SAGINAW","1632","2020-12-31T00:00:00.000","2","N","2023-09-30T00:00:00.000"
"MI0003115","HEMINGWAY POINTE CLUB OWNERS ASSOCIATION","CHARLEVOIX","250","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0003117","HERITAGE APARTMENTS","OAKLAND","30","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0003118","HERITAGE DRIVE APARTMENTS","MARQUETTE","41","2022-06-30T00:00:00.000","9",,"2022-12-31T00:00:00.000"
"MI0003120","HERMANSVILLE HOUSING COMM.","MENOMINEE","36","2022-06-30T00:00:00.000","20","N","2022-12-31T00:00:00.000"
"MI0003130","HESPERIA","NEWAYGO","954","2020-12-31T00:00:00.000","5","Y","2023-09-30T00:00:00.000"
"MI0003131","HIDDEN GLEN APARTMENTS","SHIAWASSEE","50","2021-12-31T00:00:00.000","6","N","2023-09-30T00:00:00.000"
"MI0003132","HIDDEN HAMLET ASSOCIATION","EMMET","465","2019-12-31T00:00:00.000","0","N","2022-12-31T00:00:00.000"
"MI0003134","HIGHFIELDS YOUTH CAMP","INGHAM","96","2020-12-31T00:00:00.000","4","N","2023-09-30T00:00:00.000"
"MI0003137","HIDDEN LAKES OF GREEN OAKS","LIVINGSTON","759","2020-12-31T00:00:00.000","2","N","2023-09-30T00:00:00.000"
"MI0003138","HIGHLAND HAVEN/WOODSIDE APTS","OAKLAND","40","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003139","HIGHLAND MEADOWVIEW APARTMENTS","OAKLAND","40","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003140","HIGHLAND PARK","WAYNE","11398","2021-12-31T00:00:00.000","9","Y","2022-09-30T00:00:00.000"
"MI0003145","LAKESHORE EAST CONDOMINIUMS","ROSCOMMON","84","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003160","HILLMAN, VILLAGE OF","MONTMORENCY","697","2022-06-30T00:00:00.000","0","N","2022-12-31T00:00:00.000"
"MI0003165","HILLS OF WALLOON ASSOCIATION","CHARLEVOIX","87","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003170","HILLSDALE","HILLSDALE","8163","2021-12-31T00:00:00.000","2","Y","2022-09-30T00:00:00.000"
"MI0003175","HILLVIEW ESTATES SUBDIVISION","OAKLAND","354","2021-12-31T00:00:00.000","4","N","2024-09-30T00:00:00.000"
"MI0003190","HOLLAND BOARD OF PUBLIC WORKS","OTTAWA","36542","2019-12-31T00:00:00.000","1","Y","2022-09-30T00:00:00.000"
"MI0003195","HOLLAND TOWNSHIP CONSOLIDATED","OTTAWA","34344","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0003200","HOLLY, VILLAGE OF","OAKLAND","8557","2020-12-31T00:00:00.000","4","N","2023-09-30T00:00:00.000"
"MI0003215","HOLTON COTTAGES","MUSKEGON","34","2022-06-30T00:00:00.000","1",,"2022-12-31T00:00:00.000"
"MI0003220","HOMER","CALHOUN","1668","2021-12-31T00:00:00.000","2","N","2024-09-30T00:00:00.000"
"MI0003223","HOMER TOWNSHIP","MIDLAND","3097","2021-12-31T00:00:00.000","5","N","2022-09-30T00:00:00.000"
"MI0003225","HOMESTEAD PINES HOMEOWNERS' ASSOCIATION","EMMET","84","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003228","HOPE NETWORK - WEST LAKE- FACILITY","IONIA","48","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003229","HORTON BAY CLUB","CHARLEVOIX","60","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003230","HOUGHTON","HOUGHTON","7512","2021-12-31T00:00:00.000","4","N","2022-09-30T00:00:00.000"
"MI0003235","HOUGHTON CO MEMORIAL AIRPORT","HOUGHTON","50","2021-12-31T00:00:00.000","6","N","2022-09-30T00:00:00.000"
"MI0003237","HOUGHTON HEIGHTS MANOR","ROSCOMMON","50","2019-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0003238","HOUGHTON LAKE TIMBER APTS.","ROSCOMMON","48","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003240","HOWARD CITY","MONTCALM","1800","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003250","HOWELL, CITY OF","LIVINGSTON","10068","2022-06-30T00:00:00.000","0","N","2022-12-31T00:00:00.000"
"MI0003270","TORCH LAKE TOWNSHIP","HOUGHTON","946","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003280","HUDSON","LENAWEE","2307","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003290","HUDSONVILLE","OTTAWA","7116","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0003310","HUNTINGTON WOODS","OAKLAND","6200","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003312","HIGHLAND TOWNSHIP","OAKLAND","3702","2021-12-31T00:00:00.000","1","N","2024-09-30T00:00:00.000"
"MI0003315","HURON DUNES SUBDIVISION","HURON","175","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0003320","HURON TWP","WAYNE","15879","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003323","HURON TOWNSHIP","HURON","437","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003330","PORTAGE TOWNSHIP (HOUGHTON)","HOUGHTON","1214","2021-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0003330","PORTAGE TOWNSHIP (ADAMS TWP)","HOUGHTON","1214","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003340","IMLAY CITY, CITY OF","LAPEER","3579","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003342","INDEPENDENCE TOWNSHIP","OAKLAND","11790","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0003350","STAMBAUGH TOWNSHIP-INDIAN LAKE","IRON","290","2021-12-31T00:00:00.000","1","N","2024-09-30T00:00:00.000"
"MI0003360","INKSTER","WAYNE","25369","2021-12-31T00:00:00.000","12","Y","2022-09-30T00:00:00.000"
"MI0003362","INLAND HOUSE CONDOMINIUM ASSOCIATION","EMMET","90","2021-12-31T00:00:00.000","11","N","2024-09-30T00:00:00.000"
"MI0003365","INTERLOCHEN CENTER FOR THE ARTS","GRAND TRAVERSE","750","2021-12-31T00:00:00.000","8","N","2024-09-30T00:00:00.000"
"MI0003370","IONIA","IONIA","12997","2020-12-31T00:00:00.000","4","N","2023-09-30T00:00:00.000"
"MI0003390","IRA TOWNSHIP","ST CLAIR","8679","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0003400","IRON MOUNTAIN","DICKINSON","9200","2019-12-31T00:00:00.000","7","Y","2022-09-30T00:00:00.000"
"MI0003410","IRON RIVER","IRON","3019","2020-12-31T00:00:00.000","1","N","2023-09-30T00:00:00.000"
"MI0003420","IRONWOOD","GOGEBIC","5387","2019-12-31T00:00:00.000","1","Y","2022-09-30T00:00:00.000"
"MI0003430","IRONWOOD TOWNSHIP","GOGEBIC","474","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003435","LAKE ISABELLA WATER DIST. #1","ISABELLA","327","2021-12-31T00:00:00.000","2","N","2024-09-30T00:00:00.000"
"MI0003440","ISHPEMING","MARQUETTE","6470","2021-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0003450","ISHPEMING TWP - WEST","MARQUETTE","2148","2020-12-31T00:00:00.000","2","N","2023-09-30T00:00:00.000"
"MI0003452","ISLANDVIEW HOME OWNERS ASSOCIATION","CHARLEVOIX","54","2019-12-31T00:00:00.000","4","N","2022-09-30T00:00:00.000"
"MI0003460","ITHACA, CITY OF","GRATIOT","3098","2018-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0003470","JACKSON","JACKSON","33165","2021-12-31T00:00:00.000","1","Y","2022-09-30T00:00:00.000"
"MI0003474","JAMESTOWN TOWNSHIP","OTTAWA","3330","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003475","JAMES TOWNSHIP","SAGINAW","2023","2021-12-31T00:00:00.000","4","N","2022-09-30T00:00:00.000"
"MI0003490","JONESVILLE","HILLSDALE","2258","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0003505","JUNIPER HILLS CONDOMINIUMS","GRAND TRAVERSE","50","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0003510","K I SAWYER","MARQUETTE","3000","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003520","KALAMAZOO","KALAMAZOO","192992","2022-06-30T00:00:00.000","7","Y","2022-12-31T00:00:00.000"
"MI0003525","KALAMAZOO LAKE SEWER & WATER AUTHORITY","ALLEGAN","3892","2021-12-31T00:00:00.000","2","Y","2022-09-30T00:00:00.000"
"MI0003545","KALCHIK ESTATES","EMMET","147","2019-12-31T00:00:00.000","4","N","2022-09-30T00:00:00.000"
"MI0003550","KALEVA, VILLAGE OF","MANISTEE","464","2021-12-31T00:00:00.000","0","Y","2024-09-30T00:00:00.000"
"MI0003560","KALKASKA, VILLAGE OF","KALKASKA","2020","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0003565","KAWKAWLIN TOWNSHIP","BAY","3170","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003570","KAWKAWLIN METRO DIST WATER SUP","BAY","1480","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003595","KEEGO HARBOR, CITY OF","OAKLAND","2725","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003598","KELLOGG BIOLOGICAL STATION","KALAMAZOO","100","2021-12-31T00:00:00.000","14","N","2022-09-30T00:00:00.000"
"MI0003615","KENT RIDGE APARTMENTS","KENT","120","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003620","KENTWOOD","KENT","36072","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003628","KIMBALL TOWNSHIP","ST CLAIR","3463","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0003630","KINROSS TOWNSHIP","CHIPPEWA","7341","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0003640","KINGSFORD","DICKINSON","5480","2019-12-31T00:00:00.000","5","N","2022-09-30T00:00:00.000"
"MI0003650","KINGSLEY, VILLAGE OF","GRAND TRAVERSE","1657","2021-12-31T00:00:00.000","0","Y","2022-09-30T00:00:00.000"
"MI0003660","KINGSTON, VILLAGE OF","TUSCOLA","440","2021-12-31T00:00:00.000","12","N","2024-09-30T00:00:00.000"
"MI0003666","KNORRWOOD KNOLLS SUBDIVISION","OAKLAND","183","2021-12-31T00:00:00.000","6","N","2022-09-30T00:00:00.000"
"MI0003667","KOCHVILLE TOWNSHIP","SAGINAW","4695","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003670","L'ANSE","BARAGA","2300","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003685","L'ARBRE CROCHE CLUB","EMMET","330","2022-06-30T00:00:00.000","0","N","2022-12-31T00:00:00.000"
"MI0003690","LAGUNA VISTA SUBDIVISION","OAKLAND","640","2021-12-31T00:00:00.000","7","N","2024-09-30T00:00:00.000"
"MI0003691","LAKE ANGELA CONDO APTS #3","OAKLAND","24","2020-12-31T00:00:00.000","14","N","2023-09-30T00:00:00.000"
"MI0003692","LAKE ARROWHEAD ESTATES","LENAWEE","231","2021-12-31T00:00:00.000","1","N","2024-09-30T00:00:00.000"
"MI0003693","LAKE ANGELA CONDO APTS #5","OAKLAND","24","2019-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0003694","LAKE ANGELA CONDO APTS #4","OAKLAND","24","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0003695","LAKE BELLA VISTA","KENT","3584","2020-12-31T00:00:00.000","2","N","2023-09-30T00:00:00.000"
"MI0003696","LAKE ANGELA CONDO APTS #6","OAKLAND","24","2020-12-31T00:00:00.000","3","N","2023-09-30T00:00:00.000"
"MI0003700","LAKE CITY, CITY OF","MISSAUKEE","836","2021-12-31T00:00:00.000","0","Y","2022-09-30T00:00:00.000"
"MI0003720","LAKE LINDEN","HOUGHTON","1203","2020-12-31T00:00:00.000","1","N","2023-09-30T00:00:00.000"
"MI0003726","SOUTHWEST MICHIGAN REGIONAL SANITARY SEW","BERRIEN","26780","2021-12-31T00:00:00.000","2","Y","2022-09-30T00:00:00.000"
"MI0003730","LAKE ODESSA","IONIA","2018","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0003737","LAKE POINTE CONDOMINIUMS","BERRIEN","74","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003740","LAKE ORION, VILLAGE OF","OAKLAND","2973","2021-12-31T00:00:00.000","0","Y","2022-09-30T00:00:00.000"
"MI0003741","LAKE CHARTER TOWNSHIP","BERRIEN","4177","2021-12-31T00:00:00.000","4","N","2024-09-30T00:00:00.000"
"MI0003742","LAKESIDE ESTATES SUBDIVISION","BRANCH","125","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0003744","LAKESIDE CLUB CONDOMINIUMS","EMMET","210","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003747","LAKETOWN TOWNSHIP","ALLEGAN","2628","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003749","SPRINGS/PORTSMOUTH APARTMENTS","OAKLAND","3200","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003750","LAKEVIEW","MONTCALM","1007","2021-12-31T00:00:00.000","10","N","2024-09-30T00:00:00.000"
"MI0003751","LAKESHORE CONDOMINIUMS","JACKSON","38","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003752","LAKESIDE DEVELOPMENT","GLADWIN","82","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003753","LAKESHORE HILLTOP APARTMENTS","OAKLAND","93","2019-12-31T00:00:00.000","8","N","2022-09-30T00:00:00.000"
"MI0003755","LAKEVIEW APARTMENTS","OTSEGO","64","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003760","LANSING BOARD OF WATER & LIGHT","INGHAM","166000","2020-12-31T00:00:00.000","2","N","2023-09-30T00:00:00.000"
"MI0003770","LANSING TOWNSHIP","INGHAM","5500","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0003780","LAPEER, CITY OF","LAPEER","8841","2021-12-31T00:00:00.000","11","Y","2022-09-30T00:00:00.000"
"MI0003794","LARKIN TOWNSHIP","MIDLAND","2878","2021-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0003800","LATHRUP VILLAGE","OAKLAND","4075","2021-12-31T00:00:00.000","5","Y","2022-09-30T00:00:00.000"
"MI0003810","LAURIUM","HOUGHTON","1947","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003820","LAWRENCE","VAN BUREN","1045","2022-06-30T00:00:00.000","7","N","2022-12-31T00:00:00.000"
"MI0003829","LEELANAU CO LAW ENFORCEMENT CENTER","LEELANAU","75","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003830","LAWTON","VAN BUREN","1900","2021-12-31T00:00:00.000","1","Y","2024-09-30T00:00:00.000"
"MI0003831","THE LEELANAU SCHOOL","LEELANAU","82","2020-12-31T00:00:00.000","1","N","2023-09-30T00:00:00.000"
"MI0003836","LENOX TOWNSHIP","MACOMB","3000","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003837","LEONI TOWNSHIP","JACKSON","2408","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0003840","LESLIE, CITY OF","INGHAM","1872","2022-06-30T00:00:00.000","54","Y","2022-12-31T00:00:00.000"
"MI0003850","LEXINGTON, VILLAGE OF","SANILAC","1178","2020-12-31T00:00:00.000","3","N","2023-09-30T00:00:00.000"
"MI0003856","WORTH TOWNSHIP","SANILAC","3854","2019-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0003857","ADDINGTON PLACE OF DEWITT","CLINTON","39","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003868","LINCOLN MANOR","ALCONA","30","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003870","LINCOLN PARK","WAYNE","38144","2021-12-31T00:00:00.000","7","Y","2022-09-30T00:00:00.000"
"MI0003880","CRYSTAL FALLS TOWNSHIP - LIND","IRON","990","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0003890","LINDEN, CITY OF","GENESEE","4004","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003910","LINWOOD METROPOLITAN DISTRICT","BAY","909","2020-12-31T00:00:00.000","3","N","2023-09-30T00:00:00.000"
"MI0003920","LITCHFIELD","HILLSDALE","1310","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003925","BLUE LAKE RESIDENCES","MUSKEGON","212","2019-12-31T00:00:00.000","6","N","2022-09-30T00:00:00.000"
"MI0003927","LITTLE TRAVERSE TOWNSHIP","EMMET","1102","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0003929","LIVINGSTON COMMUNITY WATER AUTHORITY","LIVINGSTON","2400","2020-12-31T00:00:00.000","1","N","2023-09-30T00:00:00.000"
"MI0003930","LIVONIA","WAYNE","96942","2021-12-31T00:00:00.000","7","Y","2022-09-30T00:00:00.000"
"MI0003940","LOCH ALPINE SANITARY AUTHORITY","WASHTENAW","1506","2020-12-31T00:00:00.000","3","N","2023-09-30T00:00:00.000"
"MI0003942","ISLAND LAKE APARTMENTS","LIVINGSTON","65","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003943","LOCKPORT TOWNSHIP","ST JOSEPH","1778","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003946","LOOKING GLASS TERRACES APTS.","SHIAWASSEE","31","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003947","LONG LAKE VILLAGE SUBDIVISION","OAKLAND","273","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0003950","LOWELL","KENT","4150","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003955","LOWELL TOWNSHIP","KENT","1958","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003960","LUDINGTON","MASON","8184","2020-12-31T00:00:00.000","2","Y","2023-09-30T00:00:00.000"
"MI0003966","LYNX GOLF VIEW","ALLEGAN","40","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003967","LYONS","IONIA","789","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003968","LYON TOWNSHIP","OAKLAND","9390","2020-12-31T00:00:00.000","2","N","2023-09-30T00:00:00.000"
"MI0003970","MACKINAC ISLAND","MACKINAC","469","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0003980","MACKINAW CITY, VILLAGE OF","CHEBOYGAN","897","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003990","MACOMB TOWNSHIP","MACOMB","90000","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0004000","MADISON HEIGHTS","OAKLAND","29694","2021-12-31T00:00:00.000","7","Y","2022-09-30T00:00:00.000"
"MI0004006","MADISON TOWNSHIP","LENAWEE","3480","2020-12-31T00:00:00.000","3","N","2023-09-30T00:00:00.000"
"MI0004010","MANCELONA AREA WATER AND SEWER AUTHORITY","ANTRIM","3900","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0004020","MANCHESTER","WASHTENAW","2150","2022-06-30T00:00:00.000","15","Y","2022-12-31T00:00:00.000"
"MI0004025","MARQUETTE COUNTY CORRECTIONS CENTER","MARQUETTE","95","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0004030","MANISTEE, CITY OF","MANISTEE","6200","2022-06-30T00:00:00.000","2","N","2022-12-31T00:00:00.000"
"MI0004040","MANISTIQUE","SCHOOLCRAFT","3197","2021-12-31T00:00:00.000","1","Y","2022-09-30T00:00:00.000"
"MI0004042","MANITOU LAKE APARTMENTS","OAKLAND","75","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0004045","COUNTRY EDEN  L.L.C.","GRAND TRAVERSE","60","2019-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0004050","MANTON, CITY OF","WEXFORD","1287","2021-12-31T00:00:00.000","3","Y","2024-09-30T00:00:00.000"
"MI0004053","MAPLE GROVE APARTMENTS","ROSCOMMON","28","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0004060","MAPLE RAPIDS, VILLAGE OF","CLINTON","643","2018-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0004063","MAPLE RIDGE TOWNSHIP","DELTA","250","2021-12-31T00:00:00.000","2","N","2024-09-30T00:00:00.000"
"MI0004069","MAPLEWOOD RIDGE CONDOMINIUMS","ANTRIM","80","2019-12-31T00:00:00.000","9","N","2022-09-30T00:00:00.000"
"MI0004070","MARCELLUS","CASS","1198","2021-12-31T00:00:00.000","2","Y","2022-09-30T00:00:00.000"
"MI0004080","MARENISCO TOWNSHIP","GOGEBIC","430","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0004090","MARINE CITY","ST CLAIR","4652","2020-12-31T00:00:00.000","6","N","2023-09-30T00:00:00.000"
"MI0004095","RIVERFRONT CONDOS OF NILES","BERRIEN","90","2021-12-31T00:00:00.000","1","N","2024-09-30T00:00:00.000"
"MI0004098","MHOG SEWER & WATER AUTHORITY","LIVINGSTON","12860","2021-12-31T00:00:00.000","1","N","2024-09-30T00:00:00.000"
"MI0004100","MARION, VILLAGE OF","OSCEOLA","872","2019-12-31T00:00:00.000","0","Y","2022-09-30T00:00:00.000"
"MI0004110","MARLETTE, CITY OF","SANILAC","1875","2021-12-31T00:00:00.000","9","Y","2024-09-30T00:00:00.000"
"MI0004120","MARQUETTE","MARQUETTE","21000","2021-12-31T00:00:00.000","7","N","2022-09-30T00:00:00.000"
"MI0004140","MARQUETTE TOWNSHIP (MARQUETTE)","MARQUETTE","2700","2021-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0004140","MARQUETTE TOWNSHIP (WELLS)","MARQUETTE","2700","2021-12-31T00:00:00.000","2","N","2024-09-30T00:00:00.000"
"MI0004150","MARSHALL","CALHOUN","7088","2021-12-31T00:00:00.000","2","Y","2022-09-30T00:00:00.000"
"MI0004152","MATHIAS TOWNSHIP","ALGER","175","2020-12-31T00:00:00.000","1","N","2023-09-30T00:00:00.000"
"MI0004155","MARTIN","ALLEGAN","785","2021-12-31T00:00:00.000","1","N","2024-09-30T00:00:00.000"
"MI0004158","MARY'S CITY OF DAVID","BERRIEN","35","2020-12-31T00:00:00.000","5","N","2023-09-30T00:00:00.000"
"MI0004160","MARYSVILLE, CITY OF","ST CLAIR","9959","2020-12-31T00:00:00.000","10","Y","2023-09-30T00:00:00.000"
"MI0004170","MASON, CITY OF","INGHAM","8252","2021-12-31T00:00:00.000","3","Y","2022-09-30T00:00:00.000"
"MI0004173","MASONVILLE TOWNSHIP","DELTA","25","2019-12-31T00:00:00.000","14","N","2022-09-30T00:00:00.000"
"MI0004177","MATTAWAN","VAN BUREN","2037","2021-12-31T00:00:00.000","1","N","2024-09-30T00:00:00.000"
"MI0004180","MAYVILLE, VILLAGE OF","TUSCOLA","950","2021-12-31T00:00:00.000","1","Y","2024-09-30T00:00:00.000"
"MI0004190","MCBAIN, CITY OF","MISSAUKEE","640","2021-12-31T00:00:00.000","4","Y","2023-06-30T00:00:00.000"
"MI0004215","MELROSE-CHANDLER WATER, LLC","CHARLEVOIX","261","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0004220","MELVINDALE","WAYNE","10715","2021-12-31T00:00:00.000","5","Y","2022-09-30T00:00:00.000"
"MI0004230","MEMPHIS, CITY OF","ST CLAIR","1180","2019-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0004240","MENDON","ST. JOSEPH","920","2022-06-30T00:00:00.000","1","N","2022-12-31T00:00:00.000"
"MI0004250","MENOMINEE","MENOMINEE","9999","2021-12-31T00:00:00.000","1","Y","2022-09-30T00:00:00.000"
"MI0004260","MERIDIAN TOWNSHIP","INGHAM","25600","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0004276","MERRILL, VILLAGE OF","SAGINAW","695","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0004280","MERRITT TOWNSHIP","BAY","1474","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0004310","MESICK, VILLAGE OF","WEXFORD","394","2020-12-31T00:00:00.000","4","N","2023-09-30T00:00:00.000"
"MI0004312","METAMORA, VILLAGE OF","LAPEER","565","2021-12-31T00:00:00.000","4","Y","2024-09-30T00:00:00.000"
"MI0004320","MICHIANA","BERRIEN","182","2022-06-30T00:00:00.000","4","N","2022-12-31T00:00:00.000"
"MI0004340","MICHIGAN STATE UNIVERSITY","INGHAM","12793","2022-06-30T00:00:00.000","3","N","2022-12-31T00:00:00.000"
"MI0004340","MICHIGAN STATE UNIVERSITY (FARMS)","INGHAM","12793","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0004360","MIDDLEVILLE","BARRY","3309","2021-12-31T00:00:00.000","6","Y","2022-09-30T00:00:00.000"
"MI0004370","MIDLAND, CITY OF","MIDLAND","41706","2021-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0004375","MIDLAND CO., WATER DIST. NO. 1 OF","MIDLAND","11000","2021-12-31T00:00:00.000","5","N","2022-09-30T00:00:00.000"
"MI0004377","MIDLAND CHARTER TOWNSHIP","MIDLAND","1348","2021-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0004380","MILAN","WASHTENAW","7363","2021-12-31T00:00:00.000","4","Y","2024-09-30T00:00:00.000"
"MI0004390","MILFORD, VILLAGE OF","OAKLAND","6366","2020-12-31T00:00:00.000","3","N","2023-09-30T00:00:00.000"
"MI0004397","MILLERSBURG, VILLAGE OF","PRESQUE ISLE","206","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0004400","MILLINGTON, VILLAGE OF","TUSCOLA","1072","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0004403","MILLPOINTE OF HARTLAND","LIVINGSTON","724","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
