"fecha_corte","nom_rpt","cod_pais","pais","cod_dt","dir_territorial","sexo","etnia","discapacidad","ciclo_vital","per_ocu","per_decla","per_ubic","per_sa","eventos"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","12","DT CORDOBA","Mujer","Indigena (Acreditado RA)","Ninguna","entre 12 y 17","1466","1320","1421","1143","1798"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","14","DT EJE CAFETERO","Mujer","Negro(a) o Afrocolombiano(a)","Ninguna","entre 18 y 28","734","2264","1893","1775","825"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","DT NARINO","Intersexual","Negro(a) o Afrocolombiano(a)","Ninguna","entre 29 y 60","4","4","4","4","5"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","4","DT CENTRO","Mujer","Gitano(a) ROM","Intelectual","entre 12 y 17",,"1","1","1",
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","DT CESAR Y GUAJIRA","Mujer","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 6 y 11","7","7","8","7","7"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","DT NARINO","Hombre","Ninguna","Fisica","ND","19","18","9","4","27"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","16","DT CHOCO","Mujer","Indigena","Ninguna","ND","851","754","102","69","937"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","12","DT CORDOBA","Mujer","Indigena","Fisica","entre 61 y 100","17","17","12","10","28"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","7","DT BOLIVAR","Mujer","Ninguna","Multiple","ND","21","22","4","1","23"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","0","SIN DEFINIR","Hombre","Negro(a) o Afrocolombiano(a)","Auditiva","entre 0 y 5",,,"1",,
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","9","DT CAQUETA Y HUILA","Hombre","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 6 y 11","4","1","2","2","5"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","2","DT MAGDALENA MEDIO","Mujer","Negro(a) o Afrocolombiano(a)","Ninguna","entre 61 y 100","865","598","590","510","1098"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","1","DT URABA","Mujer","Gitano(a) ROM","Ninguna","entre 29 y 60","174","204","153","144","240"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","DT CESAR Y GUAJIRA","Hombre","Indigena","Multiple","entre 29 y 60","26","30","22","18","43"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","8","DT NORTE DE SANTANDER Y ARAUCA","Hombre","Indigena","Psicosocial (Mental)","entre 12 y 17","1","1",,,"2"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","1","DT URABA","Hombre","Ninguna","Multiple","entre 18 y 28","441","441","303","284","513"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","DT CESAR Y GUAJIRA","Mujer","Raizal del Archipielago de San Andres y Providencia","Por Establecer","entre 18 y 28","1","1","1","1","1"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","0","SIN DEFINIR","Hombre","Ninguna","Intelectual","entre 29 y 60","28","94","402","197","28"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","16","DT CHOCO","Mujer","Ninguna","Por Establecer","entre 18 y 28","50","17","11","10","56"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","1","DT URABA","Mujer","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 18 y 28","93","85","70","66","116"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","14","DT EJE CAFETERO","Hombre","Palenquero","Ninguna","entre 0 y 5",,,"3","2",
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","18","DT SUCRE","Mujer","Indigena (Acreditado RA)","Ninguna","entre 29 y 60","3920","6044","5479","4778","4557"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","14","DT EJE CAFETERO","Hombre","Indigena","Por Establecer","entre 12 y 17","7","8","9","9","7"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","18","DT SUCRE","Mujer","Gitano (RROM) (Acreditado RA)","Por Establecer","entre 29 y 60",,,"1","1",
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","2","DT MAGDALENA MEDIO","Mujer","Indigena (Acreditado RA)","Multiple","entre 29 y 60","2",,,,"3"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","DT NARINO","Mujer","Negro(a) o Afrocolombiano(a)","Visual","entre 61 y 100","243","195","176","149","371"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","6","DT VALLE","Hombre","Palenquero","Auditiva","entre 6 y 11","1","1","1",,"1"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","DT META Y LLANOS ORIENTALES","LGBTI","Negro(a) o Afrocolombiano(a)","Visual","entre 18 y 28",,,"1","1",
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","6","DT VALLE","Mujer","Indigena","Multiple","entre 18 y 28",,"7","2","2",
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","14","DT EJE CAFETERO","Mujer","Indigena (Acreditado RA)","Por Establecer","entre 18 y 28","9","11","9","8","9"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","12","DT CORDOBA","LGBTI","Ninguna","Ninguna","ND","1","2",,,"1"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","1","DT URABA","Hombre","Negro(a) o Afrocolombiano(a)","Psicosocial (Mental)","entre 18 y 28","6","2","2","2","13"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","4","DT CENTRO","Mujer","Indigena (Acreditado RA)","Auditiva","entre 29 y 60","11","17","11","9","21"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","16","DT CHOCO","Mujer","Indigena (Acreditado RA)","Ninguna","entre 6 y 11","1988","1718","1379","1278","4475"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","6","DT VALLE","LGBTI","Ninguna","Auditiva","entre 29 y 60","1","1","1",,"1"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","DT META Y LLANOS ORIENTALES","Hombre","Gitano (RROM) (Acreditado RA)","Ninguna","entre 29 y 60","10",,,,"13"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","4","DT CENTRO","Hombre","Negro(a) o Afrocolombiano(a)","Multiple","entre 0 y 5",,"1","2","1",
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","DT META Y LLANOS ORIENTALES","Mujer","Gitano (RROM) (Acreditado RA)","Ninguna","entre 6 y 11","3",,,,"4"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","6","DT VALLE","Mujer","Indigena (Acreditado RA)","Auditiva","entre 29 y 60","3","5","9","9","4"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","16","DT CHOCO","Hombre","Indigena","Fisica","entre 61 y 100","20","14","12","9","43"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","1","DT URABA","Hombre","Indigena","Fisica","entre 18 y 28","12","8","6","6","30"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","15","DT CAUCA","Hombre","Palenquero","Por Establecer","entre 29 y 60","2",,,,"3"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","DT SANTANDER","Mujer","Palenquero","Ninguna","entre 12 y 17",,"2",,,
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","6","DT VALLE","Hombre","Negro(a) o Afrocolombiano(a)","Visual","entre 6 y 11","13","22","18","12","18"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","15","DT CAUCA","Mujer","Gitano(a) ROM","Ninguna","entre 12 y 17","20","4","8","8","21"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","9","DT CAQUETA Y HUILA","Mujer","Palenquero","Ninguna","entre 29 y 60","25","11","14","12","40"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","DT META Y LLANOS ORIENTALES","Mujer","Negro(a) o Afrocolombiano(a)","Intelectual","entre 18 y 28","1","3","2","2","1"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","DT SANTANDER","Hombre","Negro(a) o Afrocolombiano(a)","Multiple","entre 18 y 28","4","4","3","3","4"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","14","DT EJE CAFETERO","Hombre","Indigena (Acreditado RA)","Auditiva","entre 61 y 100","7","13","13","11","11"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","2","DT MAGDALENA MEDIO","Hombre","Ninguna","Auditiva","ND","2","1",,,"2"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","8","DT NORTE DE SANTANDER Y ARAUCA","Hombre","Indigena (Acreditado RA)","Intelectual","entre 61 y 100","1","1",,,"2"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","10","DT ANTIOQUIA","Mujer","Negro(a) o Afrocolombiano(a)","Psicosocial (Mental)","entre 18 y 28","2","7","5","5","2"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","18","DT SUCRE","Mujer","Indigena (Acreditado RA)","Ninguna","entre 12 y 17","978","1628","1453","1131","1036"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","DT CESAR Y GUAJIRA","Mujer","Ninguna","Intelectual","ND","3","2","2",,"3"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","DT META Y LLANOS ORIENTALES","Hombre","Negro(a) o Afrocolombiano(a)","Multiple","entre 6 y 11","2","3","3","3","2"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","0","SIN DEFINIR","Mujer","Indigena","Por Establecer","entre 61 y 100","12","18","24","9","14"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","DT NARINO","Mujer","Indigena","Ninguna","entre 29 y 60","3722","3852","2935","2769","5337"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","7","DT BOLIVAR","Mujer","Indigena","Ninguna","entre 12 y 17","388","312","307","267","427"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","DT CESAR Y GUAJIRA","Hombre","Negro(a) o Afrocolombiano(a)","Fisica","entre 6 y 11","10","7","8","5","16"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","DT CESAR Y GUAJIRA","Mujer","Indigena","Por Establecer","entre 29 y 60","78","87","82","75","99"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","0","SIN DEFINIR","Mujer","Ninguna","Fisica","entre 61 y 100","298","333","1563","273","308"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","18","DT SUCRE","Mujer","Gitano(a) ROM","Visual","entre 61 y 100","1",,,,"1"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","17","DT MAGDALENA","LGBTI","Ninguna","Por Establecer","entre 61 y 100","1","1","1","1","1"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","7","DT BOLIVAR","Hombre","Raizal del Archipielago de San Andres y Providencia","Fisica","entre 18 y 28",,"1","1","1",
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","9","DT CAQUETA Y HUILA","Hombre","Negro(a) o Afrocolombiano(a)","Auditiva","entre 29 y 60","9","8","12","12","18"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","7","DT BOLIVAR","Hombre","Palenquero","Auditiva","entre 61 y 100","1","1","1","1","1"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","1","DT URABA","Hombre","Palenquero","Fisica","entre 18 y 28","1","1","1","1","3"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","0","SIN DEFINIR","Mujer","Negro(a) o Afrocolombiano(a)","Fisica","entre 6 y 11",,"2","24","6",
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","9","DT CAQUETA Y HUILA","Hombre","Ninguna","Intelectual","entre 61 y 100","97","85","78","54","132"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","DT SANTANDER","Hombre","Raizal del Archipielago de San Andres y Providencia","Por Establecer","entre 61 y 100","1","1",,,"1"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","12","DT CORDOBA","Mujer","Indigena","Multiple","entre 61 y 100","10","6","6","5","17"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","DT META Y LLANOS ORIENTALES","Mujer","Indigena (Acreditado RA)","Por Establecer","entre 0 y 5","1","1",,,"1"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","15","DT CAUCA","No Informa","Ninguna","Ninguna","entre 18 y 28",,"1",,,
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","15","DT CAUCA","Hombre","Ninguna","Intelectual","entre 0 y 5","1","1","1","1","2"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","DT META Y LLANOS ORIENTALES","Hombre","Indigena (Acreditado RA)","Auditiva","entre 12 y 17","5","4","3","2","5"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","2","DT MAGDALENA MEDIO","Hombre","Palenquero","Por Establecer","entre 29 y 60","1",,"1","1","2"
"2022/07/31","REPORTE VICTIMAS, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","DT NARINO","Mujer","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 0 y 5","2","1","1",,"2"
