"descripci_n","a","fecha","clasificaci_n","nombre","ruta_de_acceso","enlace"
"POR EL CUAL SE AUTORIZA AL ALCALDE DE SINCELEJO PARA REFORMAR LA ESCALA DE REMUNERACIÓN DE LAS DISTINTAS CATEGORÍAS DE EMPLEOS DE LA ADMINISTRACIÓN CENTRAL Y SE DICTAN OTRAS DISPOSICIONES.","1999","16 DE ABRIL","Acuerdos","Acuerdo N° 007 de 1999.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20007%20de%201999.pdf"
"POR EL CUAL SE ADOPTA EL PLAN DE ORDENAMIENTO TERRITORIAL DEL MUNICIPIO DE SINCELEJO. “SINCELEJO SIERRA FLOR DEL MORROSQUILLO”.","2000","29 DE JULIO","Acuerdos","Acuerdo N° 007 de 2000.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20007%20de%202000.pdf"
"POR EL CUAL SE CONCEDEN FACULTADES AL ALCALDE MUNICIPAL DE SINCELEJO PARA TITULAR BIENES FISCALES INMUEBLES OCUPADOS PARA VIVIENDA DE INTERÉS SOCIAL ANTES DEL 28 DE JULIO DE 1988 Y SE DICTAN OTRAS DISPOSICIONES.","2002","02 DE DICIEMBRE","Acuerdos","Acuerdo N° 007 de 2002.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20007%20de%202002.pdf"
"POR EL CUAL SE AUTORIZA AL SEÑOR ALCALDE DE SINCELEJO PARA CELEBRAR CONVENIOS CON LA SOCIEDAD SURTIDORA DE GAS DEL CARIBE S.A.- EMPRESA DE SERVICIOS PÚBLICOS- SURTIGAS S.A.- E.S.P. Y SE DICTAN OTRAS DISPOSICIONES.","2003","31 DE JULIO","Acuerdos","Acuerdo N° 007 de 2003.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20007%20de%202003.pdf"
"POR EL CUAL SE AUTORIZA AL SEÑOR ALCALDE DEL MUNICIPIO DE SINCELEJO A CONTRATAR EMPRÉSTITOS Y SE DICTAN OTRAS DISPOSICIONES.","2004","13 DE JULIO","Acuerdos","Acuerdo N° 007 de 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20007%20de%202004.pdf"
"POR MEDIO DEL CUAL SE AUTORIZA AL ALCALDE DE SINCELEJO PARA COMPROMETER VIGENCIA FUTURA Y CELEBRAR ACUERDOS DE PAGO CON EMPRESAS DE RÉGIMEN SUBSIDIADO.","2005","31 DE MAYO","Acuerdos","Acuerdo N° 007 de 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20007%20de%202005.pdf"
"POR EL CUAL SE CONCEDEN AUTORIZACIONES AL ALCALDE DE SINCELEJO PARA MODIFICAR EL PRESUPUESTO GENERAL DE INGRESOS Y GASTOS CORRESPONDIENTE A LA VIGENCIA FISCAL DEL AÑO 2006.","2006","09 DE SEPTIEMBRE","Acuerdos","Acuerdo N° 007 de 2006.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20007%20de%202006.pdf"
"POR EL CUAL SE AUTORIZA AL SEÑOR ALCALDE DEL MUNICIPIO DE SINCELEJO A CONTRATAR EMPRÉSTITOS Y SE DICTAN OTRAS DISPOSICIONES.","2007","10 DE JULIO","Acuerdos","Acuerdo N° 007 de 2007.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20007%20de%202007.pdf"
"POR EL CUAL SE AUTORIZA AL SEÑOR ALCALDE DEL MUNICIPIO DE SINCELEJO PARA CONTRATAR EMPRÉSTITOS Y SE DICTAN OTRAS DISPOSICIONES.","2008","28 DE ABRIL","Acuerdos","Acuerdo N° 007 de 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20007%20de%202008.pdf"
"""POR EL CUAL SE ESTABLECE EN LA JURISDICCIÓN DEL MUNICIPIO DE SINCELEJO, LA APLICACIÓN DEL COMPARENDO AMBIENTAL A LOS INFRACTORES DE LAS NORMAS DE ASEO, LIMPIEZA Y RECOLECCIÓN DE ESCOMBROS","2009","02/04/2009","Acuerdos","Acuerdo N° 007 de 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20007%20de%202009.pdf"
"POR EL CUAL SE MODIFICA EL ACUERDO N° 022 DEL 10 DE MAYO DE 1996 Y SE DICTAN OTRAS DISPOSICIONES.","1997","08 DE MAYO","Acuerdos","Acuerdo N° 008 de 1997.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20008%20de%201997.pdf"
"EL CUAL SE AUTORIZA AL SEÑOR ALCALDE DE SINCELEJO PARA CELEBRAR CONTRATOS O CONVENIOS INTERADMINISTRATIVOS.","1998","17 DE FEBRERO","Acuerdos","Acuerdo N° 008 de 1998.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20008%20de%201998.pdf"
"POR MEDIO DEL CUAL SE MODIFICA EL CONSEJO MUNICIPAL DE DESARROLLO RURAL (CMDR) DEL MUNICIPIO DE SINCELEJO Y SE DICTAN OTRAS DISPOSICIONES.","1999","20 DE ABRIL","Acuerdos","Acuerdo N° 008 de 1999.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20008%20de%201999.pdf"
"POR EL CUAL SE CREA LA ESCUELA URBANA CIELO AZUL.","2000","10 DE NOVIEMBRE","Acuerdos","Acuerdo N° 008 de 2000.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20008%20de%202000.pdf"
"POR EL CUAL SE ADOPTA EL PLAN DE DESARROLLO PARA EL MUNICIPIO DE SINCELEJO 2001- 2003 “LA CIUDAD QUE TODOS QUEREMOS” Y SE DICTAN OTRAS DISPOSICIONES.","2001","31 DE MAYO","Acuerdos","Acuerdo N° 008 de 2001.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20008%20de%202001.pdf"
"POR EL CUAL SE ESTABLECE LA SOBRETASA AMBIENTAL EN EL MUNICIPIO DE SINCELEJO SOBRE EL AVALÚO DE LOS BIENES QUE SIRVEN DE BASE PARA LIQUIDAR EL IMPUESTO PREDIAL CON DESTINO A LA PROTECCIÓN DEL MEDIO AMBIENTE PARA LA VIGENCIA FISCAL DEL AÑO 2003.","2002","04 DE DICIEMBRE","Acuerdos","Acuerdo N° 008 de 2002.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20008%20de%202002.pdf"
"POR EL CUAL SE PRORROGAN LAS FACULTADES OTORGADAS AL SEÑOR ALCALDE DEL MUNICIPIO DE SINCELEJO, EN EL ACUERDO N° 004 DE ABRIL 12 DE 2003 Y SE DICTAN OTRAS DISPOSICIONES.","2003","31 DE JULIO","Acuerdos","Acuerdo N° 008 de 2003.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20008%20de%202003.pdf"
"POR EL CUAL SE CONCEDEN AUTORIZACIONES PROTEMPORE AL ALCALDE DE SINCELEJO PARA MODIFICAR EL PRESUPUESTO CORRESPONDIENTE A LA VIGENCIA FISCAL DE 2004.","2004","13 DE AGOSTO","Acuerdos","Acuerdo N° 008 de 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20008%20de%202004.pdf"
"POR EL CUAL SE DICTAN NORMAS SOBRE EL SERVICIO DE ALUMBRADO PÚBLICO Y SEMAFORIZACIÓN, SE CONCEDEN UNAS AUTORIZACIONES PROTEMPORE AL ALCALDE MUNICIPAL Y SE DICTAN OTRAS DISPOSICIONES.","2005","07 DE JUNIO","Acuerdos","Acuerdo N° 008 de 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20008%20de%202005.pdf"
"POR EL CUAL SE DECLARA DE UTILIDAD PÚBLICA O INTERÉS SOCIAL UN BIEN INMUEBLE Y SE DICTAN OTRAS DISPOSICIONES.","2006","09 DE SEPTIEMBRE","Acuerdos","Acuerdo N° 008 de 2006.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20008%20de%202006.pdf"
"POR MEDIO DEL CUAL SE DECLARA DE UTILIDAD PÚBLICA O INTERÉS SOCIAL UN BIEN INMUEBLE Y SE AUTORIZA AL ALCALDE PARA QUE LO ADQUIERA.","2007","31 DE AGOSTO","Acuerdos","Acuerdo N° 008 de 2007.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20008%20de%202007.pdf"
"POR MEDIO DEL CUAL SE MODIFICA EL ARTÍCULO 391 DEL ACUERDO N° 023 DE DICIEMBRE 28 DE 2005, Y SE DICTAN OTRAS DISPOSICIONES.","2008","27 DE MAYO","Acuerdos","Acuerdo N° 008 de 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20008%20de%202008.pdf"
"POR EL CUAL SE MODIFICAN TRANSITORIAMENTE LAS FACILIDADES DE PAGO DE IMPUESTOS MUNICIPALES EN EL MUNICIPIO DE SINCELEJO Y SE CONCEDEN INCENTIVOS TRIBUTARIOS A LOS CONTRIBUYENTES DEL IMPUESTO PREDIAL Y DE INDUSTRIA Y COMERCIO Y SE DICTAN OTRAS DISPOSICIONES.","2009","19 DE MAYO","Acuerdos","Acuerdo N° 008 de 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20008%20de%202009.pdf"
"POR EL SE DICTAN ALGUNAS DISPOSICIONES SOBRE EL SERVICIO PÚBLICO DE ASEO MUNICIPAL SE CONCEDEN UNAS FACULTADES Y SE DICTAN OTRAS DISPOSICIONES.","1965","16 DE NOVIEMBRE","Acuerdos","Acuerdo N° 009 de 1965.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20009%20de%201965.pdf"
"POR MEDIO DEL CUAL SE CONSTITUYE EL COMITÉ PROMOTOR PARA LA CREACIÓN DE UNA INSTITUCIÓN DE EDUCACIÓN SUPERIOR EN EL MUNICIPIO DE SINCELEJO Y SE DICTAN OTRAS DISPOSICIONES.","1997","21 DE MAYO","Acuerdos","Acuerdo N° 009 de 1997.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20009%20de%201997.pdf"
"POR EL CUAL SE ADICIONA EL PRESUPUESTO DE LA ACTUAL VIGENCIA FISCAL EN LA SIMA DE $2.990.291.443 Y SE EFECTÚA UNA DISTRIBUCIÓN EN EL PRESUPUESTO GENERAL DEL MUNICIPIO DE SINCELEJO PARA LA VIGENCIA FISCAL 1998.","1998","26 DE FEBRERO","Acuerdos","Acuerdo N° 009 de 1998.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20009%20de%201998.pdf"
"POR EL CUAL SE EXPIDE EL PRESUPUESTO DE INGRESOS COMPLEMENTARIOS CORRESPONDIENTE A LA VIGENCIA FISCAL DE 1999.","1999","07 DE MAYO","Acuerdos","Acuerdo N° 009 de 1999.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20009%20de%201999.pdf"
"POR EL CUAL SE ESTABLECE LA SOBRETASA AMBIENTAL EN EL MUNICIPIO DE SINCELEJO SOBRE EL AVALÚO DE LOS BIENES QUE SIRVEN DE BASE PARA LIQUIDAR EL IMPUESTO PREDIAL, CON DESTINO A LA PROTECCIÓN DEL MEDIO AMBIENTE PARA LA VIGENCIA FISCAL DEL AÑO 2001.","2000","29 DE NOVIEMBRE","Acuerdos","Acuerdo N° 009 de 2000.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20009%20de%202000.pdf"
"POR EL CUAL SE AUTORIZA AL ALCALDE DE SINCELEJO PARA REPROGRAMAR Y/O REFINANCIAR LA DEUDA PÚBLICA.","2001","20 DE JULIO","Acuerdos","Acuerdo N° 009 de 2001.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20009%20de%202001.pdf"
"POR EL CUAL SE AUTORIZA AL ALCALDE DE SINCELEJO PARA REESTRUCTURAR LA DEUDA PÚBLICA.","2002","04 DE DICIEMBRE","Acuerdos","Acuerdo N° 009 de 2002.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20009%20de%202002.pdf"
"POR EL CUAL SE AUTORIZA AL ALCALDE DE SINCELEJO PARA SOLICITAR LA SEDE Y ORGANIZACIÓN DE LOS JUEGOS DEPORTIVOS NACIONALES Y SE DICTAN OTRAS DISPOSICIONES.","2003","08 DE AGOSTO","Acuerdos","Acuerdo N° 009 de 2003.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20009%20de%202003.pdf"
"POR MEDIO DEL CUAL SE ADOPTA LA SOBRETASA AMBIENTAL EN EL MUNICIPIO DE SINCELEJO PARA LA VIGENCIA FISCAL 2005, CON DESTINO A LA CORPORACIÓN AUTÓNOMA REGIONAL DE SUCRE “CARSUCRE” Y SE DICTAN OTRAS DISPOSICIONES.","2004","27 DE AGOSTO","Acuerdos","Acuerdo N° 009 de 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20009%20de%202004.pdf"
"POR EL CUAL DECLARA LA UTILIDAD PÚBLICA VARIOS INMUEBLES CON DESTINO A INSTITUCIONES EDUCATIVAS, CANCHAS DEPORTIVAS Y SEDES INSTITUCIONALES, Y SE DICTAN OTRAS DISPOSICIONES.","2005","10 DE JUNIO","Acuerdos","Acuerdo N° 009 de 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20009%20de%202005.pdf"
"POR EL CUAL SE CREA LA ESTAMPILLA PROCULTURA DEL MUNICIPIO DE SINCELEJO, SE AUTORIZA SI EMISIÓN Y SE DICTAN OTRAS DISPOSICIONES.","2006","10 DE NOVIEMBRE","Acuerdos","Acuerdo N° 009 de 2006.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20009%20de%202006.pdf"
"POR EL CUAL SE FIJA EL SALARIO DEL ALCALDE DEL MUNICIPIO DE SINCELEJO PARA EL AÑO 2008.","2007","20 DE NOVIEMBRE","Acuerdos","Acuerdo N° 009 de 2007.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20009%20de%202007.pdf"
"POR EL CUAL SE DETERMINA EL OTORGAMIENTO DE SUBSIDIOS Y EL MONTO DE LAS TRANSFERENCIAS DEL PRESUPUESTO MUNICIPAL PARA ALCANZAR EL EQUILIBRIO ENTRE LAS CONTRIBUCIONES Y LOS SUBSIDIOS PARA LOS SERVICIOS PÚBLICOS DOMICILIARIOS DE ACUEDUCTO Y ALCANTARILLADO EN EL MUNICIPIO DE SINCELEJO PARA EL AÑO 2008.","2008","28 DE MAYO","Acuerdos","Acuerdo N° 009 de 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20009%20de%202008.pdf"
"POR EL CUAL SE ADICIONA Y MODIFICA EL ACUERDO 173 DE 2016 Y SE DICTAN OTRAS DISPOSICIONES","2017","26 de Noviembre","Acuerdos","Acuerdo N° 195 de 2017.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20195%20de%202017.pdf"
"POR EL CUAL SE DETERMINA EL OTORGAMIENTO DE SUBSIDIOS Y EL MONTO DE LAS TRANSFERENCIAS DEL PRESUPUESTO MUNICIPAL PARA ALCANZAR EL EQUILIBRIO ENTRE LAS CONTRIBUCIONES Y LOS SUBSIDIOS PARA LOS SERVICIOS PÚBLICOS DOMICILIARIOS DE ACUEDUCTO Y ALCANTARILLADO EN EL MUNICIPIO DE SINCELEJO PARA EL AÑO 2009.","2009","27 DE MAYO","Acuerdos","Acuerdo N° 009 de 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20009%20de%202009.pdf"
"POR EL CUAL SE CREA LA UNIVERSIDAD DE SINCELEJO.","1972","06 DE DICIEMBRE","Acuerdos","Acuerdo N° 010 de 1972.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20010%20de%201972.pdf"
"POR EL CUAL SE FIJA LA PLANTA DE PERSONAL Y ASIGNACIONES CIVILES A LOS EMPLEADOS DE LA CONTRALORÍA MUNICIPAL DE SINCELEJO PARA LA VIGENCIA FISCAL DE 1997 Y SE DICTAN OTRAS DISPOSICIONES.","1997","02 DE JULIO","Acuerdos","Acuerdo N° 010 de 1997.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20010%20de%201997.pdf"
"POR EL CUAL SE CAMBIA EL USO DEL SUELO DE UNOS LOTES DE TERRENO EN EL MUNICIPIO DE SINCELEJO.","1998","10 DE MARZO","Acuerdos","Acuerdo N° 010 de 1998.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20010%20de%201998.pdf"
"POR EL CUAL SE AUTORIZA AL SEÑOR ALCALDE PARA CELEBRAR CONVENIOS INTERADMINISTRATIVOS CON ENTIDADES DEL ORDEN NACIONAL, DEPARTAMENTAL Y MUNICIPAL.","1999","31 DE MAYO","Acuerdos","Acuerdo N° 010 de 1999.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20010%20de%201999.pdf"
"POR EL CUAL SE ESTABLECE LA CATEGORÍA DEL MUNICIPIO DE SINCELEJO PARA LA VIGENCIA FISCAL DE AÑO 2001.","2000","06 DE DICIEMBRE","Acuerdos","Acuerdo N° 010 de 2000.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20010%20de%202000.pdf"
"POR MEDIO DEL CUAL SE ADOPTA EL SISTEMA DE CONTROL INTERNO DEL CONCEJO MUNICIPAL DE SINCELEJO Y SE DICTAN OTRAS DISPOSICIONES.","2011","25 DE JULIO","Acuerdos","Acuerdo N° 010 de 2001.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20010%20de%202001.pdf"
"POR EL CUAL SE MODIFICA LA DENOMINACIÓN Y EL NIVEL DE EMPLEO DE ALGUNOS CARGOS DE LA PLANTA DE PERSONAL DE LA CONTRALORÍA MUNICIPAL DE SINCELEJO.","2002","09 DE DICIEMBRE","Acuerdos","Acuerdo N° 010 de 2002.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20010%20de%202002.pdf"
"POR EL CUAL SE EXPIDE EL PRESUPUESTO GENERAL DE INGRESOS Y GASTOS DEL MUNICIPIO DE SINCELEJO, PARA LA VIGENCIA DEL AÑO DOS MIL CUATRO (2004)","2003","02 DE DICIEMBRE","Acuerdos","Acuerdo N° 010 de 2003.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20010%20de%202003.pdf"
"POR MEDIO DEL CUAL SE AUTORIZA AL ALCALDE DE SINCELEJO PARA COMPROMETER VIGENCIAS FUTURAS.","2004","25 DE OCTUBRE","Acuerdos","Acuerdo N° 010 de 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20010%20de%202004.pdf"
"POR EL CUAL SE DECLARA DE UTILIDAD PÚBLICA VARIOS INMUEBLES CON DESTINO A LA APERTURA DE VÍAS Y SE DICTAN OTRAS DISPOSICIONES.","2005","10 DE JUNIO","Acuerdos","Acuerdo N° 010 de 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20010%20de%202005.pdf"
"POR EL CUAL SE DECLARA PATRIMONIO INTANGIBLE CULTURAL E HISTÓRICO DE SINCELEJO LAS FESTIVIDADES DEL VEINTE DE ENERO O DULCE NOMBRE DE JESÚS Y EL ENCUENTRO NACIONAL DE BANDAS Y SE DICTAN OTRAS DISPOSICIONES.","2006","16 DE NOVIEMBRE","Acuerdos","Acuerdo N° 010 de 2006.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20010%20de%202006.pdf"
"POR MEDIO DEL CUAL SE ADOPTA LAS SOBRETASA AMBIENTAL EN EL MUNICIPIO DE SINCELEJO PARA LA VIGENCIA FISCAL DEL AÑO 2008, CON DESTINO A LA CORPORACIÓN AUTÓNOMA REGIONAL DE SUCRE “CARSUCRE” Y SE DICTAN OTRAS DISPOSICIONES.","2007","21 DE NOVIEMBRE","Acuerdos","Acuerdo N° 010 de 2007.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20010%20de%202007.pdf"
"POR MEDIO DEL CUAL SE CONCEDEN FACULTADES AL ALCALDE DE SINCELEJO PARA CELEBRAR CONTRATOS Y CONVENIOS INTERADMINISTRATIVOS.","2008","28 DE MAYO","Acuerdos","Acuerdo N° 010 de 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20010%20de%202008.pdf"
"POR EL CUAL SE AUTORIZA AL ALCALDE DE SINCELEJO PARA COMPROMETER VIGENCIAS FUTURAS.","2009","28 DE MAYO","Acuerdos","Acuerdo N° 010 de 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20010%20de%202009.pdf"
"POR EL CUAL SE MODIFICA EL ACUERDO N° 8 DEL PRESENTE AÑO Y SE DICTAN OTRAS DISPOSICIONES.","1967","03 DE NOVIEMBRE","Acuerdos","Acuerdo N° 011 de 1967.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20011%20de%201967.pdf"
"POR EL CUAL SE MODIFICA EL ACUERDO N° 8 EX. DE MAYO 31 DE 1995 Y SE DICTAN OTRAS DISPOSICIONES.","1997","14 DE JULIO","Acuerdos","Acuerdo N° 011 de 1997.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20011%20de%201997.pdf"
"POR EL CUAL SE CONCEDEN FACULTADES AL ALCALDE MUNICIPAL PARA MODIFICAR EL PRESUPUESTO DE RENTAS Y RECURSOS DE CAPITAL Y ACUERDO DE APROPIACIONES DEL MUNICIPIO DE SINCELEJO CORRESPONDIENTE A LA VIGENCIA FISCAL DE 1998.","1998","23 DE ABRIL","Acuerdos","Acuerdo N° 011 de 1998.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20011%20de%201998.pdf"
"POR EL CUAL SE AUTORIZA AL SEÑOR ALCALDE PARA CREAR Y ORGANIZAR LA GACETA OFICIAL DEL MUNICIPIO DE SINCELEJO Y SE DICTAN OTRAS DISPOSICIONES.","1999","29 DE JUNIO","Acuerdos","Acuerdo N° 011 de 1999.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20011%20de%201999.pdf"
"Elección representante de empleados ante Comisión de Personal de la Alcaldía.","2009","15 de Octubre","Circular","Circular N° 049 de 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Circular%20N%C2%B0%20049%20de%202009.pdf"
"POR MEDIO DEL CUAL SE EXPIDE EL PRESUPUESTO GENERAL DE INGRESOS Y GASTOS DEL MUNICIPIO DE SINCELEJO, PARA LA VIGENCIA FISCAL DEL AÑO DOS MIL UNO (2001).","2000","06 DE DICIEMBRE","Acuerdos","Acuerdo N° 011 de 2000.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20011%20de%202000.pdf"
"POR EL CUAL SE MODIFICA EL ARTÍCULO PRIMERO DEL ACUERDO N° 008 DEL 10 DE NOVIEMBRE DE 2000.","2001","27 DE JULIO","Acuerdos","Acuerdo N° 011 de 2001.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20011%20de%202001.pdf"
"POR EL CUAL SE EXPIDE EL PRESUPUESTO GENERAL DE INGRESOS Y GASTOS DEL MUNICIPIO DE SINCELEJO, PARA LA VIGENCIA FISCAL DEL AÑO DOS MIL TRES (2003), Y SE DICTAN OTRAS DISPOSICIONES.","2002","10 DE DICIEMBRE","Acuerdos","Acuerdo N° 011 de 2002.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20011%20de%202002.pdf"
"POR EL CUAL SE CREA UNA ASIGNATURA DENTRO DEL PENSUM ACADÉMICO DE LAS ESCUELAS PÚBLICAS Y PRIVADAS DEL MUNICIPIO DE SINCELEJO Y SE DICTAN OTRAS DISPOSICIONES.","2003","05 DE DICIEMBRE","Acuerdos","Acuerdo N° 011 de 2003.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acuerdo%20N%C2%B0%20011%20de%202003.pdf"
