"c_digo_sigep","nombre","nit","orden","nivel","clasificaci_n_org_nica","sector","naturaleza_jur_dica","tipo_de_vinculaci_n","divipola_municipio","municipio","divipola_departamento","departamento","direcci_n","email","tel_fono","pagina_web","a_o_reporte_aspa","mes_reporte_aspa","iniciativa","producto_1","url_1","descripci_n_1","insumos_1","producto_2","url_2","descripci_n_2","insumos_2"
"0932","FONDO DE PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA","800112806-2","Nacional","Descentralizado","Ejecutiva","Salud y Protección Social","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 13 No. 18-24 Estación de la Sabana","quejasyreclamos@fps.gov.co","3817169","http://www.fps.gov.co","0","0","ND","ND",,"ND","ND",,,,
"0376","FONDO DE PREVISIÓN SOCIAL DEL CONGRESO DE LA REPÚBLICA","899999734-7","Nacional","Descentralizado","Ejecutiva","Salud y Protección Social","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 10 No. 24 - 55 Pisos 2 y 3","direccion@fonprecon.gov.co","3415566","http://www.fonprecon.gov.co","0","0","ND","ND",,"ND","ND",,,,
"6440","FONDO GANADERO DEL HUILA","0","Nacional","Descentralizado","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Sociedad de Economía Mixta","Vinculación","1","NEIVA","41","Huila","Carrera 10 No. 6 - 23",,"(8) 8720057",,"0","0","ND","ND",,"ND","ND",,,,
"6445","FONDO GANADERO DEL TOLIMA","0","Nacional","Descentralizado","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Sociedad de Economía Mixta","Vinculación","1","IBAGUÉ","73","Tolima","Calle 31 No. 4d - 46 Barrio Cadis","jomapelo@hotmail.com","(8) 2702666",,"0","0","ND","ND",,"ND","ND",,,,
"0281","FONDO NACIONAL DE AHORRO","899999284-4","Nacional","Descentralizado","Ejecutiva","Vivienda Ciudad y Territorio","Empresas Industriales y Comerciales del Estado","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Cra 65 No 11 - 83","webmaster@fna.gov.co","3077070 - 01 8000 52 7070","http://www.fna.gov.co","2018","2","Datos Abiertos","FNA Móvil Ágil","https://play.google.com/store/apps/details?id=com.ibm.fna.movil&hl=es_CO","FNA Móvil Ágil","https://www.datos.gov.co/admin/assets?q=FNA",,,,
"6137","FONDO NACIONAL DE GARANTÍAS S.A.","860402272-2","Nacional","Descentralizado","Ejecutiva","Comercio, Industria y Turismo","Sociedad de Economía Mixta","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Calle 26 A No 13- 97 Piso 25","servicio.cliente@fng.gov.co info@fng.gov.co","3239000","http://www.fng.gov.co","2022","5","Datos Abiertos","Encuesta rendición de cuentas","https://www.fng.gov.co/sobre-el-fng/entidades-y-mecanismos-de-control/mecanismos-de-control/rendici%C3%B3n-de-cuentas","Encuesta rendición de cuentas","https://www.fng.gov.co/ES/Documentos%20%20Rendicin%20de%20Cuentas%20ltima%20Vigencia/Forms/AllItems.aspx",,,,
"6393","FONDO NACIONAL DE VIVIENDA",,"Nacional","Descentralizado","Ejecutiva","Vivienda Ciudad y Territorio","Especial","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 6 # 8-77",,"(1)7458021","http://www.minvivienda.gov.co/sobre-el-ministerio/directorio-de-entidades","0","0","ND","ND",,"ND","ND",,,,
"6421","FONDO PARA EL FINANCIAMIENTO DEL SECTOR AGROPECUARIO.","800116398-7","Nacional","Descentralizado","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Sociedad de Economía Mixta","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Carrera 13 N° 28 - 17 Pisos 2, 3, 4 y 5","finagro@finagro.com.co","3203377","http://www.finagro.com.co","0","0","ND","ND",,"ND","ND",,,,
"0280","FONDO ROTATORIO DE LA POLICÍA NACIONAL","860020227-0","Nacional","Descentralizado","Ejecutiva","Defensa","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 66 a No.43 - 18","forpo@forpo.gov.co","2200460","http://www.forpo.gov.co","0","0","ND","ND",,"ND","ND",,,,
"6407","FONDO ROTATORIO DEL DEPARTAMENTO ADMINISTRATIVO DE SEGURIDAD","9","Nacional","Descentralizado","Ejecutiva","Inteligencia Estratégica y Contrainteligencia","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Kr 28 No. 17A - 00",,"2086060","http://www.das.gov.co/index.php?option=com_phocadownload&view=category&id=24:&Itemid=139","0","0","ND","ND",,"ND","ND",,,,
"6362","FONDO ROTATORIO DEL DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA","800072977-0","Nacional","Descentralizado","Ejecutiva","Estadísticas","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","CAN DANE Carrera 59 No. 26-70","dane@dane.gov.co","3 69 02 23","http://www.dane.gov.co","0","0","ND","ND",,"ND","ND",,,,
"6391","FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES","860511071-6","Nacional","Descentralizado","Ejecutiva","Relaciones Exteriores","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 5 No. 9 - 03","isidoro.palacios@cancilleria.gov.co","3814000","http://www.cancilleria.gov.co","0","0","ND","ND",,"ND","ND",,,,
"6424","FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","800131648-6","Nacional","Descentralizado","Ejecutiva","Tecnologías de la Información y las Comunicaciones","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Cra 8a. entre calles 12 y 13 - Edf Murillo Toro","info@mincomunicaciones.gov.co","3443460","http://www.mincomunicaciones.gov.co/mincom/src/index.jsp?page=./mods/contenido/view page&id contents=179&=1","0","0","ND","ND",,"ND","ND",,,,
"8015","FUERZA AÉREA COLOMBIANA","899999003-1","Nacional","Central","Ejecutiva","Defensa","Especial","No Aplica","1","BOGOTÁ","11","Bogotá D.C","Avenida Eldorado Carrera 52 CAN","webmaster@fac.mil.co","3159800","http://www.fac.mil.co","2021","6","Datos Abiertos","Sitio de Respuesta al COVID-19 Fuerza Aérea Colombiana Jefatura de Salud de la FAC","https://covid19-fuerzaaereacol.hub.arcgis.com/","Esta página proporciona información, mapas y recursos sobre la respuesta del coronavirus en Colombia, facilitando la recopilación  y consulta de información  de interés oficial de la Presidencia de la República de Colombia, Instituto Nacional de Salud de Colombia, Jefatura de Salud de la FAC e Información de fuentes internacionales proporcionadas en la web relacionadas con el COVID-19.","https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr",,,,
"8074","GENERADORA Y COMERCIALIZADORA DE ENERGÍA DEL CARIBE S.A. E.S.P.",,"Nacional","Descentralizado","Ejecutiva","Minas y Energía","Empresas de Servicios Públicos Domiciliarios - Mixtas","Vinculación","1","BARRANQUILLA","8","Atlántico","Cra. 55 No. 72-109 Piso 9 Edificio Centro Ejecutivo II",,"3303000",,"0","0","ND","ND",,"ND","ND",,,,
"8075","GESTIÓN ENERGÉTICA S.A. E.S.P.","890.480.059-4","Nacional","Descentralizado","Ejecutiva","Minas y Energía","Empresas de Servicios Públicos Domiciliarios - Mixtas","Vinculación","1","MANIZALES","17","Caldas","Carrera 23 No. 64B-33 Edificio de Negocios Torre GENSA","presidencia@gensa.com.co generacion@gensa.com.co bogota@gensa.com.co controlinterno@gensa.com.co administrativa@gensa.com.co","(6) 8756262","http://www.gensa.com.co","0","0","ND","ND",,"ND","ND",,,,
"5294","HOSPITAL MILITAR CENTRAL","830040256-0","Nacional","Descentralizado","Ejecutiva","Defensa","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","TRANSVERSAL 3a. No 49-00","rhumanos@hospitalmilitar.gov.co","3486868","http://www.hospitalmilitar.gov.co","2021","7","Datos Abiertos","Cifras Hospital Militar","https://www.hospitalmilitar.gov.co/index.php?idcategoria=269","Cifras generales hospital Militar","ND",,,,
"2030","IMPRENTA NACIONAL DE COLOMBIA","830001113-1","Nacional","Descentralizado","Ejecutiva","Interior","Empresas Industriales y Comerciales del Estado","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Carrera 66 No 24 - 9","correspondencia@imprenta.gov.co","4578000","http://www.imprenta.gov.co","0","0","ND","ND",,"ND","ND",,,,
"5290","INDUSTRIA MILITAR","899999044-3","Nacional","Descentralizado","Ejecutiva","Defensa","Empresas Industriales y Comerciales del Estado","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Calle 44 No. 54 - 11","indumil@indumil.gov.co","2207800","http://www.indumil.gov.co","0","0","ND","ND",,"ND","ND",,,,
"6404","INSTITUTO AMAZÓNICO DE INVESTIGACIONES CIENTÍFICAS","860061110-3","Nacional","Descentralizado","Ejecutiva","Ambiente y Desarrollo Sostenible","Instituto Científico y Tecnológico","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Av Vasquez Cobo entre calle 15 y 16 (Leticia) Calle 20 Numero 5-44 Bogota DC.","sinchi@sinchi.org.co","(071) 4442060 (098) 5925481","http://www.sinchi.org.co","0","0","ND","ND",,"ND","ND",,,,
"0305","INSTITUTO CARO Y CUERVO","899999096-6","Nacional","Descentralizado","Ejecutiva","Cultura","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 10 No 4 - 69 - Sede Centro Km 24 Autopista Norte - Sede Yerbabuena","talentohumano@caroycuervo.gov.co","3422121","http://www.caroycuervo.gov.co","0","0","ND","ND",,"ND","ND",,,,
"0292","INSTITUTO COLOMBIANO AGROPECUARIO","899999069-7","Nacional","Descentralizado","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Avenida Calle 26 N° 85B-09","contactenos@ica.gov.co","3323700","https://www.ica.gov.co","2019","3","Datos Abiertos","Sistema Nacional de Información, Identificación y Trazabiilidad Animal - SNIITA - Creación del Modelo Integrado de Datos del Sector Pecuario","ND","Uso de datos sector Agro. 'La Corporación Colombiana de Investigación Agropecuaria, con+V9ocida hoy con el nombre de Agrosavia, y el Ministerio de las Tecnologías de la Información y las Comunicaciones (MinTIC) se unieron para implementar Inteligencia Artificial (IA) en el proceso de análisis de suelos, con lo que los agricultores del país tendrán acceso a recomendaciones más precisas previo al inicio de la temporada de siembra.","https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/FLUJO-DE-MOVILIZACIONES-PECUARIAS-2018/s23a-2wfs/data",,,,
"5298","INSTITUTO COLOMBIANO DE ANTROPOLOGÍA E HISTORIA","830067892-2","Nacional","Descentralizado","Ejecutiva","Cultura","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 12 Numero. 2-41","contactenos@icanh.gov.co","5619400","http://www.icanh.gov.co/","0","0","ND","ND",,"ND","ND",,,,
"0296","INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR","899999239-2","Nacional","Descentralizado","Ejecutiva","Inclusión Social y Reconciliación","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Avenida carrera 68 No. 64 C - 75","atencionalciudadano@icbf.gov.co","437 76 30","http://www.icbf.gov.co","2021","10","Datos Abiertos","Modelo Triage para priorización de peticiones del ICBF","https://herramientas.datos.gov.co/usos/modelo-triage-para-priorizacion-de-peticiones-del-icbf","Este proyecto busca construir un prototipo de consumo o visualización de un modelo de clasificación de las solicitudes de restablecimiento y reportes de amenaza y vulneración de derechos (en adelante, peticiones) que recibe el ICBF a través de sus distintos canales, que permita definir posteriormente el nivel de prioridad que deberían tener las verificaciones y constataciones en campo. Se basa en el entrenamiento de modelos usando variables numéricas, categóricas y features obtenidas a través del procesamiento de lenguaje natural (NLP) de las descripciones de las peticiones. La información que se toma en cuenta para el entrenamiento de los modelos proviene de características de los departamentos, de información descriptiva de los peticionarios y de los afectados, así como de algunas características relevantes de la completitud de la petición y de la descripción del hecho.","https://github.com/ICBF-Analitica/Triage-de-solicitudes-y-reportes-de-vulneracion-de-derechos-ICBF",,,,
"0669","INSTITUTO COLOMBIANO DE CRÉDITO EDUCATIVO Y ESTUDIOS TÉCNICOS EN EL EXTERIOR ""MARIANO OSPINA PÉREZ""","899999035-7","Nacional","Descentralizado","Ejecutiva","Educación","Especial","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Carrera 3 No.18 - 32","defensoriaicetex@gmail.com","3821670","http://www.icetex.gov.co","2018","4","Datos Abiertos","APP Movil Becas Icetex","https://herramientas.datos.gov.co/es/content/becas-icetex","APP Movil Becas Icetex","https://www.datos.gov.co/admin/assets?q=Icetex%20Becas%20Vigentes",,,,
"0312","INSTITUTO COLOMBIANO PARA LA EVALUACIÓN DE LA EDUCACIÓN","860024301","Nacional","Descentralizado","Ejecutiva","Educación","Especial","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Carrera 7 No. 32 - 12 Edificio San Martín, Torre Sur Bogotá D.C., Colombia.","faxciudadano@icfes.gov.co","Línea Nacional Gratuita 018000-519535","http://www.icfes.gov.co","2020","7","Datos Abiertos","Reportes históricos","http://www.icfesinteractivo.gov.co/historicos/","Reportes históricos","https://www.datos.gov.co/Educaci-n/Resultados-Saber-11-/t6je-7yrd",,,,
"5289","INSTITUTO DE CASAS FISCALES DEL EJÉRCITO","860041247-8","Nacional","Descentralizado","Ejecutiva","Defensa","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 11 No. 104 A 48 Edificio ICFE","atencionusuarioicfe@ejercito.mil.co","3789650","http://www.icfe.gov.co","0","0","ND","ND",,"ND","ND",,,,
"4310","INSTITUTO DE EVALUACIÓN TECNOLÓGICA EN SALUD",,"Nacional","Descentralizado","Ejecutiva","Salud y Protección Social","Sociedad de Economía Mixta","Vinculación","1","BOGOTÁ","11","Bogotá D.C","VACIA",,"000",,"0","0","ND","ND",,"ND","ND",,,,
"5295","INSTITUTO DE HIDROLOGÍA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES","830000602-0","Nacional","Descentralizado","Ejecutiva","Ambiente y Desarrollo Sostenible","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 10 No. 20 - 30","talentohumano@ideam.gov.co","3527160","http://www.ideam.gov.co","2020","4","Datos Abiertos","MAPA DE ESTACIONES","http://fews.ideam.gov.co/colombia/MapaEstacionesColombiaPronostico.html","El IDEAM ha avanzado en la configuración de primera plataforma de intregración de información hidrometeorológica con fines de pronóstico Hidrológica a una escala nacional.","https://www.datos.gov.co/Ambiente-y-Desarrollo-Sostenible/PRON-STICO-DEL-TIEMPO-Y-ALERTAS-ASOCIADAS-A-FEN-ME/st8p-pai8",,,,
"6396","INSTITUTO DE INVESTIGACIÓN DE RECURSOS BIOLÓGICOS ALEXANDER VON HUMBOLDT","820000142-2","Nacional","Descentralizado","Ejecutiva","Ambiente y Desarrollo Sostenible","Instituto Científico y Tecnológico","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Calle 28 A No.15 - 09","dromero@humbol.org.co","513202767","http://www.humboldt.org.co/iavh","0","0","ND","ND",,"ND","ND",,,,
"6397","INSTITUTO DE INVESTIGACIONES AMBIENTALES DEL PACÍFICO JOHN VON NEUMANN","820000142-2","Nacional","Descentralizado","Ejecutiva","Ambiente y Desarrollo Sostenible","Instituto Científico y Tecnológico","Vinculación","1","QUIBDÓ","27","Chocó","Carrera 6 No. 37-39 Barrio Huapango","webmaster@humboldt.org.co","(+57)(+4)6709129","http://www.iiap.org.co","0","0","ND","ND",,"ND","ND",,,,
"6399","INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSÉ BENITO VIVES DE ANDRÉIS","800250062","Nacional","Descentralizado","Ejecutiva","Ambiente y Desarrollo Sostenible","Instituto Científico y Tecnológico","Vinculación","1","SANTA MARTA","47","Magdalena","Cerro Punta Betín","sandra_laverde@invemar.org.co","4380808","http://www.invemar.org.co","0","0","ND","ND",,"ND","ND",,,,
"5255","INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS","899999048-2","Nacional","Descentralizado","Ejecutiva","Minas y Energía","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 99 N° 9ª - 54 edificio100 street (Seguros la Equidad)","direccion@ipse.gov.co","6449300","http://www.ipse.gov.co","0","0","ND","ND",,"ND","ND",,,,
"0291","INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI","899999004-9","Nacional","Descentralizado","Ejecutiva","Estadísticas","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 30 No. 48 - 51","contactenos@igac.gov.co","3694000","http://www.igac.gov.co","2018","2","Datos Abiertos","Geoportal","https://geoportal.igac.gov.co/","El Geoportal Instituto Geográfico Agustín Codazzi (IGAC) es una herramienta web interactiva que dispone a la ciudadanía diferentes productos de información georreferenciada que produce el instituto. En la sección de visores geográficos puede encontrar información como: Mapa de Cartografía básica; Mapa de Cartografía Básica con Relieve; Mapa de Sistema Nacional Catastral; Mapa dinámico de Líneas de Vuelo; Mapa de Emergencia Invernal; Mapa de la Subdirección de Agrología; Consulta de Planchas a nivel Nacional; Consulta de Planchas a escala 1:2.000 para Bogotá; Socios Internacionales del IGAC; Visor de Patrones Corine Land Cover y Consulta de Aerofotografías a Color.","https://geoportal.igac.gov.co/contenido/datos-abiertos-igac",,,,
"0297","INSTITUTO NACIONAL DE CANCEROLOGÍA, EMPRESA SOCIAL DEL ESTADO","899999.092-7","Nacional","Descentralizado","Ejecutiva","Salud y Protección Social","Empresas Sociales del Estado","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 1 No. 9-85","contactenos@cancer.gov.co","4320160","http://www.cancer.gov.co","0","0","ND","ND",,"ND","ND",,,,
"0913","INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR","860402193-9","Nacional","Descentralizado","Ejecutiva","Educación","Establecimiento Público","Adscripción","650","SAN JUAN DEL CESAR","44","La Guajira","Carrera 13 No. 7 A - 61 Barrio 20 de Julio","contactenos@infotep.edu.co","095-7740098","http://www.infotep.edu.co","0","0","ND","ND",,"ND","ND",,,,
"0824","INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DEL DEPARTAMENTO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","892400461-5","Nacional","Descentralizado","Ejecutiva","Educación","Establecimiento Público","Adscripción","564","PROVIDENCIA","88","Archipiélago de San Andrés, Providencia y Santa Catalina","Avenida Colombia Sarie Bay","info@infotepsai.edu.co","(8) 512 - 5770, 512 - 6607 - 512 - 1350","http://www.infotepsai.edu.co/la_institucion.php","0","0","ND","ND",,"ND","ND",,,,
"8036","INSTITUTO NACIONAL DE METROLOGÍA","900494393-3","Nacional","Descentralizado","Ejecutiva","Comercio, Industria y Turismo","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","AV CRA 50 NÚMERO 26 - 55 INTERIOR 2 CAN","contacto@inm.gov.co","2542222","http://www.inm.gov.co","2018","11","Datos Abiertos","Precipitación y temperatura","https://precipitacionytemp.wixsite.com/inicio","periodismo de datos Precipitación y temperatura","https://www.datos.gov.co/Ambiente-y-Desarrollo-Sostenible/Prom-Precipitaci-n-y-Temperatura-media-1971-2000/bzz2-tdau?referrer=embed",,,,
"0299","INSTITUTO NACIONAL DE SALUD","899999403-4","Nacional","Descentralizado","Ejecutiva","Salud y Protección Social","Instituto Científico y Tecnológico","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Avenida calle 26 No. 51-20 - Zona 6 CAN","contactenos@ins.gov.co","220 7700","http://www.ins.gov.co","2020","3","Datos Abiertos","CORONAVIRUS COLOMBIA","https://www.ins.gov.co/Noticias/Paginas/Coronavirus.aspx","Tablero de control de visualización y estadisticas de coronavirus en colombia","https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr/data","APLICACIÓN MOVIL DE CORONAVIRUS","https://play.google.com/store/apps/details?id=co.gov.ins.guardianes

https://apps.apple.com/co/app/coronapp-colombia/id1502037648","Aplicación móvil para seguimiento coronavirus colombia  esta aplicación permite
 Fortalecer el despliegue de medidas de prevención, contención y mitigación frente al COVID-19.
• Facilitar el monitoreo, en tiempo real, de los datos recopilados para que el Centro de Operaciones de Emergencias del INS pueda actuar rápidamente y dar apoyo en coordinación con las autoridades locales, departamentales y nacionales.
• Monitorear los riesgos en salud pública asociados al Coronavirus.","https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr/data"
"0827","INSTITUTO NACIONAL DE VÍAS","800215807-2","Nacional","Descentralizado","Ejecutiva","Transporte","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 25G # 73B-90 Complejo Empresarial Central Point","atencionciudadano@invias.gov.co","57 1 377 0600","https://www.invias.gov.co","2019","7","Datos Abiertos","Viajero Seguro","https://hermes.invias.gov.co/viajeroseguro/","Es un aplicativo creado por el Invías que le permite a los ciudadanos consultar en tiempo real su recorrido para conocer el número de peajes, posibles eventos en las vías, indicaciones y estaciones de servicio.","https://www.datos.gov.co/Transporte/Activos-De-Informacion-Invias/gzc7-fa8u","Invias Open Data","https://inviasopendata-invias.opendata.arcgis.com/search?collection=Dataset","Portal de datos abiertos de invias","https://www.datos.gov.co/Transporte/Red-Vial/dkuf-xn5d"
"0234","INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS","830000167-2","Nacional","Descentralizado","Ejecutiva","Salud y Protección Social","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 10 No. 64 - 28","invimaqr@invima.gov.co","2948700","http://web.invima.gov.co","2020","5","Datos Abiertos","Consulta de registro sanitario","http://consultaregistro.invima.gov.co:8082/Consultas/consultas/consreg_encabcum.jsp","Consulta de datos de producto por registro sanitario","https://www.datos.gov.co/Salud-y-Protecci-n-Social/Establecimientos-vigilados-por-el-INVIMA-en-la-dis/uhs6-qp53",,,,
"0313","INSTITUTO NACIONAL PARA CIEGOS","860015971","Nacional","Descentralizado","Ejecutiva","Educación","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 13 No 34-91","aciudadano@inci.gov.co","5101625","http://www.inci.gov.co","2018","3","Datos Abiertos","APP MOVIL Biblioteca INCI","https://play.google.com/store/apps/details?id=com.dhbello.inci&hl=es_CO","APP MOVIL Biblioteca INCI","https://www.datos.gov.co/Educaci-n/Bibliotecas-atencion-discapacidad-visual/k6cu-8jwu",,,,
"0314","INSTITUTO NACIONAL PARA SORDOS","899999001-7","Nacional","Descentralizado","Ejecutiva","Educación","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 89A # 64C - 30","contacto@insor.gov.co","(57-1) 4391221","http://www.insor.gov.co","2022","6","Datos Abiertos","ND","https://www.insor.gov.co/home/planeacion-gestion-y-control/planeacion-institucional/gestion-documental/","Visualización de la gestión dociumental de la entidad publicada en datos abiertos","https://www.insor.gov.co/home/planeacion-gestion-y-control/planeacion-institucional/gestion-documental/",,,,
"5759","INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO","800546215-5","Nacional","Descentralizado","Ejecutiva","Justicia y del Derecho","Establecimiento Público","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 26 No. 27-48","Webmaster@inpec.gov.co direccion.gestioncorporativa@inpec.gov.co","2347262","http://www.inpec.gov.co","2018","5","Datos Abiertos","app movil liberate","https://play.google.com/store/apps/details?id=com.liberate.liberateapp","app movil liberate","ND",,,,
"0915","INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ""","800248004-7","Nacional","Descentralizado","Ejecutiva","Educación","Establecimiento Público","Adscripción","1","CALI","76","Valle del Cauca","Carrera 5 a No. 22 - 13 Avenida 4 Norte 34AN-18","talentohumano@intenalco.edu.co","572-4857046","http://www.intenalco.edu.co","0","0","ND","ND",,"ND","ND",,,,
"0822","INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL","800173719-0","Nacional","Descentralizado","Ejecutiva","Educación","Establecimiento Público","Adscripción","268","ESPINAL","73","Tolima","Calle 18 Carrera 1a.   Barrio Arkabal  - Antiguo Seminario Conciliar","itfip2001@yahoo.com","098-2483501","http://www.itfip.edu.co","0","0","ND","ND",,"ND","ND",,,,
"6400","INTERCONEXIÓN ELÉCTRICA S.A. E.S.P.","860016610","Nacional","Descentralizado","Ejecutiva","Minas y Energía","Empresas de Servicios Públicos Domiciliarios - Mixtas","Vinculación","1","MEDELLÍN","5","Antioquia","Calle 12 sur No. 18 -168","isa@isa.com.co","(4) 3252270","http://www.isa.com.co","0","0","ND","ND",,"ND","ND",,,,
"5327","LA PREVISORA S.A. COMPAÑÍA DE SEGUROS","860002400-2","Nacional","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Sociedad de Economía Mixta","Vinculación","1","BOGOTÁ","11","Bogotá D.C","Calle 57 No. 9-07","contactenos@previsora.gov.co","3485757","http://www.previsora.gov.co/","0","0","ND","ND",,"ND","ND",,,,
"0006","MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL","899999028-5","Nacional","Central","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Avenida Jimenez N°. 7A - 17, Edificio Pedro A. Lopez","atencionalciudadano@minagricultura.gov.co","(571) 2543300","http://www.minagricultura.gov.co/","2020","7","Datos Abiertos","Red de información y comunicación del sector Agropecuario","https://www.agronet.gov.co/Paginas/inicio.aspx","Red de información y comunicación del sector Agropecuario Colombiano","https://www.minagricultura.gov.co/Paginas/Datos-Abiertos.aspx",,,,
"8003","MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE","830115395-1","Nacional","Central","Ejecutiva","Ambiente y Desarrollo Sostenible","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Calle 37 No. 8-40","correspondencia@minambiente.gov.co","3323400","http://www.minambiente.gov.co/","2018","8","Datos Abiertos","SIAC (Sistema de Información Ambiental Colombiano)","http://www.siac.gov.co/","Herramienta de nálisis de información oficial que vincula más de 400 cojuntos de datos de libre acceso ambiental, con los cuales se construyen escenarios de planificación del territorio en los municipios y las Corporaciones Autónomas. Así mismo, se implementrá el metamodelo de gestión del SIAC (Automatización procesos de la operación)","ND","SOS Matilda","http://www.sosmatilda.com/sos-recicla/","Portal de reciclaje","https://www.datos.gov.co/Ambiente-y-Desarrollo-Sostenible/Puntos-de-recolecci-n-de-residuos-posconsumo-Lista/m79k-beyn/data"
"5338","MINISTERIO DE CIENCIA, TECNOLOGÍA E INNOVACIÓN","899999296-2","Nacional","Central","Ejecutiva","Ciencia, Tecnología e innovación","Ministerio","Cabeza","1","BOGOTÁ","11","Bogotá D.C","Avenida Calle 26 No. 57 - 83","atencionalciudadano@minciencias.gov.co","6258480","http://www.minciencias.gov.co/","2021","7","Datos Abiertos","La Ciencia en Cifras","https://minciencias.gov.co/la-ciencia-en-cifras/investigadores","Portal con los principales indicadores de ciencia, tecnología e innovación","https://www.datos.gov.co/Ciencia-Tecnolog-a-e-Innovaci-n/Grupos-de-Investigaci-n-Reconocidos/hrhc-c4wu",,,,
