"tipo_de_visa","actividad_de_la_visa","pa_s_de_nacimiento","sexo","edad","tiene_hijos","nivel_acad_mico","area_conocimiento","subarea_conocimiento","ciudad_de_domicilio_en","actividad_en_colombia","ocupaci_n_en_colombia","sector_de_actividad_en","tiene_familiares_residentes","a_o_expedicion","mes_expedicion","numero"
"TEMPORAL","TP-7","CUBA","M","63","NO","PREGRADO - PROFESIONAL","NINGUNA","NINGUNA","BOGOTA","NO INDICA","SOCIO PROPIETARIO DE SOCIEDAD","SERVICIOS","NO","2017","11","1"
"TEMPORAL","TP-7","ECUADOR","M","63","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","INGENIERO QUIMICO","NO INDICA","SI","2013","9","1"
"TEMPORAL","TP-7","ESTADOS UNIDOS","F","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","RELACIONES INDUSTRIALES","NO INDICA","SI","2013","9","1"
"TEMPORAL","TP-7","ITALIA","F","68","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","MAESTRA","NO INDICA","SI","2014","2","1"
"TEMPORAL","TP-7","ITALIA","M","68","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","COMERCIANTE","NO INDICA","NO","2013","9","1"
"TEMPORAL","TP-7","ITALIA","M","69","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","LOS PATIOS","NO INDICA","COMERCIANTE","NO INDICA","NO","2014","4","1"
"TRASPASOS","TRASPASO DE VISA","BRASIL","M","52","NO","PREGRADO - T�CNICO PROFESIONAL","COCINA Y CULINARIA","COCINA Y CULINARIA","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"TEMPORAL","TP-7","PERU","M","50","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO CIVIL","NO INDICA","SI","2014","1","1"
"TEMPORAL","TP-7","PERU","M","62","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA","NO INDICA","SOCIO PROPIETARIO DE SOCIEDAD","SERVICIOS","SI","2016","4","1"
"VISAS VISITANTE","TRIPULANTE DE EMBARCACI�N O EN PLATAFORMA COSTERA AFUERA","VENEZUELA","M","49","NO","SIN PROFESI�N","NINGUNA","NINGUNA","TUMACO","NO INDICA","TRIPULANTE EMBARCACI�N PESQUERA","NO INDICA","NO","2022","4","3"
"TEMPORAL","TP-7","PORTUGAL","M","64","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","COMERCIANTE","NO INDICA","NO","2014","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","5","NO","SIN PROFESI�N","NINGUNA","NINGUNA","ANTIOQUIA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2022","5","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","M","31","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA EDUCACI�N","EDUCACI�N","CUCUTA","HOGAR","NO REGISTRA","NO INDICA","SI","2022","5","1"
"TEMPORAL","TP-7","SIRIA","F","61","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","COMERCIANTE","NO INDICA","NO","2014","2","1"
"TEMPORAL","TP-7","SIRIA","M","63","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","EMPRESARIO","NO INDICA","NO","2014","2","1"
"TEMPORAL","TP-7","SUDAFRICA","M","42","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","COMERCIANTE","NO INDICA","NO","2013","12","1"
"TEMPORAL","TP-7","SUDAFRICA","M","42","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS","CUCUTA","NO INDICA","PENSIONADO O RENTISTA","NO INDICA","NO","2014","12","1"
"VISAS MIGRANTE","ESTUDIANTES DE PRIMARIA- SECUNDARIA- MEDIA Y PREGRADO","VENEZUELA","M","25","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BUCARAMANGA","NO INDICA","ESTUDIANTE PREGRADO","NO INDICA","NO","2022","5","1"
"TEMPORAL","TP-7","SUDAFRICA","M","42","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS","CUCUTA","NO INDICA","PENSIONADO O RENTISTA","NO INDICA","NO","2016","12","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","M","31","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","TERAPIAS","CUNDINAMARCA","TRABAJO","NO REGISTRA","NO INDICA","NO","2022","5","1"
"VISAS MIGRANTE","REFUGIADO","VENEZUELA","F","53","SI","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA D.C.","HOGAR","NO REGISTRA","NO INDICA","NO","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","56","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS","BOGOTA","NO INDICA","DIRECTIVO DE EMPRESA","SERVICIOS","NO","2020","11","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","57","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","OTRO PROGRAMA DE SALUD","BARRANQUILLA","NO INDICA","HOGAR","NO INDICA","SI","2019","12","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","57","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BARRANQUILLA","NO INDICA","HOGAR","NO INDICA","SI","2017","12","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","57","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","ENVIGADO","NO INDICA","HOGAR","NO INDICA","NO","2019","11","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","58","NO","POSTGRADO - MAESTRIA","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2020","2","1"
"VISAS VISITANTE","CORTESIA - OTROS","VENEZUELA","M","35","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","CIENCIA POL�TICA Y/O RELACIONES INTERNACIONALES","BOGOTA D.C.","NO INDICA","DIPUTADO","NO INDICA","NO","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","58","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","CUCUTA","NO INDICA","HOGAR","NO INDICA","SI","2018","12","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","60","NO","POSTGRADO - DOCTORADO","CIENCIAS DE LA SALUD","MEDICINA","MONTERIA","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","SI","2019","7","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","60","NO","PREGRADO - PROFESIONAL","BELLAS ARTES","PUBLICIDAD Y AFINES","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2019","9","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","60","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","CALI","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2019","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","61","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2021","6","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","61","NO","PREGRADO - PROFESIONAL","NINGUNA","NINGUNA","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2019","8","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","62","SI","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","62","NO","POSTGRADO - MAESTRIA","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","MEDELLIN","NO INDICA","ESTUDIANTE","NO INDICA","SI","2020","1","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","62","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BARRANQUILLA","NO INDICA","HOGAR","NO INDICA","SI","2019","8","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","62","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2018","2","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","40","NO","PREGRADO - PROFESIONAL","NINGUNA","NINGUNA","DOSQUEBRADAS","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","SERVICIOS","SI","2017","11","1"
"VISAS MIGRANTE","ESTUDIANTES DE PRIMARIA- SECUNDARIA- MEDIA Y PREGRADO","VENEZUELA","F","22","NO","SIN PROFESI�N","NINGUNA","NINGUNA","CHIA","NO INDICA","ESTUDIANTE PREGRADO","NO INDICA","NO","2022","5","1"
"VISAS MIGRANTE","PADRE O HIJO DE NACIONAL POR ADOPCI�N","VENEZUELA","F","73","SI","PREGRADO - PROFESIONAL","CIENCIAS DE LA EDUCACI�N","EDUCACI�N","BOGOT� DC","HOGAR","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","41","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO INDUSTRIAL","NO INDICA","SI","2014","6","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","41","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","LICENCIADA EN ADUANAS","NO INDICA","SI","2013","10","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","29","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A INDUSTRIAL Y AFINES","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","41","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","3","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","41","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ODONTOLOGOS","NO INDICA","SI","2014","7","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","41","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","PERIODISTA","NO INDICA","NO","2013","11","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","37","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","PERIODISMO- COMUNICACI�N SOCIAL Y AFINES","BOGOTA","TRABAJO","NO REGISTRA","ACTIVIDADES ART�STICAS Y DE ENTRETENIMIENTO","SI","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","41","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CALDAS","NO INDICA","NO REGISTRA","NO INDICA","SI","2013","12","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","41","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","AMA DE CASA","NO INDICA","SI","2014","1","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","41","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","INGENIERA INDUSTRIAL","NO INDICA","SI","2014","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","54","NO","PREGRADO - T�CNICO PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","CONTADUR�A P�BLICA","MEDELLIN","NO INDICA","EMPLEADOS DE OFICINA","INDUSTRIAL","NO","2022","5","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","F","25","NO","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BOGOTA D.C.","ESTUDIOS","NO REGISTRA","NO INDICA","NO","2022","4","1"
"VISAS MIGRANTE","EJERCER PROFESI�N O ACTIVIDAD INDEPENDIENTE","VENEZUELA","M","12","NO","SIN PROFESI�N","NINGUNA","NINGUNA","DOSQUEBRADAS","NO INDICA","ESTUDIANTE","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","41","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","VILLA DEL ROSARIO","NO INDICA","MEDICO","NO INDICA","NO","2014","1","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","F","36","NO","PREGRADO - PROFESIONAL","BELLAS ARTES","PUBLICIDAD Y AFINES","BOGOTA D.C.","HOGAR","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","41","NO","PREGRADO - PROFESIONAL","BELLAS ARTES","PUBLICIDAD Y AFINES","BOGOTA","TRABAJO","NO REGISTRA","SERVICIOS","SI","2015","12","1"
"VISAS VISITANTE","PRESTADOR DE SERVICIOS TEMPORALES","VENEZUELA","M","35","SI","SIN PROFESI�N","NINGUNA","NINGUNA","BARRANQUILLA","VINCULACI�N A CONTRATO","JUGADOR DE BASQUETBOL","SERVICIOS","NO","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","41","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA","HOGAR","NO REGISTRA","NO INDICA","SI","2017","4","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","41","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","OTRO PROGRAMA DE SALUD","BOGOTA","HOGAR","NO REGISTRA","NO INDICA","SI","2016","3","1"
"VISAS MIGRANTE","RELIGIOSO","VENEZUELA","F","45","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA EDUCACI�N","EDUCACI�N","BOGOT� DC","NO INDICA","RELIGIOSO","NO INDICA","NO","2022","5","1"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","F","33","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","NO INDICA","EMPLEADOS DE OFICINA","INDUSTRIAL","NO","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","41","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2015","6","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","48","SI","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","CONTADUR�A P�BLICA","BOGOTA","TRABAJO","NO REGISTRA","INDUSTRIAL","NO","2022","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","30","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","PERIODISMO- COMUNICACI�N SOCIAL Y AFINES","BOGOTA","NO INDICA","EMPLEADOS DE OFICINA","COMUNICACIONES","NO","2022","4","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","41","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS","VILLAVICENCIO","HOGAR","NO REGISTRA","NO INDICA","SI","2014","11","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","73","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"VISAS VISITANTE","CORTESIA - OTROS","VENEZUELA","M","38","NO","PREGRADO - T�CNICO PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BOGOTA D.C.","NO INDICA","ASISTENTE PARLAMENTARIO","NO INDICA","NO","2022","4","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","42","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ADMINISTRADOR DE EMPRESAS","NO INDICA","SI","2014","5","1"
"VISAS MIGRANTE","RELIGIOSO","VENEZUELA","M","24","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA EDUCACI�N","EDUCACI�N","ENVIGADO","NO INDICA","RELIGIOSO","NO INDICA","NO","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","42","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO INDUSTRIAL","NO INDICA","SI","2014","4","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","42","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2013","11","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","42","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","8","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","42","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","9","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","42","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","HOGAR","NO INDICA","SI","2014","10","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","42","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA","TRABAJO","NO REGISTRA","SERVICIOS","SI","2015","9","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","39","SI","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","CONTADUR�A P�BLICA","BOGOTA D.C.","TRABAJO","NO REGISTRA","SERVICIOS","SI","2022","5","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","M","40","NO","POSTGRADO - ESPECIALIZACI�N","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","F","34","SI","SIN PROFESI�N","NINGUNA","NINGUNA","MEDELLIN","TRABAJO","NO REGISTRA","SERVICIOS","SI","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","42","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2017","11","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","42","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","CHIA","HOGAR","NO REGISTRA","NO INDICA","SI","2015","8","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","1","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2022","4","1"
"VISAS VISITANTE","PARTICIPANTE EN EVENTO","VENEZUELA","M","41","NO","PREGRADO - PROFESIONAL","BELLAS ARTES","M�SICA","BOGOT� DC","NO INDICA","ARTISTA","NO INDICA","NO","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","51","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","CIRUJANO GENERAL","NO INDICA","SI","2014","6","1"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","F","16","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA D.C.","NO INDICA","ESTUDIANTE","NO INDICA","SI","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","51","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","MARACAIBO","NO INDICA","LICENCIADO EN EDUCACION FISICA","NO INDICA","NO","2014","10","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","49","SI","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","SUBA","NO INDICA","DIRECTIVO DE EMPRESA","SERVICIOS","NO","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","51","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","VILLA DEL ROSARIO","NO INDICA","ADMINISTRADOR DE EMPRESAS","NO INDICA","SI","2014","7","1"
"TEMPORAL","TP-10","VENEZUELA","M","51","NO","POSTGRADO - MAESTRIA","CIENCIAS DE LA SALUD","MEDICINA","MEDELLIN","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","SERVICIOS","NO","2017","9","1"
"VISAS VISITANTE","TRIPULANTE DE EMBARCACI�N O EN PLATAFORMA COSTERA AFUERA","VENEZUELA","M","62","NO","SIN PROFESI�N","NINGUNA","NINGUNA","TUMACO","NO INDICA","TRIPULANTE EMBARCACI�N PESQUERA","NO INDICA","NO","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","52","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BARRANQUILLA","NO INDICA","INGENIERO CIVIL","NO INDICA","NO","2014","9","1"
"TEMPORAL","TP-10","VENEZUELA","M","52","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ADMINISTRADOR DE EMPRESAS","NO INDICA","NO","2014","8","1"
"TEMPORAL","TP-10","VENEZUELA","M","52","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ARTISTA","NO INDICA","SI","2013","10","1"
"VISAS MIGRANTE","PADRE O HIJO DE NACIONAL POR ADOPCI�N","VENEZUELA","F","66","SI","POSTGRADO - ESPECIALIZACI�N","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA D.C.","HOGAR","NO REGISTRA","NO INDICA","SI","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","52","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","EMPRESARIO","NO INDICA","SI","2014","6","1"
"TEMPORAL","TP-10","VENEZUELA","M","52","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO ELECTRICISTA","NO INDICA","SI","2014","4","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","54","NO","SIN PROFESI�N","NINGUNA","NINGUNA","SANTA MARTA","TRABAJO","NO REGISTRA","COMUNICACIONES","SI","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","52","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","LICENCIADO","NO INDICA","NO","2014","9","1"
"TEMPORAL","TP-10","VENEZUELA","M","52","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","MEDICO","NO INDICA","SI","2014","10","1"
"TEMPORAL","TP-10","VENEZUELA","M","52","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","10","1"
"TEMPORAL","TP-10","VENEZUELA","M","52","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","TECNICO EN RELACIONES INDUSTRIALES","NO INDICA","NO","2014","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","52","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","TSU EN ADMINISTRACION INFORMATICA","NO INDICA","SI","2014","8","1"
"TEMPORAL","TP-10","VENEZUELA","M","52","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BUCARAMANGA","NO INDICA","CHEF","NO INDICA","NO","2014","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","52","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","LICENCIADO EN ADMINISTRACION","NO INDICA","NO","2014","10","1"
"TEMPORAL","TP-10","VENEZUELA","M","52","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","RIOSUCIO","NO INDICA","INDEPENDIENTE","NO INDICA","SI","2013","12","1"
"VISAS MIGRANTE","TRABAJADOR","COLOMBIA","F","31","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","ARQUITECTURA","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2022","4","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","42","NO","PREGRADO - PROFESIONAL","MATEM�TICAS Y CIENCIAS NATURALES","BIOLOG�A- MICROBIOLOG�A Y AFINES","ARAUCA","HOGAR","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","43","SI","PREGRADO - TECNOL�GICO","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","53","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BARRANQUILLA","NO INDICA","TECNICO DE SONIDO","NO INDICA","NO","2014","8","1"
"TEMPORAL","TP-10","VENEZUELA","M","53","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ARQUITECTO","NO INDICA","NO","2014","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","53","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","COMERCIANTE","NO INDICA","NO","2014","6","1"
"VISAS VISITANTE","PRESTADOR DE SERVICIOS TEMPORALES","VENEZUELA","M","34","NO","PREGRADO - TECNOL�GICO","INGENIER�A- ARQUITECTURA Y AFINES","OTRAS INGENIER�AS","BOGOTA D.C.","ASISTENCIA T�CNICA","ASISTENCIA TECNICA ESPECIALIZADA","INDUSTRIAL","NO","2022","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","44","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","VILLAVICENCIO","NO INDICA","PROFESIONALES UNIVERSITARIOS- CIENT�FICOS E INTELECTUALES","SERVICIOS","SI","2022","5","1"
