"c_digo_sigep","nombre_entidad","nit","orden","suborden","nivel","clasificaci_n_org_nica","sector","naturaleza_jur_dica","tipo_de_vinculaci_n","divipola_municipio","municipio","divipola_departamento","departamento","direcci_n","fax","email","tel_fono_entidad","pagina_web","estado","anio_reporte_aspa","mes_reporte_aspa","nombre_s_de_software_libre","descripcion_uso_software","nombre_del_contacto","correo_electronico_del","tel_fono_del_contacto"
"8075","GESTIÓN ENERGÉTICA S.A. E.S.P.","890.480.059-4","Nacional","No Aplica","Descentralizado","Ejecutiva","Minas y Energía","Empresas de Servicios Públicos Domiciliarios - Mixtas","Vinculación","001","MANIZALES","17","Caldas","Carrera 23 No. 64B-33 Edificio de Negocios Torre GENSA","(6) 8756151","presidencia@gensa.com.co generacion@gensa.com.co bogota@gensa.com.co controlinterno@gensa.com.co administrativa@gensa.com.co","(6) 8756262","http://www.gensa.com.co","Activa","2022","7","7 Zip, adobe reader, Google Chrome, Qgis, Reproductor vlc","Comprimir archivos, gestionar pdf, reproducir multimedia, manejo de base de datos","Johan Villamizar","soporte.utec@gensa.com.co","(6) 8756262 ext 261"
"5294","HOSPITAL MILITAR CENTRAL","830040256-0","Nacional","No Aplica","Descentralizado","Ejecutiva","Defensa","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","TRANSVERSAL 3a. No 49-00","6401715","rhumanos@hospitalmilitar.gov.co","3486868","http://www.hospitalmilitar.gov.co","Activa","2022","6","Lenguaje R, 
Open Refine, 
Python, 
MySQL Workbench
Pentaho Kettle,
PHP
JavaScript,
Bootstrap
Linux","Analítica de Datos Cualitativa y Cuantitativa a través de la Unidad de Investigación Científica","Ing. Iván Mauricio Gómez Maldonado","igomez@homil.gov.co","310 797 3095"
"2030","IMPRENTA NACIONAL DE COLOMBIA","830001113-1","Nacional","No Aplica","Descentralizado","Ejecutiva","Interior","Empresas Industriales y Comerciales del Estado","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Carrera 66 No 24 - 9","4578039","correspondencia@imprenta.gov.co","4578000","http://www.imprenta.gov.co","Activa","2022","4","Linux, MySQL, pfp, apache, wordpress, GLPI, Orfeo","Sistema operativo, bases de datos, mesa de ayuda, paginas de intranet, servidores web, documentación.","José Galindo","jose.galindo@imprenta.gov.co","6014578000"
"5290","INDUSTRIA MILITAR","899999044-3","Nacional","No Aplica","Descentralizado","Ejecutiva","Defensa","Empresas Industriales y Comerciales del Estado","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Calle 44 No. 54 - 11","2207800","indumil@indumil.gov.co","2207800","http://www.indumil.gov.co","Activa","2021","3","OpenRefine","Entidades del Grupo 1 apoyadas en 2020 por la UT de acompañamiento de la DGD para el uso de software libre.","Alexander Silva Huertas","asilva@indumil.gov.co","2207800 EXT 1708"
"6404","INSTITUTO AMAZÓNICO DE INVESTIGACIONES CIENTÍFICAS","860061110-3","Nacional","No Aplica","Descentralizado","Ejecutiva","Ambiente y Desarrollo Sostenible","Instituto Científico y Tecnológico","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Av Vasquez Cobo entre calle 15 y 16 (Leticia) Calle 20 Numero 5-44 Bogota DC.","2862418","sinchi@sinchi.org.co","(071) 4442060 (098) 5925481","http://www.sinchi.org.co","Activa","2022","5","Lenguaje R
Python
MySQL Workbench
PostgreSQL/PostGIS
Conefor
Guidos
Maxent
Qgis
FragStats","Modelación escenarios tendenciales en la Amazonia Colombiana","JORGE ELIECER ARIAS RINCÓN","jarias@sinchi.org.co","57 (601) 444206"
"0305","INSTITUTO CARO Y CUERVO","899999096-6","Nacional","No Aplica","Descentralizado","Ejecutiva","Cultura","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 10 No 4 - 69 - Sede Centro Km 24 Autopista Norte - Sede Yerbabuena","3422121","talentohumano@caroycuervo.gov.co","3422121","http://www.caroycuervo.gov.co","Activa","2021","2","Datasync","Entidades del Grupo 1 apoyadas en 2020 por la UT de acompañamiento de la DGD para el uso de software libre.","Pedro Alexander Ochoa Bolívar","pedro.ochoa@caroycuervo.gov.co","342 2121 EXT 174"
"0292","INSTITUTO COLOMBIANO AGROPECUARIO","899999069-7","Nacional","No Aplica","Descentralizado","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Avenida Calle 26 N° 85B-09","091-3323700","contactenos@ica.gov.co","3323700","https://www.ica.gov.co","Activa","2019","12","Debian 9, GitLab Community Edition, Live Helper Chat, MantisBT, MariaDB, Moodle, Servidor HTTP Apache.","Pantallazo de instalación y uso de Open Refine en Reto de Máxima Velocidad 2019.

Se identifica el uso del software libre a través del Reto Turbo Booster No.6 de Máxima Velocidad 2020.","Gustavo Orozco Corredor
Jonathan Ardila Galvis","gustavo.orozco@ica.gov.co
jonathan.ardila@ica.gov.co","3016072087
3057476827"
"5298","INSTITUTO COLOMBIANO DE ANTROPOLOGÍA E HISTORIA","830067892-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Cultura","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 12 Numero. 2-41","2860095","contactenos@icanh.gov.co","5619400","http://www.icanh.gov.co/","Activa","0","0",,,,,
"0296","INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR","899999239-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Inclusión Social y Reconciliación","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Avenida carrera 68 No. 64 C - 75","660 55 20","atencionalciudadano@icbf.gov.co","437 76 30","http://www.icbf.gov.co","Activa","2019","12","Open Refine","Pantallazo de instalación y uso de Open Refine en Reto de Máxima Velocidad 2019.","Diana Acosta","diana.acostab@icbf.gov.co","3157980828"
"0669","INSTITUTO COLOMBIANO DE CRÉDITO EDUCATIVO Y ESTUDIOS TÉCNICOS EN EL EXTERIOR ""MARIANO OSPINA PÉREZ""","899999035-7","Nacional","No Aplica","Descentralizado","Ejecutiva","Educación","Especial","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Carrera 3 No.18 - 32","3824692","defensoriaicetex@gmail.com","3821670","http://www.icetex.gov.co","Activa","2020","10","CentOS 6, Oracle Linux 6, Oracle Linux 7, Red hat Enterprice Linux 5, Red Hat Enterprice Linux 7, Ubuntu Linux.","Se identifica el uso del software libre a través del Reto Turbo Booster No.6 de Máxima Velocidad 2020.","Victor Eduardo Melgarejo Aponte","vmelgarejo@icetex.gov.co","3103364380"
"0312","INSTITUTO COLOMBIANO PARA LA EVALUACIÓN DE LA EDUCACIÓN","860024301","Nacional","No Aplica","Descentralizado","Ejecutiva","Educación","Especial","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Carrera 7 No. 32 - 12 Edificio San Martín, Torre Sur Bogotá D.C., Colombia.","PBX: (57+1) 484-1410","faxciudadano@icfes.gov.co","Línea Nacional Gratuita 018000-519535","http://www.icfes.gov.co","Activa","2020","10","7-Zip, Filezilla, Keepass, Orfeo Libre, Winscp.","Se identifica el uso del software libre a través del Reto Turbo Booster No.6 de Máxima Velocidad 2020.","Diana Angélica Cruz Ortega","dianangelicacruz@gmail.com","3125825478"
"5289","INSTITUTO DE CASAS FISCALES DEL EJÉRCITO","860041247-8","Nacional","No Aplica","Descentralizado","Ejecutiva","Defensa","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 11 No. 104 A 48 Edificio ICFE","3789650","atencionusuarioicfe@ejercito.mil.co","3789650","http://www.icfe.gov.co","Activa","0","0",,,,,
"4310","INSTITUTO DE EVALUACIÓN TECNOLÓGICA EN SALUD",,"Nacional","No Aplica","Descentralizado","Ejecutiva","Salud y Protección Social","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","VACIA",,,"000",,"Activa","2022","4","Lenguaje R
Python","PARA MODELAMIENTO DE DATOS
DESARROLLO APLICACIONES Y MODELOS ESTADÍSTICOS","Luciano May Segovia","luciano.may@iets.org.co","3016590745"
"5295","INSTITUTO DE HIDROLOGÍA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES","830000602-0","Nacional","No Aplica","Descentralizado","Ejecutiva","Ambiente y Desarrollo Sostenible","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 10 No. 20 - 30","3527160","talentohumano@ideam.gov.co","3527160","http://www.ideam.gov.co","Activa","2020","6","Orfeo Libre","Encuesta diagnóstico de uso de software libre","Luz Angela García Zamudio","lgarcia@ideam.gov.co","3123668800"
"6396","INSTITUTO DE INVESTIGACIÓN DE RECURSOS BIOLÓGICOS ALEXANDER VON HUMBOLDT","820000142-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Ambiente y Desarrollo Sostenible","Instituto Científico y Tecnológico","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Calle 28 A No.15 - 09","999-3202767","dromero@humbol.org.co","513202767","http://www.humboldt.org.co/iavh","Activa","2020","10","Open Refine","https://bit.ly/3nVk8U7","Néstor Beltrán","i2d@humboldt.org.co","3202767"
"6397","INSTITUTO DE INVESTIGACIONES AMBIENTALES DEL PACÍFICO JOHN VON NEUMANN","820000142-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Ambiente y Desarrollo Sostenible","Instituto Científico y Tecnológico","Vinculación","001","QUIBDÓ","27","Chocó","Carrera 6 No. 37-39 Barrio Huapango","(+57) (+4) 6709126","webmaster@humboldt.org.co","(+57)(+4)6709129","http://www.iiap.org.co","Activa","0","0",,,,,
"6399","INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSÉ BENITO VIVES DE ANDRÉIS","800250062","Nacional","No Aplica","Descentralizado","Ejecutiva","Ambiente y Desarrollo Sostenible","Instituto Científico y Tecnológico","Vinculación","001","SANTA MARTA","47","Magdalena","Cerro Punta Betín","4233280","sandra_laverde@invemar.org.co","4380808","http://www.invemar.org.co","Activa","2022","7","Lenguaje R
Python","Analisis y Procesamiento de Datos, Machine Learning","RAUL CARRERA","raul.carrera@invemar.org.co","4328600 ext 348"
"5255","INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS","899999048-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Minas y Energía","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 99 N° 9ª - 54 edificio100 street (Seguros la Equidad)","6223461","direccion@ipse.gov.co","6449300","http://www.ipse.gov.co","Activa","2020","6","Orfeo Libre","http://www.ipse.gov.co/transparencia-y-acceso-a-informacion-publica/instrumentos-de-gestion-de-informacion-publica/programa-de-gestion-documental","Miller Rodriguez","ipse@ipse.gov.co","6397888"
"0291","INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI","899999004-9","Nacional","No Aplica","Descentralizado","Ejecutiva","Estadísticas","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 30 No. 48 - 51","3694100","contactenos@igac.gov.co","3694000","http://www.igac.gov.co","Activa","2021","5","XROAD","Interoperabilidad","Liliana Margarita Espinosa","liliana.espinosa@igac.gov.co",
"0297","INSTITUTO NACIONAL DE CANCEROLOGÍA, EMPRESA SOCIAL DEL ESTADO","899999.092-7","Nacional","Ejecutiva","2021","2","OpenRefine","Entidades del Grupo 1 apoyadas en 2020 por la UT de acompañamiento de la DGD para el uso de software libre.","Carlos Andres Guerrero Gonzalez","seguridaddigital@cancer.gov.co","4320160 EXT 3710",,,,,,,,,"2021","2","OpenRefine","Entidades del Grupo 1 apoyadas en 2020 por la UT de acompañamiento de la DGD para el uso de software libre.","Carlos Andres Guerrero Gonzalez","seguridaddigital@cancer.gov.co","4320160 EXT 3710"
"0913","INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR","860402193-9","Nacional","No Aplica","Descentralizado","Ejecutiva","Educación","Establecimiento Público","Adscripción","650","SAN JUAN DEL CESAR","44","La Guajira","Carrera 13 No. 7 A - 61 Barrio 20 de Julio","095-7740404","contactenos@infotep.edu.co","095-7740098","http://www.infotep.edu.co","Activa","0","0",,,,,
"0824","INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DEL DEPARTAMENTO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","892400461-5","Nacional","No Aplica","Descentralizado","Ejecutiva","Educación","Establecimiento Público","Adscripción","564","PROVIDENCIA","88","Archipiélago de San Andrés, Providencia y Santa Catalina","Avenida Colombia Sarie Bay","094-5125770","info@infotepsai.edu.co","(8) 512 - 5770, 512 - 6607 - 512 - 1350","http://www.infotepsai.edu.co/la_institucion.php","Activa","2022","3","open office,Linux (Ubuntu)","N/A","Antonio R. Gallo Oñate","agallo@infotep.edu.co","57 (5) 7740098 PBX: 57 (5) 7740404"
"8036","INSTITUTO NACIONAL DE METROLOGÍA","900494393-3","Nacional","No Aplica","Descentralizado","Ejecutiva","Comercio, Industria y Turismo","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","AV CRA 50 NÚMERO 26 - 55 INTERIOR 2 CAN",,"contacto@inm.gov.co","2542222","http://www.inm.gov.co","Activa","0","0",,,,,
"0299","INSTITUTO NACIONAL DE SALUD","899999403-4","Nacional","No Aplica","Descentralizado","Ejecutiva","Salud y Protección Social","Instituto Científico y Tecnológico","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Avenida calle 26 No. 51-20 - Zona 6 CAN","220 7700 - 1283","contactenos@ins.gov.co","220 7700","http://www.ins.gov.co","Activa","2021","5","XROAD","Interoperabilidad","Elsa Baracaldo","ebaracaldo@ins.gov.co",
"0827","INSTITUTO NACIONAL DE VÍAS","800215807-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Transporte","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 25G # 73B-90 Complejo Empresarial Central Point","7056000","atencionciudadano@invias.gov.co","57 1 377 0600","https://www.invias.gov.co","Activa","2021","9","Xroad","Interoperabilidad","Marisol Claro Bayona","mclaro@invias.gov.co","3153288548"
"0234","INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS","830000167-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Salud y Protección Social","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 10 No. 64 - 28","2948700 - 3949","invimaqr@invima.gov.co","2948700","http://web.invima.gov.co","Activa","2020","4","Open Refine, Moodle, OBS Studio, Owncloud, Redhat.","Pantallazo de instalación y uso de Open Refine en Reto de Máxima Velocidad 2019.

Se identifica el uso del software libre a través del Reto Turbo Booster No.6 de Máxima Velocidad 2020.","Jhonny Fabricio Tocua Jimenez","jtocuaj@invima.gov.co","(571) 2948700 Ext 3568"
"0313","INSTITUTO NACIONAL PARA CIEGOS","860015971","Nacional","No Aplica","Descentralizado","Ejecutiva","Educación","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 13 No 34-91","2329076","aciudadano@inci.gov.co","5101625","http://www.inci.gov.co","Activa","2019","10","Orfeo Libre","Encuesta diagnóstico de uso de software libre","Sonia Cardozo Muñoz","scardozo@inci.gov.co","3846666 ext 312"
"0314","INSTITUTO NACIONAL PARA SORDOS","899999001-7","Nacional","No Aplica","Descentralizado","Ejecutiva","Educación","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 89A # 64C - 30","2509127","contacto@insor.gov.co","(57-1) 4391221","http://www.insor.gov.co","Activa","2021","3","OpenRefine","Entidades del Grupo 1 apoyadas en 2020 por la UT de acompañamiento de la DGD para el uso de software libre.","Emerson Cruz Aldana","emerson.cruz@insor.gov.co","4391221 EXT 1009"
"5759","INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO","800546215-5","Nacional","No Aplica","Descentralizado","Ejecutiva","Justicia y del Derecho","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 26 No. 27-48","2347474 - 216","Webmaster@inpec.gov.co direccion.gestioncorporativa@inpec.gov.co","2347262","http://www.inpec.gov.co","Activa","2020","6","Linux, Zabbix, GLPI","Encuesta diagnóstico de uso de software libre","Mauricio Moreno Soriano","mauricio.moreno@inpec.gov.co","3502804983"
"0915","INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ""","800248004-7","Nacional","No Aplica","Descentralizado","Ejecutiva","Educación","Establecimiento Público","Adscripción","001","CALI","76","Valle del Cauca","Carrera 5 a No. 22 - 13 Avenida 4 Norte 34AN-18","572-6603647","talentohumano@intenalco.edu.co","572-4857046","http://www.intenalco.edu.co","Activa","0","0",,,,,
"0822","INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL","800173719-0","Nacional","No Aplica","Descentralizado","Ejecutiva","Educación","Establecimiento Público","Adscripción","268","ESPINAL","73","Tolima","Calle 18 Carrera 1a.   Barrio Arkabal  - Antiguo Seminario Conciliar","098-2483502","itfip2001@yahoo.com","098-2483501","http://www.itfip.edu.co","Activa","0","0",,,,,
"6400","INTERCONEXIÓN ELÉCTRICA S.A. E.S.P.","860016610","Nacional","No Aplica","Descentralizado","Ejecutiva","Minas y Energía","Empresas de Servicios Públicos Domiciliarios - Mixtas","Vinculación","001","MEDELLÍN","05","Antioquia","Calle 12 sur No. 18 -168","513170848","isa@isa.com.co","(4) 3252270","http://www.isa.com.co","Activa","0","0",,,,,
"5327","LA PREVISORA S.A. COMPAÑÍA DE SEGUROS","860002400-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Calle 57 No. 9-07","3485770 / 3434140","contactenos@previsora.gov.co","3485757","http://www.previsora.gov.co/","Activa","0","0",,,,,
"0006","MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL","899999028-5","Nacional","No Aplica","Central","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Avenida Jimenez N°. 7A - 17, Edificio Pedro A. Lopez","2865010","atencionalciudadano@minagricultura.gov.co","(571) 2543300","http://www.minagricultura.gov.co/","Activa","2020","9","Orfeo Libre","https://www.minagricultura.gov.co/SIG/DocumentosSIG/17GESTION_DE_APOYO_LOG_E_INFRAEST/Manual_Orfeo_V1.pdf#search=orfeo","Genny Alexandra Sanabria Cardenas","genny.sanabria@minagricultura.gov.co","3123150015"
"8003","MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE","830115395-1","Nacional","No Aplica","Central","Ejecutiva","Ambiente y Desarrollo Sostenible","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Calle 37 No. 8-40","3323423","correspondencia@minambiente.gov.co","3323400","http://www.minambiente.gov.co/","Activa","2020","5","Moodle","Encuesta diagnóstico de uso de software libre","Rafael Fernando Castañeda","rfcastaneda@minambiente.gov.co","3323400"
"5338","MINISTERIO DE CIENCIA, TECNOLOGÍA E INNOVACIÓN","899999296-2","Nacional","No Aplica","Central","Ejecutiva","Ciencia, Tecnología e innovación","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Avenida Calle 26 No. 57 - 83","6251788","atencionalciudadano@minciencias.gov.co","6258480","http://www.minciencias.gov.co/","Activa","2021","4","OpenRefine","Entidades del Grupo 1 apoyadas en 2020 por la UT de acompañamiento de la DGD para el uso de software libre.","Jonathan López Ramirez","jlopez@minciencias.gov.co","6258480 EXT 3526"
"5203","MINISTERIO DE COMERCIO, INDUSTRIA Y TURISMO","830115297-6","Nacional","No Aplica","Central","Ejecutiva","Comercio, Industria y Turismo","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Calle 28 No. 13A - 15","6067521 - 6067522","info@mincit.gov.co","6067676 - 4199450","http://www.mincit.gov.co/","Activa","2021","5","XROAD","Interoperabilidad","Cecilia Mora Castañeda","cmora@mincit.gov.co","(571) 6067676 ext. 1503"
"0016","MINISTERIO DE CULTURA","830034348","Nacional","No Aplica","Central","Ejecutiva","Cultura","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Carrera 8 No. 8 - 43","3816353 extensión 1183","prensamincultura@mincultura.gov.co","3424100","http://www.mincultura.gov.co/","Activa","2021","1","OpenRefine","Entidades del Grupo 1 apoyadas en 2020 por la UT de acompañamiento de la DGD para el uso de software libre.","María Alejandra Suárez Rojas","msuarez@mincultura.gov.co","3424100 EXT 1363"
"0005","MINISTERIO DE DEFENSA NACIONAL","899999003","Nacional","No Aplica","Central","Ejecutiva","Defensa","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Carrera 54 No. 26 - 25 CAN","3150111 Extencion 3301","usuarios@mindefensa.gov.co","3150111","http://www.mindefensa.gov.co/","Activa","2020","3","Open Refine","Pantallazo de instalación y uso de Open Refine en Reto de Máxima Velocidad 2019.","David Alejandro Arévalo Suárez","david.arevalo@buzonejercito.mil.co","3007353495"
"0011","MINISTERIO DE EDUCACIÓN NACIONAL","899999001","Nacional","No Aplica","Central","Ejecutiva","Educación","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Calle 43 No. 57 - 14","2224953","atencionalciudadano@mineducacion.gov.co","2222800","http://www.mineducacion.gov.co/","Activa","2020","10","Scratch, MantisBT, Moodle, MySQL, Orfeo, PHP, PostgreSQL, Ubuntu, XAMPP.","http://www.computadoresparaeducar.gov.co/es/contenidos-para-educar

https://github.com/LLK/

Se identifica el uso del software libre a través del Reto Turbo Booster No.6 de Máxima Velocidad 2020.

FUNTIC, MinEduación y el SENA constituyeron la Asociación Computadores para Educar.","Javier Alejandro Castro Gutiérrez
Miguel Lozano","mlozano@cpe.gov.co","3123586052
3124934910"
"0004","MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO","899999090-2","Nacional","No Aplica","Central","Ejecutiva","Hacienda y Crédito Público","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Carrera 8 No. 6C - 38","3812183","atencioncliente@minhacienda.gov.co","3811700 - 6021270","http://www.minhacienda.gov.co/","Activa","2022","1","Python","Lenguaje de programación multiplataforma (Mac, Linux, Windows), de fácil aprendizaje basado en scripts. Cuenta con una inmensa gama de librerías que permiten desarrollar aplicaciones de escritorio, web y nuevas herramientas para el uso avanzado en Big Data, Ciencia de Datos e Inteligencia Artificial.","Cristian Navarro","Cristian.Navarro@minhacienda.gov.co","3225156732"
"8005","MINISTERIO DE JUSTICIA Y DEL DERECHO","900457461-9","Nacional","No Aplica","Central","Ejecutiva","Justicia y del Derecho","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Carrera 9 No. 12C - 10 -","4443100 ext. 1709","servicioalcliente@minjusticia.gov.co","(+57)(1) 444 31 00","http://www.minjusticia.gov.co/","Activa","2019","5","Open Refine","Pantallazo de instalación y uso de Open Refine en Reto de Máxima Velocidad 2019.","ND","ND","ND"
"0009","MINISTERIO DE MINAS Y ENERGÍA","899999022-1","Nacional","No Aplica","Central","Ejecutiva","Minas y Energía","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Calle 43 No. 57 - 31 CAN Horario de Atencion de 7:00am A 4:00pm","2200300","menergia@minminas.gov.co","2200300","https://www.minenergia.gov.co/","Activa","2021","1","OpenRefine","Entidades del Grupo 1 apoyadas en 2020 por la UT de acompañamiento de la DGD para el uso de software libre.","DIYER ALEXANDER MORENO HERNANDEZ","damoreno@minenergia.gov.co","2200300"
"0002","MINISTERIO DE RELACIONES EXTERIORES","899999042-9","Nacional","No Aplica","Central","Ejecutiva","Relaciones Exteriores","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Calle 10 No.5-51 - Palacio de San Carlos","3814747","judicial@cancilleria.gov.co","3814000","http://www.cancilleria.gov.co/","Activa","2021","5","XROAD","Interoperabilidad","LUIS ALFONSO ANGULO BULLA","luis.angulo@cancilleria.gov.co","3108596773"
"8006","MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL","830115226-3","Nacional","No Aplica","Central","Ejecutiva","Salud y Protección Social","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Carrera 13 No 32 - 76","3305050","notificacionesjudiciales@minsalud.gov.co","3305000","http://www.minsalud.gov.co/","Activa","0","0",,,,,
"0012","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","899999053-1","Nacional","No Aplica","Central","Ejecutiva","Tecnologías de la Información y las Comunicaciones","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Edificio Murillo Toro Carreras 7 y 8 entre calles 12 a y 13","3442393","infor@mintic.gov.co","3443460; 3442281; 3442347","http://www.mintic.gov.co/","Activa","2020","4","Open Refine, 7zip, phpLDAPadmin, MariaDB, MySQL, 6. filezilla, Atom, Textpad, Datasync, Notepad++, Open Workbench.","https://colombiatic.mintic.gov.co/679/w3-propertyvalue-47271.html

https://www.youtube.com/watch?v=TYb1PZRD6KA

https://app.powerbi.com/groups/me/reports/ccc9aad0-00f3-46a9-bb84-f11a6455ceac/ReportSection

Se identifica el uso del software libre a través del Reto Turbo Booster No.6 de Máxima Velocidad 2020.","Yira Marcela Montilla Garzon","ymontilla@mintic.gov.co","311 2316829"
"0013","MINISTERIO DE TRANSPORTE","899999055-4","Nacional","No Aplica","Central","Ejecutiva","Transporte","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Avenida el Dorado C.A.N.","4287054","webmaster@mintransporte.gov.co","3240800","https://www.mintransporte.gov.co/","Activa","2020","9","PostgreSQL, Apache, Granafa, Orfeo libre","https://gestiondocumental.mintransporte.gov.co/login.php","Cristian Loaiza Alfonso","cloaiza@mintransporte.gov.co","3240800 ext. 1053, 1015, 1016"
"8004","MINISTERIO DE VIVIENDA, CIUDAD Y TERRITORIO",,"Nacional","No Aplica","Central","Ejecutiva","Vivienda Ciudad y Territorio","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Calle 18 No. 7-59","2817327","correspondencia@minvivienda.gov.co","332 3434 - 01 8000 952 525","http://www.minvivienda.gov.co/","Activa","2020","9","Ubuntu, Zabbix,  Apache, PostgreSQL","Encuesta diagnóstico de uso de software libre","Oscar Cruz","ocruz@minvivienda.gov.co","3044423154"
"8038","MINISTERIO DEL DEPORTE","899999306-8","Nacional","No Aplica","Central","Ejecutiva","Del Deporte, la Recreación, la Actividad Física y el Aprovechamiento del Tiempo Libre","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","AVENIDA 68 # 55 - 65",,"contacto@mindeporte.gov.co","4377030","https://www.mindeporte.gov.co/","Activa","2020","10","CentOS 7, HeidiSQL, Moodle, Ubuntu","Se identifica el uso del software libre a través del Reto Turbo Booster No.6 de Máxima Velocidad 2020.","Dilver Jimmy Huertas Guerrero","dihuertas@mindeporte.gov.co","3108549567"
"8008","MINISTERIO DEL INTERIOR","830114475-6","Nacional","No Aplica","Central","Ejecutiva","Interior","Ministerio","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Calle 12 B 8 - 46",,"servicioalciudadano@mininterior.gov.co notificacionesjudiciales@mininterior.gov.co","2427400","http://www.mininterior.gov.co","Activa","2021","6","XROAD","Interoperabilidad","MARCO ALEXANDER MORALES RUEDA","marco.morales@mininterior.gov.co","571 2427400 extensión: 3342"
