"codigo_municipio","nombre_municipio","codigo_departamento","nombre_departament","entidad","tipo_entidad","url","representante_cargo","representante_genero","webmaster_cargo","cantidad_correos","cantidad_usuarios","cantidad_contenido","cantidad_comentarios","poblacion","fechacarga"
"17653","SALAMINA","17","CALDAS","ALCALDIA MUNICIPAL DE SALAMINA EN CALDAS","Alcaldía","http://www.salamina-caldas.gov.co","alcalde","0","alcalde","22","63","4787","96","15389","2022-03-14 16:13:17.827000000"
"25288","FUQUENE","25","CUNDINAMARCA","I.E.D.  NACIONALIZADO","Institución educativa","http://www.ied-nacionalizado-sed-cun.ie.edu.co","rector","0","secretario de educación depart","0","0","0","0","5839","2022-03-14 16:13:17.513000000"
"15001","TUNJA","15","BOYACA","ECOVIVIENDA TUNJA BOYACA","Otros","http://www.ecovivienda.gov.co","contratista","2","contratista","3","7","1137","37","202996","2022-03-14 16:13:17.340000000"
"18247","EL DONCELLO","18","CAQUETA","PERSONERIA MUNICIPAL DE EL DONCELLO EN CAQUETA","Personeria","http://www.personeriaeldoncello-caqueta.gov.co","personera","1","personero municipal","0","0","91","0","22306","2022-03-14 16:13:17.793000000"
"50001","VILLAVICENCIO","50","META","PIEDEMONTE EICM EMPRESA DE DESARROLLO URBANO DE VILLAVICENCIO EN META","Otros","http://www.piedemonteeicm.gov.co","gerente","0","ingeniero de sistemas","0","119","466","0","527673","2022-03-14 16:13:17.810000000"
"68432","MALAGA","68","SANTANDER","EMPRESAS DE SERVICIOS PUBLICOS DE MALAGA","Empresa de servicios públicos","http://www.espmalaga.gov.co","gerente","0","web master","13","6","806","0","18230","2022-03-14 16:13:17.403000000"
"41298","GARZON","41","HUILA","CONCEJO MUNICIPAL DE GARZON HUILA","Concejo","http://www.concejo-garzon-huila.gov.co","presidente del consejo","0","secretario","0","12","1292","1","96296","2022-03-14 16:13:17.293000000"
"5854","VALDIVIA","5","ANTIOQUIA","C.E.R. LA PAULINA","Institución educativa","http://www.cer-paulina-sed-ant.ie.edu.co","rector","0","secretaria","0","0","43","0","24538","2022-03-14 16:13:17.230000000"
"47245","EL BANCO","47","MAGDALENA","I.E.D. ANAXIMENES TORRES OSPINO","Institución educativa","http://www.ied-anaximenestorresospino-sed-mag.ie.e","rector","0","docente","0","3","0","0","56097","2022-03-14 16:13:17.497000000"
"15806","TIBASOSA","15","BOYACA","I.E. JORGE CLEMENTE PALACIOS","Institución educativa","http://www.ie-jorgeclementepalacios-sed-boy.ie.edu","rector","1","secretaria","0","0","43","0","14602","2022-03-14 16:13:17.560000000"
"47318","GUAMAL","47","MAGDALENA","I.E.D.R. SAGRADO CORAZON DE JESUS","Institución educativa","http://www.iedr-sagradocorazonjesus-sed-mag.ie.edu","rector","0","secretario de educación depart","0","0","0","0","28277","2022-03-14 16:13:17.513000000"
"44001","RIOHACHA","44","LA GUAJIRA","C.E.T. NO 15","Institución educativa","http://www.cet-n15-sem-ria.ie.edu.co","rector","1","secretaria","0","0","0","0","295984","2022-03-14 16:13:17.263000000"
"73408","LERIDA","73","TOLIMA","HOSPITAL REINA SOFIA DE ESPAÑA","Entidad de salud","http://www.hospitalreinalerida.gov.co","gerente","0","ingeniero de sistemas","33","28","352","15","16819","2022-03-14 16:13:17.433000000"
"73152","CASABIANCA","73","TOLIMA","I.E. MARCO FIDEL SUAREZ","Institución educativa","http://www.ie-marcofidelsuarez-sed-tol.ie.edu.co","rector","0","secretario de educacion depart","0","0","0","0","6583","2022-03-14 16:13:17.577000000"
"52473","MOSQUERA","52","NARIÑO","C.E. PAMPA CHAPILA","Institución educativa","http://www.ce-pampachapila-sed-nar.ie.edu.co","rector","0","rectora","0","0","0","0","18304","2022-03-14 16:13:17.217000000"
"52079","BARBACOAS","52","NARIÑO","C.E. AGUA CLARA","Institución educativa","http://www.ce-aguaclara-sed-nar.ie.edu.co","123","0","secretario de educación depart","0","0","0","0","41306","2022-03-14 16:13:17.153000000"
"86001","MOCOA","86","PUTUMAYO","I.E.R. CIUDAD PUERTO LIMON","Institución educativa","http://www.ier-ciudadpuertolimon-sed-put.ie.edu.co","secretario de educacion depart","0","rector","0","0","0","0","45589","2022-03-14 16:13:17.623000000"
"25649","SAN BERNARDO","25","CUNDINAMARCA","I.E.R. DEPARTAMENTAL ANDES","Institución educativa","http://www.ier-departamentalandes-sed-cun.ie.edu.c","rectora","1","rectora","0","3","0","0","10801","2022-03-14 16:13:17.623000000"
"52835","SAN ANDRES DE TUMACO","52","NARIÑO","C.E. TABLON DULCE","Institución educativa","http://www.ce-tablondulce-sem-tum.ie.edu.co","directivo docente","0","docente tutor","0","3","0","0","217079","2022-03-14 16:13:17.263000000"
"47605","REMOLINO","47","MAGDALENA","PERSONERIA MUNICIPAL DE REMOLINO EN MAGDALENA","Personeria","http://www.personeriaremolinomagdalena.gov.co","personera municipal","1","personero","2","5","146","2","7933","2022-03-14 16:13:17.810000000"
"20614","RIO DE ORO","20","CESAR","I.E. LOS ANGELES","Institución educativa","http://www.ie-angeles-sed-ces.ie.edu.co","rector","0","docente","0","3","0","0","13845","2022-03-14 16:13:17.450000000"
"15322","GUATEQUE","15","BOYACA","INSTITUCION EDUCATIVA TECNICA VALLE DE TENZA","Institución educativa","http://www.iev-guateque-boy.edu.co","rector","0","docente","0","5","49","0","9360","2022-03-14 16:13:17.730000000"
"52227","CUMBAL","52","NARIÑO","I.E. NUESTRO SEÑOR DEL RIO DE CHILES","Institución educativa","http://www.ie-nuestrosenorriochiles-sed-nar.ie.edu","rector","0","rector","0","0","0","0","40492","2022-03-14 16:13:17.607000000"
"99624","SANTA ROSALIA","99","VICHADA","PERSONERIA MUNICIPAL DE SANTA ROSALIA EN VICHADA","Personeria","http://www.personeria-santarosalia.gov.co","personero municipal","1","personera municipal","2","3","94","0","4255","2022-03-14 16:13:17.810000000"
"27073","BAGADO","27","CHOCO","C.E.I. MINDALECIO CAMPAÑA","Institución educativa","http://www.cei-mindaleciocampana-sed-cho.ie.edu.co","director","0","apoyo pedagogico","0","3","0","0","7895","2022-03-14 16:13:17.183000000"
"47980","ZONA BANANERA","47","MAGDALENA","I.E.D. CIUDAD PERDIDA","Institución educativa","http://www.ied-ciudadperdida-sed-mag.ie.edu.co","rectoe","0","secretario de educación depart","0","0","0","0","62312","2022-03-14 16:13:17.497000000"
"13838","TURBANA","13","BOLIVAR","ALCALDIA MUNICIPAL DE TURBANA EN BOLIVAR","Alcaldía","http://www.turbana-bolivar.gov.co","alcalde municipal","0","alcaldesa municipal","22","33","1947","17","15505","2022-03-14 16:13:17.857000000"
"52354","IMUES","52","NARIÑO","ALCALDIA MUNICIPAL DE IMUES EN NARIÑO","Otros","http://www.imues-narino.gov.co","administrador","0","coordinadora gobierno digital","23","115","2848","51","5776","2022-03-14 16:13:17.747000000"
"19392","LA SIERRA","19","CAUCA","C.E. EL PORVENIR","Institución educativa","http://www.ce-porvenir-sed-cau.ie.edu.co","director rural","0","docente","0","3","0","0","10555","2022-03-14 16:13:17.217000000"
"5051","ARBOLETES","5","ANTIOQUIA","I.E.R. LA TRINIDAD","Institución educativa","http://www.ier-trinidad-sed-ant.ie.edu.co","rector","0","secretaria","0","0","0","0","44560","2022-03-14 16:13:17.670000000"
"15466","MONGUI","15","BOYACA","I.E.T. DE MONGUI","Institución educativa","http://www.iet-mongui-sed-boy.ie.edu.co","rector","0","secretaria","0","0","0","0","4982","2022-03-14 16:13:17.717000000"
"63130","CALARCA","63","QUINDIO","JESUS MARIA MORALES","Institución educativa","http://www.jesusmariamorales-sed-qui.ie.edu.co","rector","0","docente de informatica","0","3","44","0","79174","2022-03-14 16:13:17.747000000"
"52250","EL CHARCO","52","NARIÑO","C.E. EL ROSARIO","Institución educativa","http://www.ce-rosario-sed-nar.ie.edu.co","rector","0","rector","0","0","0","0","42525","2022-03-14 16:13:17.230000000"
"76828","TRUJILLO","76","VALLE DEL CAUCA","I.E. SAN ISIDRO","Institución educativa","http://www.ie-sanisidro-sed-vac.ie.edu.co","secretaria de educacion depart","1","rectora","0","0","0","0","17859","2022-03-14 16:13:17.670000000"
"27245","EL CARMEN DE ATRATO","27","CHOCO","I.E. MARCO FIDEL SUAREZ","Institución educativa","http://www.ie-marcofidelsuarez-sed-cho.ie.edu.co","rector","0","secretaria de educación depart","0","0","0","0","15015","2022-03-14 16:13:17.577000000"
"15673","SAN MATEO","15","BOYACA","I.E. EL CHAPETON","Institución educativa","http://www.ie-chapeton-sed-boy.ie.edu.co","rector","1","docente","0","3","43","0","3304","2022-03-14 16:13:17.480000000"
"44001","RIOHACHA","44","LA GUAJIRA","C.E. DEL CARIBE","Institución educativa","http://www.ce-caribe-sem-ria.ie.edu.co","rector","0","rector","0","0","0","0","295984","2022-03-14 16:13:17.153000000"
"68121","CABRERA","68","SANTANDER","ALCALDIA MUNICIPAL DE CABRERA EN SANTANDER","Alcaldía","http://www.cabrera-santander.gov.co","administrador","1","secretaria de salud y gestión","22","45","2118","33","2442","2022-03-14 16:13:17.107000000"
"20787","TAMALAMEQUE","20","CESAR","I.E. ANIBAL MARTINEZ ZULETA","Institución educativa","http://www.ie-anibalmartinezzuleta-sed-ces.ie.edu.","rector","0","docente","0","6","0","0","13700","2022-03-14 16:13:17.450000000"
"25740","SIBATE","25","CUNDINAMARCA","I.E.D. SAN MIGUEL","Institución educativa","http://www.ied-sanmiguel-sed-cun.ie.edu.co","rector","0","secretario de educación depart","0","0","0","0","41255","2022-03-14 16:13:17.513000000"
"85139","MANI","85","CASANARE","INSTITUCION EDUCATIVA  LUIS ENRIQUE BARON LEAL","Institución educativa","http://www.ieluisenriquebaronleal-mani-casanare.ed","rector (e)","0","rector (e)","5","10","68","1","11121","2022-03-14 16:13:17.560000000"
"5576","PUEBLORRICO","5","ANTIOQUIA","E.S.E HOSPITAL SAN VICENTE DE PAUL","Entidad de salud","http://www.hospitalpueblorrico.gov.co","gerente","0","auxiliar en sistemas","6","4","98","1","6558","2022-03-14 16:13:17.433000000"
"19110","BUENOS AIRES","19","CAUCA","CONCEJO MUNICIPAL DE BUENOS AIRES","Concejo","http://www.concejo-buenosaires-cauca.gov.co","presidente","0","secretaria","0","0","41","0","34631","2022-03-14 16:13:17.280000000"
"20013","AGUSTIN CODAZZI","20","CESAR","C.E. ALTO SICARARE","Institución educativa","http://www.ce-altosicarare-sed-ces.ie.edu.co","directora","1","coordinador académico zonal","0","4","0","0","49233","2022-03-14 16:13:17.153000000"
"23417","LORICA","23","CORDOBA","C.E. COTOCA ARRIBA","Institución educativa","http://www.ce-cotocaarriba-sem-lor.ie.edu.co","rectora","1","secretaria de educación depart","0","0","0","0","121214","2022-03-14 16:13:17.170000000"
"25772","SUESCA","25","CUNDINAMARCA","ALCALDIA MUNICIPAL DE SUESCA EN CUNDINAMARCA","Alcaldía","http://www.suesca-cundinamarca.gov.co","alcaldesa municipal","1","contratista - líder de comunic","31","250","4587","275","18741","2022-03-14 16:13:17.857000000"
"19809","TIMBIQUI","19","CAUCA","C.E. COTEJE","Institución educativa","http://www.ce-coteje-sed-cau.ie.edu.co","rector","0","rector","0","0","0","0","22077","2022-03-14 16:13:17.170000000"
"25878","VIOTA","25","CUNDINAMARCA","I.O. DE PROMOCION SOCIAL LIBERIA VIOTA","Institución educativa","http://www.io-promocionsocialliberiaviota-sed-cun.","rectora","1","secretario de educación depart","0","0","0","0","13317","2022-03-14 16:13:17.747000000"
"25645","SAN ANTONIO DEL TEQUENDAMA","25","CUNDINAMARCA","I.E.D. SAN ANTONIO DEL TEQUENDAMA","Institución educativa","http://www.ied-sanantoniotequend-sed-cun.ie.edu.co","rector","1","rectora","0","3","43","0","13341","2022-03-14 16:13:17.513000000"
"15090","BERBEO","15","BOYACA","E.S.E JUAN FRANCISCO BERBEO","Entidad de salud","http://www.esejuanfranciscoberbeo.gov.co","gerente","1","ingeniero de sistemas municip","0","27","265","249","1941","2022-03-14 16:13:17.387000000"
"13683","SANTA ROSA","13","BOLIVAR","ALCALDIA MUNICIPAL DE SANTA ROSA EN BOLIVAR","Alcaldía","http://www.santarosadelnorte-bolivar.gov.co","alcalde municipal","0","técnico administrativo","29","62","3350","42","24694","2022-03-14 16:13:17.827000000"
"41359","ISNOS","41","HUILA","AGUAS Y ASEO DEL MACIZO S.A.S E.S.P","Empresa de servicios públicos","http://www.aguasyaseodelmacizoespisnoshuila.gov.co","gerente","1","gerente","3","36","452","490","28530","2022-03-14 16:13:17.107000000"
"17541","PENSILVANIA","17","CALDAS","E.S.E. HOSPITAL LOCAL SAN JUAN DE DIOS PENSILVANIA CALDAS","Entidad de salud","http://www.esehospitallocalsanjuandediospensilvani","gerente","1","tec. de sistemas","0","4","338","2","26342","2022-03-14 16:13:17.387000000"
"25001","AGUA DE DIOS","25","CUNDINAMARCA","ALCALDIA MUNICIPAL DE AGUA DE DIOS EN CUNDINAMARCA","Alcaldía","http://www.aguadedios-cundinamarca.gov.co","alcalde municipal","0","ingeniero de sistemas alcaldia","25","146","2216","177","10634","2022-03-14 16:13:17.107000000"
"25483","NARIÑO","25","CUNDINAMARCA","I.E.D. NACIONALIZADO ANTONIO NARIÑO","Institución educativa","http://www.ied-nacionalizadoantonionarino-sed-cun.","rector","0","docente de aula","0","20","44","0","2266","2022-03-14 16:13:17.513000000"
"25260","EL ROSAL","25","CUNDINAMARCA","IE DEPARTAMENTAL CAMPO ALEGRE","Institución educativa","http://www.iedcampoalegre.edu.co","rector de la ied",,"rectora","0","213","243","293","18847","2022-03-14 16:13:17.497000000"
"85230","OROCUE","85","CASANARE","I.E. LUIS CARLOS GALAN SARMIENTO 1","Institución educativa","http://www.ie-luiscarlosgalansarmiento1-sed-cas.ie","rector","0","docente de aula informatica","0","3","72","0","8460","2022-03-14 16:13:17.560000000"
"25489","NIMAIMA","25","CUNDINAMARCA","ALCALDIA MUNICIPAL DE NIMAIMA EN CUNDINAMARCA","Alcaldía","http://www.nimaima-cundinamarca.gov.co","alcalde","0","soporte tic","22","37","3054","41","7213","2022-03-14 16:13:17.763000000"
"5631","SABANETA","5","ANTIOQUIA","FONDO DE VIVIENDA DE INTERES SOCIAL","Otros","http://www.fovis-sabaneta.gov.co","gerente","1","ingeniera de sistemas","11","133","710","36","54573","2022-03-14 16:13:17.403000000"
"68861","VELEZ","68","SANTANDER","I.E. LOMALTA","Institución educativa","http://www.ie-lomalta-sed-san.ie.edu.co","rector","1","secretaria","0","0","0","0","18808","2022-03-14 16:13:17.560000000"
"68179","CHIPATA","68","SANTANDER","I.E. TIERRA NEGRA","Institución educativa","http://www.ie-tierranegra-sed-san.ie.edu.co","rector","1","secretaria de educación depart","0","0","0","0","5052","2022-03-14 16:13:17.717000000"
"68773","SUCRE","68","SANTANDER","I.E. EL PORVENIR","Institución educativa","http://www.ie-porvenir-sed-san.ie.edu.co","rector","0","rector","0","3","0","0","8098","2022-03-14 16:13:17.607000000"
"5055","ARGELIA","5","ANTIOQUIA","INSTITUCION EDUCATIVA SANTA TERESA","Institución educativa","http://www.iesantateresa-argelia-antioquia.edu.co","rector","0","coordinador","0","0","66","0","8165","2022-03-14 16:13:17.683000000"
"5440","MARINILLA","5","ANTIOQUIA","ALCALDIA MUNICIPAL DE MARINILLA EN ANTIOQUIA","Alcaldía","http://www.marinilla-antioquia.gov.co","webmaster","0","web master","107","2284","7025","1265","56608","2022-03-14 16:13:17.747000000"
"50270","EL DORADO","50","META","ALCALDIA DE EL DORADO","Alcaldía","http://www.eldorado-meta.gov.co","administrador","0","alcalde","22","32","1729","22","3457","2022-03-14 16:13:17.373000000"
"85250","PAZ DE ARIPORO","85","CASANARE","I.E.T.I. EL PALMAR ITEIPA","Institución educativa","http://www.ieti-palmariteipa-sed-cas.ie.edu.co","rector","1","secretario","0","0","43","0","26237","2022-03-14 16:13:17.717000000"
"52399","LA UNION","52","NARIÑO","ALCALDIA MUNICIPAL DE LA UNION EN NARIÑO","Alcaldía","http://www.launion-narino.gov.co","alcalde municipal","0","alcalde municipal","35","114","1232","109","25270","2022-03-14 16:13:17.747000000"
"52227","CUMBAL","52","NARIÑO","C.E. CRISTO REY","Institución educativa","http://www.ce-cristorey-sed-nar.ie.edu.co","rector","0","rector","0","0","0","0","40492","2022-03-14 16:13:17.170000000"
"25736","SESQUILE","25","CUNDINAMARCA","CONCEJO MUNICIPAL DE SESQUILE","Concejo","http://www.concejo-sesquile-cundinamarca.gov.co","presidente","0","secretario general","0","5","236","5","15943","2022-03-14 16:13:17.340000000"
"5101","CIUDAD BOLIVAR","5","ANTIOQUIA","I.E. SAN JOSE DEL CITARA","Institución educativa","http://www.ie-sanjosecitara-sed-ant.ie.edu.co","rector","0","rector","0","0","0","0","26567","2022-03-14 16:13:17.670000000"
"27160","CERTEGUI","27","CHOCO","ALCALDIA MUNICIPAL DE CERTEGUI EN CHOCO","Alcaldía","http://www.certegui-choco.gov.co","alcalde","0","alcalde","22","16","1348","16","10234","2022-03-14 16:13:17.230000000"
"23500","MOÑITOS","23","CORDOBA","I.E. RIO CEDRO","Institución educativa","http://www.ie-riocedro-sed-cor.ie.edu.co","rector","0","docente","0","3","0","0","29117","2022-03-14 16:13:17.640000000"
"52079","BARBACOAS","52","NARIÑO","C.E. LA MARIA","Institución educativa","http://www.ce-maria-sed-nar.ie.edu.co","rector","1","secretario de educación depart","0","0","0","0","41306","2022-03-14 16:13:17.183000000"
"27615","RIOSUCIO","27","CHOCO","I.E. NUESTROS ESFUERZOS","Institución educativa","http://www.ie-nuestrosesfuerzos-sed-cho.ie.edu.co","rectos","0","secretaria de educación depart","0","0","0","0","29036","2022-03-14 16:13:17.607000000"
"15494","NUEVO COLON","15","BOYACA","I.E. LLANO GRANDE","Institución educativa","http://www.ie-llanogrande-sed-boy.ie.edu.co","rector","1","secretaria","0","0","0","0","6729","2022-03-14 16:13:17.560000000"
"25779","SUSA","25","CUNDINAMARCA","ALCALDIA MUNICIPAL DE SUSA EN CUNDINAMARCA","Alcaldía","http://www.susa-cundinamarca.gov.co","alcaldesa","1","alcaldesa","21","74","2052","32","13491","2022-03-14 16:13:17.857000000"
"47001","SANTA MARTA","47","MAGDALENA","INSTITUCION EDUCATIVA DISTRITAL ALFONSO LOPEZ","Institución educativa","http://www.iedalfonsolopez-santamarta.edu.co","rector","0","rector","0","81","53","8","515717","2022-03-14 16:13:17.497000000"
"99001","PUERTO CARREÑO","99","VICHADA","CONTRALORIA DEPARTAMENTAL DEL VICHADA","Contraloría","http://www.cdvichada.gov.co","administrador",,"cio","13","21","786","0","16763","2022-03-14 16:13:17.153000000"
"13688","SANTA ROSA DEL SUR","13","BOLIVAR","I.E. ACADEMICA Y TECNICA AGROPECUARIA LOS CANELOS","Institución educativa","http://www.ie-academicatecnicaagropecuariacanelos-","rector","1","secretaria","0","0","43","0","46017","2022-03-14 16:13:17.450000000"
"95001","SAN JOSE DEL GUAVIARE","95","GUAVIARE","I.E. JOSE MIGUEL LOPEZ CALLE","Institución educativa","http://www.ie-josemiguellopezcalle-sed-guv.ie.edu.","rector","0","secretaria de educación depart","0","0","0","0","68878","2022-03-14 16:13:17.560000000"
"54245","EL CARMEN","54","NORTE DE SANTANDER","C.E.R. EL CHAMIZON","Institución educativa","http://www.cer-chamizon-sed-nsa.ie.edu.co","rector","0","secretaria de educación depart","0","0","0","0","13153","2022-03-14 16:13:17.217000000"
"15861","VENTAQUEMADA","15","BOYACA","I.E. PUENTE DE PIEDRA","Institución educativa","http://www.ie-puentepiedra-sed-boy.ie.edu.co","rector","1","secretario","0","0","43","0","15827","2022-03-14 16:13:17.623000000"
"52250","EL CHARCO","52","NARIÑO","C.E. PUEBLO NUEVO","Institución educativa","http://www.ce-pueblonuevo-sed-nar.ie.edu.co","rector","0","rectora","0","0","0","0","42525","2022-03-14 16:13:17.217000000"
"23090","CANALETE","23","CORDOBA","I.E. QUEBRADA DE URANGO","Institución educativa","http://www.ie-quebradaurango-sed-cor.ie.edu.co","secretaria de educacion depart","1","rectora","0","0","0","0","23520","2022-03-14 16:13:17.623000000"
"73555","PLANADAS","73","TOLIMA","I.E. SANTO DOMINGO SAVIO","Institución educativa","http://www.ie-santodomingosavio-sed-tol.ie.edu.co","rector","0","docente","0","3","43","0","30117","2022-03-14 16:13:17.683000000"
"15798","TENZA","15","BOYACA","EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO S.A. E.S.P.","Empresa de servicios públicos","http://www.eaaatenza.gov.co","gerente","1","gerente","3","0","77","1","3888","2022-03-14 16:13:17.340000000"
"70418","LOS PALMITOS","70","SUCRE","CONCEJO MUNICIPAL DE LOS PALMITOS EN SUCRE","Concejo","http://www.concejo-lospalmitos-sucre.gov.co","administrador",,"secretario general concejo","1","0","58","0","19205","2022-03-14 16:13:17.293000000"
"25317","GUACHETA","25","CUNDINAMARCA","I.E.D. EL CARMEN 2","Institución educativa","http://www.ied-carmen2-sed-cun.ie.edu.co","rectora","1","secretario de educación depart","0","0","0","0","11335","2022-03-14 16:13:17.497000000"
"19743","SILVIA","19","CAUCA","C.E. LA OVEJERA","Institución educativa","http://www.ce-ovejera-sed-cau.ie.edu.co","rector","0","rectora","0","0","0","0","32692","2022-03-14 16:13:17.217000000"
"68255","EL PLAYON","68","SANTANDER","ALCALDIA MUNICIPAL DE EL PLAYON EN SANTANDER","Alcaldía","http://www.elplayon-santander.gov.co","alcalde","0","administrador","22","60","1910","54","11252","2022-03-14 16:13:17.373000000"
"54206","CONVENCION","54","NORTE DE SANTANDER","I.O.T.A. CONVENCION","Institución educativa","http://www.iota-1-sed-nsa.ie.edu.co","rector","0","docente","0","3","43","0","12501","2022-03-14 16:13:17.747000000"
"15469","MONIQUIRA","15","BOYACA","I.E. HERNANDO GELVEZ SUAREZ","Institución educativa","http://www.ie-hernandogelvezsuarez-sed-boy.ie.edu.","rector","1","secretario","0","0","43","0","21182","2022-03-14 16:13:17.543000000"
"86573","LEGUIZAMO","86","PUTUMAYO","I.E.T.N.R. INDIGENA D+ONA SAFIA","Institución educativa","http://www.ietnr-indigenadonasafia-sed-put.ie.edu.","secretario de educacion depart","0","rector","0","0","0","0","15371","2022-03-14 16:13:17.730000000"
"15808","TINJACA","15","BOYACA","ALCALDIA MUNICIPAL DE TINJACA EN BOYACA","Alcaldía","http://www.tinjaca-boyaca.gov.co","alcalde municipal","0","enlace tic","22","47","1623","50","3045","2022-03-14 16:13:17.857000000"
"15276","FLORESTA","15","BOYACA","I.E. HECTOR JULIO RANGEL QUINTERO","Institución educativa","http://www.ie-hectorjuliorangelquintero-sed-boy.ie","rector","1","secretario","0","0","43","0","4333","2022-03-14 16:13:17.543000000"
"23660","SAHAGUN","23","CORDOBA","C.E. SANTA CATALINA","Institución educativa","http://www.ce-santacatalina-sem-sah.ie.edu.co","rector","0","secretaria de educación depart","0","0","0","0","90487","2022-03-14 16:13:17.263000000"
"66170","DOSQUEBRADAS","66","RISARALDA","I.E. EDUARDO CORREA URIBE","Institución educativa","http://www.ie-eduardocorreauribe-sem-dos.ie.edu.co","rectora","1","secretario de educacion depart","0","0","0","0","206692","2022-03-14 16:13:17.513000000"
"18205","CURILLO","18","CAQUETA","INSTITUCION EDUCATIVA ANGEL CUNIBERTI","Institución educativa","http://www.ieangelcuniberti-curillo-caqueta.edu.co","rectora","1","administrador","0","0","0","0","11880","2022-03-14 16:13:17.450000000"
"47189","CIENAGA","47","MAGDALENA","C.E.R. CHERUA","Institución educativa","http://www.cer-cherua-sem-cie.ie.edu.co","rectora","1","secretario de educación depart","0","0","0","0","105510","2022-03-14 16:13:17.217000000"
"23855","VALENCIA","23","CORDOBA","I.E. ANTONIA SANTOS","Institución educativa","http://www.ie-antoniasantos-sed-cor.ie.edu.co","rector","0","docente tecnología e informáti","0","3","0","0","46897","2022-03-14 16:13:17.450000000"
"52390","LA TOLA","52","NARIÑO","C.E. EL PUEBLITO","Institución educativa","http://www.ce-pueblito-sed-nar.ie.edu.co","rector","0","secretario","0","0","0","0","14828","2022-03-14 16:13:17.217000000"
"5837","TURBO","5","ANTIOQUIA","I.E. BOCAS DEL ATRATO","Institución educativa","http://www.ie-bocasatrato-sem-tur.ie.edu.co","rector","1","secretario","0","0","43","0","176813","2022-03-14 16:13:17.480000000"
"13188","CICUCO","13","BOLIVAR","I.E.T.  ACUICOLA NUESTRA SEÑORA DE MONTECLARO","Institución educativa","http://www.iet-acuicolanuestrasenoramonteclaro-sed","rector","0","secretaria","0","0","0","0","11147","2022-03-14 16:13:17.683000000"
"5642","SALGAR","5","ANTIOQUIA","C.E.R. PEÑALISA","Institución educativa","http://www.cer-penalisa-sed-ant.ie.edu.co","rector","1","secretaria","0","0","43","0","17324","2022-03-14 16:13:17.230000000"
"19100","BOLIVAR","19","CAUCA","I.E. LA CARBONERA","Institución educativa","http://www.ie-carbonera-sed-cau.ie.edu.co","rector","0","rector","0","3","0","0","44868","2022-03-14 16:13:17.480000000"
"27025","ALTO BAUDO","27","CHOCO","PERSONERIA MUNICIPAL ALTOBAUDO EN CHOCO","Personeria","http://www.personeria-altobaudo-choco.gov.co","personero municipal","0","personero municipal","0","0","45","0","40733","2022-03-14 16:13:17.763000000"
"52079","BARBACOAS","52","NARIÑO","C.E. SAN MIGUEL DE ÑAMBI","Institución educativa","http://www.ce-sanmiguelnambi-sed-nar.ie.edu.co","rector","1","secretario de educación depart","0","0","0","0","41306","2022-03-14 16:13:17.263000000"
"91001","LETICIA","91","AMAZONAS","ASAMBLEA DEPARTAMENTAL DE AMAZONAS","Asamblea","http://www.asamblea-amazonas.gov.co","presidente","0","entidad publica","2","4","786","1","42610","2022-03-14 16:13:17.107000000"
"68547","PIEDECUESTA","68","SANTANDER","I.E. LA VEGA","Institución educativa","http://www.ie-vega-sem-pie.ie.edu.co","secretaria de educación munici","1","rector","0","0","0","0","163362","2022-03-14 16:13:17.730000000"
"52786","TAMINANGO","52","NARIÑO","C.E. GUAMBUYACO","Institución educativa","http://www.ce-guambuyaco-sed-nar.ie.edu.co","secretario de educacion depart","0","rector","0","0","0","0","21985","2022-03-14 16:13:17.170000000"
"86573","LEGUIZAMO","86","PUTUMAYO","I.E.R. SAN LUIS GONZAGA","Institución educativa","http://www.ier-sanluisgonzaga-sed-put.ie.edu.co","secretario de educacion depart","0","rector","0","0","0","0","15371","2022-03-14 16:13:17.640000000"
"73585","PURIFICACION","73","TOLIMA","I.E. SAN JORGE","Institución educativa","http://www.ie-sanjorge-sed-tol.ie.edu.co","rector","0","docente tecnologia e informati","0","3","0","0","29777","2022-03-14 16:13:17.670000000"
"19473","MORALES","19","CAUCA","I.E.A.P. MAXIMO GOMEZ","Institución educativa","http://www.ieap-maximogomez-sed-cau.ie.edu.co","rectora","1","docente tecnología e informáti","0","3","0","0","26707","2022-03-14 16:13:17.450000000"
"52573","PUERRES","52","NARIÑO","C.E. SAN FRANCISCO DE YANALE","Institución educativa","http://www.ce-sanfranciscoyanale-sed-nar.ie.edu.co","rector","0","secretario","0","0","0","0","8113","2022-03-14 16:13:17.230000000"
"19785","SUCRE","19","CAUCA","CONCEJO MUNICIPAL DE SUCRE","Concejo","http://www.concejo-sucre-cauca.gov.co","presidente","0","secretario general","0","3","282","1","8867","2022-03-14 16:13:17.340000000"
"19809","TIMBIQUI","19","CAUCA","I.E.A. SANTA ROSA","Institución educativa","http://www.iea-santarosa-sed-cau.ie.edu.co","rector","0","secretaria","0","0","0","0","22077","2022-03-14 16:13:17.450000000"
"18610","SAN JOSE DEL FRAGUA","18","CAQUETA","CONCEJO MUNICIPAL DE SAN JOSE DEL FRAGUA","Concejo","http://www.concejo-sanjosedelfragua-caqueta.gov.co","presidente","0","contratista","0","0","0","0","15315","2022-03-14 16:13:17.327000000"
