"pais","numerodeplantasautorizadas","especies","razonsocial","productos","vigencia","observaciones"
"México","24.0","Leche y Productos Lácteos","L14 - COOPERATIVA DE PRODUCTOS LACTEOS DE NARIÑO LTDA - COLACTEOS. GUACHUCAL (PUPIALES NARIÑO)","Queso casero, queso holandés Gouda, queso parmesano","2022-08-23T00:00:00.000","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. La planta procesadora de lácteos de donde provienen los productos está aprobada por la SAGARPA para exportar a México. Los insumos lácteos y/o productos fueron sometidos a cualquiera de los siguientes tratamientos térmicos: a) Cuando menos 132°C por más de 1 segundo; o bien, b) Cuando menos 120°C por más de 60 segundos; o bien, c) Cuando menos 115°C por más de 120 segundos; o bien, d) Cuando menos 110°C por más de 180 segundos; o bien, e) Cuando menos 72°C por 15 segundos o más y con un pH inferior a 7.0 o bien, sometido a doble pasteurización, o bien, f) Que el producto fue sometido a un proceso de maduración en la planta de producción durante un mínimo de 60 días, o bien certifica que alcanzó un pH inferior a 6.0 durante el proceso."
"México","24.0","Leche y Productos Lácteos","L50 - COOPERATIVA DE PRODUCTOS LACTEOS DE NARIÑO LTDA - COLACTEOS (PASTO NARIÑO)","Arequipe","2022-08-23T00:00:00.000","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. La planta procesadora de lácteos de donde provienen los productos está aprobada por la SAGARPA para exportar a México. Los insumos lácteos y/o productos fueron sometidos a cualquiera de los siguientes tratamientos térmicos: a) Cuando menos 132°C por más de 1 segundo; o bien, b) Cuando menos 120°C por más de 60 segundos; o bien, c) Cuando menos 115°C por más de 120 segundos; o bien, d) Cuando menos 110°C por más de 180 segundos; o bien, e) Cuando menos 72°C por 15 segundos o más y con un pH inferior a 7.0 o bien, sometido a doble pasteurización, o bien, f) Que el producto fue sometido a un proceso de maduración en la planta de producción durante un mínimo de 60 días, o bien certifica que alcanzó un pH inferior a 6.0 durante el proceso."
"México","24.0","Leche y Productos Lácteos","L19 - COOPERATIVA COLANTA - COLANTA (PLANETA RICA CÓRDOBA)","Mantequilla, leche en polvo","2022-08-23T00:00:00.000","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. La planta procesadora de lácteos de donde provienen los productos está aprobada por la SAGARPA para exportar a México. Los insumos lácteos y/o productos fueron sometidos a cualquiera de los siguientes tratamientos térmicos: a) Cuando menos 132°C por más de 1 segundo; o bien, b) Cuando menos 120°C por más de 60 segundos; o bien, c) Cuando menos 115°C por más de 120 segundos; o bien, d) Cuando menos 110°C por más de 180 segundos; o bien, e) Cuando menos 72°C por 15 segundos o más y con un pH inferior a 7.0 o bien, sometido a doble pasteurización, o bien, f) Que el producto fue sometido a un proceso de maduración en la planta de producción durante un mínimo de 60 días, o bien certifica que alcanzó un pH inferior a 6.0 durante el proceso."
"México","24.0","Leche y Productos Lácteos","L51 - LÁCTEOS CAMPOREAL SAS BIC","Queso de pasta hilada","2022-08-23T00:00:00.000","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. La planta procesadora de lácteos de donde provienen los productos está aprobada por la SAGARPA para exportar a México. Los insumos lácteos y/o productos fueron sometidos a cualquiera de los siguientes tratamientos térmicos: a) Cuando menos 132°C por más de 1 segundo; o bien, b) Cuando menos 120°C por más de 60 segundos; o bien, c) Cuando menos 115°C por más de 120 segundos; o bien, d) Cuando menos 110°C por más de 180 segundos; o bien, e) Cuando menos 72°C por 15 segundos o más y con un pH inferior a 7.0 o bien, sometido a doble pasteurización, o bien, f) Que el producto fue sometido a un proceso de maduración en la planta de producción durante un mínimo de 60 días, o bien certifica que alcanzó un pH inferior a 6.0 durante el proceso."
"México","24.0","Leche y Productos Lácteos","L52 - CONSERVAS CALIFORNIA SAS","Leche UHT, entera, semidescremada y deslactosada; leche UHT sabores vainilla, fresa, chocolate, con vitaminas A, D3, B1, niacina; leche UHT entera, descremada y semidescremada","2022-08-23T00:00:00.000","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. La planta procesadora de lácteos de donde provienen los productos está aprobada por la SAGARPA para exportar a México. Los insumos lácteos y/o productos fueron sometidos a cualquiera de los siguientes tratamientos térmicos: a) Cuando menos 132°C por más de 1 segundo; o bien, b) Cuando menos 120°C por más de 60 segundos; o bien, c) Cuando menos 115°C por más de 120 segundos; o bien, d) Cuando menos 110°C por más de 180 segundos; o bien, e) Cuando menos 72°C por 15 segundos o más y con un pH inferior a 7.0 o bien, sometido a doble pasteurización, o bien, f) Que el producto fue sometido a un proceso de maduración en la planta de producción durante un mínimo de 60 días, o bien certifica que alcanzó un pH inferior a 6.0 durante el proceso."
"México","24.0","Leche y Productos Lácteos","L09 - GLORIA COLOMBIA SA - GLORIA SA (COGUA CUNDINAMARCA)","Alimento lácteo UHT, avena UHT natural Algarra, avena UHT canela Algarra; leche UHT entera, descremada y semidescremada; leche UHT, entera, semidescremada y deslactosada; leche UHT semidescremada, descremada, deslactosada, vainilla, fresa, chocolate; yogurt entero con dulce melocotón, fresa, mora, manzana, pera, frambuesa; batimix, arroz achocolatado y con hojuelas azucaradas; avena UHT natural Gloria, avena UHT canela Gloria","2022-08-23T00:00:00.000","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. La planta procesadora de lácteos de donde provienen los productos está aprobada por la SAGARPA para exportar a México. Los insumos lácteos y/o productos fueron sometidos a cualquiera de los siguientes tratamientos térmicos: a) Cuando menos 132°C por más de 1 segundo; o bien, b) Cuando menos 120°C por más de 60 segundos; o bien, c) Cuando menos 115°C por más de 120 segundos; o bien, d) Cuando menos 110°C por más de 180 segundos; o bien, e) Cuando menos 72°C por 15 segundos o más y con un pH inferior a 7.0 o bien, sometido a doble pasteurización, o bien, f) Que el producto fue sometido a un proceso de maduración en la planta de producción durante un mínimo de 60 días, o bien certifica que alcanzó un pH inferior a 6.0 durante el proceso."
"México","24.0","Leche y Productos Lácteos","L53 - CENTRAL LECHERA DE MANIZALES CELEMA SA","Mantequilla Ghee; avena UHT y leches saborizadas UHT (vainilla, fresa, chocolate, arequipe); arequipe","2022-08-23T00:00:00.000","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. La planta procesadora de lácteos de donde provienen los productos está aprobada por la SAGARPA para exportar a México. Los insumos lácteos y/o productos fueron sometidos a cualquiera de los siguientes tratamientos térmicos: a) Cuando menos 132°C por más de 1 segundo; o bien, b) Cuando menos 120°C por más de 60 segundos; o bien, c) Cuando menos 115°C por más de 120 segundos; o bien, d) Cuando menos 110°C por más de 180 segundos; o bien, e) Cuando menos 72°C por 15 segundos o más y con un pH inferior a 7.0 o bien, sometido a doble pasteurización, o bien, f) Que el producto fue sometido a un proceso de maduración en la planta de producción durante un mínimo de 60 días, o bien certifica que alcanzó un pH inferior a 6.0 durante el proceso."
"Perú","No Aplica","Leche y Productos Lácteos","Exportaciones autorizadas en base a un certificado acordado. No se requiere autorización de la empresa.","Leche UHT (entera, entera con prebioticos, deslactosada con prebioticos, descremada, semidescremada, semidescremada deslactosada, saborizada), avena UHT (entera, entera con canela, semidescremada, deslactosada), bebida a base de leche con avena UAT, bebidas con jugo de fruta y avena UHT, leche en polvo (entera, descremada, deslactosada, con vitaminas y minerales, entera enriquecida con vitaminas A y D), mantequilla (con sal, con sal en block, fraccionada, sin sal), queso (fresco semigraso, semiduro (doble crema, quesito, quesillo), de pasta blanda, gouda, tipo parmesano, holandés, fresco, blanco bajo en grasa y sodio, untable, crema, de masa semidura, de masa dura, mozarella, blandos de pasta hilada, mozarella de búfala, burrata de búfala), yogurt (natural, saborizado con y sin minerales, natural de búfala), crema de leche (entera pasteurizada, semientera), suero de leche en polvo, suero costeño de búfala, arequipe, arequipe de búfala.","No Aplica","La autorización para la exportación de leche y productos lácteos con destino a Perú sólo está otorgada para productos lácteos enlatados o tetrapac, UHT o esterilizados y los consignados en la categoría de riesgo 1, de la lista de la Resolución Jefatural N° 0162-2017-MINAGRI-SENASA. Los productos de esta categoria de riesgo, para su ingreso al país no requieren de permiso sanitario de importación, pero deberán contar con el certificado sanitario de exportación original cumpliendo con los requisitos sanitarios que se establezcan y serán inspeccionados en el punto de ingreso al país. Previo a la importación, Perú requiere al país exportador la información técnica de elaboración del producto en particular, a fin de establecer sus requisitos sanitarios de importacion."
"Perú","No Aplica","Derivados Cárnicos","Exportaciones autorizadas en base a un certificado acordado. No se requiere autorización de la empresa.","Derivados Cárnicos de la Especie Aviar, Porcina y Bovina","No Aplica","Requisitos: 1. Certificación HACCP vigente emitida por parte del Invima. 2. El producto cárnico es apto para consumo humano y se comercializa bajo supervisión de la autoridad competente. 3. El producto cárnico procede de aves, porcinos, bovinos que han nacido y han sido criados en Colombia. 4. Los animales de la especie aviar, porcina, bovina que dieron origen al producto cárnico no hacen parte de un programa de cuarentena o control de enfermedades. 5. Las aves, porcinos y bovinos origen del producto cárnico fueron sometidos a inspección ante – mortem y post – mortem a cargo de un médico veterinario, en un establecimiento autorizado."
"Perú","2.0","Porcina","062PD - COOPERATIVA COLANTA - FRIGOCOLANTA S.A","Carne de Cerdo Refrigerada o Congelada","2022-12-31T00:00:00.000","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. La implementación del sistema HACCP es de cumplimiento obligatorio para la habilitación y renovación de establecimientos exportadores de carne de porcinos. Requisitos: 1. El establecimiento de origen de los cerdos de donde proviene la carne no ha registrado casos de PRRS en los últimos seis meses previos a la faena. 2. La carne porcina no deriva de animales que han sido desechados o descartados en el país exportador, como consecuencia de un programa de erradicación de una enfermedad porcina transmisible. 3. La carne fue examinada con resultados negativos a uno de los siguientes métodos de diagnóstico de triquinelosis: a) Digestión artificial de muestras musculares de cien (100) g individuales o de muestras agrupadas de veinte (20) porcinos, por cualquiera de los siguientes cuatro (4) procedimientos: • Digestión artificial de muestras individuales o de muestras agrupadas. • Digestión y sedimentación de muestras agrupadas mecánicamente asistida. • Digestión de muestras agrupadas asistidas mecánicamente en filtros de aislamiento. • Agitación magnética de muestras agrupadas. La muestra que finalmente se observa contiene de 1 – 5 gramos. o b) La carne fue sometida a congelamiento entre – 18 °C a – 25°C por quince (15) días u otro tratamiento que garantice la destrucción de todas las larvas del parasito. 4. La carne fue empacada y embalada en material adecuado de primer uso, y cuenta con etiquetado que incluye, nombre del producto, temperatura de conservación y almacenaje, número de lote, fecha de empaque y fecha de vigencia o caducidad. 5. Los establecimientos de procesamiento primario o mataderos, en los cuales la carne de la especie porcina fue procesada tiene implementados y en operación programas de mitigación de riesgos (buenas prácticas de manufactura, procedimientos operativos estandarizados de saneamiento (POES), plan de análisis de peligro y puntos críticos de control – HACCP, por sus siglas en inglés; y un programa de vigilancia y control para determinación de residuos químicos, contaminantes e higiene en la carne); los cuales se encuentran aprobados por la autoridad sanitaria competente de Colombia. La autorización para la exportación de carne porcina fresca refrigerada o congelada con destino a Perú se encuentra suspendida."
"Perú","2.0","Porcina","010PD - SUPERCERDO PAISA","Carne de Cerdo Refrigerada o Congelada","2022-12-31T00:00:00.000","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. La implementación del sistema HACCP es de cumplimiento obligatorio para la habilitación y renovación de establecimientos exportadores de carne de porcinos. Requisitos: 1. El establecimiento de origen de los cerdos de donde proviene la carne no ha registrado casos de PRRS en los últimos seis meses previos a la faena. 2. La carne porcina no deriva de animales que han sido desechados o descartados en el país exportador, como consecuencia de un programa de erradicación de una enfermedad porcina transmisible. 3. La carne fue examinada con resultados negativos a uno de los siguientes métodos de diagnóstico de triquinelosis: a) Digestión artificial de muestras musculares de cien (100) g individuales o de muestras agrupadas de veinte (20) porcinos, por cualquiera de los siguientes cuatro (4) procedimientos: • Digestión artificial de muestras individuales o de muestras agrupadas. • Digestión y sedimentación de muestras agrupadas mecánicamente asistida. • Digestión de muestras agrupadas asistidas mecánicamente en filtros de aislamiento. • Agitación magnética de muestras agrupadas. La muestra que finalmente se observa contiene de 1 – 5 gramos. o b) La carne fue sometida a congelamiento entre – 18 °C a – 25°C por quince (15) días u otro tratamiento que garantice la destrucción de todas las larvas del parasito. 4. La carne fue empacada y embalada en material adecuado de primer uso, y cuenta con etiquetado que incluye, nombre del producto, temperatura de conservación y almacenaje, número de lote, fecha de empaque y fecha de vigencia o caducidad. 5. Los establecimientos de procesamiento primario o mataderos, en los cuales la carne de la especie porcina fue procesada tiene implementados y en operación programas de mitigación de riesgos (buenas prácticas de manufactura, procedimientos operativos estandarizados de saneamiento (POES), plan de análisis de peligro y puntos críticos de control – HACCP, por sus siglas en inglés; y un programa de vigilancia y control para determinación de residuos químicos, contaminantes e higiene en la carne); los cuales se encuentran aprobados por la autoridad sanitaria competente de Colombia. La autorización para la exportación de carne porcina fresca refrigerada o congelada con destino a Perú se encuentra suspendida."
"Perú","No Aplica","Bovina (Gelatina)","Exportaciones autorizadas en base a un certificado acordado. No se requiere autorización de la empresa.","Gelatina de Piel de Bovino","No Aplica","Esta categoría de riesgo sanitario no se exige habilitación de establecimientos por parte de SENASA. Para su ingreso debe cumplir con los requisitos establecidos por el país de destino y contar con el permiso sanitario de importación y el certificado sanitario de exportación original y serán inspeccionados en el punto de ingreso al país. Requisitos: El establecimiento de procesamiento tiene establecidos procedimientos verificables que evitan la contaminación cruzada con materiales de riesgo para encefalopatía espongiforme bovina (EEB)"
"Perú","2.0","Bovina","034DM - ALIMENTOS CARNICOS SAS PLANTA ENVIGADO","Carne Bovina Refrigerada o Congelada","2022-12-31T00:00:00.000","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. La implementación del sistema HACCP es de cumplimiento obligatorio para la habilitación y renovación de establecimientos exportadores de carne de bovinos. Requisitos: 1. El producto ha sido sometido a un proceso de maduración antes del deshuese a una temperatura de maduración superior a + 2°C durante un periodo mínimo de veinticuatro (24) horas después del sacrificio, y en las que el pH de la carne medido en el centro del músculo longissimus dorsi en cada mitad del canal, no alcanzo un valor superior a 6. 2. El producto fue empacado y embalado en material adecuado; y los envases o embalajes están identificados consignando el país de origen, fecha de vigencia y el nombre y número del establecimiento. La autorización para la exportación de carne bovina fresca refrigerada o congelada con destino a Perú se encuentra suspendida. La reactivación del mercado estará sujeta al informe de la visita a realizarse por parte del SENASA. Carne deshuesada - restricciones actuales por fiebre aftosa."
"Perú","2.0","Bovina","696BD - COLBEEF S.A.S","Carne Bovina Refrigerada o Congelada","2022-12-31T00:00:00.000","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. La implementación del sistema HACCP es de cumplimiento obligatorio para la habilitación y renovación de establecimientos exportadores de carne de bovinos. Requisitos: 1. El producto ha sido sometido a un proceso de maduración antes del deshuese a una temperatura de maduración superior a + 2°C durante un periodo mínimo de veinticuatro (24) horas después del sacrificio, y en las que el pH de la carne medido en el centro del músculo longissimus dorsi en cada mitad del canal, no alcanzo un valor superior a 6. 2. El producto fue empacado y embalado en material adecuado; y los envases o embalajes están identificados consignando el país de origen, fecha de vigencia y el nombre y número del establecimiento. La autorización para la exportación de carne bovina fresca refrigerada o congelada con destino a Perú se encuentra suspendida. La reactivación del mercado estará sujeta al informe de la visita a realizarse por parte del SENASA. Carne deshuesada - restricciones actuales por fiebre aftosa."
"Perú","No Aplica","Productos de la Pesca","Exportaciones autorizadas en base a un certificado acordado. No se requiere autorización de la empresa.","Productos de la pesca","No Aplica","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional"
"Qatar","No Aplica","Bovina","Exportaciones autorizadas en base a un certificado acordado. No se requiere autorización de la empresa.","Carne Bovina y Subproductos para Consumo Humano","No Aplica","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. Previo al inicio de las exportaciones, se deben surtir los procesos indicados por el MOPH, incluyendo el registro de establecimientos. Los exportadores deben cumplir los estándares y regulaciones de Qatar, el cargamento debe ir acompañado por un certificado HALAL, el cual debe ser emitido por una asociación Halal aprobada por Qatar. Sólo se permitirán exportaciones de establecimientos aprobados por la Dirección de Alimentos y Bebidas, bajo las condiciones establecidas por el Decreto 1500 de 2007 y sus normas reglamentarias, así como el Decreto 2270 de 2012, Resolución 5109 de 2005 y Resolución 2690 de 2015 y demás reglamentación aplicable. Los importadores deben registrar los productos antes de la exportación para asegurar el cumplimiento del etiquetado. Se permite carne con hueso. Mayor Información: https://www.moph.gov.qa/english/derpartments/healthaffairs/foodsafety/portshealthnfoodcontrol/Pages/default.aspx"
"República Dominicana","No Aplica","Leche y Productos Lácteos","MERCADO ACTUALMENTE ABIERTO. NO REQUIERE DE HABILITACIÓN DE PLANTAS. SE REQUIERE QUE EL ESTABLECIMIENTO TENGA AUTORIZACIÓN DE LA DIRECCIÓN DE ALIMENTOS Y BEBIDAS PARA EXPORTAR.","Arequipe y Leche Condensada","No Aplica","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. Se deben tener en cuenta los siguientes requisitos: -Los animales de donde proceden los productos lácteos, provienen de hatos ganaderos donde no se han presentado enfermedades de notificación obligatoria en los últimos 40 días. -La leche ha sido sometida a laguno de los siguientes tratamientos térmicos: a. Esterilización a una temperatura mínima de 132℃, por lo menos 1 segundo, (ultra alta temperatura [UHT]), o b. Si el pH de la leche es inferior a 7, esterilización a temperatura mínima de 72℃ durante, por lo menos, 15 segundos (pasteurización rápida a alta temperatura [HTST]), o c. Si el pH de la leche es igual o superior a 7, pasteurización rápida a alta temperatura dos veces consecutivas. -El establecimiento lleva a cabo un plan de monitoreo para garantizar que los productos están libres de antibióticos, hormonas, pesticidas y metales pesados. -El establecimiento productor tiene en ejecución el sistema de análisis de peligros y de puntos críticos de control (HACCP), buenas prácticas de manufactura (BPM) y procedimientos de limpieza y desinfección."
"República Dominicana","No Aplica","Bovino y Porcino (Gelatina)","Mercado actualmente abierto. No requiere de habilitación de plantas. Se requiere que el establecimiento tenga autorización de la Dirección de Alimentos y Bebidas para exportar.","Gelatina de piel de bovino y/o porcino","No Aplica","Esta categoría de riesgo sanitario no se exige habilitación de establecimientos por parte de DIGEGA. Los establecimientos que pueden exportar a República Dominicana serán aquellos a los cuales el Invima les haya autorizado la comercialización de sus productos con destino a la exportación. Los establecimientos deben cumplir los siguientes requisitos: • La gelatina es obtenida a partir de pieles de vacuno y/o porcinos, que proceden de fincas bajo condiciones sanitarias aprobadas por el ICA. • Las pieles a partir de las cuales se elabora la gelatina proceden de mataderos que cuentan con supervisión oficial. • El proceso térmico al cual fueron sometidas las pieles para la obtención de la gelatina debe estar descrito en el certificado, especificando tiempos y temperaturas. • El establecimiento donde se procesa la gelatina cuenta con procesos que evitan la contaminación cruzada con materiales de riesgo para encefalopatía espongiforme bovina. • El establecimiento donde se procesa la gelatina se encuentra bajo la supervisión del Invima."
"Trinidad Y Tobago","No Aplica","Leche y Productos Lácteos","MERCADO ACTUALMENTE ABIERTO. NO REQUIERE DE HABILITACIÓN DE PLANTAS. SE REQUIERE QUE EL ESTABLECIMIENTO TENGA AUTORIZACIÓN DE LA DIRECCIÓN DE ALIMENTOS Y BEBIDAS PARA EXPORTAR.","Leche y Productos Lácteos","No Aplica","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. La leche usada para el procesamiento de los productos lácteos ha sido sometida a uno de los siguientes tratamientos térmicos: - Ultra pasteurización (UHT / UAT) a una temperatura de 135°C a 150°C durante 2 a 4 segundos. - Pasteurización rápida alta temperatura por un tiempo breve (HTST) por lo menos 72°C durante por lo menos 15 segundos si el pH es inferior a 7. -Si el pH de la leche es igual o superior a 7, pasteurización rápida a alta temperatura dos veces consecutivas."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","2.0","Bovina","680B - RED CÁRNICA S.A.S.","Carne Bovina Deshuesada y Productos Derivados de Carne Cruda Bovina, Vísceras y Grasas Bovinas","No Aplica","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. Se permite carne con hueso (excepto cabeza)."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","2.0","Bovina","341BD - RED CÁRNICA S.A.S.","Carne Bovina Deshuesada y Productos Derivados de Carne Cruda Bovina, Vísceras y Grasas Bovinas","No Aplica","Para la exportación se utiliza un modelo de certificado sanitario acordado de manera binacional. Se permite carne con hueso (excepto cabeza)."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","2.0","Derivados Cárnicos","DC01 - COMESTIBLES DAN ZONA FRANCA SAS (RIONEGRO ANTIOQUIA)","Derivados Cárnicos","No Aplica","Certificado sanitario se encuentra en proceso de negociación"
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","2.0","Derivados Cárnicos","ALIMENTOS CÁRNICOS SAS - PLANTA ENVIGADO","Derivados Cárnicos",,"Certificado sanitario se encuentra en proceso de negociación"
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","11.0","Aves de Corral","139AD - POLLOS EL BUCANERO S.A.","Carne, Vísceras y Grasa de la Especie Aviar","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","11.0","Aves de Corral","070AD - COOPERATIVA DE PROCUCCION Y TRABAJO VENCEDOR S.A","Carne, Vísceras y Grasa de la Especie Aviar","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","11.0","Aves de Corral","005AD - OPERADORA AVICOLA COLOMBIANA SAS - PEREIRA","Carne de la Especie Aviar","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","11.0","Aves de Corral","004AD - OPERADORA AVICOLA COLOMBIANA SAS- GIRON","Carne de la Especie Aviar","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","11.0","Aves de Corral","001AD - AVIDESA MAC POLLO S.A.","Carne de la Especie Aviar","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","11.0","Aves de Corral","007A - ALIMENTOS FRIKO S.A.","Carne de la Especie Aviar","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","11.0","Aves de Corral","002AD - POLLO ANDINO S.A.","Carne de la Especie Aviar","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","11.0","Aves de Corral","065AD - DISTRIBUIDORA AVÍCOLA - DISTRAVES SAS","Carne de la Especie Aviar","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","11.0","Aves de Corral","167AD - AVÍCOLA EL MADROÑO","Carne de la Especie Aviar","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","11.0","Aves de Corral","044AD - ALIMENTOS CONCENTRADOS DEL CARIBE S.A. - ACONDESA","Carne de la Especie Aviar","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","11.0","Aves de Corral","006A - SUPERPOLLO PAISA SAS","Carne de la Especie Aviar","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","23.0","Leche y Productos Lácteos","L01 - PRODUCTOS NATURALES DE LA SABANA SA - (PALMIRA VALLE DEL CAUCA)","Leche y Productos Lácteos","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","23.0","Leche y Productos Lácteos","L02 - PRODUCTOS NATURALES DE LA SABANA SA - (CAJICÁ CUNDINAMARCA)","Leche y Productos Lácteos","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","23.0","Leche y Productos Lácteos","L03 - PRODUCTOS NATURALES DE LA SABANA SA - (SANTA MARTA MAGDALENA)","Leche y Productos Lácteos","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","23.0","Leche y Productos Lácteos","L04 - PROCESADORA DE LECHES SA - PROLECHE SA (MEDELLÍN ANTIOQUIA)","Leche y Productos Lácteos","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","23.0","Leche y Productos Lácteos","L05 - PROCESADORA DE LECHES SA - PROLECHE SA (CERETÉ CORDOBA)","Leche y Productos Lácteos","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","23.0","Leche y Productos Lácteos","L06 - PROCESADORA DE LECHES SA – PROLECHE SA (CHÍA CUNDINAMARCA)","Leche y Productos Lácteos","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","23.0","Leche y Productos Lácteos","L07 - COOPERATIVA INDUSTRIAL LECHERA DE COLOMBIA LTDA.CILEDCO (BARRANQUILLA ATLÁNTICO)","Leche y Productos Lácteos","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","23.0","Leche y Productos Lácteos","L08 - COOPERATIVA DE PRODUCTORES DE LECHE DE LA COSTA ATLANTICA LTDA - COOLECHERA (BARRANQUILLA ATLANTICO)","Leche y Productos Lácteos","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","23.0","Leche y Productos Lácteos","L09 - GLORIA COLOMBIA SA - GLORIA SA (COGUA CUNDINAMARCA)","Leche y Productos Lácteos","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","23.0","Leche y Productos Lácteos","L10 - ALPINA PRODUCTOS ALIMENTICIOS SA - ALPINA COLOMBIA S.A (CHINCHINA CALDAS)","Leche y Productos Lácteos","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
"Unión Económica Euroasiática (Rusia, Bielorrusia, Kazajistán, Kirguistán, Armenia)","23.0","Leche y Productos Lácteos","L11 - ALPINA CAUCA ZONA FRANCA SAS (CALOTO)","Leche y Productos Lácteos","No Aplica","Para la exportación se utiliza un modelo de certificado de inspección sanitaria acordado de manera binacional."
