"municipio","c_digo_municipio","c_digo","nombre","direcci_n","tel_fono","nombre_rector","tipo_establecimiento","etnias","sector","genero","zona","niveles","jornadas","caracter","especialidad","licencia","grados","modelos_educativos","discapacidades","idiomas","n_mero_de_sedes","estado","prestador_de_servicio","propiedad_de_la_planta_fis","resguardo","matricula_contratada","correo_electr_nico"
"BARRANQUILLA","8001","308001017238","INSTITUTO EL NIÑO JESUS","CL 61 13 97","3651864-3657313","HELDA DIAZ IBAÑEZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","instelnijesus@hotmail.com"
"BARRANQUILLA","8001","308001019443","ESCUELA JARDARDIN CORAZONCITOS","CL 46 10 A 26 SUR","3638768","EMILSE ALGARIN DE RUIZ","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8,9","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","colcorazocitos@hotmail.com"
"BARRANQUILLA","8001","308001076757","JARDIN INFANTIL EL RINCON DE LOS CARIÑOSOS","KR 42 B 88 89","3528611","NORA DE LA HOZ MUÑOZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","INGLÉS","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","rincondeloscariños@hotmail.com"
"BARRANQUILLA","8001","308001076978","COLEGIO LA DIVINA ESPERANZA","KR 6 47 A 266","3639349-3103677121","ROSMERY ELENA ALVAREZ MARTINEZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","colegioladivinaesperanza@hotmail.com"
"BARRANQUILLA","8001","308001073855","JARDIN INFANTIL MI SUEÑO ENCANTO DEL NORTE","KR 39 69 D 89","3689794-3688346","IRINA CASTRO CANTILLO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","COMPLETA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SCASTILLAR@HOTMAIL.COM"
"BARRANQUILLA","8001","308001075947","CORPORACION CENTRO REGIONAL DE CAPACITACION (COCERCAS)","IND KR 13 71B 191 / CRA 38 44 55 TORRE B OFICINA 4A 4B","3706043","RODOLFO DAVID CORONADO","INSTITUCION EDUCATIVA","NEGRITUDES","NO OFICIAL","MIXTO","URBANA","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","NOCTURNA,TARDE","ACADÉMICO","ACADÉMICA","CONDICIONAL","6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL","SIN DATO","INGLÉS","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001075076","COLEGIO BELLAVISTA","KR 61 B 70 142","3530888","MARIA DEL CARMEN HENRIQUEZ CEPEDA","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8","EDUCACIÓN TRADICIONAL","LESIÓN NEUROMUSCULAR","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","mchc60@gmail.com"
"BARRANQUILLA","8001","308001075173","JARDIN INFANTIL EL TRENCITO DE LOS SUEÑOS","KR 25 B 64 13","3653540","ANGELINA HERNANDEZ CASTRO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","ANGELY_0772@HOTMAIL.COM"
"BARRANQUILLA","8001","308001075424","CENTRO EDUCATIVO LA PULGUITA TRAVIESA","CL 73 B 41 B 33","3568865","MARGARITA DE FELIZZOLA","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR","MAÑANA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-3","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","PULGUITA TRAVIESA@HOTMAIL.COM"
"BARRANQUILLA","8001","308001000882","COLEGIO ALEMAN DE BARRANQUILLA","IND AUTOP AL MAR CR 46 PORTE 89","3598520-3598544","LUIS EDUARDO CAMELO ROA (ENCARGADO)","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICO","ACADÉMICA","CONDICIONAL","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","INGLÉS,ALEMAN","1","ANTIGUO-ACTIVO","FEDERACIONES","FEDERACIONES","NO APLICA","NO","CALEMAN@COLEGIOALEMAN.EDU.CO"
"BARRANQUILLA","8001","308001001064","INSTITUTO CAPERUCITA ROJA","IND CLL 86 # 42 B1- 221","3594279","MARGARITA MARIA BUSTILLO DE GUZMAN.","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR","MAÑANA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-3","EDUCACIÓN TRADICIONAL","LESIÓN NEUROMUSCULAR","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","caperucitaroja51@yahoo.es"
"BARRANQUILLA","8001","308001005418","COLEGIO 20 DE JULIO CENTRAL","CR  44 # 47-53","3791359-3709422","DIOMELINA MARTINEZ MENDOZA","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA","ACADÉMICO","ACADÉMICA","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","COL20DEJULIO@HOTMAIL.COM"
"BARRANQUILLA","8001","308001011507","JARDIN INFANTIL BUSCANDO AMIGOS","IND CLL  45C-1 # 13C-32","3340089","GILMA MARIA FUENTES DE BURGOS","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001011345","CORPORACION EDUCATIVA CEPEDA SAMUDIO","CL 47 1 B 92","3630346-3622865","DILFREDO GONZALEZ MEDINA","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA","ACADÉMICO","ACADÉMICA","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","INGLÉS","1","ANTIGUO-ACTIVO","FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","NO","CORCESA@EPM.NET.COM"
"BARRANQUILLA","8001","308001014794","JARDIN INFANTIL PSICOPEDAGOGICO MIS PRIMEROS GARABATOS","KR 10 B 45 B 27","3471660 - 3637667","ELIANA CRISTINA VELEZ GUERRERO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","jardin-garabatos@hotmail.com"
"BARRANQUILLA","8001","408001016155","CENTRO EDUCATIVO BILINGUE COL ANGLO AMERICANO","CL 79 B 44 34","3784061","ALBERTO ALANDETE CARABALLO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","INGLÉS","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","arac-1955@hotmail.com"
"BARRANQUILLA","8001","308001077976","INSTITUTO EDUCATIVO SHALOM","IND CLL 48B # 1B3-03","3622528","ARIDES MANUEL PINEDA MERCADO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","INGLÉS","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","aridesmanuel@hotmail.es"
"BARRANQUILLA","8001","308001076625","PREESCOLAR ALEGRIA EN EL JARDIN","CL 64 46 79","3405295","ROSA EMILIA RODRIGUEZ VILLAR","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","alegriaeneljardin@hotmail.com"
"BARRANQUILLA","8001","308001077028","CENTRO EDUCATIVO INFANTIL TIEMPO FELIZ LTDA","CL 85 64 80","3788684 - 3731000","DIANA ISABEL PELAEZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA","NO APLICA","SIN ESPECIALIDAD","CONDICIONAL","-2,-1,0,1,2","EDUCACIÓN TRADICIONAL","LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","contactenos@happytime.edu.co"
"BARRANQUILLA","8001","308001077974","CENTRO EDUCATIVO JAN COMENTUS","CL 34 B SUR 2 13","3631168","ROSSEN MARY BETIA CASTRO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","COMPLETA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","cejancomenius@hotmail.com"
"BARRANQUILLA","8001","308001078369","JARDIN INFANTIL TIO GRILLO","CL 69 38 B 48","3606415-3563273","ANGELINA FERNANDEZ BORGE","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","anferbor2008@hotmail.com"
"BARRANQUILLA","8001","308001078334","JARDIN INFANTIL NIÑOS EXPLORADORES","CL 72 B 23 C 50","3041842","MARIBEL OSBON PEDROZO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001076391","COL SABIO SALOMON","KR 6 72 158","3656030","FARIDE LOPEZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6","ESCUELA NUEVA,EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","108001079293","I.E.D. GERMÁN VARGAS CANTILLO","KR 15 SUR 46 500","3242452 - 3242457","LUCILA ESCALANTE ALVARINO","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","TÉCNICO","OTRO","REVISADA ACEPTADA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","MUNICIPIO","NO APLICA","SI","iedgermanvargas@hotmail.com"
"BARRANQUILLA","8001","308001078661","COLEGIO CRISTIANO EL SHADDAI","KR 59 79 32","NO TIENE","SONIA CALDERON TRUJILLO","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICO","ACADÉMICA","REVISADA ACEPTADA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001079128","FUNDACION EMPRESARIAL DEL CARIBE - FEC","KR 38 66 10","NO TIENE","ROGGER MOISES TRUJILLO ROSEMBERG","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,TARDE","EN REVISIÓN","SIN ESPECIALIDAD","CONDICIONAL","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001079055","COLEGIO BERCKLEY","CL 96 52 C 94","3571910","TILSIA MARÍA LARA BAUTE","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","EN REVISIÓN","EN REVISIÓN","ACADÉMICO","ACADÉMICA","REVISADA ACEPTADA","0","SIN MODELO","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","berckleyschool@hotmail.com"
"BARRANQUILLA","8001","308001079021","INSTITUTO TÉCNICO DE BARRANQUILLA - AOTEC","CL 43 44 82 <EOF>","3922945 - 3017443789 - 3008100416","MÓNICA TORRES SANDOVAL","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA","ACADÉMICO","ACADÉMICA","CONDICIONAL","6,7,8,9,10,11,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001075645","COLEGIO DAVID","KR 46 120 03","3775220","LIGIA CABALLERO DE DE LA HOZ","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICO","ACADÉMICA","REVISADA ACEPTADA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","perkinsinteligente@hotmail.com"
"BARRANQUILLA","8001","308001079535","COLEGIO DEL SAGRADO CORAZON -LA PAZ","CL 106 13 35","NO TIENE","HERMANO JESUS IGNASIO GANUZA SOTO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","BÁSICA PRIMARIA","COMPLETA","EN REVISIÓN","SIN ESPECIALIDAD","CONDICIONAL","1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","SI","SIN CORREO"
"BARRANQUILLA","8001","308001078709","INSTITUTO MARAVILLOSO MUNDO DEL SABER","KR 6 C SUR 46 C 105","NO TIENE","LIANA ROSA ACUÑA","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR","MAÑANA","EN REVISIÓN","SIN ESPECIALIDAD","REVISADA ACEPTADA","-3","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001800081","PREESCOLAR FUMVIDA","CL 58 14 65","NO TIENE","ARACELY ARIZA ROCHA","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR","ÚNICA","EN REVISIÓN","SIN ESPECIALIDAD","CONDICIONAL","-3","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001800005","CENTRO EDUCATIVO PEQUEÑOS APRENDICES","CL 52 61 102 <EOF>","NO TIENE","ANDREA PATRICIA MANRIQUE LUNA","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR","COMPLETA","EN REVISIÓN","SIN ESPECIALIDAD","CONDICIONAL","-3","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"CAMPO DE LA CRUZ","8137","308137000207","INSTITUTO SAGRADO CORAZON DE JESUS","CL 7 2 81","8797126","ARMANDO RAFAEL PEÑALOZA SALAS","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","FIN DE SEMANA","ACADÉMICO","ACADÉMICA","SIN REVISAR","21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"CAMPO DE LA CRUZ","8137","308137000185","BACHILLERATO SEMESTRARIZADO SAN JOSE","CL 6 1 245","8797203","RICARDO RAMOR RODRIGUEZ RUIZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","MEDIA,BÁSICA SECUNDARIA","FIN DE SEMANA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","23,24,25,26","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","adultossanjose@hotmail.com"
"CANDELARIA","8141","308141000131","C.E. COOPERATIVO COOMULTICAN","CL 15 17 03","8734835","PATRICIA ROJANO DE LA HOZ","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8,9","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","coomultican@yahoo.es"
"GALAPA","8296","308296011180","CENTRO EDUCATIVO OVEJITAS DE JESUS","CL 13 19 25","3086655","ANGELICA BOLAÑO CONDE","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA","ACADÉMICO","ACADÉMICA","CONDICIONAL","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","angiebconde@hotmail.com"
"GALAPA","8296","308296011210","CENTRO EDUCATIVO PRINCIPE DE PAZ","CL 14 20 A 53","NO TIENE","DENNIS BARRAZA RODRIGUEZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE","EN REVISIÓN","SIN ESPECIALIDAD","REVISADA ACEPTADA","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"GALAPA","8296","308296000200","CENTRO EDUCATIVO LA SANTISIMA TRINIDAD","CALLE 10  13  - 156","3086070","JOSEFINA DE JESUS CELIN MARQUEZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","santoyo0105@yahoo.es"
"GALAPA","8296","308296011198","C.E. RAYITOS DE LUZ","CRA 12B # 6-45","NO TIENE","CARMEN MENDOZA DE POLO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE","EN REVISIÓN","SIN ESPECIALIDAD","REVISADA ACEPTADA","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"GALAPA","8296","308296011201","CENTRO EDUCATIVO LOS ANGELES","CL 13 12 94","NO TIENE","YURANIS BORRERO BARRAZA","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE","EN REVISIÓN","SIN ESPECIALIDAD","REVISADA ACEPTADA","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"GALAPA","8296","308296011252","CENTRO EDUCATIVO ROCA SOLIDA","CL 7 27 21","NO TIENE","TULIA VIDAL","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","BÁSICA PRIMARIA","TARDE","EN REVISIÓN","SIN ESPECIALIDAD","REVISADA ACEPTADA","2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"GALAPA","8296","308296011228","C.E. MARÍA MONTESSORY","CL 11 14 96","NO TIENE","MILADIS BOLIVAR PADILLA","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE","EN REVISIÓN","SIN ESPECIALIDAD","REVISADA ACEPTADA","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"GALAPA","8296","308296000013","C.E. MIXTO DE GALAPA","CL 13 17 A 81","3086830","RODOLFO PADILLA B.","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","INTELECTUAL,MULTIPLE,SORDERA PROFUNDA,SÍNDROME DE DOWN,HIPOACUSIA O BAJA AUDICIÓN","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","CEMGA@ENRED.COM"
"GALAPA","8296","308296011244","INSTITUCION EDUCATIVA MUNDO FELIZ DE GALAPA","KR 35 CL 15","NO TIENE","KATERINE PAEZ PEÑA","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICO","ACADÉMICA","CONDICIONAL","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","CONCESION","CONCESION","NO APLICA","SI","SIN CORREO"
