"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","condicionsexual","discapacidad","estadobeneficiario","estadocivil","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","valorbeneficioconsolidad","valorultimobeneficioasignado"
"2","0","0","11","11001","ND","ND","ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Mujer","PREGRADO","BOGOTA","BOGOTA D.C.","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","> 6.000.001","0 - 1.300.000"
"2","0","0","11","11001","ND","ND","ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Mujer","PREGRADO","BOGOTA","BOGOTA D.C.","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","> 6.000.001","0 - 1.300.000"
"2","0","0","11","11001","ND","ND","ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Mujer","PREGRADO","BOGOTA","BOGOTA D.C.","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","66","66001","ND","NO","NO ACTIVO","Sin Información","ND","2014-08-01","1900-01-01","Hombre","TECNOLOGO","RISARALDA","PEREIRA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","08","08001","ND","NO","NO ACTIVO","ND","ND","2014-04-01","1900-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","25","25754","ND","NO","NO ACTIVO","ND","ND","2018-09-01","1900-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","15","15001","ND","ND","NO ACTIVO","Sin Información","ND","2015-07-01","1900-01-01","Mujer","TECNICO","BOYACA","TUNJA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","18","18247","ND","NO","NO ACTIVO","Sin Información","ND","2013-12-01","1900-01-01","Hombre","ND","CAQUETA","EL DONCELLO","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"7","0","0","11","11001","ND","ND","NO ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Mujer","TECNICO","BOGOTA","BOGOTA D.C.","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"2","0","0","19","19001","ND","NO","NO ACTIVO","Sin Información","ND","2015-07-01","1900-01-01","Mujer","ND","CAUCA","POPAYAN","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47001","ND","NO","NO ACTIVO","ND","ND","2014-07-01","1900-01-01","Mujer","ND","MAGDALENA","SANTA MARTA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","47","47001","ND","ND","ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Hombre","PREGRADO","MAGDALENA","SANTA MARTA","57","30-49","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","47","47001","ND","ND","ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Hombre","PREGRADO","MAGDALENA","SANTA MARTA","57","30-49","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","68","68575","ND","NO","NO ACTIVO","Sin Información","ND","2014-02-01","1900-01-01","Hombre","ND","SANTANDER","PUERTO WILCHES","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"3","0","0","54","54001","ND","ND","NO ACTIVO","Sin Información","ND","2015-03-01","1900-01-01","Mujer","TECNOLOGO","NORTE DE SANTANDER","CUCUTA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","95","95001","ND","NO","NO ACTIVO","Sin Información","ND","2013-02-01","1900-01-01","Mujer","ND","GUAVIARE","SAN JOSE DEL GUAVIARE","ND","30-49","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","68","68167","ND","NO","NO ACTIVO","Sin Información","ND","2015-03-01","1900-01-01","Mujer","ND","SANTANDER","CHARALA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","68","68167","ND","NO","NO ACTIVO","Sin Información","ND","2015-03-01","1900-01-01","Mujer","ND","SANTANDER","CHARALA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","20","20001","ND","NO","ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Hombre","SIN ESPECIFICAR","CESAR","VALLEDUPAR","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68001","ND","NO","NO ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Mujer","ND","SANTANDER","BUCARAMANGA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","68","68001","ND","NO","NO ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Mujer","ND","SANTANDER","BUCARAMANGA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","20","20750","ND","NO","ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Mujer","ND","CESAR","SAN DIEGO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","54","54498","ND","NO","ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","52","52001","ND","NO","NO ACTIVO","ND","ND","2015-01-01","1900-01-01","Mujer","ND","NARIÑO","PASTO","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","15","15176","ND","NO","ACTIVO","ND","ND","2017-07-01","1900-01-01","Mujer","ND","BOYACA","CHIQUINQUIRA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","68","68276","ND","NO","ACTIVO","ND","ND","2017-07-01","1900-01-01","Hombre","ND","SANTANDER","FLORIDABLANCA","Colombia","06-17","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","RC","SISBEN","0 - 1.500.000","1.300.001 - 2.600.000"
"1","0","0","08","08549","ND","NO","ACTIVO","ND","ND","2014-08-01","1900-01-01","Mujer","ND","ATLANTICO","PIOJO","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"2","0","0","54","54498","ND","NO","NO ACTIVO","Sin Información","ND","2017-05-01","1900-01-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50270","ND","NO","NO ACTIVO","Sin Información","ND","2018-07-01","1900-01-01","Hombre","ND","META","EL DORADO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","0","0","63","63001","ND","NO","NO ACTIVO","Sin Información","ND","2013-01-01","1900-01-01","Mujer","TECNOLOGO","QUINDIO","ARMENIA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","0","0","15","15212","ND","NO","NO ACTIVO","Sin Información","ND","2015-07-01","1900-01-01","Mujer","ND","BOYACA","COPER","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","95","95001","ND","ND","ACTIVO","ND","ND","2015-03-01","1900-01-01","Mujer","ND","GUAVIARE","SAN JOSE DEL GUAVIARE","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","0","0","17","17001","ND","ND","ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Hombre","PREGRADO","CALDAS","MANIZALES","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","ICBF","> 6.000.001","0 - 1.300.000"
"1","0","0","17","17001","ND","ND","ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Hombre","PREGRADO","CALDAS","MANIZALES","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","ICBF","> 6.000.001","0 - 1.300.000"
"1","0","0","41","41001","ND","NO","NO ACTIVO","Sin Información","ND","2013-07-01","1900-01-01","Hombre","TECNOLOGO","HUILA","NEIVA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","15","15001","ND","NO","ACTIVO","Sin Información","ND","2013-01-01","1900-01-01","Mujer","ND","BOYACA","TUNJA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","76","76520","ND","ND","NO ACTIVO","Sin Información","ND","2014-06-01","1900-01-01","Hombre","TECNOLOGO","VALLE","PALMIRA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","76","76520","ND","ND","NO ACTIVO","Sin Información","ND","2014-06-01","1900-01-01","Hombre","TECNOLOGO","VALLE","PALMIRA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","11","11001","ND","NO","NO ACTIVO","ND","ND","2014-11-01","1900-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44001","ND","NO","NO ACTIVO","ND","ND","2014-07-01","1900-01-01","Mujer","ND","LA GUAJIRA","RIOHACHA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","54","54001","ND","NO","NO ACTIVO","ND","ND","2015-07-01","1900-01-01","Mujer","ND","NORTE DE SANTANDER","CUCUTA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","47","47001","ND","NO","NO ACTIVO","ND","ND","2013-02-01","1900-01-01","Mujer","ND","MAGDALENA","SANTA MARTA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","> 6.000.001","0 - 1.300.000"
"3","0","0","05","05001","ND","NO","NO ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"2","0","0","13","13001","ND","ND","NO ACTIVO","Sin Información","ND","2014-04-01","1900-01-01","Mujer","TECNICO","BOLIVAR","CARTAGENA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","23","23001","ND","ND","NO ACTIVO","ND","ND","2013-07-01","1900-01-01","Mujer","ND","CORDOBA","MONTERIA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","63","63001","ND","ND","NO ACTIVO","Sin Información","ND","2013-09-01","1900-01-01","Mujer","ND","QUINDIO","ARMENIA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","44","44001","ND","NO","ACTIVO","Sin Información","ND","2013-01-01","1900-01-01","Mujer","ND","LA GUAJIRA","RIOHACHA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","41","41615","ND","NO","NO ACTIVO","Sin Información","ND","2014-10-01","1900-01-01","Hombre","ND","HUILA","RIVERA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"3","0","0","11","11001","ND","ND","NO ACTIVO","ND","ND","2013-02-01","1900-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","52","52001","ND","NO","NO ACTIVO","Sin Información","ND","2013-06-01","1900-01-01","Mujer","ND","NARIÑO","PASTO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","73","73001","ND","NO","NO ACTIVO","Sin Información","ND","2017-05-01","1900-01-01","Mujer","ND","TOLIMA","IBAGUE","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","RC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"2","0","0","41","41298","ND","ND","ACTIVO","Sin Información","ND","2018-07-01","1900-01-01","Hombre","PREGRADO","HUILA","GARZON","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73001","ND","ND","NO ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Mujer","TECNOLOGO","TOLIMA","IBAGUE","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","73","73001","ND","ND","NO ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Mujer","TECNOLOGO","TOLIMA","IBAGUE","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","13","13744","ND","NO","NO ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Mujer","ND","BOLIVAR","SIMITI","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","25","25754","ND","NO","ACTIVO","Sin Información","ND","2015-03-01","1900-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","76","76001","ND","NO","NO ACTIVO","Sin Información","ND","2017-02-01","1900-01-01","Mujer","ND","VALLE","CALI","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76001","ND","NO","NO ACTIVO","Sin Información","ND","2017-02-01","1900-01-01","Mujer","ND","VALLE","CALI","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"30","0","0","41","41551","ND","NO","ACTIVO","Sin Información","ND","2018-07-01","1900-01-01","Hombre","ND","HUILA","PITALITO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","08","08638","ND","NO","NO ACTIVO","ND","ND","2014-09-01","1900-01-01","Mujer","ND","ATLANTICO","SABANALARGA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","41","41001","ND","NO","NO ACTIVO","SO","ND","2013-01-01","1900-01-01","Hombre","ND","HUILA","NEIVA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","13","13001","ND","NO","NO ACTIVO","Sin Información","ND","2014-01-01","1900-01-01","Mujer","ND","BOLIVAR","CARTAGENA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","13","13001","ND","NO","NO ACTIVO","Sin Información","ND","2014-01-01","1900-01-01","Mujer","ND","BOLIVAR","CARTAGENA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","73","73563","ND","ND","NO ACTIVO","ND","INDIGENA","2014-07-01","1900-01-01","Mujer","ND","TOLIMA","PRADO","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","13","13001","ND","NO","NO ACTIVO","Sin Información","ND","2014-01-01","1900-01-01","Mujer","ND","BOLIVAR","CARTAGENA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","13","13001","ND","NO","NO ACTIVO","Sin Información","ND","2014-01-01","1900-01-01","Mujer","ND","BOLIVAR","CARTAGENA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","13","13001","ND","NO","NO ACTIVO","Sin Información","ND","2014-01-01","1900-01-01","Mujer","ND","BOLIVAR","CARTAGENA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","13","13001","ND","NO","NO ACTIVO","Sin Información","ND","2014-01-01","1900-01-01","Mujer","ND","BOLIVAR","CARTAGENA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","13","13001","ND","NO","NO ACTIVO","Sin Información","ND","2014-01-01","1900-01-01","Mujer","ND","BOLIVAR","CARTAGENA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","13","13001","ND","NO","NO ACTIVO","Sin Información","ND","2014-01-01","1900-01-01","Mujer","ND","BOLIVAR","CARTAGENA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","73","73001","ND","ND","ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Mujer","TECNOLOGO","TOLIMA","IBAGUE","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"3","0","0","68","68081","ND","NO","NO ACTIVO","Sin Información","ND","2018-07-01","1900-01-01","Mujer","PREGRADO","SANTANDER","BARRANCABERMEJA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","19","19001","ND","NO","NO ACTIVO","Sin Información","ND","2013-10-01","1900-01-01","Hombre","ND","CAUCA","POPAYAN","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","20","20228","ND","NO","ACTIVO","Sin Información","ND","2017-05-01","1900-01-01","Hombre","ND","CESAR","CURUMANI","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","13","13430","ND","NO","NO ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Mujer","ND","BOLIVAR","MAGANGUE","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","13","13430","ND","NO","NO ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Mujer","ND","BOLIVAR","MAGANGUE","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"2","0","0","47","47245","ND","NO","ACTIVO","Sin Información","ND","2017-07-01","1900-01-01","Hombre","ND","MAGDALENA","EL BANCO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","08","08001","ND","NO","NO ACTIVO","ND","ND","2013-02-01","1900-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","25","25175","ND","NO","NO ACTIVO","Sin Información","ND","2014-01-01","1900-01-01","Mujer","ND","CUNDINAMARCA","CHIA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","76","76520","ND","NO","NO ACTIVO","ND","ND","2013-04-01","1900-01-01","Mujer","ND","VALLE","PALMIRA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","73","73319","ND","NO","ACTIVO","Sin Información","ND","2017-04-01","1900-01-01","Mujer","ND","TOLIMA","GUAMO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","11","11001","ND","NO","NO ACTIVO","Sin Información","ND","2015-04-01","1900-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","11","11001","ND","NO","NO ACTIVO","Sin Información","ND","2015-04-01","1900-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","11","11001","ND","NO","NO ACTIVO","Sin Información","ND","2015-04-01","1900-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","11","11001","ND","NO","NO ACTIVO","Sin Información","ND","2015-04-01","1900-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","11","11001","ND","NO","NO ACTIVO","Sin Información","ND","2015-04-01","1900-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","11","11001","ND","NO","NO ACTIVO","Sin Información","ND","2015-04-01","1900-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","11","11001","ND","NO","NO ACTIVO","Sin Información","ND","2015-04-01","1900-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","11","11001","ND","NO","NO ACTIVO","Sin Información","ND","2015-04-01","1900-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","05","05001","ND","NO","NO ACTIVO","ND","ND","2014-12-01","1900-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68001","ND","NO","ACTIVO","ND","ND","2017-10-01","1900-01-01","Mujer","ND","SANTANDER","BUCARAMANGA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
