"tipo_documento","numero_documento","raz_n_social","pa_s","departamento_estado","ciudad","direcci_n","tel_fono","p_gina_web","correo_electr_nico","fuente_origen_del_dato","enlace_origen_del_dato","presta_de_tercero","portal_transaccional","nombre_de_la_prueba","descripci_n","documento_de_referencia","m_todo","fecha_de_actualizaci_n_de","acreditaci_n_vigente","equipos","tiempo_de_duraci_n_de_la"
"nit","830052939-4","Agrilab Laboratorios SAS","Colombia","Bogotá D.C.","Bogotá D.C.","Calle 79 B # 70 - 16","5717454697","https://agrilab.com.co/","subgerencia@agrilab.com.co","No Aplica","No Aplica","No Aplica","No Aplica","Fitohormona 6-Benciladenina (BA).","Basado en Analítica Chimica Acta, 610 (2008) 274-281.","No Aplica","Basado en Analítica Chimica Acta, 610 (2008) 274-281.","2022/08/19 00:07:17.000","0","No Aplica","6"
"Licencia comercial China","9137000079731011X2","Shandong Sino-Agri United Biotechnology Co., Ltd. Testing Center","China","No Reporta","Jinan","No.28, Sangyuan Road, Licheng, Jinan, Shandong, China","(86)15201421164","No Reporta","chunlinwangsd@126.com","No Aplica","No Aplica","No Aplica","No Aplica","Densidad","Determinación a temperatura constante (20±0,1°C): Vierta la muestra a ensayar en una probeta limpia y seca sin burbujas de aire, y coloque la probeta graduada en un baño de agua a temperatura constante a (20±0,1°C). Después de que la temperatura sea constante, coloque lentamente el densímetro limpio y seco en la muestra. El extremo inferior del densímetro debe estar a más de 2 cm del fondo del cilindro y no debe estar en contacto con la pared simple. Más de ( 2 ~ 3) divisiones, después de que el densímetro esté estable en el líquido, lea la escala en el borde inferior del menisco del densímetro (excepto el densímetro marcado con el borde del menisco de lectura), es decir, el prueba a 20°C densidad similar.
Determinación a temperatura ambiente: cuando la temperatura de la muestra sea acorde con la temperatura ambiente, realizar la operación anterior a temperatura ambiente.

Calcular:
Medir la densidad ρt de la muestra a temperatura ambiente t°C, g/cm3, y calcular según la fórmula:ρt=ρc+ρc*α(20-t)
donde,
ρc: El valor de lectura del densímetro de la muestra a t°C, g/cm3;
α: El coeficiente de expansión del vidrio del densímetro, generalmente 0.000025
20: Temperatura estándar del densímetro, °C
t: problema durante la medición, °C

La densidad ρ de la muestra a temperatura ambiente t ℃, convertida a la densidad ρ20 a 20 ℃, g/cm3, calculada según la fórmula: ρ20=ρt+k*(t-20)
donde,
k-Coeficiente de corrección de temperatura de la densidad de la muestra (se puede obtener de acuerdo con la tabla de búsqueda o la medición real de diferentes productos químicos líquidos).","No Aplica","Método de determinación de densidad y densidad relativa de productos químicos GB/T 4472-2011","2022/08/19 00:07:17.000","1","No Aplica","5"
"nit","800018488-1","AGROZ S.A.","Colombia","Tolima","Espinal","Km 1 Via Espinal - Ibague","2483930","www.agroz.com.co","info@agroz.com.co","No Aplica","No Aplica","No Aplica","No Aplica","MÉTODO DE ANÁLISIS PARA OXADIAZON  CÓDIGO: TA-CC-047-CC","5.4 METODO DE ANALISIS POR CROMATOGRAFIA DE GASES

5.4.1 EQUIPOS Y REACTIVOS

-	Cromatògrafo de Gases Agilent 7890B
-	Cromatógrafo de Gases Agilent 6850
-	Balanza analítica BP 221
-	Balanza analítica CP 324S
-	Baño de Ultrasonido
-	Balones aforados de 25 ml tipo A con certificados
-	Etanol grado reactivo 99.9%
-	Estándar secundario de Oxadiazon con trazabilidad a estándar primario con certificado de análisis
-	Estándar primario de Oxadiazon con certificado de análisis

5.4.2 CONDICIONES CROMATOGRAFICAS

5.4.2.1 Cromatògrafo de gases Agilent 6850

Columna			: HP-1/DB-1(Dimetilpolisiloxano 30m x 0.32mm x 0.25um)
Detector			: FID
Temperatura Columna	: 250°Cx2.5min.
Temperatura Detector	: 270°C
Temperatura Inyector	: 250°C
Flujo de Hidrogeno		: 33.0 ml/min.
Flujo de Aire             	: 330.0 ml/min.
Flujo de Nitrógeno    	: 20.0 ml/min.
Flujo por Columna		: 3.0 ml/min.
Split                		: 25:1
Solvente         		: Etanol
Volumen de Inyección	: 1 µl
Tiempo de Retención	: 1.94 min ± 5%
Tiempo de Corrida          : 2 min 50seg


5.4.3. Preparación del estándar: Pesar cerca de 50 mg de Oxadiazon estándar de referencia en un balón aforado de 25 mL, completar a volumen con solvente (Etanol) y sónicar. El manejo de los estándares se realiza tal como se describe en el procedimiento POE-CC-025-CC POE para el manejo de estándares de referencia.



5.4.4. Preparación de la muestra: Pesar una cantidad de muestra equivalente a 50 mg de Oxadiazon en un balón de 25 mL y completar a volumen con solvente (Etanol) y sónicar. La muestra preparada es marcada en el recipiente de preparación con el nombre de la muestra, la solicitud de análisis y/o el lote correspondiente.

5.4.5. Análisis instrumental: Seleccionar en el Cromatògrafo de gases el método adecuado para el análisis de Oxadiazon y programar la secuencia necesaria de corrida, esperar el tiempo necesario para que el equipo alcance las condiciones adecuadas del método, posteriormente poner en marcha la corrida de la secuencia de análisis inyectando por triplicado tanto la muestra como el estándar, el límite de aceptación de las áreas obtenidas entre inyecciones es de ±3%. El tiempo de retención de la muestra debe ser similar al del estándar con un límite de aceptación entre inyecciones de ±5%.","No Aplica","NA","2022/08/19 00:07:17.000","0","No Aplica","3"
"Licencia comercial China","9137000079731011X2","Shandong Sino-Agri United Biotechnology Co., Ltd. Testing Center","China","No Reporta","Jinan","No.28, Sangyuan Road, Licheng, Jinan, Shandong, China","(86)15201421164","No Reporta","chunlinwangsd@126.com","No Aplica","No Aplica","No Aplica","No Aplica","Acidez / alcalinidad","Método de determinación de plaguicidas técnicos:
Tome una pequeña cantidad de muestra y disuélvala en etanol (si el etanol no es fácil de disolver, disuélvalo en una solución de acetona al 90 % o al 95 %), agregue de 3 a 5 gotas de indicador rojo de metilo (o indicador mixto) para identificación, si la solución se vuelve roja, es solución ácida, mida la acidez; si es amarilla (el indicador mixto es verde), es una solución alcalina, y mida la alcalinidad.
Pesar la muestra (con una precisión de 0,002 g), colocarla en un matraz cónico de 250 mL, agregar 50 mL de etanol al 95 % (o acetona), agitar para disolver la muestra, agregar de 3 a 5 gotas de indicador rojo de metilo (o indicador mixto ) inmediatamente después de la titulación con una solución de titulación estándar.
La determinación de la acidez, la titulación con una solución de titulación estándar de hidruro de hidrógeno y sodio de 0,02 mol/l hasta amarillo (el indicador mixto es verde) es el punto final. La determinación de la alcalinidad, la titulación con solución de titulación estándar de ácido clorhídrico de 0,02 mol/L a rojo es el punto final.
Al mismo tiempo, realice la medición en blanco, tome 50 mL del mismo solvente que la muestra de prueba y colóquelo en un matraz cónico de 250 mL para la titulación con solución de titulación estándar de hidróxido de sodio de 0,02 mol/L.

Método de determinación de la preparación de plaguicidas:
Tome una pequeña cantidad de muestra y disuélvala en etanol (si el etanol no es fácil de disolver, disuélvalo en acetona), agregue de 3 a 5 gotas de indicador rojo de metilo (o indicador mixto) para identificación, si se vuelve rojo, es una solución ácida, y se mide la acidez; si se vuelve amarilla (indicador mixto) El agente es verde) es una solución alcalina, y se mide la alcalinidad.
Pesar de 2 a 5 g de muestra (con una precisión de 0,002 g), colocarla en un matraz cónico de 250 ml, agregar 50 ml de etanol al 95 % (o acetona), agitar para disolver la muestra (si es necesario, se puede disolver en un baño de agua ultrasónico). Se agregaron de 3 a 5 gotas de indicador rojo de metilo (o indicador mixto) y se tituló inmediatamente con solución estándar de titulación.
La determinación de la acidez, la titulación con una solución de titulación estándar de hidróxido de sodio de 0,02 mol/L a amarillo (el indicador mixto es verde) es el punto final.
La alcalinidad, la titulación con solución de titulación estándar de ácido clorhídrico de 0,02 mol/L a rojo es el punto final.
Al mismo tiempo, realice la medición en blanco, tome 50 mL del mismo solvente que la muestra de prueba y colóquelo en un matraz cónico de 250 mL para la titulación con solución de titulación estándar de hidróxido de sodio de 0,02 mol/L.

Calcular:
La acidez w (%) de la muestra se calcula según la fórmula: w=c * (V1 - V0) *M / (m*1000) x 100
donde,
c: concentración real de solución estándar de titulación de hidróxido de sodio, mol/L;
V1: titular la solución de muestra, consumir el volumen de la solución estándar de titulación de hidróxido de sodio, mL;
V0: solución de titulación en blanco, el volumen de solución de titulación estándar de hidróxido de sodio consumido, mL;
m: la masa de la muestra, en gramos (g);
M: Valor numérico de la masa molar del ácido sulfúrico, g/mol, M(1/2H2SO4)=49.

La alcalinidad w’ (%) de la muestra se calcula según la fórmula: w'= (V2*c + V0*c)*M2 / (m * 1000) x 100
donde,
c: concentración real de solución estándar de titulación de hidróxido de sodio, mol/L;
c1: Concentración real de la solución estándar de titulación de ácido clorhídrico, mol/L;
V2: solución de muestra de titulación, el volumen de solución de titulación estándar de ácido clorhídrico consumido, mL;
V0: - Titular la solución blanco, consumir el volumen de solución estándar de titulación de hidróxido de sodio, mL;
m: la masa de la muestra, en gramos (g);
M2: valor numérico de la masa molar del hidróxido de sodio, g/mol, [M2(NaOH)=40,01]","No Aplica","Método de prueba de Acidez o alcalinidad para plaguicidas - Método indicador GB/T 28135-2011","2022/08/19 00:07:17.000","1","No Aplica","10"
"nit","800018488-1","AGROZ S.A.","Colombia","Tolima","Espinal","Km 1 Via Espinal - Ibague","2483930","www.agroz.com.co","info@agroz.com.co","No Aplica","No Aplica","No Aplica","No Aplica","MÉTODO DE ANÁLISIS PARA  THIFLUZAMIDE CÓDIGO: TA-CC-068-CC","5.3 METODO DE ANALISIS DE THIFLUZAMIDE POR HPLC

5.3.1 EQUIPOS Y REACTIVOS

-	Cromatógrafo  liquido Agilent 1260
-	Balanza analítica BP 221S
-	Balanza analítica CP 324S
-	Baño de Ultrasonido
-	Balones aforados de 25 mL tipo A con certificados
-	Acetonitrilo HPLC
-	Agua HPLC
-	Estándar secundario de Thifluzamide con trazabilidad a estándar primario con certificado de análisis
-	Estándar primario de Thifluzamide con certificado de análisis

5.3.2 CONDICIONES CROMATOGRÁFICAS

5.3.2.1 Cromatògrafo liquido agilent 1260

Columna			: Zorbax RX C18, 4.6x250 mm
Detector			: DAD
Longitud de onda		: 240 nm
Fase Móvil			: Acetonitrilo: Agua (80:20)
Flujo				: 1.5 ml/min.
Volumen de Inyección	: 10 µl
Tiempo de retención	: 2.31  ±  5% min 
Solvente			: Acetonitrilo
Temperatura columna	: 25°C
Tiempo de corrida		: 4.5 minutos




5.3.3 Preparación de la fase móvil: 80% v/v Acetonitrilo HPLC y 20% v/v de agua HPLC. Filtrar y desgasificar. Las fases móviles son identificadas con el rotulo FR-CC-046-CC en el recipiente que las contiene con el nombre y la concentración, fecha de preparación, nombre de la persona que preparó la fase móvil y la fecha de vencimiento.

5.3.4 Preparación del solvente: 100% v/v Acetonitrilo HPLC.

 5.3.5 Preparación del estándar: Pesar cerca de 12 mg de Thifluzamide estándar de referencia en un balón aforado de 25 mL. Completar a volumen con solvente. El manejo de los estándares se realiza tal como se describe en el procedimiento POE-CC-025-CC POE para el manejo de estándares de referencia.

5.3.6 Preparación de la muestra: Pesar una cantidad de muestra equivalente a 12 mg de Thifluzamide en un balón de 25 mL y completar a volumen con solvente. La muestra preparada es marcada en el recipiente de preparación con el nombre de la muestra, la solicitud de análisis y/o el lote correspondiente. 

5.3.7 Análisis instrumental: Seleccionar en el equipo HPLC el método adecuado para el análisis de Thifluzamide y programar la secuencia necesaria de análisis. Equilibrar la columna con la fase móvil correspondiente y posteriormente poner en marcha la corrida de la secuencia de análisis inyectando por triplicado tanto la muestra como el estándar, el límite de aceptación de las áreas obtenidas entre inyecciones es de ±3%. El tiempo de retención de la muestra debe ser similar al del estándar con un límite de aceptación entre inyecciones de ±5%.","No Aplica","NA","2022/08/19 00:07:17.000","0","No Aplica","3"
"nit","901263161-4","EMPIRIA LAB SAS","Colombia","Antioquia","Rionegro","ZONA FRANCA DE RIONEGRO BODEGA 84 VEREDA CHACHAFRUTO","6045611512","www.empirialabs.com","info@empirialabs.com","No Aplica","No Aplica","No Aplica","No Aplica","Cenizas en material vegetal y extractos vegetales","Pesado del material vegetal en balanza analítica
Secado a peso constante a 105C
Obtencion de las cenizas en la mufla a 575C+-25C
Lleva a temperatura ambiente en Desecador
Pesar en balanza analítica
Reportar Cenizas en %","No Aplica","SOP 1003-1","2022/08/19 00:07:17.000","1","No Aplica","3"
"nit","860046874-9","LABORATORIO MEDICO VETERINARIO LMV SAS","Colombia","Bogotá D.C.","Bogotá D.C.","Calle 87  # 20  15","6017467100","www.lmv.com.co","gerencia@lmv.com.co","No Aplica","No Aplica","No Aplica","No Aplica","MÉTODO ANALÍTICO PARA LA DETECCIÓN DE ANTICUERPOS ANTI- GP51 PARA EL VIRUS DE LA LEUCOSIS BOVINA ENZOOTICA POR LA TÉCNICA DE ELISA COMPETITIVA INCUBACIÓN CORTA CON KIT IDVET","Suero en dilución, incubación, lavado, adición conjugado, incubación, lavado, adición solución de revelado, adición solución parada, lectura y reporte.","No Aplica","IDVet. Kit para la detección de anticuerpos anti-gP51 por Elisa de competición en sueros individuale","2022/08/19 00:07:17.000","0","No Aplica","3"
"nit","900515809-7","QUALISYSTEM S.A.S.","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 81 B # 8 A 43","4120911","No Reporta","direcciontecnica@qualisystemlab.com","No Aplica","No Aplica","No Aplica","No Aplica","Valoración de Espiramicina Adipato en Polvo para reconstituir por HPLC.","Identificación y cuantificación por HPLC del analito Espiramicina Adipato frente a un estándar de Trabajo de Espiramicina Adipato.","No Aplica","Determination of Metronidazole and Spiramycin in Tablets. Hadir M. Mayer y Rasha M. (2009)","2022/08/19 00:07:17.000","0","No Aplica","10"
"nit","900119338-1","Laboratorio Tecnianalisis S.A.S:","Colombia","Bogotá D.C.","Bogotá D.C.","Calle 73  # 20  81","(57)3118095666","www.tecnianalisis.com","luribe@tecnianalisis.com","No Aplica","No Aplica","No Aplica","No Aplica","Determinación del contenido de Silicio Total en Productos orgánicos usados como abonos o fertilizantes y enmiendas o acondicionadores de suelo.","Se descomponen los silicatos presentas en la muestra mediante la acción del ácido fluorhídrico.  Posteriormente se determina por Absroción Atómica.","No Aplica","NTC 5167. Productos para la industria agrícola. Productos orgánicos usados como abonos o fertiliante","2022/08/19 00:07:17.000","0","No Aplica","4"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Determinación del perfil de ácidos grasos (FAME)","Pesar 50mg de muestra de ensayo en un balón volumétrico y cuello de vidrio esmerilado. 
Adicione 2 ml de solución metanólica de NaOH (0.2 M) además adicione 3 perlas de ebullición agite, luego ajuste a un condensador de reflujo y  lleve a ebullición.
Realice el reflujo de la mezcla hasta que la solución se torne transparente, para la mayoría de los aceites esto tarda ±5min y pero para aceites saturados o de cadena larga pueden tardar hasta ±20 min.
Se retira el balón de la fuente de calor, se espera hasta que el flujo se detenga, se retira el condensador y se añaden 2 gotas de solución de fenolftaleína.
Luego se añade suficiente solución de ácido sulfúrico ± 20 gotas hasta que la solución se torne incolora y luego se agregan 2 gotas de fenolftaleína adicional para verificar.

Se ajusta el condensador y se lleva a ebullición nuevamente durante 5min, se retira el balón de la fuente de calor y se enfría bajo una corriente de agua.
Se retira el condensador y se añaden al balón 4ml de solución saturada de NaCl y se agita.
Añada 1ml de isooctano se tapa el balón y se agita vigorosamente durante 15 segundos.
Dejar en reposo hasta que se haya separado las dos fases.
La capa superior contiene los esteres metílicos.
NOTA: Para diluir la solución antes de la inyección, se hace uso de isooctano. 
Se inyecta la muestra en el cromatografo y se realiza la determinación.","No Aplica","NTC 5033, NTC 4967 y NTC 6261 vigentes","2022/08/19 00:07:17.000","1","No Aplica","3"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Determinación del perfil de ácidos grasos (FAME)","Pesar 50mg de muestra de ensayo en un balón volumétrico y cuello de vidrio esmerilado. 
Adicione 2 ml de solución metanólica de NaOH (0.2 M) además adicione 3 perlas de ebullición agite, luego ajuste a un condensador de reflujo y  lleve a ebullición.
Realice el reflujo de la mezcla hasta que la solución se torne transparente, para la mayoría de los aceites esto tarda ±5min y pero para aceites saturados o de cadena larga pueden tardar hasta ±20 min.
Se retira el balón de la fuente de calor, se espera hasta que el flujo se detenga, se retira el condensador y se añaden 2 gotas de solución de fenolftaleína.
Luego se añade suficiente solución de ácido sulfúrico ± 20 gotas hasta que la solución se torne incolora y luego se agregan 2 gotas de fenolftaleína adicional para verificar.

Se ajusta el condensador y se lleva a ebullición nuevamente durante 5min, se retira el balón de la fuente de calor y se enfría bajo una corriente de agua.
Se retira el condensador y se añaden al balón 4ml de solución saturada de NaCl y se agita.
Añada 1ml de isooctano se tapa el balón y se agita vigorosamente durante 15 segundos.
Dejar en reposo hasta que se haya separado las dos fases.
La capa superior contiene los esteres metílicos.
NOTA: Para diluir la solución antes de la inyección, se hace uso de isooctano. 
Se inyecta la muestra en el cromatografo y se realiza la determinación.","No Aplica","NTC 5033, NTC 4967 y NTC 6261 vigentes","2022/08/19 00:07:17.000","1","No Aplica","3"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Determinación del perfil de ácidos grasos (FAME)","Pesar 50mg de muestra de ensayo en un balón volumétrico y cuello de vidrio esmerilado. 
Adicione 2 ml de solución metanólica de NaOH (0.2 M) además adicione 3 perlas de ebullición agite, luego ajuste a un condensador de reflujo y  lleve a ebullición.
Realice el reflujo de la mezcla hasta que la solución se torne transparente, para la mayoría de los aceites esto tarda ±5min y pero para aceites saturados o de cadena larga pueden tardar hasta ±20 min.
Se retira el balón de la fuente de calor, se espera hasta que el flujo se detenga, se retira el condensador y se añaden 2 gotas de solución de fenolftaleína.
Luego se añade suficiente solución de ácido sulfúrico ± 20 gotas hasta que la solución se torne incolora y luego se agregan 2 gotas de fenolftaleína adicional para verificar.

Se ajusta el condensador y se lleva a ebullición nuevamente durante 5min, se retira el balón de la fuente de calor y se enfría bajo una corriente de agua.
Se retira el condensador y se añaden al balón 4ml de solución saturada de NaCl y se agita.
Añada 1ml de isooctano se tapa el balón y se agita vigorosamente durante 15 segundos.
Dejar en reposo hasta que se haya separado las dos fases.
La capa superior contiene los esteres metílicos.
NOTA: Para diluir la solución antes de la inyección, se hace uso de isooctano. 
Se inyecta la muestra en el cromatografo y se realiza la determinación.","No Aplica","NTC 5033, NTC 4967 y NTC 6261 vigentes","2022/08/19 00:07:17.000","1","No Aplica","3"
"nit","900515809-7","QUALISYSTEM S.A.S.","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 81 B # 8 A 43","4120911","No Reporta","direcciontecnica@qualisystemlab.com","No Aplica","No Aplica","No Aplica","No Aplica","Valoración de Fenbendazol en suspensión oral por HPLC.","Identificación y valoración del analito Fenbendazol frente al estándar primario de Fenbendazol.","No Aplica","Fenbendazol suspensión oral BP (Farmacopea Británica)","2022/08/19 00:07:17.000","0","No Aplica","35"
"Escritura Pública","12178","Laboratorios Roy H. Anderson S.A. de C.V.","México","No Reporta","Celaya","Calle Norte 11 Mza 1 Lote 1 SN Planta Baja Cd. Industrial Celaya Gto CP 38010","+524616118107","http://laboratoriosanderson.com/","rgutierrez@laboratoriosanderson.com","No Aplica","No Aplica","No Aplica","No Aplica","Fipronil","Se emplea un solvente que sea afín al ingrediente activo para disolver la muestra y mediante cromatografía de líquidos de alta resolución (HPLC), se lleva a cabo una separación de los distintos componentes por interacciones fisicoquímicas, permitiendo la cuantificación del I.A. usando un estándar como material de referencia.","No Aplica","Método interno mpt-p-115 basado en CIPAC 581 HANDBOOK J","2022/08/19 00:07:17.000","1","No Aplica","2"
"nit","901126484-1","MASCOLAB®","Colombia","Antioquia","Envigado","Calle 49 SUR # 45 A 300 Oficina1202, Centro Empresarial S48 Tower","3023888633","www.mascolab.com","gerenciamascolab@gmail.com","No Aplica","No Aplica","No Aplica","No Aplica","qPCR Aspergillus sp","Detección y cuantificación de florescencia emitida por las sondas de hidrolisis que se rompieron al pasar la taq polimerasa sobre ella en el momento de anillamiento de la PCR, el Quincher ubicado en el extremo 3´de la sonda deja de atenuar la señal y al estar lejos del floroforo ubicado en el extremo 5´ de la sonda, este último, se excita y cambia de longitud de onda gracias a un rayo de luz LED que la incide, este cambio, es detectado por un fotomultiplicador del rotor gene Q, el cual traduce esta señal, mostrando una curva sigmoide, en el cual traza un ct o ciclo de cuantificación, cuyo momento, es el punto de corte entre la linea de ruido y acumulación de la florencencia emitida por las sondas rotas que se excitaron, este valor ct o cq, es el que nos permite identificar un paciente positivo y cuantificar la carga parasitaria (virus, bacterias, hongos) según la curva estándar que predice el número de copias por micro litro en un modelo de regresión lineal.","No Aplica","TI-000","2022/08/19 00:07:17.000","0","No Aplica","88"
"nit","901126484-1","MASCOLAB®","Colombia","Antioquia","Envigado","Calle 49 SUR # 45 A 300 Oficina1202, Centro Empresarial S48 Tower","3023888633","www.mascolab.com","gerenciamascolab@gmail.com","No Aplica","No Aplica","No Aplica","No Aplica","qPCR Aspergillus sp","Detección y cuantificación de florescencia emitida por las sondas de hidrolisis que se rompieron al pasar la taq polimerasa sobre ella en el momento de anillamiento de la PCR, el Quincher ubicado en el extremo 3´de la sonda deja de atenuar la señal y al estar lejos del floroforo ubicado en el extremo 5´ de la sonda, este último, se excita y cambia de longitud de onda gracias a un rayo de luz LED que la incide, este cambio, es detectado por un fotomultiplicador del rotor gene Q, el cual traduce esta señal, mostrando una curva sigmoide, en el cual traza un ct o ciclo de cuantificación, cuyo momento, es el punto de corte entre la linea de ruido y acumulación de la florencencia emitida por las sondas rotas que se excitaron, este valor ct o cq, es el que nos permite identificar un paciente positivo y cuantificar la carga parasitaria (virus, bacterias, hongos) según la curva estándar que predice el número de copias por micro litro en un modelo de regresión lineal.","No Aplica","TI-000","2022/08/19 00:07:17.000","0","No Aplica","88"
"nit","891301549-6","NUTRIAVICOLA SA","Colombia","Valle del Cauca","Cali","Calle 64 NORTE # 5 BN 146 LOCAL10","4852945","https://huevosoro.com/","laboratoriona@nutriavicola.com","No Aplica","No Aplica","No Aplica","No Aplica","Procedimiento Detección de Salmonella por Ausencia-Presencia Método Tradicional","Se realiza pre enriquecimiento en agua peptonada y se hace necesario detectar la bacteria bajo el aislamiento en medios de cultivo altamente enriquecidos y selectivos para Salmonella spp. Dadas la selección de vitaminas tales como peptonas y extractos facilitan el crecimiento de la bacteria, el Tergitol adicionado inhibe gran parte de toda la flora acompañante y las colonias se podrán diferenciar por presentar un color negro dado por la formación de ácido sulfhídrico y cambios en el pH del medio por su indicador rojo de fenol. Se realiza prueba bioquímica incluyendo motilidad y la posterior confirmación con antisueros para factores polivalente O (A-G) y factores O:4 y O:9","No Aplica","ISO 6579-1:2017 Método Horizontal para la detección de Salmonella spp.","2022/08/19 00:07:17.000","0","No Aplica","80"
"nit","900319592-4","TEST LABORATORIO S.A.S","Colombia","Antioquia","Medellín","Carrera 45 D # 60  16 BarrioPrado centro","(4) 2542298","testlaboratorio.com","testlaboratorio.veterinario@gmail.com","No Aplica","No Aplica","No Aplica","No Aplica","Detección de anticuerpos específicos frente al virus de la parainfluenza bovina tipo 3 (PIV3)","SVANOVIR® PIV3-Ab es una prueba de ensayo inmunoabsorbente ligado a enzimas (ELISA) para la detección de anticuerpos específicos de PIV3 en muestras de suero o leche. El procedimiento del kit se basa en una ELISA indirecta en fase sólida. En este procedimiento, las muestras se exponen a pozos recubiertos con antígeno PIV3 no infeccioso en placas o tiras de microtitulación. Los anticuerpos PIV3 (si están presentes en la muestra de prueba) se unen al antígeno en el pozo. El conjugado de peroxidasa de rábano picante (HRP) añadido posteriormente forma un complejo con estos anticuerpos PIV3. El material no unido se elimina enjuagando antes de agregar una solución de sustrato. Posteriormente se desarrolla un color azul que se debe a la conversión del sustrato por el conjugado. Un resultado positivo está indicado por el desarrollo del color azul. La reacción se detiene mediante la adición de la solución frenadora y el color cambia a amarillo. El resultado puede leerse visualmente o mediante un fotómetro de microplacas, donde la densidad óptica (DO) se mide a 450 nm.","No Aplica","ELISA kit marca comercial SVANOVIR","2022/08/19 00:07:17.000","0","No Aplica","3"
"nit","900754314-8","GENTECH S.A.S","Colombia","Antioquia","Envigado","Carrera 46  # 48 C SUR 40 INT102","(574)4443885","No Reporta","gerencia@gentechbio.com","No Aplica","No Aplica","No Aplica","No Aplica","Determinación de ADN 4 Plex ( Actinobacillus pleuropneumoniae, Actinobacillus suis, Haemophillus parasuis y Streptococcus suis)","A partir de ADN aislado de las matrices mencionadas, se lleva a cabo la amplificación de marcadores (secuencias nucleotidicas)  de identificación específicos de  4 agentes bacterianos (Actinobacillus pleuropneumoniae, Actinobacillus suis, Haemophillus parasuis y Streptococcus suis)  por medio de amplificación de punto final y revelado por medio de electroforesis en gel de agarosa que permiten la identificación de ADN especifico de cada agente incluido.","No Aplica","The MIQE guidelines: minimum information for publication of quantitative real-time PCR experiments.","2022/08/19 00:07:17.000","0","No Aplica","4"
"nit","800216838-5","CORPORACIÓN CENTRO DE INVESTIGACIÓN DE LA ACUICULTURA DE COLOMBIA “CENIACUA”","Colombia","Bolívar","Cartagena","PUNTA CANOA","6659206","www.ceniacua.org","xcaraballo@ceniacua.org","No Aplica","No Aplica","No Aplica","No Aplica","Detección del Enterocytozoon Hepatopenaei (EHP)","La técnica de amplificación de ADN mediante la reacción en cadena de la polimerasa (PCR) nested es una técnica que consiste en la amplificación in vitro de un fragmento de ADN específico, para mejorar la sensibilidad y especificidad se realizan dos rondas de amplificación usando distintos pares de cebadores en cada una. La PCR está diseñada para la detección del gen de la proteína de la pared de las esporas (SWP) de EHP (SWP-PCR)-","No Aplica","Artículo aroenlak P, Sanguanrut P, Williams BAP, Stentiford GD, Flegel TW, Sritunyalucksana K,","2022/08/19 00:07:17.000","0","No Aplica","6"
"nit","900079175-5","CROMANAL SAS","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 65 A # 18 A 23","571-4848800","www.cromanal.com","gerencia@cromanal.com","No Aplica","No Aplica","No Aplica","No Aplica","Contenido de Sodio y Potasio","Método de absorción atómica llama - longitud de onda especifica","No Aplica","USP - CROMANAL","2022/08/19 00:07:17.000","0","No Aplica","4"
"nit","900836984-5","Campolab S.A.S.","Colombia","Valle del Cauca","Yumbo","Calle 15 B # 25 A 352 Km4 Autopista Cali Yumbo","6668041","No Reporta","cmendoza@campolab.com.co","No Aplica","No Aplica","No Aplica","No Aplica","Carbono Orgánico Oxidable del Extracto Húmico (EHT)","Tome una cantidad de muestra adecuada previamente tratada con hidróxido de sodio, y adicione solución oxidante (mezcla sulfocrómica) para consumir la materia orgánica oxidable. La cantidad de analito es proporcional a la absorción de radiación electromagnética involucrada en la prueba.","No Aplica","NTC 5403 Determinación de Materia Orgánica","2022/08/19 00:07:17.000","0","No Aplica","6"
"nit","860026895-8","ITALCOL SA","Colombia","Cundinamarca","Funza","Kilómetro 13 VIA #  OCCIDENTE  FUNZA","4221360","No Reporta","alejandrorojas@italcol.com","No Aplica","No Aplica","No Aplica","No Aplica","Cuantificación de digestibilidad con pepsina en Proteína digerible en Subproductos origen animal por Volumetría por método Kjeldahl.","DIGESTIÓN EN BLOQUE – DESTILACIÓN -TITULACIÓN (KJELDAHL)","No Aplica","LCI-TA-011 BASADO EN AOAC 971.09 - ISO 6655:1997 DETERMINACIÓN DE PROTEÍNA DIGESTIBLE EN PEPSINA","2022/08/19 00:07:17.000","0","No Aplica","3"
