"nombre","nit","tipo_empresa","espyme","ubicacion","fecha_creacion","pais","departamento","municipio","codigo_categoria_principal","descripcion_categoria_principal","tipo_doc_representante_legal","num_doc_representante_legal","nombre_representante_legal","codigo"
"INSTITUCION EDUCATIVA SAN LUIS","811044055","Otras Entidades públicas","No","No Definido","2017-05-16T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702083445"
"RESGUARDO INDIGENA TOTARCO TAMARINDO","934459217","Otras Entidades públicas","No","No Definido","2020-07-24T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710546441"
"Ana Maria Fonseca Rojas","52824988","Persona Natural colombiana","No","No Definido","2022-03-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","52824988","Ana Maria Fonseca Rojas","717288211"
"INGRI JOHANA MEZA CALLE","30582210","Persona Natural colombiana","No","No Definido","2022-03-05T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","30582210","INGRI JOHANA MEZA CALLE","717296149"
"SENA DIRECCIÓN REGIONAL GUAJIRA","899999034","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2016-05-23T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","700918139"
"INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL CAMEN","8130058172","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-08-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705035350"
"MARTHA LUCIA SANCHEZ HOLGUIN","31168011","Persona Natural colombiana","No","No Definido","2022-08-08T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","31168011","MARTHA LUCIA SANCHEZ HOLGUIN","718722952"
"EMPRESA SOCIAL DEL ESTADO GUAPI ESE","900146012","Otras Entidades públicas","No","No Definido","2016-06-01T00:00:00.000","No Definido","Cauca","Guapi","ND","No Definido","No Definido","No Definido","No Definido","700947047"
"HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO","890001098","Otras Entidades públicas","No","No Definido","2019-01-17T00:00:00.000","No Definido","Quindío","Filandia","ND","No Definido","No Definido","No Definido","No Definido","706335239"
"RESGUARDO INDIGENA PIJAO PALERMO","8098089646","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-07-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710364126"
"eduardo luis canales pacheco","1003284172","Otras Entidades públicas","No","No Definido","2017-12-24T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703532010"
"INSTITUCION EDUCATIVA EL DESCANSO","813005694","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-08-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705034916"
"CONSORCIO MITIGACION BOGOTA 2022","No Definido","Consorcio","No","No Definido","2022-04-27T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","717700165"
"JOSE FERNANDO ORLANDO ACUÑA","1051658163","Otras Entidades públicas","No","No Definido","2020-04-28T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709645204"
"REFRILLANOS2022","901584139","Unión Temporal","No","No Definido","2022-03-09T00:00:00.000","No Definido","Meta","Villavicencio","ND","No Definido","No Definido","No Definido","No Definido","717323125"
"lu nelly cañon moreno","21174127","Otras Entidades públicas","No","No Definido","2021-07-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","714471612"
"RODOLFO VIDAL CABEZA WILLIE","73187385","Otras Entidades públicas","No","No Definido","2018-10-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705325983"
"INSTITUCION EDUCATIVA CAMILO TORRES RESTREPO","800050998","Otras Entidades públicas","No","No Definido","2018-09-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705282986"
"LESLY MAGNOLIA TRIANA SALAZAR","1022926348","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-07-10T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710391251"
"CONTRALORIA DE CUNDINAMARCA","899999117","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-07-04T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","704789056"
"INSTITUCION EDUCATIVA VILLA ESTER","900264398","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","718730245"
"Asociación de padres de usuarios de los hogares comunitarios de bienestar amigos del progreso","808000118","Otras Entidades públicas","No","No Definido","2020-02-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709003552"
"INSTITUCION EDUCATIVA DISTRITAL DEL BARRIO SIMON BOLIVAR","800201582","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-02-01T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703931857"
"ALCALDÍA MUNICIPIO DE CAIMITO","892200058","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-01-28T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706437084"
"ESE HOSPITAL SAN LUIS BELTRAN","890981848","Otras Entidades públicas","No","No Definido","2021-06-01T00:00:00.000","No Definido","Antioquia","Envigado","ND","No Definido","No Definido","No Definido","No Definido","713862415"
"EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL OCCIDENTE","807008843","Otras Entidades públicas","No","No Definido","2018-08-09T00:00:00.000","No Definido","Santander","Bucaramanga","ND","No Definido","No Definido","No Definido","No Definido","705003580"
"ASOCIACION CENTRO VIDA Y ADULTO MAYOR  SANTA LAURA MONTOYA","900667598","Asociaciones","No","No Definido","2017-09-18T00:00:00.000","No Definido","Cundinamarca","Nocaima","ND","No Definido","No Definido","No Definido","No Definido","702615725"
"Colpryst Asesores Ltda","800105845","Persona Natural colombiana","No","No Definido","2020-08-28T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","79324622","OSCAR HERNANDO GUERRERO PIÑEROS","710927740"
"Servicio Nacional de Aprendizaje Sena - Bolivar","899999034","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-09-06T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702553157"
"MARIA PAOLA PARODI GARCIA","1065995647","Otro","No","No Definido","2022-08-08T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1065995647","MARIA PAOLA PARODI GARCIA","718728066"
"institucion educativa las villas","832002443","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-04-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","713180453"
"corporación casa de la cultura Luis Antonio Sánchez Rizo","9009963690","Otras Entidades públicas","No","No Definido","2018-09-28T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705288009"
"Empresa de Acueducto y Alcantarillado de Bogota","899999094","Otras Entidades públicas","No","No Definido","2019-12-12T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708198189"
"ASOCIACION DE PADRES CENTRO DE DESARROLLO INFANTIL CDI PANAGUA","800200798","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-01-18T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706344314"
"CENTRO EDUCATIVO GABRIELA MISTRAL","9000637263","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2016-09-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","701255150"
"Maria Liliana Baquero","40436329","Otro","No","No Definido","2022-08-08T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","40436329","Maria Liliana Baquero","718725708"
"AGROBOLSA S.A. COMISIONISTA DE BOLSA","830103828","Asociaciones","No","No Definido","2017-07-14T00:00:00.000","No Definido","Huila","Neiva","ND","No Definido","No Definido","No Definido","No Definido","702296203"
"INSTITUCION EDUCATIVA DISTRIAL VILLAS DE SAN PABLO","901079125","Otras Entidades públicas","No","No Definido","2019-10-23T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","707901435"
"NATALI ELIZABETH RIASCOS VELA","1085910800","Otras Entidades públicas","No","No Definido","2018-01-25T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703873372"
"RESGUARDO INDIGENA COREGUAJE DE LA TEOFILA","900521126","Asociaciones","No","No Definido","2018-09-17T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705217545"
"CONCEJO MUNICIPAL DE CONCEPCION","890983718","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-10-17T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705396919"
"jimeneztrujillo","1061601392","Otras Entidades públicas","No","No Definido","2021-09-06T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","715022356"
"Bernardo Javier Sanchez loaiza","6197440","Otras Entidades públicas","No","No Definido","2020-07-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710614017"
"EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA LUCIA CUCAITA","820003388","Otras Entidades públicas","No","No Definido","2020-05-11T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709778716"
"alcaldia de chiquiza","800099723","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-07-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702372012"
"NELSY ESMERALDA RUBIO VALDERRAMA","1094352012","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-10-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711455279"
"ANGELA VIVIANA BENAVIDES MONTENGRO","1085253761","Otras Entidades públicas","No","No Definido","2018-06-20T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704702562"
"ICBF REGIONAL AMAZONAS","899999239","Otras Entidades públicas","No","No Definido","2018-03-14T00:00:00.000","No Definido","Amazonas","Leticia","ND","No Definido","No Definido","No Definido","No Definido","704147271"
"INSTITUTO COLOMBIANO AGROPECUARIO - ICA SECCIONAL NORTE DE SANTANDER","8999990697","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-03-13T00:00:00.000","No Definido","Norte de Santander","Cúcuta","ND","No Definido","No Definido","No Definido","No Definido","709212286"
"CENTRO CULTURAL BACATA DE FUNZA 2","832006487","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-05-23T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","707138145"
"ARMADA NACIONAL","8230001882","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-10-05T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702735069"
"UPRES VALLE","901361882","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-02-24T00:00:00.000","No Definido","Valle del Cauca","Cali","ND","No Definido","No Definido","No Definido","No Definido","709023915"
"Sociedad Portuaria Rio Grande de la Magdalena S.A","900053808","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-07-10T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704826049"
"FERNELLY LAVADO CORREA","16725423","Otras Entidades públicas","No","No Definido","2018-11-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705598555"
"EMPRESA DE SERVICIOS PÚBLICOS DEL MUNICIPIO DE LA CELIA S.A. E.S.P.","800091379","Otras Entidades públicas","No","No Definido","2017-09-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702586348"
"MUNICIPIO DE SAN ANDRES DE CUERQUIA","890981868","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-04-10T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704279173"
"LEIDY JULIED LOPEZ ROJAS","53930331","Asociaciones","No","No Definido","2018-12-28T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706097433"
"Felix Valderrama","80249655","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","80249655","Felix Valderrama","718732100"
"franklin alberto romero romero","79471776","Otras Entidades públicas","No","No Definido","2021-03-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","713065381"
"KAREN DAYANNA MORENO RODRIGUEZ","1023980328","Otras Entidades públicas","No","No Definido","2020-07-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710509043"
"POLICIA NACIONAL..","800141397","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-04-01T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709383517"
"PERSONERIA DE FLORIAN SANTANDER","890209640","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-04-18T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704324565"
"JOHN ALEXANDER BLANCO FONSECA","79856006","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-05-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704441534"
"CONTRALORIA GENERAL DE LA REPUBLICA-GERENCIA RISARALDA","899999067","Otras Entidades públicas","No","No Definido","2020-01-28T00:00:00.000","No Definido","Risaralda","Pereira","ND","No Definido","No Definido","No Definido","No Definido","708705751"
"INSTITUCION EDUCATIVA HERNAN TORO AGUDELO","811017537","Otras Entidades públicas","No","No Definido","2022-07-12T00:00:00.000","No Definido","Antioquia","Medellín","ND","No Definido","No Definido","No Definido","No Definido","718364839"
"EMPRESAS PUBLICAS DE GARZON","891180074","Otras Entidades públicas","No","No Definido","2019-10-10T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","707840013"
"ALCALDÍA  DE MEDIO SAN JUAN (ANDAGOYA)","8180012062","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-10-16T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705390219"
"Subred integrada de servicios de  Salud","900958564","Otras Entidades públicas","No","No Definido","2017-12-11T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703358390"
"SENA","18003044","Otras Entidades públicas","No","No Definido","2017-11-06T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702975244"
"ESTABLECIMIENTO PUBLICO AMBIENTAL BARRANQUILLA VERDE","901034433","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-06-01T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709998017"
"ALCALDIA MUNICIPIO DE URAMITA","890984575","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-04-10T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704277557"
"MUNICIPIO DE BETULIA+","890208119","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-07-14T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","710434549"
"Vortal Operationsq","505141019","No Definido","No","No Definido","2015-02-16T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","700002017"
"INSTITUCIÓN EDUCATIVA AGROPECUARIA MARCO FIDEL SUAREZ","9001945411","Otras Entidades públicas","No","No Definido","2016-01-31T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","700593072"
"NEIL ENRIQUE RADA GOMEZ","1118864786","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1118864786","NEIL ENRIQUE RADA GOMEZ","718733728"
"MUNICIPIO TORO VALLE","891900985","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-04-06T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704259829"
"MINISTERIO DEL TRABAJO DIRECCION TERRITORIAL BOLIVAR","806011177","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-01-18T00:00:00.000","No Definido","Bolívar","Cartagena","ND","No Definido","No Definido","No Definido","No Definido","703790782"
"Fondo Financiero de Proyectos de Desarrollo","1023871644","Otras Entidades públicas","No","No Definido","2018-11-16T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705664423"
"INSTITUCIÓN EDUCATIVA TÉCNICA MARÍA AUXILIADORA","890701777","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-02-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706667086"
"Christmas Farah S.A.S.","900771417","Sociedad por acciones simplificada","Si","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","16646461","Christian Farah Zaccour","718735848"
"SENA REGIONAL RISARALDA Grupo de Apoyo Administrativo Mixto","899999034","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-02-01T00:00:00.000","No Definido","Risaralda","Pereira","ND","No Definido","No Definido","No Definido","No Definido","703932673"
"INSTITUCION EDUCATIVA MUNICIPAL GUILLERMO QUEVEDO ZORNOZA","832002561","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-01-16T00:00:00.000","No Definido","Cundinamarca","Zipaquirá","ND","No Definido","No Definido","No Definido","No Definido","706316783"
"Abogado Carlos Arturo Salazar","71386388","Otras Entidades públicas","No","No Definido","2019-04-25T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706990520"
"Jasmith Alicia Caicedo Ramirez","40398839","Otro","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","40398839","Jasmith Alicia caicedo Ramirez","718739279"
"NESTOR FIDEL PEREZ VASQUEZ","18777286","Persona Natural colombiana","No","No Definido","2022-01-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","18777286","NESTOR FIDEL PEREZ VASQUEZ","716432315"
"ASOCIACION MUNICIPAL DE USUSARIOS CAMPESINJOS DE ARGELIA VALLE","900874478","Asociaciones","No","No Definido","2018-05-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704539295"
"PARQUES NACIONALES NATURALES DE COLOMBIA-SUBCUENTA FONDO NACIONAL AMBIENTAL","901037393","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-01-25T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703871210"
"PAOLA ANDREA GRAJALES SALAZAR","1088294778","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-11-17T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711796466"
"INSTITUCION EDUCATIVA TECNICA LA CEIBA","809007159","Otras Entidades públicas","No","No Definido","2020-01-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708737101"
"Karla Sofia Guerra Montes","1143465104","Persona Natural colombiana","No","No Definido","2022-01-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1143465104","Karla Sofia Guerra Montes","716416110"
"MUNICIPIO DE CIENEGA","891801988","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-01-10T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703683508"
"BATALLÓN DE A.S.P.C. No 18 ST. RAFAEL ARAGONA","834000726","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-11-23T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703179150"
"ALCALDIA MUNICIPAL DE SUTATAUSA","899999476","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-04-30T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","704393404"
"Nestor Mauricio Cardenas Cruz","79708472","Persona Natural colombiana","No","No Definido","2022-06-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","79708472","Nestor Mauricio Cardenas Cruz","718149602"
"SUBRED CENTRO ORIENTE","1026287598","Otras Entidades públicas","No","No Definido","2021-02-18T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712663939"
"JUAN SEBASTIAN GUTIERREZ LAGUNA","1110601839","Persona Natural colombiana","No","No Definido","2021-08-31T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1110601839","JUAN SEBASTIAN GUTIERREZ LAGUNA","714940491"
"alcaldia de candelaria","1113522293","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-09-17T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","715159307"
"AREA METROPOLITANA CENTRO OCCIDENTE","891410902","Otras Entidades públicas","No","No Definido","2017-11-30T00:00:00.000","No Definido","Risaralda","Pereira","ND","No Definido","No Definido","No Definido","No Definido","703244210"
"Yenis Yulieth Gonzalez Ayala","53103369","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","53103369","yenis yulieth gonzalez ayala","718739055"
"ESE CENTRO DE SALUD SAN VICENTE FERRER","820003431","Otras Entidades públicas","No","No Definido","2018-02-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704031087"
"Jenny Maritza Martinez Baron","52856309","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-01-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703916270"
"EMPRESA DE SERVICIOS PUBLICOS DE PUERTO LEGUIZAMO","846000021","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-10-29T00:00:00.000","No Definido","Putumayo","Leguízamo","ND","No Definido","No Definido","No Definido","No Definido","702901430"
"ALCALDIA MUNICIPAL DE TOLUVIEJO","800100751","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-08-22T00:00:00.000","No Definido","Sucre","Tolú Viejo","ND","No Definido","No Definido","No Definido","No Definido","702474230"
"CONCEJO MUNICIPAL DE LA UNION ANTIOQUIA","890981995","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2016-01-28T00:00:00.000","No Definido","Antioquia","La Unión","ND","No Definido","No Definido","No Definido","No Definido","700586035"
"CONCEJO MUNICIPAL PAZ DE ARIPORO","90219184","Otras Entidades públicas","No","No Definido","2018-01-18T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703789487"
"nieves yesenia amaya oviedo","1010225355","Asociaciones","No","No Definido","2018-06-16T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704680172"
"JAVIER YESID HERRERA ORDUZ","1096959293","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1096959293","JAVIER YESID HERRERA ORDUZ","718733330"
"subred integrada de salud sur E.S.E","900298372","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-09-24T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","715244398"
"DAVID JOSE GONZALEZ DAZA","1140876063","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1140876063","DAVID JOSE GONZALEZ DAZA","718729577"
"MUNICIPIO DE SANTA ROSA DE VITERBO","800039213","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-01-03T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703629840"
"HOSPITAL SAN JUAN DE DIOS DE HONDA","890700666","Otras Entidades públicas","No","No Definido","2018-02-28T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704067289"
"Valentina Quintero","900858554","Asociaciones","No","No Definido","2017-07-12T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702288515"
"RICARDO CASTIBLANCO BONILLA","7307388","Persona Natural colombiana","Si","No Definido","2019-05-10T00:00:00.000","No Definido","Boyacá","Villa De Leyva","ND","No Definido","No Definido","7307388","RICARDO CASTIBLANCO BONILLA","707069761"
"EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO","890801699","Otras Entidades públicas","No","No Definido","2018-01-05T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703646109"
"alcaldia municipal de jurado - chocó","891680402","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-01-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712293075"
"COLEGIO LOS COMUNEROS OSWALDO GUAYASAMIN I.E.D.","830041513","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-11-23T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703175166"
"PERSONERIA MUNICIPAL DE SUPIA","8908011503","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-06-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704661495"
