"titulo","materia","autor","dependencia","resumen","ano_publicacion","publico","ubicacion","contacto","isbn","idioma"
"Mapa de riesgos del departamento de Santander 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Santander, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=M26alNxDrTM7R2cG3h_jLw==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Sucre 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Sucre, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/biblioteca/Fichadocumento.aspx?cibertecaD=rCGup2dDCj6kikKGMhx6xQ==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Tolima 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Tolima, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/biblioteca/Fichadocumento.aspx?cibertecaD=lP6p3rgX0MTijNyMrczx9A==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Valle del Cauca 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento del Valle del Cauca, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/biblioteca/Fichadocumento.aspx?cibertecaD=8xZiTx6CzgZw7Pjmr8bhGg==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Vaupés 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento del Vaupés, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/biblioteca/Fichadocumento.aspx?cibertecaD=PjN/nXn5KwmQfxW2su_68w==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Vichada 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento del Vichada, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/biblioteca/Fichadocumento.aspx?cibertecaD=m6WezUREVRMT1Xk7aRzaFA==","contacto@presidencia.gov.co","No","Español"
"Lineamiento para la articulación con la RODHI","Red de Observatorios, Red Nacional de Observatorios, Derechos Humanos, lineamientos","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Unidad de Atención y Reparación Integral a las Víctimas (UARIV)

Ministerio del Interior","Consejería Presidencial para los Derechos Humanos","Lineamiento para la articulación de los subcomités territoriales de prevención con los observatorios que conforman la Red Nacional de Observatorios de Derechos Humanos y Derecho Internacional Humanitario RODHI, con el propósito de obtener insumos para la toma de decisiones en materia de prevención, protección y garantías de no repetición.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/biblioteca/Fichadocumento.aspx?cibertecaD=KllRKlr/QRnyTa3Izr14Xw==","contacto@presidencia.gov.co","No","Español"
"Metodología para la conformación e implementación de Observatorios de DDHH","Guía Red de Observatorios, lineamientos, Red Nacional de Observatorios","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","En el presente documento se adelanta una de estas iniciativas a través de la descripción de una herramienta para el desarrollo integral de los observatorios de derechos humanos.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/biblioteca/Fichadocumento.aspx?cibertecaD=_C5gx4PH_/uX4ngI583p9Q==","contacto@presidencia.gov.co","No","Español"
"Balance de la fase de alistamiento para la Construcción del Plan de Acción en Derechos Humanos","Plan de Acción en Derechos Humanos, Derechos Humanos","Presidencia de la República de Colombia, Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","A partir de una construcción participativa entre sociedad civil, organizaciones internacionales e instituciones gubernamentales, se definió que para el actual proceso, el objetivo del Plan Nacional de Acción de Derechos Humanos (PNADDHH) es garantizar la promoción, protección y goce efectivo de los derechos humanos, el fortalecimiento de las instituciones encargadas de trabajar temas relacionados con estos, a través de estrategias que impulsen y desarrollen las diferentes políticas públicas existentes y necesarias en esta materia, así como la ratificación y el cumplimiento de los diferentes instrumentos internacionales y las recomendaciones del sistema internacional de los derechos humanos.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/Prensa/2018/Documents/Documento%20Balance%20Fase%20de%20Alistamiento.pdf","contacto@presidencia.gov.co","No","Español"
"Mapa Nacional de Vulneraciones a los Derechos Civiles 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","El mapa de riesgo de vulneración a los derechos 2017, es el resultado de un ejercicio interinstitucional que integra información en tres grandes categorías de análisis (Vulneraciones, factores de riesgo y capacidades institucionales), cuyo propósito principal es identificar el nivel de riesgo que tienen los municipios, para entregar insumos que sirvan a la toma de decisiones y la acción institucional en los territorios que tienen mayores afectaciones y factores de riesgo, así como con insuficiente capacidad institucional.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/biblioteca/Fichadocumento.aspx?cibertecaD=k9vMyygNohzkm88bqAh_0g==","contacto@presidencia.gov.co","No","Español"
"Informe de Gobierno Política de atención y reparación a víctimas","Política de atención y reparación a víctimas","Presidencia de la República de Colombia","Consejería Presidencial para los Derechos Humanos","El cumplimiento de las expectativas del Gobierno Nacional con relación a la política pública requiere el compromiso de varias instituciones y sectores del Estado; por ello, el gobierno colombiano creó e implementó el Sistema Nacional de Atención y Reparación Integral a las Víctimas, que incluye instancias del ámbito nacional, territorial y
local, con representación de las víctimas, coordinado por la Unidad para las Víctimas, permitiendo avanzar en el proceso de reparación de las víctimas y garantizando el goce de derechos, en busca de mayores impactos efectivos, dada la intersectorialidad de la política.","2019","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/Prensa/2018/Documents/informeactualizadoUnidadVictimas.pdf","contacto@presidencia.gov.co","No","Español"
"Análisis comparativo situacional del derecho a la vida y la integridad personal en Norte de Santander 2017_2018","Derechos Humanos, Observatorio de Derechos Humanos, Red Nacional de Derechos Humanos","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","El presente documento es producto del proceso de fortalecimiento del trabajo de articulación en red de los observatorios del Nodo Norte de Santander, mismo que da continuidad al análisis situacional del derecho a la vida y la integridad personal en el departamento Norte de Santander, presentado en el informe 2017.","2019","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/biblioteca/Fichadocumento.aspx?cibertecaD=1tE0pyuyzgIqyacURiUa9Q==","contacto@presidencia.gov.co","No","Español"
"Informe de Homicidios Contra Líderes Sociales y Defensores de Derechos Humanos (2010 - 2019)","Líderes Sociales, Defensores de Derechos Humanos","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","Informe de Homicidios contra líderes sociales y defensores de derechos humanos 2010 - 2019, tiene por objetivo hacer un análisis del comportamiento a nivel nacional de la ya mencionada problemática. Para ello, el documento estará dividido en seis apartados tras los cuales se realizan las conclusiones. Vale mencionar, antes que nada, que el balance del fenómeno en ningún momento desconoce lo valiosa e importante que representa cualquier vida humana.","2019","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/Prensa/2019/Documents/Informe-LS-Junio2019.pdf","contacto@presidencia.gov.co","No","Español"
"Informe de Homicidios Contra Líderes Sociales y Defensores de Derechos Humanos (2010 - 2019) Actualización","Líderes Sociales, Defensores de Derechos Humanos","Presidencia de la República de Colombia, Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","Informe de Homicidios contra líderes sociales y defensores de derechos humanos 2010 - 2019, tiene por objetivo hacer un análisis del comportamiento a nivel nacional de la ya mencionada problemática. Para ello, el documento estará dividido en seis apartados tras los cuales se realizan las conclusiones. Vale mencionar, antes que nada, que el balance del fenómeno en ningún momento desconoce lo valiosa e importante que representa cualquier vida humana.","2019","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/Prensa/2019/Documents/INFORME%20LDDH%20ACTUALIZADO%2017%20DE%20JULIO_V2.pdf","contacto@presidencia.gov.co","No","Español"
"Informe de Homicidios Contra Líderes Sociales y Defensores de Derechos Humanos (2016 - 2019)","Líderes Sociales, Defensores de Derechos Humanos","Presidencia de la República de Colombia, Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","Informe de Homicidios contra líderes sociales y defensores de derechos humanos 2016 - 2019, tiene por objetivo hacer un análisis del comportamiento a nivel nacional de la ya mencionada problemática. Para ello, el documento estará dividido en seis apartados tras los cuales se realizan las conclusiones. Vale mencionar, antes que nada, que el balance del fenómeno en ningún momento desconoce lo valiosa e importante que representa cualquier vida humana","2019","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/Prensa/2019/Documents/Informe%20li%CC%81deres%20-23102019%20VF.pdf","contacto@presidencia.gov.co","No","Español"
"Línea de Política Pública de Prevención del reclutamiento, utilización, uso y violencia sexual contra niños, niñas y adolescentes por parte de grupos armados organizados y grupos delictivos organizados.","Prevención de reclutamiento, utilización y violencia sexual contra niños, niñas y adolescentes por grupos armados al margen de la ley y por grupos de delincuencia organizada","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales 

Secretaría Técnica de la Comisión Intersectorial para la prevención de reclutamiento, utilización y violencia sexual contra niños, niñas y adolescentes por grupos armados al margen de la ley y por grupos de delincuencia organizada","Consejería Presidencial para los Derechos Humanos","Línea de Política Pública de Prevención del reclutamiento, utilización, uso y violencia sexual contra niños, niñas y adolescentes por parte de grupos armados organizados y grupos delictivos organizados busca prevenir el reclutamiento, la utilización, uso y la violencia sexual contra niños, niñas y adolescentes por parte de grupos armados ilegales.","2019","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/Prensa/2019/Documents/191119-Linea-pol%C3%ADtica-Prevenci%C3%B3n-RUUVS.pdf","contacto@presidencia.gov.co","No","Español"
"Conociendo los Derechos Humanos","Derechos y Deberes Humanos, educación en derechos humanos para niños","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","Cartilla lúdica para que los niños y niñas entre 6 y 12 años conozcan y aprendan sobre sus derechos y deberes. Está completamente ilustrada, incluye actividades de aprendizaje y espacios para colorear.","2019","Niños y niñas entre 6 y 12 años, profesores y ciudadanos.","http://www.derechoshumanos.gov.co/Prensa/Documents/Al_derecho_y_al_deber/CARTILLLA_DDHH_NI%C3%91OS.pdf","contacto@presidencia.gov.co","No","Español"
"Aprendiendo más sobre nuestros Derechos y Deberes","Derechos y Deberes Humanos, educación en derechos humanos para adolescentes","Presidencia de la República de Colombia, Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","Cartilla lúdica para que los adolescentes entre 13 y 17 años conozcan y aprendan sobre sus derechos y deberes a través de análisis de casos y preguntas de reflexión. Está completamente ilustrada e incluye actividades para colorear.","2019","Niños y niñas entre 13 y 17 años, profesores y ciudadanos.","http://www.derechoshumanos.gov.co/Prensa/Documents/Al_derecho_y_al_deber/cartilla%20final%20adolescentes.pdf","contacto@presidencia.gov.co","No","Español"
"Informe de Homicidios Contra Líderes Sociales y Defensores de Derechos Humanos (2016 - 2019) Actualización","Líderes Sociales, Defensores de Derechos Humanos","Presidencia de la República de Colombia, Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","Informe de Homicidios contra líderes sociales y defensores de derechos humanos 2016 - 2019, tiene por objetivo hacer un análisis del comportamiento a nivel nacional de la ya mencionada problemática. Para ello, el documento estará dividido en seis apartados tras los cuales se realizan las conclusiones. Vale mencionar, antes que nada, que el balance del fenómeno en ningún momento desconoce lo valiosa e importante que representa cualquier vida humana","2019","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/Prensa/2019/Documents/Informe%20li%CC%81deres%20-%2017%20DICIEMBRE%20de%202019.pdf","contacto@presidencia.gov.co","No","Español"
"Informe al Congreso 2019 Iván Duque Márquez","Rendición de Cuentas","Departamento Administrativo de la Presidencia de la República (DAPRE)","DAPRE","Informe al Congreso 2019 Iván Duque Márquez","2019","Ciudadanía General","https://dapre.presidencia.gov.co/oci/DocumentosOCI/Informe_congreso_2019-IDM.pdf","contacto@presidencia.gov.co","No","Español"
"Informe al Congreso 2019 DAPRE","Rendición de Cuentas","Departamento Administrativo de la Presidencia de la República (DAPRE)","DAPRE","Informe al Congreso 2019 DAPRE","2019","Ciudadanía General","https://dapre.presidencia.gov.co/oci/DocumentosOCI/informe-congreso-dapre-2019.pdf","contacto@presidencia.gov.co","No","Español"
"Informe de Homicidios Contra Líderes Sociales y Defensores de Derechos Humanos (2016 - 2019)","Líderes Sociales, Defensores de Derechos Humanos","Presidencia de la República de Colombia, Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","Informe de Homicidios contra líderes sociales y defensores de derechos humanos 2016 - 2019, tiene por objetivo hacer un análisis del comportamiento a nivel nacional de la ya mencionada problemática. Para ello, el documento estará dividido en seis apartados tras los cuales se realizan las conclusiones. Vale mencionar, antes que nada, que el balance del fenómeno en ningún momento desconoce lo valiosa e importante que representa cualquier vida humana.","2020","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/Prensa/2020/Documents/Informe%20Homicidios%20li%CC%81deres%20-%20Corte(14%20Enero%20de%202020).pdf","contacto@presidencia.gov.co","No","Español"
"Análisis del mapa de riesgo de vulneración a los Derechos Humanos 2016","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Análisis del mapa de riesgo de vulneración a los derechos humanos para el período 2016, en el marco del decreto 4800 de 2011","2020","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/biblioteca/Fichadocumento.aspx?cibertecaD=WoLnAxhpB_o_dJ5zoHIYzw==","contacto@presidencia.gov.co","No","Español"
"Informe al Congreso de la República 2020 Iván Duque Márquez","Rendición de Cuentas","Departamento Administrativo de la Presidencia de la República (DAPRE)","DAPRE","Juntos Construimos País","2020","Ciudadanía General","https://dapre.presidencia.gov.co/oci/DocumentosOCI/Informe_congreso_2020-IDM.pdf","contacto@presidencia.gov.co","No","Español"
"Informe al Congreso 2020 DAPRE","Rendición de Cuentas","Departamento Administrativo de la Presidencia de la República - DAPRE","DAPRE","Mayo 31 - 2019 • Mayo 31 - 2020","2020","Ciudadanía General","https://dapre.presidencia.gov.co/oci/DocumentosOCI/informe-congreso-dapre-2020.pdf","contacto@presidencia.gov.co","No","Español"
"Informe al Congreso de la República del DAPRE 2021","Rendición de Cuentas","DAPRE","DAPRE","Departamento Administrativo de la Presidencia de la República - DAPRE Mayo 31 - 2020 • Mayo 31 - 2021","2021","Ciudadanía General","https://dapre.presidencia.gov.co/oci/DocumentosOCI/Informe-congreso-dapre-2021.pdf","contacto@presidencia.gov.co","No","Español"
"Informe al Congreso de la República 2021 Iván Duque Márquez","Rendición de Cuentas","DAPRE","DAPRE","Vacunación y Reactivación","2021","Ciudadanía General","https://dapre.presidencia.gov.co/oci/DocumentosOCI/Informe_congreso_2021-IDM.pdf","contacto@presidencia.gov.co","No","Español"
"Estrategia Nacional Pedagógica y de Prevención del Castigo físico, tratos crueles, humillantes o degradantes contra niñas, niños y adolescentes 2022 - 2030","Niñez y Adolescencia","Consejera Presidencial para la Niñez y la Adolescencia","Consejera Presidencial para la Niñez y la Adolescencia","El Gobierno nacional definió en el Plan Nacional de Desarrollo 2018-2022 “Pacto por Colombia, pacto por la equidad” la meta de reducción de la tasa de violencia contra niñas, niños y adolescentes en 14,3%. Para ello, estableció, entre otras acciones, el fortalecimiento de las familias como garantes de un entorno seguro, de afecto, crecimiento y protección de los derechos de la niñez y la adolescencia.","2021","Ciudadanía General","http://www.deceroasiempre.gov.co/Prensa/CDocumentacionDocs/estrategia-prevencion-Castigo-fisico-2021_es.pdf","contacto@presidencia.gov.co","978-958-53100-1-8","Español"
"Modelo de asistencia técnica
para el fortalecimiento de
capacidades de las y los
servidores públicos en
Crianza Amorosa + Juego","Niñez y Adolescencia","Corporación Juego y Niñez","Consejería Presidencial para la Niñez y la Adolescencia","El Convenio de Asociación No. 203- 21 suscrito entre el Departamento  Administrativo de la Presidencia de la República, a través de la  Consejería Presidencial para la Niñez  y la Adolescencia, y la Corporación  Juego y Niñez, propone la formulación  e implementación de un modelo de  asistencia técnica con participación de  42 municipios de los 32 departamentos  del país, con el objetivo de fortalecer  las comprensiones sobre la crianza con  amor y el juego como derecho y factor protector, transformando imaginarios y  prácticas que naturalizan las violencias  contra niñas, niños y adolescentes.","2021","Ciudadanía General","http://www.deceroasiempre.gov.co/Prensa/CDocumentacionDocs/Modelo-Asistencia-Tecnica-Crianza-AmorosaJuego-2021.pdf","contacto@presidencia.gov.co","No","Español"
"Brújula 2022","Niñez y Adolescencia","Corporación Juego y Niñez – CJN","Consejería Presidencial para la Niñez y la Adolescencia","Somos más fuertes! Unaño desde el inicio de la pandemia causada por el COVID-19 se traduce en aprendizajes y lecciones que como humanidad hemos vivido, entendido e interiorizado.","2021","Ciudadanía General","http://www.deceroasiempre.gov.co/Prensa/CDocumentacionDocs/Brujula-2022.pdf","contacto@presidencia.gov.co","978-958-53100-0-1","Español"
"Lo que debes saber
sobre prevención
del castigo físico,
los tratos crueles,
humillantes y degradantes","Niñez y Adolescencia","Corporación Juego y Niñez","Consejería Presidencial para la Niñez y la Adolescencia","Estudios recientes demuestran que la crianza basada en los límites, el amor y el respeto, ayudan a niñas, niños y adolescentes  a desarrollar habilidades para la vida, con que madres, padres y cuidadores sueñan para ellas y ellos.","2021","Ciudadanía General","http://www.deceroasiempre.gov.co/Prensa/CDocumentacionDocs/Prevencion-Castigo-Fisico-tratos-crueles-humillantes-degradantes.pdf","contacto@presidencia.gov.co","No","Español"
"PLAN DECENAL DE LACTANCIA MATERNA Y ALIMENTACIÓN COMPLEMENTARIA 2021-2030","Niñez y Adolescencia","Consejería Presidencial para la Niñez y la Adolescencia","Consejería Presidencial para la Niñez y la Adolescencia","Convenio de asociación No. 314-20. Suscrito entre el Departamento Administrativo de la Presidencia de la República y la Fundación Salutia - Centro de estudios, innovación e investigación en salud.","2021","Ciudadanía en general","http://www.deceroasiempre.gov.co/Prensa/CDocumentacionDocs/PDLMAC-2021-2030-v_17-nov.pdf","contacto@presidencia.gov.co","No","Español"
"65 AÑOS
DEL VOTO DE LAS
MUJERES EN
COLOMBIA","Equidad de género","Vicepresidencia de la República","Vicepresidencia","El 1 de diciembre de 2021 se conmemoran 64 años del voto femenino en Colombia, un hito importante dentro de un largo proceso de lucha de las mujeres por el reconocimiento de sus derechos civiles y políticos.","2021","Ciudadanía en general","http://www.equidadmujer.gov.co/oag/Documents/64-an_os-voto-femenino.pdf","contacto@presidencia.gov.co","No","Español"
"SERIE MUJERES EN TIEMPOS DE
COVID-19","Equidad","Vicepresidencia de la República","Vicepresidencia","Este documento presenta indicadores del mercado laboral en Colombia a un año de la irrupción de la pandemia de COVID-19 y su relación con la situación de otros países de la región de América Latina. Para esto se han utilizado datos de fuentes oficiales entre los años 2019 y 2021, para evidenciar los impactos diferenciados de la crisis en hombres y mujeres (1).","2021","Ciudadanía en general","http://www.equidadmujer.gov.co/oag/Documents/Boletin-15-Recuperacion-Economica-empleo-mujeres.pdf","contacto@presidencia.gov.co","No","Español"
