"pais","conceptozoosanitarioica","numerointerno","numeroacumulado","nombrecodigoestablecimiento","direccion","especie","productos"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","116","116","PASEO DELICIAS Nº 67 -  VILLARES DE LA REINA -  SALAMANCA","PASEO DELICIAS Nº 67 -  VILLARES DE LA REINA -  SALAMANCA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: PALETAS MADURADAS DE CERDO (CON HUESO), JAMÓN MADURADO DE CERDO (CON HUESO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), JAMONES MADURADOS (DESHUESADOS), LOMO DE CERDO (MADURADO), PALETAS MADURADAS DE CERDO (DESHUESADAS)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","117","117","SAN MAMES S/N -  RASILLO DE CAMEROS (EL) -  RIOJA, LA","SAN MAMES S/N -  RASILLO DE CAMEROS (EL) -  RIOJA, LA","PORCINO","PALETAS MADURADAS DE CERDO (CON HUESO), JAMÓN IBÉRICO (DESHUESADO), PALETAS MADURADAS DE CERDO (DESHUESADAS), JAMÓN MADURADO DE CERDO (CON HUESO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","118","118","CTRA. DE LA FOZ, S/N -  NULL  - NAVARRA","CTRA. DE LA FOZ, S/N -  NULL  - NAVARRA","PORCINO, AVIAR","PRODUCTOS CÁRNICOS CURADOS, PRODUCTOS CÁRNICOS TERMOPROCESADOS: EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","119","119","CTRA. N- 401 DE NAVALPINO, KM.
27,8 -  TOTANES -  TOLEDO","CTRA. N- 401 DE NAVALPINO, KM.
27,8 -  TOTANES -  TOLEDO","PORCINO","PRODUCTOS CÁRNICOS CURADOS, PRODUCTOS CÁRNICOS TERMOPROCESADOS: JAMÓN IBÉRICO (CON HUESO), TOCINETA COCIDA, PREPARACIONES YCONSERVAS DE CARNE, SANGRE O DESPOJOS DE CERDO (INCLUIDAS LAS MEZCLAS), JAMÓN SERRANO (CON HUESO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), JAMONES MADURADOS (DESHUESADOS), LOMO DE CERDO (MADURADO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (COCIDOS), JAMÓN SERRANO (DESHUESADO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","120","120","CARRETERA MADRID S/N 221.0 -
RABANOS (LOS) -  SORIA","CARRETERA MADRID S/N 221.0 -
RABANOS (LOS) -  SORIA","PORCINO","PRODUCTOS CÁRNICOS CURADOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","121","121","GOMEZ FRANQUEIRA, S/N - PORRIÑO (O) -  PONTEVEDRA","GOMEZ FRANQUEIRA, S/N - PORRIÑO (O) -  PONTEVEDRA","PORCINO, AVIAR","PRODUCTOS CÁRNICOS CURADOS, PRODUCTOS CÁRNICOS TERMOPROCESADOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","122","122","POL. IND. EL CAMPILLO, PARCELA
75 -  ZUERA -  ZARAGOZA","POL. IND. EL CAMPILLO, PARCELA
75 -  ZUERA -  ZARAGOZA","PORCINO","PRODUCTOS CÁRNICOS CURADOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","123","123","CALLE POLÍGONO
AGROALIMENTARIO. PARC.3 - CALAMOCHA -  TERUEL","CALLE POLÍGONO
AGROALIMENTARIO. PARC.3 - CALAMOCHA -  TERUEL","PORCINO","PRODUCTOS CÁRNICOS CURADOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","124","124","CTRA. N- 420, KM. 165 - ARGAMASILLA DE CALATRAVA -
CIUDAD REAL","CTRA. N- 420, KM. 165 - ARGAMASILLA DE CALATRAVA -
CIUDAD REAL","PORCINO","PRODUCTOS CÁRNICOS CURADOS: PALETAS MADURADAS DE CERDO (DESHUESADAS), JAMÓN IBÉRICO (DESHUESADO), JAMÓN SERRANO (DESHUESADO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","125","125","CL/  ECCE- HOMO S/N -  NOREÑA - ASTURIAS","CL/  ECCE- HOMO S/N -  NOREÑA - ASTURIAS","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN MADURADO DE CERDO (CON HUESO), JAMONES MADURADOS (DESHUESADOS), JAMÓN IBÉRICO (DESHUESADO), JAMÓN SERRANO (DESHUESADO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","126","126","POLIGONO INDUSTRIAL EL BIERZO,
CALLE RIO CUA Nº 31- 33 -  TORAL DE LOS VADOS -  LEÓN","POLIGONO INDUSTRIAL EL BIERZO,
CALLE RIO CUA Nº 31- 33 -  TORAL DE LOS VADOS -  LEÓN","PORCINO","PRODUCTOS CÁRNICOS CURADOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","127","127","LAS BARRERAS DE ORGIVA, S/N - ORGIVA -  GRANADA","LAS BARRERAS DE ORGIVA, S/N - ORGIVA -  GRANADA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN IBÉRICO (DESHUESADO), JAMÓN SERRANO (DESHUESADO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","128","128","C/  EDISON, S/N POLG. IND. AVANZADO -  CIUDAD REAL -
CIUDAD REAL -  CASTILLA- LA MANCHA","C/  EDISON, S/N POLG. IND. AVANZADO -  CIUDAD REAL -
CIUDAD REAL -  CASTILLA- LA MANCHA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN Y PALETA MADURADOS DE CERDO (CON HUESO Y DESHUESADOS), LOMO, EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS)."
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","129","129","CTRA. BALSAPINTADA FUENTE ALAMO KM 17,4 -  BALSAPINTADA -
MURCIA -  MURCIA","CTRA. BALSAPINTADA FUENTE ALAMO KM 17,4 -  BALSAPINTADA -
MURCIA -  MURCIA","PORCINO","PRODUCTOS CÁRNICOS CURADOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","130","130","CR AFORES S/N -  VILOBI D'ONYAR
-  GIRONA -  CATALUÑA","CR AFORES S/N -  VILOBI D'ONYAR
-  GIRONA -  CATALUÑA","PORCINO, AVIAR","PRODUCTOS CÁRNICOS TERMOPROCESADOS: EMBUTIDOS Y PRODUCTOS SIMILARES DE CARNE DE PAVO, EMBUTIDOS Y PRODUCTOS SIMILARES DE CARNE DE POLLO, JAMÓN DE CERDO COCIDO, PALETA DE CERDO COCIDA, BACÓN Y LOMO DE CERDO COCIDOS, EMBUTIDOS Y PRODUCTOS SIMILARES DE CARNE DE CERDO."
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","131","131","42024  -  CALLE CAÑON DE RIO LOBOS 16 -  SALAMANCA   -
SALAMANCA","42024  -  CALLE CAÑON DE RIO LOBOS 16 -  SALAMANCA   -
SALAMANCA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN Y PALETA MADURADOS DE CERDO (CON HUESO Y DESHUESADOS), LOMO, EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS)."
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","132","132","C/PINAR DE VALSAIN Nº14, PARCELAS 14- 16 POLIG. IND. EL MONTALVO II -  SALAMANCA -
SALAMANCA -  CASTILLA Y LEÓN","C/PINAR DE VALSAIN Nº14, PARCELAS 14- 16 POLIG. IND. EL MONTALVO II -  SALAMANCA -
SALAMANCA -  CASTILLA Y LEÓN","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN Y PALETA MADURADOS DE CERDO (CON HUESO Y DESHUESADOS), LOMO, EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS)."
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","133","133","CTRA. ZAFRA- BARCARROTA KM 39,30  -  SALVALEON -  BADAJOZ -
EXTREMADURA","CTRA. ZAFRA- BARCARROTA KM 39,30  -  SALVALEON -  BADAJOZ -
EXTREMADURA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN Y PALETA MADURADOS DE CERDO (CON HUESO Y DESHUESADOS), LOMO, EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS)."
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","134","134","POLIGON INDUSTRIAL DE GIRONA, PARC. IR 2,5,4,3 -  RIUDELLOTS DE LA SELVA -  GIRONA -  CATALUÑA","POLIGON INDUSTRIAL DE GIRONA, PARC. IR 2,5,4,3 -  RIUDELLOTS DE LA SELVA -  GIRONA -  CATALUÑA","AVIAR","PRODUCTOS CÁRNICOS CURADOS Y TERMOPROCESADOS DE AVE"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","135","135","AVGDA REIAL MONESTIR SANTA MARIA DE POBLET NUM. 68 -
QUART DE POBLET -  VALENCIA - COMUNIDAD VALENCIANA","AVGDA REIAL MONESTIR SANTA MARIA DE POBLET NUM. 68 -
QUART DE POBLET -  VALENCIA - COMUNIDAD VALENCIANA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN IBÉRICO Y JAMÓN SERRANO (CON HUESO Y DESHUESADO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS)."
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","136","136","CTRA MADRID- VALENCIA NUM. 132
-  UTIEL -  VALENCIA -  COMUNIDAD VALENCIANA","CTRA MADRID- VALENCIA NUM. 132
-  UTIEL -  VALENCIA -  COMUNIDAD VALENCIANA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN IBÉRICO Y JAMÓN SERRANO (CON HUESO Y DESHUESADO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS)."
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","137","137","PARQUE EMPRESARIAL DO CORGO, PARCELAS 30- 31 -  CORGO (O) -
LUGO - GALICIA","PARQUE EMPRESARIAL DO CORGO, PARCELAS 30- 31 -  CORGO (O) -
LUGO - GALICIA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN MADURADO DE CERDO (CON HUESO), JAMÓN MADURADO DE CERDO (DESHUESADO), PALETA Y TROZOS DE PALETA DE CERDO (MADURADA), PANCETA Y SUS TROZOS(SECOS), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (COCIDOS), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), LOMO DE CERDO (MADURADO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","138","138","CONTURIZ- CTR. NACIONAL VI, KM 497  -  LUGO -  LUGO -  GALICIA","CONTURIZ- CTR. NACIONAL VI, KM 497  -  LUGO -  LUGO -  GALICIA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN MADURADODE CERDO (CON HUESO), JAMÓN MADURADO DE CERDO (DESHUESADO), PALETA Y TROZOS DE PALETA DE CERDO (MADURADA), PANCETA Y SUS TROZOS(SECOS), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (COCIDOS), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), LOMO DE CERDO (MADURADO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","139","139","POLIGONO INDUSTRIAL O CORGO, PARCELA 33 -  CORGO (O) -  LUGO -
GALICIA","POLIGONO INDUSTRIAL O CORGO, PARCELA 33 -  CORGO (O) -  LUGO -
GALICIA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN MADURADO DE CERDO (CON HUESO), JAMÓN MADURADO DE CERDO (DESHUESADO), PALETA Y TROZOS DE PALETA DE CERDO (MADURADA), PANCETA Y SUS TROZOS(SECOS), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (COCIDOS), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), LOMO DE CERDO (MADURADO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","140","140","C/  ALTO DE LAS ÑAVAS, S/N  - CARBONERO DEL MAYOR -
SEGOVIA","C/  ALTO DE LAS ÑAVAS, S/N  - CARBONERO DEL MAYOR -
SEGOVIA","PORCINO","PRODUCTOS CÁRNICOS CURADOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","141","141","CTRA CAMPILLO, 68 -  GUIJUELO - SALAMANCA","CTRA CAMPILLO, 68 -  GUIJUELO - SALAMANCA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: PALETAS MADURADAS DE CERDO (CON HUESO), JAMÓN MADURADO DE CERDO (CON HUESO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), LOMO DE CERDO (MADURADO), JAMONES MADURADOS (DESHUESADOS)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","142","142","CARRETERA DE NAJERA, S/N","CARRETERA DE NAJERA, S/N","PORCINO","PRODUCTOS CÁRNICOS TERMOPROCESADOS, PRODUCTOS CÁRNICOS CURADOS: JAMÓN IBÉRICO (CON HUESO), PALETAS MADURADAS DE CERDO (CON HUESO), JAMÓN MADURADO DE CERDO (CON HUESO), JAMÓN SERRANO (CON HUESO), JAMÓN SERRANO (DESHUESADO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), JAMÓN COCIDO (DESHUESADOS), JAMONES MADURADOS (DESHUESADOS), LOMO DE CERDO (MADURADO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (COCIDOS), JAMÓN IBÉRICO (DESHUESADO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","143","143","CR INDUSTRIA 20 -  SANTA EUGENIA DE BERGA -  BARCELONA","CR INDUSTRIA 20 -  SANTA EUGENIA DE BERGA -  BARCELONA","PORCINO","TRIPAS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","144","144","J. ANTONIO ESCUREDO RAIMONDEZ S- N -  JABUGO  -
HUELVA","J. ANTONIO ESCUREDO RAIMONDEZ S- N -  JABUGO  -
HUELVA","PORCINO","PRODUCTOS CÁRNICOS CURADOS"
