"bancarizado","codigodepartamentoatencion","codigomunicipioatencion","discapacidad","estadobeneficiario","etnia","fechainscripcionbeneficiario","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangobeneficioconsolidadoasignado","rangoultimobeneficioasignado","fechaultimobeneficioasignado","rangoedad","titular","cantidaddebeneficiarios"
"SI","52","52405","NO","ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","LEIVA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52405","NO","ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","LEIVA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52405","NO","ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","LEIVA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52405","NO","ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","LEIVA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52405","NO","ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","LEIVA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52405","NO","ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","LEIVA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52405","NO","ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","LEIVA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52405","NO","ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","LEIVA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52405","NO","ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","LEIVA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52405","NO","ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","LEIVA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52405","NO","ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","LEIVA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52405","NO","ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","LEIVA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","52","52540","NO","ACTIVO","ND","2016-11-01","Mujer","ND","NARIÑO","POLICARPA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","19","19318","NO","NO ACTIVO","ND","2013-01-01","Mujer","ND","CAUCA","GUAPI","ND","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","30-49","SI","4"
"ND","23","23001","ND","ACTIVO","ND","2016-09-01","Hombre","ND","CORDOBA","MONTERIA","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","23","23807","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","TIERRALTA","ND","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","18","18256","NO","ACTIVO","ND","2015-05-01","Mujer","TRANSICION","CAQUETA","EL PAUJIL","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","47","47258","NO","ACTIVO","ND","2015-04-01","Hombre","ND","MAGDALENA","EL PIÑON","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","NO","1"
"ND","70","70508","ND","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","Colombia","ND","ND","No Definido","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","66","66318","NO","ACTIVO","ND","2012-11-01","Hombre","ND","RISARALDA","GUATICA","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","50","50006","NO","ACTIVO","ND","2013-12-01","Hombre","ND","META","ACACIAS","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","3"
"ND","52","52210","ND","ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","CONTADERO","Colombia","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","52","52210","ND","ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","CONTADERO","Colombia","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05585","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PUERTO NARE","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","25","25175","NO","NO ACTIVO","ND","2012-12-01","Hombre","ND","CUNDINAMARCA","CHIA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
,"85","85139","NO","ACTIVO","ND","2017-05-01","Hombre","ND","CASANARE","MANI","Colombia","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","27","27001","NO","ACTIVO","ND","2013-04-01","Hombre","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05154","NO","ACTIVO","ND","2012-11-01","Hombre","ND","ANTIOQUIA","CAUCASIA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","261"
"NO","81","81065","NO","ACTIVO","ND","2014-09-01","Mujer","PRIMARIA","ARAUCA","ARAUQUITA","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"SI","13","13683","NO","ACTIVO","ND","2012-12-01","Hombre","ND","BOLIVAR","SANTA ROSA","ND","MONETARIO","ND","CC","UNIDOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","19","19450","NO","ACTIVO","ND","2014-10-01","Mujer","TRANSICION","CAUCA","MERCADERES","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","15","15469","ND","ACTIVO","ND","2012-11-01","Hombre","ND","BOYACA","MONIQUIRA","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","13","13473","NO","NO ACTIVO","ND","2012-12-01","Mujer","ND","BOLIVAR","MORALES","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2017-01-01","30-49","SI","1"
"NO","05","05490","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","ANTIOQUIA","NECOCLI","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05490","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","ANTIOQUIA","NECOCLI","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05490","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","ANTIOQUIA","NECOCLI","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05490","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","ANTIOQUIA","NECOCLI","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05490","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","ANTIOQUIA","NECOCLI","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","41","41006","NO","ACTIVO","ND","2015-01-01","Mujer","ND","HUILA","ACEVEDO","ND","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","9"
"ND","05","05040","ND","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","ANORI","Colombia","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","20","20001","NO","ACTIVO","ND","2016-06-01","Mujer","PRIMARIA","CESAR","VALLEDUPAR","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","32"
"NO","76","76233","NO","NO ACTIVO","ND","2012-11-01","Hombre","ND","VALLE","DAGUA","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2015-01-01","18-29","SI","1"
"ND","20","20400","ND","ACTIVO","ND","2012-11-01","Mujer","ND","CESAR","LA JAGUA DE IBIRICO","Colombia","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","17","17042","NO","ACTIVO","INDIGENA","2013-07-01","Mujer","TRANSICION","CALDAS","ANSERMA","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05837","NO","ACTIVO","ND","2015-04-01","Mujer","ND","ANTIOQUIA","TURBO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","05","05837","NO","ACTIVO","ND","2015-04-01","Mujer","ND","ANTIOQUIA","TURBO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","05","05837","NO","ACTIVO","ND","2015-04-01","Mujer","ND","ANTIOQUIA","TURBO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","05","05837","NO","ACTIVO","ND","2015-04-01","Mujer","ND","ANTIOQUIA","TURBO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","18","18001","ND","ACTIVO","ND","2012-10-01","Mujer","ND","CAQUETA","FLORENCIA","Colombia","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","7"
"ND","13","13836","ND","ACTIVO","ND","2012-10-01","Mujer","ND","BOLIVAR","TURBACO","Colombia","MONETARIO","NUTRICIÓN","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","11","11001","NO","ACTIVO","ND","2014-12-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","7"
"ND","73","73319","ND","ACTIVO","ND","2012-12-01","Mujer","ND","TOLIMA","GUAMO","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","41","41551","ND","ACTIVO","ND","2012-10-01","Mujer","ND","HUILA","PITALITO","Colombia","ND","ND","No Definido","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"ND","23","23466","ND","ACTIVO","ND","2018-07-01","Hombre","ND","CORDOBA","MONTELIBANO","Colombia","ND","NUTRICIÓN MENOR","No Definido","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","2"
"ND","13","13212","ND","ACTIVO","ND","2013-01-01","Hombre","ND","BOLIVAR","CORDOBA","Colombia","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","23","23182","NO","ACTIVO","ND","2012-11-01","Hombre","SECUNDARIA","CORDOBA","CHINU","ND","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"ND","94","94001","ND","ACTIVO","INDIGENA","2013-08-01","Mujer","ND","GUAINIA","INIRIDA","Colombia","ND","ND","TI","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"ND","05","05044","ND","NO ACTIVO","ND","2012-12-01","Mujer","ND","ANTIOQUIA","ANZA","Colombia","ND","EDUCACIÓN SECUNDARIA","CC","ND","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","23","23466","NO","ACTIVO","INDIGENA","2012-11-01","Hombre","PRIMARIA","CORDOBA","MONTELIBANO","ND","ND","EDUCACIÓN PRIMARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","9"
"NO","81","81001","NO","ACTIVO","ND","2016-04-01","Mujer","PRIMARIA","ARAUCA","ARAUCA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","54","54405","NO","ACTIVO","ND","2012-10-01","Hombre","ND","NORTE DE SANTANDER","LOS PATIOS","ND","ND","EDUCACIÓN PRIMARIANUTRICIÓN MENOR","RC","ND","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","13","13001","NO","NO ACTIVO","ND","2012-10-01","Hombre","ND","BOLIVAR","CARTAGENA","ND","ND","EDUCACIÓN SECUNDARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","7"
"NO","68","68121","NO","ACTIVO","ND","2015-05-01","Mujer","TRANSICION","SANTANDER","CABRERA","ND","ND","TRANSICIÓN","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","18","18410","ND","ACTIVO","ND","2012-10-01","Mujer","ND","CAQUETA","LA MONTAÑITA","Colombia","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","17","17013","NO","NO ACTIVO","ND","2013-09-01","Mujer","ND","CALDAS","AGUADAS","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","13","13433","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-11-01","Mujer","SECUNDARIA","BOLIVAR","MAHATES","ND","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","54","54001","NO","NO ACTIVO","ND","2012-10-01","Hombre","ND","NORTE DE SANTANDER","CUCUTA","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","15","15380","NO","NO ACTIVO","ND","2012-12-01","Mujer","ND","BOYACA","LA CAPILLA","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2016-01-01","50-65","SI","1"
"NO","50","50001","NO","ACTIVO","ND","2014-05-01","Mujer","ND","META","VILLAVICENCIO","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","3"
"NO","20","20517","NO","ACTIVO","ND","2014-02-01","Mujer","PRIMARIA","CESAR","PAILITAS","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"SI","41","41013","NO","ACTIVO","ND","2012-11-01","Hombre","ND","HUILA","AGRADO","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05107","NO","ACTIVO","ND","2018-04-01","Mujer","ND","ANTIOQUIA","BRICEÑO","ND","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"NO","20","20013","NO","NO ACTIVO","ND","2012-11-01","Hombre","ND","CESAR","AGUSTIN CODAZZI","ND","MONETARIO","ND","CC","ND","1.500.001 - 3.000.000","0 - 1.300.000","2014-01-01","50-65","SI","1"
"ND","11","11001","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2014-01-01","50-65","SI","1"
"NO","86","86568","NO","ACTIVO","MESTIZO","2013-04-01","Mujer","SECUNDARIA","PUTUMAYO","PUERTO ASIS","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
,"19","19001","NO","ACTIVO","ND","2018-05-01","Hombre","ND","CAUCA","POPAYAN","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"SI","54","54498","NO","ACTIVO","ND","2015-06-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","54","54498","NO","ACTIVO","ND","2015-06-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","54","54498","NO","ACTIVO","ND","2015-06-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","73","73555","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","TOLIMA","PLANADAS","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","50-65","SI","1"
"NO","25","25297","NO","ACTIVO","ND","2013-01-01","Mujer","SECUNDARIA","CUNDINAMARCA","GACHETA","ND","ND","EDUCACIÓN SECUNDARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","31"
"NO","11","11001","NO","ACTIVO","ND","2015-04-01","Hombre","SECUNDARIA","BOGOTA","BOGOTA D.C.","ND","ND","EDUCACIÓN SECUNDARIA","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","3"
"ND","25","25297","ND","ACTIVO","ND","2013-01-01","Mujer","ND","CUNDINAMARCA","GACHETA","Colombia","ND","EDUCACIÓN PRIMARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
,"05","05001","NO","ACTIVO","ND","2018-11-01","Mujer","ND","ANTIOQUIA","MEDELLIN","Colombia","ND","ND","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","52","52835","NO","NO ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2015-01-01","30-49","SI","1"
"ND","73","73622","ND","ACTIVO","ND","2012-12-01","Hombre","ND","TOLIMA","RONCESVALLES","Colombia","ND","EDUCACIÓN PRIMARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","85","85001","ND","ACTIVO","ND","2018-02-01","Mujer","ND","CASANARE","YOPAL","Colombia","ND","NUTRICIÓN MENOR","No Definido","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","2"
"NO","47","47555","NO","ACTIVO","ND","2018-07-01","Mujer","TRANSICION","MAGDALENA","PLATO","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"SI","05","05847","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","05","05847","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","05","05847","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","05","05847","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","05","05847","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","05","05847","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","05","05847","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","05","05847","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","05","05847","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","47","47170","ND","ACTIVO","ND","2012-11-01","Mujer","ND","MAGDALENA","CHIVOLO","Colombia","MONETARIO","NUTRICIÓN","No Definido","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","05","05847","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","05","05847","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","05","05847","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","05","05847","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
