"tipo","nit_identificacion","nombre_razon_social","enfoque_especifico","telefono","correo_electronico_judicial","pa_s","ciudad","id_barrio","barrio_sede","direccion","enlace"
"Corporaciones","900003941","CORPORACION PARA EL DESARROLLO DEL SER Y LA COMUNIDAD MAYAELO","ATENCIÓN HUMANITARIA","3013310314","amaurymontero@yahoo.com","COLOMBIA","CARTAGENA","5450","SANTA MONICA","DIAGONAL 32A No. 71-106 LA PROVIDENCIA SANTA MONICA","AMAURY MONTERO RAMIREZ"
"Corporaciones","806010849","CORPORACION RED DE EMPODERAMIENTO DE LAS MUJERES DE CARTAGENA DE INDIAS Y BOLIVAR","MUJERES","6817444","reddeempoderamiento@yahoo.com.mx","COLOMBIA","CARTAGENA",,"URBANIZACIÓN VILLAS DE LA VICTORIA","URB VILLAS DE LA VICTORIA CR 79 20 525 P 1 AP 240 SEC ALAMEDA DE LA VICTORIA","MANUELA  ARVILLA HERRERA"
"Corporaciones","901209024","CORPORACION DEPORTIVA REAL STAR","DEPORTE","3216640803","cdrealstarcf@gmail.com","COLOMBIA","CARTAGENA","5600","ALMIRANTE COLON","MZ R LT 1-PRIMERA ETAPA BARRIO ALMIRANTE COLON","FABRICIO  JULIO MIRANDA"
"Corporaciones","806013480","CORPORACION PARA EL DESARROLLO INTEGRAL Y EL BIENESTAR SOCIAL ""CORPODIBS""","ATENCIÓN HUMANITARIA","6767495","corpodibs@gmail.com","COLOMBIA","CARTAGENA","6050","EL CAMPESTRE","BRR. EL CAMPESTRE CRA 56 H URB. EL GOLF, MZ. 3 LOTE 13","PATRICIA  BOLAÑO JARAMILLO"
"Corporaciones","900202148","CORPORACION MAR ADENTRO","CULTURAL","6643867","corporacionmaradentroorg@gmail.com","COLOMBIA","CARTAGENA","1600","EL POZON","BARRIO EL POZON TRANSV. 55 MZ 42 LT 27 APTO 1.","NOHORA RAQUEL MOLINA MUÑOZ"
"Corporaciones","900972171","CORPORACION DINAMIZADORES AMBIENTALES DEL BARRIO EL POZON CORPODINAM","AMBIENTAL","3156297110","corpodinam@gmail.com","COLOMBIA","CARTAGENA","1600","EL POZON","BARRIO EL POZON KRA 84 MZ 85 L 8","JOAQUIN  MORELOS DE LA ROSA"
"Corporaciones","806001270","GRUPO ZILA","GOBERNABILIDAD","6431367","grupozila1504@gmail.com","COLOMBIA","CARTAGENA","1700","MANGA","4TA AVENIDA EDIFIC. BRP BUSINESS TOWER OFICINA 1504 BRR. MANGA","MICHEL JOSE LAHOUD COLOMNA"
"Corporaciones","900276412","CORPORACION CENTRO DE PRODUCCION Y PROMOCION ARTISTICA RED-ARTE","CULTURAL","3175775156","corporacionredarte@hotmail.com","COLOMBIA","CARTAGENA","200","SANTA MARIA","SANTA MARIA CRA 14 No. 70 B 02","JORGE BENITEZ MORENO"
"Corporaciones","901217810","CORPORACION ESCUELA DE CIRCO DEL CARIBE","CULTURAL","3007909607","caribecirco@gmail.com","COLOMBIA","CARTAGENA","50","CRESPO","Avenida 2  62  18 Barrio Crespo","AGATA JULIANA QUINTERO VILLEGAS"
"Corporaciones","890401113","CAMACOL BOLIVAR","DESARROLLO EMPRESARIAL","3205272665","administrativo@camacolbolivar.com","COLOMBIA","CARTAGENA","1750","BOCAGRANDE","BR. BOCAGRANDE CRA 3 CLLE 6A No. 3-17 EDF JASBAN OF 710","ANGELICA MARIA SALAS SALAS"
"Corporaciones","800123850","COLEGIO NACIONAL DE GUIAS DE TURISMO CARTAGENA DE INDIAS","TURISMO","30145521762","rarovi_@hotmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","Centro, la matuna edf Alirante Of 507","RAFAEL BERNANRDO RODRIGUEZ VILLA"
"Corporaciones","806016388","CORPORACION RED VITAL","SALUD","3045660217","corporacionredvital@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","AVENIDA VENEZUELA, EDIFICIO CITY BANK OFICINA 204 CENTRO","JAIME ENRIQUE DE JESUS ACOSTA NUÑEZ"
"Corporaciones","900017026","CORPORACION SOY JOVEN","NIÑEZ Y ADOLESCENCIA","6797212","soyjovencartagena@gmail.com","COLOMBIA","CARTAGENA","4750","LA CONCEPCION","DG 32 No. 7-286 BARRIO LA CONCEPCION","JUAN CAMILO JIMENEZ ROMERO"
"Corporaciones","900115297","OBSERVATORIO GENERO DEMOCRACIA Y DERECHOS HUMANOS OGDDHH","GOBERNABILIDAD","3022422333","patricia.guerrero1835@gmail.com","COLOMBIA","CARTAGENA","1700","MANGA","CALLE 24 # 18-35 APTO 2 A MANGA","ANGELA PATRICIA GUERRERO ACEVEDO"
"Corporaciones","890480040","CORPORACION CENTRO CULTURAL COLOMBO AMERICANO DE CARTAGENA","EDUCACIÓN","6641714","cjimenez@colombocartagena.com","COLOMBIA","CARTAGENA","1200","CENTRO","CENTRO. CALLE DE LA FACTORIA No. 36-27","AMAURY ROMAN ROMAN"
"Corporaciones","900269564","CORPORACION DESARROLLO Y PAZ DEL CANAL DEL DIQUE Y ZONA COSTERA","GOBERNABILIDAD","6685643","info@pdpdiqueyzonacostera.org","COLOMBIA","CARTAGENA","1200","CENTRO","CL DEL SGTO MAYOR N6 107 CLAU STO TORIBIO OF 207","RAFAEL MARTIN CASTILLO TORRES"
"Corporaciones","900409652","CORPORACION MUSEO HISTORICO DE CARTAGENA DE INDIAS","CULTURAL","6642606","contador@muhca.gov.co","COLOMBIA","CARTAGENA","1200","CENTRO","CENTRO PLAZA BOLIVAR PALACIO DE LA INQUISICION","MOISES ALVAREZ MARIN"
"Corporaciones","900624347","CORPORACION CIENTIFICA TECNOLOGICA DE INNOVACION Y DESARROLLO EMPRESARIAL","DESARROLLO EMPRESARIAL","6462221","copcitdes2013@gmail.com","COLOMBIA","CARTAGENA","50","CRESPO","CALLE 67 3-24 CRESPO","LUIS ALFONSO OSORIO MORENO"
"Corporaciones","900830134","CORPORACION PARA LA GESTION EMPRESARIAL INTEGRAL Y DE SERVICIOS CON RESPONSABILIDAD SOCIAL GEISERS","DESARROLLO EMPRESARIAL","3107143280","geisers2015@gmail.com","COLOMBIA","CARTAGENA","1700","MANGA","MANGA, CALLE DEL BOUQUET CRA. 21 # 25-92 OF. ASOCIACION DE EGRESADOS UTB","DANIEL RAMIRO DE LA CRUZ BUELVAS"
"Corporaciones","804017706","CORPORACION FRATERNA","EMPRENDIMIENTO","3005711531","gerenciafraterna@gmail.com","COLOMBIA","CARTAGENA","1700","MANGA","Cra 17 # 26-90 casa 12 Los Girasoles (Manga)","SANDRA PATRICIA CAMACHO LEON"
"Corporaciones","901250250","CORPORACION CULTURAL COSECHA","CULTURAL","3205038210","corporacionculturalcosecha@gmail.com","COLOMBIA","CARTAGENA","5950","SAN FERNANDO","BR. SAN FERNANDO CLL 22 - A","LEIDY ISABEL CHAVERRA GONZALEZ"
"Corporaciones","900038567","AMOR POR BARU","TURISMO","3124482432","edelavega@kairosdh.org","COLOMBIA","CARTAGENA","1200","CENTRO","Calle 32  8  21 AV. DANIEL LEMAITRE ED. BANCO POPULAR OF 1503","EDUARDO LUIS DE LA VEGA TABOADA"
"Corporaciones","901352302","CORPORACION PARA EL RESCATE CULTURAL MAKANEO PALENGE RI SUTO","CULTURAL","3192551409","marereyesherrera1@gmail.com","COLOMBIA","CARTAGENA",,"PALENQUE","Calle 11  13  121 San Basilio de Palengue","JUAN VENTURA MARQUEZ HERRERA"
"Corporaciones","806004414","CORPORACION SEMILLAS DE PAZ DEL CARIBE ""CORSECAR""","CONSTRUCCIÓN DE PAZ","6385359","corsecarcolombia@gmail.com","COLOMBIA","CARTAGENA","3400","LOS ALPES","PARQUE RESIDENCIAL LOS ALPES TRANSVERSAL 71 E 139 TORRE 2 PISO 1 APTO 102","DORIS  GARCIA QUEZADA"
"Corporaciones","806001328","CORPORACION CULTURAL CANDILE, ARTE Y FOLCLOR COLOMBIANO. CORPORACION CANDILE.","CULTURAL","6625778","corporacioncandile@yahoo.com","COLOMBIA","CARTAGENA","2050","BARRIO CHINO","Carrera 22 C 29 A 48 CLL SEGUNDO CALLEJON BAHIA","MIGUEL  SALGADO PADILLA"
"Corporaciones","806010043","CORPORACION TURISMO CARTAGENA DE INDIAS","TURISMO","6550211","calvarez@cartagenadeindias.travel","COLOMBIA","CARTAGENA","1200","CENTRO","CENTRO AV. BLAS DE LEZO, MUELLE DE LA BODEGUITA","CIRCE ROXANA ALVAREZ MENDOZA"
"Corporaciones","900184948","CORPORACION ARTISTICA GENTE DE TEATRO","CULTURAL","6635361","genteatro@hotmail.com","COLOMBIA","CARTAGENA","5800","EL SOCORRO","Calle 21C  MZ 41 LOTE 5 PLAN 250","WILLIAM  HURTADO GOMEZ"
"Corporaciones","900410563","CORPORACION PULSO VERDE","AMBIENTAL","6605996","administracion@pulsoverde.com.co","COLOMBIA","CARTAGENA",,"JARDINES DE JUNIO","URB. JARDINES DE JUNIO MZ. 6 LT. 2 ETAPA 3","ESTEBAN EDUARDO BAYONA DIAZ GRANADOS"
"Corporaciones","900418126","CORPORACION AGROGANADERA DEL GRAN CARIBE","PESQUERIA Y AGROINDUSTRIA","6691819","caribegan@gmail.com","COLOMBIA","CARTAGENA","400","TORICES","Calle 46  1659  torices","HARVEY ANTONIO RANGEL VILLADIEGO"
"Corporaciones","900747896","CORPORACION PARA EL DESARROLLO DE LA MUSICA DEL CARIBE SILVIA Y SU MONUMENTAL BIG BAND","CULTURAL","3015736149","corporacioncordemuca@gmail.com","COLOMBIA","CARTAGENA","4000","CALAMARES","MZ 79 LOTE 23 ETAPA 5, LOS CALAMARES","LILIANA KARINA CARTUSCIELLO VELEZ"
"Corporaciones","900943207","CORPORACION CULTURAL 25 DE NOVIEMBRE DE SANTA CATALINA DE ALEJANDRIA","CULTURAL","3017354645","corpculstacatalina2511@hotmail.com","COLOMBIA","CARTAGENA",,"SANTA CATALINA DE ALEJANDRIA","KRA 16B CLLE 14 No. 14-19 STA CATALINA DE ALEJANDRIA","DALYS DEL SOCORRO CORDOBA NIETO"
"Corporaciones","900927091","CORPORACION PARA EL DESARROLLO DE LA PRODUCTIVIDAD Y LA INNOVACION IDEI FACTORY","EMPRENDIMIENTO","3002505701","p.capdevilla@gmail.com","COLOMBIA","CARTAGENA","8552","RECREO","EDIFICIO PORTAL DE LOS ABETOS APTO 1702 B","PABLO RAFAEL HERRERA CAPDEVILLA"
"Corporaciones","901059854","CORPORACION GALAXIA DELTA 9","CULTURAL","3024107736","galaxiadelta9@gmail.com","COLOMBIA","CARTAGENA","2150","ALCIBIA","Calle 31 A 19  Cra 44-19 Sector Camino del Medio Barrio Alcibia","OSCAR JAVIER CASTRO ARRIETA"
"Corporaciones","901213919","CORPORACION DE TEATRO Y DANZA CONTEMPORANEA CERRO MACO","CULTURAL","3012771331","corporaciondeteatro@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","Calle 22  36  17 Br. Centro","NEYL DE JESUS REYES ANILLO"
"Corporaciones","901223576","CORPORACION ECOTONO","AMBIENTAL","3006799533","ciudad.ecotono@gmail.com","COLOMBIA","CARTAGENA","5800","EL SOCORRO","MZ 9 LOTE 14 PLAN 250 BR, EL SOCORRO","GENESIS  PONNEFFZ RAMIREZ"
"Corporaciones","901228580","CORPORACION EDUCATIVA COLEGIO CANADIENSE DE CARTAGENA","EDUCACIÓN","3016321306","jteranc1987@gmail.com","COLOMBIA","CARTAGENA","1700","MANGA","BR. MANGA CALLE REAL # 18 - 58","VANESSA MARCELA CARVAJALINO BARROS"
"Corporaciones","901276247","CORPORACION DEPORTIVA ZONA SUR","DEPORTE","3166239857","corporacionzonasur2009@gmail.com","COLOMBIA","CARTAGENA","1954","OLAYA HERRERA","Carrera 51 E 35 E 61 Barrio Olaya","GUSTAVO  LEMOS AMPUDIA"
"Corporaciones","901316903","CORPORACION COSECHANDO VICTORIAS","DEPORTE","6454091","corpovictoria2019@gmail.com","COLOMBIA","CARTAGENA","5250","ALTO BOSQUE","Diagonal 22 D 490  Diagonal 22 No 49 70 Alto Bosque Urbanizacion el Refugio","TATIANA MARGARITA VILLERO MUÑOZ"
"Corporaciones","901349744","CORPORACION SALVAGUARDIA DE LAS FIESTAS CARTAGENERAS","CULTURAL","3157746900","cosficar@gmail.com","COLOMBIA","CARTAGENA","1650","PIE DE LA POPA","BARRIO PIE DE LA POPA, AV. DEL LAGO IPCC, MEGA BIBLIOTECA","CELIA TERESA CABALLERO PORTACIO"
"Corporaciones","900587810","CORPORACION CONSULTORIA INTEGRAL ESPECIALIZADA","DESARROLLO EMPRESARIAL","3008146364","jucafrimo@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","Barrio Nuevo Bosque VII etapa manzana 67 lote 1","JUAN CARLOS FRIAS MORALES"
"Corporaciones","900888515","CORPORACION ARTISTICA Y CULTURAL CATARSIS","CULTURAL","3106506341","jhongo13@gmail.com","COLOMBIA","CARTAGENA","5600","ALMIRANTE COLON","Almirante colon etapa 2 manzan w lote 10.","JHON JAIRO GOMEZ PIANETA"
"Corporaciones","900168423","CORPORACION VIDA SANA","SALUD","6563329","anamorelo_27@hotmail.com","COLOMBIA","CARTAGENA","400","TORICES","PABLO VI 2o. MZA 13 LOTE 1 SANTA RITA","ANA DELFINA MORELO MUÑOZ"
"Corporaciones","900273047","CORPORACION ANGELES SOMOS OBSERVATORIO DE INFANCIA Y ADOLECENCIA CARTAGENA DE INDIAS.","NIÑEZ Y ADOLESCENCIA","6438730","observatoriopresidencia@gmail.com","COLOMBIA","CARTAGENA","400","TORICES","Calle 49 No. 17-61","ROSA AMERICA DIAZ DE PANIAGUA"
"Corporaciones","806009155","CORPORACION MAR LIMPIA DE COLOMBIA","AMBIENTAL","6435851","corporacionmarlimpia155@gmail.com","COLOMBIA","CARTAGENA","8970","MAMONAL","ciudadela 2000","EDWIN ANTONIO MEZA CARDALES"
"Corporaciones","900262496","CORPORACION ARTES Y OFICIOS PARA LA PRESERVACION DEL PATRIMONIO MATERIAL E INMATERIAL DEL CARIBE KAR-MAI-RI","CULTURAL","6647958","corporacionkarmairi@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","CENTRO, CALLE DE LA TABLADA No. 7-12 P-2","CESAR AUGUSTO BOTERO ROJAS"
"Corporaciones","900896405","CORPORACION AMBIENTAL VERDE CALICANTO","AMBIENTAL","3172865097","juanhenriquez.c@hotmail.com","COLOMBIA","CARTAGENA","1954","OLAYA HERRERA","OLAYA HERRERA SECTOR LAS AMERICAS CRA 84 #32 B 466","JUAN JOSE HENRIQUEZ CANO"
"Corporaciones","890480268","CORPORACION FESTIVAL INTERNACIONAL DE CINE DE CARTAGENA DE INDIAS. SIGLA: FICCI","CULTURAL","6642345","contabilidad@ficcifestival.com","COLOMBIA","CARTAGENA","1200","CENTRO","BARRIO CENTRO CLL 31  No. 3-19 PISO 1 LOCAL 1","LINA PAOLA RODRIGUEZ FERNANDEZ"
"Corporaciones","806011620","COPORACION INTEGRAL Y DE CONSULTORIAS - CORPOINCO","DESARROLLO EMPRESARIAL","6657719","corporacionindiacatalina@hotmail.com","COLOMBIA","CARTAGENA","5450","SANTA MONICA","CALLE 30A # 78A - 23  BARRIO SANTA MONICA","ALEJANDRO  ZABALA VILLARREAL"
"Corporaciones","900567087","CORPORACION PROMOTORA DEL BEISBOL EN COLOMBIA","DEPORTE","3173317340","equintero2012@hotmail.com","COLOMBIA","CARTAGENA","50","CRESPO","CRESPO KRA 1a. No. 71-153 APTO 2A","EDUARDO DANIEL QUINTERO HERNANDEZ"
"Corporaciones","800183797","CORPORACION DESARROLLO SOLIDARIO","EMPRENDIMIENTO","6783821","direccion@cds.org.co","COLOMBIA","CARTAGENA","1200","CENTRO","CENTRO LA MATUNA EDIFICIO GEDEON PISO 7°.","AURIESTELLA  MORENO IRIARTE"
"Corporaciones","900382985","CORPORACION APRENDER A RECREARSE","DEPORTE","3106649371","vierysalemanreyes@hotmail.com","COLOMBIA","CARTAGENA","4800","VILLA SANDRA","URB VILLA SANDRA MZ.C LT 14","VIERYS DEL SOCORRO ALEMAN REYES"
"Corporaciones","900592355","CORPORACION CLUB DEPORTIVO DE FUTBOL SCHOOL BOLIVAR INTERNATIONAL FOOTBALL CLUB","DEPORTE","3046258072","schoolbolivar.i.f.c@gmail.com","COLOMBIA","CARTAGENA",,"NUEVA TESCA","CALLE 31 C # 56-66 BARRIO NUEVA TESCA","EDGAR JOSE CARVAJAL CARO"
"Corporaciones","901273543","CORPORACION ARTISTICA COLOMBIANA","CULTURAL","3022790643","corartics@hotmail.com","COLOMBIA","CARTAGENA","1954","OLAYA HERRERA","Carrera 57 A 37  50 BARRIO OLAYA HERRERA SECTOR RICAURTE","MANUEL CRISTOBAL BLANQUICETH LADEUX"
"Corporaciones","900138344","CORPORACION BRAJAH","EDUCACIÓN","6606927","CDI532CARTAGENA@OUTLOOK.COM","COLOMBIA","CARTAGENA","8970","MAMONAL","KM 7 MAMONAL PUERTA DE HIERRO CLL FERROCARIL #60 D 12","EDIS PINTO CORREA"
"Corporaciones","900167951","CORPORACION PARA EL DESARROLLO DE LA EDUCACION, LA CULTURA, EL DEPORTE Y LA ECOLOGIA  CASABE","EDUCACIÓN","3114025438","corporacioncasabe.2007@hotmail.com","COLOMBIA","CARTAGENA",,"URBANIZACIÓN LA GRANJA","MZ C LOTE 9 URB LA GRANJA","JESITH ENRIQUE CARRASQUILLA MARRUGO"
"Corporaciones","806012849","CORPORACION VIDA VERDE CORPOVIVE","AMBIENTAL","321665759","jbrochero@gmail.com","COLOMBIA","CARTAGENA","5350","SAN JOSE DE LOS CAMPANOS","MZ B LT T URB VILLA JULIANA SAN JOSE DE LOS CAMPANOS","MARIBEL  CORONEL MORALES"
"Corporaciones","901290922","CORPORACION MINISTERIAL Y SOCIAL MISION CELESTIAL","ATENCIÓN HUMANITARIA","3157626282","rvsandro@yahoo.com","COLOMBIA","CARTAGENA","1600","EL POZON","BARRIO EL POZON MZ B LOT 2","SANDRO  ROMERO CHICO"
"Corporaciones","900561972","CORPORACION BALLET REAL DE CARTAGENA","CULTURAL","6652262","academiaballetrc@hotmail.com","COLOMBIA","CARTAGENA","1750","BOCAGRANDE","BOCAGRANDE CALLE 5ta # 4 - 10 LOCAL 101D EDIF CENTRO TURISTICO DEL CARIBE","JORGE ENRIQUE ARNEDO BARRERA"
"Corporaciones","901402885","CORPORACION CARTAGENA ALL STARS","DEPORTE","3004694738","corporacioncartagenaalistars@hotmail.com","COLOMBIA","CARTAGENA","90","VILLAS DE LA CANDELARIA","MZ 22 LT 32 BR VILLAGRANDE DE INDIAS 2","JUAN CARLOS BARRERA GOMEZ"
"Corporaciones","900067446","CORPORACION SOCIAL PARA EL DESARROLLO CORSODE","EDUCACIÓN","6434575","contabilidad@corsode.org","COLOMBIA","CARTAGENA","1650","PIE DE LA POPA","CALLEJON DE LAS VIEJAS EDIF QUIJOTE PISO 2 PIE DE LA POPA","XIOMARA PATRICIA MONROY TINOCO"
"Corporaciones","900138368","CORPORACION CENTRO EDUCATIVO INTEGRAL EL RODEO","EDUCACIÓN","6616942","RODEOCORPORACION2019.EDUC@GMAIL.COM","COLOMBIA","CARTAGENA","1954","OLAYA HERRERA","BARR OLAYA HERRERA N.35-36 CALLE SAN MARTIN","LUIS SANTIAGO ARRAEZ DIAZ"
"Corporaciones","900347057","PROACTIVA GROUP","EDUCACIÓN","6600511","proactivagroupctg@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","CALLE 32 No 10- 29 EDIFICIO BOMBAY OFICINA 204 SECTOR MATUNA. CENTRO","ALI ANTONIO TAJAN PEREZ"
"Corporaciones","901120220","CORPORACION ORIKI TABALA","AFRO","3135726989","sesare69@yahoo.com","COLOMBIA","SAN BASILIO DE PALENQUE",,"SAN BASILIO DE PALENQUE","SAN BASILIO DE PALENQUE, CLL SAN ANTONIO  CRA 14 - 21 TRONCONA","SEBASTIAN  SALGADO REYES"
"Corporaciones","806009627","CORPORACION RECICLAJE DE CARTAGENA E.S.P.","AMBIENTAL","3126718958","reciclajecartagena@hotmail.com","COLOMBIA","CARTAGENA","8900","HENEQUEN","BARRIO HENEQUEN CALLE PRINCIPAL DIAG. 28 MZ C LT 17","LUIS  GOMEZ CARDOZO"
"Corporaciones","900772370","CORPORACION SOCIAL Y EDUCATIVA ANTONIO GAUDI","EDUCACIÓN","3156827607","victoriagalofre@yahoo.com","COLOMBIA","CARTAGENA","1700","MANGA","BARRIO MANGA, EDIFICIO MICHAEL APARTAMENTO 6B, AVENIDA JIMENEZ","FREDY  ELJACH RIVERO"
"Corporaciones","806007722","CORPORACION PARA LA INVESTIGACION Y EL DESARROLLO URBANO Y RURAL    (GENESIS)","AMBIENTAL","3002445359","yesidcarrascal@hotmail.com","COLOMBIA","CARTAGENA","5950","SAN FERNANDO","URB. CALAMARY MZ 7 LOTE 3 SEGUNDO PISO BR. SAN FERNANDO","ALCIBIADES LUIS MEZA SEPULVEDA"
"Corporaciones","900635676","CORPORACION CAFE CARTAGENA","EMPRENDIMIENTO","3133984015","cafe-cartagena@hotmail.com","COLOMBIA","CARTAGENA","1450","GETSEMANI","CALLE 2da DE LA MAGDALENA # 10 - 10 BARRIO GETSEMANI","FIDEL JOSE ROQUEME ATENCIO"
"Corporaciones","806002914","CORPORACION PARA LA INVESTIGACION Y EL DESARROLLO REGIONAL  ""CIDRE""","DESARROLLO EMPRESARIAL","6633123","corpocidre@gmail.com","COLOMBIA","CARTAGENA",,"PLAZUELA","TORRES DE LA PLAZUELA TORRE 3 APT 10-02","JULIA ANSELMA ALVARINO LOPEZ"
"Corporaciones","901294189","CORPORACION CENTRO CULTURAL LA PROVINCIA","CULTURAL","3103680791","luzadrianaz@hotmail.com","COLOMBIA","CARTAGENA","8300","PUNTA CANOA","CALLE 28-110 ENTRE CRA 10 Y 12 CORREGIMIENTO DE PUNTA CANOA","LUZ ADRIANA ZAPATA URIBE"
"Corporaciones","900823500","CORPORACION RECICLADORA RECICLAR SIGLA CORECICLAREC","AMBIENTAL","3126450973","coreciclareccartagena@outlook.es","COLOMBIA","CARTAGENA","8900","HENEQUEN","MZ C LOTE 49 HENEQUEN","LISBETH DOLORES MARTINEZ BERRIO"
"Corporaciones","900064574","CORPORACION COMUNAL, CIVICA Y POPULAR CORPOCOMUNAL","GOBERNABILIDAD","3157204750","corpocomunal@hotmail.com","COLOMBIA","CARTAGENA",,"MARIA AUXILIADORA","AV PEDRO DE HEREDIA CALLE 31 No. 39-245","ANTONIO APONTE TORRES"
"Corporaciones","900768980","CORPORACION RETRIBUIDORES DEL PLANETA","AMBIENTAL","3015533856","retriplanet@gmail.com","COLOMBIA","CARTAGENA","8050","POLICARPA","CRA 59 73 A 60 POLICARPA","MARIA LUZ CIELO CANO MANCO"
"Corporaciones","900484185","MATRIA CORPORACION CULTURAL","CULTURAL","3006877201","matriacorporacioncultural@gmail.com","COLOMBIA","CARTAGENA",,"ALMENDROS","LOS ALMENDROS MZ-E L-11","KIZZIS  RAMIREZ DELGADO"
"Corporaciones","806001914","CORPORACION SOCIAL, CULTURAL Y RECREATIVA HORIZONTES","CULTURAL","3107264697","sanflomo50@hotmail.com","COLOMBIA","CARTAGENA","5650","LOS CORALES","Calle 22  57 D 163 Barrio Los Caracoles","SANTANDER  FLOREZ MOGUEA"
"Corporaciones","901333547","CORPORACION EL GESTOR AMBIENTAL","AMBIENTAL","3205006073","rcmetales@hotmail.com","COLOMBIA","CARTAGENA","8900","HENEQUEN","BARRIO HENEQUEN, CL. PRINCIPAL MZ A LOTE 28","JORGE ELIECER DIAZ MEDINA"
"Corporaciones","901412616","CORPORACION CENTRO JURIDICO Y DE EMPRENDIMIENTO COMUNITARIO","EMPRENDIMIENTO","3007815963","corporueda@gmail.com","COLOMBIA","CARTAGENA","1600","EL POZON","MZ 103 LT 09 SECT CENTRAL BR EL POZON","YEISON  PACHECO PACHECO"
"Corporaciones","900891370","CORPORACION DEPORTIVA LA VILLA F. C","DEPORTE","3135551906","samanaro@hotmail.com","COLOMBIA","CARTAGENA","5650","LOS CORALES","LOS CORALES MANZANA L LOTE 23","SANDRA MARCELA NARVAEZ RODRIGUEZ"
"Corporaciones","800080212","CORPORACION HOGARES CREA DE LA REPUBLICA DE COLOMBIA SECCIONAL  DE BOLIVAR","SALUD","6561029","hogarcreabolivar@hotmail.com","COLOMBIA","CARTAGENA","400","TORICES","Carrera 14  49  17 BARRIO TORICES","MIGUEL EDUARDO DESMOINEAUX GLEN"
"Corporaciones","900730234","CORPORACION CULTURAL SUR DE BOLIVAR CORPOSUR","CULTURAL","6626288","notariaformatos@hotmail.com","COLOMBIA","CARTAGENA","1600","EL POZON","URB PORTALES DE ALICANTE CONJUNTO SEIS BLOQUE 2 APTO 315. BRR. POZON","IRMA ESTHER MARZAN TEHERAN"
"Corporaciones","806009940","CORPORACION ONG PARA EL DESARROLLO SOCIAL Y HUMANO EN  COLOMBIA ""LA NUEVA JERUSALEN""","ATENCIÓN HUMANITARIA","3015349303","yomarapuello@gmail.com","COLOMBIA","CARTAGENA","6500","LA CONSOLATA","CONSOLATA MZA Q LOTE 3","WILLIAM DE JESUS PEREZ PEREZ"
"Corporaciones","900009650","CORPORACION REGIONAL PARA EL FUTUTRO DE LA SALUD Y DEL MEDIO AMBIENTE","AMBIENTAL","3014222111","cofuturo2013@gmail.com","COLOMBIA","CARTAGENA","2550","ESPA?A","BARRIO ESPAÑA CRA 44 # 30-27","AMIR REBOLLEDO RIBON"
"Corporaciones","900905095","CORPORACION INTEGRAL DEL CARIBE","EDUCACIÓN","3103502243","ricardoperaltac93@gmail.com","COLOMBIA","CARTAGENA","5450","SANTA MONICA","CALLE 26 NO 71 231 PISO 1 OFICINA 132","RICARDO ANTONIO PERALTA CASTRO"
"Corporaciones","901413926","CORPORACION NACIONAL PARA LA PROMOCION Y PROTECCION DE LOS DERECHOS Y DEBERES HUMANOS- PRODERECHO","ATENCIÓN HUMANITARIA","3002850758","proderechos1@gmail.com","COLOMBIA","CARTAGENA","3450","VIEJO PORVENIR","Calle 28  No. 14  88 BR EL PORVENIR","ROBERO DEL CRISTO GRAU ORTEGA"
"Corporaciones","901216983","CORPORACION SPONGIES BILINGUAL KIDS CENTER","EDUCACIÓN","3024473807","jackeholl@hotmail.com","COLOMBIA","CARTAGENA",,"URBANIZACIÓN EL COUNTRY","BR. URBANIZACIÓN EL COUNTRY MZ. U LOTE 10","GLADIS JACQUELINE ORTEGA PACHECO"
"Corporaciones","806004495","CORPORACION PARA EL DESARROLLO EMPRESARIAL Y ORGANIZATIVO PROMOCION DE LA MUJER CONSERVACION Y RECUPERACION DEL MEDIO AMBIENTE SINERGIA","DESARROLLO EMPRESARIAL","6628834","hemelcolon@yahoo.com","COLOMBIA","CARTAGENA",,"NUEVA GRANADA","URB. NUEVA GRANADA MZ 16 LT 9 SEG ETAPA",
"Corporaciones","900788632","CORPORACION GESULUMA","GOBERNABILIDAD","3006802457","corporacion.gesuluma@gmail.com","COLOMBIA","CARTAGENA","1750","BOCAGRANDE","BOCAGRANDE AV SAN MARTIN ED GRUPO AREA OF 1507 L2A","JHOISER ADONIS MANJARREZ GARI"
"Corporaciones","901178913","CORPORACION CONTROL CARIBE","GOBERNABILIDAD","3127363450","controlcaribe2018@gmail.com","COLOMBIA","CARTAGENA","2950","LAS GAVIOTAS","Mz 9 Lote 26 2°etapa","CARLOS  ELIECER BARRIOS PEREIRA"
"Corporaciones","900996034","CORPORACION TERRITORIOS SOLIDARIOS PRODUCTIVOS Y COMPETITIVOS","EMPRENDIMIENTO","3156833103","dromero17@hotmail.es","COLOMBIA","CARTAGENA","1200","CENTRO","ARJONA BOLIVAR DG 55 46A-46","TOBIAS RAFAEL GALVAN CORREA"
