"codigo_pvd","id_dircon","region","dane_dpto","depto","dane_mun","municipio","tipo_pvd","proveedor_conectividad","fecha_instalacion_conectividad","tipo_beneficiario","direccion","nombre_pvd","nombre_de_contacto_1_ente_territorial","telefono_de_contacto_1","correo_de_contacto_1","nombre_de_contacto_2","telefono_de_contacto_2","correo_de_contacto_2","estado","ancho_de_banda","inaugurado","fecha_inauguracion","inaugurado_por","longitud","latitud","no_de_contrato_operador","anio_del_contrato_operador","contrato_contratista","vigencia_del_contrato","contrato_proveedor","vigencia_contrato_proveedor","contrato_ejecutor","vigencia_contrato_ejecutor","fase_h","fase_n","costo_fase_h","costo_fase_n","costo","fechacorte","indicador_aspa","vigencia"
"17846","17846","Regi�n Pac�fico","76","VALLE DEL CAUCA","76377","LA CUMBRE","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  SAN PIO X",,,,,,,"CERRADO","6144",,"1900-01-01","NA","3,64847000","-76,56710600","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"13480","13480","Regi�n Caribe","23","CORDOBA","23001","MONTERIA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCIN EDUCATIVA EL INEM LORENZO MARIA LL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","8,79183400","-75,85588700","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"476358330,42","2016-12-31","4144","2016-12-31"
"68743","68743","Regi�n Eje Cafetero","05","ANTIOQUIA","05045","APARTADO","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2012-12-31","OTRO",,"PUNTO VIVE DIGITAL APARTADO",,,,,,,"CERRADO","6144",,"1900-01-01","GEL MARIA EMILIA GARC�A","7,88550000","-76,63188888","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 0",,,,"656056230,00","2012-12-31","4144","2012-12-31"
"69958","69958","Regi�n Centro Orient","68","SANTANDER","68001","BUCARAMANGA","TIPO B","UNI�N TEMPORAL CLARO","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL BUCARAMANGA IE PROMOCION SOCIAL DEL NORTE",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DAVID LUNA","7,14400000","-73,12636400","6672015-18097",,"6672015-2162859",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2016-12-31","4144","2016-12-31"
"14257","14257","Regi�n Centro Orient","25","CUNDINAMARCA","25899","ZIPAQUIRA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E.M. TECNICO INDUSTRIAL - SEDE PRINCIPAL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,01351400","-73,99850500","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"69709","69709","Regi�n Centro Orient","15","BOYACA","15763","SOTAQUIRA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL SOTAQUIRA ALCALDIA DE SOTAQUIR",,,,,,,"CERRADO","4096",,"1900-01-01","NA","5,76665400","-73,24755800","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"69839","69839","Regi�n Eje Cafetero","63","QUINDIO","63212","CORDOBA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL CORDOBA CENTRO CULTURAL MUNICIPAL",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,39411111","-75,69086111","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"15023","15023","Regi�n Caribe","47","MAGDALENA","47545","PIJI�O DEL CARMEN","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INST EDUC PIJIO DEL CARMEN",,,,,,,"CERRADO","6144",,"1900-01-01","NA","9,33371300","-74,45972900","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"15187","15187","Regi�n Llano","50","META","50001","VILLAVICENCIO","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA ANTONIO RICAURTE CASD",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,13634700","-73,62459600","6672015-18097",,"6672015-2162859",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"68566","68566","Regi�n Pac�fico","52","NARI�O","52317","GUACHUCAL","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL GUACHUCAL",,,,,,,"CERRADO","6144",,"1900-01-01","OSCAR NI�O",",96313200","-77,72910000","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"69981","69981","Regi�n Llano","50","META","50689","SAN MARTIN","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","OTRO",,"PUNTO VIVE DIGITAL SAN MARTIN ANTIGUO IDEMA",,,,,,,"CERRADO","6144",,"1900-01-01","GESTOR EDWIN COBA","3,69735900","-73,69664800","6672015-18102",,"6672015-2162859",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2016-12-31","4144","2016-12-31"
"31621","31621","Regi�n Caribe","23","CORDOBA","23300","COTORRA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  IE EL CARMEN",,,,,,,"CERRADO","6144",,"1900-01-01","LUIS FERNANDO LOZANO","9,03808700","-75,79372900","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"54347","54347","Regi�n Eje Cafetero","05","ANTIOQUIA","05887","YARUMAL","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  COLEGIO DE MARIA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","6,96394444","-75,41600000","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"10909","10909","Regi�n Caribe","08","ATLANTICO","08001","BARRANQUILLA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  ESCUELA NORMAL SUPERIOR LA HACIENDA",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DAVID LUNA","10,98241300","-74,81467400","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"13559","13559","Regi�n Caribe","23","CORDOBA","23162","CERETE","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  IE MARCELIANO POLO",,,,,,,"CERRADO","6144",,"1900-01-01","HILDA LOPEZ","8,89311100","-75,78455900","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"476358330,42","2016-12-31","4144","2016-12-31"
"68880","68880","Regi�n Eje Cafetero","17","CALDAS","17777","SUPIA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL SUPIA ALCALDIA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,34177777","-74,36080555","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"58028","58028","Regi�n Caribe","08","ATLANTICO","08436","MANATI","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA NORMAL SUPERIOR DE MANATI",,,,,,,"CERRADO","6144",,"1900-01-01","NA","10,45445500","-74,95427100","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"68568","68568","Regi�n Pac�fico","52","NARI�O","52352","ILES","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL ILES",,,,,,,"CERRADO","6144",,"1900-01-01","JOHANNA PIMIENTO QUINTERO",",96892600","-77,52256500","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"69061","69061","Regi�n Centro Orient","25","CUNDINAMARCA","25269","FACATATIVA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","BASE MILITAR",,"PUNTO VIVE DIGITAL  ESCUELA MILITAR DE COMUNICACIONES (ESCOM)",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DAVID LUNA","4,82420790","-74,35061930","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"68736","68736","Regi�n Centro Orient","25","CUNDINAMARCA","25758","SOPO","TIPO B","UNI�N TEMPORAL CLARO","2012-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL SOPO INSTITUCIN EDUCATIVA POLICARPA SALAVARRIETA",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","4,33063300","-73,86332600","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 0",,,,"874760063,20","2012-12-31","4144","2012-12-31"
"68493","68493","Regi�n Caribe","23","CORDOBA","23001","MONTERIA","TIPO C","UNI�N TEMPORAL CLARO","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL MONTERIA COLEGIO NACIONAL JOSE MARIA CORDOBA",,,,,,,"CERRADO","4096",,"1900-01-01","LUIS FERNANDO LOZANO","8,74880500","-75,87372200","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"12088","12088","Regi�n Caribe","13","BOLIVAR","13001","CARTAGENA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA ALBERTO E. FERNANDEZ BAENA",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","10,39847000","-75,52029000","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"56473","56473","Regi�n Caribe","08","ATLANTICO","08001","BARRANQUILLA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA DISTRITAL DESPERTAR DEL SUR",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","10,93977400","-74,81179900","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"68653","68653","Regi�n Pac�fico","76","VALLE DEL CAUCA","76834","TULUA","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","BASE MILITAR",,"PUNTO VIVE DIGITAL TULUA ESBOL",,,,,,,"CERRADO","4096",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,06840800","-76,18781400","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"69020","69020","Regi�n Eje Cafetero","66","RISARALDA","66170","DOSQUEBRADAS","TIPO D","UNI�N TEMPORAL CLARO","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL DOS QUEBRADAS CASETA COMUNAL LA BADERA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,82819444","-75,69641666","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2014-12-31","4144","2014-12-31"
"68633","68633","Regi�n Pac�fico","76","VALLE DEL CAUCA","76001","CALI","TIPO D","UNI�N TEMPORAL CLARO","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL CALI BIBLIOTECA_CASACULTURA RIGOBERTA MENCHU",,,,,,,"CERRADO","4096",,"1900-01-01","NA","3,41364700","-76,49607100","6672015-18097",,"6672015-2162856",,"6672015-18097",,"0",,"FASE 1",,,,"294044100,68","2014-12-31","4144","2014-12-31"
"69946","69946","Regi�n Centro Orient","15","BOYACA","15293","GACHANTIVA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL GACHANTIVA ALCALDA DE GACHANTIVA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","5,75200400","-73,54895500","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"69679","69679","Regi�n Centro Orient","15","BOYACA","15047","AQUITANIA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL AQUITANIA ALCALDIA AQUITANIA",,,,,,,"CERRADO","4096",,"1900-01-01","MINISTRO DAVID LUNA","5,52033500","-72,88362600","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"69027","69027","Regi�n Eje Cafetero","17","CALDAS","17524","PALESTINA","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL PALESTINA CASA CULTURA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,30711111","-74,61388888","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"324713082,91","2015-12-31","4144","2015-12-31"
"12635","12635","Regi�n Centro Orient","15","BOYACA","15759","SOGAMOSO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA EMPRESARIALY AGROINDUSTR",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","5,70744900","-72,93178400","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"68488","68488","Regi�n Caribe","20","CESAR","20001","VALLEDUPAR","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL VALLEDUPAR TERMINAL DE TRANSPORTE",,,,,,,"CERRADO","6144",,"1900-01-01","RICARDO OSPINA","10,46151843","-73,25864834","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"69026","69026","Regi�n Eje Cafetero","17","CALDAS","17524","PALESTINA","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL PALESTINA ALCALDA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,02036111","-75,62283333","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2015-12-31","4144","2015-12-31"
"69701","69701","Regi�n Centro Orient","15","BOYACA","15403","LA UVITA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL LA UVITA ALCALDIA DE LA UVITA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","6,31692200","-72,56100400","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"68534","68534","Regi�n Centro Sur","41","HUILA","41001","NEIVA","TIPO D","UNI�N TEMPORAL CLARO","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL NEIVA BIBLIOTECA_CASACULTURA COMUNAL DE GRANJAS",,,,,,,"CERRADO","4096",,"1900-01-01","NA","2,94122600","-75,27208100","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 1",,,,"294044100,68","2014-12-31","4144","2014-12-31"
"68532","68532","Regi�n Centro Sur","41","HUILA","41001","NEIVA","TIPO B","SIN_ASIGNAR","2014-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL NEIVA PARQUE DE LOS NIOS",,,,,,,"CERRADO","6144",,"1900-01-01","LUIS EDUARDO PE�A","4,73283400","-74,34146800","0",,"6672015-2162858",,"0",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
"15523","15523","Regi�n Pac�fico","52","NARI�O","52693","SAN PABLO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  NORMAL SUPERIOR SAGRADO CORAZON DE JESUS",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","1,66955200","-77,01188600","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"14660","14660","Regi�n Centro Sur","41","HUILA","41799","TELLO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  LA ASUNCION",,,,,,,"CERRADO","6144",,"1900-01-01","NA","3,06891600","-75,13812000","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2016-12-31","4144","2016-12-31"
"69686","69686","Regi�n Centro Orient","54","NORTE DE SANTANDER","54680","SANTIAGO","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL SANTIAGO GOBERNACION DE N.SANTANDER",,,,,,,"CERRADO","4096",,"1900-01-01","GOBERNACI�N","7,86420600","-72,71747200","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"324713082,91","2015-12-31","4144","2015-12-31"
"52143","52143","Regi�n Llano","85","CASANARE","85010","AGUAZUL","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL I.E. LUIS MARA JIMNEZ",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","5,10133400","-72,45478300","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"68639","68639","Regi�n Pac�fico","76","VALLE DEL CAUCA","76001","CALI","TIPO D","UNI�N TEMPORAL CLARO","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL CALI MONTEBELLO",,,,,,,"CERRADO","4096",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","3,48466100","-76,55211500","6672015-18097",,"6672015-2162856",,"6672015-18097",,"0",,"FASE 1",,,,"294044100,68","2014-12-31","4144","2014-12-31"
"68439","68439","Regi�n Eje Cafetero","05","ANTIOQUIA","05789","TAMESIS","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL TAMESIS",,,,,,,"CERRADO","4096",,"1900-01-01","NA","5,66222222","-75,71225000","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"68474","68474","Regi�n Centro Orient","15","BOYACA","15238","DUITAMA","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL DUITAMA CMARA DE COMERCIO",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","4,52708000","-73,92212600","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
"68571","68571","Regi�n Pac�fico","52","NARI�O","52381","LA FLORIDA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL LA FLORIDA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","1,29921100","-77,40673300","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"294044100,68","2014-12-31","4144","2014-12-31"
"68700","68700","Regi�n Centro Orient","25","CUNDINAMARCA","25320","GUADUAS","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2012-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL GUADUAS CASA DE LA CULTURA",,,,,,,"CERRADO","4096",,"1900-01-01","MINISTRO DIEGO MOLANO","4,31304200","-74,79095500","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 0",,,,"679481153,43","2012-12-31","4144","2012-12-31"
"17947","17947","Regi�n Pac�fico","76","VALLE DEL CAUCA","76606","RESTREPO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  JORGE ELIECER GAITAN",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","3,53716500","-76,31109200","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"68650","68650","Regi�n Pac�fico","76","VALLE DEL CAUCA","76736","SEVILLA","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL SEVILLA",,,,,,,"CERRADO","6144",,"1900-01-01","ALBEIRO CUESTA MESA","4,26629000","-75,93147000","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
"69156","69156","Regi�n Centro Orient","15","BOYACA","15272","FIRAVITOBA","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL FIRAVITOBA ALCALDA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,66877500","-72,99307400","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2015-12-31","4144","2015-12-31"
"14061","14061","Regi�n Centro Orient","25","CUNDINAMARCA","25662","SAN JUAN DE RIO SECO","TIPO PLUS FASE2","SIN_ASIGNAR","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA DEPARTAMENTAL SAN JUAN DE RIO SECO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,84683000","-74,62069100","0",,"6672015-2162858",,"0",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"68415","68415","Regi�n Eje Cafetero","05","ANTIOQUIA","05079","BARBOSA","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL BARBOSA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","6,43591666","-75,32858333","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"69129","69129","Regi�n Centro Orient","54","NORTE DE SANTANDER","54405","LOS PATIOS","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL LOS PATIOS GOBERNACIN DE NORTE DE SANTANDER",,,,,,,"CERRADO","6144",,"1900-01-01","LUZ ESPERANZA MACHADO","7,85665900","-72,50087500","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"14034","14034","Regi�n Centro Orient","25","CUNDINAMARCA","25572","PUERTO SALGAR","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA DEPARTAMENTAL  MIXTO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,46535300","-74,64937300","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"17710","17710","Regi�n Pac�fico","76","VALLE DEL CAUCA","76126","CALIMA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  GIMNASIO DEL CALIMA",,,,,,,"CERRADO","6144",,"1900-01-01","GOBERNACI�N","3,48709500","-76,50123200","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"69947","69947","Regi�n Centro Orient","15","BOYACA","15180","CHISCAS","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL CHISCAS ALCALDA DE CHISCAS",,,,,,,"CERRADO","4096",,"1900-01-01","NA","6,55259700","-72,50066200","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"68448","68448","Regi�n Caribe","08","ATLANTICO","08573","PUERTO COLOMBIA","TIPO A","UNI�N TEMPORAL CLARO","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL PUERTO COLOMBIA",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","10,99163300","-74,95612200","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"58341","58341","Regi�n Eje Cafetero","63","QUINDIO","63001","ARMENIA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUTO TECNICO INDUSTRIAL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,50341666","-75,69716666","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
