"a_o","cod_dane_departamento","departamento","cod_secretaria","secretaria","cod_dane_municipio","municipio","codigo_dane","nombre_establecimiento","cod_sector","sector","cod_caracter","caracter","cod_calendario","calendario","direccion","barrio_vereda","telefono","fax","email","rector","web","total_matricula","cantidad_sedes"
"2020","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615000294","COLEGIO LA PRESENTACION","1002","NO_OFICIAL","817",,"52","A","CL 47 62 235","EL PORVENIR","5612345","5316945","hdominicanas@une.net.co","HERMANA LUZ MERY CHAVERRA RODRIGUEZ","www.presentacionrionegro.edu.co","701","1"
"2018","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615000294","COLEGIO LA PRESENTACION","1002","NO_OFICIAL","817",,"52","A","CL 47 62 235","EL PORVENIR","5612345","5316945","hdominicanas@une.net.co","HERMANA LUZ MERY CHAVERRA RODRIGUEZ","www.presentacionrionegro.edu.co","802","1"
"2019","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615000987","COLEGIO DIVINO NIÑO","1002","NO_OFICIAL","817",,"52","A","CL 40 63 03","EL PORVENIR","5612479","5620668","codivinonino@une.net.co","TORRES BOLIVAR CARLOS MARIO","www.colegiodivinonino.jimdo.com","259","1"
"2021","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615000987","COLEGIO DIVINO NIÑO","807","NO OFICIAL","817.000000",,"874","A","CL 40 63 03","EL PORVENIR","5612479","5620668","codivinonino@une.net.co","TORRES BOLIVAR CARLOS MARIO","www.colegiodivinonino.jimdo.com","239","1"
"2020","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615000987","COLEGIO DIVINO NIÑO","1002","NO_OFICIAL","817",,"52","A","CL 40 63 03","EL PORVENIR","5612479","5620668","codivinonino@une.net.co","TORRES BOLIVAR CARLOS MARIO","www.colegiodivinonino.jimdo.com","252","1"
"2018","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615000987","COLEGIO DIVINO NIÑO","1002","NO_OFICIAL","817",,"52","A","CL 40 63 03","EL PORVENIR","5612479","5620668","codivinonino@une.net.co","TORRES BOLIVAR CARLOS MARIO","www.colegiodivinonino.jimdo.com","225","1"
"2019","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001177","COLEGIO SAN ANTONIO DE PEREIRA","1002","NO_OFICIAL","817",,"52","A","CL. 23 53-149","SAN ANTONIO","5310751","5611035",,"CARDONA RIOS ALBA NURY",,"432","1"
"2021","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001177","COLEGIO SAN ANTONIO DE PEREIRA","807","NO OFICIAL","817.000000",,"874","A","CL. 23 53-149","SAN ANTONIO","5310751","5611035",,"CARDONA RIOS ALBA NURY",,"428","1"
"2020","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001177","COLEGIO SAN ANTONIO DE PEREIRA","1002","NO_OFICIAL","817",,"52","A","CL. 23 53-149","SAN ANTONIO","5310751","5611035",,"CARDONA RIOS ALBA NURY",,"427","1"
"2018","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001177","COLEGIO SAN ANTONIO DE PEREIRA","1002","NO_OFICIAL","817",,"52","A","CL. 23 53-149","SAN ANTONIO","5310751","5611035",,"CARDONA RIOS ALBA NURY",,"414","1"
"2019","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001266","COLEGIO COMFAMA  - RIONEGRO","1002","NO_OFICIAL","963",,"52","A","KR 55 A 35 229","BARRIO. SAN ANTONIO","5312666","5312666",,"MARGARITA MARIA TRUJILLO ZEA","www.comfama.com.co","307","1"
"2021","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001266","COLEGIO COMFAMA  - RIONEGRO","807","NO OFICIAL","963.000000",,"874","A","KR 55 A 35 229","BARRIO. SAN ANTONIO","5312666","5312666",,"MARGARITA MARIA TRUJILLO ZEA","www.comfama.com.co","297","1"
"2020","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001266","COLEGIO COMFAMA  - RIONEGRO","1002","NO_OFICIAL","963",,"52","A","KR 55 A 35 229","BARRIO. SAN ANTONIO","5312666","5312666",,"MARGARITA MARIA TRUJILLO ZEA","www.comfama.com.co","293","1"
"2018","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001266","COLEGIO COMFAMA  - RIONEGRO","1002","NO_OFICIAL","963",,"52","A","KR 55 A 35 229","BARRIO. SAN ANTONIO","5312666","5312666",,"MARGARITA MARIA TRUJILLO ZEA","www.comfama.com.co","331","1"
"2019","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001312","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","KR 46 40 B 50 SC 3","SECTOR 3","5699090","5313972","colegio.sec@uco.edu.co","PBRO. ANGEL DAVID AGUDELO MESA","www.uco.edu.co","651","1"
"2021","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001312","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","807","NO OFICIAL","817.000000",,"874","A","KR 46 40 B 50 SC 3 <EOF>","SECTOR 3","5699090","5313972","colegio.sec@uco.edu.co","PBRO. ANGEL DAVID AGUDELO MESA","www.uco.edu.co","710","1"
"2020","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001312","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","KR 46 40 B 50 SC 3","SECTOR 3","5699090","5313972","colegio.sec@uco.edu.co","PBRO. ANGEL DAVID AGUDELO MESA","www.uco.edu.co","612","1"
"2018","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001312","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","KR 46 40 B 50 SC 3","SECTOR 3","5699090","5313972","colegio.sec@uco.edu.co","PBRO. ANGEL DAVID AGUDELO MESA","www.uco.edu.co","700","1"
"2019","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001339","COLEGIO MONTESSORI","1002","NO_OFICIAL","-",,"53","B","VEREDA CABECERAS","LLANOGRANDE","3171400","3171400","comunicaciones@montessori.edu","MYRIAM MONTES TAMAYO","www.montessori.edu.co","54","1"
"2021","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001339","COLEGIO MONTESSORI","807","NO OFICIAL","-",,"875","B","VEREDA CABECERAS","LLANOGRANDE","3171400","3171400","comunicaciones@montessori.edu","MYRIAM MONTES TAMAYO","www.montessori.edu.co","154","1"
"2020","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001339","COLEGIO MONTESSORI","1002","NO_OFICIAL","-",,"53","B","VEREDA CABECERAS","LLANOGRANDE","3171400","3171400","comunicaciones@montessori.edu","MYRIAM MONTES TAMAYO","www.montessori.edu.co","106","1"
"2019","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001711","COLEGIO COREDI","1002","NO_OFICIAL","817",,"52","A","CL 40 67 45","B. PORVENIR","561 73 92","561 73 92","colegio_rionegro@hotmail.com","JAIR JOANNY RENDON SALAZAR","www.coredi.edu.co","484","1"
"2021","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001711","COLEGIO COREDI","807","NO OFICIAL","817.000000",,"874","A","CL 40 67 45","B. PORVENIR","561 73 92","561 73 92","colegio_rionegro@hotmail.com","JAIR JOANNY RENDON SALAZAR","www.coredi.edu.co","412","1"
"2020","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001711","COLEGIO COREDI","1002","NO_OFICIAL","817",,"52","A","CL 40 67 45","B. PORVENIR","561 73 92","561 73 92","colegio_rionegro@hotmail.com","JAIR JOANNY RENDON SALAZAR","www.coredi.edu.co","464","1"
"2018","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","305615001711","COLEGIO COREDI","1002","NO_OFICIAL","817",,"52","A","CL 40 67 45","B. PORVENIR","561 73 92","561 73 92","colegio_rionegro@hotmail.com","JAIR JOANNY RENDON SALAZAR","www.coredi.edu.co","530","1"
"2019","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305631000091","COLEGIO EL CARMELO","1002","NO_OFICIAL","817",,"52","A","CL 65 S 40 21","VIA LOMITAS","2880220 2880102","2883840","colegiocarmelo@une.net.co","HNA. MARÍA ROSA REYES","www.colegio-carmelo.edu.co","852","1"
"2021","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305631000091","COLEGIO EL CARMELO","807","NO OFICIAL","817.000000",,"874","A","CL 65 S 40 21","VIA LOMITAS","2880220 2880102","2883840","colegiocarmelo@une.net.co","HNA. DIOSELINA HERNANDEZ GIRALDO","www. colegio-carmelo.edu.co","848","1"
"2020","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305631000091","COLEGIO EL CARMELO","1002","NO_OFICIAL","817",,"52","A","CL 65 S 40 21","VIA LOMITAS","2880220 2880102","2883840","colegiocarmelo@une.net.co","HNA. MARÍA ROSA REYES","www.colegio-carmelo.edu.co","894","1"
"2018","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305631000091","COLEGIO EL CARMELO","1002","NO_OFICIAL","817",,"52","A","CL 65 S 40 21","VIA LOMITAS","2880220 2880102","2883840","colegiocarmelo@une.net.co","HNA. MARÍA ROSA REYES","www.colegio-carmelo.edu.co","830","1"
"2019","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305631000113","COLEGIO PADRE RAMON ARCILA R.","1002","NO_OFICIAL","817",,"52","A","CL 70 S 46 80","B.LA ESTACION","2880009","3011274","coprar@une.net.co","CORREA RAMIREZ JOSE FERNANDO",,"628","1"
"2021","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305631000113","COLEGIO PADRE RAMON ARCILA R.","807","NO OFICIAL","817.000000",,"874","A","CL 70 S 46 80","B.LA ESTACION","2880009","3011274","coprar@une.net.co","CORREA RAMIREZ JOSE FERNANDO",,"578","1"
"2020","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305631000113","COLEGIO PADRE RAMON ARCILA R.","1002","NO_OFICIAL","817",,"52","A","CL 70 S 46 80","B.LA ESTACION","2880009","3011274","coprar@une.net.co","CORREA RAMIREZ JOSE FERNANDO",,"633","1"
"2018","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305631000113","COLEGIO PADRE RAMON ARCILA R.","1002","NO_OFICIAL","817",,"52","A","CL 70 S 46 80","B.LA ESTACION","2880009","3011274","coprar@une.net.co","CORREA RAMIREZ JOSE FERNANDO",,"645","1"
"2019","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305631800047","COLEGIO REGGIO EMILIA","1002","NO_OFICIAL","2432",,"52","A","CARRERA 45 A N° 80 SUR 72",,,,,"OMAR GIRALDO GOMEZ",,"112","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305686000481","COLEGIO TECNICO NUESTRA SEÑORA DE LAS MISERICORDIAS","1002","NO_OFICIAL","818",,"52","A","AV CRESPO 25 205","AV. CRESPO","8608102","8608102","marialibiatamayo@gmail.com","HNA CECILIA DEL SOCORRO ALZATE","www.hijasdelamisericordia.org/","215","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305686000481","COLEGIO TECNICO NUESTRA SEÑORA DE LAS MISERICORDIAS","807","NO OFICIAL","818.000000",,"874","A","AV CRESPO 25 205","AV. CRESPO","8608102","8608102","marialibiatamayo@gmail.com","HNA CECILIA DEL SOCORRO ALZATE","www.hijasdelamisericordia.org/","19422","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305686000481","COLEGIO TECNICO NUESTRA SEÑORA DE LAS MISERICORDIAS","1002","NO_OFICIAL","818",,"52","A","AV CRESPO 25 205","AV. CRESPO","8608102","8608102","marialibiatamayo@gmail.com","PUETATE PEREZ SANDRA MIREYA","www.hijasdelamisericordia.org/","202","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305686000481","COLEGIO TECNICO NUESTRA SEÑORA DE LAS MISERICORDIAS","1002","NO_OFICIAL","818",,"52","A","AV CRESPO 25 205","AV. CRESPO","8608102","8608102","marialibiatamayo@gmail.com","HNA CECILIA DEL SOCORRO ALZATE","www.hijasdelamisericordia.org/","232","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305686001228","CIBERCOLEGIO UCN","1002","NO_OFICIAL","817",,"52","A","KR 21 34 B 07","SAGRADO CORAZON DE JESUS","6051535","8609822 EXT. 22","rectoria@ucn.edu.co","SALAZAR GIRALDO EDUIN ALBERTO","cibercolegioucn.edu.co","702","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305686001228","CIBERCOLEGIO UCN","807","NO OFICIAL","817.000000",,"874","A","KR 21 34 B 07","SAGRADO CORAZON DE JESUS","6051535","8609822 EXT 22","rectoria@ucn.edu.co","SALAZAR GIRALDO EDUIN ALBERTO","cibercolegioucn.edu.co","136188","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305686001228","CIBERCOLEGIO UCN","1002","NO_OFICIAL","817",,"52","A","KR 21 34 B 07","SAGRADO CORAZON DE JESUS","6051535","8609822 EXT. 22","rectoria@ucn.edu.co","SALAZAR GIRALDO EDUIN ALBERTO","cibercolegioucn.edu.co","709","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305686001228","CIBERCOLEGIO UCN","1002","NO_OFICIAL","817",,"52","A","KR 21 34 B 07","SAGRADO CORAZON DE JESUS","6051535","8609822 EXT. 22","rectoria@ucn.edu.co","SALAZAR GIRALDO EDUIN ALBERTO","cibercolegioucn.edu.co","691","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305686800011","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","CL 26 35 01 <EOF>",,"5699090 ext 672",,"serdep.sec@uco.edu.co","AGUDELO MESA ANGEL DAVID",,"25","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305690800018","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","CL 16 244 322 <EOF>","CL SAN MIGUEL","5699090 ext 672",,"serdep.sec@uco.edu.co","AGUDELO MESA ANGEL DAVID",,"70","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305697000025","COLEGIO MARIA AUXILIADORA","1002","NO_OFICIAL","817",,"52","A","CL 50 46 28","CALLE DEL COMERCIO","5460076","5462077","colmas@une.net.co","ALBA MERY BEDOYA YEPES (HNA.)",,"408","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305697000025","COLEGIO MARIA AUXILIADORA","807","NO OFICIAL","817.000000",,"874","A","CL 50 46 28 <EOF>","CALLE DEL COMERCIO","546 00 76","5462077","colmas@une.net.co","ALBA MERY BEDOYA YEPES (HNA.)",,"46917","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305697000025","COLEGIO MARIA AUXILIADORA","1002","NO_OFICIAL","817",,"52","A","CL 50 46 28","CALLE DEL COMERCIO","5460076","5462077","colmas@une.net.co","ALBA MERY BEDOYA YEPES (HNA.)",,"404","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305697000025","COLEGIO MARIA AUXILIADORA","1002","NO_OFICIAL","817",,"52","A","CL 50 46 28","CALLE DEL COMERCIO","5460076","5462077","colmas@une.net.co","ALBA MERY BEDOYA YEPES (HNA.)",,"376","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305736800115","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","KR 55 47 65 <EOF>","GUANANA","5699090 ext 672",,"serdep.sec@uco.edu.co","AGUDELO MESA ANGEL DAVID",,"112","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305761800006","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","-",,"52","A","CL 9 10 52 <EOF>",,"5699090 ext 672",,"serdep.sec@uco.edu.co","AGUDELO MESA ANGEL DAVID",,"65","1"
"2019","5","ANTIOQUIA","3763","TURBO","5837","TURBO","305837005171","COLEGIO GIMNASIO PILARES DEL SABER","1002","NO_OFICIAL","817",,"52","A","KR 19 CL 101","B.VERANILLO","8273098",,"lsaenz192@latinmail.com","BEATRIZ ELENA BLANDON DIAZ","www.turboeducado.gov.co","264","1"
"2021","5","ANTIOQUIA","3763","TURBO","5837","TURBO","305837005171","COLEGIO GIMNASIO PILARES DEL SABER","807","NO OFICIAL","817.000000",,"874","A","KR 19 CL 101","B.VERANILLO","8273098",,"lsaenz192@latinmail.com","BEATRIZ ELENA BLANDON DIAZ","www.turboeducado.gov.co","237","1"
"2020","5","ANTIOQUIA","3763","TURBO","5837","TURBO","305837005171","COLEGIO GIMNASIO PILARES DEL SABER","1002","NO_OFICIAL","817",,"52","A","KR 19 CL 101","B.VERANILLO","8273098",,"lsaenz192@latinmail.com","BEATRIZ ELENA BLANDON DIAZ","www.turboeducado.gov.co","210","1"
"2018","5","ANTIOQUIA","3763","TURBO","5837","TURBO","305837005171","COLEGIO GIMNASIO PILARES DEL SABER","1002","NO_OFICIAL","817",,"52","A","KR 19 CL 101","B.VERANILLO","8273098",,"lsaenz192@latinmail.com","BEATRIZ ELENA BLANDON DIAZ","www.turboeducado.gov.co","244","1"
"2019","5","ANTIOQUIA","3763","TURBO","5837","TURBO","305837006185","COLEGIO DE EDUCACION CAMPESINA","1002","NO_OFICIAL","817",,"52","A","BARRIO PARROQUIAL CLL IGLESIA","C.CURRULAO","8206193",,"colegioces@edatel.net.co","JAIME HERNANDO PARRA MARIN","www.turbo.gov.co","217","1"
"2021","5","ANTIOQUIA","3763","TURBO","5837","TURBO","305837006185","COLEGIO DIOCESANO MARIA AUXILIADORA","807","NO OFICIAL","817.000000",,"874","A","BARRIO PARROQUIAL CLL IGLESIA","C.CURRULAO","8206193",,"colegioces@edatel.net.co","JAIME HERNANDO PARRA MARIN","www.turbo.gov.co","219","1"
"2020","5","ANTIOQUIA","3763","TURBO","5837","TURBO","305837006185","COLEGIO DE EDUCACION CAMPESINA","1002","NO_OFICIAL","817",,"52","A","BARRIO PARROQUIAL CLL IGLESIA","C.CURRULAO","8206193",,"colegioces@edatel.net.co","JAIME HERNANDO PARRA MARIN","www.turbo.gov.co","233","1"
"2018","5","ANTIOQUIA","3763","TURBO","5837","TURBO","305837006185","COLEGIO DE EDUCACION CAMPESINA","1002","NO_OFICIAL","817",,"52","A","BARRIO PARROQUIAL CLL IGLESIA","C.CURRULAO","8206193",,"colegioces@edatel.net.co","JAIME HERNANDO PARRA MARIN","www.turbo.gov.co","156","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305847800203","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","CL 25 29 41 <EOF>",,"5699090 ext 672",,"serdep.sec@uco.edu.co","AGUDELO MESA ANGEL DAVID",,"119","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305887001788","COLEGIO CATOLICO LA INMACULADA","1002","NO_OFICIAL","817",,"52","A","KR 19 23 30","BR LA INMACULADA","8537308","8537308","colcatolico@hotmail.com","ADRIANA LUCIA MURILLO SOTO",,"369","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305887001788","COLEGIO CATOLICO LA INMACULADA","807","NO OFICIAL","817.000000",,"874","A","KR 19 23 30","BR LA INMACULADA","8537308","8537308","colcatolico@hotmail.com","ADRIANA LUCIA MURILLO SOTO",,"37908","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305887001788","COLEGIO CATOLICO LA INMACULADA","1002","NO_OFICIAL","817",,"52","A","KR 19 23 30","BR LA INMACULADA","8537308","8870955","colcatolicoyarumal@gmail.com","ADRIANA LUCIA MURILLO SOTO",,"326","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305887001788","COLEGIO CATOLICO LA INMACULADA","1002","NO_OFICIAL","817",,"52","A","KR 19 23 30","BR LA INMACULADA","8537308","8537308","colcatolico@hotmail.com","ADRIANA LUCIA MURILLO SOTO",,"371","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305887800001","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","CL 11 11 55 <EOF>","CORRG. LLANO DE CUIVA","5699090 ext 672",,"serdep.sec@uco.edu.co","AGUDELO MESA ANGEL DAVID",,"27","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305893001901","COLEGIO EL OASIS","1002","NO_OFICIAL","963",,"52","A","KR 47 48 06","B. TRES DE OCTUBRE","8325675",,"colegioeloasisyondo@tareanet.edu.co","FLOREZ OLIVERA SILFIDA",,"130","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305893001901","COLEGIO EL OASIS","807","NO OFICIAL","963.000000",,"874","A","KR 47 48 06 <EOF>","B. TRES DE OCTUBRE","8325675","8325675","colegioeloasisyondo@tareanet.edu.co","FLOREZ OLIVERA SILFIDA",,"9828","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305893001901","COLEGIO EL OASIS","1002","NO_OFICIAL","963",,"52","A","KR 47 48 06","B. TRES DE OCTUBRE",,,"oasisyondo2020@hotmail.com","CAMACHO ARIAS AMALIA",,"152","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305893001901","COLEGIO EL OASIS","1002","NO_OFICIAL","963",,"52","A","KR 47 48 06","B. TRES DE OCTUBRE","8325675","8325675","colegioeloasisyondo@tareanet.edu.co","FLOREZ OLIVERA SILFIDA",,"127","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305895001185","COLEGIO ADVENTISTA DE ZARAGOZA","1002","NO_OFICIAL","817",,"52","A","AV OLAYA HERRERA 23 78","AV OLAYA HERRERA","8389183",,"colegioadventistazaragoza.bethel@hotmail.com","AREVALO AREVALO YOLIMA",,"193","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305895001185","COLEGIO ADVENTISTA DE ZARAGOZA","807","NO OFICIAL","817.000000",,"874","A","IND AV OLAYA HERRERA","AV OLAYA HERREA","8389183",,"colegioadventistadezaragoza.bethel@hotmail.com","AREVALO AREVALO YOLIMA",,"25974","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305895001185","COLEGIO ADVENTISTA DE ZARAGOZA","1002","NO_OFICIAL","817",,"52","A","AV OLAYA HERRERA 23 78","AV OLAYA HERRERA","8389183",,"colegioadventistazaragoza.bethel@hotmail.com","AREVALO AREVALO YOLIMA",,"218","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305895001185","COLEGIO ADVENTISTA DE ZARAGOZA","1002","NO_OFICIAL","817",,"52","A","IND AV OLAYA HERRERA","AV OLAYA HERREA","8389183",,"colegioadventistadezaragoza.bethel@hotmail.com","AREVALO AREVALO YOLIMA",,"214","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","405001016946","COLEGIO COOPERATIVO SAN ANTONIO DE PRADO","807","NO OFICIAL","2432.000000",,"874","A","CL 110 43 A 51","SAN ANTONIO DE PRADO","4444262 EXT 601-602-604","2865300","escuelasannicolas@coomulsap.com","CESAR AUGUSTO GOMEZ MONTOYA",,"2827","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","405001022288","COLEGIO DE BACHILLERATO COLEGIATURA COLOMBIANA","807","NO OFICIAL","818.000000",,"874","A","IND CR 10 CON CALLE 10","LAS PALMAS","3547120-221","3547120-104","bachillerato@colegiatura.edu.co","GLORIA PATRICIA DIEZ RUIZ","www.colegiatura.edu.co","32","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405172800017","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","VDA LA RIVERA KM 3",,,,,"AGUDELO MESA ANGEL DAVID",,"69","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405212001031","COLEGIO SAN RAFAEL","1002","NO_OFICIAL","817",,"52","A","AUTOPISTA NORTE KM 16 VEREDA EL NORAL","FINCA LA ALEGRÍA AUTOPISTA NORTE - VDA EL NORAL","4011522",,"colegiosanrafael28@gmail.com","ASTRID MARÍA ZAPATA GÓMEZ (HNA)",,"341","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405212001031","COLEGIO SAN RAFAEL","807","NO OFICIAL","817.000000",,"874","A","CALLE 65  23A-50","FINCA LA ALEGRÍA AUTOPISTA NORTE - VDA EL NORAL","4011522",,"colegiosanrafael28@gmail.com","ASTRID MARÍA ZAPATA GÓMEZ (HNA)",,"42120","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405212001031","COLEGIO SAN RAFAEL","1002","NO_OFICIAL","817",,"52","A","AUTOPISTA NORTE KM 16 VEREDA EL NORAL","FINCA LA ALEGRÍA AUTOPISTA NORTE - VDA EL NORAL","4011522",,"colegiosanrafael28@gmail.com","ASTRID MARÍA ZAPATA GÓMEZ (HNA)",,"359","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405212001031","COLEGIO SAN RAFAEL","1002","NO_OFICIAL","817",,"52","A","AUTOPISTA NORTE KM 16 VEREDA EL NORAL","FINCA LA ALEGRÍA AUTOPISTA NORTE - VDA EL NORAL","4011522",,"colegiosanrafael28@gmail.com","ASTRID MARÍA ZAPATA GÓMEZ (HNA)",,"349","1"
"2019","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","405266001631","COLEGIO MANUEL MEJIA VALLEJO","1002","NO_OFICIAL","817",,"52","A","CL 36 SUR 25 20","LOMA DEL CHOCHO","3360210","3360098","rectoria@colegiomanuelmejiavallejo.edu.co","GERMÁN DARÍO CARRILLO HERRERA","www.colegiomanuelmejiavallejo.com","265","1"
"2021","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","405266001631","COLEGIO MANUEL MEJIA VALLEJO","807","NO OFICIAL","817.000000",,"874","A","CL 36 SUR 25 20","LOMA DEL CHOCHO","3360210","3360098",,"GERMAN DARIO CARRILLO HERRERA","www.colegiomanuelmejiavallejo.com","254","1"
"2020","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","405266001631","COLEGIO MANUEL MEJIA VALLEJO","1002","NO_OFICIAL","817",,"52","A","CL 36 SUR 25 20","LOMA DEL CHOCHO","3360210","3360098","rectoria@colegiomanuelmejiavallejo.edu.co","GERMÁN DARÍO CARRILLO HERRERA","www.colegiomanuelmejiavallejo.com","270","1"
"2018","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","405266001631","COLEGIO MANUEL MEJIA VALLEJO","1002","NO_OFICIAL","817",,"52","A","CL 36 SUR 25 20","LOMA DEL CHOCHO","3360210","3360098",,"MARIELA CHALARCA ARIAS","www.colegiomanuelmejiavallejo.com","249","1"
