"medio_de_recepcion","fecha_de_registro","tipo","pais","duracion_de_gestion","duracion_medida_en","duracion_maxima_permitida","area_finalizacion"
"E-MAIL","2018-01-15T14:21:55.170","Peticiones de interés general o particular (15 días)","Colombia","7","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-15T14:25:49.553","Peticiones de interés general o particular (15 días)","Colombia","8","Días","15","3100 Dirección de Justicia Transicional"
"E-MAIL","2018-01-15T14:45:14.970","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"E-MAIL","2018-01-15T15:07:01.040","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-15T15:07:12.640","Peticiones de interés general o particular (15 días)","Colombia","7","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-15T15:34:06.633","Solicitud de Postulación a Ley de Justicia y Paz","Colombia","2","Días","15","3100 Dirección de Justicia Transicional"
"E-MAIL","2018-01-15T15:42:11.880","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-15T15:46:45.437","Solicitud de Postulación a Ley de Justicia y Paz","Colombia","1","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-15T15:59:50.147","Petición de Información Entre Entidades (10 días)","Colombia","7","Días","10","3320 Subdirección Estratégica y de Análisis"
"E-MAIL","2018-01-15T16:04:46.733","Petición de Información Entre Entidades (10 días)","Colombia","7","Días","10","1100 Dirección de Asuntos Internacionales"
"E-MAIL","2018-01-15T16:20:31.660","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-15T16:46:44.633","Petición de Información Entre Entidades (10 días)","Colombia","4","Días","10","1503 Grupo de Extinción de Dominio"
"Escrito","2018-01-15T16:51:27.603","Peticiones de interés general o particular (15 días)","Colombia","10","Días","15","3100 Dirección de Justicia Transicional"
"Presentanción Web","2018-01-16T08:53:09.187","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-16T09:37:20.720","Petición Traslado por Competencia (5 días)","Colombia","0","Días","5","4008 Grupo de Servicio al Ciudadano"
"E-MAIL","2018-01-16T09:37:46.710","PQR Consulta (30 días)","Colombia","7","Días","30","2200 Dirección de Justicia Formal"
"Escrito","2018-01-16T09:42:27.197","Peticiones de interés general o particular (15 días)","Colombia","6","Días","15","1700 Oficina de Prensa y Comunicaciones"
"Escrito","2018-01-16T09:50:36.267","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","1500 Dirección Jurídica"
"Escrito","2018-01-16T09:50:53.987","Peticiones de interés general o particular (15 días)","Colombia","7","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Presentanción Web","2018-01-16T09:52:55.407","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-16T09:54:27.827","PQR Queja(15 días)","Colombia","4","Días","15","2201 Grupo de Fortalecimiento de la Justicia Étnica"
"Escrito","2018-01-16T09:55:22.157","Petición de Información Entre Entidades (10 días)","Colombia","10","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Presentanción Web","2018-01-16T09:55:46.570","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-16T09:59:11.127","Peticiones de interés general o particular (15 días)","Colombia","15","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-16T10:12:11.190","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","4008 Grupo de Servicio al Ciudadano"
"E-MAIL,2018-01-16T10:14:33.243,Petición de Información Entre Entidades (10 días),Bogotá,Bogotá D.C.,Colombia,1,Días,10,""4007 Grupo de Gestión Administrativa, Financiera y Contable""","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Escrito","2018-01-16T10:16:13.770","Petición de Solicitud de Documentos (10 días)","Colombia","6","Días","10","1100 Dirección de Asuntos Internacionales"
"Escrito","2018-01-16T10:17:11.630","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","2201 Grupo de Fortalecimiento de la Justicia Étnica"
"Escrito","2018-01-16T10:31:02.693","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-16T10:58:00.690","Solicitud de Concepto Técnico*","Colombia","7","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-16T11:01:16.627","Peticiones de interés general o particular (15 días)","Colombia","6","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-16T11:46:57.670","Peticiones de interés general o particular (15 días)","Colombia","10","Días","15","2201 Grupo de Fortalecimiento de la Justicia Étnica"
"Presentanción Web","2018-01-16T11:54:19.373","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"E-MAIL","2018-01-16T12:33:18.317","Hoja de Vida","Colombia","2","Días","15","4005 Grupo de Gestión Humana"
"Escrito","2018-01-16T12:41:52.517","Solicitud de Concepto Técnico*","Colombia","7","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-16T12:49:22.960","Petición de Información Entre Entidades (10 días)","Colombia","6","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-16T13:07:11.080","Solicitud de Concepto Técnico*","Colombia","7","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-16T13:20:58.233","Solicitud de Concepto Técnico*","Colombia","6","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-16T13:32:21.767","Petición de Solicitud de Documentos (10 días)","Colombia","4","Días","10","4002 Grupo de Gestión Contractual"
"Presentanción Web","2018-01-16T13:35:58.060","Peticiones de interés general o particular (15 días)","Colombia","7","Días","15","3320 Subdirección Estratégica y de Análisis"
"Escrito","2018-01-16T13:43:27.723","Petición de Solicitud de Documentos (10 días)","Colombia","10","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-16T13:50:36.017","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-16T14:02:33.720","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"E-MAIL","2018-01-16T14:17:18.417","Solicitud de Concepto Técnico*","Colombia","7","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Canal Virtual","2022-04-27T14:12:27.573","Consulta o Concepto Técnico Decreto 491 (35 días)","Colombia","34","días","35","Grupo de Control de Sustancias Químicas"
"Escrito","2018-01-16T14:29:24.723","Peticiones de interés general o particular (15 días)","Colombia","13","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-16T14:32:01.160","Peticiones de interés general o particular (15 días)","Colombia","11","Días","15","3300 Dirección de Política de Drogas y Actividades Relacionadas"
"Escrito","2018-01-16T14:32:20.720","PQR Consulta (30 días)","Colombia","6","Días","30","3320 Subdirección Estratégica y de Análisis"
"Escrito","2018-01-16T14:36:47.350","Peticiones de interés general o particular (15 días)","Colombia","13","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-16T14:51:56.380","Petición de Solicitud de Documentos (10 días)","Colombia","6","Días","10","1100 Dirección de Asuntos Internacionales"
"Escrito","2018-01-16T14:54:32.607","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"E-MAIL","2018-01-16T15:13:44.950","Peticiones de interés general o particular (15 días)","Colombia","6","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-16T15:14:01.130","Peticiones de interés general o particular (15 días)","Colombia","11","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-16T15:34:56.330","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-16T16:05:51.877","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-16T16:10:19.310","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-16T16:24:32.443","Petición de Información Entre Entidades (10 días)","Colombia","5","Días","10","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-16T16:27:36.773","PQR Consulta (30 días)","Colombia","8","Días","30","2201 Grupo de Fortalecimiento de la Justicia Étnica"
"Escrito","2018-01-16T16:30:05.623","Peticiones de interés general o particular (15 días)","Colombia","12","Días","15","3320 Subdirección Estratégica y de Análisis"
"Escrito","2018-01-17T08:35:35.657","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Presentanción Web","2018-01-17T08:40:36.330","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","3320 Subdirección Estratégica y de Análisis"
"Presentanción Web","2018-01-17T08:41:49.917","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web,2018-01-17T08:42:40.243,Peticiones de interés general o particular (15 días),""Bogotá, D.C."",Cundinamarca,Colombia,2,Días,15,4008 Grupo de Servicio al Ciudadano","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Presentanción Web","2018-01-17T08:46:37.403","Petición Traslado por Competencia (5 días)","Colombia","1","Días","5","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-17T08:47:57.283","Peticiones de interés general o particular (15 días)","Colombia","7","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-17T08:53:20.720","Peticiones de interés general o particular (15 días)","Colombia","7","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-17T10:07:28.347","Solicitud de Concepto Técnico*","Colombia","6","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"E-MAIL","2018-01-17T10:08:12.533","PQR Consulta (30 días)","Colombia","8","Días","30","2300 Dirección de Desarrollo del Derecho y del Ordenamiento Jurídico"
"Escrito","2018-01-17T10:43:57.350","Peticiones de interés general o particular (15 días)","Colombia","13","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"E-MAIL","2018-01-17T10:57:07.540","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","1500 Dirección Jurídica"
"E-MAIL","2018-01-17T11:32:14.550","Solicitud de Concepto Técnico*","Colombia","7","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-17T11:58:40.840","Petición de Información Entre Entidades (10 días)","Colombia","1","Días","10","1000 Despacho del Ministro de Justicia y del Derecho"
"Escrito","2018-01-17T12:06:21.000","Petición de Información Entre Entidades (10 días)","Colombia","7","Días","10","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-17T12:09:21.200","Petición de Información Entre Entidades (10 días)","Colombia","8","Días","10","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-17T12:12:47.547","Solicitud de Acogimiento a Proceso de Paz","Colombia","8","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-17T12:15:42.230","Solicitud de Acogimiento a Proceso de Paz","Colombia","10","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-17T12:39:22.300","Petición de Información Entre Entidades (10 días)","Colombia","2","Días","10","3320 Subdirección Estratégica y de Análisis"
"Escrito","2018-01-17T13:55:36.123","Solicitud de Concepto Técnico*","Colombia","7","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"E-MAIL","2018-01-17T14:02:08.483","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","1500 Dirección Jurídica"
"Escrito","2018-01-17T14:35:04.660","Peticiones de interés general o particular (15 días)","Colombia","7","Días","15","2300 Dirección de Desarrollo del Derecho y del Ordenamiento Jurídico"
"Escrito","2018-01-17T14:38:08.697","Peticiones de interés general o particular (15 días)","Colombia","9","Días","15","2300 Dirección de Desarrollo del Derecho y del Ordenamiento Jurídico"
"Escrito","2018-01-17T14:47:46.347","Peticiones de interés general o particular (15 días)","Colombia","6","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"E-MAIL","2018-01-17T14:51:37.300","Petición de Información Entre Entidades (10 días)","Colombia","8","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-17T15:01:09.540","Peticiones de interés general o particular (15 días)","Colombia","10","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-17T15:04:46.453","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","4002 Grupo de Gestión Contractual"
"Escrito","2018-01-17T15:11:26.783","Peticiones de interés general o particular (15 días)","4","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes","NULL"
"Escrito","2018-01-17T15:13:20.393","Peticiones de interés general o particular (15 días)","Colombia","8","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-17T15:33:52.513","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-17T15:41:49.527","Peticiones de interés general o particular (15 días)","Colombia","6","Días","15","1100 Dirección de Asuntos Internacionales"
"Escrito","2018-01-17T15:43:43.347","Solicitud de Acogimiento a Proceso de Paz","Colombia","3","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-17T16:01:22.197","Petición de Información Entre Entidades (10 días)","Colombia","6","Días","10","4006 Grupo de Gestión Documental"
"Escrito","2018-01-17T16:03:55.547","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","1500 Dirección Jurídica"
"E-MAIL","2018-01-17T16:24:46.427","Peticiones de interés general o particular (15 días)","Colombia","9","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"E-MAIL","2018-01-17T16:53:02.730","Peticiones de interés general o particular (15 días)","Colombia","14","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-18T07:28:47.233","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-18T07:32:13.530","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-18T07:35:08.543","Peticiones de interés general o particular (15 días)","Colombia","7","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-18T07:49:14.017","Petición Traslado por Competencia (5 días)","Colombia","4","Días","5","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-18T08:14:09.090","Hoja de Vida","Colombia","2","Días","15","4005 Grupo de Gestión Humana"
"Escrito","2018-01-18T08:27:20.690","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-18T08:32:04.080","Peticiones de interés general o particular (15 días)","0","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos","NULL"
"Escrito","2018-01-18T08:42:08.967","Petición de Información Entre Entidades (10 días)","Colombia","8","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-18T08:57:26.480","PQR Consulta (30 días)","Colombia","11","Días","30","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-18T09:04:13.347","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-18T09:12:15.550","Petición de Información Entre Entidades (10 días)","Colombia","2","Días","10","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-18T09:21:59.427","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","1500 Dirección Jurídica"
"Presentanción Web","2018-01-18T09:23:34.990","Peticiones de interés general o particular (15 días)","Colombia","13","Días","15","3100 Dirección de Justicia Transicional"
"Presentanción Web","2018-01-18T09:24:38.737","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-18T09:29:44.817","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-18T09:31:05.873","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Presentanción Web","2018-01-18T09:39:56.163","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Presentanción Web","2018-01-18T09:40:36.630","Petición de Solicitud de Documentos (10 días)","Colombia","1","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Presentanción Web","2018-01-18T09:41:52.240","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-18T09:43:32.110","Peticiones de interés general o particular (15 días)","Colombia","6","Días","15","1610 Subdirección de Gestión de Información en Justicia"
"Presentanción Web","2018-01-18T09:45:55.837","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"E-MAIL","2018-01-18T09:46:44.667","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Presentanción Web","2018-01-18T09:49:57.620","Petición de Solicitud de Documentos (10 días)","Colombia","4","Días","10","4002 Grupo de Gestión Contractual"
"Presentanción Web","2018-01-18T09:51:02.660","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-18T09:51:48.217","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4008 Grupo de Servicio al Ciudadano"
"E-MAIL","2018-01-18T09:55:38.853","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-18T09:56:47.473","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"E-MAIL","2018-01-18T09:57:05.813","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"E-MAIL","2018-01-18T10:42:18.807","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-18T11:04:27.623","PQR Consulta (30 días)","Colombia","24","Días","30","2300 Dirección de Desarrollo del Derecho y del Ordenamiento Jurídico"
"Escrito","2018-01-18T11:09:11.190","Hoja de Vida","Colombia","2","Días","15","4005 Grupo de Gestión Humana"
"Escrito","2018-01-18T11:11:37.603","PQR Denuncia (15 días)","Colombia","3","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito,2018-01-18T11:14:24.270,Petición de Solicitud de Documentos (10 días),Bogotá,Bogotá D.C.,Colombia,1,Días,10,""4007 Grupo de Gestión Administrativa, Financiera y Contable""","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Escrito","2018-01-18T11:17:12.150","Hoja de Vida","Colombia","2","Días","15","4005 Grupo de Gestión Humana"
"Escrito","2018-01-18T11:20:24.753","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","2300 Dirección de Desarrollo del Derecho y del Ordenamiento Jurídico"
"E-MAIL","2018-01-18T11:23:49.457","Peticiones de interés general o particular (15 días)","Colombia","6","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-18T11:24:22.453","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-18T11:40:49.460","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","2200 Dirección de Justicia Formal"
"Escrito","2018-01-18T11:47:25.427","Peticiones de interés general o particular (15 días)","Colombia","8","Días","15","2200 Dirección de Justicia Formal"
"Escrito","2018-01-18T11:50:08.313","PQR Queja(15 días)","Colombia","7","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-18T12:26:52.120","Petición Traslado por Competencia (5 días)","Colombia","3","Días","5","1502 Grupo de Cobro Coactivo"
"Escrito","2018-01-18T12:51:02.260","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-18T13:20:18.487","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","2200 Dirección de Justicia Formal"
"Escrito","2018-01-18T13:27:31.557","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","2200 Dirección de Justicia Formal"
"Escrito","2018-01-18T13:36:22.800","PQR Consulta (30 días)","Colombia","23","Días","30","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-18T13:58:13.960","Peticiones de interés general o particular (15 días)","Colombia","15","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-18T14:02:34.890","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-18T14:53:16.347","Hoja de Vida","Colombia","2","Días","15","4005 Grupo de Gestión Humana"
"Escrito","2018-01-18T14:54:59.057","Petición de Información Entre Entidades (10 días)","Colombia","5","Días","10","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-18T15:11:08.050","Petición de Información Entre Entidades (10 días)","5","Días","10","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes","NULL"
"Escrito","2018-01-18T15:22:39.223","Petición de Información Entre Entidades (10 días)","Colombia","1","Días","10","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"E-MAIL","2018-01-18T15:35:58.660","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-18T15:46:04.397","Peticiones de interés general o particular (15 días)","14","Días","15","3320 Subdirección Estratégica y de Análisis","NULL"
"Escrito","2018-01-18T15:52:50.910","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4006 Grupo de Gestión Documental"
"Escrito","2018-01-18T15:55:54.153","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4006 Grupo de Gestión Documental"
"Escrito","2018-01-18T15:58:00.607","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4006 Grupo de Gestión Documental"
"E-MAIL","2018-01-18T16:01:31.820","Solicitud de Certificación Postulación Ley 975*","Colombia","9","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-18T16:11:52.923","Petición de Información Entre Entidades (10 días)","Colombia","7","Días","10","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-18T16:20:53.493","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4006 Grupo de Gestión Documental"
"Escrito","2018-01-18T16:22:09.833","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4006 Grupo de Gestión Documental"
"Escrito","2018-01-18T16:23:52.140","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4006 Grupo de Gestión Documental"
"Escrito","2018-01-18T16:25:46.550","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4006 Grupo de Gestión Documental"
"Escrito","2018-01-18T16:39:09.490","Petición de Información Entre Entidades (10 días)","Colombia","3","Días","10","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-18T17:19:02.527","Solicitud de Certificación Postulación Ley 975*","Colombia","7","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-19T08:37:47.687","PQR Consulta (30 días)","Días","30","2300 Dirección de Desarrollo del Derecho y del Ordenamiento Jurídico","NULL","NULL"
"Escrito","2018-01-19T09:06:10.763","Peticiones de interés general o particular (15 días)","Colombia","8","Días","15","2200 Dirección de Justicia Formal"
"Escrito","2018-01-19T09:11:17.810","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","1500 Dirección Jurídica"
"Escrito","2018-01-19T09:45:06.587","Petición de Solicitud de Documentos (10 días)","Colombia","6","Días","10","1500 Dirección Jurídica"
"Escrito","2018-01-19T09:47:07.160","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-19T09:52:50.253","Peticiones de interés general o particular (15 días)","Colombia","12","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-19T10:06:26.663","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-19T10:15:24.947","Solicitud de Concepto Técnico*","Colombia","5","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-19T10:28:18.580","Petición de Información Entre Entidades (10 días)","Colombia","10","Días","10","3100 Dirección de Justicia Transicional"
"E-MAIL","2018-01-19T10:37:13.037","Peticiones de interés general o particular (15 días)","Colombia","6","Días","15","1500 Dirección Jurídica"
"Escrito","2018-01-19T10:46:24.443","Petición de Información Entre Entidades (10 días)","Colombia","5","Días","10","4006 Grupo de Gestión Documental"
"Escrito","2018-01-19T10:51:26.600","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-19T10:54:50.863","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-19T11:01:06.710","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","2200 Dirección de Justicia Formal"
"Escrito","2018-01-19T11:05:39.233","Petición de Información Entre Entidades (10 días)","Colombia","9","Días","10","3300 Dirección de Política de Drogas y Actividades Relacionadas"
"Escrito","2018-01-19T11:07:22.567","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","2200 Dirección de Justicia Formal"
"E-MAIL","2018-01-19T11:37:32.087","Petición de Información Entre Entidades (10 días)","Colombia","3","Días","10","3320 Subdirección Estratégica y de Análisis"
"Escrito","2018-01-19T12:00:30.750","Peticiones de interés general o particular (15 días)","Colombia","12","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-19T12:05:37.653","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"E-MAIL","2018-01-19T12:13:42.557","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","2200 Dirección de Justicia Formal"
"Escrito","2018-01-19T12:32:12.100","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","2300 Dirección de Desarrollo del Derecho y del Ordenamiento Jurídico"
