"uid","name","description","owner","owner_uid","publication_stage","audience","approval_status","provenance","type","category","tags","url","api_endpoint","creation_date","last_data_updated_date","domain","derived_view","visits","downloads","row_count","column_count","contact_email","license","attribution","attribution_link","published_version_name","published_version_uid","parent_uid","commoncore_publisher","informacindedatos_fechaemisinddmmaaaa","commoncore_contactname","commoncore_language","commoncore_contactemail","commoncore_license","commoncore_issued","informacindelaentidad_sector","commoncore_references","informacindelaentidad_nombredelaentidad","commoncore_publicaccesslevel","commoncore_bureaucode","commoncore_describedby","commoncore_updatefrequency","informacindedatos_urlnormativa","informacindelaentidad_departamento","informacindelaentidad_autor","informacindelaentidad_orden","commoncore_programcode","commoncore_lastupdate","commoncore_homepage","commoncore_uniqueidentifier","informacindelaentidad_reaodependecia","informacindedatos_fechaemisinaaaammdd","informacindelaentidad_reaodependencia","informacindelaentidad_municipio","commoncore_geographiccoverage","informacindedatos_frecuenciadeactualizacin","informacindedatos_idioma","commoncore_theme","informacindedatos_coberturageogrfica","informacindedatos_urldocumentacin"
"egg3-b7zt","Matriz banco de proyectos Municipio de Puerres Nariño 2016","Matriz banco de proyectos Municipio de Puerres Nariño 2016","datospuerres","uudc-6ssb","published","private","not_ready","official","dataset","Función pública","banco proyectos puerres nariño","https://www.datos.gov.co/d/egg3-b7zt","https://www.datos.gov.co/resource/egg3-b7zt.json","2017-07-21T14:48:10.000","2017-07-21T14:48:22.000","www.datos.gov.co","false","122","49","98","21","contactenos@puerres-narino.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldìa de Puerres",,,,,,,,,,,,"Función Pública",,"Alcaldía Municipal de Puerres",,,,,"","Nariño",,"Territorial",,,,,,"2017-07-21","Secretaria de Planeación ","Puerres",,"Anual","Español",,"Departamental",""
"wtwf-nseb","Todos Activos Clasificacion (1)","","Jcastano","n4qb-krhy","published","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/wtwf-nseb","https://www.datos.gov.co/resource/wtwf-nseb.json","2018-02-07T22:39:36.000","2018-02-07T22:39:40.000","www.datos.gov.co","false","120","47","170","15","pdelgado@coljuegos.gov.co",,,,,,,,,,,,,,"Hacienda y Crédito Público",,"Administradora del Monopolio Rentístico de Los Juegos de Suerte y Azar",,,,,"","Bogotá D.C.",,"Nacional",,,,,,"2017-11-30","GERENCIA ADMINISTRATIVA","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"4yqw-yz32:0","Plan de Premios 2021","","Loteria de Cundinamarca","x9y7-sybu","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/4yqw-yz32/revisions/0",,"2021-11-12T14:38:58.000","2021-11-12T14:38:55.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"qie5-prd9:7","Zonas de Estacionamiento Regulado (ZER) Municipio de Envigado 2019","Numero de celdas de parqueo y ubicacion de los puntos ZER del municipio de Envigado para el año 2019","Municipio de Envigado","kp8q-gf3h","unpublished","private","not_ready","official","dataset","Transporte","parqueadero,envigado,zer,zonas","https://www.datos.gov.co/d/qie5-prd9/revisions/7",,"2021-11-10T15:27:23.000","2020-03-10T15:29:45.000","www.datos.gov.co","false",,,"25","10","jorge.monsalve@envigado.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldía de Envigado","http://www.envigado.gov.co","Zonas de Estacionamiento Regulado (ZER) Municipio de Envigado 2019","qie5-prd9",,,,,,,,,"Función Pública",,"Alcaldía Municipal de Envigado",,,,,,"Antioquia",,"Territorial",,,,,,"22-05-2019","Secretaria de movilidad","Envigado",,"Anual","Español",,"Municipal",
"rq5z-wxba:1","Acciones de Promoción y Prevención I Trimestre 2020 en la E.S.E. Hospital Regional de Chiquinquirá.","El siguiente conjunto de datos presenta las principales acciones de promoción y prevención de la salud, ejecutadas en el I trimestre del año 2020 en la E.S.E. Hospital Regional de Chiquinquirá.","E.S.E. HOSPITAL REGIONAL DE CHIQUINQUIRA","djp6-gq4v","unpublished","private","not_ready","official","dataset","Salud y Protección Social","primera infancia,juventud,vejez","https://www.datos.gov.co/d/rq5z-wxba/revisions/1",,"2021-11-12T19:22:21.000","2021-01-06T17:55:16.000","www.datos.gov.co","false",,,"18","6","comunicaciones@hospitalregionalchiquinquira.gov.co","Creative Commons Attribution 4.0 International","ESE Hospital Regional de Chiquinquirá",,"Acciones de Promoción y Prevención I Trimestre 2020 en la E.S.E. Hospital Regional de Chiquinquirá.","rq5z-wxba",,,,,,,,,"Salud y Protección Social",,"E.S.E. Hospital Regional de Chiquinquirá",,,,,,"Boyacá",,"Territorial",,,,,,"2021-01-06","Comunicaciones","Chiquinquirá",,"Trimestral","Español",,"Municipal",
"nazf-ausg","RENDICION DE CUENTAS VIGENCIA 2020 ARBELAEZ","Rendición de Cuentas 2020 #ArbeláezSomosTodos


AUDIENCIA PÚBLICA DE RENDICIÓN DE CUENTAS PRESENCIAL CON AFORO DE 50 PERSONAS Y TRANSMISIÓN POR MEDIOS VIRTUALES A LA CIUDADANÍA, GRUPOS REPRESENTATIVOS. VEEDURÍAS CIUDADANAS Y DEMÁS ORGANIZACIONES INTERESADAS. VIGENCIA 2020)","AlcArbelaez","snmb-dxvt","published","private","rejected","official","file","Función pública",,"https://www.datos.gov.co/d/nazf-ausg","https://www.datos.gov.co/resource/nazf-ausg.json","2021-10-13T17:06:11.000","2021-10-13T17:06:11.000","www.datos.gov.co","false","2","0",,,"tics@arbelaez-cundinamarca.gov.co","Creative Commons 1.0 Universal (Public Domain Dedication)",,,,,,,,,,,,,"Función Pública",,"Alcaldía Municipal de Arbeláez",,,,,,"Cundinamarca",,"Territorial",,,,,,"2020-12-30","Oficina TICS Municipal","Arbeláez",,"No aplica","Español",,"Municipal",
"qgqm-84gb:7","Índice de Información clasificada ANLA","Índice de Información clasificada de la ANLA","Autoridad Nacional de Licencias Ambientales","wbid-qvqu","unpublished","private","not_ready","official","dataset","Ambiente y Desarrollo Sostenible","índice,información clasificada,anla,exc_001","https://www.datos.gov.co/d/qgqm-84gb/revisions/7",,"2021-11-17T21:40:06.000","2021-10-13T16:52:10.000","www.datos.gov.co","false",,,"49","13","datos_abiertos@anla.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Autoridad Nacional de Licencias Ambientales","http://www.anla.gov.co/","Índice de Información clasificada ANLA","qgqm-84gb",,,,,,,,,"Ambiente y Desarrollo Sostenible",,"Autoridad Nacional de Licencias Ambientales",,,,,"null","Bogotá D.C.",,"Nacional",,,,,,"2020-08-29","Oficina de Tecnologías de la Información","Bogotá D.C.",,"Anual","Español",,"Nacional","null"
"x24v-tcnn","ASOCIACIONES PRODUCTIVAS EN EL MUNICIPIO DE TEORAMA","ESTE CONJUNTO DE DATOS CONTIENE LA INFORMACION DE ASOCIACIONES PRODUCTIVAS VIGENTES EN EL MUNICIPIO DE TEORAMA","Alcaldía Municipal de Teorama","shkg-zg93","published","private","not_ready","official","dataset","Inclusión Social y Reconciliación","productividad,asociaciòn,desarrollo,teorama","https://www.datos.gov.co/d/x24v-tcnn","https://www.datos.gov.co/resource/x24v-tcnn.json","2016-11-14T13:41:18.000","2016-11-14T13:41:26.000","www.datos.gov.co","false","642","76","10","11","SECRETARIATICYDESARROLLO@TEORAMA-NORTEDESANTANDER.GOV.CO","Creative Commons Attribution | Share Alike 4.0 International","ALCALDIA MUNICIPAL DE TEORAMA",,,,,,,,,,,,"Función Pública",,"Alcaldía Municipal de Teorama",,,,,"","Norte de Santander",,"Territorial",,,,,,"2016-11-14","LUIS MANUEL ASCANIO CLARO","Teorama",,"Anual","Español",,"Municipal",""
"sxyu-87ej","Produccion estima  en el 2019 de cultivos fruticolas Municipio de Tununguá","Encontrara información de la producción estimada que tendrá el municipio de Tununguá en el año 2019 en cuanto a cultivos fruticolas estos se encuentran en tonelas por hectárea.","ALCALDIA DE TUNUNGUA","yqpf-ydp4","published","private","not_ready","official","dataset","Agricultura y Desarrollo Rural","cultivos.,produccion","https://www.datos.gov.co/d/sxyu-87ej","https://www.datos.gov.co/resource/sxyu-87ej.json","2016-10-09T13:44:35.000","2016-10-09T13:44:41.000","www.datos.gov.co","false","219","45","5","6","lizethpaola21@yahoo.es","Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Tununguá en Boyacá",,,,,,,,,,,,"Agricultura y Desarrollo Rural",,"Alcaldía Municipal de Tununguá",,,,,,"Boyacá",,"Territorial",,,,,,"2017-06-10","Dependencia TIC","Tununguá",,"Anual","Español",,"Municipal",
"a52k-5xk2","Biblioteca Mas Cercano De Santo Tomas","Biblioteca mas cercano de la población de santo tomas","santotomas","cjfn-f2m6","published","private","not_ready","official","dataset","Educación","educación,biblioteca,santo tomas","https://www.datos.gov.co/d/a52k-5xk2","https://www.datos.gov.co/resource/a52k-5xk2.json","2018-11-07T15:38:41.000","2018-11-07T15:38:44.000","www.datos.gov.co","false","120","25","4","11","webmaster@santotomas-atlantico.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Santo Tomás en Atlántico",,,,,,,,,,,,"Educación",,"Alcaldía Municipal de Santo Tomas",,,,,,"Atlántico",,"Nacional",,,,,,"2018-11-07","Secretaria de Educación  ","Santo Tomás",,"Anual","Español",,"Nacional",
"t4ri-gqz2","Poblacion Por Rango Edades 2015 En Hombres","Población en el Municipio de Alpujarra por rango de edades en hombres","Alcaldia de Alpujarra","cy4d-etcr","published","private","not_ready","official","dataset","Vivienda, Ciudad y Territorio","población masculina","https://www.datos.gov.co/d/t4ri-gqz2","https://www.datos.gov.co/resource/t4ri-gqz2.json","2017-03-21T20:55:13.000","2017-03-21T20:55:21.000","www.datos.gov.co","false","238","41","25","9","webmaster@alpujarra-tolima.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldia Alpujarra",,,,,,,,,,,,"Vivienda Ciudad y Territorio",,"Alcaldía Municipal de Alpujarra",,,,,"","Tolima",,"Territorial",,,,,,"25/10/2016","webmaster-john","Alpujarra",,"Anual","Español",,"Nacional",""
"j9pi-ggj6","Areas Reserva Recurso Hídrico","Áreas de Reserva De Recursos Hídricos del Municipio de Toledo","Alcaldia Toledo Norte de Santander","kpui-44kp","published","private","not_ready","official","dataset","Ambiente y Desarrollo Sostenible","reservas hidricas,toledo","https://www.datos.gov.co/d/j9pi-ggj6","https://www.datos.gov.co/resource/j9pi-ggj6.json","2016-09-20T16:21:43.000","2016-09-20T16:21:52.000","www.datos.gov.co","false","415","57","17","10",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Toledo en Antioquia",,,,,,"20/09/2016",,,,,,"Ambiente y Desarrollo Sostenible",,"Alcaldía Municipal de Toledo",,,,,,"Antioquia",,"Territorial",,,,,,"2016-09-20","Umata","Toledo",,"Anual","Español",,"Municipal",
"k42g-3dz7","Clubes Deportivos De Difentes Disciplinas De Baranoa","Aquí podemos encontrar disciplinas como softbol, voleibol, tejo, ajedrez y diferentes disciplinas deportivas que se practican en el municipio de Baranoa","Datos Abiertos Alcaldía del Municipio de  Baranoa","ugmz-ix3r","published","private","not_ready","official","dataset","Deporte y Recreación","softbol,baloncesto,ajedrez,baranoa,deporte,voleibol,futbol","https://www.datos.gov.co/d/k42g-3dz7","https://www.datos.gov.co/resource/k42g-3dz7.json","2017-08-22T16:36:25.000","2020-02-19T20:23:56.000","www.datos.gov.co","false","263","55","20","7","sistemas@baranoa-atlantico.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal De Baranoa",,,,,,,,,,,,"Deporte y recreación",,"Alcaldía Municipal de Baranoa",,,,,,"Atlántico",,"Territorial",,,,,,"2018-11-07","Oficina de Sistemas","Baranoa",,"Anual","Español",,"Municipal",
"cjri-n6n3","Información de las veredas","Veredas del Municipio de Alpujarra con lo relacionado a habitantes, posición geográfica, clima, actividad economica y teléfono de contacto con el presidente de Junta Acción comunal","Alcaldia de Alpujarra","cy4d-etcr","published","private","not_ready","official","dataset","Vivienda, Ciudad y Territorio",,"https://www.datos.gov.co/d/cjri-n6n3","https://www.datos.gov.co/resource/cjri-n6n3.json","2017-09-08T20:05:25.000","2017-09-08T20:05:33.000","www.datos.gov.co","false","1031","81","23","9","webmaster@alpujarra-tolima.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldia Municipal de Alpujarra",,,,,,,,,,,,"Vivienda Ciudad y Territorio",,"Alcaldía Municipal de Alpujarra",,,,,,"Tolima",,"Territorial",,,,,,"08/08/2017","Secretaria general y de Gobierno","Alpujarra",,"Trienio","Español",,"Internacional",
"feyv-uhad","Rutas de Turismo de Sabaneta","Sabaneta “El Vallecito de Encanto” es un lugar por descubrir, con rutas encantadoras, lleno de costumbres, lugares, oficios, expresiones, colores, olores y sabores. En este mapa puede descubrir las diferentes rutas de turismo del municipio más pequeño de Colombia.

Conozca Estadísticas, Indicadores y Mapas de Sabaneta en el portal www.otsabaneta.org","Alcaldía de Sabaneta","wxvb-gv95","published","private","not_ready","official","dataset","Comercio, Industria y Turismo","rutas,turismo,sabaneta","https://www.datos.gov.co/d/feyv-uhad","https://www.datos.gov.co/resource/feyv-uhad.json","2019-05-30T14:46:23.000","2019-05-30T14:49:31.000","www.datos.gov.co","false","159","17","4","3","profesionalgelt@sabaneta.gov.co",,"Alcaldía de Sabaneta","https://www.otsabaneta.org/mapas-economia-y-productividad-mapa-turismo",,,,,,,,,,,"Comercio, Industria y Turismo",,"Alcaldía Municipal de Sabaneta",,,,,,"Antioquia",,"Territorial",,,,,,"2019-01-01","Secretaría de Planeación y Desarrollo Territorial","Sabaneta",,"Anual","Español",,"Municipal",
"dem6-2v8n","MAPA IGLESIAS CATÓLICAS DEL DEPARTAMENTO DE AMAZONAS 2017","Iglesias Católicas Amazonas","Gobernacion del  Amazonas","n585-x7tm","published","private","approved","official","map","Participación ciudadana","amazonas","https://www.datos.gov.co/d/dem6-2v8n","https://www.datos.gov.co/resource/dem6-2v8n.json","2017-08-31T14:19:57.000","2017-08-31T13:21:57.000","www.datos.gov.co","true","178","9","0",,"gobiernoenlinea@amazonas.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Gobernación del Amazonas","http://amazonas.gov.co",,,"bda4-k8j4",,,,,,,,"No Aplica",,"Gobernación del Amazonas",,,,,"","Amazonas",,"Territorial",,,,,,"2017-08-31","Secretaria de Gobierno","Leticia",,"Anual","Español",,"Departamental",""
"tzrk-3gw6","IGLESIAS DE SANTA MARIA","Información de las diferentes iglesias que se encuentran en el municipio de Santa María Boyacá","Alcaldía Municipal Santa María Boyacá","8azw-36xf","published","private","not_ready","official","dataset","Cultura",,"https://www.datos.gov.co/d/tzrk-3gw6","https://www.datos.gov.co/resource/tzrk-3gw6.json","2017-04-06T21:43:03.000","2019-02-21T16:31:50.000","www.datos.gov.co","false","769","37","6","4","alcaldia@santamaria-boyaca.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldia Santa Maria","http://www.santamaria-boyaca.gov.co/index.shtml",,,,,,,,,,,"Cultura",,"Alcaldía Municipal de Santa María",,,,,"","Boyacá",,"Nacional",,,,,,"06/04/2017","Alcaldia Santa Maria","Santa María",,"Trienio","Español",,"Municipal",""
"662h-h69d","Restaurantes","Restaurantes prestadores de servicio en la cabecera municipal de Sucre","Alcaldía Sucre-Cauca","3bp3-zthy","published","private","not_ready","official","dataset","Comercio, Industria y Turismo","restaurantes","https://www.datos.gov.co/d/662h-h69d","https://www.datos.gov.co/resource/662h-h69d.json","2018-05-25T16:55:36.000","2018-05-25T16:55:38.000","www.datos.gov.co","false","176","22","4","5","turismo@sucre-cauca.gov.co",,,,,,,,,,,,,,"No Aplica",,"Alcaldía Municipal de Sucre Cauca",,,,,"","Cauca",,"Territorial",,,,,,"2018-05-25","Secretaría de Planeación","Sucre",,"Anual","Español",,"Municipal",""
"wbf7-wksb","AUDITORIAS-CMC-2018","Auditorias Vigencia 2018","contraloriacucuta","fdxy-igee","published","private","not_ready","official","dataset","Organismos de Control","cmc,cúcuta,control fiscal,auditoria,vigencia 2018,contraloria","https://www.datos.gov.co/d/wbf7-wksb","https://www.datos.gov.co/resource/wbf7-wksb.json","2019-05-03T14:18:22.000","2019-05-03T14:29:28.000","www.datos.gov.co","false","136","39","22","17","contraloriacucuta@gmail.com","Canada Open Government Licence","Contraloria Municipal de Cúcuta",,,,,,,,,,,,"Organismos de control y vigilancia",,"Contraloría Municipal de Cúcuta",,,,,,"Norte de Santander",,"Territorial",,,,,,"2019-04-30","Control Fiscal","Cúcuta",,"Anual","Español",,"Municipal",
"qvf3-gpzv","mapa servicios de quimioterapia en el valle del cauca año 2018","servicios de quimioterapia declarados por prestadores habilitados en el valle del cauca georreferenciado","Gobernación del Valle del Cauca","upnp-kj8b","published","private","approved","official","map","Salud y Protección Social","declarados,habilitados,prestadores,cauca,quimioterapia,servicios,valle","https://www.datos.gov.co/d/qvf3-gpzv","https://www.datos.gov.co/resource/qvf3-gpzv.json","2019-02-08T20:24:30.000","2020-11-22T23:52:12.000","www.datos.gov.co","true","77","3","0",,,"Creative Commons 1.0 Universal (Public Domain Dedication)","Secretaria de Salud Gobernación del Valle del Cauca","http://www.valledelcauca.gov.co",,,"9tn7-vhv4",,,,,,,,"Salud y Protección Social",,"Gobernación del Valle del Cauca",,,,,,"Valle del Cauca",,"Territorial",,,,,,"2018/02/05","Secretaria de Salud Gobernación del Valle del Cauca","Cali",,"Anual","Español",,"Departamental",
"yvjt-jznu","Empresas Descentralizadas del Municipio","Listado de las Empresas Descentralizadas del Municipio","caicedonia","ccnk-6ydq","published","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación","empresas,descentralizadas","https://www.datos.gov.co/d/yvjt-jznu","https://www.datos.gov.co/resource/yvjt-jznu.json","2018-12-28T17:39:38.000","2018-12-28T17:48:01.000","www.datos.gov.co","false","788","78","4","5","comunicacionescaicedonia@caicedonia-valle.gov.co","Creative Commons 1.0 Universal (Public Domain Dedication)","Alcaldía Municipal de Caicedonia",,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Alcaldía Municipal de Caicedonia Valle del Cauca",,,,,"http://www.caicedonia-valle.gov.co","Valle del Cauca",,"Territorial",,,,,,"2018-12-28","Alcaldía Municipal","Caicedonia",,"Anual","Español",,"Municipal","http://www.caicedonia-valle.gov.co"
"kx24-8g7w","MORBILIDAD  CONSULTA URGENCIAS AÑO 2016","Cantidad de personas que han presentado algún tipo de enfermedad (MORBILIDAD) en rango de edades en la población del municipio de Roncesvalles Tolima","Hospital Santa Lucía Roncesvalles","a28c-mp83","published","private","not_ready","official","dataset","Salud y Protección Social","hospital,rocesvallles,morbilidad,santa lucia,salud","https://www.datos.gov.co/d/kx24-8g7w","https://www.datos.gov.co/resource/kx24-8g7w.json","2017-09-23T18:27:52.000","2017-09-23T18:27:56.000","www.datos.gov.co","false","232","37","10","8","contactenoshospitalslronces@gmail.com","Creative Commons Attribution | Share Alike 4.0 International","E.S.E HOSPITAL SANTA LUCIA","http://hospitalslronces.gov.co/",,,,,,,,,,,"Salud y Protección Social",,"E.S.E. Hospital Santa Lucia Roncesvalles",,,,,"","Tolima",,"Territorial",,,,,,"2017-09-23","URGENCIAS","Roncesvalles",,"Trienio","Español",,"Municipal",""
"pd9r-wyju","SISTEMA GENERAL DE REGALÍAS GIROS REALIZADOS DE FORTALECIMIENTO A LAS SECRETARÍAS TÉCNICAS DEL 01 DE ENERO DE 2012 AL 17 DE AGOSTO DE 2018","Esta tabla contiene los valores consignados por parte del sistema general de regalías en un periodo de tiempo de 1 de enero 2012 hasta el 17 de agosto de 2018.","GOBERNACIÓN DEL CAQUETÁ","iy7y-4bip","published","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/pd9r-wyju","https://www.datos.gov.co/resource/pd9r-wyju.json","2018-08-28T20:22:08.000","2018-08-28T20:22:09.000","www.datos.gov.co","false","267","27","9","4","johersan20@hotmail.com","Public Domain","MINHACIENDA",,,,,,,,,,,,"Estadísticas",,"Gobernación del Caquetá",,,,,,"Caquetá",,"Nacional",,,,,,"28/08/2018","Secretaría de Planeación y de las TIC","Florencia",,"Trienio","Español",,"Nacional",
"nnza-s5dh","ACUEDUCTOS RURALES MUNICIPIO DE BOAVITA","El Municipio de Boavita cuenta con los diferente acueductos rurales que a continuación se describe:","alcaldiaboavita","3i2w-7eim","published","private","not_ready","official","dataset","Agricultura y Desarrollo Rural","aueductos,veredales","https://www.datos.gov.co/d/nnza-s5dh","https://www.datos.gov.co/resource/nnza-s5dh.json","2017-07-10T16:27:12.000","2020-09-08T15:21:27.000","www.datos.gov.co","false","308","37","31","6","alcaldia@boavita-boyaca.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldia de Boavita",,,,,,,,,,,,"Agricultura y Desarrollo Rural",,"Alcaldía Municipal de Boavita",,,,,,"Boyacá",,"Territorial",,,,,,"2017-07-10","Servicios Públicos","Boavita",,"Anual","Español",,"Nacional","https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/ACUEDUCTOS-RURALES-MUNICIPIO-DE-BOAVITA/nnza-s5dh/revisions/1/metadata/dataset"
"iwfj-debd","Asociaciones del Municipio de Santa Ana","Asociaciones legalmente constituidas en el Municipio de Santa Ana","Santa Ana, Magdalena","akcz-gky9","published","private","not_ready","official","dataset","Agricultura y Desarrollo Rural","departamento del magdalena,alcaldia de santa ana,asociaciones,santa,san fernando","https://www.datos.gov.co/d/iwfj-debd","https://www.datos.gov.co/resource/iwfj-debd.json","2020-10-14T22:24:40.000","2020-10-14T22:35:15.000","www.datos.gov.co","false","96","7","15","9","alcaldia@santaana-magdalena.gov.co",,,,,,,,,,,,,,"Agricultura y Desarrollo Rural",,"Alcaldía Municipal de Santa Ana",,,,,,"Magdalena",,"Territorial",,,,,,"2020-10-14","ALCALDÍA DE SANTA ANA","Santa Ana",,"Semestral","Español",,"Departamental",
"b5a8-zmna:2","Índice de Información Clasificada y Reservada de la Contraloría Departamental del Atlántico","","Sistemas","ph2i-83z8","unpublished","private","not_ready","official","dataset","Organismos de Control","indice de información clasificada y reservada","https://www.datos.gov.co/d/b5a8-zmna/revisions/2",,"2021-11-19T16:13:26.000","2020-09-30T13:47:51.000","www.datos.gov.co","false",,,"45","13","sistemas@contraloriadelatlantico.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Contraloría General del Departamento del Atlántico","https://contraloriadelatlantico.gov.co/index.php/transparencia-y-acceso-a-informacion-publica/consultar","Índice de Información Clasificada y Reservada de la Contraloría Departamental del Atlántico","b5a8-zmna",,,,,,,,,"Organismos de control y vigilancia",,"Contraloría Departamental del Atlántico",,,,,"https://contraloriadelatlantico.gov.co/doc/contratacion/transparencia/Resolucion_0000103_Instrumentos_de_Gestion_de_la_Informacion_Publica.pdf","Atlántico",,"Territorial",,,,,,"2020-09-30","Planeación","Barranquilla",,"Trienio","Español",,"Departamental","https://contraloriadelatlantico.gov.co/doc/contratacion/transparencia/Resolucion_0000103_Instrumentos_de_Gestion_de_la_Informacion_Publica.pdf"
"b5a8-zmna:3","Índice de Información Clasificada y Reservada de la Contraloría Departamental del Atlántico","","Sistemas","ph2i-83z8","unpublished","private","not_ready","official","dataset","Organismos de Control","indice de información clasificada y reservada,exc_001","https://www.datos.gov.co/d/b5a8-zmna/revisions/3",,"2021-11-19T16:13:26.000","2020-09-30T13:47:51.000","www.datos.gov.co","false",,,"45","13","sistemas@contraloriadelatlantico.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Contraloría General del Departamento del Atlántico","https://contraloriadelatlantico.gov.co/index.php/transparencia-y-acceso-a-informacion-publica/consultar","Índice de Información Clasificada y Reservada de la Contraloría Departamental del Atlántico","b5a8-zmna",,,,,,,,,"Organismos de control y vigilancia",,"Contraloría Departamental del Atlántico",,,,,"https://contraloriadelatlantico.gov.co/doc/contratacion/transparencia/Resolucion_0000103_Instrumentos_de_Gestion_de_la_Informacion_Publica.pdf","Atlántico",,"Territorial",,,,,,"2020-09-30","Planeación","Barranquilla",,"Trienio","Español",,"Departamental","https://contraloriadelatlantico.gov.co/doc/contratacion/transparencia/Resolucion_0000103_Instrumentos_de_Gestion_de_la_Informacion_Publica.pdf"
"mbfm-72te","Tarifas Acueducto Empresa de Servicios Públicos de Fusagasugá 2019","Tarifas Acueducto Empresa de Servicios Públicos de Fusagasugá 2019","EMSERFUSA ESP","a4bg-qq4t","published","private","not_ready","official","dataset","Vivienda, Ciudad y Territorio","tarifas acueducto,fusagasuga,emserfusa","https://www.datos.gov.co/d/mbfm-72te","https://www.datos.gov.co/resource/mbfm-72te.json","2019-07-31T18:39:09.000","2019-07-31T18:44:42.000","www.datos.gov.co","false","459","32","15","20",,"Creative Commons Attribution | Share Alike 4.0 International","Empresa de servicios públicos de Fusagasugá",,,,,,,,,,,,"Vivienda Ciudad y Territorio",,"E.S.P. Empresa de Servicios Públicos de Fusagasugá Emserfusa",,,,,,"Cundinamarca",,"Territorial",,,,,,"2019-07-31","Informática","Fusagasugá",,"Anual","Español",,"Municipal",
"qbk6-ugmp","Cultivos clasificados por hectáreas sembradas en el Municipio de Tununguá-Boyacá con corte a 2019","Puede encontrar los principales cultivos sembrados en el municipio, la cantidad sembrada en hectáreas y el estado de desarrollo en el que se encuentran","ALCALDIA DE TUNUNGUA","yqpf-ydp4","published","private","not_ready","official","dataset","Agricultura y Desarrollo Rural","hectareas,cultivos","https://www.datos.gov.co/d/qbk6-ugmp","https://www.datos.gov.co/resource/qbk6-ugmp.json","2016-10-09T13:26:04.000","2020-05-21T17:19:05.000","www.datos.gov.co","false","279","48","5","6","contactenos@tunungua-boyaca.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Tununguá en Boyacá",,,,,,,,,,,,"Agricultura y Desarrollo Rural",,"Alcaldía Municipal de Tununguá",,,,,,"Boyacá",,"Territorial",,,,,,"2020-06-08","Dependencia TIC","Tununguá",,"Anual","Español",,"Municipal",
"gj3u-d2k2","DIRECTORIO PRESIDENTES DE LA JUNTAS DE ACCION COMUNAL DEL MUNICIPIO DE YOTOCO","Esta información esta relacionada con los nuevos Dignatarios Comunales del Municipio de Yotoco para el periodo 2020 - 2023.","Alcaldia Municipal de Yotoco","muzr-p9nc","published","private","not_ready","official","dataset","Vivienda, Ciudad y Territorio","juntas de acción comunal,presidentes de las juntas de acción comunal","https://www.datos.gov.co/d/gj3u-d2k2","https://www.datos.gov.co/resource/gj3u-d2k2.json","2017-02-03T15:56:12.000","2020-08-13T19:52:53.000","www.datos.gov.co","false","945","45","25","3","stics@yotoco-valle.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Yotoco",,,,,,,,,,,,"No Aplica",,"Alcaldía Municipal de Yotoco",,,,,,"Valle del Cauca",,"Nacional",,,,,,"2017-02-03","Juan Pablo Ramirez Troncoso","Yotoco",,"Anual","Español",,"Nacional",
