"a_o","nombredepartamento","nombremunicipio","codigoestablecimiento","nombreestablecimiento","zona","direccion","telefono","codigo_etc","tipo_establecimiento","etnias","sector","genero","niveles","jornada","caracter","especialidad","grados","modelos_educativos","modelos","discapacidades","idiomas","numero_de_sedes","estado","prestador_de_servicio","propiedad_planta_fisica","resguardo","matricula_contratada","calendario","internado","estrato_socio_economico","correo_electronico"
"2016","SANTANDER","BUCARAMANGA","368001004198","COLEGIO PSICOPEDAG CARL ROGERS ","URBANA","KR 25 31 94","6342549","CARLOS ANDRES OVIEDO LUGO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 4","psicopedagogicocarlrogers@gmail.com"
"2016","SANTANDER","CABRERA","168121000031","COLEGIO  INTEGRADO DE CABRERA","URBANA,RURAL","KM 1 VIA CABRERA GALAN","7248598","WILSON GOMEZ VERA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,,"9",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colcabrera@hotmail.com"
"2016","SANTANDER","CABRERA","468121000151","INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR                                                  ","RURAL","CENTRO","7242543","PBRO. LUIS ALBERTO RIVERA HERNANDEZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"idearsangil@gmail.com"
"2016","SANTANDER","CALIFORNIA","468132000010","FUNDACION INSTITUTO CRISTIANO DE PROMOCION CAMPESINA                                      ","RURAL","CALLE 15 A NO. 18 - 09 BARRIO BUENOS AIR","6254787-3204934601                         ","RUBEN ALFREDO CARRILLO CARRILLO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"fundacionicproc@icproc.org.co                       "
"2016","SANTANDER","CALIFORNIA","168132000199","COLEGIO INTEGRADO  SAN ANTONIO","URBANA,RURAL","PERIMETRO URBANO","3214911948-3133710100","WILLIAM SARMIENTO GOMEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,TARDE",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23","ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM",,,,"5",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"cisajoyeria_california@hotmail.com"
"2016","SANTANDER","CAPITANEJO","168147000012","COLEGIO INTEGRADO DIVINO NI¿O","URBANA","KR 3 CL 3","6600207-3124814622","HECTOR JAVIER FLOREZ MORENO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA",,"COMERCIAL,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM",,,,"2",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"coldinicapitanejo@hotmail.com"
"2016","SANTANDER","CAPITANEJO","468147000294","INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMPESINA                                             ","RURAL","CAPITANEJO","6607734","LUIS ALFONSO HERNANDEZ MURILLO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","SI","A",,,"itaecdiocesismalagasoata@yahoo.es"
"2016","SANTANDER","CAPITANEJO","268147000114","INSTITUCION EDUCATIVA  LOS MOLINOS","RURAL","VEREDA LOS MOLINOS","3112320354","ROSSIO DELGADO ROJAS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,FIN DE SEMANA",,,"0,1,2,3,4,5,6,7,8,9,21,22,23,24,25","POST PRIMARIA,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM",,,,"17",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"ielosmolinoscapitanejo@gmail.com"
"2016","SANTANDER","CAPITANEJO","368147000305","CENTRO EDUCATIVO EL BOSQUE","URBANA","KR 3 A CL 2 Y 3","6617487-3112618068","EDGAR GUILLERMO NAVAS ALTAMIRANO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"edgarguillermonavas@hotmail.com"
"2016","SANTANDER","CARCASÍ","468152000491","INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMPESINA                                             ","RURAL","CARCASI","6607734","LUIS ALFONSO HERNANDEZ MURILLO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","SI","A",,,"itaecdiocesismalagasoata@yahoo.es                                 "
"2016","SANTANDER","CARCASÍ","268152000157","I.E. EL TOBAL","RURAL","VEREDA PARAMO","3107611442-3125537165","YOLANDA BOHORQUEZ CALDERON","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25","POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"11",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 1","ceneductobal@yahoo.es"
"2016","SANTANDER","CARCASÍ","268152000068","INSTITUCION EDUCATIVA  AGUATENDIDA","RURAL","VEREDAPARAMO","3142956761","ALIRIO GUEVARA MARTINEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,,"7",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"centroaguatendida@hotmail.com"
"2016","SANTANDER","CARCASÍ","168152000268","INSTITUTO AGRICOLA","RURAL,URBANA","VEREDA CENTRO KILOMETRO 1 SALIDA A MALAGA","3163254318-3204926848","HERNANDO GOMEZ OLIVEROS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"AGROPECUARIO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","POST PRIMARIA,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,,"16",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"hernandogomezo66@hotmail.com"
"2016","SANTANDER","CEPITÁ","268160000166","INSTITUCION EDUCATIVA LA AGUADA","RURAL","VEREDA LA AGUADA","3103035135","JUAN EUGENIO VALENCIA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,,"8",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"cjanneth22@hotmail.com"
"2016","SANTANDER","CEPITÁ","168160000021","COLEGIO PEDRO FERMIN DE VARGAS","URBANA,RURAL","CALLE 3 N¿1-34","3133409427","GILBERTO OCHOA DULCEY","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21","A CRECER,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,,"7",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"gilbert8a_d@hotmail.com"
"2016","SANTANDER","CEPITÁ","368160000316","INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR                                                  ","RURAL","CENTRO","7242543","PBRO. LUIS ALBERTO RAMIREZ HERNANDEZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"INGLÉS","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"IDEARSEPAS@SAT.EDU.CO                             "
"2016","SANTANDER","CERRITO","268162000210","CENTRO EDUCATIVO JURADO","RURAL","VEREDA CORRALFALSO","3103216814","LUZ MERY PALACIOS GUASTAR","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,FIN DE SEMANA",,,"0,1,2,3,4,5,6,7,8,9,24","POST PRIMARIA,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,SER",,,,"22",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"lmerypal@gmail.com"
"2016","SANTANDER","CERRITO","468162000486","INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMPESINA                                             ","RURAL","CERRITO","6616878","LUIS ALFONSO HERNANDEZ MURILLO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","SI","A",,,"itaecdiocesismalagasoata@yahoo.es"
"2016","SANTANDER","CERRITO","168162000339","ESCUELA NORMAL SUPERIOR SADY TOBON CALLE","RURAL,URBANA","BARRIO ARENALES","3157659012","ALVARO SANTOS HERRERA FLOREZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,FIN DE SEMANA",,"PEDAGOGICO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,12,13,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM",,,,"5",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"herreralvaro@hotmail.com"
"2016","SANTANDER","CHARALÁ","268167000633","COLEGIO NUESTRA SEÑORA DEL ROSARIO","RURAL","CORREGIMIENTO DE RIACHUELO","3133937774","MARIA EDUVIGIS VARGAS MEJIA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM",,,,"6",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colrosarioriachuelo@yahoo.es"
"2016","SANTANDER","CHARALÁ","268167000064","INSTITUCION EDUCATIVA EL RESGUARDO","RURAL","VEREDA EL RESGUARDO","3138851369","SARA MARIA GOMEZ CALA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,,"8",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"cenresguardo@yahoo.es"
"2016","SANTANDER","CHARALÁ","168167000388","COLEGIO NACIONAL JOSE ANTONIO GALAN","URBANA","KR 14 CALLES 15 Y 18","7258169-3112039652","MARIO DURAN CACERES","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"rumboscolgalan@yahoo.com"
"2016","SANTANDER","CHARALÁ","368167000484","COLEGIO  INTEGRADO HELENA SANTOS ROSILLO","URBANA","CL 23 16 81 BR ELENA SANTOS","7258171-3134313208","GLORIA CELINA LEON CAMELO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,"COMERCIAL","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,CAFAM",,,,"2",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colegiointegradohsr98@hotmail.com"
"2016","SANTANDER","CHARALÁ","268167000501","CENTRO EDUCATIVO SAN FRANCISCO DE ASIS","RURAL","VEREDA MONTEFRIO","7258150-3202920689","YOHANNA PACHON MORENO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE,FIN DE SEMANA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,21,22,23","POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"16",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"yopacmor@gmail.com"
"2016","SANTANDER","CHARALÁ","168167000019","ESCUELA NORMAL SUPERIOR","URBANA","KR 16 24 56","7258188-3112811160","MARTIN EMILO CORTES OLAYA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,TARDE",,"PEDAGOGICO,ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"cortes.martin@hotmail.com"
"2016","SANTANDER","CHARALÁ","268167000595","COLEGIO  EL SANTUARIO","RURAL","CORREGIMIENTO VIROLIN","3138103017","JAVIER MEDINA MEDINA ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21","ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,,"7",,"OFICIAL","OFICIAL","NO APLICA","NO","A","SEMI-INTERNADO",,"colsantuariocharala@gmail.com "
"2016","SANTANDER","CHARALÁ","468167000729","INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR                                                  ","RURAL","CENTRO","7242543","PBRO. LUIS ALBERTO RIVERA HERNANDEZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"idearsangil@gmail.com"
"2016","SANTANDER","CHARTA","168169000296","INSTITUTO AGRICOLA","RURAL,URBANA","CARRERA 1 CALLE 1","3144465604","MARTHA EUGENIA CAMACHO GOMEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,NOCTURNA,FIN DE SEMANA",,"AGROPECUARIO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","MEDIA RURAL,POST PRIMARIA,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,,"17",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"itacharta@hotmail.com"
"2016","SANTANDER","CHIMA","368176000314","INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR                                                  ","RURAL","CENTRO","7242543","PBRO. LUIS ALBERTO RIVERA HERNNADEZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"INGLÉS","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"idearsangil@gmail.com"
"2016","SANTANDER","CHIMA","168176000200","COLEGIO INTEGRADO INMACULADA CONCEPCION","RURAL,URBANA","PERIMETRO URBANO"," 3203458240 - 311345596 ","HECTOR JOSE TORRES JAIMES","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23","POST PRIMARIA,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM",,,,"16",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"hjtorresj@gmail.com"
"2016","SANTANDER","CHIPATÁ","168179000138","INSTITUTO TECNICO AGROPECUARIO AGATA","RURAL,URBANA","CL 4 7 81","7565554","SERAFIN RODRIGUEZ ARIZA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA",,"AGROPECUARIO","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM",,,,"7",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"itaagata10@gmail.com"
"2016","SANTANDER","CHIPATÁ","268179000175","INSTITUCION EDUCATIVA TIERRA NEGRA","RURAL","VEREDA TIERRA NEGRA","3133849575","LEOMARY NIÑO BARAJAS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22","POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM",,,,"8",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"leonmaryniba@hotmail.com"
"2016","SANTANDER","CHIPATÁ","468179000293","INSTITUTO DE EDUCACION RURAL SANTA MARIA DEL CAMINO                                                 ","RURAL","VDA EL AMARILLO","3143885528","PBRO JUAN PABLO CASTAÑEDA DIAZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"castadiazjuanpablo@hotmail.com"
"2016","SANTANDER","CIMITARRA","368190002249","INSTITUTO COLOMBO VENEZOLANO","URBANA","KR 5 7 88","6260833","LUZ HELENA PACHECO FORERO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","TRANSFORMEMOS,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"edgarhp1@hotmail.com"
"2016","SANTANDER","CIMITARRA","168190002053","COLEGIO INTEGRADO  DEL CARARE","URBANA","KR 8 5 17","3168110090","DEYBER SOLIN  SAENZ QUITIAN","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"PROMOCION SOCIAL,PEDAGOGICO,OTRO,INDUSTRIAL,COMERCIAL,AGROPECUARIO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","POST PRIMARIA,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM",,,,"2",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"cicacimitarra@gmail.com"
"2016","SANTANDER","CIMITARRA","268190000101","CENTRO EDUCATIVO  LA PERDIDA ALTA","RURAL","VEREDA LA PERDIDA ALTA","3173160548","LUDY CHIRLEY JAIMES","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","POST PRIMARIA,MEDIA RURAL,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"10",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"perdidaalta@hotmail.com"
"2016","SANTANDER","CIMITARRA","268190001477","COLEGIO INTEGRADO  SAN JOSE","RURAL","CORREGIMIENTO PUERTO ARAUJO-LOS LAGOS","3158313294 - 3105991035","JOSE AGUSTIN GONZALEZ MOSQUERA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,CAFAM",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colisajo@hotmail.com"
"2016","SANTANDER","CIMITARRA","268190000071","INSTITUCION EDUCATIVA   PUERTO OLAYA","RURAL","CORREGIMIENTO PUERTO OLAYA","3142206497 - 3176252696","NILSON RAUL CARDENAS VASQUEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","POST PRIMARIA,MEDIA RURAL,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"9",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"nilsonraul@gmail.com"
"2016","SANTANDER","CIMITARRA","168190000271","COLEGIO LA CANDELARIA","URBANA","KR 6 CON CL 10 EQ","6260042-3182151682","MARCO FIDEL MOSSO GONZALEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN,SER HUMANO",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colegiolacandelaria2005@yahoo.es"
"2016","SANTANDER","CIMITARRA","268190000292","COLEGIO AGROPECUARIO  TIERRA ADENTRO","RURAL","VEREDA TIERRA ADENTRO","3168696744","CARMEN MARINA SOLER VELANDIA (E)","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA",,"AGROPECUARIO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"5",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colegiotierradentro08@hotmail.com"
"2016","SANTANDER","CIMITARRA","268190000713","CENTRO EDUCATIVO  LOS GUAYABALES","RURAL","VEREDA LA TERRAZA","3163247647 - 3216030658","LLASMITH ORTIZ ACOSTA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA",,"OTRO,INDUSTRIAL,COMERCIAL,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,21,22,23,24,25,26","POST PRIMARIA,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"8",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"ins.losguayabalescimitarra@gmail.com"
"2016","SANTANDER","CIMITARRA","268190000209","I.E. SAN FERNANDO","RURAL","CORREGIMIENTO SAN FERNANDO","3168264641","JAVIER GUERRERO ( E)","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,CAFAM",,,,"7",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"jaguar19651@hotmail.com"
