"fecha_corte","nom_rpt","cod_pais","pais","cod_estado_depto","estado_depto","cod_ciudad_muni","ciudad_municipio","sexo","etnia","discapacidad","ciclo_vital","per_ocu","per_decla","per_ubic","per_sa","eventos"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","Cesar","20400","La Jagua De Ibirico","Hombre","Gitano (RROM) (Acreditado RA)","Ninguna","entre 12 y 17","1",,,,"1"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","50350","La Macarena","Mujer","Indigena (Acreditado RA)","Ninguna","entre 12 y 17","7",,"5","5","8"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19743","Silvia","Hombre","Indigena (Acreditado RA)","Ninguna","entre 0 y 5","7","5.0","5","4","8"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","73","Tolima","73555","Planadas","Mujer","Gitano(a) ROM","Ninguna","entre 6 y 11","1",,,,"1"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54871","Villa Caro","Hombre","Ninguna","Auditiva","entre 18 y 28",,,"1","1",
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19622","Rosas","Hombre","Ninguna","Fisica","entre 29 y 60","14","4.0","3","3","21"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","Cesar","20295","Gamarra","Mujer","Ninguna","Fisica","entre 6 y 11","2",,,,"2"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","41","Huila","41483","Nataga","Hombre","Ninguna","Ninguna","entre 29 y 60","288","102.0","133","117","343"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","50370","Uribe","Hombre","Indigena (Acreditado RA)","Intelectual","entre 29 y 60","1","1.0","1","1","2"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","27","Choco","27361","Istmina","LGBTI","Negro(a) o Afrocolombiano(a)","Ninguna","entre 29 y 60","3","1.0",,,"4"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","41","Huila","41006","Acevedo","Hombre","Indigena","Multiple","entre 61 y 100",,,"1","1",
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54498","Ocaña","Mujer","Indigena","Fisica","entre 29 y 60",,,"1","1",
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","23","Cordoba","23686","San Pelayo","Hombre","Ninguna","Fisica","entre 18 y 28","5","5.0","4","3","5"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","44","La Guajira","44560","Manaure","Hombre","Negro(a) o Afrocolombiano(a)","Intelectual","entre 61 y 100",,"1.0","1","1",
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52079","Barbacoas","Hombre","Palenquero","Ninguna","entre 12 y 17","4","1.0","1","1","4"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25386","La Mesa","Mujer","Ninguna","Multiple","entre 12 y 17",,"1.0","1","1",
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","50680","San Carlos De Guaroa","Mujer","Ninguna","Ninguna","entre 6 y 11","84","79.0","154","131","91"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19455","Miranda","Hombre","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 61 y 100","3","1.0","2",,"3"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54673","San Cayetano","Hombre","Ninguna","Ninguna","entre 61 y 100","32","21.0","24","20","35"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","17","Caldas","17442","Marmato","Hombre","Indigena (Acreditado RA)","Ninguna","entre 12 y 17","2","1.0","3","2","2"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52203","Colon","Hombre","Ninguna","Auditiva","entre 18 y 28","2",,"1",,"2"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","18","Caqueta","18610","San Jose Del Fragua","Hombre","Raizal del Archipielago de San Andres y Providencia","Multiple","entre 29 y 60",,,"1","1",
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76834","Tulua","Hombre","Ninguna","Fisica","entre 12 y 17","6","11.0","11","10","6"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","41","Huila","41668","San Agustin","Hombre","Indigena","Multiple","entre 61 y 100",,"1.0","1","1",
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13744","Simiti","Hombre","Gitano(a) ROM","Ninguna","entre 61 y 100","3",,,,"3"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13473","Morales","Mujer","Ninguna","Ninguna","entre 12 y 17","1054","435.0","420","373","1112"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","17","Caldas","17614","Riosucio","Mujer","Ninguna","Multiple","entre 12 y 17","2","1.0","2","2","3"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76111","Guadalajara de Buga","Mujer","Ninguna","Fisica","entre 61 y 100","16","11.0","8","7","19"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","8","Atlantico","8606","Repelon","Mujer","Ninguna","Multiple","entre 29 y 60","5","4.0","1","1","10"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25295","Gachancipa","Hombre","Ninguna","Visual","entre 29 y 60",,"1.0",,,
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","Cesar","20175","Chimichagua","Mujer","Ninguna","Por Establecer","entre 0 y 5","1",,,,"1"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","47","Magdalena","47001","Santa Marta","Hombre","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 18 y 28","12","46.0","16","16","14"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5380","La Estrella","Hombre","Indigena (Acreditado RA)","Ninguna","entre 6 y 11",,"2.0","2","2",
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54398","La Playa","Mujer","Ninguna","Multiple","entre 6 y 11","5","3.0","2","1","10"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5667","San Rafael","Mujer","Ninguna","Por Establecer","entre 12 y 17","10","6.0","3","3","11"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","27","Choco","27205","Condoto","Hombre","Ninguna","Por Establecer","entre 6 y 11","3",,,,"3"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","27","Choco","27135","El Canton Del San Pablo","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 6 y 11","124","102.0","115","44","133"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","63","Quindio","63001","Armenia","Hombre","Indigena (Acreditado RA)","Por Establecer","entre 61 y 100",,"1.0","2",,
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","27","Choco","27006","Acandi","Mujer","Negro(a) o Afrocolombiano(a)","Multiple","entre 29 y 60","10","2.0","1",,"14"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68344","Hato","Hombre","Ninguna","Por Establecer","entre 61 y 100","4","3.0","4","3","4"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68266","Enciso","Hombre","Ninguna","Ninguna","entre 0 y 5","2","1.0","1",,"2"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5380","La Estrella","Mujer","Indigena","Multiple","entre 18 y 28",,,"1",,
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","73","Tolima","73124","Cajamarca","Mujer","Indigena (Acreditado RA)","Ninguna","entre 12 y 17","6","1.0","2","2","6"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","91","Amazonas","91540","Puerto Nariño","Hombre","Indigena","Ninguna","entre 6 y 11","1",,"1","1","1"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76834","Tulua","Hombre","Indigena","Multiple","entre 29 y 60","1","2.0","1","1","2"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","8","Atlantico","8372","Juan De Acosta","Mujer","Gitano(a) ROM","Ninguna","entre 29 y 60",,,"1","1",
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19212","Corinto","Mujer","Ninguna","Auditiva","entre 29 y 60","9","3.0","5","5","9"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52390","La Tola","Mujer","Negro(a) o Afrocolombiano(a)","Multiple","entre 29 y 60","10","8.0","4","4","36"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","15","Boyaca","15172","Chinavita","Hombre","Ninguna","Ninguna","ND","3","1.0",,,"3"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5250","El Bagre","Mujer","Negro(a) o Afrocolombiano(a)","Visual","entre 61 y 100","5",,"1","1","7"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","85","Casanare","85440","Villanueva","Hombre","Ninguna","Multiple","entre 29 y 60","5","4.0","9","7","6"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","91","Amazonas","91001","Leticia","Mujer","Indigena (Acreditado RA)","Ninguna","entre 29 y 60","67","101.0","91","85","88"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5591","Puerto Triunfo","Hombre","Ninguna","Ninguna","ND","78","31.0","9","2","80"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13873","Villanueva","Mujer","Ninguna","Psicosocial (Mental)","entre 18 y 28","1","1.0",,,"2"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","11","Bogota, D.C.","11001","Bogota, D.C.","Hombre","Gitano (RROM) (Acreditado RA)","Ninguna","entre 12 y 17",,"9.0","8","2",
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5858","Vegachi","Hombre","Ninguna","Auditiva","entre 6 y 11","1",,,,"2"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76616","Riofrio","Mujer","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 12 y 17","1",,,,"1"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","17","Caldas","17614","Riosucio","Mujer","Ninguna","Ninguna","entre 6 y 11","174","82.0","44","39","179"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","44","La Guajira","44650","San Juan Del Cesar","Hombre","Ninguna","Auditiva","entre 61 y 100","5","3.0","3","3","6"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","Cesar","20011","Aguachica","Hombre","Gitano(a) ROM","Ninguna","entre 18 y 28","5","1.0","5","4","5"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","94","Guainia","94886","Cacahual","Mujer","Indigena (Acreditado RA)","Ninguna","entre 29 y 60","2",,,,"2"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5576","Pueblorrico","Mujer","Ninguna","Por Establecer","entre 18 y 28","1",,,,"1"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","85","Casanare","85001","Yopal","Mujer","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 61 y 100",,"2.0",,,
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54720","Sardinata","Hombre","Ninguna","Intelectual","entre 12 y 17","2","1.0","1","1","4"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","86","Putumayo","86757","San Miguel","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 18 y 28","144","37.0","67","61","170"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5030","Amaga","Hombre","Gitano(a) ROM","Ninguna","entre 12 y 17","1",,,,"1"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13442","Maria La Baja","Hombre","Negro(a) o Afrocolombiano(a)","Fisica","entre 18 y 28","18","14.0","10","10","19"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","95","Guaviare","95001","San Jose Del Guaviare","Mujer","Palenquero","Ninguna","entre 6 y 11",,"1.0",,,
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","15","Boyaca","15244","El Cocuy","Mujer","Ninguna","Ninguna","ND","6","1.0",,,"6"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","63","Quindio","63594","Quimbaya","Hombre","Indigena","Ninguna","entre 61 y 100",,"3.0","2","2",
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68615","Rionegro","Hombre","Ninguna","Ninguna","entre 18 y 28","1100","330.0","512","443","1171"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52835","San Andres De Tumaco","Hombre","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 18 y 28","77","62.0","44","43","100"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","50110","Barranca De Upia","No Informa","Ninguna","Ninguna","entre 29 y 60","1",,,,"1"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5154","Caucasia","Mujer","Indigena","Ninguna","entre 29 y 60","188","175.0","183","175","266"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76248","El Cerrito","Hombre","Ninguna","Psicosocial (Mental)","entre 61 y 100","1","1.0",,,"2"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52405","Leiva","Mujer","Ninguna","Por Establecer","entre 61 y 100","39","13.0","20","15","65"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19137","Caldono","Hombre","Indigena (Acreditado RA)","Fisica","entre 29 y 60","16","12.0","12","12","32"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","27","Choco","27413","Lloro","Mujer","Indigena","Ninguna","entre 61 y 100","11","9.0","2","1","16"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5631","Sabaneta","Hombre","Ninguna","Fisica","entre 18 y 28",,"3.0","3","3",
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52540","Policarpa","Mujer","Ninguna","Visual","entre 18 y 28","7","1.0","3","3","8"
