"uid","title","source","date_published","format","annotation","url","authors","type","access_notes","includes_research_tools","id"
"23717","Fact Sheet for Healthcare Providers: Wantai SARS-CoV-2 RT-PCR Kit","U.S. Food and Drug Administration","2020-09-09T00:00:00.000","PDF","This three-page fact sheet informs healthcare providers of the significant known and potential risks and benefits of the emergency use of the Wantai SARS-CoV-2 RT-PCR Kit. The Wantai SARS-CoV-2 RT-PCR Kit is authorized for use with oropharyngeal swab specimens collected from individuals suspected of COVID-19 by their healthcare provider.","https://www.fda.gov/media/141995/download",,"Guideline/Assessment Tool","Link to Fact Sheet for Patients: https://www.fda.gov/media/141996/downloadLink to Letter of Authorization: https://www.fda.gov/media/141994/downloadLink to Instructions for Use: https://www.fda.gov/media/141997/download","false","23717"
"23716","Fact Sheet for Healthcare Providers: BioCheck SARS-CoV-2 IgG Antibody Test Kit","U.S. Food and Drug Administration","2020-09-09T00:00:00.000","PDF","This three-page fact sheet informs healthcare providers of the significant known and potential risks and benefits of the emergency use of the BioCheck SARS-CoV-2 IgG    Antibody Test Kit. The BioCheck SARS-CoV-2 IgG Antibody Test Kit is authorized for the qualitative detection of IgG antibodies to SARS-CoV-2 in human serum.","https://www.fda.gov/media/142004/download",,"Guideline/Assessment Tool","Link to Fact Sheet for Recipients: https://www.fda.gov/media/142005/downloadLink to Letter of Authorization: https://www.fda.gov/media/142003/downloadLink to Instructions for Use: https://www.fda.gov/media/142006/download","false","23716"
"23715","Fact Sheet for Healthcare Providers: BioCheck SARS-CoV-2 IgM Antibody Test Kit","U.S. Food and Drug Administration","2020-09-09T00:00:00.000","PDF","This three-page fact sheet informs healthcare providers of the significant known and potential risks and benefits of the emergency use of the BioCheck SARS-CoV-2 IgM Antibody Test Kit. The BioCheck SARS-CoV-2 IgM Antibody Test Kit is authorized for the qualitative detection of IgM antibodies to SARS-CoV-2 in human serum.","https://www.fda.gov/media/141999/download",,"Guideline/Assessment Tool","Link to Fact Sheet for Recipients: https://www.fda.gov/media/142000/downloadLink to Letter of Authorization: https://www.fda.gov/media/141998/downloadLink to Instructions for Use: https://www.fda.gov/media/142002/download","false","23715"
"23708","CC (Clinical Center) Grand Rounds: Contemporary Clinical Medicine: Great Teachers: Treating the Other Epidemic: Anti-Opioid Vaccines","National Institutes of Health","2020-09-09T00:00:00.000","Video or Multimedia","This one-hour presentation discusses the impact of the COVID-19 pandemic on fentanyl overdoses and abuse in the U.S. opioid pandemic, the limitations for preventing fentanyl overdose for existing maintenance treatments, and lessons learned from 25 years of clinical trials of stimulant vaccine efficacy.","https://videocast.nih.gov/watch=38348","Kosten, Thomas","Instructional/Training Material",,"false","23708"
"23701","Vaccines: Saving Lives, Ensuring Confidence, and Protecting Public Health","U.S. Senate, Committee on Health, Education, Labor, and Pensions","2020-09-09T00:00:00.000","Video or Multimedia","The two government witnesses in this two-hour, 55-minute Congressional hearing discuss ongoing clinical trials of COVID-19 vaccine candidates, and some of the challenges the government faces in distributing a vaccine, which include misinformation about vaccines, and the current drop in general vaccination rates due to misinformation and distrust of government.","https://www.help.senate.gov/hearings/vaccines-saving-lives-ensuring-confidence-and-protecting-public-health","Collins, Francis; Adams, Jerome","Hearing/Testimony",,"false","23701"
"14567","Select Toxin Guidance: Regulatory Exemptions","Centers for Disease Control and Prevention, Center for Preparedness and Response","2020-09-09T00:00:00.000","Text","This guidance from the Division of Select Agents and Toxins, updated in September 2020, provides a list of product exemptions and investigational product exemption requirements for select toxins.","https://www.selectagents.gov/stg-exemptions.html",,"Guideline/Assessment Tool",,"false","14567"
"10134","Guidance for Select Agent Regulation Training Requirements: Training Program","Centers for Disease Control and Prevention, Center for Preparedness and Response","2020-09-09T00:00:00.000","Presentation Slides","This guidance from the Division of Select Agents and Toxins, updated in September 2020, provides guidance about the regulatory requirements for training that are found in Section 15 of the select agent regulations. Individuals that access select agents and toxins must know the requirements of their entity's safety, security, and incident response programs if their entity is to be compliant. The regulations define the training that must be provided, who must receive the training, and how often the training must be provided.","https://www.selectagents.gov/compliance/guidance/training/program.htm?CDC_AA_refVal=https%3A%2F%2Fwww.selectagents.gov%2Frtr-training-program.html",,"Guideline/Assessment Tool",,"false","10134"
"23719","Infectious Diseases Society of America Guidance on the Treatment of Antimicrobial Resistant Gram-Negative Infections","Infectious Diseases Society of America","2020-09-08T00:00:00.000","Text","The overarching goal of this guidance is to assist clinicians – including those with and without infectious diseases expertise – in selecting antibiotic therapy for infections caused by ESBL-E, CRE, and DTR-P. aeruginosa. The guidance is framed as answers to a series of clinical questions, each of which can stand on its own.","https://www.idsociety.org/practice-guideline/amr-guidance/","Tamma, Pranita; Ailken, Samuel; Bonomo, Robert; Mathers, Amy; Van Duin, David","Guideline/Assessment Tool",,"false","23719"
"23710","Promising Strategies for Encouraging the Adoption of COVID-19 Protective Behaviors","National Academies of Sciences, Engineering, and Medicine","2020-09-08T00:00:00.000","Video or Multimedia","This one-hour webinar discusses promising strategies from the behavioral and social sciences to make the adoption of protective behaviors against COVID-19 more likely. New guidance from the Societal Experts Action Network (SEAN) helps decision-makers understand strategies to increase adherence to protective behaviors to mitigate the spread of COVID-19.","https://www.nationalacademies.org/event/09-08-2020/promising-strategies-for-encouraging-the-adoption-of-covid-19-protective-behaviors","Brossard, Dominique; Wood, Wendy; Carlee, Ron; Graves, Robert","Instructional/Training Material",,"false","23710"
"23697","Fact Sheet for Healthcare Providers: Verily COVID-19 RT-PCR Test","U.S. Food and Drug Administration","2020-09-08T00:00:00.000","PDF","This three-page fact sheet informs healthcare providers of the significant known and potential risks and benefits of the emergency use of the Verily COVID-19 RT-PCR Test. The Verily COVID-19 RT-PCR Test is authorized for use with respiratory specimens collected from individuals suspected of COVID-19 by their healthcare provider.","https://www.fda.gov/media/141949/download",,"Guideline/Assessment Tool","Link to Fact Sheet for Patients: https://www.fda.gov/media/141950/downloadLink to Letter of Authorization: https://www.fda.gov/media/141948/downloadLink to EUA Summary: https://www.fda.gov/media/141951/download","false","23697"
"23669","COVID-19: Mental Health and Wellbeing Surveillance Report","United Kingdom Department of Health","2020-09-08T00:00:00.000","Text","This report, available with links to individual chapters, is about population mental health and well-being in England during the COVID-19 pandemic. It includes up-to-date information to inform policy, planning, and commissioning in health and social care.","https://www.gov.uk/government/publications/covid-19-mental-health-and-wellbeing-surveillance-report",,"Report",,"false","23669"
"23671","Weight Management Services During COVID-19: Phase 1 Insights","United Kingdom Department of Health","2020-09-07T00:00:00.000","PDF","This 69-page document is a rapid review to gain an understanding of how the pandemic affected people in lockdown, changes to weight management delivery and commissioning, and how services need to adapt in response to the recovery strategy.","https://www.gov.uk/government/publications/weight-management-services-during-covid-19-phase-1-insights",,"Report","Direct link to document: https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/915274/WMS_Report.pdf","false","23671"
"23670","COVID-19: Long-Term Health Effects","United Kingdom Department of Health","2020-09-07T00:00:00.000","Text","This document provides information on the health problems reported in COVID-19 cases following acute disease, and guidance for healthcare professionals on how to advise recovering COVID-19 patients.","https://www.gov.uk/government/publications/covid-19-long-term-health-effects",,"Report","Direct link to report: https://www.gov.uk/government/publications/covid-19-long-term-health-effects/covid-19-long-term-health-effects","false","23670"
"23941","COVID-19: Guidance for Managing a Funeral During the Coronavirus Pandemic","United Kingdom Department of Health","2020-09-04T00:00:00.000","Text","This guidance provides advice to assist people who are involved in managing or organizing a funeral related to a death from any cause during the coronavirus (COVID-19) pandemic.","https://www.gov.uk/government/publications/covid-19-guidance-for-managing-a-funeral-during-the-coronavirus-pandemic",,"Guideline/Assessment Tool","Guidance is available in Arabic, Bengali, Simplified Chinese, Traditional Chinese, French, Gujarati, Polish, Portuguese, Punjabi, and Urdu.","false","23941"
"23698","Fact Sheet for Healthcare Providers: qSanger-COVID-19 Assay","U.S. Food and Drug Administration","2020-09-04T00:00:00.000","PDF","This three-page fact sheet informs healthcare providers of the significant known and potential risks and benefits of the emergency use of the qSanger-COVID-19 Assay. The qSanger-COVID-19 Assay is authorized for use with upper respiratory specimens collected from individuals suspected of COVID-19 by their healthcare provider.","https://www.fda.gov/media/141933/download",,"Guideline/Assessment Tool","Link to Fact Sheet for Patients: https://www.fda.gov/media/141934/downloadLink to Letter of Authorization: https://www.fda.gov/media/141932/downloadLink to Instructions for Use: https://www.fda.gov/media/141935/download","false","23698"
"23683","Mutual Recognition Agreements in the Regulation of Medicines","National Academies of Sciences, Engineering, and Medicine","2020-09-04T00:00:00.000","Video or Multimedia","This one-hour, 34-minute webinar focuses on the barriers to greater use of regulatory reliance during the COVID-19 pandemic by drawing upon messages from the recently released National Academies report on regulatory reliance.","https://www.nationalacademies.org/event/09-04-2020/mutual-recognition-agreements-in-the-regulation-of-medicines-regulatory-reliance-if-not-now-when-what-are-the-current-barriers","Wood, Alistair; Lumpkin, Murray; Rasi, Guido; Cooke, Emer; Bernat, Janis","Instructional/Training Material","Link to related report: Regulating Medicines in a Globalized World: The Need for Increased Reliance Among Regulators: https://www.nap.edu/catalog/25594/regulating-medicines-in-a-globalized-world-the-need-for-increased","false","23683"
"23447","Interim Guidance for Rapid Antigen Testing for SARS-CoV-2","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-09-04T00:00:00.000","Text","The purpose of this interim technical guidance, updated on September 4, 2020, is to support the most effective use of antigen tests for SARS-CoV-2 for different testing situations. It applies to all uses of antigen tests and is not specific to the application of antigen tests to any particular age group or setting. It is intended for clinicians who order antigen tests, receive antigen test results, and/or perform point-of-care testing, as well as for laboratory professionals who perform antigen testing in a laboratory setting or at the point of care and report those results.","https://www.cdc.gov/coronavirus/2019-ncov/lab/resources/antigen-tests-guidelines.html",,"Guideline/Assessment Tool",,"false","23447"
"21361","Infection Prevention and Control for the Safe Management of a Dead Body in the Context of COVID-19","World Health Organization","2020-09-04T00:00:00.000","PDF","This seven-page interim guidance, updated on September 4, 2020, is for all those, including managers of health care facilities and mortuaries, religious and public health authorities, and families, who tend to the bodies of persons who have died of suspected or confirmed COVID-19.","https://www.who.int/publications/i/item/infection-prevention-and-control-for-the-safe-management-of-a-dead-body-in-the-context-of-covid-19-interim-guidance",,"Guideline/Assessment Tool","Direct link to document: https://apps.who.int/iris/rest/bitstreams/1300088/retrieve","false","21361"
"23796","Contact Tracing and Case Investigation Training Modules","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-09-03T00:00:00.000","Video or Multimedia","The trainings listed on this web page are for public health professionals or the general public who are interested in becoming a contact tracer or case investigator, as well as for public health professionals who already serve in these roles and are seeking to improve their knowledge.","https://www.cdc.gov/coronavirus/2019-ncov/php/contact-tracing/general-training-modules.html",,"Instructional/Training Material",,"false","23796"
"23726","ASPR TRACIE (Assistant Secretary for Preparedness and Response/Technical Resources, Assistance Center, and Information Exchange) Technical Assistance Request: COVID-19 and Seasonal Flu Vaccination Planning Resources","Office of the Assistant Secretary for Preparedness and Response [U.S. Department of Health and Human Services]","2020-09-03T00:00:00.000","PDF","This four-page document from TRACIE (Technical Resources, Assistance Center, and Information Exchange) responds to a request for information and resources on how healthcare facilities are planning for seasonal influenza vaccination, including the possibility of also providing COVID-19 vaccination during flu season.","https://files.asprtracie.hhs.gov/documents/aspr-tracie-ta--seasonal-influenza-planning---09-03-2020.pdf",,"Bibliography/Resource List",,"false","23726"
"23699","Guidance for Licensed Pharmacists and Pharmacy Interns Regarding COVID-19 Vaccines and Immunity under the PREP Act","Office of the Assistant Secretary for Health [U.S. Department of Health and Human Services]","2020-09-03T00:00:00.000","PDF","This three-page guidance authorizes state-licensed pharmacists to order and administer, and state-licensed or registered pharmacy interns acting under the supervision of the qualified pharmacist to administer, to persons ages three or older COVID-19 vaccinations that have been authorized or licensed by the Food and Drug Administration (FDA).","https://www.hhs.gov/sites/default/files/licensed-pharmacists-and-pharmacy-interns-regarding-covid-19-vaccines-immunity.pdf",,"Guideline/Assessment Tool",,"false","23699"
"23672","Calculating Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Laboratory Test Percent Positivity","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-09-03T00:00:00.000","Text","This web page about SARS-CoV-2 laboratory testing details Using Percent Positivity Calculation for Public Health Surveillance, Different Methods Used to Calculate Percent Positivity, CDC Methods for Calculating Percent Positivity, and Data resources where percent positivity for COVID-19 are currently reported.","https://www.cdc.gov/coronavirus/2019-ncov/lab/resources/calculating-percent-positivity.html",,"Guideline/Assessment Tool",,"false","23672"
"23664","Principles for Managing SARS-CoV-2 Transmission Associated with Higher Education","United Kingdom Department of Health","2020-09-03T00:00:00.000","PDF","This 32-page paper is provided in the context of existing guidance and higher education sector plans, and aims to supplement these by summarizing the latest evidence relating to SARS-CoV-2 transmission associated with the resumption of higher education activities from Autumn 2020, particularly the return of undergraduate and postgraduate students.","https://www.gov.uk/government/publications/principles-for-managing-sars-cov-2-transmission-associated-with-higher-education-3-september-2020",,"Guideline/Assessment Tool","Direct link to document: https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/914978/S0728_Principles_for_Managing_SARS-CoV-2_Transmission_Associated_with_Higher_Education_.pdf","false","23664"
"23661","Medical Gloves for COVID-19","U.S. Food and Drug Administration","2020-09-03T00:00:00.000","Text","To help expand the availability of medical gloves, the FDA is providing regulatory flexibility, as described in the enforcement policy for gloves that is in effect during the COVID-19 public health emergency. The FDA is also providing regular updates about medical gloves, including the answers to frequently asked questions on this page.","https://www.fda.gov/medical-devices/coronavirus-covid-19-and-medical-devices/medical-gloves-covid-19",,"Guideline/Assessment Tool",,"false","23661"
"23655","Fact Sheet for Healthcare Providers: SGTi-flex COVID-19 IgG","U.S. Food and Drug Administration","2020-09-03T00:00:00.000","PDF","This three-page fact sheet informs healthcare providers of the significant known and potential risks and benefits of the emergency use of the SGTi-flex COVID-19 IgG. The SGTi-flex COVID-19 IgG is authorized for the detection of IgG antibodies to SARS-CoV-2 in human serum, venous whole blood (sodium heparin, lithium heparin, sodium citrate and tripotassium EDTA), andplasma (sodium heparin, lithium heparin, sodium citrate and tripotassium EDTA).","https://www.fda.gov/media/141889/download",,"Guideline/Assessment Tool","Link to Fact Sheet for Recipients: https://www.fda.gov/media/141890/downloadLink to Letter of Authorization: https://www.fda.gov/media/141888/downloadLink to Instructions for Use: https://www.fda.gov/media/141891/download","false","23655"
"23654","Fact Sheet for Healthcare Providers: cobas SARS-CoV-2 & Influenza A/B","U.S. Food and Drug Administration","2020-09-03T00:00:00.000","PDF","This four-page fact sheet informs healthcare providers of the significant known and potential risks and benefits of the emergency use of the cobas SARS-CoV-2 & Influenza A/B assay. Testing is to be conducted on specimens from individuals suspected of respiratory viral infection consistent with COVID-19 by their healthcare provider.","https://www.fda.gov/media/141885/download",,"Guideline/Assessment Tool","Link to Fact Sheet for Patients: https://www.fda.gov/media/141886/downloadLink to Letter of Authorization: https://www.fda.gov/media/141884/downloadLink to Instructions for Use: https://www.fda.gov/media/141887/download","false","23654"
"23640","Impact of the COVID-19 Pandemic on Noncommunicable Disease Resources and Services: Results of a Rapid Assessment","World Health Organization","2020-09-03T00:00:00.000","PDF","This 32-page report presents the results of a rapid assessment conducted by the Noncommunicable Disease Department in May 2020 detailing the initial impact of the COVID-19 pandemic on noncommunicable disease resources and services.","https://www.who.int/publications/i/item/ncds-covid-rapid-assessment",,"Report","Direct link to document: https://apps.who.int/iris/rest/bitstreams/1299882/retrieve","false","23640"
"23720","Enforcement of Physical Health Protections for Front-line Workers","National Association of County and City Health Officials","2020-09-02T00:00:00.000","Video or Multimedia","This one-hour, 30-minute webinar explores how we ensure that all workers have access to the protective gear and procedures they need to remain safe and healthy during the COVID-19 pandemic, especially ones working in heavily impacted industries. Presenters discuss equitable enforcement of public health orders, workers’ rights, and employer responsibilities during this time.","https://naccho.zoom.us/rec/play/UB7k5BNL5-NLVkn-TXMtIN-psBTe9LZorRFVx29bsB-mq9SrIyGewrO6TGShHRn2UUCD94_vCNFWQCX1.GwHi1zY0OPE7NVYY?continueMode=true","Carlisle, L.D.; Hani, Krista; Jones, Melissa","Instructional/Training Material",,"false","23720"
"23675","Coronavirus (COVID-19): Admission and Care of People in Care Homes","United Kingdom Department of Health","2020-09-02T00:00:00.000","Text","This guidance for how to protect care home residents and staff during the coronavirus outbreak is for care homes, local health protection teams, local authorities, clinical commissioning groups (CCGs), and registered providers of accommodation for people who need personal or nursing care.","https://www.gov.uk/government/publications/coronavirus-covid-19-admission-and-care-of-people-in-care-homes",,"Guideline/Assessment Tool","Guidance is available on a web page and in a PDF file.","false","23675"
"23656","Fact Sheet for Healthcare Providers: Bio-Speedy Direct RT-qPCR SARS-CoV-2","U.S. Food and Drug Administration","2020-09-02T00:00:00.000","PDF","This three-page fact sheet informs healthcare providers of the significant known and potential risks and benefits of the emergency use of the Bio-Speedy Direct RT-qPCR SARS-CoV-2. The Bio-Speedy Direct RT-qPCR SARS-CoV-2 is authorized for use with respiratory specimens collected from individuals suspected of COVID-19 by their healthcare provider.","https://www.fda.gov/media/141822/download",,"Guideline/Assessment Tool","Link to Fact Sheet for Patients: https://www.fda.gov/media/141825/downloadLink to Letter of Authorization: https://www.fda.gov/media/141824/downloadLink to Instructions for Use: https://www.fda.gov/media/141823/download","false","23656"
"23646","Interim SARS-CoV-2 Testing Guidelines for Patients in Outpatient Hemodialysis Facilities","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-09-02T00:00:00.000","Text","While this guidance focuses on testing patients undergoing hemodialysis at outpatient hemodialysis facilities, several of the recommendations – such as testing patients with signs or symptoms of COVID-19 and testing asymptomatic close contacts – should also be applied to end-stage renal disease patients undergoing home dialysis (i.e., home hemodialysis or peritoneal dialysis).","https://www.cdc.gov/coronavirus/2019-ncov/hcp/dialysis/testing-patients.html",,"Guideline/Assessment Tool",,"false","23646"
"23635","Emergency Department Testing for COVID-19","National Emerging Special Pathogens Training and Education Center","2020-09-02T00:00:00.000","Text","COVID-19 testing strategies impact overall hospital operations, including the need for cohorting any amount of personal protective equipment used. Review the guidelines on this page to help balance the safety and efficacy of testing at your facility.","https://netec.org/2020/09/02/emergency-dept-testing-covid-19/",,"Guideline/Assessment Tool",,"false","23635"
"23607","Corticosteroids for COVID-19","World Health Organization","2020-09-02T00:00:00.000","PDF","Corticosteroids have received worldwide attention as a potentially effective treatment for COVID-19. This 25-page guideline reflects an innovation from the World Health Organization, driven by an urgent need for global collaboration to provide trustworthy and living COVID-19 guidance informing policy and practice worldwide during an outbreak of an emerging infectious disease, such as this pandemic.","https://www.who.int/publications/i/item/WHO-2019-nCoV-Corticosteroids-2020.1",,"Guideline/Assessment Tool","Direct link to document: https://apps.who.int/iris/rest/bitstreams/1299344/retrieve","false","23607"
"23489","Recommendations for Investigational COVID-19 Convalescent Plasma","U.S. Food and Drug Administration","2020-09-02T00:00:00.000","Text","This guidance, updated on September 2, has been issued to provide recommendations to health care providers and investigators on the administration and study of investigational convalescent plasma collected from individuals who have recovered from COVID-19 (COVID-19 convalescent plasma) during the public health emergency.","https://www.fda.gov/vaccines-blood-biologics/investigational-new-drug-ind-or-device-exemption-ide-process-cber/recommendations-investigational-covid-19-convalescent-plasma",,"Guideline/Assessment Tool",,"false","23489"
"21653","Investigational COVID-19 Convalescent Plasma: Guidance for Industry","U.S. Food and Drug Administration","2020-09-02T00:00:00.000","PDF","This 17-page guidance, updated on September 2, 2020, provides recommendations to healthcare providers and investigators on the administration and study of investigational convalescent plasma collected from individuals who have recovered from COVID-19 (COVID-19 convalescent plasma) during the public health emergency. The guidance also provides recommendations to blood establishments on the collection of COVID-19 convalescent plasma.","https://www.fda.gov/regulatory-information/search-fda-guidance-documents/investigational-covid-19-convalescent-plasma",,"Guideline/Assessment Tool","Direct link to document: https://www.fda.gov/media/136798/downloadThis document supersedes the guidance of the same title issued in April 2020 and updated in May 2020.","false","21653"
"24184","Security Challenge: Mob Attacks","Insecurity Insight","2020-09-01T00:00:00.000","PDF","Health facilities may be easy targets that are difficult to protect even with security measures in place. This four-page document describes a few measures that can be considered to pre-empt and prepare for mob attacks. The recommendations were developed  in collaboration with Christian Blind Mission (CBM) with advisory provided by RiskVisibility. They have been funded by the H2H Fund, which is supported by UK aid from the UK government.","http://insecurityinsight.org/wp-content/uploads/2020/10/Security-Challenge-Mob-attacks-Recommendations-for-protection-of-medical-facilities-against-a-mob-attack-September-2020.pdf",,"Report",,"false","24184"
"24149","Knowledge, Attitudes and Practices (KAP) Assessment on COVID-19","International Federation of Red Cross and Red Crescent Societies","2020-09-01T00:00:00.000","PDF","To understand communities’ knowledge, attitudes, and practices (KAP), along with their information needs on COVID-19, this 48-page KAP assessment was conducted by the Turkish Red Crescent Society (TRCS), with support from IFRC, under the Community Based Migration Programme (CBMP). The findings are intended to inform understanding of community perceptions of, and knowledge about, COVID-19 and, in turn, shape risk communication, behavior change, and community engagement activities.","https://data2.unhcr.org/en/documents/details/82472",,"Report","Direct link to document: https://data2.unhcr.org/en/documents/download/82472","false","24149"
"24113","Influenza and Other Respiratory Viruses: Surveillance in the Americas 2019","World Health Organization, Pan American Health Organization","2020-09-01T00:00:00.000","PDF","This 136-page third edition of the landscape analysis of Influenza and Other Respiratory Viruses: Surveillance in the Americas provides regional and country-specific data of regional trends that include surveillance of severe acute respiratory infection (SARI), influenza-like illness (ILI), influenza vaccine, FluNet/FluID reporting, and participation in WHO’s External Quality Assessment Project (EQAP).","https://iris.paho.org/handle/10665.2/52741",,"Report","Direct link to document: https://iris.paho.org/bitstream/handle/10665.2/52741/9789275122792lowres_eng.pdf?sequence=1&isAllowed=y","false","24113"
"24112","Impact of Coronavirus on Households Across America","Robert Wood Johnson Foundation","2020-09-01T00:00:00.000","Text","This series of five polls conducted by NPR, the Harvard T.H. Chan School of Public Health, and the Robert Wood Johnson Foundation, finds that a substantial share of U.S. households have not been protected from serious impacts of the COVID-19 pandemic across many areas of residents' lives.","https://www.rwjf.org/en/library/research/2020/09/the-impact-of-coronavirus-on-households-across-america.html",,"Report",,"false","24112"
"24027","Washing/Drying of Biological Agent Contaminated Clothing","U.S. Environmental Protection Agency","2020-09-01T00:00:00.000","PDF","The overall purpose of this 91-page study was to assess the use of washers and dryers with a suitable decontamination solution as a potential self-help practice to reduce and/or inactivate biological spores from common clothing material. This approach may be used to lessen potential cross-contamination among emergency first responders, security personnel, or members of the public exposed to a wide area B. anthracis spore release.","https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349831&Lab=CESER","Touati, Abderrahmane; Serre, Shannon","Report","Direct link to document: https://cfpub.epa.gov/si/si_public_file_download.cfm?p_download_id=541299&Lab=CESER","false","24027"
"23997","AMR (Antimicrobial Resistance) in the Light of COVID-19 Webinar Series","Antimicrobial Resistance Fighter Coalition","2020-09-01T00:00:00.000","Video or Multimedia","The Antimicrobial Resistance Fighter Coalition, in partnership with CIDRAP, the American Society for Microbiology, Wellcome, the Surveillance and Epidemiology of Drug-resistant Infections Consortium, and the Centers for Disease Control and Prevention, is hosting this webinar series about how the COVID-19 pandemic could reshape strategies for combating antimicrobial resistance around the world.","https://antimicrobialresistancefighters.org/webinars",,"Instructional/Training Material",,"false","23997"
"23996","COVID-19 and Achieving Health Equity","U.S. Senate, Committee on Health, Education, Labor, and Pensions","2020-09-01T00:00:00.000","PDF","This 46-page report examines the intersection of the COVID-19 pandemic, inequality in infection rates and health outcomes, and structural racism within the health care system. It describes the impact of COVID-19 on the health of communities of color and discusses a few of the factors that have contributed to inequality in health outcomes,  including  exploitation of communities of color, segregation, discrimination, and bias within the health care system, lack of access to high-quality care, and social  determinants of health.","https://www.help.senate.gov/imo/media/doc/Disparities%20Report%20Final.pdf",,"Report",,"false","23996"
"23990","COVID-19 Operationalization of the Global Response Strategy in the WHO European Region","World Health Organization, Regional Office for Europe","2020-09-01T00:00:00.000","PDF","This 35-page document outlines the WHO European Regional strategy to respond to COVID-19 and its consequences, based on WHO’s global strategy update for COVID-19, covering the period February-December 2020. The strategy is flexible and adaptable to national and subnational contexts, and guides countries in rapidly bringing COVID-19 cases under control, and in preparing for a phased transition from a widespread transmission to a steady state of low-level or no transmission.","https://www.euro.who.int/en/health-topics/health-emergencies/coronavirus-covid-19/publications-and-technical-guidance/2020/covid-19-operationalization-of-the-global-response-strategy-in-the-who-european-region-september-2020",,"Report","Direct link to document: https://apps.who.int/iris/bitstream/handle/10665/334167/WHO-EURO-2020-1073-408190-55167-eng.pdfLink to document in Russian: https://apps.who.int/iris/bitstream/handle/10665/335913/WHO-EURO-2020-1073-40819-55171-rus.pdf?sequence=1&isAllowed=y","false","23990"
"6925","Opportunities for U.S. Civilian and Military Collaboration in Health Surveillance and Emergency Preparedness","Johns Hopkins Center for Public Health Preparedness [Johns Hopkins University]","2009-06-17T00:00:00.000","Video or Multimedia","This conference features presentations from 11 speakers discussing civilian and military collaboration in emergency preparedness. Topics covered include an overview of the military surveillance systems, the role of the military in emergency response, an overview of civilian surveillance and response systems, military public health emergency management and support to civil authorities, and legal challenges. Several case studies are presented and discusses.","https://www.jhsph.edu/research/centers-and-institutes/johns-hopkins-center-for-public-health-preparedness/training/calendar/archives/Civilian%20and%20Military%20Collaboration","Barnett, Daniel J.; Otto, Jean; DeFraites, Robert","Conference/Meeting Material","Site requires free registration.","false","6925"
"3158","Guide to Public Health Measures to Reduce the Impact of Influenza Pandemics in Europe","European Union, European Centre for Disease Prevention and Control","2009-06-17T00:00:00.000","PDF","This 51-page document contains a selection of possible public measures to be taken during influenza pandemics, including personal protective measures, social distancing measures, antivirals, and vaccines.","https://www.ecdc.europa.eu/en/publications-data/guide-public-health-measures-reduce-impact-influenza-pandemics-europe-ecdc-menu",,"Guideline/Assessment Tool","Direct link to document: https://www.ecdc.europa.eu/sites/default/files/media/en/publications/Publications/0906_TER_Public_Health_Measures_for_Influenza_Pandemics.pdf","false","3158"
"3184","Model Memorandum of Understanding Between Hospitals during Declared Emergencies","National Center for the Study of Preparedness and Catastrophic Event Response [Johns Hopkins University]","2009-06-15T00:00:00.000","PDF","This is a memorandum of understanding  designed to assist with potential collaborative efforts among hospitals and potentially other healthcare facilities.","https://emergency.cdc.gov/planning/emac/pdf/pacer_model_mou.pdf",,"Legal Document",,"false","3184"
"23972","WHO Regional Office for Europe Recommendations on Influenza Vaccination for the 2020/2021 Season During the Ongoing  COVID-19 Pandemic","World Health Organization, Regional Office for Europe","2020-09-01T00:00:00.000","PDF","This seven-page document details how it will be critical in the upcoming influenza season to implement comprehensive measures that ensure best possible protection against influenza among risk groups that are also at high risk of severe COVID-19 disease, including hospitalization and death; decrease number of persons requiring medical care as a result of influenza infection to limit pressures on health services; and reduce the potential for SARS-CoV-2 exposure while seeking treatment for influenza or being admitted to hospital for influenza.","https://www.euro.who.int/en/health-topics/communicable-diseases/influenza/vaccination/who-regional-office-for-europe-recommendations-on-influenza-vaccination-for-the-20202021-season-during-the-ongoing-covid-19-pandemic-2020",,"Guideline/Assessment Tool","Direct link to document: https://apps.who.int/iris/bitstream/handle/10665/335721/WHO-EURO-2020-1141-40887-55342-eng.pdf?sequence=1&isAllowed=yLink to document in Russian: https://apps.who.int/iris/bitstream/handle/10665/335722/WHO-EURO-2020-1141-40887-55343-rus.pdf?sequence=1&isAllowed=y","false","23972"
"23964","Flatten Inaccessibility: Impact of COVID-19 on Blind or Visually Impaired Adults","American Foundation for the Blind","2020-09-01T00:00:00.000","PDF","This 94-page report provides information and results from a survey that investigated the experiences of participants who are blind or have low vision during the start of the COVID-19 pandemic to determine how they were affected in areas that include access to transportation, healthcare, access to food and supplies, employment, education, and voting.","https://static.afb.org/legacy/media/AFB_Flatten_Inaccessibility_Report_Accessible_FINAL.pdf","Rosenblum, L. Penny; Chanes-Mora, Paola; McBride, C. Rett; Flewellen, Joshua; Nagarajan, Niranjani","Report",,"false","23964"
