"entity_name","fiscal_year","type","form_table","category","subcategory","line_description","value","city_state","zip_code","row_number"
"California City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","171058","California City, CA","93505","202112641008"
"California City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","California City, CA","93505","202112641007"
"California City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","California City, CA","93505","202112641006"
"California City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","California City, CA","93505","202112641005"
"California City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","California City, CA","93505","202112641004"
"California City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","California City, CA","93505","202112641003"
"California City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","California City, CA","93505","202112641002"
"California City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","0","California City, CA","93505","202112641001"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","1674319","Hanford, CA","93230","202112631022"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","0","Hanford, CA","93230","202112631021"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","456277","Hanford, CA","93230","202112631020"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","0","Hanford, CA","93230","202112631019"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","2950648","Hanford, CA","93230","202112631018"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","920146","Hanford, CA","93230","202112631017"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","156123","Hanford, CA","93230","202112631016"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","41456","Hanford, CA","93230","202112631015"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","2367638","Hanford, CA","93230","202112631014"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","0","Hanford, CA","93230","202112631013"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","0","Hanford, CA","93230","202112631012"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Hanford, CA","93230","202112631011"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","1806016","Hanford, CA","93230","202112631010"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Hanford, CA","93230","202112631009"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","3235205","Hanford, CA","93230","202112631008"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","294957","Hanford, CA","93230","202112631007"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Hanford, CA","93230","202112631006"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Hanford, CA","93230","202112631005"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Hanford, CA","93230","202112631004"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Hanford, CA","93230","202112631003"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Hanford, CA","93230","202112631002"
"California Vanpool Authority (CalVans)","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","0","Hanford, CA","93230","202112631001"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","0","Camarillo, CA","93010","202112621022"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","126809","Camarillo, CA","93010","202112621021"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","94168","Camarillo, CA","93010","202112621020"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","0","Camarillo, CA","93010","202112621019"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","161621","Camarillo, CA","93010","202112621018"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","0","Camarillo, CA","93010","202112621017"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","533","Camarillo, CA","93010","202112621016"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","55289","Camarillo, CA","93010","202112621015"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","15192","Camarillo, CA","93010","202112621014"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","0","Camarillo, CA","93010","202112621013"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","1693009","Camarillo, CA","93010","202112621012"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","392280","Camarillo, CA","93010","202112621011"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","205801","Camarillo, CA","93010","202112621010"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Camarillo, CA","93010","202112621009"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","3954","Camarillo, CA","93010","202112621008"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","Camarillo, CA","93010","202112621007"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Camarillo, CA","93010","202112621006"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Camarillo, CA","93010","202112621005"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Camarillo, CA","93010","202112621004"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Camarillo, CA","93010","202112621003"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Camarillo, CA","93010","202112621002"
"Camarillo","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","0","Camarillo, CA","93010","202112621001"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","0","Oakland, CA","94604-2688","202112611022"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","2171758","Oakland, CA","94604-2688","202112611021"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","1763600","Oakland, CA","94604-2688","202112611020"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","4077823","Oakland, CA","94604-2688","202112611019"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","0","Oakland, CA","94604-2688","202112611018"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","0","Oakland, CA","94604-2688","202112611017"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","133646","Oakland, CA","94604-2688","202112611016"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","39894","Oakland, CA","94604-2688","202112611015"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","111242","Oakland, CA","94604-2688","202112611014"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","0","Oakland, CA","94604-2688","202112611013"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","10591104","Oakland, CA","94604-2688","202112611012"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Oakland, CA","94604-2688","202112611011"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","743592","Oakland, CA","94604-2688","202112611010"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","109684","Oakland, CA","94604-2688","202112611009"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","22424","Oakland, CA","94604-2688","202112611008"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","227","Oakland, CA","94604-2688","202112611007"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Oakland, CA","94604-2688","202112611006"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Oakland, CA","94604-2688","202112611005"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Oakland, CA","94604-2688","202112611004"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Oakland, CA","94604-2688","202112611003"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Oakland, CA","94604-2688","202112611002"
"Capitol Corridor Joint Powers Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","15719534","Oakland, CA","94604-2688","202112611001"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","7217423","Concord, CA","94520","202112601022"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","6024579","Concord, CA","94520","202112601021"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","10571156","Concord, CA","94520","202112601020"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","1689534","Concord, CA","94520","202112601019"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","1151239","Concord, CA","94520","202112601018"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","206708","Concord, CA","94520","202112601017"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","929389","Concord, CA","94520","202112601016"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","310867","Concord, CA","94520","202112601015"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","943892","Concord, CA","94520","202112601014"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","228805","Concord, CA","94520","202112601013"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","1451802","Concord, CA","94520","202112601012"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Concord, CA","94520","202112601011"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","6118749","Concord, CA","94520","202112601010"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Concord, CA","94520","202112601009"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","133161","Concord, CA","94520","202112601008"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","Concord, CA","94520","202112601007"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Concord, CA","94520","202112601006"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Concord, CA","94520","202112601005"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Concord, CA","94520","202112601004"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Concord, CA","94520","202112601003"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Concord, CA","94520","202112601002"
"Central Contra Costa Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","0","Concord, CA","94520","202112601001"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","0","Concord, CA","94520","202112591022"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","233497","Concord, CA","94520","202112591021"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","81892","Concord, CA","94520","202112591020"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","56729","Concord, CA","94520","202112591019"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","0","Concord, CA","94520","202112591018"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","0","Concord, CA","94520","202112591017"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","1671","Concord, CA","94520","202112591016"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","37567","Concord, CA","94520","202112591015"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","13566","Concord, CA","94520","202112591014"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","0","Concord, CA","94520","202112591013"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","4620291","Concord, CA","94520","202112591012"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Concord, CA","94520","202112591011"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","1078366","Concord, CA","94520","202112591010"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Concord, CA","94520","202112591009"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","800","Concord, CA","94520","202112591008"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","Concord, CA","94520","202112591007"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Concord, CA","94520","202112591006"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Concord, CA","94520","202112591005"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Concord, CA","94520","202112591004"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Concord, CA","94520","202112591003"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Concord, CA","94520","202112591002"
"Central Contra Costa Transit Authority - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","0","Concord, CA","94520","202112591001"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","0","Ceres, CA","95307","202112581022"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","5135","Ceres, CA","95307","202112581021"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","0","Ceres, CA","95307","202112581020"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","9449","Ceres, CA","95307","202112581019"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","0","Ceres, CA","95307","202112581018"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","0","Ceres, CA","95307","202112581017"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","0","Ceres, CA","95307","202112581016"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","0","Ceres, CA","95307","202112581015"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","0","Ceres, CA","95307","202112581014"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","0","Ceres, CA","95307","202112581013"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","0","Ceres, CA","95307","202112581012"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Ceres, CA","95307","202112581011"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","0","Ceres, CA","95307","202112581010"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Ceres, CA","95307","202112581009"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","0","Ceres, CA","95307","202112581008"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","Ceres, CA","95307","202112581007"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Ceres, CA","95307","202112581006"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Ceres, CA","95307","202112581005"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Ceres, CA","95307","202112581004"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Ceres, CA","95307","202112581003"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Ceres, CA","95307","202112581002"
"Ceres","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","0","Ceres, CA","95307","202112581001"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","129223","Chowchilla, CA","93610","202112571022"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","1906","Chowchilla, CA","93610","202112571021"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","85555","Chowchilla, CA","93610","202112571020"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","107336","Chowchilla, CA","93610","202112571019"
