"row_id","site_name","operator","address_1","address_2","city","province","postal_code","accommodation_type","accommodation_subtype","units","visit_date","visit_type","visit_result","standard","substandard","standard_description","non_compliance_original_issue_date","action_required_by_date","non_compliance_current_status","current_status_as_of_date","latitude","longitude","location","map_url","geometry_point"
"EDMONTON-16724 92 Street-LAGO LINDO-Supportive Living Accommodation-Group Home-4-Consultation-.-.-20200331-.-.","LAGO LINDO","LOSECA FOUNDATION - A SOCIETY FOR PERSONS WITH DISABILITIES","16724 92 Street",,"EDMONTON","Alberta","T7Z2W2","Supportive Living Accommodation","Group Home","4.0","2020-03-31T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.6298792","-113.4837979","
,  
(53.6298792, -113.4837979)","Map URL (https://www.google.com/maps/place/53.6298792,-113.4837979)","POINT (-113.4837979 53.6298792)"
"EDMONTON-7428 182 Street-HOPE COTTAGE LTD.-Supportive Living Accommodation-Group Home-6-Consultation-.-.-20200330-.-.","HOPE COTTAGE LTD.","HOPE COTTAGE LTD.","7428 182 Street",,"EDMONTON","Alberta","T5T2G7","Supportive Living Accommodation","Group Home","6.0","2020-03-30T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.5081403","-113.637712","
,  
(53.5081403, -113.637712)","Map URL (https://www.google.com/maps/place/53.5081403,-113.637712)","POINT (-113.637712 53.5081403)"
"EDMONTON-7428 182 Street-HOPE COTTAGE LTD.-Supportive Living Accommodation-Group Home-6-Inspection Visit-2(3)-d-20181109-20181109-20190228","HOPE COTTAGE LTD.","HOPE COTTAGE LTD.","7428 182 Street",,"EDMONTON","Alberta","T5T2G7","Supportive Living Accommodation","Group Home","6.0","2018-11-09T00:00:00.000","Inspection Visit","Non-Compliant","2(3)","d","Meeting Every 6 Months to Inform Residents","2018-11-09T00:00:00.000","2019-02-28T00:00:00.000","Compliant","2019-02-27T00:00:00.000","53.5081403","-113.637712","
,  
(53.5081403, -113.637712)","Map URL (https://www.google.com/maps/place/53.5081403,-113.637712)","POINT (-113.637712 53.5081403)"
"MORINVILLE-SE-3-56-27-W4 Band Building Number 80195-KIPOHTAKAWKAMIK SUPPORTIVE LIVING-Supportive Living Accommodation-Assisted Living Accommodation-20-Follow-Up Visit-.-.-20171031-.-.","KIPOHTAKAWKAMIK SUPPORTIVE LIVING","ALEXANDER FIRST NATION","SE-3-56-27-W4 Band Building Number 80195","PO Box 3570","MORINVILLE","Alberta","T8R1S3","Supportive Living Accommodation","Assisted Living Accommodation","20.0","2017-10-31T00:00:00.000","Follow-Up Visit","Compliant",".",".",".",,,".",,"53.807093","-113.923627","
,  
(53.807093, -113.923627)","Map URL (https://www.google.com/maps/place/53.807093,-113.923627)","POINT (-113.923627 53.807093)"
"EDMONTON-Suite 500, 9797 110 Street NW-GRAND MANOR-Supportive Living Accommodation-Assisted Living Accommodation-118-Inspection Visit-5-d-20180914-20180914-20181130","GRAND MANOR","EXCEL SOCIETY","Suite 500, 9797 110 Street NW",,"EDMONTON","Alberta","T5K2L9","Supportive Living Accommodation","Assisted Living Accommodation","118.0","2018-09-14T00:00:00.000","Inspection Visit","Non-Compliant","5.0","d","Take all Concerns into Consideration","2018-09-14T00:00:00.000","2018-11-30T00:00:00.000","Compliant","2019-01-08T00:00:00.000","53.5360499","-113.5098991","
,  
(53.5360499, -113.5098991)","Map URL (https://www.google.com/maps/place/53.5360499,-113.5098991)","POINT (-113.5098991 53.5360499)"
"EDMONTON-18929 99A Avenue-CASTLEWOOD CARE HOMES INC.-Supportive Living Accommodation-Group Home-6-Inspection Visit-17-2-20130801-20130801-20130930","CASTLEWOOD CARE HOMES INC.","CASTLEWOOD CARE HOMES INC.","18929 99A Avenue",,"EDMONTON","Alberta","T5T3M9","Supportive Living Accommodation","Group Home","6.0","2013-08-01T00:00:00.000","Inspection Visit","Non-Compliant","17.0","2.0","Education on prevention, identification and reporting abuse","2013-08-01T00:00:00.000","2013-09-30T00:00:00.000","Compliant","2013-08-21T00:00:00.000","53.5353566","-113.6504945","
,  
(53.5353566, -113.6504945)","Map URL (https://www.google.com/maps/place/53.5353566,-113.6504945)","POINT (-113.6504945 53.5353566)"
"EDMONTON-3641 112 Avenue-RESIDENTIAL AND SUPPORT SERVICES - BEVERLY-Supportive Living Accommodation-Group Home-6-Inspection Visit-23-2-20160915-20160915-20170930","RESIDENTIAL AND SUPPORT SERVICES - BEVERLY","RESIDENTIAL AND SUPPORT SERVICES – DISABILITY SERVICES, COMMUNITY AND SOCIAL SERVICES – EDM. REGION","3641 112 Avenue",,"EDMONTON","Alberta","T5W0M3","Supportive Living Accommodation","Group Home","6.0","2016-09-15T00:00:00.000","Inspection Visit","Non-Compliant","23.0","2.0","Signed residential services agreement","2016-09-15T00:00:00.000","2017-09-30T00:00:00.000","Compliant","2017-08-22T00:00:00.000","53.5648137","-113.3989619","
,  
(53.5648137, -113.3989619)","Map URL (https://www.google.com/maps/place/53.5648137,-113.3989619)","POINT (-113.3989619 53.5648137)"
"EDMONTON-8008 95 Avenue-EXTENDICARE HOLYROOD (SOUTH)-Long Term Care Accommodation-.-74-Complaint-18-4-20181106-20181106-20190228","EXTENDICARE HOLYROOD (SOUTH)","EXTENDICARE (CANADA) INC.","8008 95 Avenue",,"EDMONTON","Alberta","T6C2T1","Long Term Care Accommodation",".","74.0","2018-11-06T00:00:00.000","Complaint","Non-Compliant","18.0","4.0","Incident reporting","2018-11-06T00:00:00.000","2019-02-28T00:00:00.000","Compliant","2019-03-01T00:00:00.000","53.5328172","-113.4514253","
,  
(53.5328172, -113.4514253)","Map URL (https://www.google.com/maps/place/53.5328172,-113.4514253)","POINT (-113.4514253 53.5328172)"
"SHERWOOD PARK-52, 130 Crystal Lane-ROBIN HOOD ASSOCIATION UNIT #52-Supportive Living Accommodation-Group Home-4-Mini Inspection Visit-.-.-20170217-.-.","ROBIN HOOD ASSOCIATION UNIT #52","ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED","52, 130 Crystal Lane",,"SHERWOOD PARK","Alberta","T8H2A4","Supportive Living Accommodation","Group Home","4.0","2017-02-17T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.54784","-113.294658","
,  
(53.54784, -113.294658)","Map URL (https://www.google.com/maps/place/53.54784,-113.294658)","POINT (-113.294658 53.54784)"
"EDMONTON-6512 134 Avenue NW-ALDRICH CARE-Supportive Living Accommodation-Assisted Living Accommodation-13-Follow-Up Visit-.-.-20170413-.-.","ALDRICH CARE","ALL SEASONS MANAGEMENT INC.","6512 134 Avenue NW",,"EDMONTON","Alberta","T5A0M2","Supportive Living Accommodation","Assisted Living Accommodation","13.0","2017-04-13T00:00:00.000","Follow-Up Visit","Compliant",".",".",".",,,".",,"53.5955547","-113.4424786","
,  
(53.5955547, -113.4424786)","Map URL (https://www.google.com/maps/place/53.5955547,-113.4424786)","POINT (-113.4424786 53.5955547)"
"SHERWOOD PARK-47 Summerton Street-ROBIN HOOD RESIDENCE 40-Supportive Living Accommodation-Group Home-4-Mini Inspection Visit-.-.-20190219-.-.","ROBIN HOOD RESIDENCE 40","ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED","47 Summerton Street",,"SHERWOOD PARK","Alberta","T8H2V3","Supportive Living Accommodation","Group Home","4.0","2019-02-19T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5575489","-113.2681193","
,  
(53.5575489, -113.2681193)","Map URL (https://www.google.com/maps/place/53.5575489,-113.2681193)","POINT (-113.2681193 53.5575489)"
"EDMONTON-9649 71 Avenue NW-GOOD SAMARITAN SOCIETY DR. GERALD ZETTER-Long Term Care Accommodation-.-198-Consultation-3-1-20200407-20190208-20200630","GOOD SAMARITAN SOCIETY DR. GERALD ZETTER","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","9649 71 Avenue NW",,"EDMONTON","Alberta","T6E5J2","Long Term Care Accommodation",".","198.0","2020-04-07T00:00:00.000","Consultation","Non-Compliant","3.0","1.0","Accommodation is maintained","2019-02-08T00:00:00.000","2020-06-30T00:00:00.000","Compliant","2020-06-26T00:00:00.000","53.5072809","-113.4775769","
,  
(53.5072809, -113.4775769)","Map URL (https://www.google.com/maps/place/53.5072809,-113.4775769)","POINT (-113.4775769 53.5072809)"
"EDMONTON-18435 121 Avenue-1914969 ALBERTA INC.-Supportive Living Accommodation-Assisted Living Accommodation-12-Inspection Visit-14-4-20190201-20190201-20190331","1914969 ALBERTA INC.","1914969 ALBERTA INC.","18435 121 Avenue",,"EDMONTON","Alberta","T5R1R2","Supportive Living Accommodation","Assisted Living Accommodation","12.0","2019-02-01T00:00:00.000","Inspection Visit","Non-Compliant","14.0","4.0","Resident consultation on meal times","2019-02-01T00:00:00.000","2019-03-31T00:00:00.000","Compliant","2019-02-25T00:00:00.000","53.5745464","-113.6408288","
,  
(53.5745464, -113.6408288)","Map URL (https://www.google.com/maps/place/53.5745464,-113.6408288)","POINT (-113.6408288 53.5745464)"
"MUNDARE-Polomark Drive and 53 Street-MARY IMMACULATE CARE CENTRE-Long Term Care Accommodation-.-30-Mini Inspection Visit-.-.-20140807-.-.","MARY IMMACULATE CARE CENTRE","COVENANT HEALTH","Polomark Drive and 53 Street","Box 349","MUNDARE","Alberta","T0B3H0","Long Term Care Accommodation",".","30.0","2014-08-07T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.600135","-112.342065","
,  
(53.600135, -112.342065)","Map URL (https://www.google.com/maps/place/53.600135,-112.342065)","POINT (-112.342065 53.600135)"
"EDMONTON-9810 165 Street-VILLA MARGUERITE SENIORS COMMUNITY PARTNERSHIP-Supportive Living Accommodation-Assisted Living Accommodation-239-Inspection Visit-2-1-20151217-20151217-20160229","VILLA MARGUERITE SENIORS COMMUNITY PARTNERSHIP","VILLA MARGUERITE SENIORS COMMUNITY PARTNERSHIP","9810 165 Street",,"EDMONTON","Alberta","T5P3S7","Supportive Living Accommodation","Assisted Living Accommodation","239.0","2015-12-17T00:00:00.000","Inspection Visit","Non-Compliant","2.0","1.0","Accommodation in safe condition","2015-12-17T00:00:00.000","2016-02-29T00:00:00.000","Compliant","2016-02-11T00:00:00.000","53.536426","-113.607651","
,  
(53.536426, -113.607651)","Map URL (https://www.google.com/maps/place/53.536426,-113.607651)","POINT (-113.607651 53.536426)"
"EDMONTON-10531 90 Street-BOARDWALK RETIREMENT COMMUNITY-Supportive Living Accommodation-Assisted Living Accommodation-100-Inspection Visit-3-2-20150615-20150615-20150831","BOARDWALK RETIREMENT COMMUNITY","BOARDWALK REIT PROPERTIES HOLDINGS LTD.","10531 90 Street",,"EDMONTON","Alberta","T5H4E7","Supportive Living Accommodation","Assisted Living Accommodation","100.0","2015-06-15T00:00:00.000","Inspection Visit","Non-Compliant","3.0","2.0","Preventative and corrective maintenance","2015-06-15T00:00:00.000","2015-08-31T00:00:00.000","Compliant","2015-07-29T00:00:00.000","53.5522915","-113.4738907","
,  
(53.5522915, -113.4738907)","Map URL (https://www.google.com/maps/place/53.5522915,-113.4738907)","POINT (-113.4738907 53.5522915)"
"ST. ALBERT-22 Denny Court-DENNY (LO-SE-CA FOUNDATION)-Supportive Living Accommodation-Group Home-4-Mini Inspection Visit-.-.-20160114-.-.","DENNY (LO-SE-CA FOUNDATION)","LOSECA FOUNDATION - A SOCIETY FOR PERSONS WITH DISABILITIES","22 Denny Court",,"ST. ALBERT","Alberta","T8N5T7","Supportive Living Accommodation","Group Home","4.0","2016-01-14T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.6541629","-113.639905","
,  
(53.6541629, -113.639905)","Map URL (https://www.google.com/maps/place/53.6541629,-113.639905)","POINT (-113.639905 53.6541629)"
"EDMONTON-7127 79 Avenue-RESIDENTIAL AND SUPPORT SERVICES - KING EDWARD PARK-Supportive Living Accommodation-Group Home-6-Consultation-.-.-20200403-.-.","RESIDENTIAL AND SUPPORT SERVICES - KING EDWARD PARK","RESIDENTIAL AND SUPPORT SERVICES – DISABILITY SERVICES, COMMUNITY AND SOCIAL SERVICES – EDM. REGION","7127 79 Avenue",,"EDMONTON","Alberta","T6B0C2","Supportive Living Accommodation","Group Home","6.0","2020-04-03T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.5149063","-113.4384271","
,  
(53.5149063, -113.4384271)","Map URL (https://www.google.com/maps/place/53.5149063,-113.4384271)","POINT (-113.4384271 53.5149063)"
"EDMONTON-8861 75 Street-GOOD SAMARITAN SOCIETY (MEADOWBROOK)-Supportive Living Accommodation-Group Home-4-Mini Inspection Visit-.-.-20180419-.-.","GOOD SAMARITAN SOCIETY (MEADOWBROOK)","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","8861 75 Street",,"EDMONTON","Alberta","T6C4G8","Supportive Living Accommodation","Group Home","4.0","2018-04-19T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5239871","-113.4421178","
,  
(53.5239871, -113.4421178)","Map URL (https://www.google.com/maps/place/53.5239871,-113.4421178)","POINT (-113.4421178 53.5239871)"
"EDMONTON-6512 134 Avenue NW-ALDRICH CARE-Supportive Living Accommodation-Assisted Living Accommodation-13-Follow-Up Visit-28-2-20180925-20180625-20181130","ALDRICH CARE","ALL SEASONS MANAGEMENT INC.","6512 134 Avenue NW",,"EDMONTON","Alberta","T5A0M2","Supportive Living Accommodation","Assisted Living Accommodation","13.0","2018-09-25T00:00:00.000","Follow-Up Visit","Non-Compliant","28.0","2.0","Employee access to policies and procedures","2018-06-25T00:00:00.000","2018-11-30T00:00:00.000","Compliant","2019-01-14T00:00:00.000","53.5955547","-113.4424786","
,  
(53.5955547, -113.4424786)","Map URL (https://www.google.com/maps/place/53.5955547,-113.4424786)","POINT (-113.4424786 53.5955547)"
"EDMONTON-8727 84 Avenue-L'ARCHE ASSOCIATION - LA CRECHE-Supportive Living Accommodation-Group Home-4-Mini Inspection Visit-.-.-20131016-.-.","L'ARCHE ASSOCIATION - LA CRECHE","L'ARCHE ASSOCIATION OF EDMONTON","8727 84 Avenue",,"EDMONTON","Alberta","T6C1E1","Supportive Living Accommodation","Group Home","4.0","2013-10-16T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.519722","-113.462662","
,  
(53.519722, -113.462662)","Map URL (https://www.google.com/maps/place/53.519722,-113.462662)","POINT (-113.462662 53.519722)"
"WETASKIWIN-4501 60 Street-PEACE HILLS LODGE-Supportive Living Accommodation-Lodge-79-Consultation-.-.-20200401-.-.","PEACE HILLS LODGE","BETHANY NURSING HOME OF CAMROSE","4501 60 Street",,"WETASKIWIN","Alberta","T9A1X7","Supportive Living Accommodation","Lodge","79.0","2020-04-01T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"52.965263","-113.400602","
,  
(52.965263, -113.400602)","Map URL (https://www.google.com/maps/place/52.965263,-113.400602)","POINT (-113.400602 52.965263)"
"STONY PLAIN-4800 55 Avenue-STONY PLAIN CARE CENTRE-Long Term Care Accommodation-.-126-Inspection Visit-.-.-20191018-.-.","STONY PLAIN CARE CENTRE","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","4800 55 Avenue",,"STONY PLAIN","Alberta","T7Z1P9","Long Term Care Accommodation",".","126.0","2019-10-18T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.52356","-114.003068","
,  
(53.52356, -114.003068)","Map URL (https://www.google.com/maps/place/53.52356,-114.003068)","POINT (-114.003068 53.52356)"
"EDMONTON-10938 142 Street NW-MCQUEEN PLACE LODGE-Supportive Living Accommodation-Lodge-120-Follow-Up Visit-24-1-20200611-20200611-20200702","MCQUEEN PLACE LODGE","GREATER EDMONTON FOUNDATION","10938 142 Street NW",,"EDMONTON","Alberta","T5N2P8","Supportive Living Accommodation","Lodge","120.0","2020-06-11T00:00:00.000","Follow-Up Visit","Non-Compliant","24.0","1.0","Concerns and complaints resolution","2020-06-11T00:00:00.000","2020-07-02T00:00:00.000","Compliant","2020-07-06T00:00:00.000","53.555589","-113.5666555","
,  
(53.555589, -113.5666555)","Map URL (https://www.google.com/maps/place/53.555589,-113.5666555)","POINT (-113.5666555 53.555589)"
"EDMONTON-8720 165 Street-MCCONNELL PLACE WEST-Supportive Living Accommodation-Assisted Living Accommodation-36-Inspection Visit-2(3)-d-20181024-20181024-20181231","MCCONNELL PLACE WEST","CAPITAL CARE GROUP INC.","8720 165 Street",,"EDMONTON","Alberta","T5R5Y8","Supportive Living Accommodation","Assisted Living Accommodation","36.0","2018-10-24T00:00:00.000","Inspection Visit","Non-Compliant","2(3)","d","Meeting Every 6 Months to Inform Residents","2018-10-24T00:00:00.000","2018-12-31T00:00:00.000","Compliant","2018-10-25T00:00:00.000","53.5203599","-113.6096618","
,  
(53.5203599, -113.6096618)","Map URL (https://www.google.com/maps/place/53.5203599,-113.6096618)","POINT (-113.6096618 53.5203599)"
"WESTLOCK-10203 96 Street-WESTLOCK CONTINUING CARE CENTRE-Long Term Care Accommodation-.-117-Inspection Visit-23-2-20191001-20191001-20191130","WESTLOCK CONTINUING CARE CENTRE","ALBERTA HEALTH SERVICES","10203 96 Street",,"WESTLOCK","Alberta","T7P2R2","Long Term Care Accommodation",".","117.0","2019-10-01T00:00:00.000","Inspection Visit","Non-Compliant","23.0","2.0","Signed residential services agreement","2019-10-01T00:00:00.000","2019-11-30T00:00:00.000","Compliant","2019-10-28T00:00:00.000","54.1486079","-113.8531215","
,  
(54.1486079, -113.8531215)","Map URL (https://www.google.com/maps/place/54.1486079,-113.8531215)","POINT (-113.8531215 54.1486079)"
"WETASKIWIN-4715 56 Avenue-WETASKIWIN ADULT RESIDENCE #3-Supportive Living Accommodation-Group Home-5-Mini Inspection Visit-.-.-20170607-.-.","WETASKIWIN ADULT RESIDENCE #3","WETASKIWIN & DISTRICT ASSOCIATION FOR COMMUNITY SERVICE","4715 56 Avenue",,"WETASKIWIN","Alberta","T9A2C5","Supportive Living Accommodation","Group Home","5.0","2017-06-07T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"52.9741609","-113.3684535","
,  
(52.9741609, -113.3684535)","Map URL (https://www.google.com/maps/place/52.9741609,-113.3684535)","POINT (-113.3684535 52.9741609)"
"ST. ALBERT-20 Hebert Road-CHARTWELL ST. ALBERT-Supportive Living Accommodation-Assisted Living Accommodation-230-Inspection Visit-21-4-20191022-20191022-20200131","CHARTWELL ST. ALBERT","CHARTWELL MASTER CARE CORPORATION","20 Hebert Road",,"ST. ALBERT","Alberta","T5W4L8","Supportive Living Accommodation","Assisted Living Accommodation","230.0","2019-10-22T00:00:00.000","Inspection Visit","Non-Compliant","21.0","4.0","Therapeutic tub temperature checks","2019-10-22T00:00:00.000","2020-01-31T00:00:00.000","Compliant","2019-12-19T00:00:00.000","53.624256","-113.604505","
,  
(53.624256, -113.604505)","Map URL (https://www.google.com/maps/place/53.624256,-113.604505)","POINT (-113.604505 53.624256)"
"EDMONTON-12217/12219 83 Street-LOVE AND CARE HOME-Supportive Living Accommodation-Group Home-9-Inspection Visit-.-.-20190115-.-.","LOVE AND CARE HOME","LOVE AND CARE HOME LTD.","12217/12219 83 Street",,"EDMONTON","Alberta","T5B3A1","Supportive Living Accommodation","Group Home","9.0","2019-01-15T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5773115","-113.4687125","
,  
(53.5773115, -113.4687125)","Map URL (https://www.google.com/maps/place/53.5773115,-113.4687125)","POINT (-113.4687125 53.5773115)"
"EDMONTON-8403 142 Street-CANTERBURY COURT-Supportive Living Accommodation-Assisted Living Accommodation-165-Mini Inspection Visit-.-.-20160122-.-.","CANTERBURY COURT","CANTERBURY FOUNDATION","8403 142 Street",,"EDMONTON","Alberta","T5R4L3","Supportive Living Accommodation","Assisted Living Accommodation","165.0","2016-01-22T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5160344","-113.5648871","
,  
(53.5160344, -113.5648871)","Map URL (https://www.google.com/maps/place/53.5160344,-113.5648871)","POINT (-113.5648871 53.5160344)"
"EDMONTON-6512 134 Avenue NW-ALDRICH CARE-Supportive Living Accommodation-Assisted Living Accommodation-13-Follow-Up Visit-28-1-20181116-20180625-20190131","ALDRICH CARE","ALL SEASONS MANAGEMENT INC.","6512 134 Avenue NW",,"EDMONTON","Alberta","T5A0M2","Supportive Living Accommodation","Assisted Living Accommodation","13.0","2018-11-16T00:00:00.000","Follow-Up Visit","Non-Compliant","28.0","1.0","Policies and procedures","2018-06-25T00:00:00.000","2019-01-31T00:00:00.000","Compliant","2019-01-14T00:00:00.000","53.5955547","-113.4424786","
,  
(53.5955547, -113.4424786)","Map URL (https://www.google.com/maps/place/53.5955547,-113.4424786)","POINT (-113.4424786 53.5955547)"
"STONY PLAIN-27 Cavanagh Crescent-CAVANAGH HOME-Supportive Living Accommodation-Group Home-4-Mini Inspection Visit-.-.-20160111-.-.","CAVANAGH HOME","REHOBOTH CHRISTIAN MINISTRIES ASSOCIATION","27 Cavanagh Crescent",,"STONY PLAIN","Alberta","T7Z1G3","Supportive Living Accommodation","Group Home","4.0","2016-01-11T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.529349","-113.991261","
,  
(53.529349, -113.991261)","Map URL (https://www.google.com/maps/place/53.529349,-113.991261)","POINT (-113.991261 53.529349)"
"EDMONTON-11111 Jasper Avenue-EDMONTON GENERAL CONTINUING CARE-Long Term Care Accommodation-.-439-Inspection Visit-21-4-20150121-20150121-20150331","EDMONTON GENERAL CONTINUING CARE","COVENANT HEALTH","11111 Jasper Avenue",,"EDMONTON","Alberta","T5K0L4","Long Term Care Accommodation",".","439.0","2015-01-21T00:00:00.000","Inspection Visit","Non-Compliant","21.0","4.0","Therapeutic tub temperature checks","2015-01-21T00:00:00.000","2015-03-31T00:00:00.000","Compliant","2015-03-02T00:00:00.000","53.5397144","-113.5130197","
,  
(53.5397144, -113.5130197)","Map URL (https://www.google.com/maps/place/53.5397144,-113.5130197)","POINT (-113.5130197 53.5397144)"
"EDMONTON-9612 172 Street-CHARTWELL WILD ROSE RETIREMENT RESIDENCE-Supportive Living Accommodation-Assisted Living Accommodation-66-Inspection Visit-21-2-20191002-20191002-20191130","CHARTWELL WILD ROSE RETIREMENT RESIDENCE","CHARTWELL MASTER CARE LP","9612 172 Street",,"EDMONTON","Alberta","T5T6C7","Supportive Living Accommodation","Assisted Living Accommodation","66.0","2019-10-02T00:00:00.000","Inspection Visit","Non-Compliant","21.0","2.0","Training, maintenance and risk mitigation to ensure safe water temperatures","2019-10-02T00:00:00.000","2019-11-30T00:00:00.000","Compliant","2019-11-12T00:00:00.000","53.5327457","-113.6196592","
,  
(53.5327457, -113.6196592)","Map URL (https://www.google.com/maps/place/53.5327457,-113.6196592)","POINT (-113.6196592 53.5327457)"
"EDMONTON-10053 111 Street-ROSEDALE MANOR-Supportive Living Accommodation-Assisted Living Accommodation-58-Mini Inspection Visit-.-.-20160210-.-.","ROSEDALE MANOR","ROSEDALE PARTNERSHIP","10053 111 Street",,"EDMONTON","Alberta","T5K2H8","Supportive Living Accommodation","Assisted Living Accommodation","58.0","2016-02-10T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.540556","-113.511743","
,  
(53.540556, -113.511743)","Map URL (https://www.google.com/maps/place/53.540556,-113.511743)","POINT (-113.511743 53.540556)"
"EDMONTON-12217/12219 83 Street-LOVE AND CARE HOME-Supportive Living Accommodation-Group Home-9-Inspection Visit-19-2-20200120-20200120-20200229","LOVE AND CARE HOME","LOVE AND CARE HOME LTD.","12217/12219 83 Street",,"EDMONTON","Alberta","T5B3A1","Supportive Living Accommodation","Group Home","9.0","2020-01-20T00:00:00.000","Inspection Visit","Non-Compliant","19.0","2.0","Trust account records","2020-01-20T00:00:00.000","2020-02-29T00:00:00.000","Compliant","2020-02-10T00:00:00.000","53.5773115","-113.4687125","
,  
(53.5773115, -113.4687125)","Map URL (https://www.google.com/maps/place/53.5773115,-113.4687125)","POINT (-113.4687125 53.5773115)"
"EDMONTON-2759 109 Street NW-SHEPHERD'S CARE EDEN HOUSE-Long Term Care Accommodation-.-53-Inspection Visit-5-l-20191015-20191015-20191031","SHEPHERD'S CARE EDEN HOUSE","SHEPHERD'S CARE FOUNDATION","2759 109 Street NW",,"EDMONTON","Alberta","T6J5S4","Long Term Care Accommodation",".","53.0","2019-10-15T00:00:00.000","Inspection Visit","Non-Compliant","5.0","l","Provide Inspection Results","2019-10-15T00:00:00.000","2019-10-31T00:00:00.000","Compliant","2019-10-18T00:00:00.000","53.4588398","-113.5088146","
,  
(53.4588398, -113.5088146)","Map URL (https://www.google.com/maps/place/53.4588398,-113.5088146)","POINT (-113.5088146 53.4588398)"
"WETASKIWIN-3815 53 Street-CATHOLIC SOCIAL SERVICES-Supportive Living Accommodation-Group Home-5-Mini Inspection Visit-.-.-20181017-.-.","CATHOLIC SOCIAL SERVICES","CATHOLIC SOCIAL SERVICES","3815 53 Street",,"WETASKIWIN","Alberta","T6E3V3","Supportive Living Accommodation","Group Home","5.0","2018-10-17T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"52.9577274","-113.3807681","
,  
(52.9577274, -113.3807681)","Map URL (https://www.google.com/maps/place/52.9577274,-113.3807681)","POINT (-113.3807681 52.9577274)"
"EDMONTON-9395 172 Street-THE WATERFORD OF SUMMERLEA-Supportive Living Accommodation-Assisted Living Accommodation-142-Follow-Up Visit-.-.-20130509-.-.","THE WATERFORD OF SUMMERLEA","CHANTELLE MANAGEMENT LTD.","9395 172 Street",,"EDMONTON","Alberta","T5T5S6","Supportive Living Accommodation","Assisted Living Accommodation","142.0","2013-05-09T00:00:00.000","Follow-Up Visit","Compliant",".",".",".",,,".",,"53.5300366","-113.6172496","
,  
(53.5300366, -113.6172496)","Map URL (https://www.google.com/maps/place/53.5300366,-113.6172496)","POINT (-113.6172496 53.5300366)"
"MORINVILLE-9706 100 Avenue-ASPEN HOUSE-Supportive Living Accommodation-Assisted Living Accommodation-72-Inspection Visit-17-1-20181123-20181123-20190228","ASPEN HOUSE","CHARTWELL MASTER CARE LP","9706 100 Avenue",,"MORINVILLE","Alberta","T8R1T2","Supportive Living Accommodation","Assisted Living Accommodation","72.0","2018-11-23T00:00:00.000","Inspection Visit","Non-Compliant","17.0","1.0","Written processes regarding prevention and reporting of abuse","2018-11-23T00:00:00.000","2019-02-28T00:00:00.000","Compliant","2019-02-25T00:00:00.000","53.802071","-113.640351","
,  
(53.802071, -113.640351)","Map URL (https://www.google.com/maps/place/53.802071,-113.640351)","POINT (-113.640351 53.802071)"
"WETASKIWIN-5209 - 51 Avenue-CATHOLIC SOCIAL SERVICES-Supportive Living Accommodation-Group Home-5-Inspection Visit-.-.-20161020-.-.","CATHOLIC SOCIAL SERVICES","CATHOLIC SOCIAL SERVICES","5209 - 51 Avenue",,"WETASKIWIN","Alberta","T9A0V4","Supportive Living Accommodation","Group Home","5.0","2016-10-20T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"52.97082","-113.3793418","
,  
(52.97082, -113.3793418)","Map URL (https://www.google.com/maps/place/52.97082,-113.3793418)","POINT (-113.3793418 52.97082)"
