"office","ward","financial_statement_type","candidate_name","donor","address","city","province","donation"
"Mayor",,"Disclosure","Don Iveson","Urban Town Inc","5011 126 Str NW","Edmonton","AB","300"
"Mayor",,"Disclosure","Don Iveson","Urbanlife Estates Ltd","100, 250 South Ridge","Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Vansel Holdings Ltd","PO Box 893, Station Main","Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Vera Kornelsen",,"Edmonton","AB","2000"
"Mayor",,"Disclosure","Don Iveson","VIP Development Group of Companies","201, 10504 99 Ave NW","Edmonton","AB","495"
"Mayor",,"Disclosure","Don Iveson","Vivian Manasc",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Vivid Print","10342 Whyte Ave NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Wai-Kuen Doyle-Chan Professional Corporation","248 Windermere Dr NW","Edmonton","AB","150"
"Mayor",,"Disclosure","Don Iveson","Walter Hildebrandt",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Walton Developments and Management LP","22nd Floor, 605 5th Ave SW","Calgary","AB","4950"
"Mayor",,"Disclosure","Don Iveson","Westgate Chevrolet Ltd","10145 178 Str NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Wharfedale Realty LTD","921 Hampton CRT NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","William McMillan",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Don Iveson","Witten LLP","2500, 10030 Jasper Ave NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Xennex Venture Catalysts Inc","11137 126 Str NW","Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Yardstick Software Inc","200, 8616 51 Ave NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Yorkton Group International Ltd","2430, 10180 101 Str","Edmonton","AB","3000"
"Mayor",,"Disclosure","Don Iveson","Zaheerali Lakhani Professional Corp","202-11808 St Albert Trail NW","Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","James Brown",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Karen Leibovici","Sharon Brown",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Karen Leibovici","Delcon Development Group","400, 10508 82A Ave","Edmonton","AB","2500"
"Mayor",,"Disclosure","Karen Leibovici","Dianne Kipnes",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","General Metals Ltd","4120 84 Ave","Edmonton","AB","2500"
"Mayor",,"Disclosure","Karen Leibovici","Price Steel Ltd","13500 156 Str","Edmonton","AB","2500"
"Mayor",,"Disclosure","Karen Leibovici","Bill Winter",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Paulette Winter",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","The Scott Family Trust","#200, 124020 104 Ave NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Tissot Management Ltd","1255 Manulife Place, 10180 101 Str","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Aurum Industrial Dev Partnership","Suite 3400, 10180 101 Str","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Gilbert Brulotte",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","PME Inc","c/o 9903 101 Str","Fort Saskatchewan","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Ronald Sorokin",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Daniel Zalmanowitz",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Witten LLP","2500, 10303 Jasper Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Len Dolgoy",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Gordon Reekie",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","City Lumber & Millwork","15711 128 Ave NW","Edmonton","AB","3004"
"Mayor",,"Disclosure","Karen Leibovici","F.C. Brinsmead Architecture Ltd","10434 122 Str","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Mr. Harvey Saskiw",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Karen Leibovici","Pagnotta Industries Inc","3269 Parsons Road","Edmonton","AB","700"
"Mayor",,"Disclosure","Karen Leibovici","Philip Bloomfield",,"Sherwood Park","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Randy Saskiw",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Karen Leibovici","Protostatix Engineering Consultants Inc","#1100, 10117 Jasper Ave","Edmonton","AB","200"
"Mayor",,"Disclosure","Karen Leibovici","Mark B. Korneil",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","D.I.A. Holdings Ltd","11219 100 Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Beaverbrook Windermere Ltd","17515 108 Ave","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Beaverbrook Rivers Edge Ltd","17515 108 Ave","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Beaverbrook Charlesworth Ltd","17515 108 Ave","Edmonton","AB","2000"
"Mayor",,"Disclosure","Karen Leibovici","Beaverbrook Hudson II Ltd","17515 108 Ave","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Anderson Capital Corp","1112 95 Str SW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Sureway Construction Mgmt Ltd","7331 18 Str","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Raywalt Construction Co Ltd","506, 53016 Hwy 60","Acheson","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Remington Dev Corp","300, 200 Quality Park Blvd SE","Calgary","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Qualico Developments West Ltd","3203 93 Str","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Westley Alexander",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Reid-Built Homes Ltd","18140 107 Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","West Edmonton Mall Property Ltd","3000, 8882 170 Str","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Architecture Arndt","10315 109 Str","Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","1507740 Alberta Ltd","Suite 1200, 11933 Jasper Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Denny Andrews","304, 9768 170 Str","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Elicia Holdings Ltd","188 Ambleside Dr SW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Dykstra Construction Ltd","311 Livingstone Court","Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","MLC Group Inc","Suite 1000, 10104 103 Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Daytona Capital Corp","11504 170 Str","Edmonton","AB","2500"
"Mayor",,"Disclosure","Karen Leibovici","Jatec Electric Ltd","7224 50 Str","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Clive Oshry",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Allan Shustack",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","1510837 Alberta Ltd","4439 127 Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Chadi Land Company Inc","Suite 2151, 10060 Jasper Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Michele Perret",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Dub Architects Ltd","10315 109 Str NW","Edmonton","AB","400"
"Mayor",,"Disclosure","Karen Leibovici","Alvin Goldsman",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Esther Ondrack",,"Spruce Grove","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Garry & Joanne Appelt",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","David & Pamela Margolus",,"Edmonton","AB","300"
"Mayor",,"Disclosure","Karen Leibovici","Gary & Marietta Reist",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","EL Parker Professional Corp","Suite 2500, 10303 Jasper Ave","Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Farrel Shadlyn",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Lisa Miller",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Cathton Properties Ltd","210, 5324 Calgary Trail","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Brookfield Residential (Alberta) LP","200, 10414 103 Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Vivian Manasc",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Barry Zalmanowitz Professional Corp","2900, 10180 101 Str","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Eric & Elexis Schloss",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Kevin & Mona-Lee Feehan",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Kenneth Munro",,"Edmonton","AB","400"
"Mayor",,"Disclosure","Karen Leibovici","Strathearn Heights Ltd.","8768 96 Ave","Edmonton","AB","2000"
"Mayor",,"Disclosure","Karen Leibovici","Al-Terra Engineering Ltd.","5307 47 Str NW","Edmonton","AB","1500"
"Mayor",,"Disclosure","Karen Leibovici","Wendy Danson & David Bai",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Karen Leibovici","ParioPlan Inc.","Suite 605, 10080 Jasper Ave","Edmonton","AB","300"
"Mayor",,"Disclosure","Karen Leibovici","Cameron Development Corp","10180 111 Str NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Canterra Developments Corp","1820, 10104 103 Ave NW","Edmonton","AB","2000"
"Mayor",,"Disclosure","Karen Leibovici","G3 Development Services Inc","Suite 204, 17220 Stony Plain Road","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Scheffer Andrew Ltd","12204 145 Str","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Invistec Consulting Ltd","1500 Baker Centre, 10025 106 Str","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","United Communities LP Edmonton Land","503, 10109 106 Str","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Nearctic Management Ltd","11604 145 Str","Edmonton","AB","4750"
"Mayor",,"Disclosure","Karen Leibovici","Landmark Group of Builders (Services) Inc","9765 54 Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Honourable Allan Wachowich & Bette",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Karen Leibovici","Barry Schloss",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Sorrell Financial Inc","Suite 1401, 10088 102 Ave","Edmonton","AB","2000"
"Mayor",,"Disclosure","Karen Leibovici","Oshry Company","1004 Bell Tower, 10104 103 Ave","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Bunt & Associates","Suite 504, 10339 124 Str","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Larry Newton",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Emeric Holdings Inc","9833 110 Str NW","Edmonton","AB","3000"
"Mayor",,"Disclosure","Karen Leibovici","Jayman MasterBUILT","102, 5083 Windermere Blvd SW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Milroy Investments Inc","14250 85 Ave NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","518157 Alberta Ltd","9104 Valleyview Drive","Edmonton","AB","2500"
"Mayor",,"Disclosure","Karen Leibovici","Frost & Associates Realty Services Inc","106, 17704 103 Ave NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Interbase Consultants Ltd","Suite 300, 10830 Jasper Ave","Edmonton","AB","2000"
"Mayor",,"Disclosure","Karen Leibovici","MMM Group Ltd","200, 10576 113 Str","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Nancy Cumming",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","John Musgreave Professional Corp","265 Galland Close","Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Avison Young Real Estate Alberta Inc","2800 Bell Tower, 10104 103 Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Bentall Kennedy (Canada) LP","100 Sun Life Place 10123 99 Str","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Robert Bentley",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Seer Developments Ltd.","1403 Woodward Crescent","Edmonton","AB","2500"
"Mayor",,"Disclosure","Karen Leibovici","Walton Dev and Mgmt LP","22nd Floor, 605 5th Ave SW","Calgary","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Angus Watt Enterprises Inc","194 Wolf Willow Crescent","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Context & Contacts Inc","14007-89 Avenue NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","DTZ Barnicke","602 Bell Tower, 10104-103 Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Kellerdanii Construction","11430-160 Str","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Irving Kipnes",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Karen Leibovici","Melcor Developments Ltd","900, 10310 Jasper Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","PCL Constructors Inc","5410 99 Str","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Robert Seidel",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Young HC Ltd","804 Romaniuk Place NW","Edmonton","AB","2500"
"Mayor",,"Disclosure","Karen Leibovici","Ralph Young",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Chadi & Company","1901 Tower Two, 10060 Jasper Ave","Edmonton","AB","3500"
"Mayor",,"Disclosure","Karen Leibovici","Donald Schultz",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Karen Leibovici","Dr Sam Marcushamer & Mrs Michelle",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Karen Leibovici","Bennett Jones",,"Calgary","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Barry Slawsky",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Lawrence & Nora Lyman",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Maclab Enterprises","PO Box 3160","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Dr Stephen Shafran & Mrs Beverly",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Rowena Schwartzberg & Jack",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Joseph Doz 1994 Professional Corp","9928 - 104 Str","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Just for Fun Ltd","10066-156 Str NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","John Day",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Grant Vogel",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Russ Joseph",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","West Edmonton Centre Corp","15711-128 Ave NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Dr. Anne Marie Decore",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Sam & Joyce Galante",,"Edmonton","AB","180"
"Mayor",,"Disclosure","Karen Leibovici","Michel V Lavoie Professional Corp","11202-76 Ave NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Josef & Rachel Ovics",,"Edmonton","AB","180"
"Mayor",,"Disclosure","Karen Leibovici","John Lilley",,"Edmonton","AB","300"
"Mayor",,"Disclosure","Karen Leibovici","Baramy Investments Ltd","#2120, 10060 Jasper Ave","Edmonton","AB","3000"
"Mayor",,"Disclosure","Karen Leibovici","B & B Demolition Ltd","12800-153 Str NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","1306039 AB Ltd","9258-34 Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","661463 Alberta Inc","15143-121 Str","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Acme Scrap Iron & Metals Ltd","16405-130 Ave NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Margot Bolton",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Dundee Realty Corp","Suite 1530, 10250 101 Str NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Imperial Parking Canada Corp","10239-107 Str","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Shelley Miller",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Miller Thomson LLP","2700, 10155-102 Str","Edmonton","AB","300"
"Mayor",,"Disclosure","Karen Leibovici","Ogilvie LLP","1400, 10303 Jasper Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Rojab Developments Ltd","26 Riverside Crescent NW","Edmonton","AB","300"
"Mayor",,"Disclosure","Karen Leibovici","Isidor Gliener",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Karen Leibovici","Don Wheaton Ltd","10727 82 Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Ross & Kathy Grieve",,"Edmonton","AB","2000"
"Mayor",,"Disclosure","Karen Leibovici","Hilliard & Nancy MacBeth",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Nancy G. Power",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Douglas Goss, QC & Joanne",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Robert Bruggeman/Heather Ferguson",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Michael W. Crozier Professional Corp.","2600, 10180 101 Str NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Rohit Communities Inc","550 91 Str SW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","HCI Ventures Ltd","1902, 8215 112 Str NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Aaron Oshry Professional Corp","1004, 10104 103 Ave NW","Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Aum Hotel Group Inc. o/a The Coast Edmonton East Hotel","2103 Premier Way","Sherwood Park","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Alda & Don Grundy",,"Edmonton","AB","2000"
"Mayor",,"Disclosure","Karen Leibovici","AB Punjabi Sports Club & Cultural Assoc","1403-48 Str","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Sundeep Furniture Ltd","9908-65 Ave NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","A1 Delivery & Moving Inc","24520 Meridian Str NW","Edmonton","AB","3000"
"Mayor",,"Disclosure","Karen Leibovici","U Tronix Inc","2935 Ellwood Dr SW","Edmonton","AB","300"
"Mayor",,"Disclosure","Karen Leibovici","Kevin L.J. Lynch Professional Corp","15 Kingsford Cres","St. Albert","AB","1500"
"Mayor",,"Disclosure","Karen Leibovici","1144413 Alberta Ltd (Ben Starkman Realty)","14606 95 Ave NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Ayaz & Gulnaz Bhanji",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Century Park Developments Ltd","Suite 2800, 817 15 Ave SW","Calgary","AB","2000"
"Mayor",,"Disclosure","Karen Leibovici","Decore Holdings Inc","10026 164 Str NW","Edmonton","AB","750"
"Mayor",,"Disclosure","Karen Leibovici","Natacha Ineza",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Karen Leibovici","Peter Moore",,"St. Albert","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Howard & Debbie Sniderman",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Nancy MacDonald",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Assiff Law Office","10339 120 Str NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Carl Amrhein",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Steven LePoole",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Roger Palmer",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Maggie Callahan Mitchell",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","V. Becker/G. Bouma",,"Edmonton","AB","300"
"Mayor",,"Disclosure","Karen Leibovici","AB & NWT Blg & Construction Trades Council","11635 160 Str NW","Edmonton","AB","2000"
"Mayor",,"Disclosure","Karen Leibovici","Marcia & Ronald Bercov",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Karen Leibovici","Larry Pals",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Callidus Development","6159 Stinson Way NW","Edmonton","AB","200"
"Mayor",,"Disclosure","Karen Leibovici","D.E.S. Engineering Ltd","8407A Coronet Road NW","Edmonton","AB","2000"
"Mayor",,"Disclosure","Karen Leibovici","Dan Developments Ltd","307 Weaver Pt NW","Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Driving Force","11025 184 Str","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Genstar Development Partnership","Suite 202, 17420 Stony Plain Road","Edmonton","AB","1500"
"Mayor",,"Disclosure","Karen Leibovici","Mrs. Dianne Germain",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Howlund International Corp","103, 10025 115 Str","Edmonton","AB","300"
"Mayor",,"Disclosure","Karen Leibovici","Kennedy Agrios LLP","1325, 10180 101 Str NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Kenneth F Cleall Professional Corp","Suite 2500, 10155 102 Str NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Ledcor Construction Ltd","7008 Roper Road NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Liquor Stores GP Inc  (Liquor Stores Ltd Partnership)","Suite 300, 10508 82 Ave","Edmonton","AB","2500"
"Mayor",,"Disclosure","Karen Leibovici","Marvin Weisler Professional Corp","602, 12303 Jasper Ave NW","Edmonton","AB","150"
"Mayor",,"Disclosure","Karen Leibovici","Northern Premier Investments Ltd","305, 1822 10 Ave SW","Calgary","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Esther Starkman",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Linnea & James Ward",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Carole & Bernard West",,"Edmonton","AB","170"
"Mayor",,"Disclosure","Karen Leibovici","Noah G Jones",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Marshall Shoctor",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Salvatore Corea",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Mark Stillman",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Karen Leibovici","David A. Hardy",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Erin Hardy",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","My Pharmacy Holdings Ltd","11464 Jasper Ave NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Bruce King",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Karen Leibovici","Deford Contracting Inc","16720-109 Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Conroy Ross Partners Ltd","3800, 205 5 Ave SW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","O'Ryan Hughes",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Karen Leibovici","IE & TB Banks",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Jane Batty",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Karen Leibovici","Leighton & Beverley Decore",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Karen Leibovici","Dennis Erker",,"Edmonton","AB","3000"
"Mayor",,"Disclosure","Karen Leibovici","Warner Grant Fairley",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Brian & Ida Kaliel",,"Edmonton","AB","300"
"Mayor",,"Disclosure","Karen Leibovici","Ken-Pat Holdings Ltd","100, 250 Southridge NW","Edmonton","AB","2000"
"Mayor",,"Disclosure","Karen Leibovici","Liberty Palace Services Ltd","856 Drysdale Run","Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Walter & Marcia McKall",,"Edmonton","AB","400"
"Mayor",,"Disclosure","Karen Leibovici","Gaby & Deborah Sonego",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Trace Applications Inc","5, 9353 50 Str NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Michelle & Jim Trotter",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Lance Turner & Charlotte Wolters",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Union 52 Benevolent Society","11305 95 Str NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Catherine Vetsch",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Karen Leibovici","Joe & Paula Yurkovich",,"Edmonton","AB","600"
"Mayor",,"Disclosure","Karen Leibovici","Ralph Huizinga",,"Calgary","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Thomas McPherson",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Randy Soifer",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Karen Leibovici","M.A.P. Water & Sewer Services Ltd","14303 116 Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Karen Leibovici","Barry L. James Professional Corp","8929 Valleyview Dr","Edmonton","AB","300"
"Mayor",,"Disclosure","Karen Leibovici","Daniel Maclennan",,"St. Albert","AB","200"
"Mayor",,"Disclosure","Karen Leibovici","Marshall & Deborah Shoctor",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","Satinder & Kulwinder Samra",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Karen Leibovici","All Weather Windows Ltd","18550 118A Ave","Edmonton","AB","1500"
"Mayor",,"Disclosure","Karen Leibovici","Mieczyslaw & Bozena Odyjewska",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Tina Naqvi-Rota & Tony Rota",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","DCM Management & Consulting Ltd","78 Windermere Dr SW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Karen Leibovici","Nortrux Inc","18110 118 Ave","Edmonton","AB","1000"
