"row_id","issue_date","permit_number","permit_date","year","month_number","job_category","job_description","building_type","work_type","construction_value","floor_area","units_added","address","legal_description","zoning","neighbourhood_numberr","neighbourhood","count","latitude","longitude","location","geometry_point"
"0-112610621","2011-07-25T00:00:00.000",,"2011-07-25T00:00:00.000","2011","7","Commercial Final","To construct interior alterations to a school. Renovate exist Home EC lab & add an additional lab @ Ross Sheppard High School.","Secondary Schools (622)","(03) Interior Alterations","220000","3230","0","13546 - 111 AVENUE NW","Plan 0727111 Blk 25 Lot 1","US, US","3450","WOODCROFT","1","53.5597290121415","-113.5575018696935","
,  
(53.5597290121415, -113.5575018696935)","POINT (-113.5575018696935 53.5597290121415)"
"0-171542315","2015-06-12T00:00:00.000",,"2015-06-12T00:00:00.000","2015","6","Commercial Final","To construct interior alterations to an existing office (Bureau De L'acfa)","Office Buildings (520)","(03) Interior Alterations","35000",,"0","30, 8627 - 91 STREET NW","Plan 1522AS Blk X","DC2","6040","BONNIE DOON","1","53.52244231940084","-113.46655623592443","
,  
(53.52244231940084, -113.46655623592443)","POINT (-113.46655623592443 53.52244231940084)"
"1-98045397","2010-10-25T00:00:00.000",,"2010-10-25T00:00:00.000","2010","10","Commercial Final","To install several telecommunication antennae and an equipment cabinet atop an existing hotel (Fantasy Land Hotel @ W.E.M.)","Hotels (530)","(03) Exterior Alterations","30000",,"0","17700 - 87 AVENUE NW","Plan 8322082 Blk 22 Lot 7","DC2, DC2","4520","SUMMERLEA","1","53.522429413869354","-113.62191732424303","
,  
(53.522429413869354, -113.62191732424303)","POINT (-113.62191732424303 53.522429413869354)"
"0-135648190","2013-03-26T00:00:00.000",,"2013-03-26T00:00:00.000","2013","3","Commercial Final","To construct interior alterations to Edmonton City Centre, suite 1100 - Belzerowski Law.","Office Buildings (520)","(03) Interior Alterations","60000","1882","0","1100, 10025 - 102A AVENUE NW","Plan 1194TR Lot A","CCA","1090","DOWNTOWN","1","53.54377188869079","-113.49269737908156","
,  
(53.54377188869079, -113.49269737908156)","POINT (-113.49269737908156 53.54377188869079)"
"0-118432238","2012-01-05T00:00:00.000",,"2012-01-05T00:00:00.000","2012","1","Commercial Final","To construct interior alterations to a general retail,  ""Reitmans"" Skyview Power Centre.","Retail and Shops (510)","(03) Interior Alterations","225000","5403","0","13534 - 137 AVENUE NW","Plan 0121793 Blk 5 Lot 4","DC2","3340","PEMBINA","1","53.60036904574858","-113.55501192582739","
,  
(53.60036904574858, -113.55501192582739)","POINT (-113.55501192582739 53.60036904574858)"
"10-122133521","2014-10-03T00:00:00.000",,"2014-10-03T00:00:00.000","2014","10","Commercial Final","To construct a  Restaurant with outdoor patios and interior fit up, CRU - K3: Chili's - Manning.","Restaurants and Bars (540)","(01) New","1400000","6873","0","15521 - 37 STREET NW","Plan 1223987 Blk 3 Lot 5","CB1, DC1, AG, DC1, DC1","2311","GORMAN","1","53.615870785638435","-113.39650926750767","
,  
(53.615870785638435, -113.39650926750767)","POINT (-113.39650926750767 53.615870785638435)"
"1-111504036","2011-08-04T00:00:00.000",,"2011-08-04T00:00:00.000","2011","8","Commercial Final","To change the use of a portion of liquor store to a convenience/retail and construct interior alterations (partition).","Retail and Shops (510)","(03) Interior Alterations","2000","270","0","9216 - 51 AVENUE NW","Plan 7720938 Blk 19 Lot 19","IB","6100","CORONET INDUSTRIAL","1","53.48862663436973","-113.46885757700984","
,  
(53.48862663436973, -113.46885757700984)","POINT (-113.46885757700984 53.48862663436973)"
"1-100966039","2010-09-08T00:00:00.000",,"2010-09-08T00:00:00.000","2010","9","Commercial Final","To change the use of an existing retail space to a Child Care Service (50 Out of School Care Children) & to construct interior alterations, ""Generations Out of School Care"".","Day Cares, Nursing Homes (650)","(03) Interior Alterations","25000","1802","0","14936 - 45 AVENUE NW","Plan 8221928 Blk 35 Lot 70","CNC","5340","RAMSAY HEIGHTS","1","53.48412412070979","-113.57944416092921","
,  
(53.48412412070979, -113.57944416092921)","POINT (-113.57944416092921 53.48412412070979)"
"0-108153942","2011-03-16T00:00:00.000",,"2011-03-16T00:00:00.000","2011","3","Commercial Final","To construct Interior Alterations to a Goverment Services Building (Alberta Infastructure) (2nd floor)","Government Legislative/Admin (610)","(03) Interior Alterations","200000","12455","0","6950 - 113 STREET NW","Plan 0723049 Blk A Lot 1","AJ","5530","UNIVERSITY OF ALBERTA FARM","1","53.50468886641204","-113.52600919464638","
,  
(53.50468886641204, -113.52600919464638)","POINT (-113.52600919464638 53.50468886641204)"
"1-101347286","2010-08-13T00:00:00.000",,"2010-08-13T00:00:00.000","2010","8","Commercial Final","To construct  Interior alterations ( 1 bedroom, 1 bathromm, 1 den) to an existing apartment Basement suite.","Apartment Condos (315)","(03) Interior Alterations","3000","620","0","106, 10355 - 105 STREET NW","Condo Common Area (Plan 9924488)","UW","1090","DOWNTOWN","1","53.545874389403174","-113.50053975836693","
,  
(53.545874389403174, -113.50053975836693)","POINT (-113.50053975836693 53.545874389403174)"
"17-139008181","2014-01-15T00:00:00.000",,"2014-01-15T00:00:00.000","2014","1","Commercial Final","To construct a general retail building, ""Building 15"", 9 bays, SHELL ONLY, 10 RTUs, 8 future demising walls (2 hour frr given) NO WCs.","Retail and Shops (510)","(01) New","1247000","9448","0","16907 - 127 STREET NW","Plan 1321434 Blk 1 Lot 2","CSC","3370","RAPPERSWILL","1","53.630551907017","-113.53956527934216","
,  
(53.630551907017, -113.53956527934216)","POINT (-113.53956527934216 53.630551907017)"
"0-125206450","2012-06-08T00:00:00.000",,"2012-06-08T00:00:00.000","2012","6","Commercial Final","To continue to operate as a general retail store and to construct an interior alterations. (Shefield and Sons)","Retail and Shops (510)","(03) Interior Alterations","84000","350","0","1842, 8882 - 170 STREET NW","Plan 8421891 Blk 28 Lot 5","DC2, DC2","4520","SUMMERLEA","1","53.52226334889166","-113.61848176013922","
,  
(53.52226334889166, -113.61848176013922)","POINT (-113.61848176013922 53.52226334889166)"
"0-167931381","2015-04-13T00:00:00.000",,"2015-04-13T00:00:00.000","2015","4","Commercial Final","To construct interior alterations (replace an existing chicken rotisserie hood)","Restaurants and Bars (540)","(03) Interior Alterations","60000","100","0","2616 - 91 STREET NW","Plan 0422514 Blk 13 Lot 3","DC2","6570","PARSONS INDUSTRIAL","1","53.45535912292387","-113.46912108590733","
,  
(53.45535912292387, -113.46912108590733)","POINT (-113.46912108590733 53.45535912292387)"
"32-107367292","2014-07-08T00:00:00.000",,"2014-07-08T00:00:00.000","2014","7","Commercial Final","To construct restaurant building with drive through - Tim Horton's","Restaurants and Bars (540)","(01) New","892431","2498","0","16012 - 100A AVENUE NW","Plan 1124881 Blk 3 Lot 26","CB2, CB2","4180","GLENWOOD","1","53.54078146611703","-113.5986533874658","
,  
(53.54078146611703, -113.5986533874658)","POINT (-113.5986533874658 53.54078146611703)"
"0-136716430","2013-05-08T00:00:00.000",,"2013-05-08T00:00:00.000","2013","5","Commercial Final","TO CONSTRUCT INTERIOR ALTERQATIONS TO AN EXISTING RETAIL SPACE - EDMONTON CITY CENTRE - Main Flr (west) CRU 115/117 - HMV NEW DEMISING WALL.","Retail and Shops (510)","(03) Interior Alterations","35000","4696","0","115, 1 - EDMONTON CITY CENTRE NW","Plan 1194TR Lot A","CCA","1090","DOWNTOWN","1","53.54377188869079","-113.49269737908156","
,  
(53.54377188869079, -113.49269737908156)","POINT (-113.49269737908156 53.54377188869079)"
"0-143071841","2013-10-24T00:00:00.000",,"2013-10-24T00:00:00.000","2013","10","Commercial Final","To construct interior alterations in an existing office space - Suite 306","Office Buildings (520)","(03) Interior Alterations","85000","4125","0","8615 - 51 AVENUE NW","Plan 0720183 Blk 5 Lot 6","IB","6430","MCINTYRE INDUSTRIAL","1","53.48647036616854","-113.4553415628125","
,  
(53.48647036616854, -113.4553415628125)","POINT (-113.4553415628125 53.48647036616854)"
"0-133883836","2013-04-03T00:00:00.000",,"2013-04-03T00:00:00.000","2013","4","Commercial Final","Foundation repair - Underpinning - of an existing apartment building","Apartments (310)","(03) Exterior Alterations","25000","550","0","11821 - 105 STREET NW","Plan RN52 Blk 4 Lot 5","RA7","1250","WESTWOOD","1","53.57095472550607","-113.50054138201438","
,  
(53.57095472550607, -113.50054138201438)","POINT (-113.50054138201438 53.57095472550607)"
"6-174364818","2015-09-24T00:00:00.000",,"2015-09-24T00:00:00.000","2015","9","Commercial Final","To construct exterior alterations to an existing Professional, Financial and Office Support Services building - ATB Place, SOUTH PLAZA Deck & Concourse restoration.","Office Buildings (520)","(03) Exterior Alterations","820841",,"0","10020 - 100 STREET NW","Plan 384TR Lot 12A","CCA","1090","DOWNTOWN","1","53.539974869192626","-113.49115272902536","
,  
(53.539974869192626, -113.49115272902536)","POINT (-113.49115272902536 53.539974869192626)"
"1-108192353","2012-04-23T00:00:00.000",,"2012-04-23T00:00:00.000","2012","4","Commercial Final","To construct a Temporary Garden Centre Accessory to a Warehouse Sales (April - October) ""The Home Depot"".","Temporary Structures (999)","(01) New","5000","1812","0","17404 - 99 AVENUE NW","Plan 9721914 Blk 42 Lot 4","DC1, DC1","4540","TERRA LOSA","1","53.53679787285304","-113.62042105782821","
,  
(53.53679787285304, -113.62042105782821)","POINT (-113.62042105782821 53.53679787285304)"
"1-124705289","2012-08-31T00:00:00.000",,"2012-08-31T00:00:00.000","2012","8","Commercial Final","To change the use from a Professional, Financial, or Office Support Service to a General Retail Store with accessory Personal Service Shop and Specialty Food Service (take-out only, no seating), and to construct interior alterations.","Office Complex (522)","(03) Interior Alterations","30000","2340","0","10844 - 124 STREET NW","Plan RN22 Blk 27 Lot 18","CB1","3440","WESTMOUNT","1","53.55380842104459","-113.5364161185936","
,  
(53.55380842104459, -113.5364161185936)","POINT (-113.5364161185936 53.55380842104459)"
"0-141091281","2013-12-12T00:00:00.000",,"2013-12-12T00:00:00.000","2013","12","Commercial Final","To construct interior alterations to an existing office Building - Trikon offices - 10th floor.","Office Buildings (520)","(03) Interior Alterations","120000","2867","0","10050 - 112 STREET NW","Plan NB Blk 12 Lot 62","DC2","1150","OLIVER","1","53.540218918265836","-113.51447783108603","
,  
(53.540218918265836, -113.51447783108603)","POINT (-113.51447783108603 53.540218918265836)"
"0-100520262","2010-08-17T00:00:00.000",,"2010-08-17T00:00:00.000","2010","8","Commercial Final","To construct interior alterations for an office, 23rd floor ""Scotiabank"",  Bell Tower.","Office Buildings (520)","(03) Interior Alterations","635700","14750","0","10104 - 103 AVENUE NW","Plan 8021480 Blk 1 Lot B","CCA","1090","DOWNTOWN","1","53.54504513106161","-113.49463382055238","
,  
(53.54504513106161, -113.49463382055238)","POINT (-113.49463382055238 53.54504513106161)"
"5-157885679","2015-09-21T00:00:00.000",,"2015-09-21T00:00:00.000","2015","9","Commercial Final","To construct a 4 storey hotel with underground parkade (existing) - Holiday Inn and Candlewood Suites (IHG Hotel West Edmonton).","Hotels (530)","(01) New","9000000","118769","0","18520 - 100 AVENUE NW","Plan 1623295 Unit 2","DC2","4400","PLACE LARUE","1","53.53769982174883","-113.64379326364444","
,  
(53.53769982174883, -113.64379326364444)","POINT (-113.64379326364444 53.53769982174883)"
"5-149246826","2014-10-07T00:00:00.000",,"2014-10-07T00:00:00.000","2014","10","Commercial Final","To construct two additions (existing without permits) to an existing Industrial building and to demolish an existing accessory building (shed) (18028-114 Avenue Building As-Builts)","Storage Buildings, Warehouses (460)","(02) Addition","12300","872","0","18028 - 114 AVENUE NW","Plan 9820739 Blk 6 Lot 5B","IM","4130","EDMISTON INDUSTRIAL","1","53.56378053053242","-113.631035982762","
,  
(53.56378053053242, -113.631035982762)","POINT (-113.631035982762 53.56378053053242)"
"4-92479124","2010-12-16T00:00:00.000",,"2010-12-16T00:00:00.000","2010","12","Commercial Final","To construct a covered hoarding (250 l.f. x 10 l.f.)  adjacent Jasper Ave. March 24, 2010 to December 15, 2013","Hoarding (910)","(01) New","5000","2500","0","11949 - JASPER AVENUE NW","Plan 1021575 Blk 19 Lot 24","DC2","1150","OLIVER","1","53.540634350102955","-113.52877219503335","
,  
(53.540634350102955, -113.52877219503335)","POINT (-113.52877219503335 53.540634350102955)"
"3-422694","2012-10-12T00:00:00.000",,"2012-10-12T00:00:00.000","2012","10","Commercial Final","To construct interior alterations to a restaurant (Tomoya Japanese Restaurant), formerly warehouse sales.","Restaurants and Bars (540)","(03) Interior Alterations","155000","1886","0","3739 - 99 STREET NW","Plan 9222942 Blk 4 Lot 8A","DC2, IB","6700","STRATHCONA INDUSTRIAL PARK","1","53.471007563369085","-113.48529166013832","
,  
(53.471007563369085, -113.48529166013832)","POINT (-113.48529166013832 53.471007563369085)"
"1-162170525","2015-04-30T00:00:00.000",,"2015-04-30T00:00:00.000","2015","4","Commercial Final","To construct an Ancillary Use building (equipment storage and maintenance facility).","Storage Buildings, Warehouses (460)","(01) New","1200000",,"0","350A, 250 - AURUM ROAD NE","NE-21-53-23-4","DC2","2160","CLOVER BAR AREA","1","53.59578894831525","-113.32622485559313","
,  
(53.59578894831525, -113.32622485559313)","POINT (-113.32622485559313 53.59578894831525)"
"2-84860619","2010-05-19T00:00:00.000",,"2010-05-19T00:00:00.000","2010","5","Commercial Final","To demolish a Professional , Financial and Office Support Service Bldg","Office Buildings (520)","(99) Demolition","10000","1944","0","5803 - 118 AVENUE NW","Plan 707HW Blk 20 Lot 9","CB1","2330","HIGHLANDS","1","53.570097109344296","-113.43097123620687","
,  
(53.570097109344296, -113.43097123620687)","POINT (-113.43097123620687 53.570097109344296)"
"0-108936305","2011-06-06T00:00:00.000",,"2011-06-06T00:00:00.000","2011","6","Commercial Final","To construct exterior maintenance (replace windows & doors (same size), and exterior stucco)  - Waters Edge Towers.","Office Buildings (520)","(03) Exterior Alterations","6900000","17000","0","10149 - SASKATCHEWAN DRIVE NW","Condo Common Area (Plan 8222909)","DC2","5480","STRATHCONA","1","53.52349869063701","-113.49387074720232","
,  
(53.52349869063701, -113.49387074720232)","POINT (-113.49387074720232 53.52349869063701)"
"0-133211928","2013-02-07T00:00:00.000",,"2013-02-07T00:00:00.000","2013","2","Commercial Final","To construct interior alterations in an existing office building - #300","Office Buildings (520)","(03) Interior Alterations","125000","7247","0","10403 - 172 STREET NW","Plan 7720926 Blk 1 Lots 2-3","IB","4510","STONE INDUSTRIAL","1","53.546949509460745","-113.61678620143098","
,  
(53.546949509460745, -113.61678620143098)","POINT (-113.61678620143098 53.546949509460745)"
"0-89255891","2009-11-24T00:00:00.000",,"2009-11-24T00:00:00.000","2009","11","Commercial Final","To Construct interior alterations for an office "" Khan Communication Sevices Inc "" within a bldg shell","Office Buildings (520)","(03) Interior Alterations","80000","1958","0","2524 - ELLWOOD DRIVE SW","Condo Common Area (Plan 0828825,1422846)","EIB","6214","ELLERSLIE INDUSTRIAL","1","53.43037331751913","-113.47397755981487","
,  
(53.43037331751913, -113.47397755981487)","POINT (-113.47397755981487 53.43037331751913)"
"1-121189679","2012-04-10T00:00:00.000",,"2012-04-10T00:00:00.000","2012","4","Commercial Final","To demolish three Accessory Public Park buildings (Borden Park public washroom, west storage building, east storage building)","Outdoor Recreational Buildings (562)","(99) Demolition","25000",,"0","7525 - BORDEN PARK ROAD NW","Plan 2024KS Blk B","AP","1240","VIRGINIA PARK","1","53.562690325883665","-113.45531956981107","
,  
(53.562690325883665, -113.45531956981107)","POINT (-113.45531956981107 53.562690325883665)"
"1-140871019","2014-05-12T00:00:00.000",,"2014-05-12T00:00:00.000","2014","5","Commercial Final","To change of use (D to A2) and construct interior alterations - (Edmonton Paintball Centre)","Indoor Recreational Buildings (560)","(03) Interior Alterations","50000",,"0","10010 - 107A AVENUE NW","Plan 5825NY Lot A","CB2","1140","MCCAULEY","1","53.55208533321902","-113.49268828467375","
,  
(53.55208533321902, -113.49268828467375)","POINT (-113.49268828467375 53.55208533321902)"
"0-167133158","2015-05-01T00:00:00.000",,"2015-05-01T00:00:00.000","2015","5","Commercial Final","To construct interior alterations to a general lindustrlial use, ""E.B. Horseman & Son"", South Central Business Park Phase II Building D.","Storage Buildings, Warehouses (460)","(03) Interior Alterations","120000",,"0","7223 - 68 AVENUE NW","Plan 0725745 Blk 1 Lot 2","IL","6160","DAVIES INDUSTRIAL EAST","1","53.503578485552325","-113.43948385364182","
,  
(53.503578485552325, -113.43948385364182)","POINT (-113.43948385364182 53.503578485552325)"
"0-104064147","2010-11-19T00:00:00.000",,"2010-11-19T00:00:00.000","2010","11","Commercial Final","To erect a temporary special events tent, ""GridIron Zone""  (11.9m x 72m)  November 24th to November 28th,  Grey Cup 2010.","Temporary Structures (999)","(01) New","172000",,"0","7 - SIR WINSTON CHURCHILL SQUARE NW","Plan 4390NY Blk E","CCA","1090","DOWNTOWN","1","53.542860319826055","-113.48969339869372","
,  
(53.542860319826055, -113.48969339869372)","POINT (-113.48969339869372 53.542860319826055)"
"2-93755682","2010-03-03T00:00:00.000",,"2010-03-03T00:00:00.000","2010","3","Commercial Final","To change the Use from a Professional, Financial, and Office Support Service to a Health Service and construct interior alterations.","Clinics, Health Units (642)","(03) Interior Alterations","300000","2486","0","1537 - LAKEWOOD ROAD WEST NW","Plan 7621055 Blk 23 Lot 1","DC2","6470","MEYONOHK","1","53.458163926108995","-113.46096730226857","
,  
(53.458163926108995, -113.46096730226857)","POINT (-113.46096730226857 53.458163926108995)"
"0-100823286","2010-10-27T00:00:00.000",,"2010-10-27T00:00:00.000","2010","10","Commercial Final","To construct interior alterations in an existing office space.  Davies Park office renovation.  Suite #1505 @ Scotia Place.","Office Buildings (520)","(03) Interior Alterations","7500","4790","0","1505, 10060 - JASPER AVENUE NW","Plan 8221723 Lot C","CCA","1090","DOWNTOWN","1","53.54134312495055","-113.49296960954356","
,  
(53.54134312495055, -113.49296960954356)","POINT (-113.49296960954356 53.54134312495055)"
"1-106514994","2011-05-11T00:00:00.000",,"2011-05-11T00:00:00.000","2011","5","Commercial Final","To construct exterior & interior alterations to an existing indoor recreation building - To replacing roof and slightly increase roof pitch @ Primrose Gym .","Indoor Recreational Buildings (560)","(03) Exterior Alterations","68000","3767","0","8455 - 101 AVENUE NW","Plan 0822026 Blk 1 Lot 1","US, A","6230","FOREST HEIGHTS","1","53.53951171424515","-113.45980232728307","
,  
(53.53951171424515, -113.45980232728307)","POINT (-113.45980232728307 53.53951171424515)"
"1-156450927","2014-09-02T00:00:00.000",,"2014-09-02T00:00:00.000","2014","9","Commercial Final","To change the Use from Household Repair Services to General Retail Store with accessory Personal Service Shops Use and to construct interior alterations (tenant improvements), New (1) RTU added.","Retail and Shops (510)","(03) Interior Alterations","20000","1850","0","6045 - GATEWAY BOULEVARD NW","Plan 2657NY Blk 80 Lot A","CB1","5110","CALGARY TRAIL NORTH","1","53.49855026292815","-113.49210016879559","
,  
(53.49855026292815, -113.49210016879559)","POINT (-113.49210016879559 53.49855026292815)"
"1-119634742","2012-12-11T00:00:00.000",,"2012-12-11T00:00:00.000","2012","12","Commercial Final","To change the use of a retail space to a restaurant (expand existing restuarant into adjacent space) and construct interior alterations - Tumbleweeds Texas & Latin Grill.","Restaurants and Bars (540)","(03) Interior Alterations","60000","2000","0","15215 - 111 AVENUE NW","Plan 191KS Blk 8 Lot 1","CHY","4200","HIGH PARK","1","53.55848204722285","-113.58335693485361","
,  
(53.55848204722285, -113.58335693485361)","POINT (-113.58335693485361 53.55848204722285)"
"7-139966833","2015-03-31T00:00:00.000",,"2015-03-31T00:00:00.000","2015","3","Commercial Final","To construct Commercial Building Anchor A (Save on Foods)","Retail and Shops (510)","(01) New","6349250",,"0","1264 - WEBBER GREENS DRIVE NW","Plan 1121290 Blk 37 Lot 140","DC1","4740","WEBBER GREENS","1","53.529090837377794","-113.68695444932825","
,  
(53.529090837377794, -113.68695444932825)","POINT (-113.68695444932825 53.529090837377794)"
"161-62855073","2011-05-30T00:00:00.000",,"2011-05-30T00:00:00.000","2011","5","Commercial Final","To construct a 12 unit Apartment Building (Units 61-72) - Block 1 - Terwillegar Inspirations","Apartment Condos (315)","(01) New","720800","4240","12","64, 840 - 156 STREET NW","Condo Common Area (Plan 1220589)","RA7","5642, 5642","SOUTH TERWILLEGAR, SOUTH TERWILLEGAR","1","53.438486626747014","-113.59109141242897","
,  
(53.438486626747014, -113.59109141242897)","POINT (-113.59109141242897 53.438486626747014)"
"2-113629217","2012-05-29T00:00:00.000",,"2012-05-29T00:00:00.000","2012","5","Commercial Final","To construct an accessory building (Shed )16'-6"" X 24'-6"".","Storage Buildings, Warehouses (460)","(01) New","30000","400","0","12210 - 163 STREET NW","Plan 9322615 Blk 3 Lot 3A","IM","4100","CARLETON SQUARE INDUSTRIAL","1","53.57515180001141","-113.6036027723217","
,  
(53.57515180001141, -113.6036027723217)","POINT (-113.6036027723217 53.57515180001141)"
"0-159217839","2014-09-11T00:00:00.000",,"2014-09-11T00:00:00.000","2014","9","Commercial Final","To Construct Interior Alteration to an existing General Industrial Bldg ""Alliance Doors Product"" (New Racking System)","Storage Buildings, Warehouses (460)","(03) Interior Alterations","78985","24413","0","28, 12622 - 184 STREET NW","Plan 0726720 Blk 1 Lot 7","IM","4475","KINOKAMAU PLAINS AREA","1","53.58437966932681","-113.64551492042806","
,  
(53.58437966932681, -113.64551492042806)","POINT (-113.64551492042806 53.58437966932681)"
"1-174758152","2015-08-10T00:00:00.000",,"2015-08-10T00:00:00.000","2015","8","Commercial Final","To construct exterior alterations - replace windows.","Apartments (310)","(03) Exterior Alterations","11600","0","0","10331 - 106 STREET NW","Condo Common Area (Plan 9422504,9423276,9423278,0222646)","UW","1090","DOWNTOWN","1","53.54553370402648","-113.50237980012041","
,  
(53.54553370402648, -113.50237980012041)","POINT (-113.50237980012041 53.54553370402648)"
"3-133093799","2015-02-25T00:00:00.000",,"2015-02-25T00:00:00.000","2015","2","Commercial Final","To construct interior alterations to 12th floor Bell Tower (MCAP Offices - Suite 1200)","Office Buildings (520)","(03) Interior Alterations","218750",,"0","1200, 10104 - 103 AVENUE NW","Plan 8021480 Blk 1 Lot B","CCA","1090","DOWNTOWN","1","53.54504513106161","-113.49463382055238","
,  
(53.54504513106161, -113.49463382055238)","POINT (-113.49463382055238 53.54504513106161)"
"6-52177001","2014-03-13T00:00:00.000",,"2014-03-13T00:00:00.000","2014","3","Commercial Final","To move on a temporary trailer to operate a Speciality Food Services Use (Tim Hortons trailer - 34 sq. m)  - 5 months","Temporary Structures (999)","(12) Move Building OnSite","5000","366","0","10110 - KINGSWAY NW","Plan 8621340 Blk 1 Lot 483","CB2","1030","CENTRAL MCDOUGALL","1","53.55516534931337","-113.49438447769232","
,  
(53.55516534931337, -113.49438447769232)","POINT (-113.49438447769232 53.55516534931337)"
"1-91424813","2010-01-08T00:00:00.000",,"2010-01-08T00:00:00.000","2010","1","Commercial Final","To construct exterior alterations to an existing building, (Underpinning Foundation.)","Apartments (310)","(03) Exterior Alterations","58000",,"0","10823 - 115 STREET NW","Plan 7541AH Blk 14 Lots 213-215","RA7","1180","QUEEN MARY PARK","1","53.55372264365237","-113.51894219489877","
,  
(53.55372264365237, -113.51894219489877)","POINT (-113.51894219489877 53.55372264365237)"
"0-176325308","2015-08-27T00:00:00.000",,"2015-08-27T00:00:00.000","2015","8","Commercial Final","to construct interior alteration to existing office space to change exiting .","Office Buildings (520)","(03) Interior Alterations","5000","7409","0","10025 - JASPER AVENUE NW","Plan 882RS Lot 10A","CCA","1090","DOWNTOWN","1","53.54071416013196","-113.49095052714702","
,  
(53.54071416013196, -113.49095052714702)","POINT (-113.49095052714702 53.54071416013196)"
"1-113173467","2013-07-24T00:00:00.000",,"2013-07-24T00:00:00.000","2013","7","Commercial Final","To construct Interior Alterations (tenant improvement and addition of mezzanine (439 square feet).","Storage Buildings, Warehouses (460)","(03) Interior Alterations","60000","1705","0","9486 - 51 AVENUE NW","Condo Common Area (Plan 1023472)","IB","6100","CORONET INDUSTRIAL","1","53.489352346545125","-113.47408263191139","
,  
(53.489352346545125, -113.47408263191139)","POINT (-113.47408263191139 53.489352346545125)"
"0-135900038","2013-03-07T00:00:00.000",,"2013-03-07T00:00:00.000","2013","3","Commercial Final","To construct interior alterations to Southgate Mall - CRU 334, Shaw Store.","Retail and Shops (510)","(03) Interior Alterations","275000","1640","0","5015 - 111 STREET NW","Plan 0725320 Blk D Lot 4A","DC2","5170","EMPIRE PARK","1","53.485738714734964","-113.5135438346477","
,  
(53.485738714734964, -113.5135438346477)","POINT (-113.5135438346477 53.485738714734964)"
"4-159064159","2015-05-14T00:00:00.000",,"2015-05-14T00:00:00.000","2015","5","Commercial Final","To construct a General Retail Stores Use building (4 bays- 5 doorways). 5 RTU on Roof, 3 demising walls with 2hr fire sep, 1 hr Mech. Room, no washrooms","Retail and Shops (510)","(01) New","1600000",,"0","2338 - 23 AVENUE NW","Plan 0424871 Blk 23 Lot 105","CSC","6442","SILVER BERRY","1","53.45478681022293","-113.37593939425038","
,  
(53.45478681022293, -113.37593939425038)","POINT (-113.37593939425038 53.45478681022293)"
"0-169593448","2015-04-16T00:00:00.000",,"2015-04-16T00:00:00.000","2015","4","Commercial Final","To construct interior alterations to an existing eating and drinking establishment ""Sawmill Restaurant"", selective demolition of non load partition walls and mechanical system.  Tenant improvement shall obtain separate building permit.","Restaurants and Bars (540)","(03) Interior Alterations","15000","5000","0","4745 - GATEWAY BOULEVARD NW","Plan 2359TR Lot F","CB2","5110","CALGARY TRAIL NORTH","1","53.48543585297388","-113.4911127194901","
,  
(53.48543585297388, -113.4911127194901)","POINT (-113.4911127194901 53.48543585297388)"
"2-160635290","2014-12-05T00:00:00.000",,"2014-12-05T00:00:00.000","2014","12","Commercial Final","To construct an addition to a bay within an existing commercial use building (167 sq. m. mezzanine--office and lunch room - ABS Beauty Supply)","Storage Buildings, Warehouses (460)","(03) Interior Alterations","165000",,"0","6762 - 75 STREET NW","Plan 0124860 Unit 21","IB","6170","DAVIES INDUSTRIAL WEST","1","53.50368935581791","-113.44302913196239","
,  
(53.50368935581791, -113.44302913196239)","POINT (-113.44302913196239 53.50368935581791)"
"0-108095207","2011-04-01T00:00:00.000",,"2011-04-01T00:00:00.000","2011","4","Commercial Final","To construct interior alterations to an existing retail mall - Park lane and WEM East Column/Finishes Upgrades @ Main and Second Levels.","Malls, Office/Retail (512)","(03) Interior Alterations","3500000",,"0","8882 - 170 STREET NW","Plan 8421891 Blk 28 Lot 5","DC2, DC2","4520","SUMMERLEA","1","53.52226334889166","-113.61848176013922","
,  
(53.52226334889166, -113.61848176013922)","POINT (-113.61848176013922 53.52226334889166)"
"146-109032766","2012-12-06T00:00:00.000",,"2012-12-06T00:00:00.000","2012","12","Commercial Final","To construct 10 unit stacked row house (units 1-10 Building #8) in a 79 dwelling Rowhousing and Stacked Rowhousing project.","Row House Condos (335)","(01) New","980000","10556","10","2, 4850 - TERWILLEGAR COMMON NW","Condo Common Area (Plan 1224247)","TMU","5642","SOUTH TERWILLEGAR","1","53.443487325747284","-113.57924746728064","
,  
(53.443487325747284, -113.57924746728064)","POINT (-113.57924746728064 53.443487325747284)"
"0-135283236","2013-04-18T00:00:00.000",,"2013-04-18T00:00:00.000","2013","4","Commercial Final","To construct interior alterations to an existing Office/Warehouse","Storage Buildings, Warehouses (460)","(03) Interior Alterations","60000","1200","0","11478 - 149 STREET NW","Plan RN51 Lot 6","IB","4170","GARSIDE INDUSTRIAL","1","53.565102766018825","-113.57959402110988","
,  
(53.565102766018825, -113.57959402110988)","POINT (-113.57959402110988 53.565102766018825)"
