"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","experience_group","retention_type","same_school_retention_rate","transfer_rate_within_district","transfer_rate_between_districts","turnover_rate","same_school_numerator","transfer_within_district_numerator","transfer_between_districts_numerator","turnover_numerator","total_number_of_staff"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Supervisor, Instructional","Experienced","Five Year Percentage","33.3","33.3","0","33.3","2","2","0","2","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Administrative Assistant","ALL","One Year Percentage","60","0","0","40","3","0","0","2","5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Administrative Assistant","ALL","One Year Percentage","42.9","0","14.3","42.9","3","0","1","3","7"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Administrative Assistant","ALL","One Year Percentage","0","0","50","50","0","0","1","1","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Administrative Assistant","Early Career","One Year Percentage","0","0","0","100","0","0","0","2","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Administrative Assistant","Early Career","One Year Percentage","0","0","0","100","0","0","0","3","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Administrative Assistant","Early Career","One Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Administrative Assistant","Experienced","One Year Percentage","75","0","25","0","3","0","1","0","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Administrative Assistant","Experienced","One Year Percentage","100","0","0","0","3","0","0","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Administrative Assistant","Experienced","One Year Percentage","0","0","100","0","0","0","1","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Administrative Assistant","ALL","Two Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Administrative Assistant","ALL","Two Year Percentage","50","0","25","25","2","0","1","1","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Administrative Assistant","ALL","Two Year Percentage","0","0","50","50","0","0","1","1","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Administrative Assistant","Early Career","Two Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Administrative Assistant","Early Career","Two Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Administrative Assistant","Experienced","Two Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Administrative Assistant","Experienced","Two Year Percentage","0","0","100","0","0","0","1","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Administrative Assistant","Experienced","Two Year Percentage","66.7","0","33.3","0","2","0","1","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Administrative Assistant","ALL","Three Year Percentage","66.7","0","0","33.3","2","0","0","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Administrative Assistant","ALL","Three Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Administrative Assistant","ALL","Three Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Administrative Assistant","Experienced","Three Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Administrative Assistant","Experienced","Three Year Percentage","66.7","0","0","33.3","2","0","0","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Administrative Assistant","Experienced","Three Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Administrative Assistant","ALL","Four Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Administrative Assistant","ALL","Four Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Administrative Assistant","Experienced","Four Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Administrative Assistant","Experienced","Four Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Administrative Assistant","ALL","Five Year Percentage","0","0","0","100","0","0","0","3","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Administrative Assistant","ALL","Five Year Percentage","0","0","0","100","0","0","0","3","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Administrative Assistant","Experienced","Five Year Percentage","0","0","0","100","0","0","0","3","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Administrative Assistant","Experienced","Five Year Percentage","0","0","0","100","0","0","0","3","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","ALL","One Year Percentage","70.8","0","8.3","20.8","17","0","2","5","24"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","ALL","One Year Percentage","74.3","10.1","3.4","12.3","133","18","6","22","179"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","ALL","One Year Percentage","74.8","11.6","2.6","11","116","18","4","17","155"
"2015","0","State of Delaware","0","State of Delaware","All Educators","Female","All Educators","All Educators","All Educators","Female","Professional","Instructional Support","ALL","ALL","Two Year Percentage","68.7","12.5","3.9","14.9","444","81","25","96","646"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","Early Career","One Year Percentage","63.6","4.5","4.5","27.3","14","1","1","6","22"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","Early Career","One Year Percentage","66.7","0","0","33.3","4","0","0","2","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","Early Career","One Year Percentage","62.5","6.3","6.3","25","10","1","1","4","16"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","Experienced","One Year Percentage","76.3","12.2","2.2","9.4","106","17","3","13","139"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","Experienced","One Year Percentage","75.8","10.8","3.2","10.2","119","17","5","16","157"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","Experienced","One Year Percentage","72.2","0","11.1","16.7","13","0","2","3","18"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","ALL","Two Year Percentage","58.2","16.4","6.2","19.2","103","29","11","34","177"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","ALL","Two Year Percentage","57.3","18.5","5.1","19.1","90","29","8","30","157"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","ALL","Two Year Percentage","65","0","15","20","13","0","3","4","20"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","Early Career","Two Year Percentage","38.5","23.1","15.4","23.1","5","3","2","3","13"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","Early Career","Two Year Percentage","44.4","16.7","11.1","27.8","8","3","2","5","18"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","Early Career","Two Year Percentage","60","0","0","40","3","0","0","2","5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","Experienced","Two Year Percentage","59.7","16.4","5.7","18.2","95","26","9","29","159"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","Experienced","Two Year Percentage","66.7","0","20","13.3","10","0","3","2","15"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","Experienced","Two Year Percentage","59","18.1","4.2","18.8","85","26","6","27","144"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","ALL","Three Year Percentage","51.3","20.7","6","22","77","31","9","33","150"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","ALL","Three Year Percentage","54.2","0","12.5","33.3","13","0","3","8","24"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","ALL","Three Year Percentage","51.7","17.8","6.9","23.6","90","31","12","41","174"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","Early Career","Three Year Percentage","45.5","0","9.1","45.5","5","0","1","5","11"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","Early Career","Three Year Percentage","46.2","15.4","23.1","15.4","6","2","3","2","13"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","Early Career","Three Year Percentage","45.8","8.3","16.7","29.2","11","2","4","7","24"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","Experienced","Three Year Percentage","52.7","19.3","5.3","22.7","79","29","8","34","150"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","Experienced","Three Year Percentage","51.8","21.2","4.4","22.6","71","29","6","31","137"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","Experienced","Three Year Percentage","61.5","0","15.4","23.1","8","0","2","3","13"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","ALL","Four Year Percentage","39.7","27","5.7","27.7","56","38","8","39","141"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","ALL","Four Year Percentage","50","0","22.2","27.8","9","0","4","5","18"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","ALL","Four Year Percentage","40.9","23.9","7.5","27.7","65","38","12","44","159"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","Early Career","Four Year Percentage","31.3","12.5","18.8","37.5","5","2","3","6","16"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","Early Career","Four Year Percentage","57.1","0","14.3","28.6","4","0","1","2","7"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","Early Career","Four Year Percentage","11.1","22.2","22.2","44.4","1","2","2","4","9"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","Experienced","Four Year Percentage","45.5","0","27.3","27.3","5","0","3","3","11"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","Experienced","Four Year Percentage","41.7","27.3","4.5","26.5","55","36","6","35","132"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","Experienced","Four Year Percentage","42","25.2","6.3","26.6","60","36","9","38","143"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","ALL","Five Year Percentage","30.4","0","17.4","52.2","7","0","4","12","23"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","ALL","Five Year Percentage","33.3","24","8.7","34","50","36","13","51","150"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","ALL","Five Year Percentage","33.9","28.3","7.1","30.7","43","36","9","39","127"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","Early Career","Five Year Percentage","40","0","0","60","4","0","0","6","10"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","Early Career","Five Year Percentage","25","12.5","25","37.5","2","1","2","3","8"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","Early Career","Five Year Percentage","33.3","5.6","11.1","50","6","1","2","9","18"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","ALL","Experienced","Five Year Percentage","34.5","29.4","5.9","30.3","41","35","7","36","119"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","ALL","Experienced","Five Year Percentage","33.3","26.5","8.3","31.8","44","35","11","42","132"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","ALL","Experienced","Five Year Percentage","23.1","0","30.8","46.2","3","0","4","6","13"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Assistant Principal","ALL","One Year Percentage","50","0","16.7","33.3","3","0","1","2","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","ALL","One Year Percentage","67.7","12.3","6.2","13.8","44","8","4","9","65"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","ALL","One Year Percentage","69.5","13.6","5.1","11.9","41","8","3","7","59"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","Early Career","One Year Percentage","50","0","25","25","2","0","1","1","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Assistant Principal","Early Career","One Year Percentage","50","0","0","50","1","0","0","1","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","Early Career","One Year Percentage","50","0","16.7","33.3","3","0","1","2","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","Experienced","One Year Percentage","70.9","14.5","3.6","10.9","39","8","2","6","55"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Assistant Principal","Experienced","One Year Percentage","50","0","25","25","2","0","1","1","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","Experienced","One Year Percentage","69.5","13.6","5.1","11.9","41","8","3","7","59"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","ALL","Two Year Percentage","49.3","26.9","9","14.9","33","18","6","10","67"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","ALL","Two Year Percentage","49.3","25.4","9.9","15.5","35","18","7","11","71"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Assistant Principal","ALL","Two Year Percentage","50","0","25","25","2","0","1","1","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Assistant Principal","Early Career","Two Year Percentage","50","0","0","50","1","0","0","1","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","Early Career","Two Year Percentage","16.7","16.7","33.3","33.3","1","1","2","2","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","Early Career","Two Year Percentage","25","12.5","25","37.5","2","1","2","3","8"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","Experienced","Two Year Percentage","52.4","27","7.9","12.7","33","17","5","8","63"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","Experienced","Two Year Percentage","52.5","27.9","6.6","13.1","32","17","4","8","61"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Assistant Principal","Experienced","Two Year Percentage","50","0","50","0","1","0","1","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Assistant Principal","ALL","Three Year Percentage","33.3","0","16.7","50","2","0","1","3","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","ALL","Three Year Percentage","45.8","27.8","6.9","19.4","33","20","5","14","72"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","ALL","Three Year Percentage","47","30.3","6.1","16.7","31","20","4","11","66"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","Early Career","Three Year Percentage","16.7","16.7","33.3","33.3","1","1","2","2","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Assistant Principal","Early Career","Three Year Percentage","33.3","0","0","66.7","1","0","0","2","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","Early Career","Three Year Percentage","22.2","11.1","22.2","44.4","2","1","2","4","9"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","Experienced","Three Year Percentage","49.2","30.2","4.8","15.9","31","19","3","10","63"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","Experienced","Three Year Percentage","50","31.7","3.3","15","30","19","2","9","60"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Assistant Principal","Experienced","Three Year Percentage","33.3","0","33.3","33.3","1","0","1","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","ALL","Four Year Percentage","37.1","32.9","7.1","22.9","26","23","5","16","70"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Assistant Principal","ALL","Four Year Percentage","33.3","0","33.3","33.3","1","0","1","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","ALL","Four Year Percentage","37.3","34.3","6","22.4","25","23","4","15","67"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","Early Career","Four Year Percentage","0","25","25","50","0","1","1","2","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","Early Career","Four Year Percentage","0","25","25","50","0","1","1","2","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","Experienced","Four Year Percentage","39.7","34.9","4.8","20.6","25","22","3","13","63"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Assistant Principal","Experienced","Four Year Percentage","33.3","0","33.3","33.3","1","0","1","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","Experienced","Four Year Percentage","39.4","33.3","6.1","21.2","26","22","4","14","66"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","ALL","Five Year Percentage","30.4","37.5","7.1","25","17","21","4","14","56"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","ALL","Five Year Percentage","30","35","8.3","26.7","18","21","5","16","60"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Assistant Principal","ALL","Five Year Percentage","25","0","25","50","1","0","1","2","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","Early Career","Five Year Percentage","0","25","25","50","0","1","1","2","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","Early Career","Five Year Percentage","0","33.3","33.3","33.3","0","1","1","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Assistant Principal","Early Career","Five Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Principal","Experienced","Five Year Percentage","32.1","37.7","5.7","24.5","17","20","3","13","53"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Assistant Principal","Experienced","Five Year Percentage","33.3","0","33.3","33.3","1","0","1","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Principal","Experienced","Five Year Percentage","32.1","35.7","7.1","25","18","20","4","14","56"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Superintendent","ALL","One Year Percentage","100","0","0","0","4","0","0","0","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Superintendent","ALL","One Year Percentage","100","0","0","0","4","0","0","0","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Superintendent","Experienced","One Year Percentage","100","0","0","0","4","0","0","0","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Superintendent","Experienced","One Year Percentage","100","0","0","0","4","0","0","0","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Superintendent","ALL","Two Year Percentage","100","0","0","0","3","0","0","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Superintendent","ALL","Two Year Percentage","100","0","0","0","3","0","0","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Superintendent","Experienced","Two Year Percentage","100","0","0","0","3","0","0","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Superintendent","Experienced","Two Year Percentage","100","0","0","0","3","0","0","0","3"
