"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","rowstatus","studentschronicallyabsent","students","pctstudentschronicallyabsent","avgdaysenrolled","avgdaysabsent"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Twelfth","Non-EL Students","All Students","Native American/Male/Twelfth/Non-EL Students","REPORTED","7","18","38.89","172.72222222222223","21.388888888888889"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Twelfth","Non-Foster Care","All Students","Native American/Male/Twelfth/Non-Foster Care","REPORTED","6","17","35.29","180.64705882352942","21.588235294117649"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Twelfth","Non-Homeless","All Students","Native American/Male/Twelfth/Non-Homeless","REPORTED","6","17","35.29","180.64705882352942","21.588235294117649"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Twelfth","Non Low-Income","All Students","Native American/Male/Twelfth/Non Low-Income","REDACTED",,,,"159.71428571428572","19.714285714285715"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Twelfth","Non-SWD","All Students","Native American/Male/Twelfth/Non-SWD","REPORTED","6","16","37.50","172.9375","22.1875"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Twelfth","Students with Disabilities","All Students","Native American/Male/Twelfth/Students with Disabilities","REDACTED",,,,"171","15"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Kindergarten","Low-Income","All Students","Native American/Male/Kindergarten/Low-Income","REDACTED","0",,"0.00","173.57142857142858","8.4285714285714288"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Kindergarten","Non-EL Students","All Students","Native American/Male/Kindergarten/Non-EL Students","REDACTED",,"18",,"165.11111111111111","8.2777777777777786"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Kindergarten","Non-Foster Care","All Students","Native American/Male/Kindergarten/Non-Foster Care","REDACTED",,"18",,"165.11111111111111","8.2777777777777786"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Kindergarten","Non-Homeless","All Students","Native American/Male/Kindergarten/Non-Homeless","REDACTED",,"18",,"165.11111111111111","8.2777777777777786"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Kindergarten","Non Low-Income","All Students","Native American/Male/Kindergarten/Non Low-Income","REDACTED",,,,"159.72727272727272","8.1818181818181817"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Kindergarten","Non-SWD","All Students","Native American/Male/Kindergarten/Non-SWD","REDACTED",,,,"164","8.6428571428571423"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Kindergarten","Students with Disabilities","All Students","Native American/Male/Kindergarten/Students with Disabilities","REDACTED","0",,"0.00","169","7"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Pre-Kindergarten","Low-Income","All Students","Native American/Male/Pre-Kindergarten/Low-Income","REDACTED",,,,"148","14.5"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Pre-Kindergarten","Non-EL Students","All Students","Native American/Male/Pre-Kindergarten/Non-EL Students","REDACTED",,,,"136.59999999999999","16.399999999999999"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Pre-Kindergarten","Non-Foster Care","All Students","Native American/Male/Pre-Kindergarten/Non-Foster Care","REDACTED",,,,"136.59999999999999","16.399999999999999"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Pre-Kindergarten","Non-Homeless","All Students","Native American/Male/Pre-Kindergarten/Non-Homeless","REDACTED",,,,"136.59999999999999","16.399999999999999"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Pre-Kindergarten","Non Low-Income","All Students","Native American/Male/Pre-Kindergarten/Non Low-Income","REDACTED",,,,"129","17.666666666666668"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Pre-Kindergarten","Non-SWD","All Students","Native American/Male/Pre-Kindergarten/Non-SWD","REDACTED",,,,"93","29"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","Pre-Kindergarten","Students with Disabilities","All Students","Native American/Male/Pre-Kindergarten/Students with Disabilities","REDACTED","0",,"0.00","165.66666666666666","8"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","1st Grade","All Students","All Students","African American/1st Grade","REPORTED","548","3509","15.62","152.16609180153887","7.8389493234279648"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","2nd Grade","All Students","All Students","African American/2nd Grade","REPORTED","446","3347","13.33","153.66889074228524","7.3230469835974423"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","3rd Grade","All Students","All Students","African American/3rd Grade","REPORTED","404","3274","12.34","152.93613397672439","6.8103888731195008"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","4th Grade","All Students","All Students","African American/4th Grade","REPORTED","389","3334","11.67","152.2606397774687","6.6784422809457578"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","5th Grade","All Students","All Students","African American/5th Grade","REPORTED","435","3373","12.90","154.03111975548762","6.7465962767435395"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","6th Grade","All Students","All Students","African American/6th Grade","REPORTED","645","3397","18.99","153.04557860262008","8.6730349344978173"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","7th Grade","All Students","All Students","African American/7th Grade","REPORTED","602","3394","17.74","154.42521426596628","8.5811445949682064"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","8th Grade","All Students","All Students","African American/8th Grade","REPORTED","673","3464","19.43","154.09407008086254","9.1428571428571423"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","9th Grade","All Students","All Students","African American/9th Grade","REPORTED","1195","4197","28.47","147.48358143607706","12.663966725043784"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","10th Grade","All Students","All Students","African American/10th Grade","REPORTED","862","3430","25.13","152.80681505908217","11.72437482824952"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","11th Grade","All Students","All Students","African American/11th Grade","REPORTED","631","2827","22.32","158.77299145299145","11.180512820512821"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","Twelfth","All Students","All Students","African American/Twelfth","REPORTED","856","3135","27.30","163.12164691203992","13.453836556456643"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","All Students","All Students","All Students","African American","REPORTED","8462","44747","18.91","153.38150264816093","9.189934895015595"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","Kindergarten","All Students","All Students","African American/Kindergarten","REPORTED","579","3301","17.54","151.6229231202478","8.3314559279076317"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","1st Grade","Active EL Students","All Students","African American/Female/1st Grade/Active EL Students","REPORTED","8","65","12.31","140.70833333333334","4.2777777777777777"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","1st Grade","Foster Care","All Students","African American/Female/1st Grade/Foster Care","REDACTED","0",,"0.00","130","2.625"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","1st Grade","Homeless","All Students","African American/Female/1st Grade/Homeless","REPORTED","29","85","34.12","122.4095238095238","10.085714285714285"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","1st Grade","Low-Income","All Students","African American/Female/1st Grade/Low-Income","REPORTED","203","1013","20.04","149.29353680430879","8.6175942549371634"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","1st Grade","Non-EL Students","All Students","African American/Female/1st Grade/Non-EL Students","REPORTED","259","1648","15.72","152.22704225352112","7.7690140845070426"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","1st Grade","Non-Foster Care","All Students","African American/Female/1st Grade/Non-Foster Care","REPORTED","267","1707","15.64","151.87275693311582","7.6547036432843933"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","1st Grade","Non-Homeless","All Students","African American/Female/1st Grade/Non-Homeless","REPORTED","238","1629","14.61","153.54822043628013","7.4850746268656714"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","1st Grade","Non Low-Income","All Students","African American/Female/1st Grade/Non Low-Income","REPORTED","64","700","9.14","155.55388813096863","6.1364256480218282"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","1st Grade","Non-SWD","All Students","African American/Female/1st Grade/Non-SWD","REPORTED","230","1584","14.52","151.31714452896432","7.321240491515506"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","1st Grade","Students with Disabilities","All Students","African American/Female/1st Grade/Students with Disabilities","REPORTED","37","129","28.68","157.48550724637681","11.492753623188406"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","2nd Grade","Active EL Students","All Students","African American/Female/2nd Grade/Active EL Students","REDACTED",,"42",,"156.4047619047619","4.0238095238095237"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","2nd Grade","Foster Care","All Students","African American/Female/2nd Grade/Foster Care","REDACTED","0",,"0.00","150.71428571428572","4.4285714285714288"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","2nd Grade","Homeless","All Students","African American/Female/2nd Grade/Homeless","REPORTED","30","76","39.47","129.87912087912088","11.043956043956044"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","2nd Grade","Low-Income","All Students","African American/Female/2nd Grade/Low-Income","REPORTED","163","1024","15.92","153.14950760966875","8.2623097582811109"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","2nd Grade","Non-EL Students","All Students","African American/Female/2nd Grade/Non-EL Students","REPORTED","206","1644","12.53","153.60202931228861","7.1815107102593014"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","2nd Grade","Non-Foster Care","All Students","African American/Female/2nd Grade/Non-Foster Care","REPORTED","207","1680","12.32","153.67827529021559","7.1188501934770594"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","2nd Grade","Non-Homeless","All Students","African American/Female/2nd Grade/Non-Homeless","REPORTED","177","1610","10.99","154.92173913043479","6.9008695652173913"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","2nd Grade","Non Low-Income","All Students","African American/Female/2nd Grade/Non Low-Income","REPORTED","44","662","6.65","154.49356223175965","5.2646638054363377"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","2nd Grade","Non-SWD","All Students","African American/Female/2nd Grade/Non-SWD","REPORTED","173","1514","11.43","152.9185548071035","6.7005511328842617"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","2nd Grade","Students with Disabilities","All Students","African American/Female/2nd Grade/Students with Disabilities","REPORTED","34","172","19.77","160.34426229508196","10.748633879781421"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","3rd Grade","Active EL Students","All Students","African American/Female/3rd Grade/Active EL Students","REDACTED",,"46",,"137.71153846153845","3.4038461538461537"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","3rd Grade","Foster Care","All Students","African American/Female/3rd Grade/Foster Care","REDACTED",,,,"125.41666666666667","6.5"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","3rd Grade","Homeless","All Students","African American/Female/3rd Grade/Homeless","REPORTED","23","88","26.14","145.14285714285714","9.8571428571428577"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","3rd Grade","Low-Income","All Students","African American/Female/3rd Grade/Low-Income","REPORTED","154","938","16.42","153.47502448579823","8.1645445641527914"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","3rd Grade","Non-EL Students","All Students","African American/Female/3rd Grade/Non-EL Students","REPORTED","199","1577","12.62","155.29792284866468","7.0593471810089019"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","3rd Grade","Non-Foster Care","All Students","African American/Female/3rd Grade/Non-Foster Care","REPORTED","201","1614","12.45","154.97565217391303","6.9530434782608692"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","3rd Grade","Non-Homeless","All Students","African American/Female/3rd Grade/Non-Homeless","REPORTED","179","1535","11.66","155.34716290420988","6.7760829774252596"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","3rd Grade","Non Low-Income","All Students","African American/Female/3rd Grade/Non Low-Income","REPORTED","48","685","7.01","156.62011173184356","5.2178770949720672"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","3rd Grade","Non-SWD","All Students","African American/Female/3rd Grade/Non-SWD","REPORTED","174","1450","12.00","154.38853092783506","6.7976804123711343"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","3rd Grade","Students with Disabilities","All Students","African American/Female/3rd Grade/Students with Disabilities","REPORTED","28","173","16.18","157.98378378378379","8.2270270270270274"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","4th Grade","Active EL Students","All Students","African American/Female/4th Grade/Active EL Students","REDACTED",,"28",,"120.96969696969697","3.7575757575757578"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","4th Grade","Foster Care","All Students","African American/Female/4th Grade/Foster Care","REDACTED",,,,"134","5.5384615384615383"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","4th Grade","Homeless","All Students","African American/Female/4th Grade/Homeless","REPORTED","27","87","31.03","129.30097087378641","9.8058252427184467"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","4th Grade","Low-Income","All Students","African American/Female/4th Grade/Low-Income","REPORTED","136","963","14.12","151.20057306590257","7.6427889207258835"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","4th Grade","Non-EL Students","All Students","African American/Female/4th Grade/Non-EL Students","REPORTED","179","1643","10.89","153.5638418079096","6.5096045197740109"
"2015","17","Cape Henlopen School District","728","Sussex Consortium","All Students","Female","9th Grade","All Students","All Students","Female/9th Grade","REDACTED",,,,"79","30"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","4th Grade","Non-Foster Care","All Students","African American/Female/4th Grade/Non-Foster Care","REPORTED","182","1661","10.96","153.10502793296089","6.4659217877094974"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","4th Grade","Non-Homeless","All Students","African American/Female/4th Grade/Non-Homeless","REPORTED","156","1584","9.85","154.40117647058824","6.2564705882352944"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","4th Grade","Non Low-Income","All Students","African American/Female/4th Grade/Non Low-Income","REPORTED","47","708","6.64","155.41402116402116","4.8201058201058204"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","4th Grade","Non-SWD","All Students","African American/Female/4th Grade/Non-SWD","REPORTED","152","1439","10.56","152.58516129032259","6.2625806451612904"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","4th Grade","Students with Disabilities","All Students","African American/Female/4th Grade/Students with Disabilities","REPORTED","31","233","13.30","155.30830039525691","7.6640316205533594"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","5th Grade","Active EL Students","All Students","African American/Female/5th Grade/Active EL Students","REDACTED","0",,"0.00","147.15384615384616","5.1538461538461542"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","5th Grade","Foster Care","All Students","African American/Female/5th Grade/Foster Care","REDACTED","0",,"0.00","95.727272727272734","2.9090909090909092"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","5th Grade","Homeless","All Students","African American/Female/5th Grade/Homeless","REPORTED","16","65","24.62","132.59493670886076","9.6962025316455698"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","5th Grade","Low-Income","All Students","African American/Female/5th Grade/Low-Income","REPORTED","146","900","16.22","152.75204081632654","7.6295918367346935"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","5th Grade","Non-EL Students","All Students","African American/Female/5th Grade/Non-EL Students","REPORTED","183","1646","11.12","154.40011350737797","6.2156640181611804"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","5th Grade","Non-Foster Care","All Students","African American/Female/5th Grade/Non-Foster Care","REPORTED","183","1652","11.08","154.71258503401361","6.2284580498866209"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","5th Grade","Non-Homeless","All Students","African American/Female/5th Grade/Non-Homeless","REPORTED","167","1593","10.48","155.36025943396226","6.0454009433962268"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","5th Grade","Non Low-Income","All Students","African American/Female/5th Grade/Non Low-Income","REPORTED","37","758","4.88","156.31320754716981","4.4553459119496859"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","5th Grade","Non-SWD","All Students","African American/Female/5th Grade/Non-SWD","REPORTED","144","1420","10.14","153.27737704918033","5.8308196721311472"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","8th Grade","Non Low-Income","All Students","African American/Female/8th Grade/Non Low-Income","REPORTED","106","910","11.65","158.34526315789475","7.6757894736842109"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","5th Grade","Students with Disabilities","All Students","African American/Female/5th Grade/Students with Disabilities","REPORTED","39","238","16.39","160.87200000000001","8.5079999999999991"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","6th Grade","Active EL Students","All Students","African American/Female/6th Grade/Active EL Students","REPORTED","5","25","20.00","149.30769230769232","7.3076923076923075"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","6th Grade","Foster Care","All Students","African American/Female/6th Grade/Foster Care","REDACTED",,,,"113.5","5.083333333333333"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","6th Grade","Homeless","All Students","African American/Female/6th Grade/Homeless","REPORTED","30","80","37.50","134.28125","13.541666666666666"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","6th Grade","Low-Income","All Students","African American/Female/6th Grade/Low-Income","REPORTED","225","847","26.56","151.47844827586206","10.563577586206897"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","6th Grade","Non-EL Students","All Students","African American/Female/6th Grade/Non-EL Students","REPORTED","305","1632","18.69","153.69388920616791","8.6264991433466598"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","6th Grade","Non-Foster Care","All Students","African American/Female/6th Grade/Non-Foster Care","REPORTED","308","1649","18.68","153.90254957507082","8.6311614730878183"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","6th Grade","Non-Homeless","All Students","African American/Female/6th Grade/Non-Homeless","REPORTED","280","1577","17.76","154.73468173706127","8.3254015466983944"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","6th Grade","Non Low-Income","All Students","African American/Female/6th Grade/Non Low-Income","REPORTED","85","810","10.49","155.9811542991755","6.4687868080094226"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","6th Grade","Non-SWD","All Students","African American/Female/6th Grade/Non-SWD","REPORTED","252","1426","17.67","152.69326357096142","8.0902550686723345"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","6th Grade","Students with Disabilities","All Students","African American/Female/6th Grade/Students with Disabilities","REPORTED","58","231","25.11","159.40322580645162","11.794354838709678"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","7th Grade","Active EL Students","All Students","African American/Female/7th Grade/Active EL Students","REDACTED",,"19",,"164","5.25"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","7th Grade","Foster Care","All Students","African American/Female/7th Grade/Foster Care","REDACTED",,,,"147.42857142857142","5.5714285714285712"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","7th Grade","Homeless","All Students","African American/Female/7th Grade/Homeless","REPORTED","23","55","41.82","141.9848484848485","15.575757575757576"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","7th Grade","Low-Income","All Students","African American/Female/7th Grade/Low-Income","REPORTED","196","810","24.20","151.14864864864865","10.077702702702704"
"2015","88","MOT Charter School","587","MOT Charter School","All Students","Male","5th Grade","All Students","All Students","Male/5th Grade","REDACTED",,"32",,"175.9375","5.53125"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","7th Grade","Non-EL Students","All Students","African American/Female/7th Grade/Non-EL Students","REPORTED","276","1630","16.93","154.84216589861751","8.2183179723502295"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","7th Grade","Non-Foster Care","All Students","African American/Female/7th Grade/Non-Foster Care","REPORTED","277","1643","16.86","154.97655803316181","8.1949685534591197"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","7th Grade","Non-Homeless","All Students","African American/Female/7th Grade/Non-Homeless","REPORTED","255","1594","16.00","155.45266272189349","7.8958579881656803"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","7th Grade","Non Low-Income","All Students","African American/Female/7th Grade/Non Low-Income","REPORTED","82","839","9.77","158.83179723502303","6.2476958525345623"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","7th Grade","Non-SWD","All Students","African American/Female/7th Grade/Non-SWD","REPORTED","228","1429","15.96","153.93040052527905","7.7465528562048585"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","7th Grade","Students with Disabilities","All Students","African American/Female/7th Grade/Students with Disabilities","REPORTED","50","220","22.73","161.58798283261802","11.047210300429185"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","8th Grade","Active EL Students","All Students","African American/Female/8th Grade/Active EL Students","REDACTED",,"15",,"143.73333333333332","4.7999999999999998"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","8th Grade","Foster Care","All Students","African American/Female/8th Grade/Foster Care","REDACTED",,,,"103","9"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","8th Grade","Homeless","All Students","African American/Female/8th Grade/Homeless","REPORTED","20","69","28.99","138.37333333333333","12.039999999999999"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","8th Grade","Low-Income","All Students","African American/Female/8th Grade/Low-Income","REPORTED","224","816","27.45","154.88901472253681","11.766704416761042"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","8th Grade","Non-EL Students","All Students","African American/Female/8th Grade/Non-EL Students","REPORTED","329","1710","19.24","156.78712871287129","9.6864686468646859"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","8th Grade","Non-Foster Care","All Students","African American/Female/8th Grade/Non-Foster Care","REPORTED","329","1715","19.18","157.00439077936335","9.6503841931942915"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","8th Grade","Non-Homeless","All Students","African American/Female/8th Grade/Non-Homeless","REPORTED","310","1658","18.70","157.46131968145619","9.5443686006825939"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","8th Grade","Non-SWD","All Students","African American/Female/8th Grade/Non-SWD","REPORTED","269","1487","18.09","156.54965211891209","9.2346616065781149"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","8th Grade","Students with Disabilities","All Students","African American/Female/8th Grade/Students with Disabilities","REPORTED","61","238","25.63","157.5","12.230158730158729"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Active EL Students","All Students","African American/Female/9th Grade/Active EL Students","REPORTED","5","22","22.73","159.40909090909091","8.4090909090909083"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Foster Care","All Students","African American/Female/9th Grade/Foster Care","REPORTED","6","19","31.58","130.375","10.833333333333334"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Homeless","All Students","African American/Female/9th Grade/Homeless","REPORTED","55","86","63.95","116.60550458715596","17.944954128440369"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Low-Income","All Students","African American/Female/9th Grade/Low-Income","REPORTED","377","948","39.77","142.59924385633269","15.829867674858223"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Non-EL Students","All Students","African American/Female/9th Grade/Non-EL Students","REPORTED","517","1919","26.94","146.83182035355949","11.982799808886766"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Non-Foster Care","All Students","African American/Female/9th Grade/Non-Foster Care","REPORTED","516","1922","26.85","147.15303682448589","11.958393113342899"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Non-Homeless","All Students","African American/Female/9th Grade/Non-Homeless","REPORTED","467","1855","25.18","148.61216350947157","11.619641076769691"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Non Low-Income","All Students","African American/Female/9th Grade/Non Low-Income","REPORTED","145","993","14.60","151.3301797540208","8.0577105014191108"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Non-SWD","All Students","African American/Female/9th Grade/Non-SWD","REPORTED","436","1684","25.89","145.64021739130436","11.453804347826088"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Students with Disabilities","All Students","African American/Female/9th Grade/Students with Disabilities","REPORTED","86","257","33.46","155.81090909090909","15.236363636363636"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Active EL Students","All Students","African American/Female/10th Grade/Active EL Students","REDACTED",,"20",,"146.59090909090909","14.545454545454545"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Foster Care","All Students","African American/Female/10th Grade/Foster Care","REDACTED",,,,"130.69230769230768","22.846153846153847"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Homeless","All Students","African American/Female/10th Grade/Homeless","REPORTED","27","45","60.00","138.0625","21.5625"
"2015","88","MOT Charter School","587","MOT Charter School","All Students","Male","6th Grade","All Students","All Students","Male/6th Grade","REDACTED",,"45",,"178","5.2888888888888888"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Low-Income","All Students","African American/Female/10th Grade/Low-Income","REPORTED","261","730","35.75","150.5387547649301","14.606099110546378"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Non-EL Students","All Students","African American/Female/10th Grade/Non-EL Students","REPORTED","412","1653","24.92","155.60494537090281","11.695227142035654"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Non-Foster Care","All Students","African American/Female/10th Grade/Non-Foster Care","REPORTED","408","1661","24.56","155.67677345537757","11.64816933638444"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Non-Homeless","All Students","African American/Female/10th Grade/Non-Homeless","REPORTED","389","1628","23.89","155.98073555166374","11.455341506129598"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Non Low-Income","All Students","African American/Female/10th Grade/Non Low-Income","REPORTED","155","943","16.44","159.49486652977413","9.4075975359342916"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Non-SWD","All Students","African American/Female/10th Grade/Non-SWD","REPORTED","340","1468","23.16","154.91585760517799","11.305501618122978"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Students with Disabilities","All Students","African American/Female/10th Grade/Students with Disabilities","REPORTED","76","205","37.07","159.61574074074073","14.773148148148149"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Active EL Students","All Students","African American/Female/11th Grade/Active EL Students","REDACTED",,"15",,"156.66666666666666","6.1333333333333337"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Foster Care","All Students","African American/Female/11th Grade/Foster Care","REPORTED","5","16","31.25","157.76470588235293","26.941176470588236"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Homeless","All Students","African American/Female/11th Grade/Homeless","REPORTED","22","55","40.00","149.10169491525423","20.491525423728813"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Low-Income","All Students","African American/Female/11th Grade/Low-Income","REPORTED","197","536","36.75","157.30892857142857","15.978571428571428"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Non-EL Students","All Students","African American/Female/11th Grade/Non-EL Students","REPORTED","348","1437","24.22","160.76637407157327","11.902768399729911"
"2015","24","Smyrna School District","686","Moore (John Bassett) School","White","All Students","8th Grade","All Students","All Students","White/8th Grade","REDACTED",,,,"177","20"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Non-Foster Care","All Students","African American/Female/11th Grade/Non-Foster Care","REPORTED","344","1436","23.96","160.75929682217713","11.671399594320487"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Non-Homeless","All Students","African American/Female/11th Grade/Non-Homeless","REPORTED","327","1397","23.41","161.20250521920667","11.48990953375087"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Non Low-Income","All Students","African American/Female/11th Grade/Non Low-Income","REPORTED","152","916","16.59","162.76923076923077","9.3717948717948723"
